instrument_id	module_id	page	locus	local_image_owner	local_content_class	surface_sequence	group_count	compact_default_sequence_de	operator_class	module_role_de	selection_rule	imperative_reading_de	fluent_workshop_reading_de	orientation_status
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.18	A2_STAR_STATION_10	LOCAL_STAR_OR_ASTERISM_STATION	ytchody	1	Himmelsobjekt oder Eingangsbedingung	CONDITION	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Himmelsobjekt oder Eingangsbedingung.	28 Sternstationen, A2_STAR_STATION_10: Himmelsobjekt oder Eingangsbedingung.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.19	A2_STAR_STATION_11	LOCAL_STAR_OR_ASTERISM_STATION	otys	1	Teilsektor oder Untereintrag	LOCAL_ENTRY	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Teilsektor oder Untereintrag.	28 Sternstationen, A2_STAR_STATION_11: Teilsektor oder Untereintrag.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.20	A2_STAR_STATION_12	LOCAL_STAR_OR_ASTERISM_STATION	olor	1	fortgesetzter Bedingungs- oder Tabellensatz	CONDITION	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: fortgesetzter Bedingungs- oder Tabellensatz.	28 Sternstationen, A2_STAR_STATION_12: fortgesetzter Bedingungs- oder Tabellensatz.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.21	A2_STAR_STATION_13	LOCAL_STAR_OR_ASTERISM_STATION	ockhy	1	durch Sektor, Ring oder Pruefweg fuehren	LOCAL_ENTRY	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: durch Sektor, Ring oder Pruefweg fuehren.	28 Sternstationen, A2_STAR_STATION_13: durch Sektor, Ring oder Pruefweg fuehren.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.22	A2_STAR_STATION_14	LOCAL_STAR_OR_ASTERISM_STATION	ofcheor	1	Bedingungs-, Tabellen- oder Wahlansatz	CONDITION	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Bedingungs-, Tabellen- oder Wahlansatz.	28 Sternstationen, A2_STAR_STATION_14: Bedingungs-, Tabellen- oder Wahlansatz.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.23	A2_STAR_STATION_15	LOCAL_STAR_OR_ASTERISM_STATION	otchdy	1	den folgenden Platz uebertragen und den Eintrag schliessen	TRANSFER	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: den folgenden Platz uebertragen und den Eintrag schliessen.	28 Sternstationen, A2_STAR_STATION_15: den folgenden Platz uebertragen und den Eintrag schliessen.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.24	A2_STAR_STATION_16	LOCAL_STAR_OR_ASTERISM_STATION	otykchs	1	Teilsektor oder Untereintrag + Diagrammplatz berechnen oder bearbeiten	PROCESS	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Teilsektor oder Untereintrag + Diagrammplatz berechnen oder bearbeiten.	28 Sternstationen, A2_STAR_STATION_16: Teilsektor oder Untereintrag + Diagrammplatz berechnen oder bearbeiten.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.25	A2_STAR_STATION_17	LOCAL_STAR_OR_ASTERISM_STATION	otol	1	danach im selben Ring oder Band fortsetzen	PROCESS	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: danach im selben Ring oder Band fortsetzen.	28 Sternstationen, A2_STAR_STATION_17: danach im selben Ring oder Band fortsetzen.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.26	A2_STAR_STATION_18	LOCAL_STAR_OR_ASTERISM_STATION	otor	1	naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz	CONDITION	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	28 Sternstationen, A2_STAR_STATION_18: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.27	A2_STAR_STATION_19	LOCAL_STAR_OR_ASTERISM_STATION	oiinar	1	Grad- oder Bedingungsstufe + Ausgangssektor, Ursprung oder Bezugswert	CONDITION	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Grad- oder Bedingungsstufe + Ausgangssektor, Ursprung oder Bezugswert.	28 Sternstationen, A2_STAR_STATION_19: Grad- oder Bedingungsstufe + Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.28	A2_STAR_STATION_20	LOCAL_STAR_OR_ASTERISM_STATION	okoldy	1	Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen	PROCESS	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	28 Sternstationen, A2_STAR_STATION_20: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.29	A2_STAR_STATION_21	LOCAL_STAR_OR_ASTERISM_STATION	ykchdy	1	Wert oder Platzbezug uebertragen	TRANSFER	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Wert oder Platzbezug uebertragen.	28 Sternstationen, A2_STAR_STATION_21: Wert oder Platzbezug uebertragen.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.30	A2_STAR_STATION_22	LOCAL_STAR_OR_ASTERISM_STATION	oeeody	1	lange oder volle Diagrammstufe	VALUE	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: lange oder volle Diagrammstufe.	28 Sternstationen, A2_STAR_STATION_22: lange oder volle Diagrammstufe.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.31	A2_STAR_STATION_23	LOCAL_STAR_OR_ASTERISM_STATION	ocphy	1	Grundauswahl	LOCAL_ENTRY	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Grundauswahl.	28 Sternstationen, A2_STAR_STATION_23: Grundauswahl.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.32	A2_STAR_STATION_24	LOCAL_STAR_OR_ASTERISM_STATION	okeeodal	1	Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld	TRANSFER	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	28 Sternstationen, A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.33	A2_STAR_STATION_25	LOCAL_STAR_OR_ASTERISM_STATION	okshor	1	Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz	CONDITION	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	28 Sternstationen, A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.34	A2_STAR_STATION_26	LOCAL_STAR_OR_ASTERISM_STATION	osdaiin	1	Sollwert oder Grad eines Diagrammplatzes	VALUE	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Sollwert oder Grad eines Diagrammplatzes.	28 Sternstationen, A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.35	A2_STAR_STATION_27	LOCAL_STAR_OR_ASTERISM_STATION	otochedy	1	naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen	CONDITION	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen.	28 Sternstationen, A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.36	A2_STAR_STATION_28	LOCAL_STAR_OR_ASTERISM_STATION	dolchedy	1	im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen	TRANSFER	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen.	28 Sternstationen, A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_CENTER_KEY	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	CENTRAL_PANEL_LEGEND_UNRESOLVED	oky okchdy okardy qear oygy	5	diesen Diagrammposten setzen | Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen | Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert | Ausgangssektor, Ursprung oder Bezugswert | aktueller Grundgrad	TRANSFER	Zielsetzung und Grundgrad	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nutze Zentrum oder Legende als lokalen Ziel- und Gradschlüssel: diesen Diagrammposten setzen | Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen | Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert | Ausgangssektor, Ursprung oder Bezugswert | aktueller Grundgrad.	Zentrum und Legende, A2_CENTRAL_LEGEND_UNRESOLVED: diesen Diagrammposten setzen | Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen | Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert | Ausgangssektor, Ursprung oder Bezugswert | aktueller Grundgrad.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_RUBRIC	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	LEFT_28_PLACE_WHEEL_RUBRIC	dair cheyky otaza sar ar chykar okoirsh ar chetody okeeos o tey otokeeey okeeody okeey doiir teeo y chey ot y okedy chsdy okeod y dy choaiin okar okar chol chees yto odair oty oteeo dar o eykeody dchor char	40	Himmels-, Ring- oder Zeigerlauf | Ablesung dieses Hauses | naechster Platz oder folgende Bedingung | vom bezeichneten Ausgangsplatz | Ausgangssektor, Ursprung oder Bezugswert | Ausgangssektor, Ursprung oder Bezugswert | Diagrammposten setzen oder aktivieren + Position oder Bedingung halten | Ausgangssektor, Ursprung oder Bezugswert | abgeleiteter Platzwert | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | Grundwert | aktueller Phasenwert | naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | in langer Stufe setzen | fester Grundindex | lange oder volle Diagrammstufe | dieser lokale Diagrammposten | dieser lokale Diagrammposten | naechster Platz oder folgende Bedingung | dieser lokale Diagrammposten | Diagrammposten setzen oder aktivieren | sekundärer Zustand fest | Diagrammposten setzen oder aktivieren | dieser lokale Diagrammposten | dieser lokale Diagrammposten | Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes | Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert | Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert | im selben Ring oder Band fortsetzen | lange oder volle Diagrammstufe | aktueller Platz | Himmels-, Ring- oder Zeigerlauf | Teilsektor oder Untereintrag | naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe | vom bezeichneten Ausgangsplatz | Grundwert | ausgewählter Klassenplatz | Bedingungs-, Tabellen- oder Wahlansatz | vom bezeichneten Ausgangsplatz	CLASS	Arbeitsregel des 28-Platz-Rades	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Lies die linke Ringrubrik als Bedienregel für das 28-Platz-Inventar: Himmels-, Ring- oder Zeigerlauf | Ablesung dieses Hauses | naechster Platz oder folgende Bedingung | vom bezeichneten Ausgangsplatz | Ausgangssektor, Ursprung oder Bezugswert | Ausgangssektor, Ursprung oder Bezugswert | Diagrammposten setzen oder aktivieren + Position oder Bedingung halten | Ausgangssektor, Ursprung oder Bezugswert | abgeleiteter Platzwert | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | Grundwert | aktueller Phasenwert | naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | in langer Stufe setzen | fester Grundindex | lange oder volle Diagrammstufe | dieser lokale Diagrammposten | dieser lokale Diagrammposten | naechster Platz oder folgende Bedingung | dieser lokale Diagrammposten | Diagrammposten setzen oder aktivieren | sekundärer Zustand fest | Diagrammposten setzen oder aktivieren | dieser lokale Diagrammposten | dieser lokale Diagrammposten | Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes | Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert | Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert | im selben Ring oder Band fortsetzen | lange oder volle Diagrammstufe | aktueller Platz | Himmels-, Ring- oder Zeigerlauf | Teilsektor oder Untereintrag | naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe | vom bezeichneten Ausgangsplatz | Grundwert | ausgewählter Klassenplatz | Bedingungs-, Tabellen- oder Wahlansatz | vom bezeichneten Ausgangsplatz.	Linke Ringrubrik, A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf | Ablesung dieses Hauses | naechster Platz oder folgende Bedingung | vom bezeichneten Ausgangsplatz | Ausgangssektor, Ursprung oder Bezugswert | Ausgangssektor, Ursprung oder Bezugswert | Diagrammposten setzen oder aktivieren + Position oder Bedingung halten | Ausgangssektor, Ursprung oder Bezugswert | abgeleiteter Platzwert | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | Grundwert | aktueller Phasenwert | naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | in langer Stufe setzen | fester Grundindex | lange oder volle Diagrammstufe | dieser lokale Diagrammposten | dieser lokale Diagrammposten | naechster Platz oder folgende Bedingung | dieser lokale Diagrammposten | Diagrammposten setzen oder aktivieren | sekundärer Zustand fest | Diagrammposten setzen oder aktivieren | dieser lokale Diagrammposten | dieser lokale Diagrammposten | Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes | Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert | Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert | im selben Ring oder Band fortsetzen | lange oder volle Diagrammstufe | aktueller Platz | Himmels-, Ring- oder Zeigerlauf | Teilsektor oder Untereintrag | naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe | vom bezeichneten Ausgangsplatz | Grundwert | ausgewählter Klassenplatz | Bedingungs-, Tabellen- oder Wahlansatz | vom bezeichneten Ausgangsplatz.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_MIDDLE_QUALITY	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	yka chol ykar dal ykady iokeeor cheey choly ykeeal cheo oaram ockhy sheey aiin y daiial cheody cheal yetey chear y dy ykey ch y dy chol ykar ol y ykeeody chey dal ody airchy choky ychey chey	38	aktuelle Qualität | im selben Ring oder Band fortsetzen | Ausgangssektor, Ursprung oder Bezugswert | zum bezeichneten Zielplatz | aktuelle Qualität fest | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz | abgelesener oder freigegebener Diagrammwert | im selben Ring, Band oder Satz fortsetzen | lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld | Ablesewert | Ausgangssektor, Ursprung oder Bezugswert | durch Sektor, Ring oder Pruefweg fuehren | diese Position laenger halten | Sollwert oder Grad des bezeichneten Himmelsplatzes | dieser lokale Diagrammposten | Zielsektor, Zielstern oder Zielfeld | Ablesewert fest | zum bezeichneten Zielplatz | ausgewählter Phasenwert | Ausgangssektor, Ursprung oder Bezugswert | dieser lokale Diagrammposten | dieser lokale Diagrammposten | aktuelle Klasse | Zustand | dieser lokale Diagrammposten | dieser lokale Diagrammposten | im selben Ring oder Band fortsetzen | Ausgangssektor, Ursprung oder Bezugswert | im selben Ring oder Band fortsetzen | dieser lokale Diagrammposten | lange oder volle Diagrammstufe | dieser lokale Diagrammposten | zum bezeichneten Zielplatz | diesen Diagrammposten zuruecknehmen | Himmels-, Ring- oder Zeigerlauf | diesen Diagrammposten setzen | aktueller Ablesewert | dieser lokale Diagrammposten	READOUT	Wetter-, Qualitäts- oder Zustandsablesung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Lies das mittlere Rad als eigene Qualitäts- oder Wettertafel: aktuelle Qualität | im selben Ring oder Band fortsetzen | Ausgangssektor, Ursprung oder Bezugswert | zum bezeichneten Zielplatz | aktuelle Qualität fest | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz | abgelesener oder freigegebener Diagrammwert | im selben Ring, Band oder Satz fortsetzen | lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld | Ablesewert | Ausgangssektor, Ursprung oder Bezugswert | durch Sektor, Ring oder Pruefweg fuehren | diese Position laenger halten | Sollwert oder Grad des bezeichneten Himmelsplatzes | dieser lokale Diagrammposten | Zielsektor, Zielstern oder Zielfeld | Ablesewert fest | zum bezeichneten Zielplatz | ausgewählter Phasenwert | Ausgangssektor, Ursprung oder Bezugswert | dieser lokale Diagrammposten | dieser lokale Diagrammposten | aktuelle Klasse | Zustand | dieser lokale Diagrammposten | dieser lokale Diagrammposten | im selben Ring oder Band fortsetzen | Ausgangssektor, Ursprung oder Bezugswert | im selben Ring oder Band fortsetzen | dieser lokale Diagrammposten | lange oder volle Diagrammstufe | dieser lokale Diagrammposten | zum bezeichneten Zielplatz | diesen Diagrammposten zuruecknehmen | Himmels-, Ring- oder Zeigerlauf | diesen Diagrammposten setzen | aktueller Ablesewert | dieser lokale Diagrammposten.	Mittleres Qualitätsrad, A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität | im selben Ring oder Band fortsetzen | Ausgangssektor, Ursprung oder Bezugswert | zum bezeichneten Zielplatz | aktuelle Qualität fest | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz | abgelesener oder freigegebener Diagrammwert | im selben Ring, Band oder Satz fortsetzen | lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld | Ablesewert | Ausgangssektor, Ursprung oder Bezugswert | durch Sektor, Ring oder Pruefweg fuehren | diese Position laenger halten | Sollwert oder Grad des bezeichneten Himmelsplatzes | dieser lokale Diagrammposten | Zielsektor, Zielstern oder Zielfeld | Ablesewert fest | zum bezeichneten Zielplatz | ausgewählter Phasenwert | Ausgangssektor, Ursprung oder Bezugswert | dieser lokale Diagrammposten | dieser lokale Diagrammposten | aktuelle Klasse | Zustand | dieser lokale Diagrammposten | dieser lokale Diagrammposten | im selben Ring oder Band fortsetzen | Ausgangssektor, Ursprung oder Bezugswert | im selben Ring oder Band fortsetzen | dieser lokale Diagrammposten | lange oder volle Diagrammstufe | dieser lokale Diagrammposten | zum bezeichneten Zielplatz | diesen Diagrammposten zuruecknehmen | Himmels-, Ring- oder Zeigerlauf | diesen Diagrammposten setzen | aktueller Ablesewert | dieser lokale Diagrammposten.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
