held_page	private_target_recipe	target_reading_de	source_neighbor_count	source_recipes	replacement_operations	source_pages	replay_status	sample_event_id	sample_incoming_action	factor_gate_status	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	factor_conditional_reading_de	factor_replay_decision	occurrence_prediction
f83r	K+E+S_ADDR+D_ADDR	GEBEN · GRAD I · HIER · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3700	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-E	NONE	NONE	GEBEN · GRAD I · HIER · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	L+AL	VERBINDUNG · ZIELORT	2	AL+AL | L+AR	AL>L@1 | AR>AL@2	f76r|f81v|f82r|f89r	RECOVERED_NARROW	G407-E3547	K	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:K<-L|FOCUS:K<-AL	NONE	NONE	VERBINDUNG · ZIELORT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	L+CH+CH+P+E+DY	VERBINDUNG · NEHMEN · NEHMEN · EINSETZEN · GRAD I · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3576	OK	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:P<-E|PAIR:CH>CH|PAIR:CH>P|CLOSE:P	NONE	NONE	VERBINDUNG · NEHMEN · NEHMEN · EINSETZEN · GRAD I · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	L+CH+S	VERBINDUNG · NEHMEN · WÄHLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3466	SH	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:CH<-L|PAIR:CH>S	NONE	NONE	VERBINDUNG · NEHMEN · WÄHLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	L+DA+R	VERBINDUNG · ZWEITE STUFE · MARKIEREN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3577	P	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:R<-L	NONE	NONE	VERBINDUNG · ZWEITE STUFE · MARKIEREN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	L+K+EE+D_ADDR	VERBINDUNG · GEBEN · GRAD II · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3606	K	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-L|FOCUS:K<-EE	NONE	NONE	VERBINDUNG · GEBEN · GRAD II · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	L+P+CHD+Y	VERBINDUNG · EINSETZEN · BEARBEITEN · POSTEN	1	L+K+CHD+Y	K>P@2	f82r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E3456	CHD	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-L|FOCUS:CHD<-Y|PAIR:P>CHD	NONE	NONE	VERBINDUNG · EINSETZEN · BEARBEITEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	O+P+E+DY	AUSFÜHRUNG · EINSETZEN · GRAD I · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3457	CHD	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-E|CLOSE:P	NONE	NONE	AUSFÜHRUNG · EINSETZEN · GRAD I · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	OK+E+AL	SETZEN · GRAD I · ZIELORT	1	OK+E+AR	AR>AL@3	f77r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E3562	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:OK<-E|FOCUS:OK<-AL	NONE	NONE	SETZEN · GRAD I · ZIELORT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	OK+E+D_ADDR+OL	SETZEN · GRAD I · HIER · FORTSETZEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3617	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-E	NONE	NONE	SETZEN · GRAD I · HIER · FORTSETZEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	OK+Y+L+D_ADDR+DY	SETZEN · POSTEN · VERBINDUNG · HIER · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3685	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:OK<-Y|FOCUS:OK<-L|CLOSE:OK	NONE	NONE	SETZEN · POSTEN · VERBINDUNG · HIER · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	OL+AL+Y	FORTSETZEN · ZIELORT · POSTEN	1	OT+AL+Y	OT>OL@1	f71v|f72r|f76r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E3672	T	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:T<-AL|FOCUS:T<-Y	NONE	NONE	FORTSETZEN · ZIELORT · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	OT+SH+D_ADDR+Y	DANACH · HALTEN · HIER · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3616	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y	NONE	NONE	DANACH · HALTEN · HIER · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	P+CH+OR	EINSETZEN · NEHMEN · EINHEIT	2	K+CH+OR | OK+CH+OR	K>P@1 | OK>P@1	f13r|f18r|f71v|f88r	RECOVERED_NARROW	G407-E3527	CHD	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-OR|PAIR:P>CH	NONE	NONE	EINSETZEN · NEHMEN · EINHEIT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	P+CHD+AL	EINSETZEN · BEARBEITEN · ZIELORT	1	P+CHD+AR	AR>AL@3	f75r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E3521	OK	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-AL|PAIR:P>CHD	NONE	NONE	EINSETZEN · BEARBEITEN · ZIELORT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	P+DA+L+SH+D_ADDR+Y	EINSETZEN · ZWEITE STUFE · VERBINDUNG · HALTEN · HIER · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3611	T	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-L|FOCUS:SH<-Y	NONE	NONE	EINSETZEN · ZWEITE STUFE · VERBINDUNG · HALTEN · HIER · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	R+AL+Y	MARKIEREN · ZIELORT · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3782	K	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:R<-AL|FOCUS:R<-Y	NONE	NONE	MARKIEREN · ZIELORT · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	R+CH+E+S	MARKIEREN · NEHMEN · GRAD I · WÄHLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3469	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-E|PAIR:R>CH	NONE	NONE	MARKIEREN · NEHMEN · GRAD I · WÄHLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	R+CH+S	MARKIEREN · NEHMEN · WÄHLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3537	K	FACTOR_GREEN_CROSS_PAGE	NONE	PAIR:R>CH|PAIR:CH>S	NONE	NONE	MARKIEREN · NEHMEN · WÄHLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	R+T+AIN	MARKIEREN · EINSTELLEN · ANTEIL	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3794	CH	FACTOR_AMBER_LOCAL_APPENDIX	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-AIN	PAIR:R>T	NONE	MARKIEREN · EINSTELLEN · ANTEIL	READ_AMBER	NO__VISIBLE_RECIPE_REQUIRED
f83r	S+AL+CH+E+O+L	WÄHLEN · ZIELORT · NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3568	OK	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:S<-AL|FOCUS:CH<-E|FOCUS:CH<-L	NONE	NONE	WÄHLEN · ZIELORT · NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	S+AL+CHD+Y	WÄHLEN · ZIELORT · BEARBEITEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3697	SH	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:S<-AL|FOCUS:CHD<-Y	NONE	NONE	WÄHLEN · ZIELORT · BEARBEITEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	S+CH+E+T+Y	WÄHLEN · NEHMEN · GRAD I · EINSTELLEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3610	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-E|FOCUS:T<-Y|PAIR:S>CH	NONE	NONE	WÄHLEN · NEHMEN · GRAD I · EINSTELLEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	S+K+AL	WÄHLEN · GEBEN · ZIELORT	1	CH+K+AL	CH>S@1	f72r|f75r|f81v	ONE_NEIGHBOR_NOT_PREDICTED	G407-E3541	S	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:K<-AL|PAIR:S>K	NONE	NONE	WÄHLEN · GEBEN · ZIELORT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	S+OL+CH+K+AL	WÄHLEN · FORTSETZEN · NEHMEN · GEBEN · ZIELORT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3784	R	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:K<-AL|PAIR:CH>K	NONE	NONE	WÄHLEN · FORTSETZEN · NEHMEN · GEBEN · ZIELORT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	S+OL+D_ADDR+Y	WÄHLEN · FORTSETZEN · HIER · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3619	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y	NONE	NONE	WÄHLEN · FORTSETZEN · HIER · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	S+OL+SH+E	WÄHLEN · FORTSETZEN · HALTEN · GRAD I	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3511	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E	NONE	NONE	WÄHLEN · FORTSETZEN · HALTEN · GRAD I	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	SH+E+CH+K+D_ADDR+Y	HALTEN · GRAD I · NEHMEN · GEBEN · HIER · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3563	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E|FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	HALTEN · GRAD I · NEHMEN · GEBEN · HIER · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	SH+E+CH+T+CHD+Y	HALTEN · GRAD I · NEHMEN · EINSTELLEN · BEARBEITEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3523	CHD	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E|FOCUS:CHD<-Y|PAIR:CH>T|PAIR:T>CHD	NONE	NONE	HALTEN · GRAD I · NEHMEN · EINSTELLEN · BEARBEITEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	SH+E+CH+T+E+D_ADDR+Y	HALTEN · GRAD I · NEHMEN · EINSTELLEN · GRAD I · HIER · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3664	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E|FOCUS:T<-E|FOCUS:T<-Y|PAIR:CH>T	NONE	NONE	HALTEN · GRAD I · NEHMEN · EINSTELLEN · GRAD I · HIER · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	SH+E+CH+Y	HALTEN · GRAD I · NEHMEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3609	T	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E|FOCUS:CH<-Y	NONE	NONE	HALTEN · GRAD I · NEHMEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	SH+E+K+E+D_ADDR+Y	HALTEN · GRAD I · GEBEN · GRAD I · HIER · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3533	R	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E|FOCUS:K<-E|FOCUS:K<-Y	NONE	NONE	HALTEN · GRAD I · GEBEN · GRAD I · HIER · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	SH+E+T+AR	HALTEN · GRAD I · EINSTELLEN · AUSGANG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3488	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:SH<-E|FOCUS:T<-AR	NONE	NONE	HALTEN · GRAD I · EINSTELLEN · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	SH+EE+K+CH+Y	HALTEN · GRAD II · GEBEN · NEHMEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3718	S	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-EE|FOCUS:CH<-Y|PAIR:K>CH	NONE	NONE	HALTEN · GRAD II · GEBEN · NEHMEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	SH+O+CH+P+E+DY	HALTEN · AUSFÜHRUNG · NEHMEN · EINSETZEN · GRAD I · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3612	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-E|PAIR:CH>P|CLOSE:P	NONE	NONE	HALTEN · AUSFÜHRUNG · NEHMEN · EINSETZEN · GRAD I · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f83r	T+E+CHD+Y	EINSTELLEN · GRAD I · BEARBEITEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3707	S	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:T<-E|FOCUS:CHD<-Y	NONE	NONE	EINSTELLEN · GRAD I · BEARBEITEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	AL+S+Y	ZIELORT · WÄHLEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3907	SH	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-AL|FOCUS:S<-Y	NONE	NONE	ZIELORT · WÄHLEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	CARRIER_Q+O+E+K+E+OR	BEGINNMARKER · AUSFÜHRUNG · GRAD I · GEBEN · GRAD I · EINHEIT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3928	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-E|FOCUS:K<-E|FOCUS:K<-OR	NONE	NONE	BEGINNMARKER · AUSFÜHRUNG · GRAD I · GEBEN · GRAD I · EINHEIT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	CARRIER_Q+O+E+K+OL	BEGINNMARKER · AUSFÜHRUNG · GRAD I · GEBEN · FORTSETZEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3854	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-E	NONE	NONE	BEGINNMARKER · AUSFÜHRUNG · GRAD I · GEBEN · FORTSETZEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	CH+CH+T+OL	NEHMEN · NEHMEN · EINSTELLEN · FORTSETZEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3803	CH	FACTOR_GREEN_CROSS_PAGE	NONE	PAIR:CH>CH|PAIR:CH>T	NONE	NONE	NEHMEN · NEHMEN · EINSTELLEN · FORTSETZEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	CH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR	NEHMEN · GRAD I · AUSFÜHRUNG · VARIANTE · HIER · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3835	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-E	NONE	NONE	NEHMEN · GRAD I · AUSFÜHRUNG · VARIANTE · HIER · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	CH+E+O+T+E+Y	NEHMEN · GRAD I · AUSFÜHRUNG · EINSTELLEN · GRAD I · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3919	R	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-E|FOCUS:T<-E|FOCUS:T<-Y	NONE	NONE	NEHMEN · GRAD I · AUSFÜHRUNG · EINSTELLEN · GRAD I · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	CH+E+T+CH+Y	NEHMEN · GRAD I · EINSTELLEN · NEHMEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3922	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-E|FOCUS:CH<-Y|PAIR:T>CH	NONE	NONE	NEHMEN · GRAD I · EINSTELLEN · NEHMEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	CH+O+S+AL+S	NEHMEN · AUSFÜHRUNG · WÄHLEN · ZIELORT · WÄHLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3867	CH	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:S<-AL	NONE	NONE	NEHMEN · AUSFÜHRUNG · WÄHLEN · ZIELORT · WÄHLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	CH+OR+OL+S+AL	NEHMEN · EINHEIT · FORTSETZEN · WÄHLEN · ZIELORT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3881	R	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-OR|FOCUS:S<-AL	NONE	NONE	NEHMEN · EINHEIT · FORTSETZEN · WÄHLEN · ZIELORT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	CH+T+E+OL	NEHMEN · EINSTELLEN · GRAD I · FORTSETZEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3797	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-E|PAIR:CH>T	NONE	NONE	NEHMEN · EINSTELLEN · GRAD I · FORTSETZEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	D_ADDR+OL+EEE+Y	HIER · FORTSETZEN · GRAD III · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3832	CH	FACTOR_GREEN_CROSS_PAGE	PREVIOUS_CARD_STACK|PREVIOUS_CARD_STACK	FOCUS:CH<-EEE|FOCUS:CH<-Y	NONE	NONE	HIER · FORTSETZEN · GRAD III · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	D_ADDR+OR+SH+E+O+Y	HIER · EINHEIT · HALTEN · GRAD I · AUSFÜHRUNG · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3796	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-OR|FOCUS:SH<-E|FOCUS:SH<-Y	NONE	NONE	HIER · EINHEIT · HALTEN · GRAD I · AUSFÜHRUNG · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	D_ADDR+OR+Y	HIER · EINHEIT · POSTEN	1	D_ADDR+AIIN+Y	AIIN>OR@2	f55v|f89r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E3799	K	FACTOR_GREEN_CROSS_PAGE	PREVIOUS_CARD_STACK|PREVIOUS_CARD_STACK	FOCUS:K<-OR|FOCUS:K<-Y	NONE	NONE	HIER · EINHEIT · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	K+O+A_ADDR+Y	GEBEN · AUSFÜHRUNG · HIER · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3843	S	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y	NONE	NONE	GEBEN · AUSFÜHRUNG · HIER · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	O+AIN	AUSFÜHRUNG · ANTEIL	2	O+AIIN | O+Y	AIIN>AIN@2 | Y>AIN@2	f13r|f55v|f67r2|f76r	RECOVERED_NARROW	G407-E3816	S	FACTOR_GREEN_CROSS_PAGE	PREVIOUS_CARD_STACK	FOCUS:S<-AIN	NONE	NONE	AUSFÜHRUNG · ANTEIL	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	O+L+SH+E+O+D_ADDR+Y	AUSFÜHRUNG · VERBINDUNG · HALTEN · GRAD I · AUSFÜHRUNG · HIER · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3870	CH	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-L|FOCUS:SH<-E|FOCUS:SH<-Y	NONE	NONE	AUSFÜHRUNG · VERBINDUNG · HALTEN · GRAD I · AUSFÜHRUNG · HIER · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	O+LOCAL_CHAR_F+AL	AUSFÜHRUNG · HIER · ZIELORT	1	O+LOCAL_CHAR_F+AR	AR>AL@3	f67r2	ONE_NEIGHBOR_NOT_PREDICTED	G407-E3923	CH	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:CH<-AL	NONE	NONE	AUSFÜHRUNG · HIER · ZIELORT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f88r	OL+DA+L	FORTSETZEN · ZWEITE STUFE · VERBINDUNG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E3897	SH	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:SH<-L	NONE	NONE	FORTSETZEN · ZWEITE STUFE · VERBINDUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
