lock_id	surface	locked_recipe	gdt404_surface_status	gdt404_event_count	gdt404_physical_page_count	gdt404_physical_pages	gdt404_first_event_id	amber_boundary	locked_candidate_recipes	next_batch_exact_surface_rule	allowed_change	forbidden_change
G405-W0240	olteedy	OL+T+EE+DY	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0571	NO	L+OT+EE+DY::7 | OL+T+EE+DY::6 | O+L+T+EE+D_ADDR+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0241	oly	OL+Y	EXACT_SURFACE_ONE_RECIPE	4	1	f81r	G404-E0307	NO	OL+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0242	om	O+AM_ADDR	EXACT_SURFACE_ONE_RECIPE	1	1	f24v	G404-E0267	NO	O+AM_ADDR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0243	opchedy	O+P+CHD+DY	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0304	NO	O+P+CHD+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0244	opol	O+P+OL	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0399	NO	O+P+OL::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0245	opom	O+P+O+AM_ADDR	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0217	NO	OL+P+O+AM_ADDR::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0246	opshody	O+P+SH+O+DY	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0220	NO	O+P+SH+O+D_ADDR+Y::1 | O+P+SH+O+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0247	or	OR	EXACT_SURFACE_ONE_RECIPE	10	4	f1r|f24v|f81r|f95v	G404-E0013	NO	OR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0248	oraiiin	OR+LOCAL_CHAR_I+AIIN	NEW_MICROFORM_OLD_FACTORS	1	1	f81r	G404-E0510	YES	OR+LOCAL_CHAR_I+AIIN::2 | O+R+AIIN+LOCAL_CHAR_I::1 | O+R+DA+LOCAL_CHAR_I+IIN::1 | OK+R+A_ADDR+LOCAL_CHAR_I+IIN::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0249	oraiin	OR+AIIN	EXACT_SURFACE_ONE_RECIPE	1	1	f24v	G404-E0248	NO	OR+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0250	oraisy	OR+AIN+S+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f81r	G404-E0400	YES	OR+AIN+Y::1 | OR+AL+S+Y::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0251	oro	OR+O	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0250	NO	OR+O::34 | OT+R+O::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0252	oror	OR+OR	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0413	NO	R+OT+OR::5 | OR+OR::3 | R+OK+OR::3 | O+R+OR::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0253	os	OS	EXACT_SURFACE_ONE_RECIPE	2	1	f1r	G404-E0060	NO	OS	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0254	osheedy	O+SH+EE+DY	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0408	NO	O+SH+EE+DY::1 | O+SH+EE+D_ADDR+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0255	otaiir	OT+IIN+R	NEW_MICROFORM_OLD_FACTORS	1	1	f24v	G404-E0232	YES	OT+IIN+R::9 | T+OK+IIN+R::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0256	otain	OT+AIN	EXACT_SURFACE_ONE_RECIPE	5	2	f81r|f95v	G404-E0458	NO	OT+AIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0257	otairin	OT+AIR+IIN	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0082	YES	OT+R+AIIN::9	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0258	otal	OT+AL	EXACT_SURFACE_ONE_RECIPE	2	1	f95v	G404-E0587	NO	OT+AL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0259	otalain	OT+AL+AIN	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0555	NO	OT+L+AIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0260	otaldy	OT+AL+DY	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0606	NO	OT+AL+Y::2 | T+OK+AL+DY::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0261	otar	OT+AR	EXACT_SURFACE_ONE_RECIPE	3	2	f81r|f95v	G404-E0313	NO	OT+AR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0262	otardy	OT+AR+DY	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0636	NO	OT+E+R+DY::13 | OT+AL+Y::2 | OT+A_ADDR+K+Y::1 | OT+O+R+DY::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0263	otchdy	OT+CHD+DY	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0622	NO	OT+CHD+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0264	otchol	OT+CH+OL	EXACT_SURFACE_ONE_RECIPE	2	2	f1r|f24v	G404-E0058	NO	OT+CH+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0265	otchos	OT+CH+O+S	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0233	NO	OT+CH+S+OL::5 | OT+CH+S+OR::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0266	otedy	OT+E+DY	EXACT_SURFACE_ONE_RECIPE	4	2	f81r|f95v	G404-E0364	NO	OT+E+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0267	oteey	OT+EE+Y	EXACT_SURFACE_ONE_RECIPE	4	2	f1r|f81r	G404-E0032	NO	OT+EE+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0268	oteol	OT+E+OL	EXACT_SURFACE_ONE_RECIPE	2	2	f1r|f81r	G404-E0083	NO	OT+E+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0269	oteos	OT+E+O+S_ADDR	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0033	NO	OT+E+O+S_ADDR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0270	otey	OT+E+Y	EXACT_SURFACE_ONE_RECIPE	3	1	f81r	G404-E0350	NO	OT+E+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0271	otody	OT+O+DY	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0687	NO	OT+O+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0272	otol	OT+OL	EXACT_SURFACE_ONE_RECIPE	2	2	f1r|f24v	G404-E0158	NO	OT+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0273	otolodal	OT+OL+O+D_ADDR+AL	NEW_MICROFORM_OLD_FACTORS	1	1	f24v	G404-E0289	YES	CH+E+L+O+AL::2 | OK+EE+O+AL::1 | OT+OL+D_ADDR+O+S+L::1 | SH+E+L+O+AL::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0274	oty	OT+Y	EXACT_SURFACE_ONE_RECIPE	3	2	f81r|f95v	G404-E0354	NO	OT+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0275	oydar	O+Y+D_ADDR+AR	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0050	NO	O+Y+D_ADDR+AR::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0276	par	P+AR	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0448	NO	P+AR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0277	pchedy	P+CHD+DY	EXACT_SURFACE_ONE_RECIPE	2	1	f81r	G404-E0352	NO	P+CHD+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0278	podar	P+O+D_ADDR+AR	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0512	NO	P+O+DA+R::2 | P+O+D_ADDR+AR::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0279	polchdy	P+OL+CHD+DY	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0395	NO	P+OL+CHD+DY::1 | P+OL+CHD+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0280	polchoy	P+OL+CH+O+Y	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0301	NO	P+OL+SH+O+Y::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0281	pshedar	P+SH+E+D_ADDR+AR	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0664	NO	P+SH+E+AR::2 | P+SH+E+D_ADDR+AR::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0282	pshol	P+SH+OL	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0132	NO	P+SH+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0283	pydeey	P+Y+D_ADDR+EE+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0166	YES	SH+D_ADDR+EE+Y::42 | OK+D_ADDR+EE+Y::14 | OT+D_ADDR+EE+Y::12 | Y+K+D_ADDR+EE+Y::5 | O+D_ADDR+EE+Y::2 | A_ADDR+T+D_ADDR+EE+Y::1 | CARRIER_Q+D_ADDR+EEE+Y::1 | L+K+D_ADDR+EE+Y::1 | P+EE+Y::1 | S+O+D_ADDR+EE+Y::1 | T+D_ADDR+EEE+Y::1 | Y+T+D_ADDR+EE+Y::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0284	qcthdys	CH+T+D_ADDR+Y+S	NEW_MICROFORM_OLD_FACTORS	1	1	f81r	G404-E0469	YES	CH+T+E+Y+S::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0285	qodaiin	CARRIER_Q+O+AIIN	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0639	NO	CARRIER_Q+O+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0286	qodain	CARRIER_Q+O+AIN	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0685	NO	CARRIER_Q+O+AIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0287	qodom	CARRIER_Q+O+D_ADDR+O+AM_ADDR	NEW_MICROFORM_OLD_FACTORS	1	1	f24v	G404-E0274	YES	CARRIER_Q+O+D_ADDR+M_LOCAL+OR::1 | O+D_ADDR+O+AM_ADDR::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0288	qofaiin	CARRIER_Q+O+LOCAL_CHAR_F+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0514	NO	OK+F+AIIN::37 | OT+F+AIIN::8 | CARRIER_Q+F+O+AIIN::1 | OL+F+AIIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0289	qofchdaiin	CARRIER_Q+O+LOCAL_CHAR_F+CHD+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0574	NO	OT+SH+E+AIIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0290	qokaiin	OK+AIIN	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0592	NO	OK+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0291	qokain	OK+AIN	EXACT_SURFACE_ONE_RECIPE	3	2	f81r|f95v	G404-E0325	NO	OK+AIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0292	qokal	OK+AL	EXACT_SURFACE_ONE_RECIPE	2	2	f81r|f95v	G404-E0427	NO	OK+AL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0293	qokan	OK+AN	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0542	NO	OK+AN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0294	qokar	OK+AR	EXACT_SURFACE_ONE_RECIPE	3	2	f81r|f95v	G404-E0478	NO	OK+AR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0295	qokch	OK+CH	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0280	NO	OK::7	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0296	qokchedy	OK+CHD+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0475	NO	OK+CHD+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0297	qokechedy	OK+E+CHD+DY	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0384	NO	OK+E+CHD+Y::3 | OK+E+CHD+DY::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0298	qokedy	OK+E+DY	EXACT_SURFACE_ONE_RECIPE	6	2	f81r|f95v	G404-E0302	NO	OK+E+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0299	qokeedy	OK+EE+DY	EXACT_SURFACE_ONE_RECIPE	2	1	f81r	G404-E0360	NO	OK+EE+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0300	qokeeod	OK+EE+O+D_ADDR	NEW_MICROFORM_OLD_FACTORS	1	1	f95v	G404-E0651	YES	OK+EE+O+D_ADDR::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0301	qokeey	OK+EE+Y	EXACT_SURFACE_ONE_RECIPE	6	2	f81r|f95v	G404-E0345	NO	OK+EE+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0302	qokesdy	OK+E+S+DY	NEW_MICROFORM_OLD_FACTORS	1	1	f81r	G404-E0476	YES	OK+EE+S+DY::64 | OK+E+S+DY::49 | OK+E+S+D_ADDR+Y::8	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0303	qokey	OK+E+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0464	NO	OK+E+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0304	qoko	OK+O	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0654	NO	OK+O::16	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0305	qokol	OK+OL	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0311	NO	OK+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0306	qokor	OK+OR	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0397	NO	OK+OR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0307	qoksh	OK+SH	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0582	NO	OK+Y+SH::26	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0308	qokshy	OK+SH+Y	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0617	NO	OK+SH+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0309	qol	OL	EXACT_SURFACE_ONE_RECIPE	6	1	f81r	G404-E0331	NO	OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0310	qolsheedy	OL+SH+EE+DY	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0385	NO	CARRIER_Q+O+L+SH+EE+D_ADDR+Y::1 | OL+SH+EE+DY::1 | OL+SH+SH+EE+DY::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0311	qopchedy	CARRIER_Q+O+P+CHD+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0419	NO	CARRIER_Q+O+P+CHD+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0312	qopchol	CARRIER_Q+O+P+CH+OL	NEW_MICROFORM_OLD_FACTORS	1	1	f81r	G404-E0396	YES	CARRIER_Q+O+CH+T+OL::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0313	qotaiin	OT+AIIN	EXACT_SURFACE_ONE_RECIPE	2	1	f95v	G404-E0528	NO	OT+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0314	qotain	OT+AIN	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0366	NO	OT+AIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0315	qotal	OT+AL	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0433	NO	OT+AL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0316	qotaldar	OT+AL+D_ADDR+AR	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0452	NO	OK+E+L+D_ADDR+AR::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0317	qotches	OT+CH+E+S	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0667	NO	OT+Y+S::5	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0318	qotchey	OT+CHD+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f95v	G404-E0522	YES	OT+CHD+Y::2	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
