case	engine	word	value	old_occurrences	new_occurrences	new_word
FULL08	primary	ariin	HARM	0	1	True
FULL08	primary	chckhdy	WOULD_BE	1	0	False
FULL08	primary	chckhy	THERE	0	2	True
FULL08	primary	checthy	ALL	1	0	False
FULL08	primary	ched	WITHOUT_AGENT	1	0	False
FULL08	primary	chedain	NEXT	1	0	False
FULL08	primary	chedy	G	3	1	False
FULL08	primary	cheeety	RETURN_EXCLUDING	1	0	False
FULL08	primary	cheeor	THEN	0	1	True
FULL08	primary	chefchdy	W	0	1	True
FULL08	primary	chety	UNHARMED	1	0	False
FULL08	primary	chkaiin	WOULD_BE	0	1	True
FULL08	primary	chky	M	0	1	True
FULL08	primary	chody	PAIRED_WITH	0	1	True
FULL08	primary	daiiin	OTHER_CARGO	0	1	True
FULL08	primary	daiin	FIRST_CARGO	0	1	True
FULL08	primary	dair	C	0	1	True
FULL08	primary	dal	BESIDES	1	0	False
FULL08	primary	dar	THEN	0	1	True
FULL08	primary	dariin	PAIRS	0	1	True
FULL08	primary	darin	ATTENDED_BY	0	1	True
FULL08	primary	dy	OTHER_CARGO	0	1	True
FULL08	primary	ka[r:s]	WITHOUT_HARM	0	1	True
FULL08	primary	kaiin	LEAVE	0	2	True
FULL08	primary	kar	THEN	0	4	True
FULL08	primary	kchdy	UNATTENDED	0	1	True
FULL08	primary	kchedy	C	0	2	True
FULL08	primary	keodaiin	OTHER_CARGO	0	1	True
FULL08	primary	laiin	UNATTENDED	0	1	True
FULL08	primary	lchedy	W	1	0	False
FULL08	primary	ldy	ALONE	1	0	False
FULL08	primary	lkedy	PAIRED_WITH	1	0	False
FULL08	primary	o	PAIRED_WITH	0	1	True
FULL08	primary	ockhey	FORBIDDEN	1	0	False
FULL08	primary	ockhody	THEN	0	1	True
FULL08	primary	odam	UNSAFE	0	1	True
FULL08	primary	okain	AT_MOST_ONE	0	1	True
FULL08	primary	okal	FERRY	0	1	True
FULL08	primary	okam	LEAVE	0	1	True
FULL08	primary	okar	THEN	0	2	True
FULL08	primary	okchedy	UNSAFE	0	1	True
FULL08	primary	okeody	OTHER_CARGO	0	1	True
FULL08	primary	oky	FERRY	0	1	True
FULL08	primary	ol	EXAMPLE	0	1	True
FULL08	primary	olfchedy	COLOC	0	1	True
FULL08	primary	olk[ee:a]dy	FERRY	0	1	True
FULL08	primary	olkair	CARGOS	0	1	True
FULL08	primary	ols	THEN	0	1	True
FULL08	primary	olsaly	ATTENDED_BY	1	0	False
FULL08	primary	opalke	UNHARMED	0	1	True
FULL08	primary	opchey	HOME	0	1	True
FULL08	primary	opshedy	HOME	1	0	False
FULL08	primary	or	G	0	1	True
FULL08	primary	orolkain	THEN	0	1	True
FULL08	primary	orsheckhy	UNSAFE	0	1	True
FULL08	primary	otaiin	THERE	2	1	False
FULL08	primary	otal	GOAL	0	1	True
FULL08	primary	otchdy	M	0	1	True
FULL08	primary	otchedy	OTHER_CARGO	1	0	False
FULL08	primary	otedy	RETURN	2	0	False
FULL08	primary	otor	COLOC	2	0	False
FULL08	primary	otshdy	GOAL	1	0	False
FULL08	primary	pchdy	FIRST_CARGO	0	1	True
FULL08	primary	pdalshdy	INIT	1	0	False
FULL08	primary	psheor	INIT	0	1	True
FULL08	primary	qetal	AT_MOST_ONE	1	0	False
FULL08	primary	qokaiin	RETURN_EXCLUDING	0	1	True
FULL08	primary	qokain	THERE	0	1	True
FULL08	primary	qokal	TRAVEL_TOGETHER	1	0	False
FULL08	primary	qokas	FERRY	0	1	True
FULL08	primary	qokchdy	THEN	0	4	True
FULL08	primary	qokchedy	UNATTENDED	1	0	False
FULL08	primary	qokedol	FAR_BANK	1	0	False
FULL08	primary	qokedy	C	5	1	False
FULL08	primary	qokeedy	CONVEY_OUT	1	0	False
FULL08	primary	qokeey	TAKE_OUT	1	0	False
FULL08	primary	qoky	FERRY	1	1	False
FULL08	primary	qop[eee:che]dar	M	0	1	True
FULL08	primary	qotal	THEN	0	1	True
FULL08	primary	qotedaiin	LEAVE	1	0	False
FULL08	primary	qotedy	OUTWARD	1	0	False
FULL08	primary	qoteedy	B	1	0	False
FULL08	primary	qotor	W	0	1	True
FULL08	primary	saiin	W	1	0	False
FULL08	primary	sain	WHEN	1	0	False
FULL08	primary	sar	UNSAFE	2	0	False
FULL08	primary	schedair	LIKEWISE	1	0	False
FULL08	primary	shdy	WITHOUT_HARM	1	0	False
FULL08	primary	she	FAR_BANK	0	1	True
FULL08	primary	shecthedy	JOINING_RESULT	1	0	False
FULL08	primary	shecthy	REST_CARGO	1	0	False
FULL08	primary	shedaiin	PAIRS	1	0	False
FULL08	primary	shedain	RETURN_EXCLUDING	0	1	True
FULL08	primary	shedy	M	5	0	False
FULL08	primary	sheedy	RETURN_EXCLUDING	0	1	True
FULL08	primary	sheekar	WITHOUT_AGENT	0	1	True
FULL08	primary	shey	EXAMPLE	1	0	False
FULL08	primary	shocphedy	CARGOS	1	0	False
FULL08	primary	shos	THEN	0	1	True
FULL08	primary	soiiin	THUS	1	0	False
FULL08	primary	sol	THEN	2	0	False
FULL08	primary	soldy	HARM	1	0	False
FULL08	primary	solkaiin	ALL	0	1	True
FULL08	primary	solkchy	LEAVE	0	1	True
FULL08	primary	solkeedy	WITH_TRIP	2	0	False
FULL08	primary	sor	WOULD_BE	0	1	True
FULL08	primary	taipar	FIRST_CARGO	0	1	True
FULL08	primary	tchdy	THEN	0	1	True
FULL08	primary	tchedy	FINALLY	1	0	False
FULL08	primary	todalain	G	0	1	True
FULL08	primary	tshol	THERE	0	1	True
FULL08	primary	y	THEN	0	1	True
FULL08	primary	yk	FORBIDDEN	0	1	True
FULL08	primary	ykaiin	WHEN	0	1	True
FULL08	primary	ykain	BESIDES	0	1	True
FULL08	primary	ykeey	THEN	0	1	True
FULL08	primary	ytchdy	FERRY	0	1	True
FULL08	independent	[a:y]lo[s:r]am	THUS	0	1	True
FULL08	independent	[sh:{c's}]ear	ALONE	0	1	True
FULL08	independent	ald	THEN	0	1	True
FULL08	independent	alol	THERE	0	2	True
FULL08	independent	ar	LEAVE	0	4	True
FULL08	independent	ariin	WHEN	0	1	True
FULL08	independent	chckhdy	WOULD_BE	1	0	False
FULL08	independent	chckhy	THERE	0	2	True
FULL08	independent	checthy	ALL	1	0	False
FULL08	independent	ched	WITHOUT_AGENT	1	0	False
FULL08	independent	chedain	NEXT	1	0	False
FULL08	independent	chedy	G	3	1	False
FULL08	independent	cheeety	RETURN_EXCLUDING	1	0	False
FULL08	independent	cheeor	RETURN_EXCLUDING	0	1	True
FULL08	independent	chefchdy	HARM	0	1	True
FULL08	independent	chety	UNHARMED	1	0	False
FULL08	independent	chkaiin	WOULD_BE	0	1	True
FULL08	independent	chky	M	0	1	True
FULL08	independent	chody	PAIRED_WITH	0	1	True
FULL08	independent	daiiin	C	0	1	True
FULL08	independent	daiin	THEN	0	1	True
FULL08	independent	dair	GOAL	0	1	True
FULL08	independent	dal	BESIDES	1	0	False
FULL08	independent	dar	C	0	1	True
FULL08	independent	dariin	M	0	1	True
FULL08	independent	darin	ATTENDED_BY	0	1	True
FULL08	independent	dy	THEN	0	1	True
FULL08	independent	ka[r:s]	FORBIDDEN	0	1	True
FULL08	independent	kaiin	LEAVE	0	2	True
FULL08	independent	kar	THEN	0	4	True
FULL08	independent	kchdy	UNATTENDED	0	1	True
FULL08	independent	kchedy	NEXT	0	2	True
FULL08	independent	keodaiin	THEN	0	1	True
FULL08	independent	laiin	WITHOUT_HARM	0	1	True
FULL08	independent	lchedy	W	1	0	False
FULL08	independent	ldy	ALONE	1	0	False
FULL08	independent	lkedy	PAIRED_WITH	1	0	False
FULL08	independent	o	FAR_BANK	0	1	True
FULL08	independent	ockhey	FORBIDDEN	1	0	False
FULL08	independent	ockhody	C	0	1	True
FULL08	independent	odam	UNSAFE	0	1	True
FULL08	independent	okain	THERE	0	1	True
FULL08	independent	okal	C	0	1	True
FULL08	independent	okam	THERE	0	1	True
FULL08	independent	okar	THEN	0	2	True
FULL08	independent	okchedy	WITHOUT_AGENT	0	1	True
FULL08	independent	okeody	THEN	0	1	True
FULL08	independent	oky	FERRY	0	1	True
FULL08	independent	ol	CONVEY_OUT	0	1	True
FULL08	independent	olfchedy	COLOC	0	1	True
FULL08	independent	olk[ee:a]dy	C	0	1	True
FULL08	independent	olkair	CARGOS	0	1	True
FULL08	independent	ols	THEN	0	1	True
FULL08	independent	olsaly	ATTENDED_BY	1	0	False
FULL08	independent	opalke	UNHARMED	0	1	True
FULL08	independent	opchey	HOME	0	1	True
FULL08	independent	opshedy	HOME	1	0	False
FULL08	independent	or	THEN	0	1	True
FULL08	independent	orolkain	RETURN	0	1	True
FULL08	independent	orsheckhy	NEXT	0	1	True
FULL08	independent	otaiin	THERE	2	1	False
FULL08	independent	otal	UNSAFE	0	1	True
FULL08	independent	otchdy	EXAMPLE	0	1	True
FULL08	independent	otchedy	OTHER_CARGO	1	0	False
FULL08	independent	otedy	RETURN	2	0	False
FULL08	independent	otor	COLOC	2	0	False
FULL08	independent	otshdy	GOAL	1	0	False
FULL08	independent	pchdy	G	0	1	True
FULL08	independent	pdalshdy	INIT	1	0	False
FULL08	independent	psheor	INIT	0	1	True
FULL08	independent	qetal	AT_MOST_ONE	1	0	False
FULL08	independent	qokaiin	THEN	0	1	True
FULL08	independent	qokain	THERE	0	1	True
FULL08	independent	qokal	TRAVEL_TOGETHER	1	0	False
FULL08	independent	qokas	FERRY	0	1	True
FULL08	independent	qokchdy	THEN	0	4	True
FULL08	independent	qokchedy	UNATTENDED	1	0	False
FULL08	independent	qokedol	FAR_BANK	1	0	False
FULL08	independent	qokedy	C	5	1	False
FULL08	independent	qokeedy	CONVEY_OUT	1	0	False
FULL08	independent	qokeey	TAKE_OUT	1	0	False
FULL08	independent	qoky	FERRY	1	1	False
FULL08	independent	qop[eee:che]dar	M	0	1	True
FULL08	independent	qotal	THEN	0	1	True
FULL08	independent	qotedaiin	LEAVE	1	0	False
FULL08	independent	qotedy	OUTWARD	1	0	False
FULL08	independent	qoteedy	B	1	0	False
FULL08	independent	qotor	THEN	0	1	True
FULL08	independent	saiin	W	1	0	False
FULL08	independent	sain	WHEN	1	0	False
FULL08	independent	sar	UNSAFE	2	0	False
FULL08	independent	schedair	LIKEWISE	1	0	False
FULL08	independent	shdy	WITHOUT_HARM	1	0	False
FULL08	independent	she	PAIRS	0	1	True
FULL08	independent	shecthedy	JOINING_RESULT	1	0	False
FULL08	independent	shecthy	REST_CARGO	1	0	False
FULL08	independent	shedaiin	PAIRS	1	0	False
FULL08	independent	shedain	WITH_TRIP	0	1	True
FULL08	independent	shedy	M	5	0	False
FULL08	independent	sheedy	THEN	0	1	True
FULL08	independent	sheekar	M	0	1	True
FULL08	independent	shey	EXAMPLE	1	0	False
FULL08	independent	shocphedy	CARGOS	1	0	False
FULL08	independent	shos	LEAVE	0	1	True
FULL08	independent	soiiin	THUS	1	0	False
FULL08	independent	sol	THEN	2	0	False
FULL08	independent	soldy	HARM	1	0	False
FULL08	independent	solkaiin	ALL	0	1	True
FULL08	independent	solkchy	LEAVE	0	1	True
FULL08	independent	solkeedy	WITH_TRIP	2	0	False
FULL08	independent	sor	CONVEY_OUT	0	1	True
FULL08	independent	taipar	C	0	1	True
FULL08	independent	tchdy	THEN	0	1	True
FULL08	independent	tchedy	FINALLY	1	0	False
FULL08	independent	todalain	G	0	1	True
FULL08	independent	tshol	THEN	0	1	True
FULL08	independent	y	THERE	0	1	True
FULL08	independent	yk	AT_MOST_ONE	0	1	True
FULL08	independent	ykaiin	BESIDES	0	1	True
FULL08	independent	ykain	RETURN	0	1	True
FULL08	independent	ykeey	C	0	1	True
FULL08	independent	ytchdy	CONVEY_OUT	0	1	True
FULL09	primary	[a:y]lo[s:r]am	THUS	0	1	True
FULL09	primary	[sh:{c's}]ear	THEN	0	1	True
FULL09	primary	ald	THEN	0	1	True
FULL09	primary	alol	LEAVE	0	2	True
FULL09	primary	ar	FIRST_CARGO	0	4	True
FULL09	primary	ariin	EXAMPLE	0	1	True
FULL09	primary	chckhdy	WOULD_BE	1	0	False
FULL09	primary	chckhy	THERE	0	2	True
FULL09	primary	checthy	ALL	1	0	False
FULL09	primary	ched	WITHOUT_AGENT	1	0	False
FULL09	primary	chedain	NEXT	1	0	False
FULL09	primary	chedy	FIRST_CARGO	3	1	False
FULL09	primary	cheeety	RETURN_EXCLUDING	1	0	False
FULL09	primary	cheeor	FAR_BANK	0	1	True
FULL09	primary	chefchdy	RETURN	0	1	True
FULL09	primary	chety	UNHARMED	1	0	False
FULL09	primary	chkaiin	FIRST_CARGO	0	1	True
FULL09	primary	chky	M	0	1	True
FULL09	primary	chody	THEN	0	1	True
FULL09	primary	daiiin	THEN	0	1	True
FULL09	primary	daiin	HARM	0	1	True
FULL09	primary	dair	FERRY	0	1	True
FULL09	primary	dal	BESIDES	1	0	False
FULL09	primary	dar	M	0	1	True
FULL09	primary	dariin	UNSAFE	0	1	True
FULL09	primary	darin	ATTENDED_BY	0	1	True
FULL09	primary	dy	THERE	0	1	True
FULL09	primary	ka[r:s]	M	0	1	True
FULL09	primary	kaiin	LEAVE	0	2	True
FULL09	primary	kar	FERRY	0	4	True
FULL09	primary	kchdy	THEN	0	1	True
FULL09	primary	kchedy	FIRST_CARGO	0	2	True
FULL09	primary	keodaiin	THERE	0	1	True
FULL09	primary	laiin	THEN	0	1	True
FULL09	primary	lchedy	G	1	0	False
FULL09	primary	ldy	ALONE	1	0	False
FULL09	primary	lkedy	PAIRED_WITH	1	0	False
FULL09	primary	o	C	0	1	True
FULL09	primary	ockhey	FORBIDDEN	1	0	False
FULL09	primary	ockhody	FERRY	0	1	True
FULL09	primary	odam	THEN	0	1	True
FULL09	primary	okain	LEAVE	0	1	True
FULL09	primary	okal	THEN	0	1	True
FULL09	primary	okam	FERRY	0	1	True
FULL09	primary	okar	FERRY	0	2	True
FULL09	primary	okchedy	C	0	1	True
FULL09	primary	okeody	FERRY	0	1	True
FULL09	primary	oky	C	0	1	True
FULL09	primary	ol	FERRY	0	1	True
FULL09	primary	olfchedy	COLOC	0	1	True
FULL09	primary	olk[ee:a]dy	WITHOUT_HARM	0	1	True
FULL09	primary	olkair	CARGOS	0	1	True
FULL09	primary	ols	THEN	0	1	True
FULL09	primary	olsaly	ATTENDED_BY	1	0	False
FULL09	primary	opalke	UNHARMED	0	1	True
FULL09	primary	opchey	HOME	0	1	True
FULL09	primary	opshedy	HOME	1	0	False
FULL09	primary	or	FERRY	0	1	True
FULL09	primary	orolkain	B	0	1	True
FULL09	primary	orsheckhy	THEN	0	1	True
FULL09	primary	otaiin	THERE	2	1	False
FULL09	primary	otal	AT_MOST_ONE	0	1	True
FULL09	primary	otchdy	WITHOUT_AGENT	0	1	True
FULL09	primary	otchedy	OTHER_CARGO	1	0	False
FULL09	primary	otedy	RETURN	2	0	False
FULL09	primary	otor	COLOC	2	0	False
FULL09	primary	otshdy	GOAL	1	0	False
FULL09	primary	pchdy	FERRY	0	1	True
FULL09	primary	pdalshdy	INIT	1	0	False
FULL09	primary	psheor	INIT	0	1	True
FULL09	primary	qetal	AT_MOST_ONE	1	0	False
FULL09	primary	qokaiin	THEN	0	1	True
FULL09	primary	qokain	THERE	0	1	True
FULL09	primary	qokal	TRAVEL_TOGETHER	1	0	False
FULL09	primary	qokas	FERRY	0	1	True
FULL09	primary	qokchdy	THEN	0	4	True
FULL09	primary	qokchedy	UNATTENDED	1	0	False
FULL09	primary	qokedol	FAR_BANK	1	0	False
FULL09	primary	qokedy	C	5	1	False
FULL09	primary	qokeedy	CONVEY_OUT	1	0	False
FULL09	primary	qokeey	TAKE_OUT	1	0	False
FULL09	primary	qoky	FERRY	1	1	False
FULL09	primary	qop[eee:che]dar	M	0	1	True
FULL09	primary	qotal	THEN	0	1	True
FULL09	primary	qotedaiin	LEAVE	1	0	False
FULL09	primary	qotedy	OUTWARD	1	0	False
FULL09	primary	qoteedy	B	1	0	False
FULL09	primary	qotor	GOAL	0	1	True
FULL09	primary	saiin	W	1	0	False
FULL09	primary	sain	WHEN	1	0	False
FULL09	primary	sar	UNSAFE	2	0	False
FULL09	primary	schedair	LIKEWISE	1	0	False
FULL09	primary	shdy	WITHOUT_HARM	1	0	False
FULL09	primary	she	BESIDES	0	1	True
FULL09	primary	shecthedy	JOINING_RESULT	1	0	False
FULL09	primary	shecthy	REST_CARGO	1	0	False
FULL09	primary	shedaiin	PAIRS	1	0	False
FULL09	primary	shedain	C	0	1	True
FULL09	primary	shedy	M	5	0	False
FULL09	primary	sheedy	FIRST_CARGO	0	1	True
FULL09	primary	sheekar	WHEN	0	1	True
FULL09	primary	shey	EXAMPLE	1	0	False
FULL09	primary	shocphedy	CARGOS	1	0	False
FULL09	primary	shos	G	0	1	True
FULL09	primary	soiiin	THUS	1	0	False
FULL09	primary	sol	THEN	2	0	False
FULL09	primary	soldy	HARM	1	0	False
FULL09	primary	solkaiin	ALL	0	1	True
FULL09	primary	solkchy	LEAVE	0	1	True
FULL09	primary	solkeedy	WITH_TRIP	2	0	False
FULL09	primary	sor	ALONE	0	1	True
FULL09	primary	taipar	WITH_TRIP	0	1	True
FULL09	primary	tchdy	THEN	0	1	True
FULL09	primary	tchedy	FINALLY	1	0	False
FULL09	primary	todalain	C	0	1	True
FULL09	primary	tshol	FIRST_CARGO	0	1	True
FULL09	primary	y	THEN	0	1	True
FULL09	primary	yk	PAIRS	0	1	True
FULL09	primary	ykaiin	FORBIDDEN	0	1	True
FULL09	primary	ykain	THERE	0	1	True
FULL09	primary	ykeey	THEN	0	1	True
FULL09	primary	ytchdy	TAKE_OUT	0	1	True
FULL09	independent	[a:y]lo[s:r]am	THUS	0	1	True
FULL09	independent	[sh:{c's}]ear	PAIRED_WITH	0	1	True
FULL09	independent	ald	THEN	0	1	True
FULL09	independent	alol	THERE	0	2	True
FULL09	independent	ar	LEAVE	0	4	True
FULL09	independent	ariin	G	0	1	True
FULL09	independent	chckhdy	WOULD_BE	1	0	False
FULL09	independent	chckhy	THERE	0	2	True
FULL09	independent	checthy	ALL	1	0	False
FULL09	independent	ched	WITHOUT_AGENT	1	0	False
FULL09	independent	chedain	NEXT	1	0	False
FULL09	independent	chedy	FIRST_CARGO	3	1	False
FULL09	independent	cheeety	RETURN_EXCLUDING	1	0	False
FULL09	independent	cheeor	RETURN_EXCLUDING	0	1	True
FULL09	independent	chefchdy	HARM	0	1	True
FULL09	independent	chety	UNHARMED	1	0	False
FULL09	independent	chkaiin	WOULD_BE	0	1	True
FULL09	independent	chky	M	0	1	True
FULL09	independent	chody	PAIRED_WITH	0	1	True
FULL09	independent	daiiin	THEN	0	1	True
FULL09	independent	daiin	THEN	0	1	True
FULL09	independent	dair	GOAL	0	1	True
FULL09	independent	dal	BESIDES	1	0	False
FULL09	independent	dar	THEN	0	1	True
FULL09	independent	dariin	PAIRS	0	1	True
FULL09	independent	darin	ATTENDED_BY	0	1	True
FULL09	independent	dy	THEN	0	1	True
FULL09	independent	ka[r:s]	COLOC	0	1	True
FULL09	independent	kaiin	LEAVE	0	2	True
FULL09	independent	kar	THEN	0	4	True
FULL09	independent	kchdy	UNATTENDED	0	1	True
FULL09	independent	kchedy	G	0	2	True
FULL09	independent	keodaiin	THEN	0	1	True
FULL09	independent	laiin	WITHOUT_HARM	0	1	True
FULL09	independent	lchedy	G	1	0	False
FULL09	independent	ldy	ALONE	1	0	False
FULL09	independent	lkedy	PAIRED_WITH	1	0	False
FULL09	independent	o	FAR_BANK	0	1	True
FULL09	independent	ockhey	FORBIDDEN	1	0	False
FULL09	independent	ockhody	G	0	1	True
FULL09	independent	odam	UNSAFE	0	1	True
FULL09	independent	okain	THERE	0	1	True
FULL09	independent	okal	WOULD_BE	0	1	True
FULL09	independent	okam	THERE	0	1	True
FULL09	independent	okar	THEN	0	2	True
FULL09	independent	okchedy	UNSAFE	0	1	True
FULL09	independent	okeody	THEN	0	1	True
FULL09	independent	oky	THEN	0	1	True
FULL09	independent	ol	UNATTENDED	0	1	True
FULL09	independent	olfchedy	COLOC	0	1	True
FULL09	independent	olk[ee:a]dy	G	0	1	True
FULL09	independent	olkair	CARGOS	0	1	True
FULL09	independent	ols	THEN	0	1	True
FULL09	independent	olsaly	ATTENDED_BY	1	0	False
FULL09	independent	opalke	UNHARMED	0	1	True
FULL09	independent	opchey	HOME	0	1	True
FULL09	independent	opshedy	HOME	1	0	False
FULL09	independent	or	C	0	1	True
FULL09	independent	orolkain	M	0	1	True
FULL09	independent	orsheckhy	NEXT	0	1	True
FULL09	independent	otaiin	THERE	2	1	False
FULL09	independent	otal	JOINING_RESULT	0	1	True
FULL09	independent	otchdy	M	0	1	True
FULL09	independent	otchedy	OTHER_CARGO	1	0	False
FULL09	independent	otedy	RETURN	2	0	False
FULL09	independent	otor	COLOC	2	0	False
FULL09	independent	otshdy	GOAL	1	0	False
FULL09	independent	pchdy	G	0	1	True
FULL09	independent	pdalshdy	INIT	1	0	False
FULL09	independent	psheor	INIT	0	1	True
FULL09	independent	qetal	AT_MOST_ONE	1	0	False
FULL09	independent	qokaiin	FERRY	0	1	True
FULL09	independent	qokain	THERE	0	1	True
FULL09	independent	qokal	TRAVEL_TOGETHER	1	0	False
FULL09	independent	qokas	RETURN_EXCLUDING	0	1	True
FULL09	independent	qokchdy	THEN	0	4	True
FULL09	independent	qokchedy	UNATTENDED	1	0	False
FULL09	independent	qokedol	FAR_BANK	1	0	False
FULL09	independent	qokedy	C	5	1	False
FULL09	independent	qokeedy	CONVEY_OUT	1	0	False
FULL09	independent	qokeey	TAKE_OUT	1	0	False
FULL09	independent	qoky	FERRY	1	1	False
FULL09	independent	qop[eee:che]dar	M	0	1	True
FULL09	independent	qotal	THEN	0	1	True
FULL09	independent	qotedaiin	LEAVE	1	0	False
FULL09	independent	qotedy	OUTWARD	1	0	False
FULL09	independent	qoteedy	B	1	0	False
FULL09	independent	qotor	UNSAFE	0	1	True
FULL09	independent	saiin	W	1	0	False
FULL09	independent	sain	WHEN	1	0	False
FULL09	independent	sar	UNSAFE	2	0	False
FULL09	independent	schedair	LIKEWISE	1	0	False
FULL09	independent	shdy	WITHOUT_HARM	1	0	False
FULL09	independent	she	REST_CARGO	0	1	True
FULL09	independent	shecthedy	JOINING_RESULT	1	0	False
FULL09	independent	shecthy	REST_CARGO	1	0	False
FULL09	independent	shedaiin	PAIRS	1	0	False
FULL09	independent	shedain	AT_MOST_ONE	0	1	True
FULL09	independent	shedy	M	5	0	False
FULL09	independent	sheedy	THEN	0	1	True
FULL09	independent	sheekar	WITHOUT_AGENT	0	1	True
FULL09	independent	shey	EXAMPLE	1	0	False
FULL09	independent	shocphedy	CARGOS	1	0	False
FULL09	independent	shos	LEAVE	0	1	True
FULL09	independent	soiiin	THUS	1	0	False
FULL09	independent	sol	THEN	2	0	False
FULL09	independent	soldy	HARM	1	0	False
FULL09	independent	solkaiin	ALL	0	1	True
FULL09	independent	solkchy	LEAVE	0	1	True
FULL09	independent	solkeedy	WITH_TRIP	2	0	False
FULL09	independent	sor	CONVEY_OUT	0	1	True
FULL09	independent	taipar	BESIDES	0	1	True
FULL09	independent	tchdy	THEN	0	1	True
FULL09	independent	tchedy	FINALLY	1	0	False
FULL09	independent	todalain	C	0	1	True
FULL09	independent	tshol	THEN	0	1	True
FULL09	independent	y	THERE	0	1	True
FULL09	independent	yk	FORBIDDEN	0	1	True
FULL09	independent	ykaiin	WHEN	0	1	True
FULL09	independent	ykain	C	0	1	True
FULL09	independent	ykeey	THEN	0	1	True
FULL09	independent	ytchdy	EXAMPLE	0	1	True
FULL10	primary	[a:y]lo[s:r]am	THUS	0	1	True
FULL10	primary	[sh:{c's}]ear	WITH_TRIP	0	1	True
FULL10	primary	ald	THEN	0	1	True
FULL10	primary	alol	THEN	0	2	True
FULL10	primary	ar	THEN	0	4	True
FULL10	primary	ariin	WHEN	0	1	True
FULL10	primary	chckhdy	WOULD_BE	1	0	False
FULL10	primary	chckhy	THERE	0	2	True
FULL10	primary	checthy	ALL	1	0	False
FULL10	primary	ched	WITHOUT_AGENT	1	0	False
FULL10	primary	chedain	NEXT	1	0	False
FULL10	primary	chedy	FIRST_CARGO	3	1	False
FULL10	primary	cheeety	RETURN_EXCLUDING	1	0	False
FULL10	primary	cheeor	ALONE	0	1	True
FULL10	primary	chefchdy	GOAL	0	1	True
FULL10	primary	chety	UNHARMED	1	0	False
FULL10	primary	chkaiin	THERE	0	1	True
FULL10	primary	chky	M	0	1	True
FULL10	primary	chody	FERRY	0	1	True
FULL10	primary	daiiin	THEN	0	1	True
FULL10	primary	daiin	THEN	0	1	True
FULL10	primary	dair	THEN	0	1	True
FULL10	primary	dal	BESIDES	1	0	False
FULL10	primary	dar	C	0	1	True
FULL10	primary	dariin	M	0	1	True
FULL10	primary	darin	ATTENDED_BY	0	1	True
FULL10	primary	dy	THEN	0	1	True
FULL10	primary	ka[r:s]	FORBIDDEN	0	1	True
FULL10	primary	kaiin	LEAVE	0	2	True
FULL10	primary	kar	THEN	0	4	True
FULL10	primary	kchdy	C	0	1	True
FULL10	primary	kchedy	TAKE_OUT	0	2	True
FULL10	primary	keodaiin	LEAVE	0	1	True
FULL10	primary	laiin	THEN	0	1	True
FULL10	primary	lchedy	G	1	0	False
FULL10	primary	ldy	ALONE	1	0	False
FULL10	primary	lkedy	PAIRED_WITH	1	0	False
FULL10	primary	o	THEN	0	1	True
FULL10	primary	ockhey	FORBIDDEN	1	0	False
FULL10	primary	ockhody	HARM	0	1	True
FULL10	primary	odam	LEAVE	0	1	True
FULL10	primary	okain	THEN	0	1	True
FULL10	primary	okal	C	0	1	True
FULL10	primary	okam	THEN	0	1	True
FULL10	primary	okar	THEN	0	2	True
FULL10	primary	okchedy	WITHOUT_AGENT	0	1	True
FULL10	primary	okeody	FERRY	0	1	True
FULL10	primary	oky	THEN	0	1	True
FULL10	primary	ol	B	0	1	True
FULL10	primary	olfchedy	COLOC	0	1	True
FULL10	primary	olk[ee:a]dy	THEN	0	1	True
FULL10	primary	olkair	CARGOS	0	1	True
FULL10	primary	ols	THERE	0	1	True
FULL10	primary	olsaly	ATTENDED_BY	1	0	False
FULL10	primary	opalke	UNHARMED	0	1	True
FULL10	primary	opchey	HOME	0	1	True
FULL10	primary	opshedy	HOME	1	0	False
FULL10	primary	or	G	0	1	True
FULL10	primary	orolkain	WITH_TRIP	0	1	True
FULL10	primary	orsheckhy	WITHOUT_HARM	0	1	True
FULL10	primary	otaiin	THERE	2	1	False
FULL10	primary	otal	UNSAFE	0	1	True
FULL10	primary	otchdy	EXAMPLE	0	1	True
FULL10	primary	otchedy	OTHER_CARGO	1	0	False
FULL10	primary	otedy	RETURN	2	0	False
FULL10	primary	otor	COLOC	2	0	False
FULL10	primary	otshdy	GOAL	1	0	False
FULL10	primary	pchdy	LEAVE	0	1	True
FULL10	primary	pdalshdy	INIT	1	0	False
FULL10	primary	psheor	INIT	0	1	True
FULL10	primary	qetal	AT_MOST_ONE	1	0	False
FULL10	primary	qokaiin	RETURN_EXCLUDING	0	1	True
FULL10	primary	qokain	THERE	0	1	True
FULL10	primary	qokal	TRAVEL_TOGETHER	1	0	False
FULL10	primary	qokas	FERRY	0	1	True
FULL10	primary	qokchdy	THEN	0	4	True
FULL10	primary	qokchedy	UNATTENDED	1	0	False
FULL10	primary	qokedol	FAR_BANK	1	0	False
FULL10	primary	qokedy	C	5	1	False
FULL10	primary	qokeedy	CONVEY_OUT	1	0	False
FULL10	primary	qokeey	TAKE_OUT	1	0	False
FULL10	primary	qoky	FERRY	1	1	False
FULL10	primary	qop[eee:che]dar	M	0	1	True
FULL10	primary	qotal	THEN	0	1	True
FULL10	primary	qotedaiin	LEAVE	1	0	False
