current_row_id	event_id	physical_page	statement_id	surface	component_recipe	catalog_intake_tier	identity_route	identity_status	factor_gate_status	execution_route	execution_decision	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	visible_separated_chains	portable_factor_rules	amber_factor_rules	blocked_factor_rules	outgoing_action_v2	outgoing_argument_v2	execution_stop_preserves_state	identity_only_when_execution_stops	legacy_gdt445_route	legacy_gdt445_decision	gdt445_correction	identity_does_not_override_execution	source_action_after	source_argument_after	state_transition_match
G446-CUR-3922	G407-E3922	f88r	P1009-S594	chetchy	CH+E+T+CH+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E|FOCUS:CH<-Y|PAIR:T>CH	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-3923	G407-E3923	f88r	P1009-S594	ofal	O+LOCAL_CHAR_F+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AL	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-3924	G407-E3924	f88r	P1009-S594	dar	D_ADDR+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AR	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-3925	G407-E3925	f88r	P1009-S594	chear	CH+E+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E|FOCUS:CH<-AR	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-3926	G407-E3926	f88r	P1009-S594	chol	OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-3927	G407-E3927	f88r	P1009-S594	dol	D_ADDR+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-3928	G407-E3928	f88r	P1009-S594	qoekeor	CARRIER_Q+O+E+K+E+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-E|FOCUS:K<-OR	NONE	NONE	K	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	OR	YES
G446-CUR-3929	G407-E3929	f88r	P1009-S594	cheom	CH+E+O+AM_ADDR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E	NONE	NONE	CH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	OR	YES
G446-CUR-3930	G407-E3930	f88v	P1009-S595	teodal	T+E+O+D_ADDR+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-E|FOCUS:T<-AL	NONE	NONE	T	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	NONE	YES
G446-CUR-3931	G407-E3931	f88v	P1009-S595	lkeo	L+K+E+O	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-L|FOCUS:K<-E	NONE	NONE	K	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	NONE	YES
G446-CUR-3932	G407-E3932	f88v	P1009-S595	cheor	CH+E+O+R	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E	NONE	NONE	R	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	R	NONE	YES
G446-CUR-3933	G407-E3933	f88v	P1009-S595	roshckhy	R+O+SH+CH+K+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	R	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y|PAIR:SH>CH|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-3934	G407-E3934	f88v	P1009-S595	sorshy	S+OR+SH+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-OR|FOCUS:SH<-Y	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	Y	YES
G446-CUR-3935	G407-E3935	f88v	P1009-S595	aiin	AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-AIIN	NONE	NONE	SH	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	AIIN	YES
G446-CUR-3936	G407-E3936	f88v	P1009-S595	cheokal	CH+E+O+K+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E|FOCUS:K<-AL	NONE	NONE	K	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	AIIN	YES
G446-CUR-3937	G407-E3937	f88v	P1009-S595	saldaiin	S+AL+D_ADDR+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AL|FOCUS:S<-AIIN	NONE	NONE	S	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	AIIN	YES
G446-CUR-3938	G407-E3938	f88v	P1009-S595	dshor	D_ADDR+SH+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	S	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-OR	NONE	NONE	SH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	OR	YES
G446-CUR-3939	G407-E3939	f88v	P1009-S595	shor	SH+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-OR	NONE	NONE	SH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	OR	YES
G446-CUR-3940	G407-E3940	f88v	P1009-S595	qokeody	OK+E+O+D_ADDR+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|FOCUS:OK<-Y	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-3941	G407-E3941	f88v	P1009-S595	qokeo	OK+E+O	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-3942	G407-E3942	f88v	P1009-S595	lchey	L+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-L|FOCUS:OK<-Y	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-3943	G407-E3943	f88v	P1009-S595	chkeor	CH+K+E+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-OR|PAIR:CH>K	NONE	NONE	K	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	OR	YES
G446-CUR-3944	G407-E3944	f88v	P1009-S595	qokeey	OK+EE+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-EE|FOCUS:OK<-Y	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-3945	G407-E3945	f88v	P1009-S595	daiin	AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-AIIN	NONE	NONE	OK	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIIN	YES
G446-CUR-3946	G407-E3946	f88v	P1009-S595	qokeom	OK+E+O+AM_ADDR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E	NONE	NONE	OK	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIIN	YES
G446-CUR-3947	G407-E3947	f88v	P1009-S595	qoaiin	CARRIER_Q+O+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-AIIN	NONE	NONE	OK	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIIN	YES
G446-CUR-3948	G407-E3948	f88v	P1009-S595	cheoy	CH+E+O+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E|FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-3949	G407-E3949	f88v	P1009-S595	olcheody	OL+CH+E+O+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E|CLOSE:CH	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-3950	G407-E3950	f88v	P1009-S596	qoekeol	O+E+K+E+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-E	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-3951	G407-E3951	f88v	P1009-S596	cho	HO	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-3952	G407-E3952	f88v	P1009-S596	chckhy	CH+K+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-3953	G407-E3953	f88v	P1009-S596	qoeey	O+EE+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|FOCUS:K<-Y	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-3954	G407-E3954	f88v	P1009-S596	key	K+E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-Y	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-3955	G407-E3955	f88v	P1009-S596	cheokam	CH+E+O+K+AM_ADDR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-3956	G407-E3956	f88v	P1009-S596	choeey	HO+EE+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|FOCUS:K<-Y	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-3957	G407-E3957	f88v	P1009-S596	keeod	K+EE+O+D_ADDR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-3958	G407-E3958	f88v	P1009-S596	y	Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-3959	G407-E3959	f88v	P1009-S596	s	S	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	S	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	Y	YES
G446-CUR-3960	G407-E3960	f88v	P1009-S596	aiin	AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	S	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIIN	NONE	NONE	S	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	AIIN	YES
G446-CUR-3961	G407-E3961	f88v	P1009-S596	chody	CH+O+D_ADDR+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	S	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-3962	G407-E3962	f88v	P1009-S596	okearcheol	OK+E+AR+CH+E+O+L	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|FOCUS:OK<-AR|FOCUS:CH<-E|FOCUS:CH<-L	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-3963	G407-E3963	f88v	P1009-S596	archeey	AR+CH+EE+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AR|FOCUS:CH<-EE|FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-3964	G407-E3964	f88v	P1009-S596	sairal	S+AIR+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIR|FOCUS:S<-AL	NONE	NONE	S	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	Y	YES
G446-CUR-3965	G407-E3965	f88v	P1009-S596	dar	D_ADDR+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	S	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AR	NONE	NONE	S	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	Y	YES
G446-CUR-3966	G407-E3966	f88v	P1009-S596	cheorol	CH+E+O+R+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	S	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E	NONE	NONE	R	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	R	Y	YES
G446-CUR-3967	G407-E3967	f88v	P1009-S596	chekol	CH+K+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	R	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	PAIR:CH>K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-3968	G407-E3968	f88v	P1009-S596	daraly	D_ADDR+AR+AL+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AR|FOCUS:K<-AL|FOCUS:K<-Y	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-3969	G407-E3969	f88v	P1009-S597	kosholdy	K+O+SH+OL+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CLOSE:SH	NONE	NONE	SH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	NONE	YES
G446-CUR-3970	G407-E3970	f88v	P1009-S598	qotody	OT+O+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	SH	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CLOSE:SH	NONE	NONE	SH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	NONE	YES
G446-CUR-3971	G407-E3971	f88v	P1009-S599	opykey	O+P+Y+K+E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	SH	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	2:P+Y+K__DIRECT_P>K_REMAINS_RED	FOCUS:P<-Y|FOCUS:K<-E|FOCUS:K<-Y	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
