transformation_id	transformation_family	source_recipe	source_identity_route	source_execution_route	source_execution_decision	transformed_recipe	transformed_identity_route	transformed_execution_route	transformed_execution_decision	transformed_blocked_rules	expected_change	transformation_pass	state_preserved	identity_override_used
G446-HEAD-0603	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0604	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0605	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0606	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0607	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0608	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0609	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0610	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0611	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0612	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0613	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0614	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0615	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0616	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0617	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0618	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0619	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0620	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0621	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0622	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0623	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0624	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0625	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0626	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0627	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0628	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0629	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0630	REMOVE_INHERITED_ACTION_HEAD	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+DY+L	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0631	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0632	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0633	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0634	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0635	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0636	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0637	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0638	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0639	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0640	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0641	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0642	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0643	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0644	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0645	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0646	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0647	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0648	REMOVE_INHERITED_ACTION_HEAD	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+E+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0649	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0650	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0651	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0652	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0653	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0654	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0655	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0656	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0657	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0658	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0659	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0660	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0661	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0662	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
