partial_witness_id	partial_candidate_id	target_matrix_cell_id	target_action_recipe	target_register	partial_recipe	partial_component_count	near_single_deletion	contains_target_action_root	witness_relation	witness_register	observed_event_count	observed_clause_form_count	observed_page_count	observed_pages	observed_event_ids	observed_surfaces	observed_clauses_de	guard
G501-W0170	G501-C0081	G498-M284	SH+CHD+Y	CELESTIAL	CHD+Y	2	YES	NO	CROSS_REGISTER	BIOLOGICAL	96	1	7	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1429|G407-E1480|G407-E1484|G407-E1505|G407-E1557|G407-E1571|G407-E1618|G407-E1622|G407-E1686|G407-E1696|G407-E1726|G407-E1831|G407-E1868|G407-E1879|G407-E1921|G407-E1927|G407-E1929|G407-E1961|G407-E1975|G407-E1977|G407-E1996|G407-E2003|G407-E2012|G407-E2036|G407-E2037|G407-E2045|G407-E2055|G407-E2097|G407-E2117|G407-E2136|G407-E2138|G407-E2176|G407-E2186|G407-E2235|G407-E2258|G407-E2290|G407-E2292|G407-E2323|G407-E2343|G407-E2368|G407-E2408|G407-E2425|G407-E2434|G407-E2438|G407-E2459|G407-E2507|G407-E2522|G407-E2526|G407-E2541|G407-E2588|G407-E2598|G407-E2606|G407-E2615|G407-E2727|G407-E2734|G407-E2795|G407-E2829|G407-E2834|G407-E2847|G407-E2874|G407-E2884|G407-E2890|G407-E2953|G407-E2978|G407-E3033|G407-E3058|G407-E3064|G407-E3074|G407-E3077|G407-E3107|G407-E3117|G407-E3128|G407-E3152|G407-E3158|G407-E3212|G407-E3241|G407-E3255|G407-E3290|G407-E3306|G407-E3345|G407-E3471|G407-E3484|G407-E3491|G407-E3503|G407-E3507|G407-E3525|G407-E3601|G407-E3644|G407-E3654|G407-E3667|G407-E3678|G407-E3687|G407-E3729|G407-E3760|G407-E3764|G407-E3779	chdy|chedchy|chedy	Bearbeite den Stationsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0171	G501-C0081	G498-M284	SH+CHD+Y	CELESTIAL	CHD+Y	2	YES	NO	SAME_REGISTER	CELESTIAL	2	1	1	f72r	G407-E1408|G407-E1409	chedy	Bearbeite den Positionsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0172	G501-C0081	G498-M284	SH+CHD+Y	CELESTIAL	CHD+Y	2	YES	NO	CROSS_REGISTER	HERBAL	7	1	3	f55v|f56r|f95v	G407-E0707|G407-E0727|G407-E0746|G407-E0828|G407-E4485|G407-E4499|G407-E4521	chdy|chedy	Bearbeite den Pflanzenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0173	G501-C0081	G498-M284	SH+CHD+Y	CELESTIAL	CHD+Y	2	YES	NO	CROSS_REGISTER	PHARMA	1	1	1	f89r	G407-E4075	chedy	Bearbeite den Drogenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0174	G501-C0081	G498-M284	SH+CHD+Y	CELESTIAL	CHD+Y	2	YES	NO	CROSS_REGISTER	SOURCE_SECTION_T	1	1	1	f1r	G407-E0102	chdy	Bearbeite den laufenden Eintrag.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0175	G501-C0083	G498-M285	SH+CHD+Y	PHARMA	SH+Y	2	YES	YES	CROSS_REGISTER	BIOLOGICAL	1	1	1	f81v	G407-E3154	shchey	Halte den Stationsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0176	G501-C0084	G498-M285	SH+CHD+Y	PHARMA	CHD+Y	2	YES	NO	CROSS_REGISTER	BIOLOGICAL	96	1	7	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1429|G407-E1480|G407-E1484|G407-E1505|G407-E1557|G407-E1571|G407-E1618|G407-E1622|G407-E1686|G407-E1696|G407-E1726|G407-E1831|G407-E1868|G407-E1879|G407-E1921|G407-E1927|G407-E1929|G407-E1961|G407-E1975|G407-E1977|G407-E1996|G407-E2003|G407-E2012|G407-E2036|G407-E2037|G407-E2045|G407-E2055|G407-E2097|G407-E2117|G407-E2136|G407-E2138|G407-E2176|G407-E2186|G407-E2235|G407-E2258|G407-E2290|G407-E2292|G407-E2323|G407-E2343|G407-E2368|G407-E2408|G407-E2425|G407-E2434|G407-E2438|G407-E2459|G407-E2507|G407-E2522|G407-E2526|G407-E2541|G407-E2588|G407-E2598|G407-E2606|G407-E2615|G407-E2727|G407-E2734|G407-E2795|G407-E2829|G407-E2834|G407-E2847|G407-E2874|G407-E2884|G407-E2890|G407-E2953|G407-E2978|G407-E3033|G407-E3058|G407-E3064|G407-E3074|G407-E3077|G407-E3107|G407-E3117|G407-E3128|G407-E3152|G407-E3158|G407-E3212|G407-E3241|G407-E3255|G407-E3290|G407-E3306|G407-E3345|G407-E3471|G407-E3484|G407-E3491|G407-E3503|G407-E3507|G407-E3525|G407-E3601|G407-E3644|G407-E3654|G407-E3667|G407-E3678|G407-E3687|G407-E3729|G407-E3760|G407-E3764|G407-E3779	chdy|chedchy|chedy	Bearbeite den Stationsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0177	G501-C0084	G498-M285	SH+CHD+Y	PHARMA	CHD+Y	2	YES	NO	CROSS_REGISTER	CELESTIAL	2	1	1	f72r	G407-E1408|G407-E1409	chedy	Bearbeite den Positionsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0178	G501-C0084	G498-M285	SH+CHD+Y	PHARMA	CHD+Y	2	YES	NO	CROSS_REGISTER	HERBAL	7	1	3	f55v|f56r|f95v	G407-E0707|G407-E0727|G407-E0746|G407-E0828|G407-E4485|G407-E4499|G407-E4521	chdy|chedy	Bearbeite den Pflanzenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0179	G501-C0084	G498-M285	SH+CHD+Y	PHARMA	CHD+Y	2	YES	NO	SAME_REGISTER	PHARMA	1	1	1	f89r	G407-E4075	chedy	Bearbeite den Drogenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0180	G501-C0084	G498-M285	SH+CHD+Y	PHARMA	CHD+Y	2	YES	NO	CROSS_REGISTER	SOURCE_SECTION_T	1	1	1	f1r	G407-E0102	chdy	Bearbeite den laufenden Eintrag.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0181	G501-C0086	G498-M281	SH+CHD+Y	SOURCE_SECTION_T	SH+Y	2	YES	YES	CROSS_REGISTER	BIOLOGICAL	1	1	1	f81v	G407-E3154	shchey	Halte den Stationsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0182	G501-C0087	G498-M281	SH+CHD+Y	SOURCE_SECTION_T	CHD+Y	2	YES	NO	CROSS_REGISTER	BIOLOGICAL	96	1	7	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1429|G407-E1480|G407-E1484|G407-E1505|G407-E1557|G407-E1571|G407-E1618|G407-E1622|G407-E1686|G407-E1696|G407-E1726|G407-E1831|G407-E1868|G407-E1879|G407-E1921|G407-E1927|G407-E1929|G407-E1961|G407-E1975|G407-E1977|G407-E1996|G407-E2003|G407-E2012|G407-E2036|G407-E2037|G407-E2045|G407-E2055|G407-E2097|G407-E2117|G407-E2136|G407-E2138|G407-E2176|G407-E2186|G407-E2235|G407-E2258|G407-E2290|G407-E2292|G407-E2323|G407-E2343|G407-E2368|G407-E2408|G407-E2425|G407-E2434|G407-E2438|G407-E2459|G407-E2507|G407-E2522|G407-E2526|G407-E2541|G407-E2588|G407-E2598|G407-E2606|G407-E2615|G407-E2727|G407-E2734|G407-E2795|G407-E2829|G407-E2834|G407-E2847|G407-E2874|G407-E2884|G407-E2890|G407-E2953|G407-E2978|G407-E3033|G407-E3058|G407-E3064|G407-E3074|G407-E3077|G407-E3107|G407-E3117|G407-E3128|G407-E3152|G407-E3158|G407-E3212|G407-E3241|G407-E3255|G407-E3290|G407-E3306|G407-E3345|G407-E3471|G407-E3484|G407-E3491|G407-E3503|G407-E3507|G407-E3525|G407-E3601|G407-E3644|G407-E3654|G407-E3667|G407-E3678|G407-E3687|G407-E3729|G407-E3760|G407-E3764|G407-E3779	chdy|chedchy|chedy	Bearbeite den Stationsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0183	G501-C0087	G498-M281	SH+CHD+Y	SOURCE_SECTION_T	CHD+Y	2	YES	NO	CROSS_REGISTER	CELESTIAL	2	1	1	f72r	G407-E1408|G407-E1409	chedy	Bearbeite den Positionsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0184	G501-C0087	G498-M281	SH+CHD+Y	SOURCE_SECTION_T	CHD+Y	2	YES	NO	CROSS_REGISTER	HERBAL	7	1	3	f55v|f56r|f95v	G407-E0707|G407-E0727|G407-E0746|G407-E0828|G407-E4485|G407-E4499|G407-E4521	chdy|chedy	Bearbeite den Pflanzenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0185	G501-C0087	G498-M281	SH+CHD+Y	SOURCE_SECTION_T	CHD+Y	2	YES	NO	CROSS_REGISTER	PHARMA	1	1	1	f89r	G407-E4075	chedy	Bearbeite den Drogenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0186	G501-C0087	G498-M281	SH+CHD+Y	SOURCE_SECTION_T	CHD+Y	2	YES	NO	SAME_REGISTER	SOURCE_SECTION_T	1	1	1	f1r	G407-E0102	chdy	Bearbeite den laufenden Eintrag.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0187	G501-C0090	G498-M254	CHD+CH+E+Y	CELESTIAL	CHD+Y	2	NO	YES	CROSS_REGISTER	BIOLOGICAL	96	1	7	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1429|G407-E1480|G407-E1484|G407-E1505|G407-E1557|G407-E1571|G407-E1618|G407-E1622|G407-E1686|G407-E1696|G407-E1726|G407-E1831|G407-E1868|G407-E1879|G407-E1921|G407-E1927|G407-E1929|G407-E1961|G407-E1975|G407-E1977|G407-E1996|G407-E2003|G407-E2012|G407-E2036|G407-E2037|G407-E2045|G407-E2055|G407-E2097|G407-E2117|G407-E2136|G407-E2138|G407-E2176|G407-E2186|G407-E2235|G407-E2258|G407-E2290|G407-E2292|G407-E2323|G407-E2343|G407-E2368|G407-E2408|G407-E2425|G407-E2434|G407-E2438|G407-E2459|G407-E2507|G407-E2522|G407-E2526|G407-E2541|G407-E2588|G407-E2598|G407-E2606|G407-E2615|G407-E2727|G407-E2734|G407-E2795|G407-E2829|G407-E2834|G407-E2847|G407-E2874|G407-E2884|G407-E2890|G407-E2953|G407-E2978|G407-E3033|G407-E3058|G407-E3064|G407-E3074|G407-E3077|G407-E3107|G407-E3117|G407-E3128|G407-E3152|G407-E3158|G407-E3212|G407-E3241|G407-E3255|G407-E3290|G407-E3306|G407-E3345|G407-E3471|G407-E3484|G407-E3491|G407-E3503|G407-E3507|G407-E3525|G407-E3601|G407-E3644|G407-E3654|G407-E3667|G407-E3678|G407-E3687|G407-E3729|G407-E3760|G407-E3764|G407-E3779	chdy|chedchy|chedy	Bearbeite den Stationsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0188	G501-C0090	G498-M254	CHD+CH+E+Y	CELESTIAL	CHD+Y	2	NO	YES	SAME_REGISTER	CELESTIAL	2	1	1	f72r	G407-E1408|G407-E1409	chedy	Bearbeite den Positionsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0189	G501-C0090	G498-M254	CHD+CH+E+Y	CELESTIAL	CHD+Y	2	NO	YES	CROSS_REGISTER	HERBAL	7	1	3	f55v|f56r|f95v	G407-E0707|G407-E0727|G407-E0746|G407-E0828|G407-E4485|G407-E4499|G407-E4521	chdy|chedy	Bearbeite den Pflanzenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0190	G501-C0090	G498-M254	CHD+CH+E+Y	CELESTIAL	CHD+Y	2	NO	YES	CROSS_REGISTER	PHARMA	1	1	1	f89r	G407-E4075	chedy	Bearbeite den Drogenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0191	G501-C0090	G498-M254	CHD+CH+E+Y	CELESTIAL	CHD+Y	2	NO	YES	CROSS_REGISTER	SOURCE_SECTION_T	1	1	1	f1r	G407-E0102	chdy	Bearbeite den laufenden Eintrag.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0192	G501-C0091	G498-M254	CHD+CH+E+Y	CELESTIAL	CH+E	2	NO	NO	SAME_REGISTER	CELESTIAL	1	1	1	f72r	G407-E1392	che	Nimm den Positionsposten [wie zuvor] auf; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0193	G501-C0093	G498-M254	CHD+CH+E+Y	CELESTIAL	E+Y	2	NO	NO	CROSS_REGISTER	BIOLOGICAL	3	2	2	f75r|f82r	G407-E1443|G407-E1595|G407-E3452	ey|qey	Im laufenden Gang entnimm den Stationsposten; auf Grad I. || Im laufenden Gang halte den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0194	G501-C0093	G498-M254	CHD+CH+E+Y	CELESTIAL	E+Y	2	NO	NO	CROSS_REGISTER	HERBAL	1	1	1	f18r	G407-E0540	ey	Im laufenden Gang nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0195	G501-C0093	G498-M254	CHD+CH+E+Y	CELESTIAL	E+Y	2	NO	NO	CROSS_REGISTER	PHARMA	1	1	1	f89r	G407-E4133	edy	Im laufenden Gang setze den Drogenposten als Ansatz an; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0196	G501-C0097	G498-M254	CHD+CH+E+Y	CELESTIAL	CH+E+Y	3	YES	NO	CROSS_REGISTER	BIOLOGICAL	1	1	1	f81r	G407-E2721	dchey	Entnimm den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0197	G501-C0097	G498-M254	CHD+CH+E+Y	CELESTIAL	CH+E+Y	3	YES	NO	CROSS_REGISTER	HERBAL	3	1	3	f10r|f24v|f56r	G407-E0223|G407-E0685|G407-E0835	dchey	Nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0198	G501-C0097	G498-M254	CHD+CH+E+Y	CELESTIAL	CH+E+Y	3	YES	NO	CROSS_REGISTER	PHARMA	1	1	1	f88r	G407-E3850	dchey	Nimm den Drogenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0199	G501-C0100	G498-M255	CHD+CH+E+Y	PHARMA	CHD+Y	2	NO	YES	CROSS_REGISTER	BIOLOGICAL	96	1	7	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1429|G407-E1480|G407-E1484|G407-E1505|G407-E1557|G407-E1571|G407-E1618|G407-E1622|G407-E1686|G407-E1696|G407-E1726|G407-E1831|G407-E1868|G407-E1879|G407-E1921|G407-E1927|G407-E1929|G407-E1961|G407-E1975|G407-E1977|G407-E1996|G407-E2003|G407-E2012|G407-E2036|G407-E2037|G407-E2045|G407-E2055|G407-E2097|G407-E2117|G407-E2136|G407-E2138|G407-E2176|G407-E2186|G407-E2235|G407-E2258|G407-E2290|G407-E2292|G407-E2323|G407-E2343|G407-E2368|G407-E2408|G407-E2425|G407-E2434|G407-E2438|G407-E2459|G407-E2507|G407-E2522|G407-E2526|G407-E2541|G407-E2588|G407-E2598|G407-E2606|G407-E2615|G407-E2727|G407-E2734|G407-E2795|G407-E2829|G407-E2834|G407-E2847|G407-E2874|G407-E2884|G407-E2890|G407-E2953|G407-E2978|G407-E3033|G407-E3058|G407-E3064|G407-E3074|G407-E3077|G407-E3107|G407-E3117|G407-E3128|G407-E3152|G407-E3158|G407-E3212|G407-E3241|G407-E3255|G407-E3290|G407-E3306|G407-E3345|G407-E3471|G407-E3484|G407-E3491|G407-E3503|G407-E3507|G407-E3525|G407-E3601|G407-E3644|G407-E3654|G407-E3667|G407-E3678|G407-E3687|G407-E3729|G407-E3760|G407-E3764|G407-E3779	chdy|chedchy|chedy	Bearbeite den Stationsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0200	G501-C0100	G498-M255	CHD+CH+E+Y	PHARMA	CHD+Y	2	NO	YES	CROSS_REGISTER	CELESTIAL	2	1	1	f72r	G407-E1408|G407-E1409	chedy	Bearbeite den Positionsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0201	G501-C0100	G498-M255	CHD+CH+E+Y	PHARMA	CHD+Y	2	NO	YES	CROSS_REGISTER	HERBAL	7	1	3	f55v|f56r|f95v	G407-E0707|G407-E0727|G407-E0746|G407-E0828|G407-E4485|G407-E4499|G407-E4521	chdy|chedy	Bearbeite den Pflanzenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0202	G501-C0100	G498-M255	CHD+CH+E+Y	PHARMA	CHD+Y	2	NO	YES	SAME_REGISTER	PHARMA	1	1	1	f89r	G407-E4075	chedy	Bearbeite den Drogenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0203	G501-C0100	G498-M255	CHD+CH+E+Y	PHARMA	CHD+Y	2	NO	YES	CROSS_REGISTER	SOURCE_SECTION_T	1	1	1	f1r	G407-E0102	chdy	Bearbeite den laufenden Eintrag.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0204	G501-C0101	G498-M255	CHD+CH+E+Y	PHARMA	CH+E	2	NO	NO	CROSS_REGISTER	CELESTIAL	1	1	1	f72r	G407-E1392	che	Nimm den Positionsposten [wie zuvor] auf; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0205	G501-C0103	G498-M255	CHD+CH+E+Y	PHARMA	E+Y	2	NO	NO	CROSS_REGISTER	BIOLOGICAL	3	2	2	f75r|f82r	G407-E1443|G407-E1595|G407-E3452	ey|qey	Im laufenden Gang entnimm den Stationsposten; auf Grad I. || Im laufenden Gang halte den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0206	G501-C0103	G498-M255	CHD+CH+E+Y	PHARMA	E+Y	2	NO	NO	CROSS_REGISTER	HERBAL	1	1	1	f18r	G407-E0540	ey	Im laufenden Gang nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0207	G501-C0103	G498-M255	CHD+CH+E+Y	PHARMA	E+Y	2	NO	NO	SAME_REGISTER	PHARMA	1	1	1	f89r	G407-E4133	edy	Im laufenden Gang setze den Drogenposten als Ansatz an; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0208	G501-C0107	G498-M255	CHD+CH+E+Y	PHARMA	CH+E+Y	3	YES	NO	CROSS_REGISTER	BIOLOGICAL	1	1	1	f81r	G407-E2721	dchey	Entnimm den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0209	G501-C0107	G498-M255	CHD+CH+E+Y	PHARMA	CH+E+Y	3	YES	NO	CROSS_REGISTER	HERBAL	3	1	3	f10r|f24v|f56r	G407-E0223|G407-E0685|G407-E0835	dchey	Nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0210	G501-C0107	G498-M255	CHD+CH+E+Y	PHARMA	CH+E+Y	3	YES	NO	SAME_REGISTER	PHARMA	1	1	1	f88r	G407-E3850	dchey	Nimm den Drogenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0211	G501-C0110	G498-M269	P+CH+E+Y	CELESTIAL	P+Y	2	NO	YES	CROSS_REGISTER	BIOLOGICAL	1	1	1	f75r	G407-E1624	pchey	Setze den Stationsposten ein.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0212	G501-C0111	G498-M269	P+CH+E+Y	CELESTIAL	CH+E	2	NO	NO	SAME_REGISTER	CELESTIAL	1	1	1	f72r	G407-E1392	che	Nimm den Positionsposten [wie zuvor] auf; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0213	G501-C0113	G498-M269	P+CH+E+Y	CELESTIAL	E+Y	2	NO	NO	CROSS_REGISTER	BIOLOGICAL	3	2	2	f75r|f82r	G407-E1443|G407-E1595|G407-E3452	ey|qey	Im laufenden Gang entnimm den Stationsposten; auf Grad I. || Im laufenden Gang halte den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0214	G501-C0113	G498-M269	P+CH+E+Y	CELESTIAL	E+Y	2	NO	NO	CROSS_REGISTER	HERBAL	1	1	1	f18r	G407-E0540	ey	Im laufenden Gang nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0215	G501-C0113	G498-M269	P+CH+E+Y	CELESTIAL	E+Y	2	NO	NO	CROSS_REGISTER	PHARMA	1	1	1	f89r	G407-E4133	edy	Im laufenden Gang setze den Drogenposten als Ansatz an; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0216	G501-C0117	G498-M269	P+CH+E+Y	CELESTIAL	CH+E+Y	3	YES	NO	CROSS_REGISTER	BIOLOGICAL	1	1	1	f81r	G407-E2721	dchey	Entnimm den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0217	G501-C0117	G498-M269	P+CH+E+Y	CELESTIAL	CH+E+Y	3	YES	NO	CROSS_REGISTER	HERBAL	3	1	3	f10r|f24v|f56r	G407-E0223|G407-E0685|G407-E0835	dchey	Nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0218	G501-C0117	G498-M269	P+CH+E+Y	CELESTIAL	CH+E+Y	3	YES	NO	CROSS_REGISTER	PHARMA	1	1	1	f88r	G407-E3850	dchey	Nimm den Drogenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0219	G501-C0120	G498-M270	P+CH+E+Y	PHARMA	P+Y	2	NO	YES	CROSS_REGISTER	BIOLOGICAL	1	1	1	f75r	G407-E1624	pchey	Setze den Stationsposten ein.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0220	G501-C0121	G498-M270	P+CH+E+Y	PHARMA	CH+E	2	NO	NO	CROSS_REGISTER	CELESTIAL	1	1	1	f72r	G407-E1392	che	Nimm den Positionsposten [wie zuvor] auf; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0221	G501-C0123	G498-M270	P+CH+E+Y	PHARMA	E+Y	2	NO	NO	CROSS_REGISTER	BIOLOGICAL	3	2	2	f75r|f82r	G407-E1443|G407-E1595|G407-E3452	ey|qey	Im laufenden Gang entnimm den Stationsposten; auf Grad I. || Im laufenden Gang halte den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0222	G501-C0123	G498-M270	P+CH+E+Y	PHARMA	E+Y	2	NO	NO	CROSS_REGISTER	HERBAL	1	1	1	f18r	G407-E0540	ey	Im laufenden Gang nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0223	G501-C0123	G498-M270	P+CH+E+Y	PHARMA	E+Y	2	NO	NO	SAME_REGISTER	PHARMA	1	1	1	f89r	G407-E4133	edy	Im laufenden Gang setze den Drogenposten als Ansatz an; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0224	G501-C0127	G498-M270	P+CH+E+Y	PHARMA	CH+E+Y	3	YES	NO	CROSS_REGISTER	BIOLOGICAL	1	1	1	f81r	G407-E2721	dchey	Entnimm den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0225	G501-C0127	G498-M270	P+CH+E+Y	PHARMA	CH+E+Y	3	YES	NO	CROSS_REGISTER	HERBAL	3	1	3	f10r|f24v|f56r	G407-E0223|G407-E0685|G407-E0835	dchey	Nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0226	G501-C0127	G498-M270	P+CH+E+Y	PHARMA	CH+E+Y	3	YES	NO	SAME_REGISTER	PHARMA	1	1	1	f88r	G407-E3850	dchey	Nimm den Drogenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
