window_id	word	observed_rows	mask
IT2a|f108r|f108r.1-f108r.4	oteor	8	128
IT2a|f108r|f108r.1-f108r.4	otol	2	2
IT2a|f108r|f108r.1-f108r.4	pchedy	2	2
IT2a|f108r|f108r.1-f108r.4	pchofar	2	2
IT2a|f108r|f108r.1-f108r.4	pcholy	5	16
IT2a|f108r|f108r.1-f108r.4	pochedy	3	4
IT2a|f108r|f108r.1-f108r.4	polchal	5	16
IT2a|f108r|f108r.1-f108r.4	polchedy	9	256
IT2a|f108r|f108r.1-f108r.4	porol	13	4096
IT2a|f108r|f108r.1-f108r.4	pychory	11	1024
IT2a|f108r|f108r.1-f108r.4	qaiin	3	4
IT2a|f108r|f108r.1-f108r.4	qckhy	14	8192
IT2a|f108r|f108r.1-f108r.4	qeeey	12	2048
IT2a|f108r|f108r.1-f108r.4	qekeey	13	4096
IT2a|f108r|f108r.1-f108r.4	qetam	3	4
IT2a|f108r|f108r.1-f108r.4	qetchdy	4	8
IT2a|f108r|f108r.1-f108r.4	qo	2	2
IT2a|f108r|f108r.1-f108r.4	qoaiin	8	128
IT2a|f108r|f108r.1-f108r.4	qoal	8	128
IT2a|f108r|f108r.1-f108r.4	qockhey	5	16
IT2a|f108r|f108r.1-f108r.4	qody	1	1
IT2a|f108r|f108r.1-f108r.4	qoeedy	5,7	80
IT2a|f108r|f108r.1-f108r.4	qofchdy	11	1024
IT2a|f108r|f108r.1-f108r.4	qokaiin	4,5,7,15	16472
IT2a|f108r|f108r.1-f108r.4	qokal	5,8,10	656
IT2a|f108r|f108r.1-f108r.4	qokalchdy	11	1024
IT2a|f108r|f108r.1-f108r.4	qokar	3,13	4100
IT2a|f108r|f108r.1-f108r.4	qokchedy	2	2
IT2a|f108r|f108r.1-f108r.4	qokchey	2	2
IT2a|f108r|f108r.1-f108r.4	qokechy	1	1
IT2a|f108r|f108r.1-f108r.4	qoked	8	128
IT2a|f108r|f108r.1-f108r.4	qokedy	2,6,8,9,10,14,15	25506
IT2a|f108r|f108r.1-f108r.4	qokeed	6	32
IT2a|f108r|f108r.1-f108r.4	qokeedy	1,2,6,8,10,12,13,14,15	31395
IT2a|f108r|f108r.1-f108r.4	qokeeo	3	4
IT2a|f108r|f108r.1-f108r.4	qokeey	2,5,8,12,14	10386
IT2a|f108r|f108r.1-f108r.4	qokeor	1	1
IT2a|f108r|f108r.1-f108r.4	qokey	7,10,12,15	19008
IT2a|f108r|f108r.1-f108r.4	qokol	6	32
IT2a|f108r|f108r.1-f108r.4	qokor	5	16
IT2a|f108r|f108r.1-f108r.4	qokoy	10	512
IT2a|f108r|f108r.1-f108r.4	qolshy	7	64
IT2a|f108r|f108r.1-f108r.4	qopchedy	7,9	320
IT2a|f108r|f108r.1-f108r.4	qopchety	1	1
IT2a|f108r|f108r.1-f108r.4	qotaiin	9	256
IT2a|f108r|f108r.1-f108r.4	qotal	11	1024
IT2a|f108r|f108r.1-f108r.4	qotar	3	4
IT2a|f108r|f108r.1-f108r.4	qotear	1	1
IT2a|f108r|f108r.1-f108r.4	qotedy	2,7,8,10,13	4802
IT2a|f108r|f108r.1-f108r.4	qoteey	3	4
IT2a|f108r|f108r.1-f108r.4	qoteody	14	8192
IT2a|f108r|f108r.1-f108r.4	qotey	2	2
IT2a|f108r|f108r.1-f108r.4	raiin	4,6	40
IT2a|f108r|f108r.1-f108r.4	rain	8	128
IT2a|f108r|f108r.1-f108r.4	ram	12	2048
IT2a|f108r|f108r.1-f108r.4	raraiin	3	4
IT2a|f108r|f108r.1-f108r.4	saiin	9	256
IT2a|f108r|f108r.1-f108r.4	sain	8	128
IT2a|f108r|f108r.1-f108r.4	saithy	5	16
IT2a|f108r|f108r.1-f108r.4	shchy	6	32
IT2a|f108r|f108r.1-f108r.4	sheckhy	15	16384
IT2a|f108r|f108r.1-f108r.4	shedy	1,5,7,11	1105
IT2a|f108r|f108r.1-f108r.4	sheedain	14	8192
IT2a|f108r|f108r.1-f108r.4	sheeky	1	1
IT2a|f108r|f108r.1-f108r.4	sheody	10	512
IT2a|f108r|f108r.1-f108r.4	sheoky	2	2
IT2a|f108r|f108r.1-f108r.4	sheol	15	16384
IT2a|f108r|f108r.1-f108r.4	shkeedy	3	4
IT2a|f108r|f108r.1-f108r.4	shkhy	8	128
IT2a|f108r|f108r.1-f108r.4	shky	1	1
IT2a|f108r|f108r.1-f108r.4	sho	13	4096
IT2a|f108r|f108r.1-f108r.4	shokal	7	64
IT2a|f108r|f108r.1-f108r.4	shokeedar	3	4
IT2a|f108r|f108r.1-f108r.4	shol	5,7,10	592
IT2a|f108r|f108r.1-f108r.4	shor	5	16
IT2a|f108r|f108r.1-f108r.4	shy	3	4
IT2a|f108r|f108r.1-f108r.4	solkedy	10	512
IT2a|f108r|f108r.1-f108r.4	taiin	3	4
IT2a|f108r|f108r.1-f108r.4	tchedy	12	2048
IT2a|f108r|f108r.1-f108r.4	tchokedy	2	2
IT2a|f108r|f108r.1-f108r.4	tedam	6	32
IT2a|f108r|f108r.1-f108r.4	tedo	13	4096
IT2a|f108r|f108r.1-f108r.4	teedy	9	256
IT2a|f108r|f108r.1-f108r.4	teodeear	1	1
IT2a|f108r|f108r.1-f108r.4	teodeey	4	8
IT2a|f108r|f108r.1-f108r.4	todashx	1	1
IT2a|f108r|f108r.1-f108r.4	tshey	4	8
IT2a|f108r|f108r.1-f108r.4	y	2	2
IT2a|f108r|f108r.1-f108r.4	yched	15	16384
IT2a|f108r|f108r.1-f108r.4	ychedaiin	1	1
IT2a|f108r|f108r.1-f108r.4	ychedain	8	128
IT2a|f108r|f108r.1-f108r.4	ycheeor	8	128
IT2a|f108r|f108r.1-f108r.4	ycheol	10	512
IT2a|f108r|f108r.1-f108r.4	ychey	14	8192
IT2a|f108r|f108r.1-f108r.4	ykchedy	6	32
IT2a|f108r|f108r.1-f108r.4	ykedar	10	512
IT2a|f108r|f108r.1-f108r.4	ykeedy	3	4
IT2a|f108r|f108r.1-f108r.4	ykeeo	4	8
IT2a|f108r|f108r.1-f108r.4	ykeeol	7	64
IT2a|f108r|f108r.1-f108r.4	ykeey	4	8
IT2a|f108r|f108r.1-f108r.4	ykeol	9	256
IT2a|f108r|f108r.1-f108r.4	yteedy	15	16384
IT2a|f108r|f108r.1-f108r.4	yteol	3	4
IT2a|f108r|f108r.1-f108r.4	yty	13	4096
IT2a|f108r|f108r.5-f108r.7	aiin	1,3,6,7,12	2149
IT2a|f108r|f108r.5-f108r.7	ail	3	4
IT2a|f108r|f108r.5-f108r.7	ain	4	8
IT2a|f108r|f108r.5-f108r.7	air	2	2
IT2a|f108r|f108r.5-f108r.7	al	2,7,11,14	9282
IT2a|f108r|f108r.5-f108r.7	alam	3	4
IT2a|f108r|f108r.5-f108r.7	alkan	8	128
IT2a|f108r|f108r.5-f108r.7	alkedy	7	64
IT2a|f108r|f108r.5-f108r.7	alkeedy	11	1024
IT2a|f108r|f108r.5-f108r.7	allkeam	7	64
IT2a|f108r|f108r.5-f108r.7	alodar	9	256
IT2a|f108r|f108r.5-f108r.7	aloiin	3	4
IT2a|f108r|f108r.5-f108r.7	alold	9	256
IT2a|f108r|f108r.5-f108r.7	ar	2,3,13,15	20486
IT2a|f108r|f108r.5-f108r.7	arolkeey	7	64
IT2a|f108r|f108r.5-f108r.7	ch	2	2
IT2a|f108r|f108r.5-f108r.7	chal	5	16
IT2a|f108r|f108r.5-f108r.7	chalkeedy	7	64
IT2a|f108r|f108r.5-f108r.7	char	1,7	65
IT2a|f108r|f108r.5-f108r.7	charain	6	32
IT2a|f108r|f108r.5-f108r.7	charam	13	4096
IT2a|f108r|f108r.5-f108r.7	chckhom	12	2048
IT2a|f108r|f108r.5-f108r.7	chckhy	4,9	264
IT2a|f108r|f108r.5-f108r.7	chdal	7	64
IT2a|f108r|f108r.5-f108r.7	chdar	1,7,10,15	16961
IT2a|f108r|f108r.5-f108r.7	chdy	1,5,7,9,10,15	17233
IT2a|f108r|f108r.5-f108r.7	ched	13,14	12288
IT2a|f108r|f108r.5-f108r.7	chedain	2	2
IT2a|f108r|f108r.5-f108r.7	chedal	8,10,13	4736
IT2a|f108r|f108r.5-f108r.7	chedl	11	1024
IT2a|f108r|f108r.5-f108r.7	chedy	1,2,4,5,7,9,10,11,13,14	14171
IT2a|f108r|f108r.5-f108r.7	cheedar	10	512
IT2a|f108r|f108r.5-f108r.7	cheedy	10,11	1536
IT2a|f108r|f108r.5-f108r.7	cheey	4,5,14	8216
IT2a|f108r|f108r.5-f108r.7	chekar	2	2
IT2a|f108r|f108r.5-f108r.7	cheo	1	1
IT2a|f108r|f108r.5-f108r.7	cheodar	14	8192
IT2a|f108r|f108r.5-f108r.7	cheody	13	4096
IT2a|f108r|f108r.5-f108r.7	cheokeey	11	1024
IT2a|f108r|f108r.5-f108r.7	cheol	1,7	65
IT2a|f108r|f108r.5-f108r.7	chey	1,4,5,6,11,13	5177
IT2a|f108r|f108r.5-f108r.7	cheykeeed	12	2048
IT2a|f108r|f108r.5-f108r.7	chkaiin	1	1
IT2a|f108r|f108r.5-f108r.7	chlam	3	4
IT2a|f108r|f108r.5-f108r.7	chlar	9	256
IT2a|f108r|f108r.5-f108r.7	chockhey	14	8192
IT2a|f108r|f108r.5-f108r.7	chokchy	2	2
IT2a|f108r|f108r.5-f108r.7	chokedy	8	128
IT2a|f108r|f108r.5-f108r.7	chokeedy	13	4096
IT2a|f108r|f108r.5-f108r.7	chol	5,12	2064
IT2a|f108r|f108r.5-f108r.7	chsy	1	1
IT2a|f108r|f108r.5-f108r.7	chtal	5	16
IT2a|f108r|f108r.5-f108r.7	cseam	13	4096
IT2a|f108r|f108r.5-f108r.7	csedly	5	16
IT2a|f108r|f108r.5-f108r.7	cthey	2	2
IT2a|f108r|f108r.5-f108r.7	daiin	2,4,5,13	4122
IT2a|f108r|f108r.5-f108r.7	dain	3,5,14,15	24596
IT2a|f108r|f108r.5-f108r.7	dair	7	64
IT2a|f108r|f108r.5-f108r.7	dal	4,6,14	8232
IT2a|f108r|f108r.5-f108r.7	dalkar	5	16
IT2a|f108r|f108r.5-f108r.7	dalkedy	14	8192
IT2a|f108r|f108r.5-f108r.7	dchedy	5	16
IT2a|f108r|f108r.5-f108r.7	dcheeody	11	1024
IT2a|f108r|f108r.5-f108r.7	dcheol	6	32
IT2a|f108r|f108r.5-f108r.7	diir	4	8
IT2a|f108r|f108r.5-f108r.7	dkedam	6	32
IT2a|f108r|f108r.5-f108r.7	fcheokair	5	16
IT2a|f108r|f108r.5-f108r.7	folaiin	7	64
IT2a|f108r|f108r.5-f108r.7	kain	3	4
IT2a|f108r|f108r.5-f108r.7	keam	14	8192
IT2a|f108r|f108r.5-f108r.7	kedal	2	2
IT2a|f108r|f108r.5-f108r.7	kedy	2,5	18
IT2a|f108r|f108r.5-f108r.7	keedal	13	4096
IT2a|f108r|f108r.5-f108r.7	keedy	6	32
IT2a|f108r|f108r.5-f108r.7	keesho	13	4096
IT2a|f108r|f108r.5-f108r.7	keey	14	8192
IT2a|f108r|f108r.5-f108r.7	keodky	13	4096
IT2a|f108r|f108r.5-f108r.7	keol	9,15	16640
IT2a|f108r|f108r.5-f108r.7	laiin	5	16
IT2a|f108r|f108r.5-f108r.7	lchdain	12	2048
IT2a|f108r|f108r.5-f108r.7	lchdy	15	16384
IT2a|f108r|f108r.5-f108r.7	lchedy	14,15	24576
IT2a|f108r|f108r.5-f108r.7	lkaiin	15	16384
IT2a|f108r|f108r.5-f108r.7	lkair	11	1024
IT2a|f108r|f108r.5-f108r.7	lkal	5	16
IT2a|f108r|f108r.5-f108r.7	lkeal	6	32
IT2a|f108r|f108r.5-f108r.7	lkedshedy	1	1
IT2a|f108r|f108r.5-f108r.7	lkedy	2,5,7,15	16466
IT2a|f108r|f108r.5-f108r.7	lkeedy	9,14	8448
IT2a|f108r|f108r.5-f108r.7	lkeey	11	1024
IT2a|f108r|f108r.5-f108r.7	lkeol	10	512
IT2a|f108r|f108r.5-f108r.7	lokeey	13	4096
IT2a|f108r|f108r.5-f108r.7	lor	6	32
IT2a|f108r|f108r.5-f108r.7	o	8	128
IT2a|f108r|f108r.5-f108r.7	ocheey	3	4
IT2a|f108r|f108r.5-f108r.7	ockhedy	2	2
IT2a|f108r|f108r.5-f108r.7	odaiin	3	4
IT2a|f108r|f108r.5-f108r.7	ody	2	2
IT2a|f108r|f108r.5-f108r.7	oedy	13	4096
IT2a|f108r|f108r.5-f108r.7	ofal	4	8
IT2a|f108r|f108r.5-f108r.7	ofar	5	16
IT2a|f108r|f108r.5-f108r.7	okaiin	3,7	68
IT2a|f108r|f108r.5-f108r.7	okain	4,5,6,9	312
IT2a|f108r|f108r.5-f108r.7	okal	3,7	68
IT2a|f108r|f108r.5-f108r.7	okalol	5	16
IT2a|f108r|f108r.5-f108r.7	okam	15	16384
IT2a|f108r|f108r.5-f108r.7	okar	1,9,12,13	6401
IT2a|f108r|f108r.5-f108r.7	okaram	15	16384
IT2a|f108r|f108r.5-f108r.7	okchd	9	256
IT2a|f108r|f108r.5-f108r.7	okchedy	4,8	136
IT2a|f108r|f108r.5-f108r.7	okcheefy	1	1
IT2a|f108r|f108r.5-f108r.7	okchey	1,3	5
IT2a|f108r|f108r.5-f108r.7	okechy	10	512
IT2a|f108r|f108r.5-f108r.7	okedaiin	5	16
IT2a|f108r|f108r.5-f108r.7	okedam	7	64
IT2a|f108r|f108r.5-f108r.7	okedy	1,2,5,7,8,9,10,12,14,15	27603
IT2a|f108r|f108r.5-f108r.7	okeeam	6	32
IT2a|f108r|f108r.5-f108r.7	okeedain	13	4096
IT2a|f108r|f108r.5-f108r.7	okeedar	5	16
IT2a|f108r|f108r.5-f108r.7	okeedy	2,5,8,10,12	2706
IT2a|f108r|f108r.5-f108r.7	okeeom	12	2048
IT2a|f108r|f108r.5-f108r.7	okeey	1,2,3,7,11,13,14	13383
IT2a|f108r|f108r.5-f108r.7	okeol	9,10,15	17152
IT2a|f108r|f108r.5-f108r.7	okeolkey	8	128
IT2a|f108r|f108r.5-f108r.7	okey	13	4096
IT2a|f108r|f108r.5-f108r.7	okeyty	2	2
IT2a|f108r|f108r.5-f108r.7	okol	5	16
IT2a|f108r|f108r.5-f108r.7	ol	1,6,7	97
IT2a|f108r|f108r.5-f108r.7	olal	13	4096
IT2a|f108r|f108r.5-f108r.7	olkaiin	4	8
IT2a|f108r|f108r.5-f108r.7	olkechy	13	4096
IT2a|f108r|f108r.5-f108r.7	olkedy	7	64
IT2a|f108r|f108r.5-f108r.7	olkeoy	13	4096
IT2a|f108r|f108r.5-f108r.7	oly	3	4
IT2a|f108r|f108r.5-f108r.7	om	5	16
IT2a|f108r|f108r.5-f108r.7	oolals	13	4096
IT2a|f108r|f108r.5-f108r.7	opalal	10	512
IT2a|f108r|f108r.5-f108r.7	opchdy	4,10	520
IT2a|f108r|f108r.5-f108r.7	opchedy	7	64
IT2a|f108r|f108r.5-f108r.7	opchey	10	512
IT2a|f108r|f108r.5-f108r.7	opchsd	7	64
IT2a|f108r|f108r.5-f108r.7	or	9,12,15	18688
IT2a|f108r|f108r.5-f108r.7	orain	4	8
IT2a|f108r|f108r.5-f108r.7	orcheory	7	64
IT2a|f108r|f108r.5-f108r.7	otaiin	7	64
IT2a|f108r|f108r.5-f108r.7	otain	13	4096
IT2a|f108r|f108r.5-f108r.7	otal	2,3,6,9	294
IT2a|f108r|f108r.5-f108r.7	otalod	4	8
IT2a|f108r|f108r.5-f108r.7	otam	13	4096
IT2a|f108r|f108r.5-f108r.7	otarar	12	2048
IT2a|f108r|f108r.5-f108r.7	otedam	8	128
IT2a|f108r|f108r.5-f108r.7	otedar	7	64
IT2a|f108r|f108r.5-f108r.7	otedy	1,5,8,9,11,12,14,15	28049
IT2a|f108r|f108r.5-f108r.7	oteedy	12,14,15	26624
IT2a|f108r|f108r.5-f108r.7	oteeody	3	4
IT2a|f108r|f108r.5-f108r.7	oteey	1,2	3
IT2a|f108r|f108r.5-f108r.7	oteor	7	64
IT2a|f108r|f108r.5-f108r.7	otol	1	1
IT2a|f108r|f108r.5-f108r.7	pchedy	1	1
IT2a|f108r|f108r.5-f108r.7	pcheedy	15	16384
IT2a|f108r|f108r.5-f108r.7	pchofar	1	1
IT2a|f108r|f108r.5-f108r.7	pcholy	4	8
IT2a|f108r|f108r.5-f108r.7	pochedy	2	2
IT2a|f108r|f108r.5-f108r.7	polchal	4	8
IT2a|f108r|f108r.5-f108r.7	polchedy	8	128
IT2a|f108r|f108r.5-f108r.7	porol	12	2048
IT2a|f108r|f108r.5-f108r.7	pychory	10	512
IT2a|f108r|f108r.5-f108r.7	qaiin	2	2
IT2a|f108r|f108r.5-f108r.7	qckhy	13	4096
IT2a|f108r|f108r.5-f108r.7	qeeey	11	1024
IT2a|f108r|f108r.5-f108r.7	qekeey	12	2048
IT2a|f108r|f108r.5-f108r.7	qetam	2	2
IT2a|f108r|f108r.5-f108r.7	qetchdy	3	4
IT2a|f108r|f108r.5-f108r.7	qo	1	1
IT2a|f108r|f108r.5-f108r.7	qoaiin	7	64
IT2a|f108r|f108r.5-f108r.7	qoal	7	64
IT2a|f108r|f108r.5-f108r.7	qockhey	4	8
IT2a|f108r|f108r.5-f108r.7	qoeedy	4,6	40
IT2a|f108r|f108r.5-f108r.7	qofchdy	10	512
IT2a|f108r|f108r.5-f108r.7	qokaiin	3,4,6,14	8236
IT2a|f108r|f108r.5-f108r.7	qokal	4,7,9	328
IT2a|f108r|f108r.5-f108r.7	qokalchdy	10	512
IT2a|f108r|f108r.5-f108r.7	qokar	2,12	2050
IT2a|f108r|f108r.5-f108r.7	qokchedy	1	1
IT2a|f108r|f108r.5-f108r.7	qokchey	1	1
IT2a|f108r|f108r.5-f108r.7	qoked	7	64
IT2a|f108r|f108r.5-f108r.7	qokedy	1,5,7,8,9,13,14,15	29137
IT2a|f108r|f108r.5-f108r.7	qokeed	5	16
IT2a|f108r|f108r.5-f108r.7	qokeedy	1,5,7,9,11,12,13,14,15	32081
IT2a|f108r|f108r.5-f108r.7	qokeeo	2	2
IT2a|f108r|f108r.5-f108r.7	qokeey	1,4,7,11,13,15	21577
IT2a|f108r|f108r.5-f108r.7	qokeo	15	16384
IT2a|f108r|f108r.5-f108r.7	qokeol	15	16384
IT2a|f108r|f108r.5-f108r.7	qokey	6,9,11,14,15	25888
IT2a|f108r|f108r.5-f108r.7	qokol	5	16
IT2a|f108r|f108r.5-f108r.7	qokor	4	8
IT2a|f108r|f108r.5-f108r.7	qokoy	9	256
IT2a|f108r|f108r.5-f108r.7	qolshy	6	32
IT2a|f108r|f108r.5-f108r.7	qopchedy	6,8	160
IT2a|f108r|f108r.5-f108r.7	qotaiin	8	128
IT2a|f108r|f108r.5-f108r.7	qotal	10	512
IT2a|f108r|f108r.5-f108r.7	qotar	2	2
IT2a|f108r|f108r.5-f108r.7	qotedy	1,6,7,9,12	2401
IT2a|f108r|f108r.5-f108r.7	qoteey	2	2
IT2a|f108r|f108r.5-f108r.7	qoteody	13	4096
IT2a|f108r|f108r.5-f108r.7	qotey	1	1
IT2a|f108r|f108r.5-f108r.7	raiin	3,5	20
IT2a|f108r|f108r.5-f108r.7	rain	7	64
IT2a|f108r|f108r.5-f108r.7	ram	11	1024
IT2a|f108r|f108r.5-f108r.7	raraiin	2	2
IT2a|f108r|f108r.5-f108r.7	saiin	8	128
IT2a|f108r|f108r.5-f108r.7	sain	7	64
IT2a|f108r|f108r.5-f108r.7	saithy	4	8
IT2a|f108r|f108r.5-f108r.7	shchy	5	16
IT2a|f108r|f108r.5-f108r.7	sheckhy	14	8192
IT2a|f108r|f108r.5-f108r.7	shedy	4,6,10	552
IT2a|f108r|f108r.5-f108r.7	sheedain	13	4096
IT2a|f108r|f108r.5-f108r.7	sheody	9	256
IT2a|f108r|f108r.5-f108r.7	sheoky	1	1
IT2a|f108r|f108r.5-f108r.7	sheol	14	8192
IT2a|f108r|f108r.5-f108r.7	shkeedy	2	2
IT2a|f108r|f108r.5-f108r.7	shkhy	7	64
IT2a|f108r|f108r.5-f108r.7	sho	12	2048
IT2a|f108r|f108r.5-f108r.7	shokal	6	32
IT2a|f108r|f108r.5-f108r.7	shokeedar	2	2
IT2a|f108r|f108r.5-f108r.7	shol	4,6,9	296
IT2a|f108r|f108r.5-f108r.7	shor	4	8
IT2a|f108r|f108r.5-f108r.7	shy	2	2
IT2a|f108r|f108r.5-f108r.7	solkedy	9	256
IT2a|f108r|f108r.5-f108r.7	taiin	2	2
IT2a|f108r|f108r.5-f108r.7	tchedy	11	1024
IT2a|f108r|f108r.5-f108r.7	tchokedy	1	1
IT2a|f108r|f108r.5-f108r.7	tedam	5	16
IT2a|f108r|f108r.5-f108r.7	tedo	12	2048
IT2a|f108r|f108r.5-f108r.7	teedy	8	128
IT2a|f108r|f108r.5-f108r.7	teodeey	3	4
IT2a|f108r|f108r.5-f108r.7	tshey	3	4
IT2a|f108r|f108r.5-f108r.7	y	1	1
IT2a|f108r|f108r.5-f108r.7	yched	14	8192
IT2a|f108r|f108r.5-f108r.7	ychedain	7	64
IT2a|f108r|f108r.5-f108r.7	ycheeor	7	64
IT2a|f108r|f108r.5-f108r.7	ycheol	9	256
IT2a|f108r|f108r.5-f108r.7	ychey	13	4096
IT2a|f108r|f108r.5-f108r.7	ykchedy	5	16
IT2a|f108r|f108r.5-f108r.7	ykedar	9	256
IT2a|f108r|f108r.5-f108r.7	ykeedy	2	2
IT2a|f108r|f108r.5-f108r.7	ykeeo	3	4
IT2a|f108r|f108r.5-f108r.7	ykeeol	6	32
IT2a|f108r|f108r.5-f108r.7	ykeey	3	4
IT2a|f108r|f108r.5-f108r.7	ykeol	8	128
IT2a|f108r|f108r.5-f108r.7	yteedy	14	8192
IT2a|f108r|f108r.5-f108r.7	yteol	2	2
IT2a|f108r|f108r.5-f108r.7	yty	12	2048
IT2a|f113r|f113r.1-f113r.3	aiiin	6	32
IT2a|f113r|f113r.1-f113r.3	aiin	1,2,3,5,6,7,12,13,14,15	30839
IT2a|f113r|f113r.1-f113r.3	ain	14	8192
IT2a|f113r|f113r.1-f113r.3	air	1,7	65
IT2a|f113r|f113r.1-f113r.3	akchy	10	512
IT2a|f113r|f113r.1-f113r.3	al	1,5,10,15	16913
IT2a|f113r|f113r.1-f113r.3	alar	1	1
IT2a|f113r|f113r.1-f113r.3	alchl	2	2
IT2a|f113r|f113r.1-f113r.3	alkar	15	16384
IT2a|f113r|f113r.1-f113r.3	alkeeol	10	512
IT2a|f113r|f113r.1-f113r.3	alog	2	2
IT2a|f113r|f113r.1-f113r.3	alom	6	32
IT2a|f113r|f113r.1-f113r.3	aly	14	8192
IT2a|f113r|f113r.1-f113r.3	am	15	16384
IT2a|f113r|f113r.1-f113r.3	ar	1,2,7,15	16451
IT2a|f113r|f113r.1-f113r.3	araiin	8	128
IT2a|f113r|f113r.1-f113r.3	aral	15	16384
IT2a|f113r|f113r.1-f113r.3	arody	8	128
IT2a|f113r|f113r.1-f113r.3	chaiiin	5	16
IT2a|f113r|f113r.1-f113r.3	chakain	11	1024
IT2a|f113r|f113r.1-f113r.3	chal	6,9,10	800
IT2a|f113r|f113r.1-f113r.3	char	2,6,9	290
IT2a|f113r|f113r.1-f113r.3	chcfhor	6	32
IT2a|f113r|f113r.1-f113r.3	chcheey	14	8192
IT2a|f113r|f113r.1-f113r.3	chckhey	6,8	160
IT2a|f113r|f113r.1-f113r.3	chckhhy	1	1
IT2a|f113r|f113r.1-f113r.3	chckhody	2	2
IT2a|f113r|f113r.1-f113r.3	chckhy	2	2
IT2a|f113r|f113r.1-f113r.3	chcthal	11	1024
IT2a|f113r|f113r.1-f113r.3	chdain	7	64
IT2a|f113r|f113r.1-f113r.3	chdo	2	2
IT2a|f113r|f113r.1-f113r.3	chear	11	1024
IT2a|f113r|f113r.1-f113r.3	ched	1	1
IT2a|f113r|f113r.1-f113r.3	chedaiin	6	32
IT2a|f113r|f113r.1-f113r.3	chedam	15	16384
IT2a|f113r|f113r.1-f113r.3	chedy	1,2,6,11,15	17443
IT2a|f113r|f113r.1-f113r.3	cheeeo	10	512
IT2a|f113r|f113r.1-f113r.3	cheeey	6,15	16416
IT2a|f113r|f113r.1-f113r.3	cheeky	15	16384
IT2a|f113r|f113r.1-f113r.3	cheeo	6	32
IT2a|f113r|f113r.1-f113r.3	cheeody	2	2
IT2a|f113r|f113r.1-f113r.3	cheey	2,14	8194
IT2a|f113r|f113r.1-f113r.3	chekal	2	2
IT2a|f113r|f113r.1-f113r.3	cheo	2,3	6
IT2a|f113r|f113r.1-f113r.3	cheoaiin	6	32
IT2a|f113r|f113r.1-f113r.3	cheoar	2,3,4	14
IT2a|f113r|f113r.1-f113r.3	cheody	5	16
IT2a|f113r|f113r.1-f113r.3	cheokedy	10	512
IT2a|f113r|f113r.1-f113r.3	cheokeol	14	8192
IT2a|f113r|f113r.1-f113r.3	cheol	6,15	16416
IT2a|f113r|f113r.1-f113r.3	chepchar	6	32
IT2a|f113r|f113r.1-f113r.3	ches	2	2
IT2a|f113r|f113r.1-f113r.3	cheshy	9	256
IT2a|f113r|f113r.1-f113r.3	chetar	1	1
IT2a|f113r|f113r.1-f113r.3	chfchol	9	256
IT2a|f113r|f113r.1-f113r.3	chkaiin	6,8	160
IT2a|f113r|f113r.1-f113r.3	chky	3,11	1028
IT2a|f113r|f113r.1-f113r.3	cho	3	4
IT2a|f113r|f113r.1-f113r.3	chockhy	11	1024
IT2a|f113r|f113r.1-f113r.3	chocthy	8	128
IT2a|f113r|f113r.1-f113r.3	chodaiin	4	8
IT2a|f113r|f113r.1-f113r.3	chodain	1	1
IT2a|f113r|f113r.1-f113r.3	chody	3	4
IT2a|f113r|f113r.1-f113r.3	chokain	6,8	160
IT2a|f113r|f113r.1-f113r.3	chokar	6	32
IT2a|f113r|f113r.1-f113r.3	chokchy	5	16
IT2a|f113r|f113r.1-f113r.3	chokeol	4	8
IT2a|f113r|f113r.1-f113r.3	chol	5,8,10	656
IT2a|f113r|f113r.1-f113r.3	cholchey	4	8
IT2a|f113r|f113r.1-f113r.3	chopchey	8	128
IT2a|f113r|f113r.1-f113r.3	chor	4,7,8,11	1224
IT2a|f113r|f113r.1-f113r.3	chos	2,3	6
IT2a|f113r|f113r.1-f113r.3	chosaiin	4	8
IT2a|f113r|f113r.1-f113r.3	chotaiin	3	4
IT2a|f113r|f113r.1-f113r.3	chotar	6	32
IT2a|f113r|f113r.1-f113r.3	chpchshdy	9	256
IT2a|f113r|f113r.1-f113r.3	chr	5	16
IT2a|f113r|f113r.1-f113r.3	chs	1	1
IT2a|f113r|f113r.1-f113r.3	chtchol	10	512
IT2a|f113r|f113r.1-f113r.3	chy	4	8
IT2a|f113r|f113r.1-f113r.3	chykeor	3	4
IT2a|f113r|f113r.1-f113r.3	ckhar	11	1024
IT2a|f113r|f113r.1-f113r.3	ckhydy	7	64
IT2a|f113r|f113r.1-f113r.3	cphoal	11	1024
IT2a|f113r|f113r.1-f113r.3	cphoithy	7	64
IT2a|f113r|f113r.1-f113r.3	cseeod	15	16384
IT2a|f113r|f113r.1-f113r.3	ctharad	14	8192
IT2a|f113r|f113r.1-f113r.3	ctheey	14	8192
IT2a|f113r|f113r.1-f113r.3	cthes	14	8192
IT2a|f113r|f113r.1-f113r.3	daiin	3,4,10,13	4620
IT2a|f113r|f113r.1-f113r.3	dair	8	128
IT2a|f113r|f113r.1-f113r.3	dar	1	1
IT2a|f113r|f113r.1-f113r.3	dcheey	12	2048
IT2a|f113r|f113r.1-f113r.3	dchos	3	4
IT2a|f113r|f113r.1-f113r.3	dor	6	32
IT2a|f113r|f113r.1-f113r.3	dsheo	14	8192
IT2a|f113r|f113r.1-f113r.3	ety	4	8
