shol	paragraph	grammar	chol	timing	target	target_form	operation	operation_form	patient	patient_form	object	effect	action_status	action_debts	current_moisture	current_moisture_origin	first_target	eligible	reasons	row_status
A	f93r|f93r.1-f93r.32	J	D	O	f93r.25:3	shody	f93r.13:2	qotchy	f93r.13:1	shodaiin	f93r.13:1		NO_STATE_TRANSITION_MODELLED				False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	O	f93r.25:3	shody	f93r.16:2	qokor	f93r.14:4	chr	f93r.14:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	O	f93r.25:3	shody	f93r.19:2	shol	f93r.19:1	tchor	f93r.19:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.19:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	D	O	f93r.25:3	shody	f93r.21:2	shol	f93r.20:2	cthol	f93r.20:2	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	wet	f93r.21:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.4:4	shody	f93r.2:3	chol	f93r.2:6	sheo	f93r.2:6	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	dry	f93r.2:3	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.18:3	shody	f93r.2:3	chol	f93r.2:6	sheo	f93r.2:6	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	dry	f93r.2:3	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.18:3	shody	f93r.6:6	chol	f93r.6:2	otor	f93r.6:2	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f93r.6:6	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.18:3	shody	f93r.7:2	shol	f93r.7:1	shor	f93r.7:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.7:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.18:3	shody	f93r.10:1	ychos	f93r.8:3	chodaiin	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.18:3	shody	f93r.10:2	chey	f93r.10:4	cheol	f93r.10:4		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.10:3			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.18:3	shody	f93r.12:1	qokor	f93r.11:5	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	dry	f93r.2:3	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.18:3	shody	f93r.13:2	qotchy	f93r.13:1	shodaiin	f93r.13:1		NO_STATE_TRANSITION_MODELLED				False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.18:3	shody	f93r.16:2	qokor	f93r.14:4	chr	f93r.14:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.23:3	shody	f93r.2:3	chol	f93r.2:6	sheo	f93r.2:6	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	dry	f93r.2:3	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.23:3	shody	f93r.6:6	chol	f93r.6:2	otor	f93r.6:2	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f93r.6:6	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.23:3	shody	f93r.7:2	shol	f93r.7:1	shor	f93r.7:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.7:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.23:3	shody	f93r.10:1	ychos	f93r.8:3	chodaiin	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.23:3	shody	f93r.10:2	chey	f93r.10:4	cheol	f93r.10:4		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.10:3			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.23:3	shody	f93r.12:1	qokor	f93r.11:5	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	dry	f93r.2:3	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.23:3	shody	f93r.13:2	qotchy	f93r.13:1	shodaiin	f93r.13:1		NO_STATE_TRANSITION_MODELLED				False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.23:3	shody	f93r.16:2	qokor	f93r.14:4	chr	f93r.14:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.23:3	shody	f93r.19:2	shol	f93r.19:1	tchor	f93r.19:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.19:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.23:3	shody	f93r.21:2	shol	f93r.20:2	cthol	f93r.20:2	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	wet	f93r.21:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.25:3	shody	f93r.2:3	chol	f93r.2:6	sheo	f93r.2:6	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	dry	f93r.2:3	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.25:3	shody	f93r.6:6	chol	f93r.6:2	otor	f93r.6:2	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f93r.6:6	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.25:3	shody	f93r.7:2	shol	f93r.7:1	shor	f93r.7:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.7:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.25:3	shody	f93r.10:1	ychos	f93r.8:3	chodaiin	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.25:3	shody	f93r.10:2	chey	f93r.10:4	cheol	f93r.10:4		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.10:3			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.25:3	shody	f93r.12:1	qokor	f93r.11:5	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	dry	f93r.2:3	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.25:3	shody	f93r.13:2	qotchy	f93r.13:1	shodaiin	f93r.13:1		NO_STATE_TRANSITION_MODELLED				False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.25:3	shody	f93r.16:2	qokor	f93r.14:4	chr	f93r.14:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.25:3	shody	f93r.19:2	shol	f93r.19:1	tchor	f93r.19:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.19:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	D	I	f93r.25:3	shody	f93r.21:2	shol	f93r.20:2	cthol	f93r.20:2	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	wet	f93r.21:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.4:4	shody	f93r.2:3	chol	f93r.2:6	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.18:3	shody	f93r.2:3	chol	f93r.2:6	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.18:3	shody	f93r.6:6	chol	f93r.6:2	otor	f93r.6:2	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED				False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.18:3	shody	f93r.7:2	shol	f93r.7:1	shor	f93r.7:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.7:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.18:3	shody	f93r.10:1	ychos	f93r.8:3	chodaiin	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.18:3	shody	f93r.10:2	chey	f93r.10:4	cheol	f93r.10:4		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.10:3			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.18:3	shody	f93r.12:1	qokor	f93r.11:5	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.18:3	shody	f93r.13:2	qotchy	f93r.13:1	shodaiin	f93r.13:1		NO_STATE_TRANSITION_MODELLED				False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.18:3	shody	f93r.16:2	qokor	f93r.14:4	chr	f93r.14:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.23:3	shody	f93r.2:3	chol	f93r.2:6	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.23:3	shody	f93r.6:6	chol	f93r.6:2	otor	f93r.6:2	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED				False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.23:3	shody	f93r.7:2	shol	f93r.7:1	shor	f93r.7:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.7:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.23:3	shody	f93r.10:1	ychos	f93r.8:3	chodaiin	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.23:3	shody	f93r.10:2	chey	f93r.10:4	cheol	f93r.10:4		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.10:3			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.23:3	shody	f93r.12:1	qokor	f93r.11:5	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.23:3	shody	f93r.13:2	qotchy	f93r.13:1	shodaiin	f93r.13:1		NO_STATE_TRANSITION_MODELLED				False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.23:3	shody	f93r.16:2	qokor	f93r.14:4	chr	f93r.14:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.23:3	shody	f93r.19:2	shol	f93r.19:1	tchor	f93r.19:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.19:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.23:3	shody	f93r.21:2	shol	f93r.20:2	cthol	f93r.20:2	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	wet	f93r.21:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.25:3	shody	f93r.2:3	chol	f93r.2:6	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.25:3	shody	f93r.6:6	chol	f93r.6:2	otor	f93r.6:2	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED				False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.25:3	shody	f93r.7:2	shol	f93r.7:1	shor	f93r.7:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.7:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.25:3	shody	f93r.10:1	ychos	f93r.8:3	chodaiin	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.25:3	shody	f93r.10:2	chey	f93r.10:4	cheol	f93r.10:4		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.10:3			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.25:3	shody	f93r.12:1	qokor	f93r.11:5	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.25:3	shody	f93r.13:2	qotchy	f93r.13:1	shodaiin	f93r.13:1		NO_STATE_TRANSITION_MODELLED				False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.25:3	shody	f93r.16:2	qokor	f93r.14:4	chr	f93r.14:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.25:3	shody	f93r.19:2	shol	f93r.19:1	tchor	f93r.19:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.19:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	H	O	f93r.25:3	shody	f93r.21:2	shol	f93r.20:2	cthol	f93r.20:2	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION	wet	f93r.21:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	H	I	f93r.4:4	shody	f93r.2:3	chol	f93r.2:6	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	I	f93r.18:3	shody	f93r.2:3	chol	f93r.2:6	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	I	f93r.18:3	shody	f93r.6:6	chol	f93r.6:2	otor	f93r.6:2	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED				False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	I	f93r.18:3	shody	f93r.7:2	shol	f93r.7:1	shor	f93r.7:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.7:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	J	H	I	f93r.18:3	shody	f93r.10:1	ychos	f93r.8:3	chodaiin	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	I	f93r.18:3	shody	f93r.10:2	chey	f93r.10:4	cheol	f93r.10:4		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.10:3			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	I	f93r.18:3	shody	f93r.12:1	qokor	f93r.11:5	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	I	f93r.18:3	shody	f93r.13:2	qotchy	f93r.13:1	shodaiin	f93r.13:1		NO_STATE_TRANSITION_MODELLED				False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	J	H	I	f93r.18:3	shody	f93r.16:2	qokor	f93r.14:4	chr	f93r.14:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
