lexicon_key	domain	exact_tuple_or_surface_id	surface_realizations	occurrences	pages	default_English	source_class	confidence	sense_rule
f67r2:f67r2.74:1	ASTRO_LOCAL_NAMESPACE	ASTRO-3f94a21ea340d311	yshey	1	f67r2	for	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.74:2	ASTRO_LOCAL_NAMESPACE	ASTRO-7c18547e88c6bd28	qokeeody	1	f67r2	bathing	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.74:3	ASTRO_LOCAL_NAMESPACE	ASTRO-e7ab794e045f8c6b	cheos	1	f67r2	or	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.74:4	ASTRO_LOCAL_NAMESPACE	ASTRO-33b384baf133ecfb	oeeos	1	f67r2	applying	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.74:5	ASTRO_LOCAL_NAMESPACE	ASTRO-f4c3840b84affc77	qockhy	1	f67r2	the remedy	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.74:6	ASTRO_LOCAL_NAMESPACE	ASTRO-d14b7e41f40e6672	chos	1	f67r2	choose	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.74:7	ASTRO_LOCAL_NAMESPACE	ASTRO-3b6d6f4219f78eee	aiin	1	f67r2	a favorable	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.74:8	ASTRO_LOCAL_NAMESPACE	ASTRO-0987dc2f1c75b2fb	okeeody	1	f67r2	condition	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.74:9	ASTRO_LOCAL_NAMESPACE	ASTRO-3e7418b7a3af5fa8	qokoaiin	1	f67r2	and	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.74:10	ASTRO_LOCAL_NAMESPACE	ASTRO-cc99ec4c5d08367d	odain	1	f67r2	avoid	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.74:11	ASTRO_LOCAL_NAMESPACE	ASTRO-3970c84a7af3c8a8	ar	1	f67r2	the contrary	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.74:12	ASTRO_LOCAL_NAMESPACE	ASTRO-28fc77274515a2dc	air	1	f67r2	hour	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.74:13	ASTRO_LOCAL_NAMESPACE	ASTRO-815fc61d0e9044dd	ay	1	f67r2	thereafter	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f68r1:f68r1.1:1	ASTRO_LOCAL_NAMESPACE	ASTRO-0f7db52c449dbd6f	shokchy	1	f68r1	this	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.1:2	ASTRO_LOCAL_NAMESPACE	ASTRO-f38167cd5f4cf0f2	chteey	1	f68r1	star map	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.1:3	ASTRO_LOCAL_NAMESPACE	ASTRO-a838a8a92a6faae7	choteey	1	f68r1	sets forth	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.1:4	ASTRO_LOCAL_NAMESPACE	ASTRO-d87f21e3ab00c4de	cphol	1	f68r1	the named	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.1:5	ASTRO_LOCAL_NAMESPACE	ASTRO-767dc3ee67fa0917	cheor	1	f68r1	celestial stations	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.1:6	ASTRO_LOCAL_NAMESPACE	ASTRO-7bc933c80184c4c4	opcheeol	1	f68r1	around	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.1:7	ASTRO_LOCAL_NAMESPACE	ASTRO-77690f32430df60f	otor	1	f68r1	the central	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.1:8	ASTRO_LOCAL_NAMESPACE	ASTRO-cb949be75e7b7c8a	choctheeey	1	f68r1	light	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.1:9	ASTRO_LOCAL_NAMESPACE	ASTRO-15aa7c27febc58ef	okchoal	1	f68r1	for consultation	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.2:1	ASTRO_LOCAL_NAMESPACE	ASTRO-0e1fefdcf576a8c3	tochso	1	f68r1	choose	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.2:2	ASTRO_LOCAL_NAMESPACE	ASTRO-8e887a96566f3452	otchl	1	f68r1	the station	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.2:3	ASTRO_LOCAL_NAMESPACE	ASTRO-0304f62ae893ccfb	qokeeedy	1	f68r1	nearest	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.2:4	ASTRO_LOCAL_NAMESPACE	ASTRO-fa96c2e0747a6a26	cheey	1	f68r1	the required	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.2:5	ASTRO_LOCAL_NAMESPACE	ASTRO-a21b1e31f09f690c	cheeteey	1	f68r1	celestial light	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.2:6	ASTRO_LOCAL_NAMESPACE	ASTRO-81ba012559aaef5e	yteody	1	f68r1	and	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.2:7	ASTRO_LOCAL_NAMESPACE	ASTRO-ae73138d9de0ec3c	chpor	1	f68r1	carry	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.2:8	ASTRO_LOCAL_NAMESPACE	ASTRO-d14cf08e2bbf7193	cheokorchey	1	f68r1	its rule	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.2:9	ASTRO_LOCAL_NAMESPACE	ASTRO-8be7dc7b6d04200c	chod	1	f68r1	to the case	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.3:1	ASTRO_LOCAL_NAMESPACE	ASTRO-46cab76e564e68e4	ykor	1	f68r1	stars of	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.3:2	ASTRO_LOCAL_NAMESPACE	ASTRO-3d7983d7ddb671d0	shey	1	f68r1	the inner	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.3:3	ASTRO_LOCAL_NAMESPACE	ASTRO-2bee30f1306cd237	qocheey	1	f68r1	and outer	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.3:4	ASTRO_LOCAL_NAMESPACE	ASTRO-70d4bb16c80eb1c9	chokal	1	f68r1	courses	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.3:5	ASTRO_LOCAL_NAMESPACE	ASTRO-f129a592889d3e6a	okeey	1	f68r1	share	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.3:6	ASTRO_LOCAL_NAMESPACE	ASTRO-147df9a3dbaeabad	ror	1	f68r1	one	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.3:7	ASTRO_LOCAL_NAMESPACE	ASTRO-afdc753bf3e93f9b	eckhear	1	f68r1	appointed	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.3:8	ASTRO_LOCAL_NAMESPACE	ASTRO-d66c0dfd0965e1d8	daram	1	f68r1	reckoning	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.4:1	ASTRO_LOCAL_NAMESPACE	ASTRO-6c0e7110c2b725a6	dchor	1	f68r1	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f68r1:f68r1.4:2	ASTRO_LOCAL_NAMESPACE	ASTRO-70ddee14f888175c	okaiiin	1	f68r1	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f68r1:f68r1.5:1	ASTRO_LOCAL_NAMESPACE	ASTRO-6f4d2137dec3499c	yky	1	f68r1	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f68r1:f68r1.6:1	ASTRO_LOCAL_NAMESPACE	ASTRO-b8e3731a47cd0d55	dary	1	f68r1	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f68r1:f68r1.7:1	ASTRO_LOCAL_NAMESPACE	ASTRO-cee6507e976f0323	chkchykoly	1	f68r1	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f68r1:f68r1.8:1	ASTRO_LOCAL_NAMESPACE	ASTRO-ccf8b6c78a5029c6	okodaly	1	f68r1	named star at 11:00 - near border, West of sun	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.9:1	ASTRO_LOCAL_NAMESPACE	ASTRO-47434363dd65270c	odchecthy	1	f68r1	named star at 00:30 - East of sun	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.10:1	ASTRO_LOCAL_NAMESPACE	ASTRO-3ec77c3ca1a74dff	otcheody	1	f68r1	named star at 10:30 - near border	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.11:1	ASTRO_LOCAL_NAMESPACE	ASTRO-6f3069633fde595b	okoaly	1	f68r1	named star at 11:00 - second from border	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.12:1	ASTRO_LOCAL_NAMESPACE	ASTRO-460649aa1dfe47be	chocfhy	1	f68r1	named star at 00:00 - South of sun	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.13:1	ASTRO_LOCAL_NAMESPACE	ASTRO-a0e78d10faee9b61	octhey	1	f68r1	named star at 01:00 - Southeast of sun	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.14:1	ASTRO_LOCAL_NAMESPACE	ASTRO-5d71af0dc7f91f6d	otshey	1	f68r1	named star at 09:45 - next to border	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.15:1	ASTRO_LOCAL_NAMESPACE	ASTRO-b80f5a825f021a75	otydy	1	f68r1	named star at 10:15 - mid-radius	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.16:1	ASTRO_LOCAL_NAMESPACE	ASTRO-16f8984548a3975d	okear	1	f68r1	named star at 10:30 - near center	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.17:1	ASTRO_LOCAL_NAMESPACE	ASTRO-2c4bb4e5786fb843	cphocthy	1	f68r1	named star at 01:30 - halfway to border	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.18:1	ASTRO_LOCAL_NAMESPACE	ASTRO-a155b92730c6b1dc	ytchody	1	f68r1	named star at 02:00 - near border	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.19:1	ASTRO_LOCAL_NAMESPACE	ASTRO-6b4a662ee589da79	otys	1	f68r1	named star at 09:00 - next to border	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.20:1	ASTRO_LOCAL_NAMESPACE	ASTRO-4cbb03dc7c8f2506	olor	1	f68r1	named star at 09:30 - middle of three	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.21:1	ASTRO_LOCAL_NAMESPACE	ASTRO-4535fa40685e38bd	ockhy	1	f68r1	named star at 09:00 - nearest to center	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.22:1	ASTRO_LOCAL_NAMESPACE	ASTRO-5b32080e9ba9458c	ofcheor	1	f68r1	named star at center of diagram	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.23:1	ASTRO_LOCAL_NAMESPACE	ASTRO-52f8db13aca4208d	otchdy	1	f68r1	named star at 02:00 - midway to border Seven points, no core	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.24:1	ASTRO_LOCAL_NAMESPACE	ASTRO-30bb035bf2c8a2ef	otykchs	1	f68r1	named star at 02:30 - near border	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.25:1	ASTRO_LOCAL_NAMESPACE	ASTRO-f567911b9ad7f9af	otol	1	f68r1	named star at 03:00 - next to border	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.26:1	ASTRO_LOCAL_NAMESPACE	ASTRO-f601928de5d4ec1b	otor	1	f68r1	named star at 08:30 - next to border	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.27:1	ASTRO_LOCAL_NAMESPACE	ASTRO-831d0a66413c70f0	oiinar	1	f68r1	named star at 08:00 - second from border	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.28:1	ASTRO_LOCAL_NAMESPACE	ASTRO-44c8f154ff57ffed	okoldy	1	f68r1	named star at 07:15 - nearest to center	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.29:1	ASTRO_LOCAL_NAMESPACE	ASTRO-0cf73fb7c0c8da93	ykchdy	1	f68r1	named star at 04:30 - near center	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.30:1	ASTRO_LOCAL_NAMESPACE	ASTRO-5554cab63890e09b	oeeody	1	f68r1	named star at 03:30 - mid-radius	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.31:1	ASTRO_LOCAL_NAMESPACE	ASTRO-ce85409fee982397	ocphy	1	f68r1	named star at 08:00 - next to border	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.32:1	ASTRO_LOCAL_NAMESPACE	ASTRO-46f9ee8183819deb	okeeodal	1	f68r1	named star at 07:15 - near border	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.33:1	ASTRO_LOCAL_NAMESPACE	ASTRO-16942308542ca178	okshor	1	f68r1	named star at 07:00 - Northwest of moon	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.34:1	ASTRO_LOCAL_NAMESPACE	ASTRO-f33a17360d09e4c3	osdaiin	1	f68r1	named star at 06:30 - Northeast of moon	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.35:1	ASTRO_LOCAL_NAMESPACE	ASTRO-b9521d8692f0647d	otochedy	1	f68r1	named star at 04:30 - near border	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.36:1	ASTRO_LOCAL_NAMESPACE	ASTRO-bc0084951ebe6387	dolchedy	1	f68r1	named star at 05:00 - East of moon	SPATIALLY_OWNED_STAR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f68r1:f68r1.37:1	ASTRO_LOCAL_NAMESPACE	ASTRO-f1de5b6ef5298a6a	oky	1	f68r1	use	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.37:2	ASTRO_LOCAL_NAMESPACE	ASTRO-2937ed03db9b66e5	okchdy	1	f68r1	the central star	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.37:3	ASTRO_LOCAL_NAMESPACE	ASTRO-36f1e923ecdf46fd	okardy	1	f68r1	as	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.37:4	ASTRO_LOCAL_NAMESPACE	ASTRO-08bb0acffe28198a	qear	1	f68r1	the local	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f68r1:f68r1.37:5	ASTRO_LOCAL_NAMESPACE	ASTRO-3940f7ca5f86ba50	oygy	1	f68r1	reference	STAR_MAP_INSTRUCTION	0.17	CONTINUOUS_STAR_MAP_TEXT_DEFAULT
f69v:f69v.1:1	ASTRO_LOCAL_NAMESPACE	ASTRO-dce8f17f9cc158e9	dair	1	f69v	for	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:2	ASTRO_LOCAL_NAMESPACE	ASTRO-8f51b533c14a3b75	cheyky	1	f69v	the lunar course	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:3	ASTRO_LOCAL_NAMESPACE	ASTRO-4f1c4394cc0844d2	otaza	1	f69v	reckon	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:4	ASTRO_LOCAL_NAMESPACE	ASTRO-96298915484f4c25	sar	1	f69v	the mansion	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:5	ASTRO_LOCAL_NAMESPACE	ASTRO-4ddf9b3dd537ab23	ar	1	f69v	shown	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:6	ASTRO_LOCAL_NAMESPACE	ASTRO-2383859687806e61	chykar	1	f69v	on the long spoke	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:7	ASTRO_LOCAL_NAMESPACE	ASTRO-14c9569d2fadca4d	okoirsh	1	f69v	then	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:8	ASTRO_LOCAL_NAMESPACE	ASTRO-53eb52fb1a25483b	ar	1	f69v	the answering mansion	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:9	ASTRO_LOCAL_NAMESPACE	ASTRO-b14aebc931110afa	chetody	1	f69v	on the short spoke	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:10	ASTRO_LOCAL_NAMESPACE	ASTRO-cf78fccfac662d2c	okeeos	1	f69v	observe	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:11	ASTRO_LOCAL_NAMESPACE	ASTRO-f4a8bd01e5c498e1	o	1	f69v	the favorable hour	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:12	ASTRO_LOCAL_NAMESPACE	ASTRO-f6e4c411e3d29ff8	tey	1	f69v	for bathing	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:13	ASTRO_LOCAL_NAMESPACE	ASTRO-913fd9db0dff7d0b	otokeeey	1	f69v	the unfavorable hour	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:14	ASTRO_LOCAL_NAMESPACE	ASTRO-8a36e1d694deeb2e	okeeody	1	f69v	for bleeding	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:15	ASTRO_LOCAL_NAMESPACE	ASTRO-04f8646693b76533	okeey	1	f69v	carry	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:16	ASTRO_LOCAL_NAMESPACE	ASTRO-9469fa9a3563cfa6	doiir	1	f69v	the count	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:17	ASTRO_LOCAL_NAMESPACE	ASTRO-fe65871ebddf34f7	teeo	1	f69v	forward	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:18	ASTRO_LOCAL_NAMESPACE	ASTRO-c4715e625ebd4b31	y	1	f69v	one place	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:19	ASTRO_LOCAL_NAMESPACE	ASTRO-b5fcd548201b92f5	chey	1	f69v	each day	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:20	ASTRO_LOCAL_NAMESPACE	ASTRO-04c14f64fa7e9016	ot	1	f69v	when the moon	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:21	ASTRO_LOCAL_NAMESPACE	ASTRO-4054422c1babd48e	y	1	f69v	enters	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:22	ASTRO_LOCAL_NAMESPACE	ASTRO-1d361729b091cbe9	okedy	1	f69v	the next mansion	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:23	ASTRO_LOCAL_NAMESPACE	ASTRO-6116e98100684b2f	chsdy	1	f69v	use	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:24	ASTRO_LOCAL_NAMESPACE	ASTRO-8a3373b7b2c73af2	okeod	1	f69v	the corresponding rule	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:25	ASTRO_LOCAL_NAMESPACE	ASTRO-702fecd27a0bb8ac	y	1	f69v	for the patient	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:26	ASTRO_LOCAL_NAMESPACE	ASTRO-c4731c91b71673b5	dy	1	f69v	shown in the register	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:27	ASTRO_LOCAL_NAMESPACE	ASTRO-0e508eb13745ce68	choaiin	1	f69v	and	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:28	ASTRO_LOCAL_NAMESPACE	ASTRO-ae3b0e4975d62491	okar	1	f69v	repeat	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:29	ASTRO_LOCAL_NAMESPACE	ASTRO-2b8a1cdf1c9da184	okar	1	f69v	after the cycle	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:30	ASTRO_LOCAL_NAMESPACE	ASTRO-e24f10c065122a05	chol	1	f69v	is complete	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:31	ASTRO_LOCAL_NAMESPACE	ASTRO-22a2fc008b1d646a	chees	1	f69v	the long member	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:32	ASTRO_LOCAL_NAMESPACE	ASTRO-876eed67db4cd055	yto	1	f69v	governs	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:33	ASTRO_LOCAL_NAMESPACE	ASTRO-4040102c39b62094	odair	1	f69v	the first interval	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
