page	locus	record	line	event_index	surface	exact_tuple_id	default_English	source_class	confidence	inheritance_context_rule	field_ordinal	within_field_position	closure	scope
f67r2	f67r2.13	13	f67r2.13	410	opodchol	ASTRO:f67r2:opodchol	when the Moon is in Aries	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 1; singleton forced concrete	@Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.13	13	f67r2.13	411	s	ASTRO:f67r2:s	under	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	@Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.13	13	f67r2.13	412	ain	ASTRO:f67r2:ain	avoid cutting or bleeding there	ZODIAC_MEDICAL_RULE	0.20	inherited segment 1	@Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.13	13	f67r2.13	413	aldy	ASTRO:f67r2:aldy	use only a gentle warm application	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 1; singleton forced concrete	@Pb	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.14	14	f67r2.14	414	soeey	ASTRO:f67r2:soeey	when the Moon is in Aries	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 1; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.14	14	f67r2.14	415	doiin	ASTRO:f67r2:doiin	protect the head	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 1; singleton forced concrete	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.14	14	f67r2.14	416	oldy	ASTRO:f67r2:oldy	avoid cutting or bleeding there	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 1; singleton forced concrete	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.15	15	f67r2.15	417	dolchsody	ASTRO:f67r2:dolchsody	when the Moon is in Aries	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 1; singleton forced concrete	+L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.16	16	f67r2.16	418	odaeiin	ASTRO:f67r2:odaeiin	when the Moon is in Taurus	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 2; singleton forced concrete	@Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.16	16	f67r2.16	419	okoes	ASTRO:f67r2:okoes	protect the neck	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 2; singleton forced concrete	@Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.16	16	f67r2.16	420	oekain	ASTRO:f67r2:oekain	avoid cutting or bleeding there	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 2; singleton forced concrete	@Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.16	16	f67r2.16	421	y	ASTRO:f67r2:y	the current division	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	@Pb	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.17	17	f67r2.17	422	otchey	ASTRO:f67r2:otchey	when the Moon is in Taurus	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 2; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.17	17	f67r2.17	423	soraiir	ASTRO:f67r2:soraiir	protect the neck	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 2; singleton forced concrete	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.17	17	f67r2.17	424	dy	ASTRO:f67r2:dy	then complete	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.18	18	f67r2.18	425	qopchy	ASTRO:f67r2:qopchy	when the Moon is in Taurus	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 2; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.18	18	f67r2.18	426	daiin	ASTRO:f67r2:daiin	according to the stated rule	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.18	18	f67r2.18	427	dal	ASTRO:f67r2:dal	the affected member	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.19	19	f67r2.19	428	ydchos	ASTRO:f67r2:ydchos	when the Moon is in Gemini	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 3; singleton forced concrete	@Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.19	19	f67r2.19	429	ain	ASTRO:f67r2:ain	protect the arms	ZODIAC_MEDICAL_RULE	0.20	inherited segment 3	@Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.19	19	f67r2.19	430	ar	ASTRO:f67r2:ar	for	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	@Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.19	19	f67r2.19	431	amy	ASTRO:f67r2:amy	use only a gentle warm application	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 3; singleton forced concrete	@Pb	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.20	20	f67r2.20	432	chocfhy	ASTRO:f67r2:chocfhy	when the Moon is in Gemini	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 3; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.20	20	f67r2.20	433	saral	ASTRO:f67r2:saral	protect the arms	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 3; singleton forced concrete	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.21	21	f67r2.21	434	sain	ASTRO:f67r2:sain	when the Moon is in Gemini	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 3; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.21	21	f67r2.21	435	am	ASTRO:f67r2:am	the application	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.21	21	f67r2.21	436	ar	ASTRO:f67r2:ar	for	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.22	22	f67r2.22	437	okal	ASTRO:f67r2:okal	when the Moon is in Gemini	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 3; singleton forced concrete	+L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.23	23	f67r2.23	438	oparchy	ASTRO:f67r2:oparchy	when the Moon is in Cancer	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 4; singleton forced concrete	@Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.23	23	f67r2.23	439	salsain	ASTRO:f67r2:salsain	protect the chest	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 4; singleton forced concrete	@Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.24	24	f67r2.24	440	sodar	ASTRO:f67r2:sodar	when the Moon is in Cancer	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 4; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.24	24	f67r2.24	441	ofar	ASTRO:f67r2:ofar	protect the chest	ZODIAC_MEDICAL_RULE	0.20	inherited segment 4	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.24	24	f67r2.24	442	ar	ASTRO:f67r2:ar	for	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.25	25	f67r2.25	443	ydam	ASTRO:f67r2:ydam	when the Moon is in Cancer	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 4; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.26	26	f67r2.26	444	yteoor	ASTRO:f67r2:yteoor	when the Moon is in Leo	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 5; singleton forced concrete	@Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.26	26	f67r2.26	445	yto	ASTRO:f67r2:yto	protect the heart	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 5; singleton forced concrete	@Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.26	26	f67r2.26	446	ykor	ASTRO:f67r2:ykor	avoid cutting or bleeding there	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 5; singleton forced concrete	@Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.27	27	f67r2.27	447	okeo	ASTRO:f67r2:okeo	when the Moon is in Leo	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 5; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.27	27	f67r2.27	448	r	ASTRO:f67r2:r	protect the heart	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 5; singleton forced concrete	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.27	27	f67r2.27	449	aiin	ASTRO:f67r2:aiin	the stated rule	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.27	27	f67r2.27	450	am	ASTRO:f67r2:am	the application	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.28	28	f67r2.28	451	okain	ASTRO:f67r2:okain	when the Moon is in Leo	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 5; singleton forced concrete	+L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.28	28	f67r2.28	452	am	ASTRO:f67r2:am	the application	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.29	29	f67r2.29	453	ytody	ASTRO:f67r2:ytody	when the Moon is in Virgo	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 6; singleton forced concrete	@Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.29	29	f67r2.29	454	saiin	ASTRO:f67r2:saiin	protect the belly	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 6; singleton forced concrete	@Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.30	30	f67r2.30	455	ochol	ASTRO:f67r2:ochol	when the Moon is in Virgo	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 6; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.30	30	f67r2.30	456	olol	ASTRO:f67r2:olol	protect the belly	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 6; singleton forced concrete	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.31	31	f67r2.31	457	opcholdy	ASTRO:f67r2:opcholdy	when the Moon is in Virgo	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 6; singleton forced concrete	+L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.32	32	f67r2.32	458	dosar	ASTRO:f67r2:dosar	when the Moon is in Libra	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 7; singleton forced concrete	@Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.32	32	f67r2.32	459	odas	ASTRO:f67r2:odas	protect the kidneys	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 7; singleton forced concrete	@Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.32	32	f67r2.32	460	air	ASTRO:f67r2:air	the proper time	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	@Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.32	32	f67r2.32	461	alaiin	ASTRO:f67r2:alaiin	use only a gentle warm application	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 7; singleton forced concrete	@Pb	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.33	33	f67r2.33	462	dokan	ASTRO:f67r2:dokan	when the Moon is in Libra	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 7; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.33	33	f67r2.33	463	oear	ASTRO:f67r2:oear	protect the kidneys	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 7; singleton forced concrete	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.33	33	f67r2.33	464	odal	ASTRO:f67r2:odal	avoid cutting or bleeding there	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 7; singleton forced concrete	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.34	34	f67r2.34	465	ofar	ASTRO:f67r2:ofar	when the Moon is in Libra	ZODIAC_MEDICAL_RULE	0.20	inherited segment 7	+L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.34	34	f67r2.34	466	oeoldan	ASTRO:f67r2:oeoldan	protect the kidneys	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 7; singleton forced concrete	+L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.35	35	f67r2.35	467	chol	ASTRO:f67r2:chol	with	ASTRO_RECURRENT_INSTRUCTION|CONTEXT_DEFAULT	0.22	f67r2-local recurrent surface; singleton forced concrete	@Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.35	35	f67r2.35	468	giin	ASTRO:f67r2:giin	protect the genitals	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 8; singleton forced concrete	@Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.35	35	f67r2.35	469	okol	ASTRO:f67r2:okol	avoid cutting or bleeding there	ZODIAC_MEDICAL_RULE	0.20	inherited segment 8	@Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.36	36	f67r2.36	470	ytor	ASTRO:f67r2:ytor	when the Moon is in Scorpio	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 8; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.36	36	f67r2.36	471	daiin	ASTRO:f67r2:daiin	according to the stated rule	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.36	36	f67r2.36	472	or	ASTRO:f67r2:or	likewise	ASTRO_RECURRENT_INSTRUCTION|CONTEXT_DEFAULT	0.22	f67r2-local recurrent surface; singleton forced concrete	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.37	37	f67r2.37	473	ytoaiin	ASTRO:f67r2:ytoaiin	when the Moon is in Scorpio	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 8; singleton forced concrete	+L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.38	38	f67r2.38	474	otoldos	ASTRO:f67r2:otoldos	when the Moon is in Sagittarius	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 9; singleton forced concrete	@Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.38	38	f67r2.38	475	octhole	ASTRO:f67r2:octhole	protect the thighs	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 9; singleton forced concrete	@Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.39	39	f67r2.39	476	sor	ASTRO:f67r2:sor	when the Moon is in Sagittarius	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 9; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.39	39	f67r2.39	477	chedaiin	ASTRO:f67r2:chedaiin	protect the thighs	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 9; singleton forced concrete	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.39	39	f67r2.39	478	dy	ASTRO:f67r2:dy	then complete	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.40	40	f67r2.40	479	yteos	ASTRO:f67r2:yteos	when the Moon is in Sagittarius	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 9; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.40	40	f67r2.40	480	oiin	ASTRO:f67r2:oiin	protect the thighs	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 9; singleton forced concrete	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.40	40	f67r2.40	481	og	ASTRO:f67r2:og	avoid cutting or bleeding there	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 9; singleton forced concrete	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.41	41	f67r2.41	482	ytoeopchey	ASTRO:f67r2:ytoeopchey	when the Moon is in Capricorn	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 10; singleton forced concrete	@Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.41	41	f67r2.41	483	chekody	ASTRO:f67r2:chekody	protect the knees	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 10; singleton forced concrete	@Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.42	42	f67r2.42	484	sosho	ASTRO:f67r2:sosho	when the Moon is in Capricorn	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 10; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.42	42	f67r2.42	485	chos	ASTRO:f67r2:chos	protect the knees	ZODIAC_MEDICAL_RULE	0.20	inherited segment 10	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.42	42	f67r2.42	486	ockhy	ASTRO:f67r2:ockhy	avoid cutting or bleeding there	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 10; singleton forced concrete	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.43	43	f67r2.43	487	daiin	ASTRO:f67r2:daiin	according to the stated rule	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.43	43	f67r2.43	488	aiin	ASTRO:f67r2:aiin	the stated rule	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.43	43	f67r2.43	489	os	ASTRO:f67r2:os	avoid	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.43	43	f67r2.43	490	qsg	ASTRO:f67r2:qsg	use only a gentle warm application	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 10; singleton forced concrete	+Pb	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.44	44	f67r2.44	491	ofydy	ASTRO:f67r2:ofydy	when the Moon is in Aquarius	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 11; singleton forced concrete	@Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.44	44	f67r2.44	492	sheody	ASTRO:f67r2:sheody	protect the lower legs	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 11; singleton forced concrete	@Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.44	44	f67r2.44	493	aiin	ASTRO:f67r2:aiin	the stated rule	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	@Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.45	45	f67r2.45	494	ycheody	ASTRO:f67r2:ycheody	when the Moon is in Aquarius	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 11; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.45	45	f67r2.45	495	es	ASTRO:f67r2:es	protect the lower legs	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 11; singleton forced concrete	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.45	45	f67r2.45	496	odaiiin	ASTRO:f67r2:odaiiin	avoid cutting or bleeding there	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 11; singleton forced concrete	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.46	46	f67r2.46	497	yekees	ASTRO:f67r2:yekees	when the Moon is in Aquarius	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 11; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.46	46	f67r2.46	498	oraly	ASTRO:f67r2:oraly	protect the lower legs	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 11; singleton forced concrete	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.47	47	f67r2.47	499	yfain	ASTRO:f67r2:yfain	when the Moon is in Aquarius	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 11; singleton forced concrete	+L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.48	48	f67r2.48	500	todaiin	ASTRO:f67r2:todaiin	when the Moon is in Pisces	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 12; singleton forced concrete	@Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.48	48	f67r2.48	501	dain	ASTRO:f67r2:dain	protect the feet	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 12; singleton forced concrete	@Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.48	48	f67r2.48	502	dy	ASTRO:f67r2:dy	then complete	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	@Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.49	49	f67r2.49	503	os	ASTRO:f67r2:os	avoid	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.49	49	f67r2.49	504	choer	ASTRO:f67r2:choer	protect the feet	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 12; singleton forced concrete	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.49	49	f67r2.49	505	aiin	ASTRO:f67r2:aiin	the stated rule	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+Pb	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.50	50	f67r2.50	506	choeea	ASTRO:f67r2:choeea	when the Moon is in Pisces	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 12; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.50	50	f67r2.50	507	sal	ASTRO:f67r2:sal	protect the feet	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 12; singleton forced concrete	+Pb	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.51	51	f67r2.51	508	dadaiin	ASTRO:f67r2:dadaiin	when the Moon is in Pisces	ZODIAC_MEDICAL_RULE|CONTEXT_DEFAULT	0.20	inherited segment 12; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.52	52	f67r2.52	509	qotoear	ASTRO:f67r2:qotoear	the body region governed by Aries: head	ZODIAC_BODY_LABEL|CONTEXT_DEFAULT	0.20	isolated sign-owned label; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
