candidate_recipe	candidate_current_status	source_neighbor_count	incoming_semantic_action	scope_context_mode	incoming_scope_action	factor_gate_status	rescue_decision	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	conditional_literal_reading_de	surface_or_occurrence_prediction
OL+EEE+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	STOP__UNLICENSED_FACTOR	STILL_STOPPED	PREVIOUS_CARD_STACK	CLOSE:CHD	NONE	FOCUS:CHD<-EEE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-EEE|CLOSE:K	NONE	NONE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:K<-EEE|CLOSE:K	NONE	NONE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-EEE|CLOSE:OK	NONE	NONE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:OK<-EEE|CLOSE:OK	NONE	NONE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-EEE|CLOSE:P	NONE	NONE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:P<-EEE|CLOSE:P	NONE	NONE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-EEE|CLOSE:R	NONE	NONE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	STOP__UNLICENSED_FACTOR	STILL_STOPPED	PREVIOUS_CARD_STACK	CLOSE:R	NONE	FOCUS:R<-EEE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-EEE|CLOSE:S	NONE	NONE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	PREVIOUS_CARD_STACK	CLOSE:S	FOCUS:S<-EEE	NONE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-EEE|CLOSE:SH	NONE	NONE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:SH<-EEE|CLOSE:SH	NONE	NONE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-EEE|CLOSE:T	NONE	NONE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+EEE+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:T<-EEE|CLOSE:T	NONE	NONE	FORTSETZEN · GRAD III · SCHLUSS	NO
OL+O+DY	OBSERVED	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:CH	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:CH	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:CHD	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:CHD	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:K	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:K	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:OK	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:OK	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:P	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:P	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:R	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:R	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:S	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:S	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:SH	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:SH	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:T	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OL+O+DY	OBSERVED	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	NONE	CLOSE:T	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	NO
OR+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:CH	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:CH<-OR|CLOSE:CH	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:CHD	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:CHD<-OR|CLOSE:CHD	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:K	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:K<-OR|CLOSE:K	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:OK	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:OK<-OR|CLOSE:OK	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:P	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:P<-OR|CLOSE:P	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:R	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:R<-OR|CLOSE:R	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:S	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:S<-OR|CLOSE:S	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:SH	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:SH<-OR|CLOSE:SH	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:T	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:T<-OR|CLOSE:T	NONE	NONE	EINHEIT · SCHLUSS	NO
OR+DY+D_LABEL	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:CH	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:CH<-OR|CLOSE:CH	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:CHD	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:CHD<-OR|CLOSE:CHD	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:K	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:K<-OR|CLOSE:K	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:OK	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:OK<-OR|CLOSE:OK	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:P	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:P<-OR|CLOSE:P	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:R	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:R<-OR|CLOSE:R	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:S	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:S<-OR|CLOSE:S	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:SH	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:SH<-OR|CLOSE:SH	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:T	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+DY+D_LABEL	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:T<-OR|CLOSE:T	NONE	NONE	EINHEIT · SCHLUSS · HIER	NO
OR+O+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:CH	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:CH<-OR|CLOSE:CH	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:CHD	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:CHD<-OR|CLOSE:CHD	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:K	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:K<-OR|CLOSE:K	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:OK	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:OK<-OR|CLOSE:OK	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:P	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:P<-OR|CLOSE:P	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:R	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:R<-OR|CLOSE:R	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:S	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:S<-OR|CLOSE:S	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:SH	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:SH<-OR|CLOSE:SH	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:T	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OR+O+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:T<-OR|CLOSE:T	NONE	NONE	EINHEIT · AUSFÜHRUNG · SCHLUSS	NO
OT+AIR+DY	ABSENT	2	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK	CLOSE:CH	FOCUS:OWNER<-AIR	NONE	DANACH · BAHN · SCHLUSS	NO
OT+AIR+DY	ABSENT	2	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:CH<-AIR|CLOSE:CH	NONE	NONE	DANACH · BAHN · SCHLUSS	NO
OT+AIR+DY	ABSENT	2	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK	CLOSE:CHD	FOCUS:OWNER<-AIR	NONE	DANACH · BAHN · SCHLUSS	NO
OT+AIR+DY	ABSENT	2	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-AIR|CLOSE:CHD	NONE	NONE	DANACH · BAHN · SCHLUSS	NO
