page	unit	locus_a	locus_b	raw_a	raw_b	prefix_a	prefix_b	residual_a	residual_b	raw_similarity	residual_similarity	delta_residual_minus_raw	raw_common_prefix	residual_common_prefix	both_residual_nonempty	claim_state
f75v	N1	f75v.23	f75v.37	BAB|LB	AQABA	NONE	AQAB	BAB|LB	A	0.166666666667	0.166666666667	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.24	f75v.35	BABQAC	AQJBA	NONE	NONE	BABQAC	AQJBA	0.166666666667	0.166666666667	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.40	f82r.41	CACACB	ABQAQA	NONE	ABQA	CACACB	QA	0.166666666667	0.166666666667	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.31	AQLA	BAB	NONE	NONE	AQLA	BAB	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.36	CACAB	ABQKA	NONE	NONE	CACAB	ABQKA	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.26	f75v.33	BBA	DAQJB	NONE	NONE	BBA	DAQJB	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.27	f75v.31	ACA	BAB	ACA	NONE	EMPTY	BAB	0.000000000000	0.000000000000	0.000000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.28	f75v.31	AQA	BAB	AQA	NONE	EMPTY	BAB	0.000000000000	0.000000000000	0.000000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.29	f75v.33	BKA	DAQJB	NONE	NONE	BKA	DAQJB	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.30	f75v.34	BACA	CQAB	NONE	NONE	BACA	CQAB	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.10	f76r.14	D	C	NONE	NONE	D	C	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.10	f76r.18	D	A	NONE	NONE	D	A	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.10	f76r.22	D	B	NONE	NONE	D	B	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.10	f76r.27	D	Q	NONE	NONE	D	Q	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.10	f76r.31	D	C	NONE	NONE	D	C	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.10	f76r.37	D	C	NONE	NONE	D	C	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.14	f76r.18	C	A	NONE	NONE	C	A	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.14	f76r.22	C	B	NONE	NONE	C	B	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.14	f76r.27	C	Q	NONE	NONE	C	Q	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.18	f76r.22	A	B	NONE	NONE	A	B	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.18	f76r.27	A	Q	NONE	NONE	A	Q	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.18	f76r.31	A	C	NONE	NONE	A	C	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.18	f76r.37	A	C	NONE	NONE	A	C	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.22	f76r.27	B	Q	NONE	NONE	B	Q	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.22	f76r.31	B	C	NONE	NONE	B	C	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.22	f76r.37	B	C	NONE	NONE	B	C	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.27	f76r.31	Q	C	NONE	NONE	Q	C	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.27	f76r.37	Q	C	NONE	NONE	Q	C	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.4	f76r.10	C	D	NONE	NONE	C	D	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.4	f76r.18	C	A	NONE	NONE	C	A	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.4	f76r.22	C	B	NONE	NONE	C	B	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.4	f76r.27	C	Q	NONE	NONE	C	Q	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.4	f76r.7	C	B	NONE	NONE	C	B	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.7	f76r.10	B	D	NONE	NONE	B	D	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.7	f76r.14	B	C	NONE	NONE	B	C	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.7	f76r.18	B	A	NONE	NONE	B	A	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.7	f76r.27	B	Q	NONE	NONE	B	Q	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.7	f76r.31	B	C	NONE	NONE	B	C	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f76r	K1	f76r.7	f76r.37	B	C	NONE	NONE	B	C	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	V1	f77r.2	f77r.7	ABQKC	CACAB	NONE	NONE	ABQKC	CACAB	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	V1	f77r.4	f77r.6	AQACQ	BKBA	AQAC	NONE	Q	BKBA	0.000000000000	0.000000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	V1	f77r.5	f77r.6	AQAB	BKBA	AQAB	NONE	EMPTY	BKBA	0.000000000000	0.000000000000	0.000000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
