locus	page	physical_folio	group_index	token	family_surface	record_state	source_family_roles	residual_host_roles	union_roles	source_family_features	residual_host_features	claim_state
f88v.8	f88v	f88	2	cheoy	KJAA	CARRIER_STATE	REL_ENCLOSURE|STAR_OR_SKY		REL_ENCLOSURE|STAR_OR_SKY	F2:AA|F3:JAA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f88v.8	f88v	f88	3	olcheody	ABKJABA	DY_RESOLUTION	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	F3:BKJ	H3:olc	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f88v.8	f88v	f88	6	chckhy	KUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.10	f89r1	f89	1	tdain	QBAF	ENTRY_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.10	f89r1	f89	4	cheoky	KJAQA	CARRIER_STATE		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.10	f89r1	f89	10	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.15	f89r1	f89	2	qoeair	DAJAF	Q_OUTER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:air	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.15	f89r1	f89	5	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.18	f89r1	f89	1	dals	BABC	AL_STATE	PLANT		PLANT	F2:BC|F3:ABC		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.18	f89r1	f89	7	daldal	BABBAB	AL_STATE		PLANT	PLANT		H3:lda	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.23	f89r1	f89	5	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.23	f89r1	f89	6	chodaiin	KABAG	CARRIER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.6	f89r1	f89	1	qoar	DAAC	O_AR_LOCAL	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.6	f89r1	f89	10	oldain	ABBAF	OL_STATE		PLANT|REL_ENCLOSURE	PLANT|REL_ENCLOSURE		H3:dai|H3:lda	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.7	f89r1	f89	1	dshody	BLABA	DY_RESOLUTION	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.7	f89r1	f89	2	qocthy	DAUA	Q_OUTER_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:oct|H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.7	f89r1	f89	3	chockhy	KAUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.7	f89r1	f89	5	chedy	KJBA	CARRIER_STATE	STAR_OR_SKY|WATER_OR_APPARATUS		STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.7	f89r1	f89	7	daldaiin	BABBAG	AL_STATE		PLANT|REL_ENCLOSURE	PLANT|REL_ENCLOSURE		H3:dai|H3:lda	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.7	f89r1	f89	8	chodaiin	KABAG	CARRIER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.8	f89r1	f89	3	qodaiin	DABAG	Q_OUTER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.8	f89r1	f89	6	qokechy	DAQJKA	Q_OUTER_STATE		REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT		H2:ec	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r1.8	f89r1	f89	7	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r2.22	f89r2	f89	1	kolches	QABKJC	OL_STATE	PLANT|REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	PLANT|REL_EXPLICIT_ATTACHMENT	F3:BKJ|F3:^QA	H3:olc	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r2.22	f89r2	f89	7	shody	LABA	DY_RESOLUTION	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r2.22	f89r2	f89	8	sholdy	LABBA	DY_RESOLUTION	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r2.22	f89r2	f89	13	ytoldy	AQABBA	DY_RESOLUTION		STAR_OR_SKY	STAR_OR_SKY		H3:yto	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89r2.26	f89r2	f89	1	scheor	CKJAC	ENTRY_STATE	FIGURE|REL_ARRAY_OR_GROUP		FIGURE|REL_ARRAY_OR_GROUP	F2:CK		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.11	f89v1	f89	1	osheokaiin	ALJAQAG	OTHER		PLANT|REL_ARRAY_OR_GROUP	PLANT|REL_ARRAY_OR_GROUP		H2:sh|H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.12	f89v1	f89	2	odaiin	ABAG	OTHER		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.13	f89v1	f89	1	tosheo	QALJA	ENTRY_STATE	PLANT	PLANT|REL_ARRAY_OR_GROUP	PLANT|REL_ARRAY_OR_GROUP	F3:^QA	H2:sh|H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.14	f89v1	f89	4	shoky	LAQA	CARRIER_STATE		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.14	f89v1	f89	7	okoaiin	AQAAG	OTHER	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.14	f89v1	f89	9	chdy	KBA	CARRIER_STATE	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.15	f89v1	f89	1	dcheocy	BKJAK	ENTRY_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:BKJ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.15	f89v1	f89	2	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.15	f89v1	f89	4	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.16	f89v1	f89	3	qockhy	DAUA	Q_OUTER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.20	f89v1	f89	4	sair	CAF	ENTRY_STATE	REL_ENCLOSURE	REL_ENCLOSURE	REL_ENCLOSURE	F3:CAF	H3:air	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.20	f89v1	f89	5	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.6	f89v1	f89	6	qockhy	DAUA	Q_OUTER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.6	f89v1	f89	9	otar	AQAC	OT_AR_LOCAL		REL_ENCLOSURE	REL_ENCLOSURE		H3:tar	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.7	f89v1	f89	2	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.8	f89v1	f89	2	orarol	ACACAB	AR_REFERENCE		REL_PROXIMITY	REL_PROXIMITY		H2:ro|H3:aro	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.8	f89v1	f89	3	cheoky	KJAQA	CARRIER_STATE		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.8	f89v1	f89	4	qoy	DAA	Q_OUTER_STATE	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.8	f89v1	f89	5	chodair	KABAF	CARRIER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:air|H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.8	f89v1	f89	6	choky	KAQA	CARRIER_STATE	PLANT	PLANT	PLANT	F3:KAQ	H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v1.8	f89v1	f89	7	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v2.20	f89v2	f89	2	dair	BAF	ENTRY_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:air	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v2.20	f89v2	f89	9	aiin	AG	OTHER		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v2.20	f89v2	f89	14	ltcheody	BQKJABA	DY_RESOLUTION	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	WATER_OR_APPARATUS	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	F2:BQ|F3:BQK	H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f89v2.22	f89v2	f89	2	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.10	f8r	f8	1	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.10	f8r	f8	5	cheocthy	KJAUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:oct|H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.10	f8r	f8	6	oksheo	AQLJA	OTHER	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	F2:QL	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.11	f8r	f8	1	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.11	f8r	f8	2	cheodaiin	KJABAG	CARRIER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.11	f8r	f8	3	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.19	f8r	f8	1	sair	CAF	ENTRY_STATE	REL_ENCLOSURE	REL_ENCLOSURE	REL_ENCLOSURE	F3:CAF	H3:air	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.19	f8r	f8	3	cphol	TAB	OL_STATE	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY		REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F2:TA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.19	f8r	f8	5	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.19	f8r	f8	6	kaiin	QAG	OTHER	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.19	f8r	f8	7	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.19	f8r	f8	8	kaiin	QAG	OTHER	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.2	f8r	f8	2	sh	L	ENTRY_STATE		REL_PROXIMITY	REL_PROXIMITY		H2:h$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.2	f8r	f8	3	kcheals	QKJABC	AL_STATE	PLANT		PLANT	F2:BC|F3:ABC		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.2	f8r	f8	5	okche	AQKJ	OTHER		REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT		H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.3	f8r	f8	4	chodaiin	KABAG	CARRIER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.4	f8r	f8	6	shesed	LJCJB	ED_MEDIUM	REL_ENCLOSURE|WATER_OR_APPARATUS	WATER_OR_APPARATUS	REL_ENCLOSURE|WATER_OR_APPARATUS	F2:CJ|F2:JB	H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.7	f8r	f8	1	choto	KAQA	CARRIER_STATE	PLANT	STAR_OR_SKY	PLANT|STAR_OR_SKY	F3:KAQ	H3:to$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.7	f8r	f8	2	kchoan	QKAAE	OTHER	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.7	f8r	f8	3	choor	KAAC	CARRIER_STATE	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8r.9	f8r	f8	6	dsheey	BLKA	ENTRY_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.10	f8v	f8	1	scharchy	CKACKA	AR_REFERENCE	FIGURE|REL_ARRAY_OR_GROUP	FIGURE|REL_ARRAY_OR_GROUP	FIGURE|REL_ARRAY_OR_GROUP	F2:CK|F3:ACK	H2:rc|H3:rch	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.10	f8v	f8	5	cpharom	TACAB	AR_REFERENCE	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT|REL_PROXIMITY|STAR_OR_SKY	F2:TA	H2:ro|H3:aro	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.11	f8v	f8	1	sorain	CACAF	ENTRY_STATE	REL_ENCLOSURE		REL_ENCLOSURE	F3:CAF		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.12	f8v	f8	3	rol	CAB	OL_STATE		REL_PROXIMITY	REL_PROXIMITY		H2:ro	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.12	f8v	f8	8	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.13	f8v	f8	1	kchor	QKAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.13	f8v	f8	3	oky	AQA	OTHER		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.13	f8v	f8	4	chokain	KAQAF	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.13	f8v	f8	5	keoky	QJAQA	OTHER		PLANT	PLANT		H3:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.13	f8v	f8	6	otorchy	AQACKA	OTHER	FIGURE|REL_ARRAY_OR_GROUP	FIGURE|REL_ARRAY_OR_GROUP	FIGURE|REL_ARRAY_OR_GROUP	F2:CK|F3:ACK	H2:rc|H3:rch	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.13	f8v	f8	7	satar	CAQAC	AR_REFERENCE		REL_ENCLOSURE	REL_ENCLOSURE		H3:tar	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.14	f8v	f8	3	lokaiin	BAQAG	OTHER	REL_ARRAY_OR_GROUP	WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	F3:BAQ	H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.14	f8v	f8	4	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.14	f8v	f8	5	kol	QAB	OL_STATE	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.16	f8v	f8	5	dchor	BKAC	ENTRY_STATE		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.17	f8v	f8	3	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.3	f8v	f8	6	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.3	f8v	f8	7	chaiin	KAG	CARRIER_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.3	f8v	f8	8	shaiin	LAG	CARRIER_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.4	f8v	f8	1	dshol	BLAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.4	f8v	f8	2	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.4	f8v	f8	7	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.6	f8v	f8	1	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.7	f8v	f8	6	chotain	KAQAF	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.9	f8v	f8	1	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.9	f8v	f8	2	orchl	ACKB	OTHER	FIGURE|REL_ARRAY_OR_GROUP|REL_PROXIMITY	FIGURE|REL_ARRAY_OR_GROUP	FIGURE|REL_ARRAY_OR_GROUP|REL_PROXIMITY	F2:CK|F2:KB|F3:ACK	H2:rc|H3:rch	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.9	f8v	f8	3	chokchy	KAQKA	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f8v.9	f8v	f8	6	chaiin	KAG	CARRIER_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r1.2	f90r1	f90	1	yshol	ALAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r1.2	f90r1	f90	2	tor	QAC	ENTRY_STATE	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r1.2	f90r1	f90	4	qotchor	DAQKAC	Q_OUTER_STATE		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r1.2	f90r1	f90	5	qoky	DAQA	Q_OUTER_STATE		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r1.3	f90r1	f90	1	dair	BAF	ENTRY_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:air	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r1.3	f90r1	f90	7	lkaldy	BQABBA	DY_RESOLUTION	FIGURE|REL_PROXIMITY	FIGURE|REL_ARRAY_OR_GROUP|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|REL_PROXIMITY|WATER_OR_APPARATUS	F2:BQ	H2:^l|H2:lk|H3:kal	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r1.6	f90r1	f90	1	tol	QAB	OL_STATE	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r1.6	f90r1	f90	5	okeoschso	AQJACKCA	OTHER	FIGURE|REL_ARRAY_OR_GROUP		FIGURE|REL_ARRAY_OR_GROUP	F2:CK|F3:ACK		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r1.6	f90r1	f90	7	ytod	AQAB	OTHER		STAR_OR_SKY	STAR_OR_SKY		H3:yto	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r1.6	f90r1	f90	9	dolshy	BABLA	OL_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r1.8	f90r1	f90	1	kor	QAC	OTHER	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r1.8	f90r1	f90	8	qokeed	DAQKB	ED_MEDIUM	REL_PROXIMITY	WATER_OR_APPARATUS	REL_PROXIMITY|WATER_OR_APPARATUS	F2:KB|F3:QKB	H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r1.8	f90r1	f90	10	choky	KAQA	CARRIER_STATE	PLANT	PLANT	PLANT	F3:KAQ	H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
