candidate	candidate_type	external_axis	loci	feature_loci	feature_positive	feature_negative	axis_positive_without_feature	physical_folios	pooled_risk_difference	informative_strata	eligible_feature_loci	conditional_effect	conditional_z	local_two_sided_p	unhedged_loci	unhedged_conditional_effect	unhedged_local_p	lofo_min_effect	lofo_max_effect	lofo_sign_stable	global_exact_host_wrapper_types	label	bonferroni_all_p
NGRAM_3:eor	NGRAM_3	FIGURE	560	8	3	5	232	7	-0.0452898550725	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:eor	NGRAM_3	PLANT	560	8	3	5	139	7	0.123188405797	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:eor	NGRAM_3	REL_ARRAY_OR_GROUP	560	8	1	7	54	7	0.0271739130435	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:eor	NGRAM_3	STAR_OR_SKY	560	8	4	4	296	7	-0.036231884058	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:eor	NGRAM_3	WATER_OR_APPARATUS	560	8	0	8	47	7	-0.0851449275362	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:eos	NGRAM_3	FIGURE	560	10	5	5	230	6	0.0818181818182	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:eos	NGRAM_3	PLANT	560	10	3	7	139	6	0.0472727272727	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:eos	NGRAM_3	REL_ARRAY_OR_GROUP	560	10	0	10	55	6	-0.1	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:eos	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	10	0	10	102	6	-0.185454545455	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:eos	NGRAM_3	WATER_OR_APPARATUS	560	10	0	10	47	6	-0.0854545454545	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:hee	NGRAM_3	FIGURE	560	5	1	4	234	4	-0.221621621622	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:hee	NGRAM_3	PLANT	560	5	3	2	139	4	0.34954954955	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:hee	NGRAM_3	REL_ARRAY_OR_GROUP	560	5	0	5	55	4	-0.0990990990991	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:hee	NGRAM_3	STAR_OR_SKY	560	5	3	2	297	4	0.0648648648649	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:hee	NGRAM_3	WATER_OR_APPARATUS	560	5	0	5	47	4	-0.0846846846847	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:heo	NGRAM_3	FIGURE	560	11	1	10	234	6	-0.335320417288	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:heo	NGRAM_3	PLANT	560	11	3	8	139	6	0.0195396588839	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:heo	NGRAM_3	REL_ARRAY_OR_GROUP	560	11	0	11	55	6	-0.100182149362	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:heo	NGRAM_3	STAR_OR_SKY	560	11	7	4	293	6	0.102666004305	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:heo	NGRAM_3	WATER_OR_APPARATUS	560	11	0	11	47	6	-0.0856102003643	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:hey	NGRAM_3	FIGURE	560	6	3	3	232	6	0.0812274368231	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:hey	NGRAM_3	PLANT	560	6	1	5	141	6	-0.0878459687124	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:hey	NGRAM_3	STAR_OR_SKY	560	6	5	1	295	6	0.300842358604	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:hey	NGRAM_3	WATER_OR_APPARATUS	560	6	0	6	47	6	-0.0848375451264	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:hol	NGRAM_3	FIGURE	560	13	1	12	234	7	-0.350864857263	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:hol	NGRAM_3	PLANT	560	13	4	9	138	7	0.0554071157362	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:hol	NGRAM_3	REL_ARRAY_OR_GROUP	560	13	3	10	52	7	0.135705245394	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:hol	NGRAM_3	WATER_OR_APPARATUS	560	13	0	13	47	7	-0.0859232175503	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:iin	NGRAM_3	FIGURE	560	15	4	11	231	5	-0.157186544343	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:iin	NGRAM_3	PLANT	560	15	1	14	141	5	-0.192048929664	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:iin	NGRAM_3	REL_ARRAY_OR_GROUP	560	15	0	15	55	5	-0.100917431193	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:iin	NGRAM_3	STAR_OR_SKY	560	15	14	1	286	5	0.408562691131	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:iin	NGRAM_3	WATER_OR_APPARATUS	560	15	0	15	47	5	-0.0862385321101	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kal	NGRAM_3	FIGURE	560	13	13	0	222	5	0.594149908592	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kal	NGRAM_3	PLANT	560	13	0	13	142	5	-0.259597806216	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kal	NGRAM_3	REL_PROXIMITY	560	13	3	10	272	5	-0.266488538883	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kal	NGRAM_3	STAR_OR_SKY	560	13	10	3	290	5	0.23906623541	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kar	NGRAM_3	FIGURE	560	7	4	3	231	7	0.153707052441	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kar	NGRAM_3	PLANT	560	7	2	5	140	7	0.0325497287523	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kar	NGRAM_3	REL_ENCLOSURE	560	7	0	7	62	7	-0.112115732369	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kar	NGRAM_3	STAR_OR_SKY	560	7	3	4	297	7	-0.108499095841	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kar	NGRAM_3	WATER_OR_APPARATUS	560	7	1	6	46	7	0.0596745027125	2	2	0	0	1	316	0.5	0.317310507863	-0.5	0.5	0	0	UNSTABLE	1
NGRAM_3:kch	NGRAM_3	PLANT	560	15	5	10	137	8	0.0819571865443	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kch	NGRAM_3	REL_ARRAY_OR_GROUP	560	15	2	13	53	8	0.0360856269113	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kee	NGRAM_3	PLANT	560	25	6	19	136	11	-0.0142056074766	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:keo	NGRAM_3	FIGURE	560	28	13	15	222	8	0.046992481203	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:keo	NGRAM_3	PLANT	560	28	7	21	135	8	-0.00375939849624	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:keo	NGRAM_3	WATER_OR_APPARATUS	560	28	0	28	47	8	-0.0883458646617	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:key	NGRAM_3	FIGURE	560	7	3	4	232	4	0.00904159132007	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:key	NGRAM_3	PLANT	560	7	3	4	139	4	0.177215189873	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:key	NGRAM_3	REL_ARRAY_OR_GROUP	560	7	0	7	55	4	-0.0994575045208	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:key	NGRAM_3	REL_PROXIMITY	560	7	3	4	272	4	-0.0632911392405	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:key	NGRAM_3	STAR_OR_SKY	560	7	4	3	296	4	0.0361663652803	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:key	NGRAM_3	WATER_OR_APPARATUS	560	7	0	7	47	4	-0.0849909584087	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:koc	NGRAM_3	FIGURE	560	5	0	5	235	5	-0.423423423423	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:koc	NGRAM_3	REL_ARRAY_OR_GROUP	560	5	1	4	54	5	0.102702702703	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:koc	NGRAM_3	REL_ENCLOSURE	560	5	0	5	62	5	-0.111711711712	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:koc	NGRAM_3	STAR_OR_SKY	560	5	0	5	300	5	-0.540540540541	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:koc	NGRAM_3	WATER_OR_APPARATUS	560	5	0	5	47	5	-0.0846846846847	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kol	NGRAM_3	FIGURE	560	18	8	10	227	10	0.0256252562526	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kol	NGRAM_3	PLANT	560	18	6	12	136	10	0.0824108241082	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lal	NGRAM_3	FIGURE	560	5	4	1	231	4	0.383783783784	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lal	NGRAM_3	PLANT	560	5	1	4	141	4	-0.0540540540541	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lal	NGRAM_3	REL_PROXIMITY	560	5	1	4	274	4	-0.293693693694	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lal	NGRAM_3	STAR_OR_SKY	560	5	4	1	296	4	0.266666666667	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lal	NGRAM_3	WATER_OR_APPARATUS	560	5	0	5	47	4	-0.0846846846847	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lch	NGRAM_3	FIGURE	560	12	6	6	229	7	0.0821167883212	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lch	NGRAM_3	PLANT	560	12	2	10	140	7	-0.0888077858881	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lch	NGRAM_3	STAR_OR_SKY	560	12	7	5	293	7	0.0486618004866	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lda	NGRAM_3	FIGURE	560	5	1	4	234	4	-0.221621621622	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lda	NGRAM_3	PLANT	560	5	4	1	138	4	0.551351351351	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lda	NGRAM_3	REL_ARRAY_OR_GROUP	560	5	0	5	55	4	-0.0990990990991	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lda	NGRAM_3	REL_ENCLOSURE	560	5	0	5	62	4	-0.111711711712	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lda	NGRAM_3	REL_PROXIMITY	560	5	4	1	271	4	0.311711711712	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lda	NGRAM_3	STAR_OR_SKY	560	5	1	4	299	4	-0.338738738739	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lda	NGRAM_3	WATER_OR_APPARATUS	560	5	0	5	47	4	-0.0846846846847	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lol	NGRAM_3	PLANT	560	9	2	7	140	7	-0.0318612623513	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lol	NGRAM_3	STAR_OR_SKY	560	9	3	6	297	7	-0.205686630369	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lsh	NGRAM_3	FIGURE	560	5	5	0	230	5	0.585585585586	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lsh	NGRAM_3	PLANT	560	5	0	5	142	5	-0.255855855856	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lsh	NGRAM_3	REL_PROXIMITY	560	5	1	4	274	5	-0.293693693694	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lsh	NGRAM_3	STAR_OR_SKY	560	5	4	1	296	5	0.266666666667	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lsy	NGRAM_3	FIGURE	560	5	2	3	233	5	-0.0198198198198	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lsy	NGRAM_3	PLANT	560	5	3	2	139	5	0.34954954955	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lsy	NGRAM_3	REL_ARRAY_OR_GROUP	560	5	0	5	55	5	-0.0990990990991	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lsy	NGRAM_3	STAR_OR_SKY	560	5	1	4	299	5	-0.338738738739	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:och	NGRAM_3	FIGURE	560	9	0	9	235	4	-0.426497277677	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:och	NGRAM_3	PLANT	560	9	4	5	138	4	0.193990723936	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:och	NGRAM_3	REL_ARRAY_OR_GROUP	560	9	0	9	55	4	-0.0998185117967	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:och	NGRAM_3	STAR_OR_SKY	560	9	3	6	297	4	-0.205686630369	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:och	NGRAM_3	WATER_OR_APPARATUS	560	9	0	9	47	4	-0.0852994555354	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ock	NGRAM_3	FIGURE	560	5	1	4	234	5	-0.221621621622	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ock	NGRAM_3	PLANT	560	5	2	3	140	5	0.147747747748	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ock	NGRAM_3	REL_ARRAY_OR_GROUP	560	5	1	4	54	5	0.102702702703	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ock	NGRAM_3	STAR_OR_SKY	560	5	2	3	298	5	-0.136936936937	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ock	NGRAM_3	WATER_OR_APPARATUS	560	5	0	5	47	5	-0.0846846846847	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oct	NGRAM_3	FIGURE	560	9	2	7	233	5	-0.200645291389	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oct	NGRAM_3	PLANT	560	9	2	7	140	5	-0.0318612623513	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oct	NGRAM_3	REL_ARRAY_OR_GROUP	560	9	0	9	55	5	-0.0998185117967	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oct	NGRAM_3	STAR_OR_SKY	560	9	7	2	293	5	0.246017342206	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oct	NGRAM_3	WATER_OR_APPARATUS	560	9	0	9	47	5	-0.0852994555354	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oee	NGRAM_3	FIGURE	560	10	6	4	229	5	0.183636363636	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oee	NGRAM_3	PLANT	560	10	2	8	140	5	-0.0545454545455	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oee	NGRAM_3	REL_ARRAY_OR_GROUP	560	10	2	8	53	5	0.103636363636	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oee	NGRAM_3	REL_PROXIMITY	560	10	4	6	271	5	-0.0927272727273	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oee	NGRAM_3	STAR_OR_SKY	560	10	6	4	294	5	0.0654545454545	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oee	NGRAM_3	WATER_OR_APPARATUS	560	10	0	10	47	5	-0.0854545454545	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oii	NGRAM_3	FIGURE	560	5	1	4	234	4	-0.221621621622	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oii	NGRAM_3	REL_ARRAY_OR_GROUP	560	5	1	4	54	4	0.102702702703	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oii	NGRAM_3	STAR_OR_SKY	560	5	4	1	296	4	0.266666666667	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oii	NGRAM_3	WATER_OR_APPARATUS	560	5	0	5	47	4	-0.0846846846847	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oka	NGRAM_3	FIGURE	560	23	19	4	216	10	0.42385231965	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oka	NGRAM_3	PLANT	560	23	3	20	139	10	-0.128410655008	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oka	NGRAM_3	STAR_OR_SKY	560	23	15	8	285	10	0.12144765606	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:okc	NGRAM_3	FIGURE	560	6	0	6	235	5	-0.424187725632	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:okc	NGRAM_3	PLANT	560	6	2	4	140	5	0.0806257521059	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:okc	NGRAM_3	REL_ARRAY_OR_GROUP	560	6	1	5	54	5	0.0691937424789	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:okc	NGRAM_3	STAR_OR_SKY	560	6	1	5	299	5	-0.373044524669	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oke	NGRAM_3	PLANT	560	42	12	30	130	12	0.034749034749	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oke	NGRAM_3	WATER_OR_APPARATUS	560	42	2	40	45	12	-0.0392535392535	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oko	NGRAM_3	FIGURE	560	23	7	16	228	9	-0.1202331795	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oko	NGRAM_3	PLANT	560	23	9	14	133	9	0.143632094567	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oky	NGRAM_3	FIGURE	560	13	6	7	229	7	0.0428912951765	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oky	NGRAM_3	PLANT	560	13	6	7	136	7	0.212909576712	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oky	NGRAM_3	WATER_OR_APPARATUS	560	13	0	13	47	7	-0.0859232175503	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ola	NGRAM_3	FIGURE	560	6	4	2	231	5	0.249699157641	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ola	NGRAM_3	PLANT	560	6	2	4	140	5	0.0806257521059	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ola	NGRAM_3	STAR_OR_SKY	560	6	3	3	297	5	-0.0361010830325	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:olc	NGRAM_3	FIGURE	560	6	2	4	233	4	-0.0872442839952	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:olc	NGRAM_3	PLANT	560	6	1	5	141	4	-0.0878459687124	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:olc	NGRAM_3	REL_ARRAY_OR_GROUP	560	6	0	6	55	4	-0.0992779783394	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:olc	NGRAM_3	STAR_OR_SKY	560	6	4	2	296	4	0.132370637786	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:old	NGRAM_3	FIGURE	560	7	0	7	235	6	-0.424954792043	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:old	NGRAM_3	PLANT	560	7	5	2	137	6	0.466546112116	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:old	NGRAM_3	REL_ARRAY_OR_GROUP	560	7	0	7	55	6	-0.0994575045208	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:old	NGRAM_3	WATER_OR_APPARATUS	560	7	0	7	47	6	-0.0849909584087	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:olk	NGRAM_3	PLANT	560	9	1	8	141	6	-0.144787255495	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:olk	NGRAM_3	REL_ARRAY_OR_GROUP	560	9	2	7	53	6	0.126033474491	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:olk	NGRAM_3	REL_PROXIMITY	560	9	7	2	268	6	0.291389393023	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:olk	NGRAM_3	STAR_OR_SKY	560	9	2	7	298	6	-0.318612623513	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:olo	NGRAM_3	PLANT	560	10	0	10	142	9	-0.258181818182	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:olo	NGRAM_3	STAR_OR_SKY	560	10	5	5	295	9	-0.0363636363636	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ols	NGRAM_3	FIGURE	560	10	5	5	230	6	0.0818181818182	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ols	NGRAM_3	PLANT	560	10	4	6	138	6	0.149090909091	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ols	NGRAM_3	REL_ENCLOSURE	560	10	0	10	62	6	-0.112727272727	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ols	NGRAM_3	STAR_OR_SKY	560	10	3	7	297	6	-0.24	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ols	NGRAM_3	WATER_OR_APPARATUS	560	10	1	9	46	6	0.0163636363636	2	2	0	0	1	316	0	1	0	0	1	0	NO_SIGNAL	1
NGRAM_3:oly	NGRAM_3	FIGURE	560	15	9	6	226	9	0.185321100917	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oly	NGRAM_3	PLANT	560	15	5	10	137	9	0.0819571865443	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
