page	unit	unit_description	locus_a	locus_b	family_expression_a	family_expression_b	family_length_a	family_length_b	leading_common_family_length	trailing_common_family_length	normalized_edit_similarity	exact_family_equal	certainty_a	certainty_b	local_relation_a	local_relation_b	local_comment_a	local_comment_b	claim_state
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.32	AQLA	BABBA	4	5	0	1	0.400000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L8, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.33	AQLA	DAQJB	4	5	0	0	0.400000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.28	CACAB	AQA	5	3	0	0	0.400000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L6, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.31	CACAB	BAB	5	3	0	2	0.400000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L7, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.33	CACAB	DAQJB	5	5	0	1	0.400000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.37	CACAB	AQABA	5	5	0	0	0.400000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.20	f75v.27	BAQAB	ACA	5	3	0	0	0.400000000000	0	UNHEDGED	UNHEDGED			Label L2, line 1.	Label L5, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.20	f75v.35	BAQAB	AQJBA	5	5	0	0	0.400000000000	0	UNHEDGED	UNHEDGED			Label L2, line 1.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.21	f75v.28	BACAB	AQA	5	3	0	0	0.400000000000	0	UNHEDGED	UNHEDGED			Label L2, line 2.	Label L6, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.21	f75v.33	BACAB	DAQJB	5	5	0	1	0.400000000000	0	UNHEDGED	UNHEDGED			Label L2, line 2.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.21	f75v.34	BACAB	CQAB	5	4	0	2	0.400000000000	0	UNHEDGED	UNHEDGED			Label L2, line 2.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.21	f75v.37	BACAB	AQABA	5	5	0	0	0.400000000000	0	UNHEDGED	UNHEDGED			Label L2, line 2.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.22	f75v.27	BABBA	ACA	5	3	0	1	0.400000000000	0	UNHEDGED	UNHEDGED			Label L3, line 1.	Label L5, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.22	f75v.28	BABBA	AQA	5	3	0	1	0.400000000000	0	UNHEDGED	UNHEDGED			Label L3, line 1.	Label L6, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.22	f75v.35	BABBA	AQJBA	5	5	0	2	0.400000000000	0	UNHEDGED	UNHEDGED			Label L3, line 1.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.22	f75v.36	BABBA	ABQKA	5	5	0	1	0.400000000000	0	UNHEDGED	UNHEDGED			Label L3, line 1.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.22	f75v.37	BABBA	AQABA	5	5	0	2	0.400000000000	0	UNHEDGED	UNHEDGED			Label L3, line 1.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.25	f75v.27	DAQAB	ACA	5	3	0	0	0.400000000000	0	UNHEDGED	UNHEDGED			Label L4, line 2.	Label L5, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.25	f75v.30	DAQAB	BACA	5	4	0	0	0.400000000000	0	UNHEDGED	UNHEDGED			Label L4, line 2.	Label L7, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.25	f75v.31	DAQAB	BAB	5	3	0	2	0.400000000000	0	UNHEDGED	UNHEDGED			Label L4, line 2.	Label L7, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.25	f75v.35	DAQAB	AQJBA	5	5	0	0	0.400000000000	0	UNHEDGED	UNHEDGED			Label L4, line 2.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.26	f75v.35	BBA	AQJBA	3	5	0	2	0.400000000000	0	UNHEDGED	UNHEDGED			Label L5, line 1.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.26	f75v.36	BBA	ABQKA	3	5	0	1	0.400000000000	0	UNHEDGED	UNHEDGED			Label L5, line 1.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.26	f75v.37	BBA	AQABA	3	5	0	2	0.400000000000	0	UNHEDGED	UNHEDGED			Label L5, line 1.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.27	f75v.32	ACA	BABBA	3	5	0	1	0.400000000000	0	UNHEDGED	UNHEDGED			Label L5, line 2.	Label L8, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.28	f75v.32	AQA	BABBA	3	5	0	1	0.400000000000	0	UNHEDGED	UNHEDGED			Label L6, line 1.	Label L8, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.28	f75v.33	AQA	DAQJB	3	5	0	0	0.400000000000	0	UNHEDGED	UNHEDGED			Label L6, line 1.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.30	f75v.36	BACA	ABQKA	4	5	0	1	0.400000000000	0	UNHEDGED	UNHEDGED			Label L7, line 1.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.30	f75v.37	BACA	AQABA	4	5	0	1	0.400000000000	0	UNHEDGED	UNHEDGED			Label L7, line 1.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.31	f75v.33	BAB	DAQJB	3	5	0	1	0.400000000000	0	UNHEDGED	UNHEDGED			Label L7, line 2.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.31	f75v.37	BAB	AQABA	3	5	0	0	0.400000000000	0	UNHEDGED	UNHEDGED			Label L7, line 2.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.32	f75v.35	BABBA	AQJBA	5	5	0	2	0.400000000000	0	UNHEDGED	UNHEDGED			Label L8, line 1.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.32	f75v.36	BABBA	ABQKA	5	5	0	1	0.400000000000	0	UNHEDGED	UNHEDGED			Label L8, line 1.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.32	f75v.37	BABBA	AQABA	5	5	0	2	0.400000000000	0	UNHEDGED	UNHEDGED			Label L8, line 1.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.33	f75v.34	DAQJB	CQAB	5	4	0	1	0.400000000000	0	UNHEDGED	UNHEDGED			Label L8, line 2.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.33	f75v.37	DAQJB	AQABA	5	5	0	0	0.400000000000	0	UNHEDGED	UNHEDGED			Label L8, line 2.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.34	f75v.35	CQAB	AQJBA	4	5	0	0	0.400000000000	0	UNHEDGED	UNHEDGED			Label L9, line 1.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	V1	Labels between openings in tube at top of page.	f77r.3	f77r.6	AQJBA	BKBA	5	4	0	2	0.400000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	label 2, between side branches 1 and 2. Grove's #3.	Label 4, between side branches 4 and 5. Grove's #6.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.34	f82r.43	AQAC	BABAB	4	5	0	0	0.400000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, near nymph 1. Grove's #8.	Bottom row, below nymph 5. Grove's #4.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f78r	P1	Text.	f78r.9	f78r.37	CKJBA|QKBA|DAQJBA|KUB|DAQAF|KJBA|DAQJBA|BA	ACAB|AB|C|AG|LJC|AG|ABA	42	23	0	2	0.357142857143	0	UNHEDGED	HEDGED			This line is roughly aligned with label <f78r.X1.3> on the right side of the pipeline.	"This line is roughly aligned with label <f78r.X1.7> on the right side of the stream. Rene says that the plume in @'she&e~;' looks like the abbreviation ""-us"". ???"	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.47	f75r.50	CAB|AQKBA	AKQA	9	4	0	1	0.333333333333	0	HEDGED	UNHEDGED			"They may be nymph names. ""V"" transcription posted by John Grove to the Voynich list on 1998-may-02"		EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.47	f75r.53	CAB|AQKBA	BAFA	9	4	0	1	0.333333333333	0	HEDGED	UNHEDGED			"They may be nymph names. ""V"" transcription posted by John Grove to the Voynich list on 1998-may-02"		EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.48	f75r.50	BABA|AKJA	AKQA	9	4	0	1	0.333333333333	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.48	f75r.52	BABA|AKJA	CABBA	9	5	0	1	0.333333333333	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.49	f75r.53	CABC|BACA	BAFA	9	4	0	1	0.333333333333	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.23	AQLA	BAB|LB	4	6	0	0	0.333333333333	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L3, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.24	AQLA	BABQAC	4	6	0	0	0.333333333333	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L4, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.23	CACAB	BAB|LB	5	6	0	1	0.333333333333	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L3, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.24	CACAB	BABQAC	5	6	0	0	0.333333333333	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L4, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.23	f75v.25	BAB|LB	DAQAB	6	5	0	1	0.333333333333	0	UNHEDGED	UNHEDGED			Label L3, line 2.	Label L4, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.23	f75v.33	BAB|LB	DAQJB	6	5	0	1	0.333333333333	0	UNHEDGED	UNHEDGED			Label L3, line 2.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.23	f75v.36	BAB|LB	ABQKA	6	5	0	0	0.333333333333	0	UNHEDGED	UNHEDGED			Label L3, line 2.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.24	f75v.27	BABQAC	ACA	6	3	0	0	0.333333333333	0	UNHEDGED	UNHEDGED			Label L4, line 1.	Label L5, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.24	f75v.33	BABQAC	DAQJB	6	5	0	0	0.333333333333	0	UNHEDGED	UNHEDGED			Label L4, line 1.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.24	f75v.34	BABQAC	CQAB	6	4	0	0	0.333333333333	0	UNHEDGED	UNHEDGED			Label L4, line 1.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.24	f75v.37	BABQAC	AQABA	6	5	0	0	0.333333333333	0	UNHEDGED	UNHEDGED			Label L4, line 1.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.26	f75v.27	BBA	ACA	3	3	0	1	0.333333333333	0	UNHEDGED	UNHEDGED			Label L5, line 1.	Label L5, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.26	f75v.28	BBA	AQA	3	3	0	1	0.333333333333	0	UNHEDGED	UNHEDGED			Label L5, line 1.	Label L6, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.27	f75v.29	ACA	BKA	3	3	0	1	0.333333333333	0	UNHEDGED	UNHEDGED			Label L5, line 2.	Label L6, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.28	f75v.29	AQA	BKA	3	3	0	1	0.333333333333	0	UNHEDGED	UNHEDGED			Label L6, line 1.	Label L6, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f78r	P1	Text.	f78r.13	f78r.37	DAQJBA|AB|QJBA|DAQAF|AQJBA|QJBA|QAB|BA|DAQKBA|BA	ACAB|AB|C|AG|LJC|AG|ABA	48	23	0	2	0.333333333333	0	UNHEDGED	HEDGED			This line is roughly aligned with label <f78r.X1.4> on the right side of the pipeline.	"This line is roughly aligned with label <f78r.X1.7> on the right side of the stream. Rene says that the plume in @'she&e~;' looks like the abbreviation ""-us"". ???"	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.37	f82r.40	AQABBA	CACACB	6	6	0	0	0.333333333333	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, near to nymph 3. Grove's #6.	Bottom row, below nymph 1 (small). Grove's #12.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.37	f82r.43	AQABBA	BABAB	6	5	0	0	0.333333333333	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, near to nymph 3. Grove's #6.	Bottom row, below nymph 5. Grove's #4.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.40	f82r.44	CACACB	ABAG	6	4	0	0	0.333333333333	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Bottom row, below nymph 1 (small). Grove's #12.	Bottom row, below nymph 6. Grove's #1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.40	f82r.45	CACACB	AQKAC	6	5	0	0	0.333333333333	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Bottom row, below nymph 1 (small). Grove's #12.	Bottom row, below nymph 7. Grove's #10.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.41	f82r.43	ABQAQA	BABAB	6	5	0	0	0.333333333333	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Bottom row, below nymph 2. Grove's #9.	Bottom row, below nymph 5. Grove's #4.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.42	f82r.44	CAQABA	ABAG	6	4	0	0	0.333333333333	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Bottom row, below nymphs 3 (tiny) and 4. Grove's #13.	Bottom row, below nymph 6. Grove's #1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.42	f82r.45	CAQABA	AQKAC	6	5	0	0	0.333333333333	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Bottom row, below nymphs 3 (tiny) and 4. Grove's #13.	Bottom row, below nymph 7. Grove's #10.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f83r	N1	Labels near nymphs at the top of the Southwest figure.	f83r.45	f83r.46	KQACAB	ABCAG	6	5	0	0	0.333333333333	0	HEDGED	HEDGED	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	Label near leftmost nymph. This label may be attached to the left end of the tube between the nymphs.	Label near rightmost nymph. This label may be attached to the right end of the tube between the nymphs.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	N1	Labels near nymphs.	f77r.1	f77r.50	BACKBAC	AQABAGA	7	7	0	0	0.285714285714	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label above nymph in Northwest corner. Grove's #1.	Label below nymph in Southwest corner. Grove's #10.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77v	N1	Labels near nymphs.	f77v.3	f77v.43	ABQKBAB	CACACAB	7	7	0	2	0.285714285714	0	HEDGED	HEDGED	REL_PROXIMITY	REL_PROXIMITY	"Label in top margin, near North nymph. Grove's #2. Rene's reading in ""outg.txt"" was numbered <f77v.L3;R>, should have been <f77v.L3;R>. May be associated with the leftmost end of right double-""Y""-tube."	Label in left margin, above West nymph. Grove's #6. The two @r below: are they the same character?	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f78r	X1	Labels on illustrations.	f78r.2	f78r.45	AQKBA	BKJBABA	5	7	0	2	0.285714285714	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	"Label near the Northeast ""grapes""."	Label in right margin, next to last pipe segment.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f78r	X1	Labels on illustrations.	f78r.45	f78r.47	BKJBABA	AQACAB	7	6	0	0	0.285714285714	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label in right margin, next to last pipe segment.	Label in right margin, next to bottom pond, near inflowind stream.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.39	f82r.40	AQAFABA	CACACB	7	6	0	0	0.285714285714	0	HEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, near nymph 4. Grove's #5. Rene says that next-to-last char is really a @j but keep this char at all?? ???	Bottom row, below nymph 1 (small). Grove's #12.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.50	f75r.51	AKQA	CAFA	4	4	0	1	0.250000000000	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.50	f75r.53	AKQA	BAFA	4	4	0	1	0.250000000000	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.26	AQLA	BBA	4	3	0	1	0.250000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L5, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.29	AQLA	BKA	4	3	0	1	0.250000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L6, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.30	AQLA	BACA	4	4	0	1	0.250000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L7, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.34	AQLA	CQAB	4	4	0	0	0.250000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.26	f75v.34	BBA	CQAB	3	4	0	0	0.250000000000	0	UNHEDGED	UNHEDGED			Label L5, line 1.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.27	f75v.34	ACA	CQAB	3	4	0	0	0.250000000000	0	UNHEDGED	UNHEDGED			Label L5, line 2.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
