fold_id	operation_id	operation_family	old_edge	new_edge	stratum	rank_within_stratum	training_edge_types	training_edge_occurrence_support	training_edge_folios	operation_set_sha256	held_folio_excluded_before_discovery	claim_state
f73	SUFFIX_REPLACE:ain>ar	SUFFIX_REPLACE	ain	ar	SUFFIX_REPLACE:OLD3_NEW2	10	77	1534	97	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ain>chy	SUFFIX_REPLACE	ain	chy	SUFFIX_REPLACE:OLD3_NEW3	8	46	888	93	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ain>edy	SUFFIX_REPLACE	ain	edy	SUFFIX_REPLACE:OLD3_NEW3	12	41	1928	85	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ain>eey	SUFFIX_REPLACE	ain	eey	SUFFIX_REPLACE:OLD3_NEW3	6	50	1354	96	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ain>ey	SUFFIX_REPLACE	ain	ey	SUFFIX_REPLACE:OLD3_NEW2	25	50	1315	99	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ain>ody	SUFFIX_REPLACE	ain	ody	SUFFIX_REPLACE:OLD3_NEW3	15	38	794	95	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ain>ol	SUFFIX_REPLACE	ain	ol	SUFFIX_REPLACE:OLD3_NEW2	18	56	1612	98	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ain>or	SUFFIX_REPLACE	ain	or	SUFFIX_REPLACE:OLD3_NEW2	23	51	1185	98	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:al>aly	SUFFIX_REPLACE	al	aly	SUFFIX_REPLACE:OLD2_NEW3	26	34	746	92	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:al>am	SUFFIX_REPLACE	al	am	SUFFIX_REPLACE:OLD2_NEW2	16	66	998	91	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:al>ar	SUFFIX_REPLACE	al	ar	SUFFIX_REPLACE:OLD2_NEW2	6	107	1724	100	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:al>chy	SUFFIX_REPLACE	al	chy	SUFFIX_REPLACE:OLD2_NEW3	11	54	950	97	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:al>dy	SUFFIX_REPLACE	al	dy	SUFFIX_REPLACE:OLD2_NEW2	14	72	2265	92	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:al>edy	SUFFIX_REPLACE	al	edy	SUFFIX_REPLACE:OLD2_NEW3	7	63	2454	85	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:al>eey	SUFFIX_REPLACE	al	eey	SUFFIX_REPLACE:OLD2_NEW3	9	61	1449	99	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:al>eol	SUFFIX_REPLACE	al	eol	SUFFIX_REPLACE:OLD2_NEW3	19	38	804	86	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:al>ey	SUFFIX_REPLACE	al	ey	SUFFIX_REPLACE:OLD2_NEW2	17	63	1800	100	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:al>ody	SUFFIX_REPLACE	al	ody	SUFFIX_REPLACE:OLD2_NEW3	12	51	1011	98	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:al>ol	SUFFIX_REPLACE	al	ol	SUFFIX_REPLACE:OLD2_NEW2	11	84	1937	101	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:al>oly	SUFFIX_REPLACE	al	oly	SUFFIX_REPLACE:OLD2_NEW3	31	32	623	90	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:al>or	SUFFIX_REPLACE	al	or	SUFFIX_REPLACE:OLD2_NEW2	13	78	1410	99	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:am>ar	SUFFIX_REPLACE	am	ar	SUFFIX_REPLACE:OLD2_NEW2	15	71	1072	91	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:am>chy	SUFFIX_REPLACE	am	chy	SUFFIX_REPLACE:OLD2_NEW3	16	42	481	94	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:am>dy	SUFFIX_REPLACE	am	dy	SUFFIX_REPLACE:OLD2_NEW2	27	42	1278	81	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:am>edy	SUFFIX_REPLACE	am	edy	SUFFIX_REPLACE:OLD2_NEW3	14	42	1448	70	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:am>eey	SUFFIX_REPLACE	am	eey	SUFFIX_REPLACE:OLD2_NEW3	18	39	877	91	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:am>ey	SUFFIX_REPLACE	am	ey	SUFFIX_REPLACE:OLD2_NEW2	26	43	965	98	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:am>ody	SUFFIX_REPLACE	am	ody	SUFFIX_REPLACE:OLD2_NEW3	17	40	474	88	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:am>ol	SUFFIX_REPLACE	am	ol	SUFFIX_REPLACE:OLD2_NEW2	21	59	1220	100	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:am>or	SUFFIX_REPLACE	am	or	SUFFIX_REPLACE:OLD2_NEW2	18	60	793	98	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>chy	SUFFIX_REPLACE	ar	chy	SUFFIX_REPLACE:OLD2_NEW3	8	63	1043	99	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>dal	SUFFIX_REPLACE	ar	dal	SUFFIX_REPLACE:OLD2_NEW3	28	33	325	78	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>dar	SUFFIX_REPLACE	ar	dar	SUFFIX_REPLACE:OLD2_NEW3	29	33	263	70	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>dy	SUFFIX_REPLACE	ar	dy	SUFFIX_REPLACE:OLD2_NEW2	10	88	2516	99	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>edy	SUFFIX_REPLACE	ar	edy	SUFFIX_REPLACE:OLD2_NEW3	4	71	2516	92	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>eey	SUFFIX_REPLACE	ar	eey	SUFFIX_REPLACE:OLD2_NEW3	5	66	1545	98	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>eol	SUFFIX_REPLACE	ar	eol	SUFFIX_REPLACE:OLD2_NEW3	15	42	867	92	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>eor	SUFFIX_REPLACE	ar	eor	SUFFIX_REPLACE:OLD2_NEW3	27	33	618	90	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>ey	SUFFIX_REPLACE	ar	ey	SUFFIX_REPLACE:OLD2_NEW2	12	82	1897	100	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>ody	SUFFIX_REPLACE	ar	ody	SUFFIX_REPLACE:OLD2_NEW3	6	65	1108	100	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>ol	SUFFIX_REPLACE	ar	ol	SUFFIX_REPLACE:OLD2_NEW2	7	105	2092	101	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>or	SUFFIX_REPLACE	ar	or	SUFFIX_REPLACE:OLD2_NEW2	9	94	1552	99	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>os	SUFFIX_REPLACE	ar	os	SUFFIX_REPLACE:OLD2_NEW2	28	42	584	86	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ar>shy	SUFFIX_REPLACE	ar	shy	SUFFIX_REPLACE:OLD2_NEW3	30	32	629	89	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:chy>dy	SUFFIX_REPLACE	chy	dy	SUFFIX_REPLACE:OLD3_NEW2	29	48	1216	96	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:chy>edy	SUFFIX_REPLACE	chy	edy	SUFFIX_REPLACE:OLD3_NEW3	19	37	1671	93	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:chy>eey	SUFFIX_REPLACE	chy	eey	SUFFIX_REPLACE:OLD3_NEW3	14	39	946	101	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:chy>ody	SUFFIX_REPLACE	chy	ody	SUFFIX_REPLACE:OLD3_NEW3	16	38	479	98	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:chy>ol	SUFFIX_REPLACE	chy	ol	SUFFIX_REPLACE:OLD3_NEW2	15	63	1151	98	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:chy>or	SUFFIX_REPLACE	chy	or	SUFFIX_REPLACE:OLD3_NEW2	24	51	731	96	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dal>dar	SUFFIX_REPLACE	dal	dar	SUFFIX_REPLACE:OLD3_NEW3	29	33	214	59	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dal>dy	SUFFIX_REPLACE	dal	dy	SUFFIX_REPLACE:OLD3_NEW2	16	60	2091	87	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dar>dy	SUFFIX_REPLACE	dar	dy	SUFFIX_REPLACE:OLD3_NEW2	11	75	2254	88	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dar>edy	SUFFIX_REPLACE	dar	edy	SUFFIX_REPLACE:OLD3_NEW3	23	35	1289	51	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dar>ody	SUFFIX_REPLACE	dar	ody	SUFFIX_REPLACE:OLD3_NEW3	17	38	410	77	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dar>ol	SUFFIX_REPLACE	dar	ol	SUFFIX_REPLACE:OLD3_NEW2	30	46	864	99	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dy>edy	SUFFIX_REPLACE	dy	edy	SUFFIX_REPLACE:OLD2_NEW3	1	115	4023	66	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dy>ees	SUFFIX_REPLACE	dy	ees	SUFFIX_REPLACE:OLD2_NEW3	32	31	953	79	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dy>eey	SUFFIX_REPLACE	dy	eey	SUFFIX_REPLACE:OLD2_NEW3	10	55	1926	92	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dy>eol	SUFFIX_REPLACE	dy	eol	SUFFIX_REPLACE:OLD2_NEW3	13	46	1662	82	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dy>eor	SUFFIX_REPLACE	dy	eor	SUFFIX_REPLACE:OLD2_NEW3	24	35	1415	83	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dy>ey	SUFFIX_REPLACE	dy	ey	SUFFIX_REPLACE:OLD2_NEW2	1	142	3858	98	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dy>ky	SUFFIX_REPLACE	dy	ky	SUFFIX_REPLACE:OLD2_NEW2	29	41	1411	98	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dy>ldy	SUFFIX_REPLACE	dy	ldy	SUFFIX_REPLACE:OLD2_NEW3	22	36	460	87	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dy>ody	SUFFIX_REPLACE	dy	ody	SUFFIX_REPLACE:OLD2_NEW3	2	98	2623	94	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dy>ol	SUFFIX_REPLACE	dy	ol	SUFFIX_REPLACE:OLD2_NEW2	2	128	3555	101	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dy>or	SUFFIX_REPLACE	dy	or	SUFFIX_REPLACE:OLD2_NEW2	4	118	2982	100	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:dy>os	SUFFIX_REPLACE	dy	os	SUFFIX_REPLACE:OLD2_NEW2	19	59	2016	79	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ed>edy	SUFFIX_REPLACE	ed	edy	SUFFIX_REPLACE:OLD2_NEW3	23	35	1721	49	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:ed>ey	SUFFIX_REPLACE	ed	ey	SUFFIX_REPLACE:OLD2_NEW2	32	38	1184	93	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:edy>eey	SUFFIX_REPLACE	edy	eey	SUFFIX_REPLACE:OLD3_NEW3	1	82	2785	88	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:edy>eo	SUFFIX_REPLACE	edy	eo	SUFFIX_REPLACE:OLD3_NEW2	32	43	1870	70	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:edy>eol	SUFFIX_REPLACE	edy	eol	SUFFIX_REPLACE:OLD3_NEW3	3	61	2332	80	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:edy>eor	SUFFIX_REPLACE	edy	eor	SUFFIX_REPLACE:OLD3_NEW3	9	43	1907	81	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:edy>eos	SUFFIX_REPLACE	edy	eos	SUFFIX_REPLACE:OLD3_NEW3	18	37	1705	62	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:edy>ey	SUFFIX_REPLACE	edy	ey	SUFFIX_REPLACE:OLD3_NEW2	1	155	3828	98	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:edy>ody	SUFFIX_REPLACE	edy	ody	SUFFIX_REPLACE:OLD3_NEW3	2	75	2280	88	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:edy>ol	SUFFIX_REPLACE	edy	ol	SUFFIX_REPLACE:OLD3_NEW2	3	100	3203	101	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:edy>or	SUFFIX_REPLACE	edy	or	SUFFIX_REPLACE:OLD3_NEW2	5	85	2585	98	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:edy>os	SUFFIX_REPLACE	edy	os	SUFFIX_REPLACE:OLD3_NEW2	31	45	1663	69	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:eey>eol	SUFFIX_REPLACE	eey	eol	SUFFIX_REPLACE:OLD3_NEW3	5	52	1127	88	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:eey>eor	SUFFIX_REPLACE	eey	eor	SUFFIX_REPLACE:OLD3_NEW3	20	37	821	89	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:eey>eos	SUFFIX_REPLACE	eey	eos	SUFFIX_REPLACE:OLD3_NEW3	32	30	701	83	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:eey>ey	SUFFIX_REPLACE	eey	ey	SUFFIX_REPLACE:OLD3_NEW2	6	85	2192	97	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:eey>ody	SUFFIX_REPLACE	eey	ody	SUFFIX_REPLACE:OLD3_NEW3	7	46	1054	95	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:eey>ol	SUFFIX_REPLACE	eey	ol	SUFFIX_REPLACE:OLD3_NEW2	12	71	1953	101	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:eey>or	SUFFIX_REPLACE	eey	or	SUFFIX_REPLACE:OLD3_NEW2	17	58	1367	100	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:eo>ey	SUFFIX_REPLACE	eo	ey	SUFFIX_REPLACE:OLD2_NEW2	25	47	1384	98	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:eo>ody	SUFFIX_REPLACE	eo	ody	SUFFIX_REPLACE:OLD2_NEW3	25	35	436	80	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:eo>ol	SUFFIX_REPLACE	eo	ol	SUFFIX_REPLACE:OLD2_NEW2	31	39	1054	99	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:eol>eor	SUFFIX_REPLACE	eol	eor	SUFFIX_REPLACE:OLD3_NEW3	21	36	505	81	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f73	SUFFIX_REPLACE:eol>ey	SUFFIX_REPLACE	eol	ey	SUFFIX_REPLACE:OLD3_NEW2	13	65	1752	97	b055628db5f92e2a942f19045fa5002587b3835921784ca7553c86524091467c	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
