null_id	test_id	null_type	parameters	statistic_primary	statistic_secondary	tail_member	notes
T1_CARD_7_8_16_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,16,27	3	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_16_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,16,28	4	8	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_16_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,16,29	4	8	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_16_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,16,30	3	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_16_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,16,36	3	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_19_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,19,27	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_19_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,19,28	4	6	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_19_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,19,29	4	6	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_19_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,19,30	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_19_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,19,36	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_27_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,27,28	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_27_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,27,29	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_27_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,27,30	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_27_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,27,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,28,29	4	6	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,28,30	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,28,36	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,29,30	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,29,36	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_8_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,8,30,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_12_16	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,12,16	4	20	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_12_19	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,12,19	4	18	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_12_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,12,27	3	17	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_12_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,12,28	4	18	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_12_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,12,29	4	18	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_12_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,12,30	3	17	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_12_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,12,36	3	17	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_16_19	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,16,19	4	15	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_16_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,16,27	3	14	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_16_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,16,28	4	15	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_16_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,16,29	4	15	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_16_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,16,30	3	14	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_16_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,16,36	3	14	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_19_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,19,27	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_19_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,19,28	4	13	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_19_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,19,29	4	13	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_19_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,19,30	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_19_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,19,36	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_27_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,27,28	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_27_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,27,29	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_27_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,27,30	2	11	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_27_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,27,36	2	11	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,28,29	4	13	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,28,30	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,28,36	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,29,30	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,29,36	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_10_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,10,30,36	2	11	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_16_19	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,16,19	4	13	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_16_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,16,27	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_16_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,16,28	4	13	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_16_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,16,29	4	13	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_16_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,16,30	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_16_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,16,36	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_19_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,19,27	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_19_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,19,28	4	11	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_19_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,19,29	4	11	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_19_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,19,30	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_19_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,19,36	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_27_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,27,28	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_27_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,27,29	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_27_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,27,30	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_27_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,27,36	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,28,29	4	11	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,28,30	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,28,36	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,29,30	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,29,36	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_12_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,12,30,36	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_19_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,19,27	3	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_19_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,19,28	4	8	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_19_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,19,29	4	8	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_19_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,19,30	3	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_19_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,19,36	3	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_27_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,27,28	3	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_27_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,27,29	3	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_27_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,27,30	2	6	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_27_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,27,36	2	6	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,28,29	4	8	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,28,30	3	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,28,36	3	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,29,30	3	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,29,36	3	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_16_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,16,30,36	2	6	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_19_27_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,19,27,28	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_19_27_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,19,27,29	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_19_27_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,19,27,30	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_19_27_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,19,27,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_19_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,19,28,29	4	6	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_19_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,19,28,30	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_19_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,19,28,36	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_19_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,19,29,30	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_19_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,19,29,36	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_19_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,19,30,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_27_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,27,28,29	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_27_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,27,28,30	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_27_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,27,28,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_27_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,27,29,30	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_27_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,27,29,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_27_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,27,30,36	1	3	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_28_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,28,29,30	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_28_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,28,29,36	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_28_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,28,30,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_7_29_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	7,29,30,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_12_16	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,12,16	4	18	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_12_19	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,12,19	4	16	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_12_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,12,27	3	15	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_12_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,12,28	4	16	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_12_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,12,29	4	16	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_12_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,12,30	3	15	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_12_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,12,36	3	15	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_16_19	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,16,19	4	13	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_16_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,16,27	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_16_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,16,28	4	13	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_16_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,16,29	4	13	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_16_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,16,30	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_16_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,16,36	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_19_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,19,27	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_19_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,19,28	4	11	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_19_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,19,29	4	11	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_19_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,19,30	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_19_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,19,36	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_27_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,27,28	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_27_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,27,29	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_27_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,27,30	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_27_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,27,36	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,28,29	4	11	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,28,30	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,28,36	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,29,30	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,29,36	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_10_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,10,30,36	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_12_16_19	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,12,16,19	4	11	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_8_12_16_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	8,12,16,27	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
