site_id	corpus	record_id	line_id	site_index_in_record	surface_span_bare	surface_span_marked	source_element
ASFD8C0BDCEE4F5C	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0005	19	Cloſts	Cloſts¤	expan
ASD93B5BF1B653BD	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0005	20	weg	weg¤	expan
ASBFC12F7A8EF85E	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0005	21	wıd	wıd¤	expan
AS37EAE1BACE9BC9	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0005	22	vnſ	vnſ¤	expan
AS1FD2D29AA8249B	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0005	23	hren	hren¤	expan
AS34E3AD1BEEADBD	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0006	24	Graf	Graf¤	expan
AS74D32FDC775FF1	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0006	25	ſeıne	ſeıne¤	expan
ASBE7BEAB495526E	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0007	26	geıſtlıche	geıſtlıche¤	expan
AS2F005BA758ED63	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0007	27	rechte	rechte¤	expan
ASF5AC1AD7F0F5DA	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0007	28	bıtt	bıtt¤	expan
AS0B45B53BF43287	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0007	29	erwırdık	erwırdık¤	expan
AS695702420E726D	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0008	30	ſundm	ſundm¤	expan
AS108DFA3A9B9AF4	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0008	31	vnſn	vnſn¤	expan
AS39D77E6A4F1446	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0009	32	beweıſ	beweıſ¤	expan
AS9184ACE96C55B2	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0009	33	laſſ	laſſ¤	expan
AS4F449DCCCECA4C	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0010	34	Dat	Dat¤	expan
AS664AD8C64E8171	NUREMBERG	NB_B5_R002960	NB_B5_R002960_L0010	35	ſup	ſup¤	expan
ASA6C83C6BFA78BD	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0002	1	L	L¤	expan
AS517F20B3FC94C9	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0002	2	fr	fr¤	expan
AS532CADED496917	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0002	3	eẅr	eẅr¤	expan
AS3D522664F0FD8F	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0002	4	weıſh	weıſh¤	expan
AS7AEC5049245161	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0002	5	verſchr	verſchr¤	expan
AS963F24B181738F	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0002	6	habe	habe¤	expan
ASAD957DD45A9AD0	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0003	7	weg	weg¤	expan
ASA351776572B054	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0003	8	ʒwıſche	ʒwıſche¤	expan
AS25B9A46E1BF6D2	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0003	9	Comenteẅr	Comenteẅr¤	expan
AS18A0632E9C4043	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0005	10	geantwt	geantwt¤	expan
AS87FB8427185CC0	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0005	11	beıdſeıt	beıdſeıt¤	expan
AS0F8435176B8B04	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0006	12	hn	hn¤	expan
ASB70DCBA17F726C	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0006	13	Conr	Conr¤	expan
AS1F1747C83E81FE	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0006	14	hren	hren¤	expan
AS60D0ED20C9C220	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0006	15	darub	darub¤	expan
AS79B923CEFABDEC	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0007	16	leng	leng¤	expan
AS0136ECDCC9F92A	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0008	17	darub	darub¤	expan
AS6067699C6AF7A6	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0008	18	ʒuſpreche	ʒuſpreche¤	expan
ASF9F63A60393677	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0009	19	vnomen	vnomen¤	expan
AS8326A0E32C2DA0	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0009	20	dıeſ	dıeſ¤	expan
AS0C73D8C1ABA629	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0009	21	vorg	vorg¤	expan
ASCF33A631ADF02C	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0009	22	hren	hren¤	expan
ASDD00FEB26D09DC	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0010	23	weinſpg	weinſpg¤	expan
AS5E3732007EC196	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0010	24	beleıbe	beleıbe¤	expan
AS405FAA596DDC8E	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0010	25	wde	wde¤	expan
AS026DFBCF132989	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0010	26	darub	darub¤	expan
ASBE3E6BB8E642D4	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0010	27	auſʒʒuſpreche	auſʒʒuſpreche¤	expan
AS7F626405C08AC2	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0011	28	ʒwıſche	ʒwıſche¤	expan
AS682B34258FE544	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0011	29	beıdſeıt	beıdſeıt¤	expan
AS1FBB3E15848CA0	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0011	30	vnſs	vnſs¤	expan
AS9DD360878B6021	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0012	31	gn	gn¤	expan
AS5FFC38569A1440	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0012	32	ſund	ſund¤	expan
ASBDCD74EE332964	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0012	33	darub	darub¤	expan
AS4BDC8BC01A71FC	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0012	34	bıtt	bıtt¤	expan
ASACFA04FBB0508A	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0013	35	freẅntſ	freẅntſ¤	expan
AS0E699550C34C1E	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0013	36	dıeſ	dıeſ¤	expan
AS89C6553E796F3D	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0013	37	laſſ	laſſ¤	expan
AS0728EC45E17456	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0014	38	ʒwıſche	ʒwıſche¤	expan
ASF5F538B2E8C9B9	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0014	39	all	all¤	expan
AS015424523FF626	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0015	40	vnomen	vnomen¤	expan
AS43C742B61EE449	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0016	41	applo	applo¤	expan
ASA5778454795825	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0016	42	merklıch	merklıch¤	expan
ASCA53613A093239	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0017	43	wden	wden¤	expan
ASE18DA717A3E8BE	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0017	44	botſch	botſch¤	expan
ASC4F23299A28507	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0017	45	ſchık	ſchık¤	expan
AS54654C3E072AD8	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0017	46	wden	wden¤	expan
AS29390011B13C78	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0018	47	vſehen	vſehen¤	expan
AS1C7E7AEFFAD632	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0018	48	derſ	derſ¤	expan
ASC51079CFCE74AE	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0018	49	eẅr	eẅr¤	expan
AS6B09C3FE9FB029	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0020	50	botſch	botſch¤	expan
ASF8A790B4719457	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0020	51	weg	weg¤	expan
ASEAD6D6CBC00474	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0020	52	vorgeſ	vorgeſ¤	expan
AS47D0C9ED4C02D0	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0020	53	weg	weg¤	expan
ASD6E5FC481D3B42	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0020	54	empfelhe	empfelhe¤	expan
AS2D204E59A30EB4	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0021	55	wölte	wölte¤	expan
AS898366E0595D1D	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0021	56	hren	hren¤	expan
AS19F41E7ACC02AE	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0021	57	botſch	botſch¤	expan
AS03BA828F35414A	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0021	58	denſ	denſ¤	expan
AS8EB8893C7CC62E	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0022	59	kome	kome¤	expan
AS66C991A5F57C84	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0022	60	wölte	wölte¤	expan
ASAEEB4B273115E5	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0023	61	weg	weg¤	expan
ASB2805C45E09AFF	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0023	62	gn	gn¤	expan
AS4B668804CB56F4	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0023	63	ʒwıſche	ʒwıſche¤	expan
ASEEE870B755F303	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0024	64	trage	trage¤	expan
ASA87D196EB55F18	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0024	65	freẅntſch	freẅntſch¤	expan
AS902E40E5EB6A9F	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0024	66	brıng	brıng¤	expan
AS43FF2378675FE3	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0024	67	eẅr	eẅr¤	expan
AS841F971A26CABE	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0024	68	erſamk	erſamk¤	expan
AS49045F9A8ECAB9	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0025	69	od	od¤	expan
AS55519897AFB17D	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0025	70	ews	ews¤	expan
ASCF43DCAE0A069E	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0025	71	wılle	wılle¤	expan
AS6A66FF5C390FC4	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0026	72	meynug	meynug¤	expan
ASC6A39D15992ECB	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0026	73	botte	botte¤	expan
AS6C68BDF38DC477	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0026	74	verſchr	verſchr¤	expan
ASDA1752E5414BB1	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0027	75	deẅtſchenhren	deẅtſchenhren¤	expan
AS4329BC19D390C8	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0027	76	vkünd	vkünd¤	expan
ASD01FFC6B93C7D0	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0027	77	dat	dat¤	expan
AS47D60E2409C0A2	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0028	78	ıpa	ıpa¤	expan
ASAACDF2C3088735	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0028	79	vıſıtaoıs	vıſıtaoıs¤	expan
ASE65B7D819D325A	NUREMBERG	NB_B5_R002961	NB_B5_R002961_L0028	80	vırgıs	vırgıs¤	expan
ASD8D41BDA7D7ED1	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0001	1	Hn	Hn¤	expan
ASA93B7F22CA2FE2	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0001	2	eltn	eltn¤	expan
AS3F2EF68194CBE3	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0002	3	hren	hren¤	expan
ASC5129ED4E1518E	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0003	4	hre	hre¤	expan
AS53DA00D198D0E7	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0003	5	verſchr	verſchr¤	expan
ASBBAED25C97D981	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0003	6	weg	weg¤	expan
AS15EB2EECD93226	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0004	7	hr	hr¤	expan
AS0CEFFF3FA0CC86	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0004	8	hr	hr¤	expan
AS730A0925CF0A8C	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0004	9	vom	vom¤	expan
AS46C6A42164F86D	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0004	10	Rıtt	Rıtt¤	expan
AS3B85F86F711D97	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0005	11	weg	weg¤	expan
AS406D104409D2DA	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0005	12	etlıche	etlıche¤	expan
ASB0DDB0180BC5B9	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0005	13	ſtette	ſtette¤	expan
AS89565A8952FEB1	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0006	14	lantger	lantger¤	expan
ASD1620F8B29CCEF	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0006	15	Nür	Nür¤	expan
AS92BBD6A09DECC0	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0007	16	geantwtt	geantwtt¤	expan
ASF44FE0266BAA16	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0007	17	vernom	vernom¤	expan
ASB498C928890F2C	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0008	18	word	word¤	expan
AS8DC51680A12BD9	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0008	19	Nür	Nür¤	expan
ASBC5F3A76A7335B	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0008	20	kome	kome¤	expan
AS13CF423BD4A2D0	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0008	21	wde	wde¤	expan
AS89BC6639728730	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0009	22	eẅr	eẅr¤	expan
AS4E8E6022353A4D	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0009	23	laſſ	laſſ¤	expan
AS28427213F5C5A9	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0010	24	eẅr	eẅr¤	expan
AS6AE9ABCBAC1C44	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0010	25	od	od¤	expan
AS62CD9D2D7197D7	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0010	26	Dat	Dat¤	expan
AS4316B6F37613AB	NUREMBERG	NB_B5_R002962	NB_B5_R002962_L0010	27	ſ	ſ¤	expan
AS55D5A2497DEC9C	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0001	1	Hn	Hn¤	expan
AS0C96E073CD7DD3	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0001	2	Frıdr	Frıdr¤	expan
ASBBFF1CF018E88B	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0001	3	Marggraf	Marggraf¤	expan
AS43C9D466FE0FE5	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0001	4	Brandembg	Brandembg¤	expan
AS42260302D8906F	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0001	5	heılıg	heılıg¤	expan
ASD973F6F020BC88	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0002	6	Römıſch	Römıſch¤	expan
AS42173D293BFC63	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0002	7	Ercʒcamr	Ercʒcamr¤	expan
AS946BBB95338FAF	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0002	8	Burggr	Burggr¤	expan
ASEB9549E50D9F75	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0003	9	Nur	Nur¤	expan
AS4E5FA80A5B7BB2	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0003	10	vnſm	vnſm¤	expan
AS0094202CA7A809	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0003	11	gnedıg	gnedıg¤	expan
ASD8AF222F289E26	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0003	12	hren	hren¤	expan
AS0F5A7B58AF50F8	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0004	13	Gnedıg	Gnedıg¤	expan
ASBCBFB7903EB1B6	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0004	14	hre	hre¤	expan
AS8576B1230597D6	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0004	15	hochwırdıg	hochwırdıg¤	expan
AS365F7FB7C5B3C5	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0004	16	durchleẅchtıg	durchleẅchtıg¤	expan
ASDF9D9E249FEE8F	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0004	17	fürſt	fürſt¤	expan
ASC7542A3C2E49BD	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0005	18	hren	hren¤	expan
ASC196EB231DCC61	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0005	19	Hr	Hr¤	expan
ASF570DCCBD7BDC4	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0005	20	Conr	Conr¤	expan
ASB709A41B11D4B6	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0005	21	hr	hr¤	expan
ASBD3D36B94F4369	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0005	22	hr	hr¤	expan
AS67282911A25E3C	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0006	23	Dıetr	Dıetr¤	expan
AS9FF311022C02BE	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0006	24	Hr	Hr¤	expan
AS33C2B68343C62B	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0006	25	lud	lud¤	expan
AS0EE07EE9C48EF7	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0007	26	Hr	Hr¤	expan
AS6AC83AF56900A5	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0007	27	Albr	Albr¤	expan
ASE2AD1F7645EEA8	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0007	28	Sachſ	Sachſ¤	expan
AS5E29F06C05262F	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0007	29	vnſ	vnſ¤	expan
AS36D9B38F5DF983	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0007	30	hren	hren¤	expan
ASAD335BF80F79CB	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0007	31	eẅr	eẅr¤	expan
AS78D9C3A4ADE8E3	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0008	32	gnad	gnad¤	expan
ASE187E0B42DC89A	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0008	33	mıtkürfurſt	mıtkürfurſt¤	expan
ASE48349E46DDC8A	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0008	34	durchleẅchtık	durchleẅchtık¤	expan
ASE3DA487DE189DB	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0008	35	verſchr	verſchr¤	expan
AS93AEA6BFBB90B4	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0009	36	habe	habe¤	expan
ASAD3237E95A2EA3	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0009	37	all	all¤	expan
AS0EA9377D0318DC	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0009	38	hre	hre¤	expan
AS971EBACFF407B1	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0009	39	hr	hr¤	expan
ASBF0DDA8B748423	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0009	40	Sıgmud	Sıgmud¤	expan
AS0FCC8EC0111426	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0010	41	Römıſch	Römıſch¤	expan
ASB54C22133B63B6	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0010	42	Vngn	Vngn¤	expan
AS9508E9B006645E	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0010	43	vnſ	vnſ¤	expan
AS1999F5BECF7472	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0010	44	gnedıgıſt	gnedıgıſt¤	expan
ASD1876170E3951D	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0010	45	hre	hre¤	expan
ASAB4B0BFC841526	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0011	46	all	all¤	expan
ASAF5396D012B81F	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0011	47	fürſtenl	fürſtenl¤	expan
ASA16ABC4CDD17CC	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0011	48	gnad	gnad¤	expan
AS31F391B1F3FF61	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0011	49	andn	andn¤	expan
ASB0BF2D6F21C808	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0011	50	vnſn	vnſn¤	expan
AS13771C35E17063	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0011	51	hren	hren¤	expan
AS106AA13BF488F8	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0011	52	fürſt	fürſt¤	expan
ASDABA36172FC831	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0012	53	hren	hren¤	expan
AS47CF0AC072F55A	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0012	54	Rıttn	Rıttn¤	expan
ASB0EFD38CD0A56B	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0012	55	knecht	knecht¤	expan
AS104245D5F409AF	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0012	56	Stett	Stett¤	expan
AS615C8AA27B5240	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0012	57	ein	ein¤	expan
AS2D37EF925AD2A4	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0013	58	ſchaıde	ſchaıde¤	expan
AS0AA62906EF48A2	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0013	59	Regenſpg	Regenſpg¤	expan
AS222E24539BC4A3	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0013	60	hoch	hoch¤	expan
ASE0B0A7D9634270	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0014	61	yecʒ	yecʒ¤	expan
AS19F659D97312B9	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0014	62	beyeınand	beyeınand¤	expan
ASABE1439D236F45	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0014	63	geweſ	geweſ¤	expan
AS59F24611A546D5	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0014	64	veynet	veynet¤	expan
AS7E9DE194513BA6	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0015	65	Nür	Nür¤	expan
ASC31A494A54AFBC	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0015	66	kome	kome¤	expan
AS02B583F9187DD1	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0015	67	heılıg	heılıg¤	expan
ASB927D555679B83	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0015	68	ʒwölfpott	ʒwölfpott¤	expan
AS885C06F1B2D4FE	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0016	69	ſchıerıſtkünft	ſchıerıſtkünft¤	expan
AS7EA87CC302E212	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0016	70	all	all¤	expan
AS0CA95293A09239	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0016	71	fürſtenl	fürſtenl¤	expan
AS6639FEE62F34A1	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0016	72	ſöllıch	ſöllıch¤	expan
AS20A49BF620C2A8	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0017	73	geleg	geleg¤	expan
ASB989CE3F99D3BF	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0017	74	darub	darub¤	expan
AS7B35634E56D87D	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0018	75	hoch	hoch¤	expan
ASFDF146EBA77966	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0018	76	botſch	botſch¤	expan
AS63672951D0C71F	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0018	77	vorgn	vorgn¤	expan
ASFBA20BC00D30F7	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0018	78	vnſm	vnſm¤	expan
AS87CFE49DC0D990	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0018	79	gnedıgıſt	gnedıgıſt¤	expan
AS55097B8A466359	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0018	80	hren	hren¤	expan
ASAA33291F16A287	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0018	81	Römiſche	Römiſche¤	expan
AS8E2496DB088F10	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0019	82	ſeine	ſeine¤	expan
ASFE8600A979F5A2	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0019	83	künıgl	künıgl¤	expan
AS965B080D011BEC	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0019	84	gnad	gnad¤	expan
AS480F5DB49328DF	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0019	85	vkündt	vkündt¤	expan
ASD202886FE038EC	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0020	86	künıgl	künıgl¤	expan
ASF85AD8A5A68238	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0020	87	wde	wde¤	expan
AS6AB024E39D06F4	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0020	88	pſon	pſon¤	expan
AS1609765DCF0DBA	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0020	89	demſ	demſ¤	expan
AS89F90D3821EC72	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0021	90	kome	kome¤	expan
AS076AA56DC46917	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0021	91	all	all¤	expan
AS4BBE728CE85F3E	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0021	92	fürſtenl	fürſtenl¤	expan
AS3A4159344D1216	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0021	93	vnſn	vnſn¤	expan
ASD7EF5EB27394B4	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0021	94	hren	hren¤	expan
AS87E69C848A79DF	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0022	95	Fürſt	Fürſt¤	expan
AS01AA730251F655	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0022	96	graf	graf¤	expan
AS95077BF5A1FEDA	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0022	97	hren	hren¤	expan
ASB54C6356EF5B8E	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0022	98	Stett	Stett¤	expan
ASEE8B963895206D	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0022	99	Andn	Andn¤	expan
ASE581BFF56C4C4A	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0022	100	vkündet	vkündet¤	expan
ASD3E36DEAF8A61D	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0023	101	gebette	gebette¤	expan
AS7E4F61ED94E68D	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0023	102	ʒukome	ʒukome¤	expan
AS35CB6550172BCB	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0023	103	hoch	hoch¤	expan
ASD31542B6FCE07F	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0024	104	trachtug	trachtug¤	expan
