pair_rule	left_form	right_form	proposed_segmentation	editions_present	alternate_readings_not_replications	left_physical_folios	right_physical_folios	left_loci_count	right_loci_count	same_locus_count	same_page_count	representative_left_loci	representative_right_loci	ranking_score	evidence_ceiling
RIGHT_MODULE_CONTRAST	chodal	chodar	cho+dal/dar	IT2a;RF1b;ZL3b	1	6	12	7	14	0	2	f106v.16;f106v.17;f114r.27;f13v.2;f39v.4;f68r3.1;f70r1.18	f104v.26;f106r.17;f106v.7;f114r.15;f115r.16;f1v.10;f34r.8;f68r2.28	337	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ol	oldar	ol+∅/dar	IT2a;RF1b;ZL3b	1	81	6	571	7	0	6	f100v.15;f100v.18;f100v.20;f100v.21;f101r.1;f101r.10;f101r.2;f101r.3	f23v.9;f33r.2;f34v.4;f34v.8;f85r2.17;f87v.1;f88r.4	337	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	oldar	oldy	ol+dar/dy	IT2a;RF1b;ZL3b	1	6	22	7	31	0	1	f23v.9;f33r.2;f34v.4;f34v.8;f85r2.17;f87v.1;f88r.4	f102r1.6;f107v.26;f108v.33;f13r.7;f13r.9;f33v.6;f40v.1;f46v.2	337	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	olkeeo	olkeeody	olkeeo+∅/dy	IT2a;RF1b;ZL3b	1	6	7	7	7	0	2	f107r.29;f107v.26;f111r.34;f115v.37;f41v.8;f85r1.15;fRos.2	f104r.17;f105r.15;f115v.25;f51v.8;f71r.1;f85r1.29;f86v5.37	337	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	otedal	otedar	ote+dal/dar	IT2a;RF1b;ZL3b	1	6	9	7	14	0	2	f108v.7;f114v.21;f116r.15;f73r.16;f82v.4;f82v.47;fRos.48	f106v.37;f108r.26;f108v.1;f111r.15;f111r.26;f112v.32;f112v.44;f113v.5	337	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	otedal	otedy	ote+dal/dy	IT2a;RF1b;ZL3b	1	6	38	7	152	0	4	f108v.7;f114v.21;f116r.15;f73r.16;f82v.4;f82v.47;fRos.48	f103r.12;f103r.32;f103r.40;f103v.10;f103v.27;f103v.30;f103v.34;f104r.3	337	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qo	qodal	qo+∅/dal	IT2a;RF1b;ZL3b	1	41	6	67	7	0	1	f102r2.5;f108r.6;f111r.22;f111r.49;f111v.14;f111v.21;f111v.28;f112r.12	f104r.35;f51v.4;f52r.6;f53v.10;f53v.9;f54v.9;f85r1.8	337	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qodal	qodar	qo+dal/dar	IT2a;RF1b;ZL3b	1	6	9	7	11	0	0	f104r.35;f51v.4;f52r.6;f53v.10;f53v.9;f54v.9;f85r1.8	f101r.9;f17r.2;f24r.5;f3v.4;f41r.8;f85r2.10;f86v6.10;f86v6.25	337	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qodal	qody	qo+dal/dy	IT2a;RF1b;ZL3b	1	6	14	7	17	0	0	f104r.35;f51v.4;f52r.6;f53v.10;f53v.9;f54v.9;f85r1.8	f105r.2;f105r.6;f106v.30;f106v.40;f108r.2;f17r.5;f40v.15;f42r.18	337	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dody	sody	d/s+ody	IT2a;RF1b;ZL3b	1	7	6	7	6	0	0	f112r.8;f114r.9;f17r.1;f34r.3;f38v.5;f52r.7;f85r2.21	f102r1.17;f14r.9;f20r.10;f51v.4;f52v.4;fRos.86	336	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	opy	qopy	q+opy	IT2a;RF1b;ZL3b	1	7	6	8	6	0	0	f113r.30;f44v.4;f58r.16;f80v.23;f86v5.1;f9v.1;fRos.64;fRos.81	f20v.1;f26v.1;f32r.1;f65v.1;f83r.9;f86v6.1	336	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oteeo	qoteeo	q+oteeo	IT2a;RF1b;ZL3b	1	11	6	14	6	0	1	f104r.1;f105v.33;f106r.15;f111v.3;f113r.26;f113v.11;f114v.30;f114v.38	f102v2.17;f104v.8;f106v.41;f114v.13;f115r.26;f93v.1	336	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	otcho	otchody	otcho+∅/dy	IT2a;RF1b;ZL3b	1	11	6	11	6	0	1	f14r.7;f15r.14;f1v.9;f32r.13;f37r.9;f47r.10;f53r.5;f69v.1	f14r.9;f3r.9;f48v.2;f57v.5;f68r3.22;f71v.5	336	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qoteeo	qoteeody	qoteeo+∅/dy	IT2a;RF1b;ZL3b	1	6	7	6	7	0	1	f102v2.17;f104v.8;f106v.41;f114v.13;f115r.26;f93v.1	f106v.41;f114v.38;f20r.11;f57r.4;f68v2.3;f72r2.22;f86v3.27	336	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	she	shedal	she+∅/dal	IT2a;RF1b;ZL3b	1	28	5	33	11	0	1	f101v.23;f102r1.5;f103r.7;f111v.17;f112r.17;f112v.42;f17v.17;f1r.13	f111r.36;f111v.3;f111v.9;f31v.3;f76r.26;f76v.10;f77v.12;f83r.15	336	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	so	sodar	so+∅/dar	IT2a;RF1b;ZL3b	1	7	6	8	6	0	0	f100r.14;f107r.42;f111r.25;f111r.26;f2r.9;f47r.6;f76v.25;f87r.6	f105v.10;f53r.7;f67r2.24;f77r.48;f89r2.17;f93r.8	336	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	so	sody	so+∅/dy	IT2a;RF1b;ZL3b	1	7	6	8	6	0	0	f100r.14;f107r.42;f111r.25;f111r.26;f2r.9;f47r.6;f76v.25;f87r.6	f102r1.17;f14r.9;f20r.10;f51v.4;f52v.4;fRos.86	336	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	sodar	sody	so+dar/dy	IT2a;RF1b;ZL3b	1	6	6	6	6	0	0	f105v.10;f53r.7;f67r2.24;f77r.48;f89r2.17;f93r.8	f102r1.17;f14r.9;f20r.10;f51v.4;f52v.4;fRos.86	336	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	tcheo	tcheody	tcheo+∅/dy	IT2a;RF1b;ZL3b	1	7	6	7	6	0	0	f104v.42;f106r.37;f115r.14;f26r.9;f34r.10;f66r.75;f93r.17	f113r.27;f115v.13;f51r.5;f58v.36;f86v3.13;f90v2.5	336	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	ltedy	lteedy	l+te/tee+dy	IT2a;RF1b;ZL3b	1	6	6	7	6	0	0	f107r.4;f107v.8;f108v.23;f111r.37;f75r.33;f81v.20;f86v5.4	f103v.44;f105r.17;f108v.23;f111v.37;f76v.12;f82r.17	336	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	teody	teeody	+te/tee+ody	IT2a;RF1b;ZL3b	1	8	6	10	6	0	0	f102v1.9;f102v2.35;f111v.34;f113v.7;f116r.7;f1r.10;f68v1.1;f72v3.1	f106r.38;f107r.4;f108v.12;f68v2.1;f72r1.12;f86v3.35	336	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	shedal	shedar	she+dal/dar	IT2a;RF1b;ZL3b	1	5	8	11	8	0	0	f111r.36;f111v.3;f111v.9;f31v.3;f76r.26;f76v.10;f77v.12;f83r.15	f103r.45;f113r.37;f114r.19;f115r.44;f66v.13;f77r.25;f85r1.9;f95v1.6	333	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dcheo	scheo	d/s+cheo	IT2a;RF1b;ZL3b	1	7	2	8	2	1	1	f102r1.11;f102v2.19;f105v.6;f115r.43;f1r.26;f30r.8;f49r.19;f83r.17	f104v.7;f30r.8	332	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dolshedy	solshedy	d/s+olshedy	IT2a;RF1b;ZL3b	1	2	3	2	4	1	1	f80v.10;f82v.9	f106v.24;f76r.12;f82r.7;f82v.9	332	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	ol	otl	o/ot+l	IT2a;RF1b;ZL3b	1	81	2	571	2	1	2	f100v.15;f100v.18;f100v.20;f100v.21;f101r.1;f101r.10;f101r.2;f101r.3	f113v.4;fRos.94	332	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	oshey	otshey	o/ot+shey	IT2a;RF1b;ZL3b	1	6	5	7	8	0	1	f103r.34;f103v.36;f114r.41;f67r1.6;f79v.33;f81v.11;f84v.22	f42r.15;f68r1.14;f79r.21;f79v.25;f85r1.18;f86v5.5;f86v5.8;f86v6.5	332	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	opaiin	qopaiin	q+opaiin	IT2a;RF1b;ZL3b	1	12	5	15	7	0	2	f102v2.30;f105r.22;f107v.16;f113v.25;f114r.1;f114r.44;f57v.2;f58v.1	f104r.30;f105r.1;f105v.21;f114r.42;f114v.36;f66r.57;f86v6.13	332	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	opal	qopal	q+opal	IT2a;RF1b;ZL3b	1	10	2	13	2	1	1	f106r.13;f107r.30;f107r.45;f112r.39;f112v.1;f31v.6;f58v.1;f67v2.10	f112r.39;f3r.1	332	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oteo	qoteo	q+oteo	IT2a;RF1b;ZL3b	1	15	5	22	7	0	0	f102v2.21;f102v2.23;f104r.43;f106v.1;f108v.1;f111r.15;f111r.24;f113v.33	f112r.7;f112v.19;f115r.9;f115v.16;f48r.3;f78v.13;f88v.22	332	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	chsy	chdy	ch+sy/dy	IT2a;RF1b;ZL3b	1	2	49	2	144	1	1	f108r.7;f67r1.6	f103v.43;f103v.46;f104r.13;f104v.16;f105r.18;f106r.18;f106r.2;f106r.35	332	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	dal	daldal	dal+∅/dal	IT2a;RF1b;ZL3b	1	79	2	251	2	1	2	f101r.1;f101v.27;f102r1.10;f103r.1;f103r.13;f103r.41;f103v.1;f104r.43	f89r1.18;fRos.18	332	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	lol	loldy	lol+∅/dy	IT2a;RF1b;ZL3b	1	25	2	45	2	1	1	f101v.22;f103r.11;f103r.14;f103v.12;f104v.29;f106r.46;f107r.47;f107v.35	f48v.9;f80v.16	332	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	okeedar	okeedy	okee+dar/dy	IT2a;RF1b;ZL3b	1	2	37	2	112	1	2	f103v.39;f108r.19	f103r.36;f103r.38;f103r.6;f103v.12;f103v.28;f103v.3;f104v.36;f105r.15	332	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	okeol	okeoldy	okeol+∅/dy	IT2a;RF1b;ZL3b	1	27	2	60	2	1	1	f100r.25;f100v.16;f101r.4;f101r.5;f101r.9;f101v.26;f102r1.16;f102r2.19	f72v2.16;f99v.23	332	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	otar	otardy	otar+∅/dy	IT2a;RF1b;ZL3b	1	50	2	167	2	1	1	f103r.22;f103r.3;f103v.14;f103v.20;f103v.27;f103v.41;f103v.45;f104r.19	f67r2.57;f95v1.7	332	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	oto	otodar	oto+∅/dar	IT2a;RF1b;ZL3b	1	10	5	11	7	0	1	f105v.24;f112r.40;f39v.5;f67r1.7;f69r.7;f71r.1;f71v.12;f72v1.1	f57v.5;f85r2.1;f86v3.26;f93r.5;fRos.102;fRos.87;fRos.94	332	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qoky	qokydy	qoky+∅/dy	IT2a;RF1b;ZL3b	1	50	2	144	2	1	2	f101r.8;f102v2.35;f103r.14;f103r.21;f103r.49;f103v.1;f103v.11;f103v.6	f75v.14;f84v.13	332	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qotchedar	qotchedy	qotche+dar/dy	IT2a;RF1b;ZL3b	1	2	12	2	24	1	2	f104v.35;f86v3.10	f103v.9;f104r.12;f104v.20;f104v.8;f111r.6;f112r.8;f114v.23;f114v.3	332	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qoteo	qoteody	qoteo+∅/dy	IT2a;RF1b;ZL3b	1	5	9	7	12	0	2	f112r.7;f112v.19;f115r.9;f115v.16;f48r.3;f78v.13;f88v.22	f100v.14;f102v1.7;f105r.13;f105r.6;f108r.41;f114v.2;f114v.24;f115v.19	332	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	teedal	teedy	tee+dal/dy	IT2a;RF1b;ZL3b	1	2	12	2	16	1	1	f112v.37;f94v.2	f105r.4;f108r.29;f111r.20;f111r.34;f111r.6;f111v.42;f112r.23;f112r.9	332	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	oteodar	oteeodar	o+te/tee+odar	IT2a;RF1b;ZL3b	1	5	2	8	2	1	1	f105r.36;f41v.5;f70r1.3;f70r2.16;f71v.1;f72r1.12;f72r3.14;f72v2.11	f69r.43;f70r2.16	332	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	otes	otees	o+te/tee+s	IT2a;RF1b;ZL3b	1	5	9	7	13	0	2	f111r.17;f70r2.17;f72r3.1;f72v2.33;f84v.41;fRos.2;fRos.62	f113v.5;f114r.40;f48v.6;f68v2.6;f70v2.1;f72r2.32;f72r2.6;f72r3.14	332	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dshedy	sshedy	d/s+shedy	IT2a;RF1b;ZL3b	1	20	5	34	6	0	3	f105v.3;f106r.44;f108v.41;f115r.16;f41v.3;f43r.9;f43v.13;f48v.1	f111r.7;f66r.72;f75r.45;f75v.13;f76v.2;f77r.16	331	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	ochey	qochey	q+ochey	IT2a;RF1b;ZL3b	1	8	5	8	6	0	1	f108v.34;f111r.10;f34r.13;f56v.3;f5r.2;f68v3.12;f71v.1;f72r3.19	f103r.29;f104v.20;f104v.23;f111r.18;f79r.29;f86v3.20	331	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okeeedy	qokeeedy	q+okeeedy	IT2a;RF1b;ZL3b	1	8	5	11	6	0	2	f104v.43;f111r.9;f111v.47;f112r.44;f112v.33;f112v.6;f113v.36;f114r.6	f113v.48;f114r.41;f114v.33;f68r1.2;f78v.10;f82r.23	331	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	opchol	qopchol	q+opchol	IT2a;RF1b;ZL3b	1	6	5	6	6	0	0	f107v.16;f22r.10;f23v.1;f28r.1;f30r.8;f3r.18	f114v.36;f115r.1;f54r.1;f81r.16;f86v3.18;f86v5.2	331	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oto	qoto	q+oto	IT2a;RF1b;ZL3b	1	10	5	11	6	0	0	f105v.24;f112r.40;f39v.5;f67r1.7;f69r.7;f71r.1;f71v.12;f72v1.1	f106v.30;f114v.18;f114v.26;f23v.9;f37r.10;f44r.10	331	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	alo	alody	alo+∅/dy	IT2a;RF1b;ZL3b	1	5	7	6	8	0	0	f106v.15;f107r.10;f111v.4;f111v.43;f72r1.12;fRos.122	f106v.15;f107v.3;f43v.5;f69r.18;f70v2.21;f71v.1;f86v4.3;f86v5.15	331	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cth	cthdy	cth+∅/dy	IT2a;RF1b;ZL3b	1	5	7	6	8	0	0	f10r.7;f29v.1;f29v.10;f2r.2;f87v.2;f96v.3	f108v.9;f46r.8;f48v.2;f66r.52;f78r.31;f78v.2;f81v.23;f86v6.36	331	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	lkeeo	lkeeody	lkeeo+∅/dy	IT2a;RF1b;ZL3b	1	5	5	6	6	0	1	f103r.27;f104r.30;f107r.29;f107v.41;f111v.42;f113r.18	f103r.27;f111r.10;f112v.3;f113r.26;f113v.7;f41v.4	331	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	okcho	okchody	okcho+∅/dy	IT2a;RF1b;ZL3b	1	9	5	9	6	0	0	f104r.13;f106r.2;f115r.18;f24v.2;f27v.4;f45r.11;f47r.9;f66r.52	f102v1.23;f44r.11;f68r3.21;f70r1.2;f70r1.3;f9r.2	331	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	oteodal	oteodar	oteo+dal/dar	IT2a;RF1b;ZL3b	1	6	5	6	8	0	0	f67r1.7;f71r.12;f72v3.1;f73r.33;f87r.1;f93r.2	f105r.36;f41v.5;f70r1.3;f70r2.16;f71v.1;f72r1.12;f72r3.14;f72v2.11	331	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qoto	qotody	qoto+∅/dy	IT2a;RF1b;ZL3b	1	5	10	6	12	0	1	f106v.30;f114v.18;f114v.26;f23v.9;f37r.10;f44r.10	f104v.6;f113r.45;f113v.26;f114v.15;f116r.8;f43r.5;f49r.7;f85r1.34	331	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	qoteo	qoteeo	qo+te/tee+o	IT2a;RF1b;ZL3b	1	5	6	7	6	0	1	f112r.7;f112v.19;f115r.9;f115v.16;f48r.3;f78v.13;f88v.22	f102v2.17;f104v.8;f106v.41;f114v.13;f115r.26;f93v.1	331	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	yteey	yteeey	y+te/tee+ey	IT2a;RF1b;ZL3b	1	21	5	33	6	0	1	f103v.26;f103v.40;f105r.3;f105r.30;f105r.4;f106r.38;f114r.33;f1v.2	f104v.33;f112r.43;f114v.35;f67v1.17;f86v3.33;f86v3.4	331	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	da	sa	d/s+a	IT2a;RF1b;ZL3b	1	13	5	13	5	0	0	f102r2.11;f14r.2;f1v.3;f24r.4;f27v.2;f29r.5;f31r.3;f32v.10	f112v.38;f1r.3;f45v.9;f57v.2;f77r.30	330	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dchey	schey	d/s+chey	IT2a;RF1b;ZL3b	1	18	5	18	5	0	2	f101r.5;f107r.2;f10r.2;f115r.23;f23r.6;f24v.15;f26r.2;f27r.9	f27r.7;f32r.14;f3r.4;f56r.17;f87v.2	330	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	ochol	otchol	o/ot+chol	IT2a;RF1b;ZL3b	1	5	24	5	30	0	0	f20r.4;f49r.15;f67r2.30;f72r1.11;f93r.15	f13r.5;f13v.2;f15v.9;f17r.11;f17r.2;f19v.14;f1r.8;f23r.1	330	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	ochy	otchy	o/ot+chy	IT2a;RF1b;ZL3b	1	5	35	5	49	0	1	f1v.2;f25v.6;f6v.16;f70v1.1;f89v1.15	f103r.2;f105v.2;f107r.28;f107r.51;f10r.3;f13v.1;f13v.3;f13v.8	330	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okechy	qokechy	q+okechy	IT2a;RF1b;ZL3b	1	5	11	5	13	0	2	f103r.8;f107v.4;f108r.36;f70r2.13;f99v.26	f103r.27;f104r.14;f108r.2;f111r.32;f111r.41;f113v.4;f115v.14;f115v.29	330	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okedar	qokedar	q+okedar	IT2a;RF1b;ZL3b	1	5	8	5	8	0	1	f103r.5;f108v.7;f43v.13;f76v.7;fRos.122	f108v.32;f111v.4;f112v.15;f34v.4;f39r.7;f76r.40;f78r.6;f83v.4	330	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	opol	qopol	q+opol	IT2a;RF1b;ZL3b	1	5	6	5	6	0	1	f106v.37;f57v.2;f81r.16;f89v1.23;f90v2.1	f112r.23;f115r.31;f3r.18;f82r.11;f85r1.31;f89v1.5	330	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	otaly	qotaly	q+otaly	IT2a;RF1b;ZL3b	1	15	5	23	5	0	0	f103v.15;f103v.35;f105r.37;f112r.19;f58r.1;f58r.3;f58v.28;f58v.34	f104r.36;f106v.18;f113r.4;f43r.4;f76r.21	330	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oteed	qoteed	q+oteed	IT2a;RF1b;ZL3b	1	7	5	9	5	0	1	f107r.2;f111r.17;f111r.46;f111v.6;f114r.33;f115v.27;f48v.4;f86v4.3	f104v.2;f108v.8;f111r.26;f76v.5;f84v.10	330	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oteeol	qoteeol	q+oteeol	IT2a;RF1b;ZL3b	1	8	5	9	5	0	0	f105r.15;f107r.8;f111r.44;f115v.42;f38v.5;f68v1.2;f71r.15;f71r.18	f113v.26;f115r.8;f21r.6;f3v.2;f82r.28	330	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oteor	qoteor	q+oteor	IT2a;RF1b;ZL3b	1	11	5	15	5	0	0	f108r.26;f112r.23;f112r.31;f112v.7;f116r.3;f1r.4;f31r.16;f58r.6	f102v1.9;f103v.2;f114v.27;f69v.3;f82r.8	330	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	otshey	qotshey	q+otshey	IT2a;RF1b;ZL3b	1	5	5	8	5	0	0	f42r.15;f68r1.14;f79r.21;f79v.25;f85r1.18;f86v5.5;f86v5.8;f86v6.5	f20r.11;f28v.5;f32r.14;f3r.13;f80v.7	330	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	y	qy	q+y	IT2a;RF1b;ZL3b	1	90	5	314	5	0	4	f100r.26;f101r.9;f101v.19;f102r2.12;f102r2.19;f102r2.2;f102v1.12;f102v2.18	f102r2.17;f77v.7;f80v.26;f86v3.2;f87v.12	330	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	che	chedal	che+∅/dal	IT2a;RF1b;ZL3b	1	5	16	5	27	0	2	f105v.10;f67v1.24;f68r3.5;f70r2.13;f72v2.1	f103r.25;f104r.10;f104r.4;f104r.8;f104v.5;f105v.22;f108r.30;f108r.36	330	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	che	chedar	che+∅/dar	IT2a;RF1b;ZL3b	1	5	17	5	36	0	0	f105v.10;f67v1.24;f68r3.5;f70r2.13;f72v2.1	f103r.4;f104r.28;f104r.31;f104v.13;f106r.16;f106r.24;f106v.44;f108r.43	330	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cheedar	cheedy	chee+dar/dy	IT2a;RF1b;ZL3b	1	5	24	5	59	0	4	f104r.29;f108r.36;f114v.7;f115r.29;f83r.16	f101v.24;f104r.22;f104v.10;f104v.32;f104v.41;f104v.42;f104v.6;f104v.7	330	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	da	dady	da+∅/dy	IT2a;RF1b;ZL3b	1	13	5	13	5	0	0	f102r2.11;f14r.2;f1v.3;f24r.4;f27v.2;f29r.5;f31r.3;f32v.10	f108v.11;f21r.6;f67r1.5;f6v.4;f86v3.9	330	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	kcheo	kcheody	kcheo+∅/dy	IT2a;RF1b;ZL3b	1	5	5	5	5	0	0	f101v.25;f106v.15;f107r.36;f115v.35;f40r.8	f104r.38;f105r.3;f113r.29;f115r.2;f66r.65	330	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ksheo	ksheody	ksheo+∅/dy	IT2a;RF1b;ZL3b	1	5	5	5	5	0	0	f17r.7;f40r.8;f42r.10;f49v.18;f4v.1	f102v1.23;f104r.34;f106v.30;f54r.7;f9v.6	330	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	oty	otydy	oty+∅/dy	IT2a;RF1b;ZL3b	1	59	5	120	5	0	3	f103r.17;f103r.24;f103v.25;f103v.35;f103v.39;f106r.44;f106v.28;f106v.38	f106v.28;f10v.1;f116r.46;f51r.8;f68r1.15	330	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	pchdar	pchdy	pch+dar/dy	IT2a;RF1b;ZL3b	1	5	11	5	11	0	0	f104r.1;f105v.8;f26v.3;f39r.10;f86v6.1	f103r.13;f106v.40;f107r.50;f115v.24;f40v.9;f43r.7;f50r.3;f58r.16	330	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	oteor	oteeor	o+te/tee+or	IT2a;RF1b;ZL3b	1	11	5	15	5	0	0	f108r.26;f112r.23;f112r.31;f112v.7;f116r.3;f1r.4;f31r.16;f58r.6	f102r1.3;f58r.24;f68v1.5;f72r3.26;f96r.2	330	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	qoteol	qoteeol	qo+te/tee+ol	IT2a;RF1b;ZL3b	1	10	5	14	5	0	0	f100r.14;f100r.26;f102r1.14;f102r1.3;f102r1.8;f102v1.19;f108v.7;f111v.10	f113v.26;f115r.8;f21r.6;f3v.2;f82r.28	330	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	teedy	teeedy	+te/tee+edy	IT2a;RF1b;ZL3b	1	12	5	16	5	0	1	f105r.4;f108r.29;f111r.20;f111r.34;f111r.6;f111v.42;f112r.23;f112r.9	f111v.41;f112v.27;f114v.40;f115r.1;f26v.8	330	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	teol	teeol	+te/tee+ol	IT2a;RF1b;ZL3b	1	13	5	15	5	0	1	f101r.2;f101v.28;f105r.20;f107v.5;f112v.44;f116r.10;f44v.12;f48r.5	f101r.6;f103v.14;f22v.9;f78v.25;f82v.9	330	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okeod	qokeod	q+okeod	IT2a;RF1b;ZL3b	1	4	7	7	8	0	1	f101v.22;f49v.8;f69v.1;f69v.14;f69v.18;f69v.27;f73v.30	f101v.20;f102r2.19;f102v2.30;f106r.5;f111r.28;f115r.23;f87v.7;f90r2.3	327	FORMAL_MINIMAL_PAIR_NO_MEANING
