host	visual_feature	feature_class	additional_feature_pages	additional_effect	additional_z	additional_local_p	additional_maxT_p	additional_lofo_min	additional_lofo_max	full_b_feature_pages	full_b_host_pages	full_b_hit_pages	full_b_counterexample_pages	full_b_feature_precision	full_b_hit_folios	full_b_effect	full_b_z	full_b_local_p	full_b_maxT_p	full_b_lofo_min	full_b_lofo_max	token_variants	prefix_variants	closing_fraction	label_rows	label	claim_state
ckhy	FLOWER_HEAD_ARCHITECTURE	POSTHOC_COMPOSITE_VISIBLE_FEATURE	13	0.016173570020	0.000000000000	1.000000000000	1.000000000000	-0.018881118881	0.037199211045	13	13	7	6	0.538461538462	5	0.008884638448	0.320625118536	0.719828017198	1.000000000000	0.003529160268	0.013251727419	4	4	0.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
okch	MULTIPLE_PLANTS	VISIBLE_PLANT_FEATURE	5	-0.050885225885	-1.350155131422	0.381561843816	1.000000000000	-0.056241565452	-0.025978407557	5	6	1	5	0.166666666667	1	-0.003915376846	-0.318051297074	1.000000000000	1.000000000000	-0.008154798952	0.000382775120	2	2	1.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
e	BLUE_FLOWERS_OR_BUDS	VISIBLE_PLANT_FEATURE	9	-0.041130982307	-0.456963696509	0.703229677032	1.000000000000	-0.056433150183	-0.008343508344	12	14	5	9	0.357142857143	4	-0.002598243045	-0.313646270916	0.769523047695	1.000000000000	-0.006410061181	0.000035752062	3	2	0.900000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
otch	ROOT_PLATFORM	VISIBLE_PLANT_FEATURE	4	-0.004621848739	1.549259181751	0.294170582942	1.000000000000	-0.028651460584	0.017361853832	5	7	1	6	0.142857142857	1	-0.000257952900	0.309554249425	1.000000000000	1.000000000000	-0.006758258780	0.001889961608	2	2	1.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
e	MULTIPLE_STEMS_OR_STALKS	VISIBLE_PLANT_FEATURE	5	-0.002407116693	-0.207220034161	0.868613138686	1.000000000000	-0.029120879121	0.024927703875	9	14	3	11	0.214285714286	3	-0.001075225952	-0.304884352307	0.777622237776	1.000000000000	-0.005264036583	0.001246477839	3	2	0.900000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
okee	BLUE_FLOWERS_OR_BUDS	VISIBLE_PLANT_FEATURE	9	0.010294117647	0.770178643351	0.708829117088	1.000000000000	-0.015747549020	0.022198879552	12	6	2	4	0.333333333333	2	-0.002696784922	-0.303373454720	0.875212478752	1.000000000000	-0.004969512195	-0.000639525335	2	2	1.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
dy	GRASS	VISIBLE_PLANT_FEATURE	5	0.024272949273	-0.150015785980	0.878712128787	1.000000000000	-0.006048534799	0.067098318348	7	24	6	18	0.250000000000	6	0.008256751771	-0.302400178398	0.778522147785	1.000000000000	-0.004596798300	0.021728353830	2	2	0.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ar	TEXT_ABOVE_PLANT	PAGE_LAYOUT_RELATION	7	0.019550186655	0.537604315245	0.694930506949	1.000000000000	0.004564879565	0.036906149406	8	22	5	17	0.227272727273	5	-0.002618776872	0.300294272246	0.771122887711	1.000000000000	-0.015122236384	0.011346327680	3	3	0.000000000000	4	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
o	DAISY_CUP	VISIBLE_PLANT_FEATURE	11	-0.026902037357	-1.314598300887	0.412158784122	1.000000000000	-0.045785510786	-0.007346819847	11	19	6	13	0.315789473684	4	-0.002228577740	-0.287894596361	0.832916708329	1.000000000000	-0.011479050780	0.001449526962	6	5	0.916666666667	6	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ote	DAISY_CUP	VISIBLE_PLANT_FEATURE	11	0.048780334342	-0.824631810261	0.403759624038	1.000000000000	0.014745058863	0.066485148838	11	8	5	3	0.625000000000	4	0.010019336157	-0.287848924558	0.804919508049	1.000000000000	0.003919187463	0.013194157801	2	2	1.000000000000	6	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
y	LARGE_OR_EXTENSIVE_ROOT	VISIBLE_PLANT_FEATURE	3	0.010959735065	0.474282954272	1.000000000000	1.000000000000	-0.014681290576	0.023112916495	3	17	2	15	0.117647058824	2	0.000504991042	0.285591174450	0.834616538346	1.000000000000	-0.002957898097	0.005865614823	5	5	0.000000000000	4	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
e	FINGERED_OR_FRILLED_LEAVES	VISIBLE_PLANT_FEATURE	2	0.016941391941	0.387381556988	1.000000000000	1.000000000000	-0.062589584329	0.098502946329	3	14	1	13	0.071428571429	1	-0.004519626709	-0.285263798110	0.831316868313	1.000000000000	-0.012024094703	0.001177354041	3	2	0.900000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
okee	GRASS	VISIBLE_PLANT_FEATURE	5	0.059920634921	0.775937507397	0.491450854915	1.000000000000	0.018253968254	0.089583333333	7	6	2	4	0.333333333333	2	0.000224580298	0.274165589098	0.915008499150	1.000000000000	-0.003125000000	0.001981707317	2	2	1.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
dy	ROOT_PLATFORM	VISIBLE_PLANT_FEATURE	4	0.020808358308	-0.313889894074	0.783821617838	1.000000000000	-0.053474442224	0.071149881864	5	24	5	19	0.208333333333	5	0.023542861199	0.270038220167	0.798520147985	1.000000000000	0.015429932125	0.032962486801	2	2	0.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
y	FLOWER_HEAD_ARCHITECTURE	POSTHOC_COMPOSITE_VISIBLE_FEATURE	13	0.012660981552	0.000000000000	1.000000000000	1.000000000000	0.002725215961	0.022276366168	13	17	5	12	0.294117647059	5	-0.000050377823	0.264309588623	0.831516848315	1.000000000000	-0.002881360726	0.003936821092	5	5	0.000000000000	4	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ke	GRASS	VISIBLE_PLANT_FEATURE	5	0.010714285714	0.447484971400	0.846315368463	1.000000000000	-0.039285714286	0.031250000000	7	8	2	6	0.250000000000	2	-0.008749735450	0.252297726027	0.914908509149	1.000000000000	-0.011599476912	-0.003362343675	2	2	1.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ckhy	BLUE_FLOWERS_OR_BUDS	VISIBLE_PLANT_FEATURE	9	-0.041126194067	-0.881468184252	0.516948305169	1.000000000000	-0.063348416290	-0.016239316239	12	13	4	9	0.307692307692	3	-0.004464781777	-0.248292781243	0.804819518048	1.000000000000	-0.011725053875	-0.000791882788	4	4	0.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
y	LEAVES_ONE_SIDE	VISIBLE_PLANT_FEATURE	3	-0.018025772182	-0.930883646462	0.764523547645	1.000000000000	-0.020729638009	-0.012416505064	5	17	2	15	0.117647058824	2	-0.003858728487	-0.247484438553	0.864313568643	1.000000000000	-0.018800588414	0.008610407316	5	5	0.000000000000	4	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
oke	FLOWER_HEAD_ARCHITECTURE	POSTHOC_COMPOSITE_VISIBLE_FEATURE	13	0.061137505029	-0.990445640787	1.000000000000	1.000000000000	0.031952687835	0.097482297115	13	18	9	9	0.500000000000	6	0.002799379929	-0.232012080067	0.842215778422	1.000000000000	-0.004940484110	0.012135032965	2	2	1.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ckhy	BULB_OR_TUBER_ROOT	VISIBLE_PLANT_FEATURE	2	-0.053205128205	-1.021020891133	0.489651034897	1.000000000000	-0.058041958042	-0.035314685315	3	13	1	12	0.076923076923	1	-0.011276260278	0.230036526906	1.000000000000	1.000000000000	-0.016909864090	-0.008751007753	4	4	0.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
dy	LEAVES_ONE_SIDE	VISIBLE_PLANT_FEATURE	3	-0.037189018711	-0.910585985090	0.412158784122	1.000000000000	-0.093463733236	0.004554914782	5	24	4	20	0.166666666667	4	0.017658006492	0.225800790070	0.845715428457	1.000000000000	0.001276909767	0.034570726412	2	2	0.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
aiin	FUSED_PARALLEL_LEAVES	VISIBLE_PLANT_FEATURE	10	-0.030462643974	-1.450263481961	0.115288471153	1.000000000000	-0.037012252453	-0.018476392888	12	25	11	14	0.440000000000	8	-0.000270491727	-0.222676847700	0.840915908409	1.000000000000	-0.005901805975	0.004879079806	3	3	0.000000000000	2	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ar	GRASS	VISIBLE_PLANT_FEATURE	5	-0.039794729080	-1.134736393087	0.408759124088	1.000000000000	-0.043983647931	-0.027379564880	7	22	4	18	0.181818181818	4	0.006456107061	-0.217704856674	0.845615438456	1.000000000000	-0.015465657658	0.015429887497	3	3	0.000000000000	4	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
o	TEXT_SPLIT_OR_INTERRUPTED	PAGE_LAYOUT_RELATION	2	0.026000735376	1.818408149222	0.197380261974	1.000000000000	-0.053136356397	0.102923812299	3	19	1	18	0.052631578947	1	-0.009423145517	-0.217555987098	0.711828817118	1.000000000000	-0.023387505977	-0.002961015010	6	5	0.916666666667	6	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ckhy	MULTIPLE_STEMS_OR_STALKS	VISIBLE_PLANT_FEATURE	5	0.063003663004	1.619258960790	0.194880511949	1.000000000000	-0.038846153846	0.144487179487	9	13	2	11	0.153846153846	2	-0.003924947835	-0.209375902560	0.833816618338	1.000000000000	-0.011351764581	0.003070233174	4	4	0.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
okee	BULB_OR_TUBER_ROOT	VISIBLE_PLANT_FEATURE	2	0.097569444444	1.021020891133	0.489651034897	1.000000000000	-0.027430555556	0.220075757576	3	6	1	5	0.166666666667	1	-0.000466608898	-0.197549950009	1.000000000000	1.000000000000	-0.005714153732	0.002058643627	2	2	1.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ke	TEXT_SPLIT_OR_INTERRUPTED	PAGE_LAYOUT_RELATION	2	0.090625000000	0.765110522683	0.949405059494	1.000000000000	-0.034375000000	0.214130434783	3	8	1	7	0.125000000000	1	-0.007277495812	0.195695135694	1.000000000000	1.000000000000	-0.012768286608	-0.002615740741	2	2	1.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
okal	BROAD_CALYX	VISIBLE_PLANT_FEATURE	7	0.014614384583	0.878055112217	0.589941005899	1.000000000000	-0.047223777255	0.063933183310	7	14	3	11	0.214285714286	3	-0.006471040098	0.194070181273	0.865313468653	1.000000000000	-0.010709573410	-0.003943379939	4	2	0.500000000000	10	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ol	TEXT_SPLIT_OR_INTERRUPTED	PAGE_LAYOUT_RELATION	2	-0.052103758170	-1.072369228416	0.492950704930	1.000000000000	-0.056840463458	-0.034150326797	3	19	2	17	0.105263157895	2	-0.001045662044	-0.191126695810	0.914008599140	1.000000000000	-0.012702966106	0.013747323587	5	4	0.142857142857	5	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ke	FUSED_PARALLEL_LEAVES	VISIBLE_PLANT_FEATURE	10	-0.040104166667	-0.924719479702	0.341465853415	1.000000000000	-0.060555555556	-0.024404761905	12	8	3	5	0.375000000000	3	-0.010719596761	0.189203242488	0.867113288671	1.000000000000	-0.013034476417	-0.004025304212	2	2	1.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
dy	MULTIPLE_PLANTS	VISIBLE_PLANT_FEATURE	5	0.052679463394	0.600388864612	0.582241775822	1.000000000000	0.004378516221	0.081513902764	5	24	5	19	0.208333333333	4	0.015216510371	0.184281770558	0.862513748625	1.000000000000	0.005184617629	0.023740582601	2	2	0.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ke	DAISY_CUP	VISIBLE_PLANT_FEATURE	11	-0.013888888889	0.503123078461	1.000000000000	1.000000000000	-0.028703703704	0.004487179487	11	8	3	5	0.375000000000	3	-0.008626113745	0.182720509159	0.826417358264	1.000000000000	-0.012063987211	-0.002213804714	2	2	1.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
okar	BLUE_FLOWERS_OR_BUDS	VISIBLE_PLANT_FEATURE	9	0.115943043884	0.421788332887	0.797220277972	1.000000000000	0.007799369748	0.159873949580	12	13	7	6	0.538461538462	6	0.009258372080	0.172732341412	0.866213378662	1.000000000000	0.003820878406	0.014649367871	2	2	0.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
otch	MULTIPLE_STEMS_OR_STALKS	VISIBLE_PLANT_FEATURE	5	0.051917494270	-0.498593351594	1.000000000000	1.000000000000	-0.017486631016	0.072773109244	9	7	3	4	0.428571428571	2	0.003921155872	-0.163230415041	0.883111688831	1.000000000000	-0.001411952386	0.006258502160	2	2	1.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
oke	BLUE_FLOWERS_OR_BUDS	VISIBLE_PLANT_FEATURE	9	-0.029099658511	-0.070414620277	0.947705229477	1.000000000000	-0.054046303836	-0.003823382500	12	18	6	12	0.333333333333	5	-0.002631920753	-0.160676583070	0.882011798820	1.000000000000	-0.012953963081	0.006778365536	2	2	1.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
dy	BLUE_FLOWERS_OR_BUDS	VISIBLE_PLANT_FEATURE	9	-0.017743748626	-0.228194953208	0.845415458454	1.000000000000	-0.042214648097	-0.003689828690	12	24	9	15	0.375000000000	6	-0.001979246321	-0.155201862588	0.878412158784	1.000000000000	-0.012535222133	0.002528904791	2	2	0.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
oke	LARGE_OR_EXTENSIVE_ROOT	VISIBLE_PLANT_FEATURE	3	0.039840154162	0.201521794387	0.905109489051	1.000000000000	0.028240642563	0.057357585967	3	18	3	15	0.166666666667	2	-0.004701433193	-0.152299060279	0.905409459054	1.000000000000	-0.012344185059	0.001612551068	2	2	1.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
y	MULTIPLE_PLANTS	VISIBLE_PLANT_FEATURE	5	0.032918552036	1.428914506586	0.178582141786	1.000000000000	0.009992458522	0.043071266968	5	17	3	14	0.176470588235	3	0.003999790209	0.149246773319	0.884111588841	1.000000000000	-0.002682308707	0.009512813244	5	5	0.000000000000	4	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
oke	MULTIPLE_STEMS_OR_STALKS	VISIBLE_PLANT_FEATURE	5	-0.000318682251	-0.126007800847	0.908309169083	1.000000000000	-0.070293407573	0.043456592427	9	18	3	15	0.166666666667	3	-0.003473880956	-0.146340415085	0.907709229077	1.000000000000	-0.020718130410	0.004593025507	2	2	1.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
oke	BULB_OR_TUBER_ROOT	VISIBLE_PLANT_FEATURE	2	-0.051766942208	1.016130072975	0.492050794921	1.000000000000	-0.134395105785	0.019661629220	3	18	2	16	0.111111111111	2	-0.009007661443	-0.135531675451	0.873712628737	1.000000000000	-0.022134500214	-0.000193100742	2	2	1.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
dy	FLOWER_HEAD_ARCHITECTURE	POSTHOC_COMPOSITE_VISIBLE_FEATURE	13	-0.002763262379	-0.990445640787	1.000000000000	1.000000000000	-0.023295643750	0.023619521504	13	24	10	14	0.416666666667	7	0.006787493930	-0.130761000354	0.873512648735	1.000000000000	0.000008311592	0.013175760932	2	2	0.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
dy	BROAD_CALYX	VISIBLE_PLANT_FEATURE	7	0.055126014337	0.587649916858	0.605839416058	1.000000000000	0.026621185832	0.076582335793	7	24	6	18	0.250000000000	4	0.014386142451	-0.105152323693	0.921807819218	1.000000000000	0.002355581014	0.025139705080	2	2	0.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ol	MULTIPLE_PLANTS	VISIBLE_PLANT_FEATURE	5	0.037558356676	0.343184492905	0.921007899210	1.000000000000	-0.019943240454	0.089845938375	5	19	4	15	0.210526315789	4	0.004773486957	0.102979029152	0.983701629837	1.000000000000	-0.004273593274	0.017236569751	5	4	0.142857142857	5	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
e	BULB_OR_TUBER_ROOT	VISIBLE_PLANT_FEATURE	2	0.010989010989	1.016130072975	0.492050794921	1.000000000000	-0.065934065934	0.082417582418	3	14	1	13	0.071428571429	1	-0.000319145024	0.100316743681	1.000000000000	1.000000000000	-0.014385964611	0.005970163153	3	2	0.900000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
otch	TEXT_ABOVE_PLANT	PAGE_LAYOUT_RELATION	7	0.041743395923	0.705445614047	0.723027697230	1.000000000000	0.017933872113	0.053679653680	8	7	2	5	0.285714285714	2	0.003086709306	0.100121237839	0.952304769523	1.000000000000	-0.003595130096	0.005154172339	2	2	1.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
aiin	TEXT_SPLIT_OR_INTERRUPTED	PAGE_LAYOUT_RELATION	2	0.004691570684	0.495816590079	1.000000000000	1.000000000000	-0.035238227246	0.043153109146	3	25	3	22	0.120000000000	3	0.003718666703	0.091048825974	0.919308069193	1.000000000000	-0.010990275773	0.010905210898	3	3	0.000000000000	2	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
y	ROOT_PLATFORM	VISIBLE_PLANT_FEATURE	4	-0.018845125463	-0.916046796762	0.771222877712	1.000000000000	-0.020729638009	-0.012416505064	5	17	3	14	0.176470588235	3	0.000091888797	-0.088947464189	0.879812018798	1.000000000000	-0.013992896107	0.007111891962	5	5	0.000000000000	4	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ckhy	BROAD_CALYX	VISIBLE_PLANT_FEATURE	7	0.045575477154	0.753485418549	0.765923407659	1.000000000000	-0.021457489879	0.063157894737	7	13	4	9	0.307692307692	2	0.010066481564	-0.077409178578	0.948105189481	1.000000000000	-0.000679896577	0.013377675127	4	4	0.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
e	TEXT_AVOIDS_DRAWING	PAGE_LAYOUT_RELATION	3	-0.006476615172	-0.007913515641	1.000000000000	1.000000000000	-0.064851814852	0.026057276057	5	14	2	12	0.142857142857	2	-0.000508227721	0.074347015275	1.000000000000	1.000000000000	-0.010396442858	0.002601528377	3	2	0.900000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
okee	TEXT_SPLIT_OR_INTERRUPTED	PAGE_LAYOUT_RELATION	2	0.097569444444	0.485059745632	0.848115188481	1.000000000000	-0.027430555556	0.228623188406	3	6	1	5	0.166666666667	1	-0.000466608898	0.074334524907	1.000000000000	1.000000000000	-0.005714153732	0.002732683983	2	2	1.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ol	BROAD_CALYX	VISIBLE_PLANT_FEATURE	7	-0.033233819844	0.647180210409	1.000000000000	1.000000000000	-0.057043343653	-0.010596113445	7	19	4	15	0.210526315789	3	-0.001368211957	-0.069845838720	1.000000000000	1.000000000000	-0.013601465864	0.003152652288	5	4	0.142857142857	5	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ol	FINGERED_OR_FRILLED_LEAVES	VISIBLE_PLANT_FEATURE	2	-0.052103758170	-0.332777499474	1.000000000000	1.000000000000	-0.056840463458	-0.034150326797	3	19	1	18	0.052631578947	1	-0.017764575315	0.068824419284	0.836516348365	1.000000000000	-0.026613157327	-0.013378610403	5	4	0.142857142857	5	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
aiin	MULTIPLE_PLANTS	VISIBLE_PLANT_FEATURE	5	0.028432841668	0.832064022192	0.511848815118	1.000000000000	0.010552682612	0.041273652818	5	25	5	20	0.200000000000	4	-0.006959896979	-0.063822194487	0.944205579442	1.000000000000	-0.011593351987	-0.001235777340	3	3	0.000000000000	2	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ote	BLUE_FLOWERS_OR_BUDS	VISIBLE_PLANT_FEATURE	9	-0.030494559906	0.258334477941	0.803819618038	1.000000000000	-0.045278251161	0.004084586438	12	8	2	6	0.250000000000	2	-0.004592720490	0.061121181365	0.976102389761	1.000000000000	-0.006877277316	-0.001003432901	2	2	1.000000000000	6	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
okal	LARGE_OR_EXTENSIVE_ROOT	VISIBLE_PLANT_FEATURE	3	-0.066790413338	-0.294908412450	0.822617738226	1.000000000000	-0.092431438979	-0.027974359907	3	14	2	12	0.142857142857	2	-0.006571386558	0.058602617310	1.000000000000	1.000000000000	-0.008788314112	-0.001698092211	4	2	0.500000000000	10	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ckhy	TEXT_AVOIDS_DRAWING	PAGE_LAYOUT_RELATION	3	-0.055518394649	-1.072490180245	0.496750324968	1.000000000000	-0.060805860806	-0.036996336996	5	13	1	12	0.076923076923	1	-0.008980513464	0.051629306914	1.000000000000	1.000000000000	-0.017314083508	-0.006274197468	4	4	0.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ol	TEXT_ABOVE_PLANT	PAGE_LAYOUT_RELATION	7	0.071026831785	0.979270780451	0.387961203880	1.000000000000	0.002750544662	0.093028322440	8	19	5	14	0.263157894737	4	-0.000777629564	-0.051514980701	0.954904509549	1.000000000000	-0.011709144969	0.002919783291	5	4	0.142857142857	5	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
o	MULTIPLE_STEMS_OR_STALKS	VISIBLE_PLANT_FEATURE	5	-0.027427730999	0.074781868870	1.000000000000	1.000000000000	-0.056561355311	-0.009824758575	9	19	5	14	0.263157894737	5	-0.004175171983	-0.045327540132	0.968703129687	1.000000000000	-0.007689865928	0.003955301398	6	5	0.916666666667	6	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
okar	MULTIPLE_STEMS_OR_STALKS	VISIBLE_PLANT_FEATURE	5	-0.046984793918	-0.645388719677	0.804419558044	1.000000000000	-0.091334033613	-0.003509509067	9	13	4	9	0.307692307692	2	0.001223958814	0.040417190151	0.978002199780	1.000000000000	-0.006688294823	0.003790398894	2	2	0.000000000000	0	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ar	TEXT_AVOIDS_DRAWING	PAGE_LAYOUT_RELATION	3	-0.036334317856	-0.493741931101	1.000000000000	1.000000000000	-0.039794729080	-0.024641608392	5	22	2	20	0.090909090909	2	-0.028801302225	-0.038304862705	1.000000000000	1.000000000000	-0.037878842175	-0.024689825309	3	3	0.000000000000	4	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
otch	FUSED_PARALLEL_LEAVES	VISIBLE_PLANT_FEATURE	10	-0.043286860199	-1.587517320743	0.195980401960	1.000000000000	-0.049470697370	-0.024980901451	12	7	1	6	0.142857142857	1	-0.003681569748	0.028412893702	1.000000000000	1.000000000000	-0.008261301489	-0.001170658214	2	2	1.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
oke	TEXT_SPLIT_OR_INTERRUPTED	PAGE_LAYOUT_RELATION	2	-0.045814561256	-0.108673831560	0.897410258974	1.000000000000	-0.120827680418	0.031108515667	3	18	2	16	0.111111111111	2	-0.013208143129	0.010733443657	1.000000000000	1.000000000000	-0.019549118075	-0.006953233243	2	2	1.000000000000	1	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
ote	BULB_OR_TUBER_ROOT	VISIBLE_PLANT_FEATURE	2	-0.055823261706	0.000000000000	1.000000000000	1.000000000000	-0.060898103679	-0.031677324458	3	8	0	8	0.000000000000	0	-0.008196660035	0.000000000000	1.000000000000	1.000000000000	-0.009142428500	-0.005733147324	2	2	1.000000000000	6	NO_SIGNAL	POSTSELECTED_HOST_VISUAL_ASSOCIATION_NOT_CONFIRMED_MEANING
