locus	page	physical_folio	register	group_index	group_count	token	normalized_line_position	normalized_field_index	normalized_within_field_position	after_dy	source_codes	source_member_count	terminal_member	group_initial_q2	internal_a1q2	contains_q2	contains_a1	q2_predecessors
f28v.5	f28v	f28	H|A	6	8	qotchey	0.714285714286	0.5	0.714285714286	0	D1 A1 Q2 K1 J1 A2	6	A2	0	1	1	1	A1:1
f28v.5	f28v	f28	H|A	7	8	qotshey	0.857142857143	0.5	0.857142857143	0	D1 A1 Q2 L1 J1 A2	6	A2	0	1	1	1	A1:1
f29r.3	f29r	f29	H|A	2	7	qoty	0.166666666667	0.5	0.166666666667	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f29v.3	f29v	f29	H|A	6	11	qotchy	0.5	0.5	0.5	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f29v.3	f29v	f29	H|A	7	11	taiin	0.6	0.5	0.6	0	Q2 A3 G1	3	G1	1	0	1	0	NONE
f29v.3	f29v	f29	H|A	10	11	otey	0.9	0.5	0.9	0	A1 Q2 J1 A2	4	A2	0	1	1	1	A1:1
f29v.5	f29v	f29	H|A	1	6	tochon	0	0.5	0	0	Q2 A1 K1 A1 E2	5	E2	1	0	1	1	NONE
f3r.19	f3r	f3	H|A	1	9	otchor	0	0.5	0	0	A1 Q2 K1 A1 C1	5	C1	0	1	1	1	A1:1
f3r.19	f3r	f3	H|A	6	9	qoteol	0.625	0.5	0.625	0	D1 A1 Q2 J1 A1 B2	6	B2	0	1	1	1	A1:1
f3r.2	f3r	f3	H|A	4	5	qotcham	0.75	0.5	0.75	0	D1 A1 Q2 K1 A3 B3	6	B3	0	1	1	1	A1:1
f3r.7	f3r	f3	H|A	1	5	otchol	0	0.5	0	0	A1 Q2 K1 A1 B2	5	B2	0	1	1	1	A1:1
f3v.1	f3v	f3	H|A	3	8	qotoy	0.285714285714	0.5	0.285714285714	0	D1 A1 Q2 A1 A2	5	A2	0	1	1	1	A1:1
f3v.11	f3v	f3	H|A	4	6	tchor	0.6	0.5	0.6	0	Q2 K1 A1 C1	4	C1	1	0	1	1	NONE
f3v.12	f3v	f3	H|A	3	6	ytchy	0.4	0.5	0.4	0	A2 Q2 K1 A2	4	A2	0	0	1	0	A2:1
f3v.12	f3v	f3	H|A	4	6	tchor	0.6	0.5	0.6	0	Q2 K1 A1 C1	4	C1	1	0	1	1	NONE
f3v.7	f3v	f3	H|A	1	5	tchor	0	0.5	0	0	Q2 K1 A1 C1	4	C1	1	0	1	1	NONE
f3v.7	f3v	f3	H|A	2	5	otcham	0.25	0.5	0.25	0	A1 Q2 K1 A3 B3	5	B3	0	1	1	1	A1:1
f30r.10	f30r	f30	H|A	4	6	qotchy	0.6	0.5	0.6	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f30v.10	f30v	f30	H|A	3	4	otcheor	0.666666666667	1	0	1	A1 Q2 K1 J1 A1 C1	6	C1	0	1	1	1	A1:1
f30v.2	f30v	f30	H|A	1	10	qotchor	0	0.5	0	0	D1 A1 Q2 K1 A1 C1	6	C1	0	1	1	1	A1:1
f30v.4	f30v	f30	H|A	1	6	otchey	0	0.5	0	0	A1 Q2 K1 J1 A2	5	A2	0	1	1	1	A1:1
f30v.4	f30v	f30	H|A	5	6	qotchod	0.8	0.5	0.8	0	D1 A1 Q2 K1 A1 B1	6	B1	0	1	1	1	A1:1
f30v.8	f30v	f30	H|A	2	4	cheotol	0.333333333333	0.5	0.333333333333	0	K1 J1 A1 Q2 A1 B2	6	B2	0	1	1	1	A1:1
f31r.10	f31r	f31	H|B	1	8	tol	0	0	0	0	Q2 A1 B2	3	B2	1	0	1	1	NONE
f31r.16	f31r	f31	H|B	1	2	oteor	0	0.5	0	0	A1 Q2 J1 A1 C1	5	C1	0	1	1	1	A1:1
f32r.15	f32r	f32	H|A	2	4	qotol	0.333333333333	0.5	0.333333333333	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f32r.16	f32r	f32	H|A	1	3	otchol	0	0.5	0	0	A1 Q2 K1 A1 B2	5	B2	0	1	1	1	A1:1
f32r.16	f32r	f32	H|A	3	3	soty	1	0.5	1	0	C2 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f32r.17	f32r	f32	H|A	2	2	dchoty	1	0.5	1	0	B1 K1 A1 Q2 A2	5	A2	0	1	1	1	A1:1
f32r.2	f32r	f32	H|A	7	7	qotchol	1	0.5	1	0	D1 A1 Q2 K1 A1 B2	6	B2	0	1	1	1	A1:1
f32r.5	f32r	f32	H|A	1	3	qotchy	0	0.5	0	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f32r.7	f32r	f32	H|A	1	4	otol	0	0.5	0	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f32r.9	f32r	f32	H|A	1	2	dytchor	0	0.5	0	0	B1 A2 Q2 K1 A1 C1	6	C1	0	0	1	1	A2:1
f32v.9	f32v	f32	H|A	1	7	qotchy	0	0.5	0	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f33v.11	f33v	f33	H|B	1	4	tar	0	0.5	0	0	Q2 A3 C1	3	C1	1	0	1	0	NONE
f33v.2	f33v	f33	H|B	5	10	otal	0.444444444444	1	0.375	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f33v.2	f33v	f33	H|B	8	10	ytam	0.777777777778	1	0.75	0	A2 Q2 A3 B3	4	B3	0	0	1	0	A2:1
f33v.2	f33v	f33	H|B	9	10	otam	0.888888888889	1	0.875	0	A1 Q2 A3 B3	4	B3	0	1	1	1	A1:1
f34r.1	f34r	f34	H|B	9	9	ytey	1	1	1	0	A2 Q2 J1 A2	4	A2	0	0	1	0	A2:1
f34r.3	f34r	f34	H|B	2	11	chyty	0.1	0.2	0	1	K1 A2 Q2 A2	4	A2	0	0	1	0	A2:1
f34r.3	f34r	f34	H|B	6	11	otedy	0.5	0.2	1	0	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f34r.3	f34r	f34	H|B	7	11	qotol	0.6	0.4	0	1	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f34r.4	f34r	f34	H|B	7	10	oltchedy	0.666666666667	0.333333333333	1	0	A1 B2 Q2 K1 J1 B1 A2	7	A2	0	0	1	1	B2:1
f34v.2	f34v	f34	H|B	1	11	tol	0	0	0	0	Q2 A1 B2	3	B2	1	0	1	1	NONE
f34v.4	f34v	f34	H|B	10	10	otam	1	1	1	0	A1 Q2 A3 B3	4	B3	0	1	1	1	A1:1
f35r.12	f35r	f35	H|A	5	8	taiin	0.571428571429	0	0.666666666667	0	Q2 A3 G1	3	G1	1	0	1	0	NONE
f35r.12	f35r	f35	H|A	8	8	chetchaiin	1	1	0.5	1	K1 J1 Q2 K1 A3 G1	6	G1	0	0	1	0	J1:1
f35r.13	f35r	f35	H|A	6	7	oteey	0.833333333333	0.5	0.833333333333	0	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f35r.13	f35r	f35	H|A	7	7	taiin	1	0.5	1	0	Q2 A3 G1	3	G1	1	0	1	0	NONE
f35r.14	f35r	f35	H|A	4	8	qotchy	0.428571428571	0.5	0.428571428571	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f35r.14	f35r	f35	H|A	5	8	otchor	0.571428571429	0.5	0.571428571429	0	A1 Q2 K1 A1 C1	5	C1	0	1	1	1	A1:1
f35r.14	f35r	f35	H|A	8	8	qotaiin	1	0.5	1	0	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f35r.15	f35r	f35	H|A	5	5	ytain	1	0.5	1	0	A2 Q2 A3 F1	4	F1	0	0	1	0	A2:1
f35r.3	f35r	f35	H|A	3	5	qotchey	0.5	0.5	0.5	0	D1 A1 Q2 K1 J1 A2	6	A2	0	1	1	1	A1:1
f35r.3	f35r	f35	H|A	4	5	taiin	0.75	0.5	0.75	0	Q2 A3 G1	3	G1	1	0	1	0	NONE
f35r.7	f35r	f35	H|A	2	3	tchor	0.5	0.5	0.5	0	Q2 K1 A1 C1	4	C1	1	0	1	1	NONE
f35v.11	f35v	f35	H|A	1	2	qotcheeaiin	0	0.5	0	0	D1 A1 Q2 K1 K2 A3 G1	7	G1	0	1	1	1	A1:1
f35v.14	f35v	f35	H|A	1	4	tcheain	0	0.5	0	0	Q2 K1 J1 A3 F1	5	F1	1	0	1	0	NONE
f35v.14	f35v	f35	H|A	3	4	tar	0.666666666667	0.5	0.666666666667	0	Q2 A3 C1	3	C1	1	0	1	0	NONE
f35v.15	f35v	f35	H|A	4	4	tch	1	0.5	1	0	Q2 K1	2	K1	1	0	1	0	NONE
f35v.3	f35v	f35	H|A	2	4	choty	0.333333333333	0.5	0.333333333333	0	K1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f35v.3	f35v	f35	H|A	3	4	chyty	0.666666666667	0.5	0.666666666667	0	K1 A2 Q2 A2	4	A2	0	0	1	0	A2:1
f35v.4	f35v	f35	H|A	1	4	ytchy	0	0.5	0	0	A2 Q2 K1 A2	4	A2	0	0	1	0	A2:1
f35v.4	f35v	f35	H|A	2	4	qotchy	0.333333333333	0.5	0.333333333333	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f36r.2	f36r	f36	H|A	3	9	ytaiin	0.25	0	0.5	0	A2 Q2 A3 G1	4	G1	0	0	1	0	A2:1
f36r.2	f36r	f36	H|A	4	9	qotaiin	0.375	0	0.75	0	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f36r.2	f36r	f36	H|A	6	9	chty	0.625	1	0	1	K1 Q2 A2	3	A2	0	0	1	0	K1:1
f36r.2	f36r	f36	H|A	9	9	tor	1	1	1	0	Q2 A1 C1	3	C1	1	0	1	1	NONE
f36r.7	f36r	f36	H|A	1	7	qotol	0	0.5	0	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f36r.7	f36r	f36	H|A	6	7	ytorory	0.833333333333	0.5	0.833333333333	0	A2 Q2 A1 C1 A1 C1 A2	7	A2	0	0	1	1	A2:1
f36r.8	f36r	f36	H|A	1	4	ytchor	0	0.5	0	0	A2 Q2 K1 A1 C1	5	C1	0	0	1	1	A2:1
f36r.9	f36r	f36	H|A	1	3	ytodaly	0	0.5	0	0	A2 Q2 A1 B1 A3 B2 A2	7	A2	0	0	1	1	A2:1
f36r.9	f36r	f36	H|A	3	3	otaro	1	0.5	1	0	A1 Q2 A3 C1 A1	5	A1	0	1	1	1	A1:1
f36v.10	f36v	f36	H|A	1	3	ykchotchy	0	0.5	0	0	A2 Q1 K1 A1 Q2 K1 A2	7	A2	0	1	1	1	A1:1
f36v.11	f36v	f36	H|A	1	3	oty	0	0.5	0	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f36v.11	f36v	f36	H|A	3	3	ytoryd	1	0.5	1	0	A2 Q2 A1 C1 A2 B1	6	B1	0	0	1	1	A2:1
f36v.12	f36v	f36	H|A	1	4	ytol	0	0.5	0	0	A2 Q2 A1 B2	4	B2	0	0	1	1	A2:1
f36v.12	f36v	f36	H|A	3	4	oty	0.666666666667	0.5	0.666666666667	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f36v.13	f36v	f36	H|A	4	4	oty	1	0.5	1	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f36v.14	f36v	f36	H|A	2	2	chtain	1	0.5	1	0	K1 Q2 A3 F1	4	F1	0	0	1	0	K1:1
f36v.3	f36v	f36	H|A	1	8	dchytchy	0	0.5	0	0	B1 K1 A2 Q2 K1 A2	6	A2	0	0	1	0	A2:1
f36v.3	f36v	f36	H|A	2	8	ytor	0.142857142857	0.5	0.142857142857	0	A2 Q2 A1 C1	4	C1	0	0	1	1	A2:1
f36v.3	f36v	f36	H|A	4	8	otaiin	0.428571428571	0.5	0.428571428571	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f36v.3	f36v	f36	H|A	6	8	otar	0.714285714286	0.5	0.714285714286	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f36v.3	f36v	f36	H|A	7	8	otchaiin	0.857142857143	0.5	0.857142857143	0	A1 Q2 K1 A3 G1	5	G1	0	1	1	1	A1:1
f37r.5	f37r	f37	H|A	3	5	qotchor	0.5	0.5	0.5	0	D1 A1 Q2 K1 A1 C1	6	C1	0	1	1	1	A1:1
f37r.5	f37r	f37	H|A	5	5	otoly	1	0.5	1	0	A1 Q2 A1 B2 A2	5	A2	0	1	1	1	A1:1
f37r.6	f37r	f37	H|A	4	6	qotomody	0.6	0	1	0	D1 A1 Q2 A1 B3 A1 B1 A2	8	A2	0	1	1	1	A1:1
f37v.13	f37v	f37	H|A	1	1	sotoiiin	0.5	0.5	0.5	0	C2 A1 Q2 A1 H1	5	H1	0	1	1	1	A1:1
f37v.14	f37v	f37	H|A	1	3	todain	0	0.5	0	0	Q2 A1 B1 A3 F1	5	F1	1	0	1	1	NONE
f37v.16	f37v	f37	H|A	1	3	qotor	0	0.5	0	0	D1 A1 Q2 A1 C1	5	C1	0	1	1	1	A1:1
f37v.16	f37v	f37	H|A	3	3	chotaiin	1	0.5	1	0	K1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f37v.23	f37v	f37	H|A	1	3	yto	0	0.5	0	0	A2 Q2 A1	3	A1	0	0	1	1	A2:1
f37v.4	f37v	f37	H|A	2	4	dytory	0.333333333333	0.5	0.333333333333	0	B1 A2 Q2 A1 C1 A2	6	A2	0	0	1	1	A2:1
f37v.5	f37v	f37	H|A	2	4	qotol	0.333333333333	0.5	0.333333333333	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f37v.6	f37v	f37	H|A	2	4	ytchor	0.333333333333	0.5	0.333333333333	0	A2 Q2 K1 A1 C1	5	C1	0	0	1	1	A2:1
f37v.6	f37v	f37	H|A	4	4	oty	1	0.5	1	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f37v.7	f37v	f37	H|A	1	2	qotchor	0	0.5	0	0	D1 A1 Q2 K1 A1 C1	6	C1	0	1	1	1	A1:1
f37v.8	f37v	f37	H|A	1	4	qotor	0	0.5	0	0	D1 A1 Q2 A1 C1	5	C1	0	1	1	1	A1:1
f37v.8	f37v	f37	H|A	3	4	chetchy	0.666666666667	0.5	0.666666666667	0	K1 J1 Q2 K1 A2	5	A2	0	0	1	0	J1:1
f38r.1	f38r	f38	H|A	1	7	tolor	0	0.5	0	0	Q2 A1 B2 A1 C1	5	C1	1	0	1	1	NONE
f38v.5	f38v	f38	H|A	1	7	qoty	0	0	0	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f38v.5	f38v	f38	H|A	4	7	oteeol	0.5	0	0.75	0	A1 Q2 K2 A1 B2	5	B2	0	1	1	1	A1:1
f38v.6	f38v	f38	H|A	4	8	tey	0.428571428571	0.5	0.428571428571	0	Q2 J1 A2	3	A2	1	0	1	0	NONE
f39r.14	f39r	f39	H|B	9	11	otal	0.8	0.5	0.8	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f39r.16	f39r	f39	H|B	1	5	oteol	0	0.5	0	0	A1 Q2 J1 A1 B2	5	B2	0	1	1	1	A1:1
f39r.9	f39r	f39	H|B	1	5	tchedy	0	0	0.5	0	Q2 K1 J1 B1 A2	5	A2	1	0	1	0	NONE
f39v.14	f39v	f39	H|B	1	4	tar	0	0.5	0	0	Q2 A3 C1	3	C1	1	0	1	0	NONE
f4r.3	f4r	f4	H|A	1	7	otchol	0	0.5	0	0	A1 Q2 K1 A1 B2	5	B2	0	1	1	1	A1:1
f4r.3	f4r	f4	H|A	5	7	qotaiin	0.666666666667	0.5	0.666666666667	0	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f4r.4	f4r	f4	H|A	1	6	qotchol	0	0.5	0	0	D1 A1 Q2 K1 A1 B2	6	B2	0	1	1	1	A1:1
f4r.4	f4r	f4	H|A	3	6	yty	0.4	0.5	0.4	0	A2 Q2 A2	3	A2	0	0	1	0	A2:1
f4r.7	f4r	f4	H|A	1	4	qotaiin	0	0.5	0	0	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f4v.6	f4v	f4	H|A	1	3	ytchoy	0	0.5	0	0	A2 Q2 K1 A1 A2	5	A2	0	0	1	1	A2:1
f40r.11	f40r	f40	H|B	1	4	toar	0	0.5	0	0	Q2 A1 A3 C1	4	C1	1	0	1	1	NONE
f40r.9	f40r	f40	H|B	1	9	taiin	0	0.5	0	0	Q2 A3 G1	3	G1	1	0	1	0	NONE
f40v.10	f40v	f40	H|B	1	4	tchkaiin	0	0	0	0	Q2 K1 Q1 A3 G1	5	G1	1	0	1	0	NONE
f40v.13	f40v	f40	H|B	1	7	toees	0	0	0	0	Q2 A1 K2 C2	4	C2	1	0	1	1	NONE
f40v.18	f40v	f40	H|B	2	8	otain	0.142857142857	0.5	0.142857142857	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f40v.19	f40v	f40	H|B	2	4	chetar	0.333333333333	1	0	1	K1 J1 Q2 A3 C1	5	C1	0	0	1	0	J1:1
f41v.2	f41v	f41	H|B	8	9	qotal	0.875	1	0	1	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f42r.13	f42r	f42	H|A	3	9	shot	0.25	0.5	0.25	0	L1 A1 Q2	3	Q2	0	1	1	1	A1:1
f42r.14	f42r	f42	H|A	3	7	choty	0.333333333333	0.5	0.333333333333	0	K1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f42r.17	f42r	f42	H|A	1	6	shotol	0	0.5	0	0	L1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f42r.17	f42r	f42	H|A	3	6	chety	0.4	0.5	0.4	0	K1 J1 Q2 A2	4	A2	0	0	1	0	J1:1
f42r.3	f42r	f42	H|A	1	5	toshy	0	0.5	0	0	Q2 A1 L1 A2	4	A2	1	0	1	1	NONE
f42r.3	f42r	f42	H|A	2	5	chtshar	0.25	0.5	0.25	0	K1 Q2 L1 A3 C1	5	C1	0	0	1	0	K1:1
f42r.3	f42r	f42	H|A	3	5	chotar	0.5	0.5	0.5	0	K1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f42r.7	f42r	f42	H|A	4	6	shotaiin	0.6	0.5	0.6	0	L1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f42v.13	f42v	f42	H|A	3	8	teor	0.285714285714	0.5	0.285714285714	0	Q2 J1 A1 C1	4	C1	1	0	1	1	NONE
f42v.2	f42v	f42	H|A	2	10	tchey	0.111111111111	0.5	0.111111111111	0	Q2 K1 J1 A2	4	A2	1	0	1	0	NONE
f42v.2	f42v	f42	H|A	5	10	chtchy	0.444444444444	0.5	0.444444444444	0	K1 Q2 K1 A2	4	A2	0	0	1	0	K1:1
f42v.2	f42v	f42	H|A	9	10	otol	0.888888888889	0.5	0.888888888889	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f42v.3	f42v	f42	H|A	2	9	chotody	0.125	0	1	0	K1 A1 Q2 A1 B1 A2	6	A2	0	1	1	1	A1:1
f42v.3	f42v	f42	H|A	3	9	chotol	0.25	1	0	1	K1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f42v.3	f42v	f42	H|A	9	9	otoy	1	1	1	0	A1 Q2 A1 A2	4	A2	0	1	1	1	A1:1
f43r.10	f43r	f43	H|B	4	11	qotedy	0.3	0.142857142857	0.5	1	D1 A1 Q2 J1 B1 A2	6	A2	0	1	1	1	A1:1
f43r.10	f43r	f43	H|B	11	11	qotar	1	1	0.5	1	D1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f43v.13	f43v	f43	H|B	2	10	tedy	0.111111111111	0.2	0.5	1	Q2 J1 B1 A2	4	A2	1	0	1	0	NONE
f43v.13	f43v	f43	H|B	8	10	cheetam	0.777777777778	1	0	1	K1 K2 Q2 A3 B3	5	B3	0	0	1	0	K2:1
f43v.16	f43v	f43	H|B	5	7	oteos	0.666666666667	0.5	0.666666666667	0	A1 Q2 J1 A1 C2	5	C2	0	1	1	1	A1:1
f43v.3	f43v	f43	H|B	2	12	teedy	0.0909090909091	0.25	0.5	1	Q2 K2 B1 A2	4	A2	1	0	1	0	NONE
f43v.3	f43v	f43	H|B	3	12	qot	0.181818181818	0.5	0	1	D1 A1 Q2	3	Q2	0	1	1	1	A1:1
f43v.7	f43v	f43	H|B	5	10	tedy	0.444444444444	0.75	1	0	Q2 J1 B1 A2	4	A2	1	0	1	0	NONE
f43v.7	f43v	f43	H|B	7	10	otam	0.666666666667	1	0.25	0	A1 Q2 A3 B3	4	B3	0	1	1	1	A1:1
f43v.7	f43v	f43	H|B	8	10	ot	0.777777777778	1	0.5	0	A1 Q2	2	Q2	0	1	1	1	A1:1
f43v.7	f43v	f43	H|B	9	10	ytaiin	0.888888888889	1	0.75	0	A2 Q2 A3 G1	4	G1	0	0	1	0	A2:1
f43v.7	f43v	f43	H|B	10	10	otas	1	1	1	0	A1 Q2 A3 C2	4	C2	0	1	1	1	A1:1
f43v.8	f43v	f43	H|B	1	9	shetcheodchs	0	0	0	0	L1 J1 Q2 K1 J1 A1 B1 K1 C2	9	C2	0	0	1	1	J1:1
f44r.1	f44r	f44	H|A	1	6	tshodpy	0	0.5	0	0	Q2 L1 A1 B1 P1 A2	6	A2	1	0	1	1	NONE
f44r.1	f44r	f44	H|A	6	6	otoloaiin	1	0.5	1	0	A1 Q2 A1 B2 A1 A3 G1	7	G1	0	1	1	1	A1:1
f44r.11	f44r	f44	H|A	1	3	ytsho	0	0.5	0	0	A2 Q2 L1 A1	4	A1	0	0	1	1	A2:1
f44v.10	f44v	f44	H|A	3	6	tshy	0.4	0.5	0.4	0	Q2 L1 A2	3	A2	1	0	1	0	NONE
f44v.12	f44v	f44	H|A	2	6	teol	0.2	0.5	0.2	0	Q2 J1 A1 B2	4	B2	1	0	1	1	NONE
f44v.2	f44v	f44	H|A	5	9	otchol	0.5	0.5	0.5	0	A1 Q2 K1 A1 B2	5	B2	0	1	1	1	A1:1
f44v.2	f44v	f44	H|A	8	9	qotor	0.875	0.5	0.875	0	D1 A1 Q2 A1 C1	5	C1	0	1	1	1	A1:1
f45r.6	f45r	f45	H|A	1	8	otchar	0	0	0	0	A1 Q2 K1 A3 C1	5	C1	0	1	1	1	A1:1
f45r.6	f45r	f45	H|A	4	8	ytchody	0.428571428571	0	1	0	A2 Q2 K1 A1 B1 A2	6	A2	0	0	1	1	A2:1
f45r.6	f45r	f45	H|A	5	8	tcholol	0.571428571429	1	0	1	Q2 K1 A1 B2 A1 B2	6	B2	1	0	1	1	NONE
f45r.6	f45r	f45	H|A	6	8	otar	0.714285714286	1	0.333333333333	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f45v.11	f45v	f45	H|A	3	5	ytchy	0.5	0.5	0.5	0	A2 Q2 K1 A2	4	A2	0	0	1	0	A2:1
f45v.5	f45v	f45	H|A	1	9	qotol	0	0.5	0	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f45v.5	f45v	f45	H|A	5	9	oty	0.5	0.5	0.5	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f45v.5	f45v	f45	H|A	6	9	shoto	0.625	0.5	0.625	0	L1 A1 Q2 A1	4	A1	0	1	1	1	A1:1
f45v.5	f45v	f45	H|A	9	9	otytam	1	0.5	1	0	A1 Q2 A2 Q2 A3 B3	6	B3	0	1	1	1	A1:1;A2:1
f46r.12	f46r	f46	H|B	1	12	techy	0	0.5	0	0	Q2 J1 K1 A2	4	A2	1	0	1	0	NONE
f46v.11	f46v	f46	H|B	1	5	tolshey	0	0	0	0	Q2 A1 B2 L1 J1 A2	6	A2	1	0	1	1	NONE
f46v.11	f46v	f46	H|B	2	5	otedy	0.25	0	1	0	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f46v.11	f46v	f46	H|B	4	5	oty	0.75	1	0.5	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f47r.10	f47r	f47	H|A	2	9	otcho	0.125	0.5	0.125	0	A1 Q2 K1 A1	4	A1	0	1	1	1	A1:1
f47r.10	f47r	f47	H|A	4	9	tor	0.375	0.5	0.375	0	Q2 A1 C1	3	C1	1	0	1	1	NONE
f47r.10	f47r	f47	H|A	6	9	otchy	0.625	0.5	0.625	0	A1 Q2 K1 A2	4	A2	0	1	1	1	A1:1
f47r.10	f47r	f47	H|A	7	9	tchol	0.75	0.5	0.75	0	Q2 K1 A1 B2	4	B2	1	0	1	1	NONE
f47v.1	f47v	f47	H|A	1	6	psheot	0	0.5	0	0	P1 L1 J1 A1 Q2	5	Q2	0	1	1	1	A1:1
f47v.2	f47v	f47	H|A	4	7	otchey	0.5	0	0.75	0	A1 Q2 K1 J1 A2	5	A2	0	1	1	1	A1:1
f47v.3	f47v	f47	H|A	3	7	oteol	0.333333333333	0.5	0.333333333333	0	A1 Q2 J1 A1 B2	5	B2	0	1	1	1	A1:1
f47v.3	f47v	f47	H|A	5	7	otchol	0.666666666667	0.5	0.666666666667	0	A1 Q2 K1 A1 B2	5	B2	0	1	1	1	A1:1
f47v.4	f47v	f47	H|A	1	7	qotol	0	0.5	0	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f47v.4	f47v	f47	H|A	6	7	qoty	0.833333333333	0.5	0.833333333333	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f47v.8	f47v	f47	H|A	2	4	cheotar	0.333333333333	0.5	0.333333333333	0	K1 J1 A1 Q2 A3 C1	6	C1	0	1	1	1	A1:1
f48r.3	f48r	f48	H|B	3	13	teoteey	0.166666666667	0.333333333333	0.333333333333	0	Q2 J1 A1 Q2 K2 A2	6	A2	1	1	1	1	A1:1
f48r.3	f48r	f48	H|B	4	13	oteodaiin	0.25	0.333333333333	0.666666666667	0	A1 Q2 J1 A1 B1 A3 G1	7	G1	0	1	1	1	A1:1
f48r.3	f48r	f48	H|B	6	13	qoteo	0.416666666667	0.666666666667	0	1	D1 A1 Q2 J1 A1	5	A1	0	1	1	1	A1:1
f48r.3	f48r	f48	H|B	11	13	qotar	0.833333333333	1	0.5	0	D1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f48r.3	f48r	f48	H|B	12	13	opchety	0.916666666667	1	0.75	0	A1 P1 K1 J1 Q2 A2	6	A2	0	0	1	1	J1:1
f48v.10	f48v	f48	H|B	1	13	tol	0	0	0	0	Q2 A1 B2	3	B2	1	0	1	1	NONE
f48v.10	f48v	f48	H|B	3	13	ytedy	0.166666666667	0	1	0	A2 Q2 J1 B1 A2	5	A2	0	0	1	0	A2:1
f48v.10	f48v	f48	H|B	7	13	chtol	0.5	1	0.333333333333	0	K1 Q2 A1 B2	4	B2	0	0	1	1	K1:1
f48v.10	f48v	f48	H|B	9	13	ytchedal	0.666666666667	1	0.555555555556	0	A2 Q2 K1 J1 B1 A3 B2	7	B2	0	0	1	0	A2:1
f48v.5	f48v	f48	H|B	3	10	taiin	0.222222222222	0.5	0	1	Q2 A3 G1	3	G1	1	0	1	0	NONE
f48v.5	f48v	f48	H|B	6	10	otedy	0.555555555556	0.5	1	0	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f48v.5	f48v	f48	H|B	9	10	tolkain	0.888888888889	1	0.666666666667	0	Q2 A1 B2 Q1 A3 F1	6	F1	1	0	1	1	NONE
f48v.5	f48v	f48	H|B	10	10	otam	1	1	1	0	A1 Q2 A3 B3	4	B3	0	1	1	1	A1:1
f48v.9	f48v	f48	H|B	1	12	tor	0	0	0	0	Q2 A1 C1	3	C1	1	0	1	1	NONE
