boundary_id	locus	page	physical_folio	register	boundary_index	group_count	position_quartile	dy_boundary	previous_page_host	next_page_host	previous_edge	next_edge	semantic_role
f76v.22|B009	f76v.22	f76v	f76	OTHER_B	9	12	3	0	y	l	y	l	UNASSIGNED
f76v.22|B010	f76v.22	f76v	f76	OTHER_B	10	12	3	0	l	y	l	y	UNASSIGNED
f76v.22|B011	f76v.22	f76v	f76	OTHER_B	11	12	4	0	y	lche	y	e	UNASSIGNED
f76v.24|B001	f76v.24	f76v	f76	OTHER_B	1	5	0	0	okeey	lsheey	y	y	UNASSIGNED
f76v.24|B002	f76v.24	f76v	f76	OTHER_B	2	5	1	0	lsheey	al	y	l	UNASSIGNED
f76v.24|B003	f76v.24	f76v	f76	OTHER_B	3	5	2	0	al	lche	l	e	UNASSIGNED
f76v.24|B004	f76v.24	f76v	f76	OTHER_B	4	5	4	1	lche	olshey	e	y	UNASSIGNED
f76v.25|B001	f76v.25	f76v	f76	OTHER_B	1	8	0	1	opalshe	okshe	e	e	UNASSIGNED
f76v.25|B002	f76v.25	f76v	f76	OTHER_B	2	8	0	1	okshe	oke	e	e	UNASSIGNED
f76v.25|B003	f76v.25	f76v	f76	OTHER_B	3	8	1	1	oke	or	e	r	UNASSIGNED
f76v.25|B004	f76v.25	f76v	f76	OTHER_B	4	8	2	0	or	ey	r	y	UNASSIGNED
f76v.25|B005	f76v.25	f76v	f76	OTHER_B	5	8	2	0	ey	opche	y	e	UNASSIGNED
f76v.25|B006	f76v.25	f76v	f76	OTHER_B	6	8	3	1	opche	al	e	l	UNASSIGNED
f76v.29|B001	f76v.29	f76v	f76	OTHER_B	1	10	0	0	ar	ee	r	e	UNASSIGNED
f76v.29|B002	f76v.29	f76v	f76	OTHER_B	2	10	0	1	ee	okee	e	e	UNASSIGNED
f76v.29|B003	f76v.29	f76v	f76	OTHER_B	3	10	1	1	okee	olkey	e	y	UNASSIGNED
f76v.29|B004	f76v.29	f76v	f76	OTHER_B	4	10	1	0	olkey	lch	y	h	UNASSIGNED
f76v.29|B006	f76v.29	f76v	f76	OTHER_B	6	10	2	0	ees	al	s	l	UNASSIGNED
f76v.29|B007	f76v.29	f76v	f76	OTHER_B	7	10	3	0	al	s	l	s	UNASSIGNED
f76v.29|B008	f76v.29	f76v	f76	OTHER_B	8	10	3	0	s	ok	s	k	UNASSIGNED
f76v.29|B009	f76v.29	f76v	f76	OTHER_B	9	10	4	0	ok	al	k	l	UNASSIGNED
f76v.3|B001	f76v.3	f76v	f76	OTHER_B	1	8	0	1	che	okee	e	e	UNASSIGNED
f76v.3|B002	f76v.3	f76v	f76	OTHER_B	2	8	0	1	okee	ee	e	e	UNASSIGNED
f76v.3|B003	f76v.3	f76v	f76	OTHER_B	3	8	1	1	ee	d	e	d	UNASSIGNED
f76v.3|B004	f76v.3	f76v	f76	OTHER_B	4	8	2	0	d	y	d	y	UNASSIGNED
f76v.3|B005	f76v.3	f76v	f76	OTHER_B	5	8	2	0	y	okee	y	e	UNASSIGNED
f76v.3|B006	f76v.3	f76v	f76	OTHER_B	6	8	3	1	okee	olke	e	e	UNASSIGNED
f76v.30|B001	f76v.30	f76v	f76	OTHER_B	1	11	0	1	che	lshees	e	s	UNASSIGNED
f76v.30|B002	f76v.30	f76v	f76	OTHER_B	2	11	0	0	lshees	aiin	s	n	UNASSIGNED
f76v.30|B003	f76v.30	f76v	f76	OTHER_B	3	11	0	0	aiin	es	n	s	UNASSIGNED
f76v.30|B004	f76v.30	f76v	f76	OTHER_B	4	11	1	0	es	chy	s	y	UNASSIGNED
f76v.30|B005	f76v.30	f76v	f76	OTHER_B	5	11	1	0	chy	rshed	y	d	UNASSIGNED
f76v.30|B006	f76v.30	f76v	f76	OTHER_B	6	11	2	0	rshed	k	d	k	UNASSIGNED
f76v.30|B007	f76v.30	f76v	f76	OTHER_B	7	11	2	0	k	eky	k	y	UNASSIGNED
f76v.30|B008	f76v.30	f76v	f76	OTHER_B	8	11	3	0	eky	t	y	t	UNASSIGNED
f76v.30|B009	f76v.30	f76v	f76	OTHER_B	9	11	3	0	t	e	t	e	UNASSIGNED
f76v.30|B010	f76v.30	f76v	f76	OTHER_B	10	11	4	1	e	lsan	e	n	UNASSIGNED
f76v.31|B001	f76v.31	f76v	f76	OTHER_B	1	10	0	0	air	ekaiiin	r	n	UNASSIGNED
f76v.31|B002	f76v.31	f76v	f76	OTHER_B	2	10	0	0	ekaiiin	ets	n	s	UNASSIGNED
f76v.31|B003	f76v.31	f76v	f76	OTHER_B	3	10	1	0	ets	aiiin	s	n	UNASSIGNED
f76v.31|B004	f76v.31	f76v	f76	OTHER_B	4	10	1	0	aiiin	ety	n	y	UNASSIGNED
f76v.31|B005	f76v.31	f76v	f76	OTHER_B	5	10	2	0	ety	otey	y	y	UNASSIGNED
f76v.31|B006	f76v.31	f76v	f76	OTHER_B	6	10	2	0	otey	ok	y	k	UNASSIGNED
f76v.31|B007	f76v.31	f76v	f76	OTHER_B	7	10	3	0	ok	e	k	e	UNASSIGNED
f76v.31|B008	f76v.31	f76v	f76	OTHER_B	8	10	3	1	e	ot	e	t	UNASSIGNED
f76v.31|B009	f76v.31	f76v	f76	OTHER_B	9	10	4	0	ot	y	t	y	UNASSIGNED
f76v.32|B001	f76v.32	f76v	f76	OTHER_B	1	10	0	0	ain	eey	n	y	UNASSIGNED
f76v.32|B002	f76v.32	f76v	f76	OTHER_B	2	10	0	0	eey	ot	y	t	UNASSIGNED
f76v.32|B003	f76v.32	f76v	f76	OTHER_B	3	10	1	0	ot	y	t	y	UNASSIGNED
f76v.32|B004	f76v.32	f76v	f76	OTHER_B	4	10	1	0	y	ok	y	k	UNASSIGNED
f76v.32|B005	f76v.32	f76v	f76	OTHER_B	5	10	2	0	ok	y	k	y	UNASSIGNED
f76v.32|B006	f76v.32	f76v	f76	OTHER_B	6	10	2	0	y	aiin	y	n	UNASSIGNED
f76v.32|B007	f76v.32	f76v	f76	OTHER_B	7	10	3	0	aiin	ckhe	n	e	UNASSIGNED
f76v.32|B008	f76v.32	f76v	f76	OTHER_B	8	10	3	1	ckhe	ol	e	l	UNASSIGNED
f76v.32|B009	f76v.32	f76v	f76	OTHER_B	9	10	4	0	ol	y	l	y	UNASSIGNED
f76v.33|B001	f76v.33	f76v	f76	OTHER_B	1	3	0	0	aiin	ot	n	t	UNASSIGNED
f76v.33|B002	f76v.33	f76v	f76	OTHER_B	2	3	4	0	ot	ckhe	t	e	UNASSIGNED
f76v.34|B001	f76v.34	f76v	f76	OTHER_B	1	7	0	0	ak	okee	k	e	UNASSIGNED
f76v.34|B002	f76v.34	f76v	f76	OTHER_B	2	7	0	1	okee	y	e	y	UNASSIGNED
f76v.34|B003	f76v.34	f76v	f76	OTHER_B	3	7	1	0	y	ot	y	t	UNASSIGNED
f76v.34|B004	f76v.34	f76v	f76	OTHER_B	4	7	2	0	ot	cphey	t	y	UNASSIGNED
f76v.34|B005	f76v.34	f76v	f76	OTHER_B	5	7	3	0	cphey	opcheey	y	y	UNASSIGNED
f76v.34|B006	f76v.34	f76v	f76	OTHER_B	6	7	4	0	opcheey	y	y	y	UNASSIGNED
f76v.35|B001	f76v.35	f76v	f76	OTHER_B	1	4	0	0	ychees	alche	s	e	UNASSIGNED
f76v.35|B002	f76v.35	f76v	f76	OTHER_B	2	4	2	1	alche	okee	e	e	UNASSIGNED
f76v.35|B003	f76v.35	f76v	f76	OTHER_B	3	4	4	1	okee	lshe	e	e	UNASSIGNED
f76v.36|B001	f76v.36	f76v	f76	OTHER_B	1	6	0	0	aiin	l	n	l	UNASSIGNED
f76v.36|B002	f76v.36	f76v	f76	OTHER_B	2	6	1	0	l	eey	l	y	UNASSIGNED
f76v.36|B003	f76v.36	f76v	f76	OTHER_B	3	6	2	0	eey	lshety	y	y	UNASSIGNED
f76v.36|B004	f76v.36	f76v	f76	OTHER_B	4	6	3	0	lshety	okeey	y	y	UNASSIGNED
f76v.36|B005	f76v.36	f76v	f76	OTHER_B	5	6	4	0	okeey	ee	y	e	UNASSIGNED
f76v.37|B001	f76v.37	f76v	f76	OTHER_B	1	3	0	1	ee	lche	e	e	UNASSIGNED
f76v.37|B002	f76v.37	f76v	f76	OTHER_B	2	3	4	1	lche	es	e	s	UNASSIGNED
f76v.38|B001	f76v.38	f76v	f76	OTHER_B	1	4	0	0	aiin	y	n	y	UNASSIGNED
f76v.38|B002	f76v.38	f76v	f76	OTHER_B	2	4	2	0	y	e	y	e	UNASSIGNED
f76v.38|B003	f76v.38	f76v	f76	OTHER_B	3	4	4	1	e	okee	e	e	UNASSIGNED
f76v.39|B001	f76v.39	f76v	f76	OTHER_B	1	10	0	0	shey	lshe	y	e	UNASSIGNED
f76v.39|B002	f76v.39	f76v	f76	OTHER_B	2	10	0	1	lshe	ok	e	k	UNASSIGNED
f76v.39|B003	f76v.39	f76v	f76	OTHER_B	3	10	1	0	ok	e	k	e	UNASSIGNED
f76v.39|B004	f76v.39	f76v	f76	OTHER_B	4	10	1	1	e	oke	e	e	UNASSIGNED
f76v.39|B005	f76v.39	f76v	f76	OTHER_B	5	10	2	1	oke	an	e	n	UNASSIGNED
f76v.39|B006	f76v.39	f76v	f76	OTHER_B	6	10	2	0	an	l	n	l	UNASSIGNED
f76v.39|B007	f76v.39	f76v	f76	OTHER_B	7	10	3	0	l	kee	l	e	UNASSIGNED
f76v.39|B009	f76v.39	f76v	f76	OTHER_B	9	10	4	0	oky	e	y	e	UNASSIGNED
f76v.40|B001	f76v.40	f76v	f76	OTHER_B	1	11	0	0	l	e	l	e	UNASSIGNED
f76v.40|B002	f76v.40	f76v	f76	OTHER_B	2	11	0	1	e	oky	e	y	UNASSIGNED
f76v.40|B003	f76v.40	f76v	f76	OTHER_B	3	11	0	0	oky	aiin	y	n	UNASSIGNED
f76v.40|B004	f76v.40	f76v	f76	OTHER_B	4	11	1	0	aiin	e	n	e	UNASSIGNED
f76v.40|B005	f76v.40	f76v	f76	OTHER_B	5	11	1	1	e	y	e	y	UNASSIGNED
f76v.40|B006	f76v.40	f76v	f76	OTHER_B	6	11	2	0	y	ok	y	k	UNASSIGNED
f76v.40|B007	f76v.40	f76v	f76	OTHER_B	7	11	2	0	ok	e	k	e	UNASSIGNED
f76v.40|B008	f76v.40	f76v	f76	OTHER_B	8	11	3	1	e	o	e	o	UNASSIGNED
f76v.40|B009	f76v.40	f76v	f76	OTHER_B	9	11	3	0	o	ar	o	r	UNASSIGNED
f76v.40|B010	f76v.40	f76v	f76	OTHER_B	10	11	4	0	ar	aiin	r	n	UNASSIGNED
f76v.41|B001	f76v.41	f76v	f76	OTHER_B	1	9	0	0	l	ey	l	y	UNASSIGNED
f76v.41|B002	f76v.41	f76v	f76	OTHER_B	2	9	0	0	ey	y	y	y	UNASSIGNED
f76v.41|B003	f76v.41	f76v	f76	OTHER_B	3	9	1	0	y	oke	y	e	UNASSIGNED
f76v.41|B004	f76v.41	f76v	f76	OTHER_B	4	9	1	1	oke	y	e	y	UNASSIGNED
f76v.41|B005	f76v.41	f76v	f76	OTHER_B	5	9	2	0	y	l	y	l	UNASSIGNED
f76v.41|B006	f76v.41	f76v	f76	OTHER_B	6	9	2	0	l	r	l	r	UNASSIGNED
f76v.41|B007	f76v.41	f76v	f76	OTHER_B	7	9	3	0	r	aiin	r	n	UNASSIGNED
f76v.41|B008	f76v.41	f76v	f76	OTHER_B	8	9	4	0	aiin	e	n	e	UNASSIGNED
f76v.5|B001	f76v.5	f76v	f76	OTHER_B	1	4	0	0	s	ot	s	t	UNASSIGNED
f76v.5|B003	f76v.5	f76v	f76	OTHER_B	3	4	4	1	cthe	eed	e	d	UNASSIGNED
f76v.6|B001	f76v.6	f76v	f76	OTHER_B	1	10	0	0	ees	olkeey	s	y	UNASSIGNED
f76v.6|B002	f76v.6	f76v	f76	OTHER_B	2	10	0	0	olkeey	okee	y	e	UNASSIGNED
f76v.6|B003	f76v.6	f76v	f76	OTHER_B	3	10	1	1	okee	eee	e	e	UNASSIGNED
f76v.6|B004	f76v.6	f76v	f76	OTHER_B	4	10	1	1	eee	ckhey	e	y	UNASSIGNED
f76v.6|B005	f76v.6	f76v	f76	OTHER_B	5	10	2	0	ckhey	eor	y	r	UNASSIGNED
f76v.6|B006	f76v.6	f76v	f76	OTHER_B	6	10	2	0	eor	aiin	r	n	UNASSIGNED
f76v.6|B007	f76v.6	f76v	f76	OTHER_B	7	10	3	0	aiin	ot	n	t	UNASSIGNED
f76v.6|B008	f76v.6	f76v	f76	OTHER_B	8	10	3	0	ot	e	t	e	UNASSIGNED
f76v.6|B009	f76v.6	f76v	f76	OTHER_B	9	10	4	1	e	lche	e	e	UNASSIGNED
f76v.7|B001	f76v.7	f76v	f76	OTHER_B	1	11	0	0	eey	o	y	o	UNASSIGNED
f76v.7|B002	f76v.7	f76v	f76	OTHER_B	2	11	0	0	o	ok	o	k	UNASSIGNED
f76v.7|B003	f76v.7	f76v	f76	OTHER_B	3	11	0	0	ok	ee	k	e	UNASSIGNED
f76v.7|B004	f76v.7	f76v	f76	OTHER_B	4	11	1	1	ee	e	e	e	UNASSIGNED
f76v.7|B005	f76v.7	f76v	f76	OTHER_B	5	11	1	1	e	olch	e	h	UNASSIGNED
f76v.7|B006	f76v.7	f76v	f76	OTHER_B	6	11	2	1	olch	okee	h	e	UNASSIGNED
f76v.7|B007	f76v.7	f76v	f76	OTHER_B	7	11	2	1	okee	e	e	e	UNASSIGNED
f76v.7|B008	f76v.7	f76v	f76	OTHER_B	8	11	3	1	e	oke	e	e	UNASSIGNED
f76v.7|B009	f76v.7	f76v	f76	OTHER_B	9	11	3	1	oke	oked	e	d	UNASSIGNED
f76v.7|B010	f76v.7	f76v	f76	OTHER_B	10	11	4	0	oked	a	d	a	UNASSIGNED
f76v.9|B001	f76v.9	f76v	f76	OTHER_B	1	7	0	0	eor	y	r	y	UNASSIGNED
f76v.9|B002	f76v.9	f76v	f76	OTHER_B	2	7	0	0	y	r	y	r	UNASSIGNED
f76v.9|B003	f76v.9	f76v	f76	OTHER_B	3	7	1	0	r	ey	r	y	UNASSIGNED
f76v.9|B004	f76v.9	f76v	f76	OTHER_B	4	7	2	0	ey	r	y	r	UNASSIGNED
f76v.9|B005	f76v.9	f76v	f76	OTHER_B	5	7	3	0	r	al	r	l	UNASSIGNED
f76v.9|B006	f76v.9	f76v	f76	OTHER_B	6	7	4	0	al	e	l	e	UNASSIGNED
f77r.11|B001	f77r.11	f77r	f77	OTHER_B	1	9	0	1	ee	ok	e	k	UNASSIGNED
f77r.11|B002	f77r.11	f77r	f77	OTHER_B	2	9	0	0	ok	e	k	e	UNASSIGNED
f77r.11|B003	f77r.11	f77r	f77	OTHER_B	3	9	1	1	e	l	e	l	UNASSIGNED
f77r.11|B004	f77r.11	f77r	f77	OTHER_B	4	9	1	0	l	e	l	e	UNASSIGNED
f77r.11|B005	f77r.11	f77r	f77	OTHER_B	5	9	2	1	e	cthey	e	y	UNASSIGNED
f77r.11|B006	f77r.11	f77r	f77	OTHER_B	6	9	2	0	cthey	okee	y	e	UNASSIGNED
f77r.11|B007	f77r.11	f77r	f77	OTHER_B	7	9	3	1	okee	ee	e	e	UNASSIGNED
f77r.11|B008	f77r.11	f77r	f77	OTHER_B	8	9	4	1	ee	a	e	a	UNASSIGNED
f77r.14|B001	f77r.14	f77r	f77	OTHER_B	1	8	0	0	okcheey	ain	y	n	UNASSIGNED
f77r.14|B002	f77r.14	f77r	f77	OTHER_B	2	8	0	0	ain	eeol	n	l	UNASSIGNED
f77r.14|B003	f77r.14	f77r	f77	OTHER_B	3	8	1	0	eeol	ee	l	e	UNASSIGNED
f77r.14|B004	f77r.14	f77r	f77	OTHER_B	4	8	2	1	ee	ok	e	k	UNASSIGNED
f77r.14|B005	f77r.14	f77r	f77	OTHER_B	5	8	2	0	ok	e	k	e	UNASSIGNED
f77r.14|B006	f77r.14	f77r	f77	OTHER_B	6	8	3	1	e	okee	e	e	UNASSIGNED
f77r.14|B007	f77r.14	f77r	f77	OTHER_B	7	8	4	1	okee	e	e	e	UNASSIGNED
f77r.15|B001	f77r.15	f77r	f77	OTHER_B	1	6	0	1	okee	e	e	e	UNASSIGNED
f77r.15|B002	f77r.15	f77r	f77	OTHER_B	2	6	1	1	e	ol	e	l	UNASSIGNED
f77r.15|B003	f77r.15	f77r	f77	OTHER_B	3	6	2	0	ol	e	l	e	UNASSIGNED
f77r.15|B004	f77r.15	f77r	f77	OTHER_B	4	6	3	1	e	ok	e	k	UNASSIGNED
f77r.15|B005	f77r.15	f77r	f77	OTHER_B	5	6	4	0	ok	eety	k	y	UNASSIGNED
f77r.16|B001	f77r.16	f77r	f77	OTHER_B	1	8	0	1	she	ot	e	t	UNASSIGNED
f77r.16|B002	f77r.16	f77r	f77	OTHER_B	2	8	0	0	ot	y	t	y	UNASSIGNED
f77r.16|B003	f77r.16	f77r	f77	OTHER_B	3	8	1	0	y	ok	y	k	UNASSIGNED
f77r.16|B004	f77r.16	f77r	f77	OTHER_B	4	8	2	0	ok	e	k	e	UNASSIGNED
f77r.16|B005	f77r.16	f77r	f77	OTHER_B	5	8	2	1	e	olchee	e	e	UNASSIGNED
f77r.16|B006	f77r.16	f77r	f77	OTHER_B	6	8	3	1	olchee	okee	e	e	UNASSIGNED
f77r.16|B007	f77r.16	f77r	f77	OTHER_B	7	8	4	1	okee	lol	e	l	UNASSIGNED
f77r.17|B001	f77r.17	f77r	f77	OTHER_B	1	8	0	1	ee	ee	e	e	UNASSIGNED
f77r.17|B002	f77r.17	f77r	f77	OTHER_B	2	8	0	1	ee	oke	e	e	UNASSIGNED
f77r.17|B003	f77r.17	f77r	f77	OTHER_B	3	8	1	1	oke	eed	e	d	UNASSIGNED
f77r.17|B004	f77r.17	f77r	f77	OTHER_B	4	8	2	0	eed	eey	d	y	UNASSIGNED
f77r.17|B005	f77r.17	f77r	f77	OTHER_B	5	8	2	0	eey	aiin	y	n	UNASSIGNED
f77r.17|B006	f77r.17	f77r	f77	OTHER_B	6	8	3	0	aiin	eety	n	y	UNASSIGNED
f77r.18|B001	f77r.18	f77r	f77	OTHER_B	1	3	0	0	aiin	e	n	e	UNASSIGNED
f77r.18|B002	f77r.18	f77r	f77	OTHER_B	2	3	4	1	e	lshey	e	y	UNASSIGNED
f77r.19|B001	f77r.19	f77r	f77	OTHER_B	1	9	0	1	okee	lchey	e	y	UNASSIGNED
f77r.19|B002	f77r.19	f77r	f77	OTHER_B	2	9	0	0	lchey	lsheey	y	y	UNASSIGNED
f77r.19|B003	f77r.19	f77r	f77	OTHER_B	3	9	1	0	lsheey	okee	y	e	UNASSIGNED
f77r.19|B004	f77r.19	f77r	f77	OTHER_B	4	9	1	1	okee	okee	e	e	UNASSIGNED
f77r.19|B005	f77r.19	f77r	f77	OTHER_B	5	9	2	1	okee	ok	e	k	UNASSIGNED
f77r.19|B006	f77r.19	f77r	f77	OTHER_B	6	9	2	0	ok	okeey	k	y	UNASSIGNED
f77r.19|B007	f77r.19	f77r	f77	OTHER_B	7	9	3	0	okeey	l	y	l	UNASSIGNED
f77r.19|B008	f77r.19	f77r	f77	OTHER_B	8	9	4	0	l	y	l	y	UNASSIGNED
f77r.20|B001	f77r.20	f77r	f77	OTHER_B	1	8	0	0	ot	e	t	e	UNASSIGNED
f77r.20|B002	f77r.20	f77r	f77	OTHER_B	2	8	0	0	e	okee	e	e	UNASSIGNED
f77r.20|B003	f77r.20	f77r	f77	OTHER_B	3	8	1	1	okee	eey	e	y	UNASSIGNED
f77r.20|B004	f77r.20	f77r	f77	OTHER_B	4	8	2	0	eey	ok	y	k	UNASSIGNED
f77r.20|B005	f77r.20	f77r	f77	OTHER_B	5	8	2	0	ok	eey	k	y	UNASSIGNED
f77r.20|B006	f77r.20	f77r	f77	OTHER_B	6	8	3	0	eey	e	y	e	UNASSIGNED
f77r.20|B007	f77r.20	f77r	f77	OTHER_B	7	8	4	1	e	alche	e	e	UNASSIGNED
f77r.21|B001	f77r.21	f77r	f77	OTHER_B	1	8	0	0	d	e	d	e	UNASSIGNED
f77r.21|B002	f77r.21	f77r	f77	OTHER_B	2	8	0	1	e	okee	e	e	UNASSIGNED
f77r.21|B003	f77r.21	f77r	f77	OTHER_B	3	8	1	1	okee	oke	e	e	UNASSIGNED
f77r.21|B004	f77r.21	f77r	f77	OTHER_B	4	8	2	1	oke	okeey	e	y	UNASSIGNED
f77r.21|B005	f77r.21	f77r	f77	OTHER_B	5	8	2	0	okeey	y	y	y	UNASSIGNED
f77r.21|B006	f77r.21	f77r	f77	OTHER_B	6	8	3	0	y	e	y	e	UNASSIGNED
f77r.21|B007	f77r.21	f77r	f77	OTHER_B	7	8	4	0	e	olaiiny	e	y	UNASSIGNED
f77r.22|B001	f77r.22	f77r	f77	OTHER_B	1	10	0	1	ee	al	e	l	UNASSIGNED
f77r.22|B002	f77r.22	f77r	f77	OTHER_B	2	10	0	0	al	lche	l	e	UNASSIGNED
f77r.22|B003	f77r.22	f77r	f77	OTHER_B	3	10	1	1	lche	r	e	r	UNASSIGNED
f77r.22|B004	f77r.22	f77r	f77	OTHER_B	4	10	1	0	r	oin	r	n	UNASSIGNED
f77r.22|B005	f77r.22	f77r	f77	OTHER_B	5	10	2	0	oin	y	n	y	UNASSIGNED
f77r.22|B006	f77r.22	f77r	f77	OTHER_B	6	10	2	0	y	d	y	d	UNASSIGNED
f77r.22|B007	f77r.22	f77r	f77	OTHER_B	7	10	3	0	d	ey	d	y	UNASSIGNED
f77r.22|B008	f77r.22	f77r	f77	OTHER_B	8	10	3	0	ey	oke	y	e	UNASSIGNED
f77r.22|B009	f77r.22	f77r	f77	OTHER_B	9	10	4	1	oke	oky	e	y	UNASSIGNED
f77r.24|B001	f77r.24	f77r	f77	OTHER_B	1	6	0	0	aiin	l	n	l	UNASSIGNED
f77r.24|B002	f77r.24	f77r	f77	OTHER_B	2	6	1	0	l	or	l	r	UNASSIGNED
f77r.24|B003	f77r.24	f77r	f77	OTHER_B	3	6	2	0	or	cphey	r	y	UNASSIGNED
f77r.24|B005	f77r.24	f77r	f77	OTHER_B	5	6	4	0	e	olchy	e	y	UNASSIGNED
f77r.25|B002	f77r.25	f77r	f77	OTHER_B	2	7	0	1	e	ok	e	k	UNASSIGNED
f77r.25|B003	f77r.25	f77r	f77	OTHER_B	3	7	1	0	ok	ed	k	d	UNASSIGNED
f77r.25|B004	f77r.25	f77r	f77	OTHER_B	4	7	2	0	ed	al	d	l	UNASSIGNED
f77r.25|B005	f77r.25	f77r	f77	OTHER_B	5	7	3	0	al	y	l	y	UNASSIGNED
f77r.25|B006	f77r.25	f77r	f77	OTHER_B	6	7	4	0	y	aror	y	r	UNASSIGNED
f77r.26|B001	f77r.26	f77r	f77	OTHER_B	1	6	0	1	ee	okee	e	e	UNASSIGNED
f77r.26|B002	f77r.26	f77r	f77	OTHER_B	2	6	1	1	okee	ok	e	k	UNASSIGNED
f77r.26|B003	f77r.26	f77r	f77	OTHER_B	3	6	2	0	ok	cthy	k	y	UNASSIGNED
f77r.26|B004	f77r.26	f77r	f77	OTHER_B	4	6	3	0	cthy	lche	y	e	UNASSIGNED
f77r.26|B005	f77r.26	f77r	f77	OTHER_B	5	6	4	1	lche	okaly	e	y	UNASSIGNED
f77r.27|B001	f77r.27	f77r	f77	OTHER_B	1	6	0	1	olche	ok	e	k	UNASSIGNED
f77r.27|B002	f77r.27	f77r	f77	OTHER_B	2	6	1	0	ok	ok	k	k	UNASSIGNED
f77r.27|B003	f77r.27	f77r	f77	OTHER_B	3	6	2	0	ok	e	k	e	UNASSIGNED
f77r.27|B004	f77r.27	f77r	f77	OTHER_B	4	6	3	1	e	okee	e	e	UNASSIGNED
f77r.27|B005	f77r.27	f77r	f77	OTHER_B	5	6	4	1	okee	e	e	e	UNASSIGNED
f77r.28|B001	f77r.28	f77r	f77	OTHER_B	1	6	0	0	olchey	otey	y	y	UNASSIGNED
f77r.28|B002	f77r.28	f77r	f77	OTHER_B	2	6	1	0	otey	ok	y	k	UNASSIGNED
f77r.28|B003	f77r.28	f77r	f77	OTHER_B	3	6	2	0	ok	olchee	k	e	UNASSIGNED
f77r.28|B004	f77r.28	f77r	f77	OTHER_B	4	6	3	1	olchee	ar	e	r	UNASSIGNED
f77r.28|B005	f77r.28	f77r	f77	OTHER_B	5	6	4	0	ar	lo	r	o	UNASSIGNED
f77r.29|B001	f77r.29	f77r	f77	OTHER_B	1	5	0	0	aiin	eol	n	l	UNASSIGNED
f77r.29|B002	f77r.29	f77r	f77	OTHER_B	2	5	1	0	eol	okee	l	e	UNASSIGNED
f77r.29|B003	f77r.29	f77r	f77	OTHER_B	3	5	2	1	okee	okee	e	e	UNASSIGNED
f77r.29|B004	f77r.29	f77r	f77	OTHER_B	4	5	4	1	okee	ot	e	t	UNASSIGNED
f77r.30|B001	f77r.30	f77r	f77	OTHER_B	1	2	0	0	ok	ckhey	k	y	UNASSIGNED
f77r.31|B001	f77r.31	f77r	f77	OTHER_B	1	6	0	0	ok	ckhy	k	y	UNASSIGNED
f77r.31|B002	f77r.31	f77r	f77	OTHER_B	2	6	1	0	ckhy	okeey	y	y	UNASSIGNED
f77r.31|B003	f77r.31	f77r	f77	OTHER_B	3	6	2	0	okeey	e	y	e	UNASSIGNED
f77r.31|B004	f77r.31	f77r	f77	OTHER_B	4	6	3	1	e	e	e	e	UNASSIGNED
f77r.31|B005	f77r.31	f77r	f77	OTHER_B	5	6	4	1	e	otary	e	y	UNASSIGNED
f77r.33|B001	f77r.33	f77r	f77	OTHER_B	1	8	0	0	aiin	y	n	y	UNASSIGNED
f77r.33|B002	f77r.33	f77r	f77	OTHER_B	2	8	0	0	y	l	y	l	UNASSIGNED
f77r.33|B003	f77r.33	f77r	f77	OTHER_B	3	8	1	0	l	kee	l	e	UNASSIGNED
f77r.33|B004	f77r.33	f77r	f77	OTHER_B	4	8	2	1	kee	eee	e	e	UNASSIGNED
f77r.33|B005	f77r.33	f77r	f77	OTHER_B	5	8	2	1	eee	ar	e	r	UNASSIGNED
f77r.33|B007	f77r.33	f77r	f77	OTHER_B	7	8	4	0	ety	y	y	y	UNASSIGNED
f77r.34|B001	f77r.34	f77r	f77	OTHER_B	1	4	0	0	ok	e	k	e	UNASSIGNED
f77r.34|B002	f77r.34	f77r	f77	OTHER_B	2	4	2	1	e	y	e	y	UNASSIGNED
f77r.35|B001	f77r.35	f77r	f77	OTHER_B	1	7	0	0	olkeey	ok	y	k	UNASSIGNED
f77r.35|B002	f77r.35	f77r	f77	OTHER_B	2	7	0	0	ok	y	k	y	UNASSIGNED
f77r.35|B003	f77r.35	f77r	f77	OTHER_B	3	7	1	0	y	ok	y	k	UNASSIGNED
f77r.35|B004	f77r.35	f77r	f77	OTHER_B	4	7	2	0	ok	ee	k	e	UNASSIGNED
f77r.35|B006	f77r.35	f77r	f77	OTHER_B	6	7	4	0	d	aly	d	y	UNASSIGNED
f77r.37|B001	f77r.37	f77r	f77	OTHER_B	1	7	0	0	eeol	y	l	y	UNASSIGNED
f77r.37|B002	f77r.37	f77r	f77	OTHER_B	2	7	0	0	y	ee	y	e	UNASSIGNED
f77r.37|B003	f77r.37	f77r	f77	OTHER_B	3	7	1	1	ee	ok	e	k	UNASSIGNED
f77r.37|B004	f77r.37	f77r	f77	OTHER_B	4	7	2	0	ok	e	k	e	UNASSIGNED
f77r.37|B005	f77r.37	f77r	f77	OTHER_B	5	7	3	1	e	ey	e	y	UNASSIGNED
f77r.37|B006	f77r.37	f77r	f77	OTHER_B	6	7	4	0	ey	lche	y	e	UNASSIGNED
f77r.38|B001	f77r.38	f77r	f77	OTHER_B	1	9	0	0	pol	e	l	e	UNASSIGNED
