locus	page	physical_folio	section	currier	hand	register	group_index	group_count	token	wrapper	inner_d	local_frame	page_host	right_family	dy_closure	b3	position_quartile
f85r2.23	f85r2	f85	C	B	2	OTHER_B	1	5	ol	NONE	0	O	l	NONE	0	0	0
f85r2.23	f85r2	f85	C	B	2	OTHER_B	2	5	lcheol	NONE	0	NONE	lcheol	NONE	0	0	1
f85r2.23	f85r2	f85	C	B	2	OTHER_B	3	5	chol	ch	0	O	l	NONE	0	0	2
f85r2.23	f85r2	f85	C	B	2	OTHER_B	4	5	ol	NONE	0	O	l	NONE	0	0	3
f85r2.23	f85r2	f85	C	B	2	OTHER_B	5	5	sheoly	sh	0	NONE	eoly	NONE	0	0	4
f85r2.3	f85r2	f85	C	B	2	OTHER_B	1	5	qotor	q	0	OT	or	NONE	0	0	0
f85r2.3	f85r2	f85	C	B	2	OTHER_B	2	5	sheedy	sh	0	NONE	ee	NONE	1	0	1
f85r2.3	f85r2	f85	C	B	2	OTHER_B	3	5	shodaiin	sh	0	O	d	aiin	0	0	2
f85r2.3	f85r2	f85	C	B	2	OTHER_B	4	5	olfar	NONE	0	NONE	olf	ar	0	0	3
f85r2.3	f85r2	f85	C	B	2	OTHER_B	5	5	ary	NONE	0	NONE	ary	NONE	0	0	4
f85r2.4	f85r2	f85	C	B	2	OTHER_B	1	5	dair	d	0	NONE	air	NONE	0	0	0
f85r2.4	f85r2	f85	C	B	2	OTHER_B	2	5	sheo	sh	0	NONE	eo	NONE	0	0	1
f85r2.4	f85r2	f85	C	B	2	OTHER_B	3	5	oraiin	NONE	0	NONE	or	aiin	0	0	2
f85r2.4	f85r2	f85	C	B	2	OTHER_B	4	5	chol	ch	0	O	l	NONE	0	0	3
f85r2.4	f85r2	f85	C	B	2	OTHER_B	5	5	daiin	d	0	NONE	aiin	NONE	0	0	4
f85r2.5	f85r2	f85	C	B	2	OTHER_B	3	3	shoral	sh	0	NONE	or	al	0	0	4
f85r2.7	f85r2	f85	C	B	2	OTHER_B	1	5	pchedeey	NONE	0	NONE	pchedeey	NONE	0	0	0
f85r2.7	f85r2	f85	C	B	2	OTHER_B	2	5	olkey	NONE	0	NONE	olkey	NONE	0	0	1
f85r2.7	f85r2	f85	C	B	2	OTHER_B	3	5	qokedy	q	0	NONE	oke	NONE	1	0	2
f85r2.7	f85r2	f85	C	B	2	OTHER_B	4	5	sheos	sh	0	NONE	eos	NONE	0	0	3
f85r2.7	f85r2	f85	C	B	2	OTHER_B	5	5	fcheey	NONE	0	NONE	fcheey	NONE	0	0	4
f85r2.9	f85r2	f85	C	B	2	OTHER_B	1	6	daiin	d	0	NONE	aiin	NONE	0	0	0
f85r2.9	f85r2	f85	C	B	2	OTHER_B	2	6	qotaiin	q	0	NONE	ot	aiin	0	0	0
f85r2.9	f85r2	f85	C	B	2	OTHER_B	3	6	tchedy	t	0	NONE	che	NONE	1	0	1
f85r2.9	f85r2	f85	C	B	2	OTHER_B	4	6	otedy	NONE	0	OT	e	NONE	1	0	2
f85r2.9	f85r2	f85	C	B	2	OTHER_B	5	6	qotchdy	q	0	OT	ch	NONE	1	0	3
f85r2.9	f85r2	f85	C	B	2	OTHER_B	6	6	chckhey	ch	0	NONE	ckhey	NONE	0	0	4
f86v3.1	f86v3	f86	C	B	2	OTHER_B	1	7	tchedy	t	0	NONE	che	NONE	1	0	0
f86v3.1	f86v3	f86	C	B	2	OTHER_B	2	7	qokeedy	q	0	NONE	okee	NONE	1	0	0
f86v3.1	f86v3	f86	C	B	2	OTHER_B	3	7	qoedy	q	0	O	e	NONE	1	0	1
f86v3.1	f86v3	f86	C	B	2	OTHER_B	4	7	qopchy	q	0	NONE	opchy	NONE	0	0	2
f86v3.1	f86v3	f86	C	B	2	OTHER_B	5	7	raiin	NONE	0	NONE	r	aiin	0	0	2
f86v3.1	f86v3	f86	C	B	2	OTHER_B	6	7	olpchey	NONE	0	NONE	olpchey	NONE	0	0	3
f86v3.1	f86v3	f86	C	B	2	OTHER_B	7	7	qokaiin	q	0	NONE	ok	aiin	0	0	4
f86v3.10	f86v3	f86	C	B	2	OTHER_B	1	11	ychey	NONE	0	NONE	ychey	NONE	0	0	0
f86v3.13	f86v3	f86	C	B	2	OTHER_B	1	11	osheey	NONE	0	NONE	osheey	NONE	0	0	0
f86v3.13	f86v3	f86	C	B	2	OTHER_B	11	11	cholkain	ch	0	NONE	olk	ain	0	0	4
f86v3.14	f86v3	f86	C	B	2	OTHER_B	1	7	ar	NONE	0	NONE	ar	NONE	0	0	0
f86v3.14	f86v3	f86	C	B	2	OTHER_B	2	7	aiin	NONE	0	NONE	aiin	NONE	0	0	0
f86v3.14	f86v3	f86	C	B	2	OTHER_B	3	7	shodain	sh	0	O	d	ain	0	0	1
f86v3.14	f86v3	f86	C	B	2	OTHER_B	4	7	shor	sh	0	NONE	or	NONE	0	0	2
f86v3.14	f86v3	f86	C	B	2	OTHER_B	5	7	chalkar	ch	0	NONE	alk	ar	0	0	2
f86v3.14	f86v3	f86	C	B	2	OTHER_B	6	7	shekshol	sh	0	NONE	ekshol	NONE	0	0	3
f86v3.14	f86v3	f86	C	B	2	OTHER_B	7	7	okchor	NONE	0	NONE	okchor	NONE	0	0	4
f86v3.17	f86v3	f86	C	B	2	OTHER_B	1	6	dsheody	d	0	NONE	sheo	NONE	1	0	0
f86v3.17	f86v3	f86	C	B	2	OTHER_B	2	6	qokchey	q	0	NONE	okchey	NONE	0	0	0
f86v3.17	f86v3	f86	C	B	2	OTHER_B	3	6	dal	d	0	NONE	al	NONE	0	0	1
f86v3.17	f86v3	f86	C	B	2	OTHER_B	4	6	or	NONE	0	NONE	or	NONE	0	0	2
f86v3.17	f86v3	f86	C	B	2	OTHER_B	5	6	odaiin	NONE	0	O	d	aiin	0	0	3
f86v3.17	f86v3	f86	C	B	2	OTHER_B	6	6	sar	s	0	NONE	ar	NONE	0	0	4
f86v3.18	f86v3	f86	C	B	2	OTHER_B	1	7	pchedaiin	NONE	0	NONE	pched	aiin	0	0	0
f86v3.18	f86v3	f86	C	B	2	OTHER_B	2	7	dchedy	d	0	NONE	che	NONE	1	0	0
f86v3.18	f86v3	f86	C	B	2	OTHER_B	3	7	qokchdy	q	0	NONE	okch	NONE	1	0	1
f86v3.18	f86v3	f86	C	B	2	OTHER_B	4	7	qopchol	q	0	NONE	opchol	NONE	0	0	2
f86v3.18	f86v3	f86	C	B	2	OTHER_B	5	7	shol	sh	0	O	l	NONE	0	0	2
f86v3.18	f86v3	f86	C	B	2	OTHER_B	6	7	sheody	sh	0	NONE	eo	NONE	1	0	3
f86v3.19	f86v3	f86	C	B	2	OTHER_B	1	10	dchey	d	0	NONE	chey	NONE	0	0	0
f86v3.19	f86v3	f86	C	B	2	OTHER_B	2	10	otain	NONE	0	NONE	ot	ain	0	0	0
f86v3.19	f86v3	f86	C	B	2	OTHER_B	3	10	olkechy	NONE	0	NONE	olkechy	NONE	0	0	0
f86v3.19	f86v3	f86	C	B	2	OTHER_B	4	10	qokam	q	0	NONE	oka	NONE	0	1	1
f86v3.19	f86v3	f86	C	B	2	OTHER_B	5	10	chol	ch	0	O	l	NONE	0	0	1
f86v3.19	f86v3	f86	C	B	2	OTHER_B	6	10	kchdy	NONE	0	NONE	kch	NONE	1	0	2
f86v3.19	f86v3	f86	C	B	2	OTHER_B	7	10	chol	ch	0	O	l	NONE	0	0	2
f86v3.19	f86v3	f86	C	B	2	OTHER_B	8	10	tchdy	t	0	NONE	ch	NONE	1	0	3
f86v3.19	f86v3	f86	C	B	2	OTHER_B	9	10	dar	d	0	NONE	ar	NONE	0	0	3
f86v3.20	f86v3	f86	C	B	2	OTHER_B	1	9	lshodair	NONE	0	NONE	lshod	air	0	0	0
f86v3.20	f86v3	f86	C	B	2	OTHER_B	2	9	ykcho	NONE	0	NONE	ykcho	NONE	0	0	0
f86v3.20	f86v3	f86	C	B	2	OTHER_B	3	9	dar	d	0	NONE	ar	NONE	0	0	1
f86v3.20	f86v3	f86	C	B	2	OTHER_B	4	9	chody	ch	0	NONE	o	NONE	1	0	1
f86v3.20	f86v3	f86	C	B	2	OTHER_B	5	9	ykeeody	NONE	0	NONE	ykeeo	NONE	1	0	2
f86v3.20	f86v3	f86	C	B	2	OTHER_B	6	9	qochey	q	0	O	chey	NONE	0	0	2
f86v3.20	f86v3	f86	C	B	2	OTHER_B	8	9	lkar	NONE	0	NONE	lk	ar	0	0	3
f86v3.20	f86v3	f86	C	B	2	OTHER_B	9	9	ary	NONE	0	NONE	ary	NONE	0	0	4
f86v3.21	f86v3	f86	C	B	2	OTHER_B	1	9	dshedy	d	0	NONE	she	NONE	1	0	0
f86v3.21	f86v3	f86	C	B	2	OTHER_B	2	9	kshey	NONE	0	NONE	kshey	NONE	0	0	0
f86v3.21	f86v3	f86	C	B	2	OTHER_B	3	9	tchdy	t	0	NONE	ch	NONE	1	0	1
f86v3.21	f86v3	f86	C	B	2	OTHER_B	4	9	shdy	sh	1	NONE	y	NONE	0	0	1
f86v3.21	f86v3	f86	C	B	2	OTHER_B	5	9	ralkchedy	NONE	0	NONE	ralkche	NONE	1	0	2
f86v3.21	f86v3	f86	C	B	2	OTHER_B	6	9	ytchol	NONE	0	NONE	ytchol	NONE	0	0	2
f86v3.21	f86v3	f86	C	B	2	OTHER_B	7	9	qoty	q	0	OT	y	NONE	0	0	3
f86v3.21	f86v3	f86	C	B	2	OTHER_B	8	9	okshy	NONE	0	NONE	okshy	NONE	0	0	3
f86v3.21	f86v3	f86	C	B	2	OTHER_B	9	9	tam	t	0	NONE	a	NONE	0	1	4
f86v3.22	f86v3	f86	C	B	2	OTHER_B	1	5	ytchdy	NONE	0	NONE	ytch	NONE	1	0	0
f86v3.22	f86v3	f86	C	B	2	OTHER_B	2	5	dar	d	0	NONE	ar	NONE	0	0	1
f86v3.23	f86v3	f86	C	B	2	OTHER_B	1	8	tshedal	t	0	NONE	shed	al	0	0	0
f86v3.23	f86v3	f86	C	B	2	OTHER_B	2	8	ypchey	NONE	0	NONE	ypchey	NONE	0	0	0
f86v3.23	f86v3	f86	C	B	2	OTHER_B	3	8	shdy	sh	1	NONE	y	NONE	0	0	1
f86v3.23	f86v3	f86	C	B	2	OTHER_B	4	8	qopcheeody	q	0	NONE	opcheeo	NONE	1	0	1
f86v3.23	f86v3	f86	C	B	2	OTHER_B	5	8	opchdy	NONE	0	NONE	opch	NONE	1	0	2
f86v3.23	f86v3	f86	C	B	2	OTHER_B	6	8	olfchey	NONE	0	NONE	olfchey	NONE	0	0	2
f86v3.23	f86v3	f86	C	B	2	OTHER_B	7	8	ypchey	NONE	0	NONE	ypchey	NONE	0	0	3
f86v3.23	f86v3	f86	C	B	2	OTHER_B	8	8	qotaiin	q	0	NONE	ot	aiin	0	0	4
f86v3.26	f86v3	f86	C	B	2	OTHER_B	1	9	shor	sh	0	NONE	or	NONE	0	0	0
f86v3.26	f86v3	f86	C	B	2	OTHER_B	2	9	yteey	NONE	0	NONE	yteey	NONE	0	0	0
f86v3.26	f86v3	f86	C	B	2	OTHER_B	3	9	oteedy	NONE	0	OT	ee	NONE	1	0	1
f86v3.26	f86v3	f86	C	B	2	OTHER_B	4	9	shedaiin	sh	0	NONE	ed	aiin	0	0	1
f86v3.26	f86v3	f86	C	B	2	OTHER_B	5	9	sheey	sh	0	NONE	eey	NONE	0	0	2
f86v3.26	f86v3	f86	C	B	2	OTHER_B	6	9	otaiin	NONE	0	NONE	ot	aiin	0	0	2
f86v3.26	f86v3	f86	C	B	2	OTHER_B	7	9	ytaiin	NONE	0	NONE	yt	aiin	0	0	3
f86v3.26	f86v3	f86	C	B	2	OTHER_B	8	9	otodar	NONE	0	NONE	otod	ar	0	0	3
f86v3.26	f86v3	f86	C	B	2	OTHER_B	9	9	aiin	NONE	0	NONE	aiin	NONE	0	0	4
f86v3.27	f86v3	f86	C	B	2	OTHER_B	1	8	teeos	t	0	NONE	eeos	NONE	0	0	0
f86v3.27	f86v3	f86	C	B	2	OTHER_B	2	8	aiin	NONE	0	NONE	aiin	NONE	0	0	0
f86v3.27	f86v3	f86	C	B	2	OTHER_B	3	8	yteey	NONE	0	NONE	yteey	NONE	0	0	1
f86v3.27	f86v3	f86	C	B	2	OTHER_B	4	8	qoteey	q	0	OT	eey	NONE	0	0	1
f86v3.27	f86v3	f86	C	B	2	OTHER_B	5	8	otchey	NONE	0	OT	chey	NONE	0	0	2
f86v3.27	f86v3	f86	C	B	2	OTHER_B	6	8	qoteeody	q	0	OT	eeo	NONE	1	0	2
f86v3.27	f86v3	f86	C	B	2	OTHER_B	7	8	cheeor	che	0	NONE	eor	NONE	0	0	3
f86v3.27	f86v3	f86	C	B	2	OTHER_B	8	8	cheedaiin	che	0	NONE	ed	aiin	0	0	4
f86v3.29	f86v3	f86	C	B	2	OTHER_B	1	5	toeeedchy	t	0	NONE	oeeedchy	NONE	0	0	0
f86v3.29	f86v3	f86	C	B	2	OTHER_B	2	5	okchey	NONE	0	NONE	okchey	NONE	0	0	1
f86v3.29	f86v3	f86	C	B	2	OTHER_B	3	5	qokchedy	q	0	NONE	okche	NONE	1	0	2
f86v3.29	f86v3	f86	C	B	2	OTHER_B	4	5	shedy	sh	0	NONE	e	NONE	1	0	3
f86v3.29	f86v3	f86	C	B	2	OTHER_B	5	5	ytcheodar	NONE	0	NONE	ytcheod	ar	0	0	4
f86v3.31	f86v3	f86	C	B	2	OTHER_B	1	7	tchedy	t	0	NONE	che	NONE	1	0	0
f86v3.31	f86v3	f86	C	B	2	OTHER_B	2	7	chy	ch	0	NONE	y	NONE	0	0	0
f86v3.31	f86v3	f86	C	B	2	OTHER_B	3	7	tchey	t	0	NONE	chey	NONE	0	0	1
f86v3.31	f86v3	f86	C	B	2	OTHER_B	4	7	otchedy	NONE	0	OT	che	NONE	1	0	2
f86v3.31	f86v3	f86	C	B	2	OTHER_B	5	7	qokal	q	0	NONE	ok	al	0	0	2
f86v3.31	f86v3	f86	C	B	2	OTHER_B	6	7	oeedy	NONE	0	O	ee	NONE	1	0	3
f86v3.31	f86v3	f86	C	B	2	OTHER_B	7	7	lkam	NONE	0	NONE	lka	NONE	0	1	4
f86v3.32	f86v3	f86	C	B	2	OTHER_B	1	6	oees	NONE	0	O	ees	NONE	0	0	0
f86v3.32	f86v3	f86	C	B	2	OTHER_B	2	6	aiiin	NONE	0	NONE	aiiin	NONE	0	0	0
f86v3.32	f86v3	f86	C	B	2	OTHER_B	3	6	yteeedy	NONE	0	NONE	yteee	NONE	1	0	1
f86v3.32	f86v3	f86	C	B	2	OTHER_B	4	6	chedy	che	1	NONE	y	NONE	0	0	2
f86v3.32	f86v3	f86	C	B	2	OTHER_B	5	6	qotaiin	q	0	NONE	ot	aiin	0	0	3
f86v3.32	f86v3	f86	C	B	2	OTHER_B	6	6	cheody	che	0	NONE	o	NONE	1	0	4
f86v3.36	f86v3	f86	C	B	2	OTHER_B	1	4	ykeeedy	NONE	0	NONE	ykeee	NONE	1	0	0
f86v3.36	f86v3	f86	C	B	2	OTHER_B	2	4	qoteey	q	0	OT	eey	NONE	0	0	1
f86v3.36	f86v3	f86	C	B	2	OTHER_B	3	4	qodaiin	q	0	O	d	aiin	0	0	2
f86v3.36	f86v3	f86	C	B	2	OTHER_B	4	4	okeeey	NONE	0	NONE	okeeey	NONE	0	0	4
f86v3.5	f86v3	f86	C	B	2	OTHER_B	1	7	ysheey	NONE	0	NONE	ysheey	NONE	0	0	0
f86v3.5	f86v3	f86	C	B	2	OTHER_B	2	7	qotaiin	q	0	NONE	ot	aiin	0	0	0
f86v3.5	f86v3	f86	C	B	2	OTHER_B	3	7	chdy	ch	1	NONE	y	NONE	0	0	1
f86v3.5	f86v3	f86	C	B	2	OTHER_B	5	7	ytain	NONE	0	NONE	yt	ain	0	0	2
f86v3.5	f86v3	f86	C	B	2	OTHER_B	6	7	otain	NONE	0	NONE	ot	ain	0	0	3
f86v3.6	f86v3	f86	C	B	2	OTHER_B	1	8	daiinls	d	0	NONE	aiinls	NONE	0	0	0
f86v3.6	f86v3	f86	C	B	2	OTHER_B	2	8	aiin	NONE	0	NONE	aiin	NONE	0	0	0
f86v3.6	f86v3	f86	C	B	2	OTHER_B	3	8	chcthy	ch	0	NONE	cthy	NONE	0	0	1
f86v3.6	f86v3	f86	C	B	2	OTHER_B	4	8	ykaiin	NONE	0	NONE	yk	aiin	0	0	1
f86v3.6	f86v3	f86	C	B	2	OTHER_B	5	8	ykaiin	NONE	0	NONE	yk	aiin	0	0	2
f86v3.6	f86v3	f86	C	B	2	OTHER_B	6	8	chdar	ch	0	NONE	d	ar	0	0	2
f86v3.7	f86v3	f86	C	B	2	OTHER_B	1	7	sain	s	0	NONE	ain	NONE	0	0	0
f86v3.7	f86v3	f86	C	B	2	OTHER_B	2	7	ytaiin	NONE	0	NONE	yt	aiin	0	0	0
f86v3.7	f86v3	f86	C	B	2	OTHER_B	3	7	ytapy	NONE	0	NONE	ytapy	NONE	0	0	1
f86v3.7	f86v3	f86	C	B	2	OTHER_B	4	7	odeeey	NONE	0	NONE	odeeey	NONE	0	0	2
f86v3.7	f86v3	f86	C	B	2	OTHER_B	5	7	dal	d	0	NONE	al	NONE	0	0	2
f86v3.7	f86v3	f86	C	B	2	OTHER_B	6	7	dair	d	0	NONE	air	NONE	0	0	3
f86v3.7	f86v3	f86	C	B	2	OTHER_B	7	7	ytam	NONE	0	NONE	yta	NONE	0	1	4
f86v4.9	f86v4	f86	C	B	2	OTHER_B	2	4	oleey	NONE	0	NONE	oleey	NONE	0	0	1
f86v4.9	f86v4	f86	C	B	2	OTHER_B	3	4	ol	NONE	0	O	l	NONE	0	0	2
f86v4.9	f86v4	f86	C	B	2	OTHER_B	4	4	yy	NONE	0	NONE	yy	NONE	0	0	4
f86v5.1	f86v5	f86	T	B	2	OTHER_B	1	12	pshdal	NONE	0	NONE	pshd	al	0	0	0
f86v5.1	f86v5	f86	T	B	2	OTHER_B	2	12	choky	ch	0	NONE	oky	NONE	0	0	0
f86v5.1	f86v5	f86	T	B	2	OTHER_B	3	12	sheody	sh	0	NONE	eo	NONE	1	0	0
f86v5.1	f86v5	f86	T	B	2	OTHER_B	4	12	lfchy	NONE	0	NONE	lfchy	NONE	0	0	1
f86v5.1	f86v5	f86	T	B	2	OTHER_B	5	12	fyshey	NONE	0	NONE	fyshey	NONE	0	0	1
f86v5.1	f86v5	f86	T	B	2	OTHER_B	7	12	opy	NONE	0	NONE	opy	NONE	0	0	2
f86v5.1	f86v5	f86	T	B	2	OTHER_B	8	12	ypar	NONE	0	NONE	yp	ar	0	0	2
f86v5.10	f86v5	f86	T	B	2	OTHER_B	1	11	ykar	NONE	0	NONE	yk	ar	0	0	0
f86v5.10	f86v5	f86	T	B	2	OTHER_B	2	11	olkal	NONE	0	NONE	olk	al	0	0	0
f86v5.10	f86v5	f86	T	B	2	OTHER_B	3	11	kar	NONE	0	NONE	k	ar	0	0	0
f86v5.10	f86v5	f86	T	B	2	OTHER_B	4	11	shedy	sh	0	NONE	e	NONE	1	0	1
f86v5.10	f86v5	f86	T	B	2	OTHER_B	5	11	shor	sh	0	NONE	or	NONE	0	0	1
f86v5.10	f86v5	f86	T	B	2	OTHER_B	6	11	qokar	q	0	NONE	ok	ar	0	0	2
f86v5.10	f86v5	f86	T	B	2	OTHER_B	7	11	chor	ch	0	NONE	or	NONE	0	0	2
f86v5.10	f86v5	f86	T	B	2	OTHER_B	8	11	or	NONE	0	NONE	or	NONE	0	0	2
f86v5.10	f86v5	f86	T	B	2	OTHER_B	9	11	ykaiin	NONE	0	NONE	yk	aiin	0	0	3
f86v5.10	f86v5	f86	T	B	2	OTHER_B	10	11	otam	NONE	0	OT	a	NONE	0	1	3
f86v5.10	f86v5	f86	T	B	2	OTHER_B	11	11	ytam	NONE	0	NONE	yta	NONE	0	1	4
f86v5.11	f86v5	f86	T	B	2	OTHER_B	1	10	taral	t	0	NONE	ar	al	0	0	0
f86v5.11	f86v5	f86	T	B	2	OTHER_B	2	10	okar	NONE	0	NONE	ok	ar	0	0	0
f86v5.11	f86v5	f86	T	B	2	OTHER_B	3	10	octhey	NONE	0	NONE	octhey	NONE	0	0	0
f86v5.11	f86v5	f86	T	B	2	OTHER_B	4	10	sal	s	0	NONE	al	NONE	0	0	1
f86v5.11	f86v5	f86	T	B	2	OTHER_B	5	10	kaiin	NONE	0	NONE	k	aiin	0	0	1
f86v5.11	f86v5	f86	T	B	2	OTHER_B	6	10	ytal	NONE	0	NONE	yt	al	0	0	2
f86v5.11	f86v5	f86	T	B	2	OTHER_B	7	10	chey	che	0	NONE	y	NONE	0	0	2
f86v5.11	f86v5	f86	T	B	2	OTHER_B	8	10	otal	NONE	0	NONE	ot	al	0	0	3
f86v5.11	f86v5	f86	T	B	2	OTHER_B	9	10	aiiin	NONE	0	NONE	aiiin	NONE	0	0	3
f86v5.11	f86v5	f86	T	B	2	OTHER_B	10	10	olkam	NONE	0	NONE	olka	NONE	0	1	4
f86v5.13	f86v5	f86	T	B	2	OTHER_B	1	11	daiin	d	0	NONE	aiin	NONE	0	0	0
f86v5.13	f86v5	f86	T	B	2	OTHER_B	2	11	shar	sh	0	NONE	ar	NONE	0	0	0
f86v5.13	f86v5	f86	T	B	2	OTHER_B	3	11	otam	NONE	0	OT	a	NONE	0	1	0
f86v5.13	f86v5	f86	T	B	2	OTHER_B	4	11	ytaiin	NONE	0	NONE	yt	aiin	0	0	1
f86v5.13	f86v5	f86	T	B	2	OTHER_B	5	11	otal	NONE	0	NONE	ot	al	0	0	1
f86v5.13	f86v5	f86	T	B	2	OTHER_B	6	11	teody	t	0	NONE	eo	NONE	1	0	2
f86v5.13	f86v5	f86	T	B	2	OTHER_B	7	11	cthy	NONE	0	NONE	cthy	NONE	0	0	2
f86v5.13	f86v5	f86	T	B	2	OTHER_B	8	11	or	NONE	0	NONE	or	NONE	0	0	2
f86v5.13	f86v5	f86	T	B	2	OTHER_B	9	11	aiin	NONE	0	NONE	aiin	NONE	0	0	3
f86v5.13	f86v5	f86	T	B	2	OTHER_B	10	11	otar	NONE	0	NONE	ot	ar	0	0	3
f86v5.13	f86v5	f86	T	B	2	OTHER_B	11	11	aiiin	NONE	0	NONE	aiiin	NONE	0	0	4
f86v5.16	f86v5	f86	T	B	2	OTHER_B	1	8	dcheytain	d	0	NONE	cheyt	ain	0	0	0
f86v5.16	f86v5	f86	T	B	2	OTHER_B	3	8	daiin	d	0	NONE	aiin	NONE	0	0	1
f86v5.16	f86v5	f86	T	B	2	OTHER_B	4	8	ykalkain	NONE	0	NONE	ykalk	ain	0	0	1
f86v5.16	f86v5	f86	T	B	2	OTHER_B	5	8	ykar	NONE	0	NONE	yk	ar	0	0	2
f86v5.17	f86v5	f86	T	B	2	OTHER_B	1	9	ockhedy	NONE	0	NONE	ockhe	NONE	1	0	0
f86v5.17	f86v5	f86	T	B	2	OTHER_B	2	9	ched	che	0	NONE	d	NONE	0	0	0
f86v5.18	f86v5	f86	T	B	2	OTHER_B	1	11	poldaiin	NONE	0	NONE	pold	aiin	0	0	0
f86v5.18	f86v5	f86	T	B	2	OTHER_B	4	11	otcho	NONE	0	OT	cho	NONE	0	0	1
f86v5.18	f86v5	f86	T	B	2	OTHER_B	5	11	lkaiin	NONE	0	NONE	lk	aiin	0	0	1
f86v5.18	f86v5	f86	T	B	2	OTHER_B	6	11	os	NONE	0	NONE	os	NONE	0	0	2
f86v5.18	f86v5	f86	T	B	2	OTHER_B	7	11	al	NONE	0	NONE	al	NONE	0	0	2
f86v5.18	f86v5	f86	T	B	2	OTHER_B	8	11	ody	NONE	0	NONE	o	NONE	1	0	2
f86v5.18	f86v5	f86	T	B	2	OTHER_B	9	11	qotar	q	0	NONE	ot	ar	0	0	3
f86v5.18	f86v5	f86	T	B	2	OTHER_B	10	11	ytedy	NONE	0	NONE	yte	NONE	1	0	3
f86v5.18	f86v5	f86	T	B	2	OTHER_B	11	11	daiin	d	0	NONE	aiin	NONE	0	0	4
f86v5.19	f86v5	f86	T	B	2	OTHER_B	1	9	ycheeytydaiin	NONE	0	NONE	ycheeytyd	aiin	0	0	0
f86v5.19	f86v5	f86	T	B	2	OTHER_B	2	9	ykeeo	NONE	0	NONE	ykeeo	NONE	0	0	0
f86v5.19	f86v5	f86	T	B	2	OTHER_B	3	9	chey	che	0	NONE	y	NONE	0	0	1
f86v5.19	f86v5	f86	T	B	2	OTHER_B	4	9	shckhy	sh	0	NONE	ckhy	NONE	0	0	1
f86v5.19	f86v5	f86	T	B	2	OTHER_B	5	9	shoky	sh	0	NONE	oky	NONE	0	0	2
f86v5.19	f86v5	f86	T	B	2	OTHER_B	6	9	oty	NONE	0	OT	y	NONE	0	0	2
f86v5.19	f86v5	f86	T	B	2	OTHER_B	7	9	oty	NONE	0	OT	y	NONE	0	0	3
f86v5.19	f86v5	f86	T	B	2	OTHER_B	8	9	otain	NONE	0	NONE	ot	ain	0	0	3
f86v5.2	f86v5	f86	T	B	2	OTHER_B	12	12	otam	NONE	0	OT	a	NONE	0	1	4
f86v5.21	f86v5	f86	T	B	2	OTHER_B	1	11	oar	NONE	0	NONE	o	ar	0	0	0
f86v5.21	f86v5	f86	T	B	2	OTHER_B	2	11	ar	NONE	0	NONE	ar	NONE	0	0	0
f86v5.21	f86v5	f86	T	B	2	OTHER_B	3	11	aiin	NONE	0	NONE	aiin	NONE	0	0	0
f86v5.21	f86v5	f86	T	B	2	OTHER_B	4	11	okaiin	NONE	0	NONE	ok	aiin	0	0	1
f86v5.21	f86v5	f86	T	B	2	OTHER_B	5	11	yteey	NONE	0	NONE	yteey	NONE	0	0	1
f86v5.21	f86v5	f86	T	B	2	OTHER_B	6	11	ytaiin	NONE	0	NONE	yt	aiin	0	0	2
f86v5.21	f86v5	f86	T	B	2	OTHER_B	7	11	qokees	q	0	NONE	okees	NONE	0	0	2
f86v5.21	f86v5	f86	T	B	2	OTHER_B	8	11	aiin	NONE	0	NONE	aiin	NONE	0	0	2
f86v5.21	f86v5	f86	T	B	2	OTHER_B	9	11	yteey	NONE	0	NONE	yteey	NONE	0	0	3
f86v5.21	f86v5	f86	T	B	2	OTHER_B	10	11	qotey	q	0	NONE	otey	NONE	0	0	3
f86v5.21	f86v5	f86	T	B	2	OTHER_B	11	11	lkey	NONE	0	NONE	lkey	NONE	0	0	4
f86v5.22	f86v5	f86	T	B	2	OTHER_B	1	9	ykaiin	NONE	0	NONE	yk	aiin	0	0	0
f86v5.22	f86v5	f86	T	B	2	OTHER_B	2	9	ykeey	NONE	0	NONE	ykeey	NONE	0	0	0
f86v5.22	f86v5	f86	T	B	2	OTHER_B	3	9	ykal	NONE	0	NONE	yk	al	0	0	1
f86v5.22	f86v5	f86	T	B	2	OTHER_B	4	9	chod	ch	0	O	d	NONE	0	0	1
f86v5.22	f86v5	f86	T	B	2	OTHER_B	5	9	aiin	NONE	0	NONE	aiin	NONE	0	0	2
f86v5.22	f86v5	f86	T	B	2	OTHER_B	6	9	oeey	NONE	0	O	eey	NONE	0	0	2
f86v5.22	f86v5	f86	T	B	2	OTHER_B	7	9	teodkaiin	t	0	NONE	eodk	aiin	0	0	3
f86v5.22	f86v5	f86	T	B	2	OTHER_B	8	9	otodaiin	NONE	0	NONE	otod	aiin	0	0	3
f86v5.24	f86v5	f86	T	B	2	OTHER_B	1	9	oar	NONE	0	NONE	o	ar	0	0	0
f86v5.24	f86v5	f86	T	B	2	OTHER_B	2	9	aiin	NONE	0	NONE	aiin	NONE	0	0	0
f86v5.24	f86v5	f86	T	B	2	OTHER_B	3	9	ykain	NONE	0	NONE	yk	ain	0	0	1
f86v5.24	f86v5	f86	T	B	2	OTHER_B	4	9	okal	NONE	0	NONE	ok	al	0	0	1
