line_id	book	record_id	page_id	line_index	group_count	generated_map	generated_sampled	map_exact_lexicon_groups	map_productive_groups	map_identity_groups	sampled_exact_lexicon_groups	sampled_productive_groups	sampled_identity_groups
NB_B5_R002306_L0011	Band5	NB_B5_R002306	Rst Nbg-Briefbücher-Nr 5_0062_left.png	11	11	gancʒe fleiss vvas derselb vns ratgeselle in denselbn sachn ʒu disem	gancʒem fleiss vvas derselb vns ratgeselle in denselben sachen ʒu dise	11	0	0	11	0	0
NB_B5_R002306_L0012	Band5	NB_B5_R002306	Rst Nbg-Briefbücher-Nr 5_0062_left.png	12	13	mal von vnsn wegen an eẅr fürstenl gnade werbe daʒ jr jn vmb	mal von vnsn wege an eẅr fürstenlich gnade werbe daʒ jr jn vmb	13	0	0	13	0	0
NB_B5_R002306_L0013	Band5	NB_B5_R002306	Rst Nbg-Briefbücher-Nr 5_0062_left.png	13	11	vnsr willige dienst wille darinn gnediklich vhörn jm des gencʒl gelawbn	vnsr willige dienst willen darinn gnediklich verhörn jm des gencʒl gelawbe	11	0	0	11	0	0
NB_B5_R002306_L0014	Band5	NB_B5_R002306	Rst Nbg-Briefbücher-Nr 5_0062_left.png	14	12	vnd vns in denselbn sachn eẅr gnade vnd guten wille günstiklich be	vnd vns in denselbn sache eẅr gnade vnd guten willen günstiklich be	12	0	0	12	0	0
NB_B5_R002306_L0015	Band5	NB_B5_R002306	Rst Nbg-Briefbücher-Nr 5_0062_left.png	15	11	weisen wellet als wir eẅr hoch sunderlich wol getrawn das welln	weis wellet als wir eẅr hoch sunderlich wol getrawn das welln	11	0	0	11	0	0
NB_B5_R002306_L0016	Band5	NB_B5_R002306	Rst Nbg-Briefbücher-Nr 5_0062_left.png	16	12	wir vmb eẅr furstenlich gnade willikl vnd gn vdienen dat ut sup	wir vmb eẅr furstenlich gnade williklich vnd gern verdienen dat ut s	11	0	1	11	0	1
NB_B5_R002307_L0001	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_left.png	1	5	diethen lantschad vicʒtum ʒu aschaffembg	diethern lantschade vicʒtum ʒu aschaffembg	3	2	0	3	2	0
NB_B5_R002307_L0002	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_left.png	2	14	l her vicʒtum als vns eẅr erberk vor vnd yecʒ verschr hat von yosep	lieber hr vicʒtum als vns eẅr erberk vor vnd yecʒ verschr hat von yosep	13	0	1	13	1	0
NB_B5_R002307_L0003	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_left.png	3	13	pücʒels des juden wegen der bey vns wonhaft gewesen ist etc das habn	pücʒels des juden wege der bey vns wonhaft gewesen ist etc das habn	12	0	1	12	0	1
NB_B5_R002307_L0004	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_left.png	4	13	wir wol vernom nu habn wir dem vorg yosep auf eẅr vorder brief	wir wol vernom nu habn wir dem vorgen yosep auf eẅr vorder brief	12	0	1	12	0	1
NB_B5_R002307_L0005	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_left.png	5	12	müntlich geantwurtt so tun wir eẅr erberk ʒu wissen daʒ wir denselbn	müntlich geantwurtt so tun wir eẅr erberk ʒu wissen daʒ wir denselbn	12	0	0	12	0	0
NB_B5_R002307_L0006	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_left.png	6	2	vnd sachn	vnd sachn	2	0	0	2	0	0
NB_B5_R002307_L0007	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_left.png	7	13	yosep juden von merklichr klag wegen die für vns vber jn kam dar	yosep juden vo meklichr klag weg die für vns vber jn kam dar	11	1	1	11	1	1
NB_B5_R002307_L0008	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_left.png	8	11	jnn er sich vhandelt vnd wol grösser straff vschuldt hett gepüsset	jnn er sich vhandelt vnd wol grösser straff vschuldt hett gepüsset	10	0	1	10	1	0
NB_B5_R002307_L0009	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_left.png	9	9	habn dieselbn straffe ʒuhaltn er iren jüdischn eyde gesworn	habn dies straffe ʒuhalten er ire jüdisch eyde gesworn	7	2	0	7	1	1
NB_B5_R002307_L0010	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_left.png	10	12	vnd jnstrument vber sich gebn hat ob keinrley bett für jn beschehe	vnd jnstrumet vber sich gebn hat ob keinrley bett für jn beschehe	10	0	2	10	1	1
NB_B5_R002307_L0011	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_left.png	11	11	daʒ jn das daran niht fürtrag sol aber eẅr erberk ʒulieb	daʒ jn das daran niht fürtragen sol aber eẅr erberkeit ʒulieb	10	0	1	10	0	1
NB_B5_R002307_L0012	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_right.png	12	12	so welln wir seine weib seinen kinde vnd seinen ʒweyen brüdn david	so welln wir seine weib sein kinde vnd seinen ʒweyen brüdn david	11	0	1	11	0	1
NB_B5_R002307_L0013	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_right.png	13	12	vnd seligman den juden geleyt bey vns gebn hieʒwisch sand jacobs tag	vnd seligman den juden geleyt bey vns gebn hieʒwisch sand jacobs tag	11	0	1	11	0	1
NB_B5_R002307_L0014	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_right.png	14	14	vngeulichn doch also ob die ʒeit icht darein fiel daʒ es vns niht fük	vngeulichn doch also ob die ʒeit icht darein fiel daʒ es vns niht fük	12	0	2	12	0	2
NB_B5_R002307_L0015	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_right.png	15	15	lich würde das welln wir jn acht tag beuor ʒu wissen tun denn wo vvir	lich würde das welln wir jn acht tag beuor ʒu wissen tun denn wo vvir	15	0	0	15	0	0
NB_B5_R002307_L0016	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_right.png	16	12	eẅr erberk lieb od dienst etc dat fia iiija p joh an	eẅr erberkeit lieb od dienst etc dat fia iiija p johis an	12	0	0	12	0	0
NB_B5_R002307_L0017	Band5	NB_B5_R002307	Rst Nbg-Briefbücher-Nr 5_0062_right.png	17	2	portam latinam	portam latinam	0	0	2	0	2	0
NB_B5_R002308_L0001	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	1	11	vvir die b des rats etc bek etc daʒ für vns	vvir die burg des rats etc bekenne etc daʒ für vns	11	0	0	11	0	0
NB_B5_R002308_L0002	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	2	1	vlr	vlrich	1	0	0	1	0	0
NB_B5_R002308_L0003	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	3	10	kume ist heinr hirsʒuogell vns b vnd hat vns fürbraht	kumen ist h hirsʒuogell vns burg vnd hat vns fürbraht	9	0	1	9	0	1
NB_B5_R002308_L0004	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	4	9	vvie jn die erbn vesten jörg langwartr apell fuchs	vvie jn die erbn veste jörg langwarter apell fuchs	8	1	0	8	0	1
NB_B5_R002308_L0005	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	5	5	den heinr hirsʒuogel seinen pruder	den heinr hirsʒuogel seinen pruder	4	0	1	4	0	1
NB_B5_R002308_L0006	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	6	8	vnd conr von klẏnngenfels cʒu burlaswag gefangen heten	vnd conr von klẏnngenfels cʒu burlaswag gefangen hete	6	0	2	6	0	2
NB_B5_R002308_L0007	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	7	1	den	den	1	0	0	1	0	0
NB_B5_R002308_L0008	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	8	5	daʒ er jn gelobn müste	daʒ er jn geloben müste	4	1	0	4	1	0
NB_B5_R002308_L0009	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	9	2	gelassen vnd	gelassen vnd	2	0	0	2	0	0
NB_B5_R002308_L0010	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	10	12	vnd sie jn widerledig gesagt habn also daʒ er hie vor vns	vnd sie jn widerledig gesagt habn also daʒ er hie vor vns	11	0	1	11	0	1
NB_B5_R002308_L0011	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	11	1	wölt	wölt	1	0	0	1	0	0
NB_B5_R002308_L0012	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	12	11	mit seinen rechten erv behabn daʒ er mit seine keine ausʒman	mit seine recht erv behabn daʒ er mit seine keine ausʒman	10	0	1	10	0	1
NB_B5_R002308_L0013	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	13	10	anderswo nyndert dan hie b seẏ vnd auch mit keine	anderswo nyndt dan hie burger seẏ vnd auch mit keine	10	0	0	10	0	0
NB_B5_R002308_L0014	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	14	2	an kauffmanschaft	an kauffmanschaft	2	0	0	2	0	0
NB_B5_R002308_L0015	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	15	11	ausʒman an sein hab wederteil noch gemain hab vnd als jn	ausʒman an sein hab wederteil noch gemain hab vnd als jn	11	0	0	11	0	0
NB_B5_R002308_L0016	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	16	10	darnach die eg dy eg jörg langkwartr vnd conr von	darnach die eg dy eg jörg langkwarter vnd conr von	9	1	0	9	0	1
NB_B5_R002308_L0017	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	17	9	klingenfels für sich vnd den vorg apel fuchs desselbn	klingenfels für sich vnd de vorgen apel fuchs desselbn	8	0	1	8	0	1
NB_B5_R002308_L0018	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	18	2	der eg	der eg	2	0	0	2	0	0
NB_B5_R002308_L0019	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	19	1	als	als	1	0	0	1	0	0
NB_B5_R002308_L0020	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	20	8	gelübs ledig gesagt habn darub vns vlr hirsʒuogell	gelübs ledig gesagt habn darub vns vlr hirsʒuogell	6	0	2	6	0	2
NB_B5_R002308_L0021	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	21	1	seins	seins	1	0	0	1	0	0
NB_B5_R002308_L0022	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	22	3	wegen der yecʒund	wegen der yecʒund	3	0	0	3	0	0
NB_B5_R002308_L0023	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	23	1	von	vo	1	0	0	1	0	0
NB_B5_R002308_L0024	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	24	8	vns b des eg heinr hirsʒuogels pruder von	vns b des eg heinr hirsʒuogels pruder von	7	0	1	7	0	1
NB_B5_R002308_L0025	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	25	2	gesagt vnd	gesagt vnd	2	0	0	2	0	0
NB_B5_R002308_L0026	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	26	9	wegen gebeten hat daʒ vvir darümb der vorg dreyer	wegen gebete hat daʒ vvir darümb der vorgen dreyer	9	0	0	9	0	0
NB_B5_R002308_L0027	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	27	10	die das also getan habn freund wden woltn vnd also	die das also getan habn freund werde woltn vnd also	10	0	0	10	0	0
NB_B5_R002308_L0028	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	28	7	wden vvir derselbn jörgen langwarts apell fuchs	werden vvir derselbn jörgen langwarters apell fuchs	6	1	0	6	1	0
NB_B5_R002308_L0029	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	29	10	vnd conr von klyngenfels vnd aller ir helffer vnd dyener	vnd c von klyngenfels vnd all ir helffer vnd dyener	9	0	1	9	0	1
NB_B5_R002308_L0030	Band5	NB_B5_R002308	Rst Nbg-Briefbücher-Nr 5_0062_right.png	30	9	gut freund vmb dy tat ongeuerde mit vrk etc	gut freund vmb dy tat ongeuerde mit vrk etc	9	0	0	9	0	0
NB_B5_R002309_L0001	Band5	NB_B5_R002309	Rst Nbg-Briefbücher-Nr 5_0063_left.png	1	5	burgmeiste her erhart schürstab vnd	burgermeister her erhart schürstab vnd	5	0	0	5	0	0
NB_B5_R002309_L0002	Band5	NB_B5_R002309	Rst Nbg-Briefbücher-Nr 5_0063_left.png	2	9	her wilhelm rumel fia iiij an nereÿ et achilley	her wilh rumel fia iiij an nereÿ et achilley	9	0	0	9	0	0
NB_B5_R002309_L0003	Band5	NB_B5_R002309	Rst Nbg-Briefbücher-Nr 5_0063_left.png	3	1	xxo	xxo	0	0	1	0	0	1
NB_B5_R002310_L0001	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	1	3	den von rotembg	den von rotembg	3	0	0	3	0	0
NB_B5_R002310_L0002	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	2	13	l fr als jr vns verschr vnd gebette habt eẅr weish vns erber	liebn fr als jr vns vschr vnd gebette habt eẅr weish vnser erber	13	0	0	13	0	0
NB_B5_R002310_L0003	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	3	12	botschaft auf nu sunntag gen winsh ʒu leihn etc das habn wir	botschaft auf nu sunntag gen winsheim ʒu leihe etc das habn wir	12	0	0	12	0	0
NB_B5_R002310_L0004	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	4	12	wol vernom vnd welln das vmb eẅn wille also tun denn als	wol vernom vnd welln das vmb eẅn wille also tun denn als	12	0	0	12	0	0
NB_B5_R002310_L0005	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	5	1	etlich	etlicher	1	0	0	1	0	0
NB_B5_R002310_L0006	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	6	14	jr vns in dem andn eẅerm brief verschr habt von vnsr b vnd bur	jr vns in de andn eẅerm brief vschribn habt von vnsr burger vnd bur	14	0	0	14	0	0
NB_B5_R002310_L0007	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	7	12	gerinn wegen den jr leipding gült pflichtig seyt ʒu gebn etc darub	gein wegen den jr leipding gült pflicht seyt ʒu gebn etc darumb	10	0	2	10	1	1
NB_B5_R002310_L0008	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	8	12	habn wir die vnsn vhöret die habn vns geantwurtt vvie jr etlichn	habn wir die vnsn verhöret die habn vns geantwtt vvie jr etlichn	12	0	0	12	0	0
NB_B5_R002310_L0009	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	9	12	mer denn ein vgangen frist sein gült von eẅch ausʒstee vnd be	mer denn ein vgange frist sein gült von eẅch ausʒstee vnd be	11	0	1	11	0	1
NB_B5_R002310_L0010	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	10	12	klagen sich auch wie jr jn jr leipdinggült vcʒiehet vnd niht be	klagen sich auch wie jr jn jr leipdinggült vcʒiehet vnd niht be	11	0	1	11	0	1
NB_B5_R002310_L0011	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	11	11	cʒalen wellet nach ausʒweisung jr besigelte brief die sie von eẅch	cʒale wellet nach ausʒweisung jr besigelte brief die sie von eẅch	10	1	0	10	1	0
NB_B5_R002310_L0012	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	12	13	habn vnd als sie vns fürgebn so dunkt vns daʒ jn daran niht	habn vnd als sie vns fürgebn so dunkt vns daʒ jn daran niht	13	0	0	13	0	0
NB_B5_R002310_L0013	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	13	11	gütlich von eẅch geschehe vnd hett vns sölich eintreg ʒu eẅr	gütlich von eẅch geschehe vnd hett vns sölich eintreg ʒu eẅr	10	0	1	10	0	1
NB_B5_R002310_L0014	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	14	11	ersamk niht vsehen darub bitt wir eẅr weish mit fleiss daʒ	ers niht vsehen darumb bitt wir eẅr weish mit fleiss daʒ	11	0	0	11	0	0
NB_B5_R002310_L0015	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	15	12	jr dieselbn vns b vnd burginn jr leipding gült on urcʒiehn ausʒ	jr dieselbn vnser burge vnd burginn jr leipding gült on urcʒiehen ausʒ	9	1	2	9	2	1
NB_B5_R002310_L0016	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	16	4	nach ausʒweisung jn brief	nach ausʒweisung jn brief	4	0	0	4	0	0
NB_B5_R002310_L0017	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	17	10	richten vnd vnklaghaft machen wellet den worten wir in andn	richte vnd vnklaghaft machn wellet den worte wir in andn	10	0	0	10	0	0
NB_B5_R002310_L0018	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	18	11	sachn dest gner tun welln was eẅr freẅntsch lieb vnd dienst	sachn dest gerner tun welln was eẅr freẅntsch lieb vnd dienst	11	0	0	11	0	0
NB_B5_R002310_L0019	Band5	NB_B5_R002310	Rst Nbg-Briefbücher-Nr 5_0063_left.png	19	9	ist dat fia vj a an nerej et achillej	ist dat fia vj a an nerej et achillej	8	0	1	8	0	1
NB_B5_R002311_L0001	Band5	NB_B5_R002311	Rst Nbg-Briefbücher-Nr 5_0063_left.png	1	2	jn bapio	jn bapio	1	1	0	1	1	0
NB_B5_R002311_L0002	Band5	NB_B5_R002311	Rst Nbg-Briefbücher-Nr 5_0063_left.png	2	4	bencʒen teẅffel vomm neẅnmarkt	bencʒen teẅffel vomm neẅnmarkt	0	0	4	0	0	4
NB_B5_R002311_L0003	Band5	NB_B5_R002311	Rst Nbg-Briefbücher-Nr 5_0063_left.png	3	14	bencʒ teẅfel als du vns verschr hast von rede wegen die an dich kome	bencʒ teẅfel als du vns vschribn hast von rede wege die an dich kome	13	0	1	13	0	1
NB_B5_R002311_L0004	Band5	NB_B5_R002311	Rst Nbg-Briefbücher-Nr 5_0063_left.png	4	15	sey daʒ wir dich für vns vnd die vnsn sicher sölt etc das habn wir	sey daʒ wir dich für vns vnd die vnsn sicher sölte etc das habn wir	15	0	0	15	0	0
NB_B5_R002311_L0005	Band5	NB_B5_R002311	Rst Nbg-Briefbücher-Nr 5_0063_left.png	5	13	wol vernom nu hast du vns niht benennet welh die vnsn das an	wol vnom nu hast du vns niht benennet welh die vnsn das an	13	0	0	13	0	0
NB_B5_R002311_L0006	Band5	NB_B5_R002311	Rst Nbg-Briefbücher-Nr 5_0063_left.png	6	12	treffe daʒ wir darcʒu niht wissen ʒu antwten vvie darub wenn du	treffe daʒ wir darcʒu niht wissen ʒu antwten vvie darub wen du	11	0	1	11	0	1
NB_B5_R002311_L0007	Band5	NB_B5_R002311	Rst Nbg-Briefbücher-Nr 5_0063_left.png	7	12	hieʒwisch sand jacobs tag schierist ʒu vns kome wilt so solt du	hieʒwisch sand jacobs tag schierist ʒu vns komen wilt so solt du	12	0	0	12	0	0
NB_B5_R002311_L0008	Band5	NB_B5_R002311	Rst Nbg-Briefbücher-Nr 5_0063_left.png	8	15	ʒu vnd von vns für vns vnd die vnsn on geuerd vnd bey vns für	ʒu vnd von vns für vns vnd die vnsn on geuerd vnd bey vns für	15	0	0	15	0	0
NB_B5_R002311_L0009	Band5	NB_B5_R002311	Rst Nbg-Briefbücher-Nr 5_0063_right.png	9	10	allermeniklichn vier tag geleyt habn alsdenn welln wir dein rede	allermeniklichn vier tag geleyt habn alsdenn wellen wir dein rede	10	0	0	10	0	0
NB_B5_R002311_L0010	Band5	NB_B5_R002311	Rst Nbg-Briefbücher-Nr 5_0063_right.png	10	9	darub gn hören dat s sigillo erhardj schürstab mgriciuiu	darub gn hören dat s sigillo erhardj schürstab mgriciuiu	9	0	0	9	0	0
NB_B5_R002311_L0011	Band5	NB_B5_R002311	Rst Nbg-Briefbücher-Nr 5_0063_right.png	11	4	fia vja ut sup	fea vja ut s	4	0	0	4	0	0
NB_B5_R002312_L0001	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	1	4	lamprehte von rẏnhofen seckendorff	lamprehten von rẏnhofen seckendorff	2	1	1	2	0	2
NB_B5_R002312_L0002	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	2	5	genant von rẏnhofen cʒu hallerdorff	genant von rẏnhofe cʒu hallerdorff	3	0	2	3	1	1
NB_B5_R002312_L0003	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	3	9	l lampreht vns habn fürbraht her nyclas racʒko pfründn	l lampreht vns habn fürbraht hr nyclas racʒko pfründner	7	1	1	7	0	2
NB_B5_R002312_L0004	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	4	5	der vns ʒu versprechn stet	der vns ʒu vsprechen stet	5	0	0	5	0	0
NB_B5_R002312_L0005	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	5	12	hie in sant sebolts pfarre auf der cʒwelfpotn altar vnd auch karl	hie in sant sebolts pfarre auf der cʒwelfpoten altar vnd auch karl	12	0	0	12	0	0
NB_B5_R002312_L0006	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	6	3	od die ewrn	od die ewrn	3	0	0	3	0	0
NB_B5_R002312_L0007	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	7	12	holcʒschuher vns l b l wie daʒ jr vnd die ewrn jren	holcʒsch vns lieb b l wie daʒ jr vnd die ewrn jren	12	0	0	12	0	0
NB_B5_R002312_L0008	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	8	8	armenleuten mitname hman stllen vom rewtleins der hinter	armeleute mitnamen herman stlle vom rewtleins der hint	6	1	1	6	1	1
NB_B5_R002312_L0009	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	9	1	ein	ein	1	0	0	1	0	0
NB_B5_R002312_L0010	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	10	8	der hinter dem eg karl holcʒschuher gesessen ist	der hinter dem eg karl holcʒschuher gesess ist	8	0	0	8	0	0
NB_B5_R002312_L0011	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	11	12	dem eganen hn nyclasen sicʒt cʒwey pferd vnd dem heincʒen lod vom	de eganten hn nyclasen sicʒt cʒwey pferd vnd dem heincʒen loder vom	10	2	0	10	0	2
NB_B5_R002312_L0012	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	12	10	malmshof cʒwey pferd genome habt die cʒu euch hinein gen	malmshof cʒwey pferd genome habt die cʒu euch hinein gen	10	0	0	10	0	0
NB_B5_R002312_L0013	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	13	10	hallerdorff in der meinaw die cʒu euch gen hallerdorff kume	hallerdorff in der meinaw die cʒu euch gen hallorff kume	7	0	3	7	1	2
NB_B5_R002312_L0014	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	14	12	sein das jn wol wissentlich seẏ ro daʒ jr den eg armenleuten	sein das jn wol wissentlich seẏ ro daʒ jr den egent armenleute	12	0	0	12	0	0
NB_B5_R002312_L0015	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	15	11	die eg jre pferd dh vnsn wille widergebn vnd on hindernüsse	die egen jre pferd dh vnsn wille widergebn vnd on hindernüsse	11	0	0	11	0	0
NB_B5_R002312_L0016	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	16	10	vollgen lassen wollet als etc das wölle etc antvvt dat	vollge lass wollet als etc das wölle etc antvvt dat	10	0	0	10	0	0
NB_B5_R002312_L0017	Band5	NB_B5_R002312	Rst Nbg-Briefbücher-Nr 5_0063_right.png	17	6	fia vj an nerey et achilley	fia vj an nerey et achilley	6	0	0	6	0	0
NB_B5_R002313_L0001	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0063_right.png	1	3	den von vlme	den von vlme	3	0	0	3	0	0
NB_B5_R002313_L0002	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0063_right.png	2	14	l fr als jr vns verschr vnd gebette habt eẅr weish etwas mere von	liebn frewnde als jr vns vschr vnd gebette habt eẅr weish etwas mere von	14	0	0	14	0	0
NB_B5_R002313_L0003	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0063_right.png	3	12	vnsm gnedigist hren dem römisch künig vnd auch von den hussen etc	vnsm gnedigist hren dem römisch k vnd auch von den hussen etc	11	0	1	11	1	0
NB_B5_R002313_L0004	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0063_right.png	4	14	ʒu schreibn etc das habn wir wol vernom vnd als wir von den vnsn	ʒu schreiben etc das habn wir wol vnom vnd als wir von den vnsn	14	0	0	14	0	0
NB_B5_R002313_L0005	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0063_right.png	5	5	die awsʒ vnd ein wandn	die awsʒ vnd ein wandern	4	0	1	4	0	1
NB_B5_R002313_L0006	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0063_right.png	6	14	vnemen so steet es in dem lande ʒu beheim laider etwas kümmerlich daʒ sich	vneme so steet es in dem lande ʒu beheim laider etwas kümmerlich daʒ sich	13	0	1	13	0	1
NB_B5_R002313_L0007	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0063_right.png	7	13	der hussen gesellschaft vast sterkt vnd mert so ist vns auch kürcʒlich ein	der hussen gesellsch vast sterkt vnd mert so ist vns auch kürcʒlich ein	10	0	3	10	0	3
NB_B5_R002313_L0008	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0063_right.png	8	11	abschrift geantwurtt worden als der lantherren einr ʒu beheim der von	abschrift geantwurtt word als der lantherren einr ʒu beheim der von	10	0	1	10	0	1
NB_B5_R002313_L0009	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0063_right.png	9	12	vvartembrg dem vorg vnsm gnedig hren dem künig vnd er vnd etlich	vvartembeg dem vorg vnsm gnedige hren dem künig vnd er vnd etlich	11	1	0	11	1	0
NB_B5_R002313_L0010	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0063_right.png	10	9	ande lantherren vnd behemische gemein etlichn behemischn stett süllen	ander lantherren vnd behemsche gemein etlichn behmschn stett sülln	6	1	2	6	2	1
