page	physical_folio	page_host	frame	register	page_weight	source_tags	semantic_role
f48v	f48	e	OT	HERBAL_B	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48v	f48	eed	OT	HERBAL_B	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48v	f48	ees	OT	HERBAL_B	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48v	f48	eo	OT	HERBAL_B	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48v	f48	l	O	HERBAL_B	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48v	f48	ol	OT	HERBAL_B	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f48v	f48	sh	OT	HERBAL_B	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f49r	f49	cho	O	HERBAL_A	0.111111111111	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f49r	f49	cho	OT	HERBAL_A	0.111111111111	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f49r	f49	chol	O	HERBAL_A	0.111111111111	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f49r	f49	chy	OT	HERBAL_A	0.111111111111	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f49r	f49	d	O	HERBAL_A	0.111111111111	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f49r	f49	l	O	HERBAL_A	0.111111111111	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f49r	f49	ol	OT	HERBAL_A	0.111111111111	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f49r	f49	or	OT	HERBAL_A	0.111111111111	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f49r	f49	shy	O	HERBAL_A	0.111111111111	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f49v	f49	ch	OT	HERBAL_A	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f49v	f49	cho	O	HERBAL_A	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f49v	f49	cho	OT	HERBAL_A	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f49v	f49	chod	OT	HERBAL_A	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f49v	f49	chor	O	HERBAL_A	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f49v	f49	chy	OT	HERBAL_A	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f49v	f49	d	O	HERBAL_A	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f49v	f49	eees	OT	HERBAL_A	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f49v	f49	l	O	HERBAL_A	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f49v	f49	ol	OT	HERBAL_A	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f49v	f49	y	OT	HERBAL_A	0.0909090909091	SOURCE_HERBAL_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f4r	f4	chol	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f4r	f4	chy	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f4r	f4	d	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f4r	f4	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f4v	f4	cho	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f4v	f4	d	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f4v	f4	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f50r	f50	da	O	HERBAL_B	1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f50v	f50	ch	OT	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f50v	f50	d	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f50v	f50	eeey	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f51r	f51	l	O	HERBAL_A	1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f51v	f51	d	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f51v	f51	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f51v	f51	ol	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f52r	f52	a	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_WRAPS_GRAPHIC	UNASSIGNED
f52r	f52	eees	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_WRAPS_GRAPHIC	UNASSIGNED
f52r	f52	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_WRAPS_GRAPHIC	UNASSIGNED
f52r	f52	y	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_WRAPS_GRAPHIC	UNASSIGNED
f52v	f52	d	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f52v	f52	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f52v	f52	y	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f53r	f53	chey	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_AVOIDS_GRAPHIC;TEXT_PARAGRAPHS	UNASSIGNED
f53r	f53	d	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_AVOIDS_GRAPHIC;TEXT_PARAGRAPHS	UNASSIGNED
f53r	f53	l	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_AVOIDS_GRAPHIC;TEXT_PARAGRAPHS	UNASSIGNED
f53r	f53	ol	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_AVOIDS_GRAPHIC;TEXT_PARAGRAPHS	UNASSIGNED
f53r	f53	y	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_AVOIDS_GRAPHIC;TEXT_PARAGRAPHS	UNASSIGNED
f53v	f53	d	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f53v	f53	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f53v	f53	ol	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f54r	f54	chey	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f54r	f54	d	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f54r	f54	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f54v	f54	d	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f54v	f54	l	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f55r	f55	d	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f55r	f55	l	O	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f55r	f55	ol	OT	HERBAL_B	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f55v	f55	l	O	HERBAL_B	1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f56r	f56	chey	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f56r	f56	chor	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f56r	f56	chor	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f56r	f56	l	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f56r	f56	y	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f56v	f56	chey	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f56v	f56	chey	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f56v	f56	chol	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f56v	f56	eees	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f56v	f56	eeey	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f56v	f56	l	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f56v	f56	or	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f58r	f58	chy	OT	OTHER_A	0.25	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f58r	f58	d	O	OTHER_A	0.25	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f58r	f58	l	O	OTHER_A	0.25	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f58r	f58	y	OT	OTHER_A	0.25	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f58v	f58	eor	OT	OTHER_A	0.25	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f58v	f58	l	O	OTHER_A	0.25	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f58v	f58	ol	OT	OTHER_A	0.25	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f58v	f58	y	OT	OTHER_A	0.25	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f5v	f5	cho	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f5v	f5	chol	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f5v	f5	chor	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f5v	f5	l	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f5v	f5	ol	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f5v	f5	or	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f66r	f66	ch	OT	OTHER_B	0.111111111111	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f66r	f66	che	OT	OTHER_B	0.111111111111	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f66r	f66	ee	OT	OTHER_B	0.111111111111	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f66r	f66	eeod	OT	OTHER_B	0.111111111111	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f66r	f66	eey	OT	OTHER_B	0.111111111111	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f66r	f66	eo	OT	OTHER_B	0.111111111111	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f66r	f66	l	O	OTHER_B	0.111111111111	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f66r	f66	ol	OT	OTHER_B	0.111111111111	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f66r	f66	sheo	O	OTHER_B	0.111111111111	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f66v	f66	ch	OT	HERBAL_B	1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f6r	f6	d	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f6r	f6	l	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f6v	f6	eeo	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f6v	f6	ees	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f6v	f6	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f75r	f75	a	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f75r	f75	d	O	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f75r	f75	e	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f75r	f75	ee	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f75r	f75	l	O	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f75r	f75	y	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f75v	f75	a	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f75v	f75	ch	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f75v	f75	che	O	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f75v	f75	ee	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f75v	f75	eey	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f75v	f75	l	O	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f76r	f76	d	O	OTHER_B	0.166666666667	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f76r	f76	e	OT	OTHER_B	0.166666666667	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f76r	f76	ee	OT	OTHER_B	0.166666666667	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f76r	f76	eey	OT	OTHER_B	0.166666666667	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f76r	f76	l	O	OTHER_B	0.166666666667	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f76r	f76	y	OT	OTHER_B	0.166666666667	SOURCE_TEXT_ONLY_PAGE;TEXT_LABELS;TEXT_LIST_OR_SEQUENCE;TEXT_PARAGRAPHS	UNASSIGNED
f76v	f76	e	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f76v	f76	ed	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f76v	f76	ee	O	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f76v	f76	ee	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f76v	f76	eed	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f76v	f76	eee	O	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f76v	f76	ees	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f76v	f76	eey	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f76v	f76	l	O	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f76v	f76	ol	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f76v	f76	y	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f77r	f77	d	O	OTHER_B	0.111111111111	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f77r	f77	e	OT	OTHER_B	0.111111111111	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f77r	f77	ee	O	OTHER_B	0.111111111111	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f77r	f77	ee	OT	OTHER_B	0.111111111111	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f77r	f77	eee	OT	OTHER_B	0.111111111111	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f77r	f77	eey	OT	OTHER_B	0.111111111111	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f77r	f77	l	O	OTHER_B	0.111111111111	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f77r	f77	ol	OT	OTHER_B	0.111111111111	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f77r	f77	y	OT	OTHER_B	0.111111111111	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f77v	f77	chy	OT	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f77v	f77	d	O	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f77v	f77	e	OT	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f77v	f77	l	O	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f77v	f77	ol	OT	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f78r	f78	che	OT	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f78r	f78	e	OT	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f78r	f78	ed	OT	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f78r	f78	ee	OT	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f78r	f78	l	O	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f78v	f78	e	OT	OTHER_B	0.25	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f78v	f78	ee	OT	OTHER_B	0.25	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f78v	f78	l	O	OTHER_B	0.25	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f78v	f78	y	OT	OTHER_B	0.25	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79r	f79	chey	O	OTHER_B	0.125	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79r	f79	chey	OT	OTHER_B	0.125	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79r	f79	ee	OT	OTHER_B	0.125	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79r	f79	eey	OT	OTHER_B	0.125	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79r	f79	l	O	OTHER_B	0.125	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79r	f79	sh	OT	OTHER_B	0.125	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79r	f79	shy	OT	OTHER_B	0.125	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79r	f79	y	OT	OTHER_B	0.125	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79v	f79	cheey	O	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79v	f79	e	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79v	f79	ee	O	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79v	f79	ee	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79v	f79	eey	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79v	f79	l	O	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79v	f79	ol	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79v	f79	sh	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79v	f79	shey	O	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79v	f79	shey	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f79v	f79	y	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f7r	f7	aiir	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
