locus	page	physical_folio	register	section	currier	hand	group_index	group_count	token	frozen_wrapper	frozen_residual_host	base_host	outer_carrier	inner_d	cell	record_state	retained_line_complete	field_position	previous_state	following_state
f4r.13	f4r	f4	HA	H	A	1	1	2	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	OTHER
f4r.3	f4r	f4	HA	H	A	1	4	7	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	CARRIER_STATE	Q_OUTER_STATE
f4r.3	f4r	f4	HA	H	A	1	6	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	CARRIER_STATE
f4r.4	f4r	f4	HA	H	A	1	4	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f4r.7	f4r	f4	HA	H	A	1	3	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OTHER
f4r.9	f4r	f4	HA	H	A	1	1	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	OTHER
f4v.3	f4v	f4	HA	H	A	1	3	8	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	0	FIELD_INTERNAL	CARRIER_STATE	CARRIER_STATE
f4v.3	f4v	f4	HA	H	A	1	4	8	shaiin	sh	aiin	aiin	1	0	C1D0	CARRIER_STATE	0	FIELD_INTERNAL	CARRIER_STATE	ENTRY_STATE
f4v.3	f4v	f4	HA	H	A	1	5	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	CARRIER_STATE	Q_OUTER_STATE
f42r.13	f42r	f42	HA	H	A	1	6	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	ENTRY_STATE
f42r.14	f42r	f42	HA	H	A	1	6	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	ENTRY_STATE
f42r.16	f42r	f42	HA	H	A	1	3	6	shaiin	sh	aiin	aiin	1	0	C1D0	CARRIER_STATE	0	FIELD_INTERNAL	CARRIER_STATE	ENTRY_STATE
f42r.17	f42r	f42	HA	H	A	1	4	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	CARRIER_STATE
f42v.11	f42v	f42	HA	H	A	1	2	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	Q_OUTER_STATE	Q_OUTER_STATE
f42v.13	f42v	f42	HA	H	A	1	6	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	CARRIER_STATE
f42v.13	f42v	f42	HA	H	A	1	8	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
f42v.2	f42v	f42	HA	H	A	1	10	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OT_OL_LOCAL	EOS
f42v.6	f42v	f42	HA	H	A	1	4	6	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_INTERNAL	ENTRY_STATE	AR_REFERENCE
f42v.8	f42v	f42	HA	H	A	1	2	2	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	OPEN_FIELD_END	AL_STATE	EOS
f44r.3	f44r	f44	HA	H	A	1	5	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	OL_STATE	EOS
f44r.5	f44r	f44	HA	H	A	1	8	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	OTHER	EOS
f44v.12	f44v	f44	HA	H	A	1	3	6	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f44v.2	f44v	f44	HA	H	A	1	6	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OL_STATE
f44v.3	f44v	f44	HA	H	A	1	5	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OT_OL_LOCAL	OTHER
f44v.4	f44v	f44	HA	H	A	1	2	10	shaiin	sh	aiin	aiin	1	0	C1D0	CARRIER_STATE	0	FIELD_INTERNAL	AL_STATE	CARRIER_STATE
f45r.3	f45r	f45	HA	H	A	1	4	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	Q_OUTER_STATE
f45r.3	f45r	f45	HA	H	A	1	7	9	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f45r.6	f45r	f45	HA	H	A	1	3	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	PRECLOSE	AR_REFERENCE	DY_RESOLUTION
f47r.11	f47r	f47	HA	H	A	1	3	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	OTHER	EOS
f47r.3	f47r	f47	HA	H	A	1	4	8	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OTHER
f47r.4	f47r	f47	HA	H	A	1	5	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	AL_STATE
f47r.6	f47r	f47	HA	H	A	1	6	10	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OL_STATE	OL_STATE
f47v.13	f47v	f47	HA	H	A	1	2	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	ENTRY_STATE	CARRIER_STATE
f47v.13	f47v	f47	HA	H	A	1	4	6	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	0	FIELD_INTERNAL	ENTRY_STATE	ENTRY_STATE
f47v.3	f47v	f47	HA	H	A	1	7	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
f47v.6	f47v	f47	HA	H	A	1	3	5	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	ENTRY_STATE
f47v.8	f47v	f47	HA	H	A	1	1	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	OT_AR_LOCAL
f49r.12	f49r	f49	HA	H	A	1	4	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	CARRIER_STATE
f49r.14	f49r	f49	HA	H	A	1	6	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	OT_OL_LOCAL	EOS
f49r.15	f49r	f49	HA	H	A	1	5	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	ENTRY_STATE	EOS
f49r.2	f49r	f49	HA	H	A	1	8	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	ENTRY_STATE	EOS
f49r.3	f49r	f49	HA	H	A	1	4	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	ENTRY_STATE	ENTRY_STATE
f49v.22	f49v	f49	HA	H	A	1	3	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f49v.24	f49v	f49	HA	H	A	1	3	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OTHER	ENTRY_STATE
f49v.40	f49v	f49	HA	H	A	1	3	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	CARRIER_STATE	OL_STATE
f49v.40	f49v	f49	HA	H	A	1	5	7	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	0	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f49v.44	f49v	f49	HA	H	A	1	5	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	AR_REFERENCE	CARRIER_STATE
f49v.52	f49v	f49	HA	H	A	1	4	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
f5v.3	f5v	f5	HA	H	A	1	3	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OTHER	ENTRY_STATE
f5v.3	f5v	f5	HA	H	A	1	4	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	ENTRY_STATE	OTHER
f5v.4	f5v	f5	HA	H	A	1	6	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OL_STATE	OTHER
f5v.5	f5v	f5	HA	H	A	1	5	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	AL_STATE
f51r.9	f51r	f51	HA	H	A	1	2	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	ENTRY_STATE
f51v.12	f51v	f51	HA	H	A	1	2	3	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	SINGLE	BOS	EOS
f51v.13	f51v	f51	HA	H	A	1	1	3	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	OL_STATE
f51v.2	f51v	f51	HA	H	A	1	7	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	OTHER
f51v.3	f51v	f51	HA	H	A	1	7	8	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OTHER
f51v.9	f51v	f51	HA	H	A	1	1	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	OL_STATE
f52v.11	f52v	f52	HA	H	A	1	1	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f52v.7	f52v	f52	HA	H	A	1	4	4	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	OPEN_FIELD_END	OTHER	EOS
f53v.2	f53v	f53	HA	H	A	1	2	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OTHER	OL_STATE
f53v.5	f53v	f53	HA	H	A	1	4	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	PRECLOSE	CARRIER_STATE	DY_RESOLUTION
f54r.11	f54r	f54	HA	H	A	1	1	12	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	OTHER
f54r.12	f54r	f54	HA	H	A	1	4	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	OTHER	AL_STATE
f54v.16	f54v	f54	HA	H	A	1	1	3	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	OL_STATE
f56r.19	f56r	f56	HA	H	A	1	3	3	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OL_STATE	EOS
f56r.5	f56r	f56	HA	H	A	1	4	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	AL_STATE	EOS
f56v.13	f56v	f56	HA	H	A	1	2	6	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OTHER	OL_STATE
f56v.13	f56v	f56	HA	H	A	1	6	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OL_STATE	EOS
f56v.15	f56v	f56	HA	H	A	1	4	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f56v.3	f56v	f56	HA	H	A	1	5	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	CARRIER_STATE
f6r.14	f6r	f6	HA	H	A	1	2	4	taiin	t	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f6r.2	f6r	f6	HA	H	A	1	1	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f6r.6	f6r	f6	HA	H	A	1	3	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	AL_STATE	OTHER
f6r.7	f6r	f6	HA	H	A	1	1	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	Q_OUTER_STATE
f6v.20	f6v	f6	HA	H	A	1	4	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OL_STATE	EOS
f6v.7	f6v	f6	HA	H	A	1	3	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OL_STATE
f7r.4	f7r	f7	HA	H	A	1	4	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f7v.1	f7v	f7	HA	H	A	1	7	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	PRECLOSE	ENTRY_STATE	DY_RESOLUTION
f7v.2	f7v	f7	HA	H	A	1	3	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	Q_OUTER_STATE
f7v.2	f7v	f7	HA	H	A	1	6	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OL_STATE
f8r.10	f8r	f8	HA	H	A	1	1	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	CARRIER_STATE
f8r.11	f8r	f8	HA	H	A	1	3	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	CARRIER_STATE	ENTRY_STATE
f8v.12	f8v	f8	HA	H	A	1	8	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	AL_STATE	EOS
f8v.17	f8v	f8	HA	H	A	1	3	3	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	AR_REFERENCE	EOS
f8v.3	f8v	f8	HA	H	A	1	7	9	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	0	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f8v.3	f8v	f8	HA	H	A	1	8	9	shaiin	sh	aiin	aiin	1	0	C1D0	CARRIER_STATE	0	OPEN_FIELD_END	CARRIER_STATE	EOS
f8v.4	f8v	f8	HA	H	A	1	7	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	AL_STATE	AR_REFERENCE
f8v.6	f8v	f8	HA	H	A	1	1	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	OTHER
f8v.9	f8v	f8	HA	H	A	1	6	6	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	0	OPEN_FIELD_END	OL_STATE	EOS
f87r.1	f87r	f87	HA	H	A	1	5	7	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	OPEN_FIELD_END	CARRIER_STATE	EOS
f87r.14	f87r	f87	HA	H	A	1	1	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	OL_STATE
f87r.5	f87r	f87	HA	H	A	1	1	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	OTHER
f87v.16	f87v	f87	HA	H	A	1	1	2	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	OL_STATE
f9r.2	f9r	f9	HA	H	A	1	9	9	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	OPEN_FIELD_END	OTHER	EOS
f9r.5	f9r	f9	HA	H	A	1	1	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f9v.1	f9v	f9	HA	H	A	1	5	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	Q_OUTER_STATE
f9v.1	f9v	f9	HA	H	A	1	10	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OL_STATE	EOS
f9v.3	f9v	f9	HA	H	A	1	4	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	OTHER
f9v.3	f9v	f9	HA	H	A	1	9	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OTHER	EOS
f9v.8	f9v	f9	HA	H	A	1	2	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	ENTRY_STATE	Q_OUTER_STATE
f9v.9	f9v	f9	HA	H	A	1	1	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	CARRIER_STATE
f90r2.2	f90r2	f90	HA	H	A	1	1	10	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_START	BOS	OTHER
f90r2.2	f90r2	f90	HA	H	A	1	3	10	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_INTERNAL	OTHER	Q_OUTER_STATE
f90r2.3	f90r2	f90	HA	H	A	1	7	10	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_INTERNAL	AL_STATE	OTHER
f90r2.6	f90r2	f90	HA	H	A	1	1	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	Q_OUTER_STATE
f90v2.4	f90v2	f90	HA	H	A	1	3	4	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	OPEN_FIELD_END	OTHER	EOS
f93r.21	f93r	f93	HA	H	A	1	3	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f93r.22	f93r	f93	HA	H	A	1	4	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	OTHER	EOS
f93v.3	f93v	f93	HA	H	A	1	7	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	OT_AL_LOCAL
f96r.11	f96r	f96	HA	H	A	1	6	7	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OTHER	CARRIER_STATE
f96r.5	f96r	f96	HA	H	A	1	1	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f96v.3	f96v	f96	HA	H	A	1	7	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	OTHER	EOS
f1r.9	f1r	f1	OB	T	A	1	1	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f100r.25	f100r	f100	OB	P	A	1	4	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OL_STATE
f100v.22	f100v	f100	OB	P	A	1	1	3	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f102r1.15	f102r1	f102	OB	P	A	1	3	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f102r1.6	f102r1	f102	OB	P	A	1	1	4	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	OL_STATE
f102r1.8	f102r1	f102	OB	P	A	1	5	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OL_STATE
f102r1.9	f102r1	f102	OB	P	A	1	1	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	DY_RESOLUTION
f102r2.18	f102r2	f102	OB	P	A	1	9	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OL_STATE	OTHER
f102r2.2	f102r2	f102	OB	P	A	1	6	7	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	OPEN_FIELD_END	OTHER	EOS
f102r2.4	f102r2	f102	OB	P	A	1	1	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	OL_STATE
f102r2.6	f102r2	f102	OB	P	A	1	1	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	DY_RESOLUTION
f58r.13	f58r	f58	OB	S	A	3	8	10	chaiin	ch	aiin	aiin	1	0	C1D0	CARRIER_STATE	1	FIELD_INTERNAL	AL_STATE	OL_STATE
f58r.17	f58r	f58	OB	S	A	3	3	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OT_OL_LOCAL	AL_STATE
f58r.18	f58r	f58	OB	S	A	3	8	10	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	AR_REFERENCE	AL_STATE
f58r.21	f58r	f58	OB	S	A	3	6	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	Q_OUTER_STATE	CARRIER_STATE
f58r.31	f58r	f58	OB	S	A	3	2	10	taiin	t	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	OPEN_FIELD_END	OL_STATE	EOS
f58r.41	f58r	f58	OB	S	A	3	3	6	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_INTERNAL	AL_STATE	AL_STATE
f58r.7	f58r	f58	OB	S	A	3	1	10	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	OL_STATE
f58v.18	f58v	f58	OB	S	A	3	1	10	taiin	t	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	AL_STATE
f58v.18	f58v	f58	OB	S	A	3	6	10	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	AR_REFERENCE	OTHER
f58v.24	f58v	f58	OB	S	A	3	2	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	AL_STATE	AL_STATE
f58v.35	f58v	f58	OB	S	A	3	1	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	OTHER
f58v.4	f58v	f58	OB	S	A	3	2	12	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	OTHER	OTHER
f58v.7	f58v	f58	OB	S	A	3	2	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	Q_OUTER_STATE
f58v.7	f58v	f58	OB	S	A	3	9	10	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OTHER	CARRIER_STATE
f58v.8	f58v	f58	OB	S	A	3	1	11	taiin	t	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	OTHER
f58v.8	f58v	f58	OB	S	A	3	7	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	AL_STATE	OTHER
f66r.61	f66r	f66	OB	T	B	5	5	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	AL_STATE	EOS
f66r.68	f66r	f66	OB	T	B	5	3	12	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OL_STATE	AL_STATE
f66r.76	f66r	f66	OB	T	B	5	1	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	OL_STATE
f66r.78	f66r	f66	OB	T	B	5	2	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	ENTRY_STATE	OL_STATE
f66r.80	f66r	f66	OB	T	B	5	1	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f75v.39	f75v	f75	OB	B	B	2	12	12	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	OPEN_FIELD_END	OL_STATE	EOS
f75v.48	f75v	f75	OB	B	B	2	12	12	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	AL_STATE	EOS
f75v.62	f75v	f75	OB	B	B	2	3	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OTHER	OL_STATE
f76r.28	f76r	f76	OB	T	B	2	5	13	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f76r.48	f76r	f76	OB	T	B	2	1	10	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f76r.49	f76r	f76	OB	T	B	2	1	11	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_START	BOS	OL_STATE
f76v.10	f76v	f76	OB	B	B	2	9	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	AL_STATE	ENTRY_STATE
f76v.11	f76v	f76	OB	B	B	2	3	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	DY_RESOLUTION	DY_RESOLUTION
f76v.13	f76v	f76	OB	B	B	2	1	11	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	DY_RESOLUTION
f76v.18	f76v	f76	OB	B	B	2	8	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	PRECLOSE	CARRIER_STATE	DY_RESOLUTION
f76v.3	f76v	f76	OB	B	B	2	4	10	chedaiin	che	daiin	aiin	1	1	C1D1	CARRIER_STATE	0	FIELD_START	DY_RESOLUTION	CARRIER_STATE
f76v.30	f76v	f76	OB	B	B	2	3	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OTHER	CARRIER_STATE
f76v.32	f76v	f76	OB	B	B	2	7	10	taiin	t	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	PRECLOSE	CARRIER_STATE	DY_RESOLUTION
f76v.33	f76v	f76	OB	B	B	2	1	3	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	OTHER
f76v.36	f76v	f76	OB	B	B	2	1	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	OL_STATE
f76v.38	f76v	f76	OB	B	B	2	1	13	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_START	BOS	CARRIER_STATE
