locus	page	physical_folio	section	currier	hand	group_index	group_count	token	stripped_prefix	residual_host	dy_closure	family_surface	record_state
f78v.18	f78v	f78	B	B	2	4	9	dal	d	al	0	BAB	AL_STATE
f78v.18	f78v	f78	B	B	2	5	9	lshckhy	NONE	lshckhy	0	BLUA	OTHER
f78v.18	f78v	f78	B	B	2	6	9	qol	q	ol	0	DAB	OL_STATE
f78v.18	f78v	f78	B	B	2	7	9	qol	q	ol	0	DAB	OL_STATE
f78v.18	f78v	f78	B	B	2	8	9	oteedy	NONE	otee	1	AQKBA	DY_RESOLUTION
f78v.18	f78v	f78	B	B	2	9	9	qor	q	or	0	DAC	Q_OUTER_STATE
f78v.19	f78v	f78	B	B	2	1	7	lchedy	NONE	lche	1	BKJBA	DY_RESOLUTION
f78v.19	f78v	f78	B	B	2	2	7	ol	NONE	ol	0	AB	OL_STATE
f78v.19	f78v	f78	B	B	2	3	7	chedar	che	dar	0	KJBAC	AR_REFERENCE
f78v.19	f78v	f78	B	B	2	4	7	shedy	sh	e	1	LJBA	DY_RESOLUTION
f78v.19	f78v	f78	B	B	2	5	7	lor	NONE	lor	0	BAC	OTHER
f78v.19	f78v	f78	B	B	2	6	7	shedaldy	sh	edal	1	LJBABBA	DY_RESOLUTION
f78v.19	f78v	f78	B	B	2	7	7	orain	NONE	orain	0	ACAF	OTHER
f78v.2	f78v	f78	B	B	2	1	11	olshedy	NONE	olshe	1	ABLJBA	DY_RESOLUTION
f78v.2	f78v	f78	B	B	2	2	11	qokedy	q	oke	1	DAQJBA	DY_RESOLUTION
f78v.2	f78v	f78	B	B	2	3	11	rshedy	NONE	rshe	1	CLJBA	DY_RESOLUTION
f78v.2	f78v	f78	B	B	2	4	11	cthdy	NONE	cth	1	UBA	DY_RESOLUTION
f78v.2	f78v	f78	B	B	2	5	11	otedy	NONE	ote	1	AQJBA	DY_RESOLUTION
f78v.2	f78v	f78	B	B	2	6	11	kedy	NONE	ke	1	QJBA	DY_RESOLUTION
f78v.2	f78v	f78	B	B	2	7	11	dal	d	al	0	BAB	AL_STATE
f78v.2	f78v	f78	B	B	2	8	11	dal	d	al	0	BAB	AL_STATE
f78v.2	f78v	f78	B	B	2	9	11	dol	d	ol	0	BAB	OL_STATE
f78v.2	f78v	f78	B	B	2	10	11	oty	NONE	oty	0	AQA	OTHER
f78v.2	f78v	f78	B	B	2	11	11	dal	d	al	0	BAB	AL_STATE
f78v.20	f78v	f78	B	B	2	1	8	qofcheol	q	ofcheol	0	DAPKJAB	OL_STATE
f78v.20	f78v	f78	B	B	2	2	8	opchedy	NONE	opche	1	APKJBA	DY_RESOLUTION
f78v.20	f78v	f78	B	B	2	3	8	qokain	q	okain	0	DAQAF	Q_OUTER_STATE
f78v.21	f78v	f78	B	B	2	1	8	chedy	che	dy	0	KJBA	CARRIER_STATE
f78v.21	f78v	f78	B	B	2	2	8	lshedy	NONE	lshe	1	BLJBA	DY_RESOLUTION
f78v.21	f78v	f78	B	B	2	3	8	olshedy	NONE	olshe	1	ABLJBA	DY_RESOLUTION
f78v.21	f78v	f78	B	B	2	4	8	otaiin	NONE	otaiin	0	AQAG	OTHER
f78v.21	f78v	f78	B	B	2	5	8	ol	NONE	ol	0	AB	OL_STATE
f78v.21	f78v	f78	B	B	2	6	8	qokar	q	okar	0	DAQAC	AR_REFERENCE
f78v.21	f78v	f78	B	B	2	7	8	shedy	sh	e	1	LJBA	DY_RESOLUTION
f78v.21	f78v	f78	B	B	2	8	8	yteedy	NONE	ytee	1	AQKBA	DY_RESOLUTION
f78v.23	f78v	f78	B	B	2	1	8	qol	q	ol	0	DAB	OL_STATE
f78v.23	f78v	f78	B	B	2	2	8	chedy	che	dy	0	KJBA	CARRIER_STATE
f78v.23	f78v	f78	B	B	2	3	8	okeshy	NONE	okeshy	0	AQJLA	OTHER
f78v.23	f78v	f78	B	B	2	4	8	qoteedy	q	otee	1	DAQKBA	DY_RESOLUTION
f78v.24	f78v	f78	B	B	2	1	9	ytaiin	NONE	ytaiin	0	AQAG	OTHER
f78v.24	f78v	f78	B	B	2	2	9	shedy	sh	e	1	LJBA	DY_RESOLUTION
f78v.24	f78v	f78	B	B	2	3	9	ol	NONE	ol	0	AB	OL_STATE
f78v.24	f78v	f78	B	B	2	4	9	sheedy	sh	ee	1	LKBA	DY_RESOLUTION
f78v.24	f78v	f78	B	B	2	5	9	olshdy	NONE	olsh	1	ABLBA	DY_RESOLUTION
f78v.24	f78v	f78	B	B	2	6	9	shey	sh	ey	0	LJA	CARRIER_STATE
f78v.24	f78v	f78	B	B	2	7	9	kshdy	NONE	ksh	1	QLBA	DY_RESOLUTION
f78v.24	f78v	f78	B	B	2	8	9	shol	sh	ol	0	LAB	OL_STATE
f78v.24	f78v	f78	B	B	2	9	9	kedy	NONE	ke	1	QJBA	DY_RESOLUTION
f78v.25	f78v	f78	B	B	2	1	9	teeol	t	eeol	0	QKAB	OL_STATE
f78v.25	f78v	f78	B	B	2	2	9	olkeshey	NONE	olkeshey	0	ABQJLJA	OL_STATE
f78v.25	f78v	f78	B	B	2	3	9	qolcheol	q	olcheol	0	DABKJAB	OL_STATE
f78v.25	f78v	f78	B	B	2	4	9	ol	NONE	ol	0	AB	OL_STATE
f78v.25	f78v	f78	B	B	2	5	9	or	NONE	or	0	AC	OTHER
f78v.25	f78v	f78	B	B	2	6	9	sheckhedy	sh	eckhe	1	LJUJBA	DY_RESOLUTION
f78v.25	f78v	f78	B	B	2	7	9	or	NONE	or	0	AC	OTHER
f78v.25	f78v	f78	B	B	2	8	9	ol	NONE	ol	0	AB	OL_STATE
f78v.25	f78v	f78	B	B	2	9	9	sham	sh	am	0	LAB	CARRIER_STATE
f78v.26	f78v	f78	B	B	2	1	9	qokaiin	q	okaiin	0	DAQAG	Q_OUTER_STATE
f78v.26	f78v	f78	B	B	2	2	9	or	NONE	or	0	AC	OTHER
f78v.26	f78v	f78	B	B	2	3	9	sheedy	sh	ee	1	LKBA	DY_RESOLUTION
f78v.26	f78v	f78	B	B	2	4	9	otain	NONE	otain	0	AQAF	OTHER
f78v.26	f78v	f78	B	B	2	5	9	ol	NONE	ol	0	AB	OL_STATE
f78v.26	f78v	f78	B	B	2	6	9	shedy	sh	e	1	LJBA	DY_RESOLUTION
f78v.26	f78v	f78	B	B	2	7	9	sol	s	ol	0	CAB	OL_STATE
f78v.26	f78v	f78	B	B	2	8	9	fchedy	NONE	fche	1	PKJBA	DY_RESOLUTION
f78v.26	f78v	f78	B	B	2	9	9	otaldy	NONE	otal	1	AQABBA	DY_RESOLUTION
f78v.27	f78v	f78	B	B	2	1	11	lol	NONE	lol	0	BAB	OL_STATE
f78v.27	f78v	f78	B	B	2	2	11	kar	NONE	kar	0	QAC	AR_REFERENCE
f78v.27	f78v	f78	B	B	2	3	11	shr	sh	r	0	LC	CARRIER_STATE
f78v.27	f78v	f78	B	B	2	4	11	r	NONE	r	0	C	OTHER
f78v.27	f78v	f78	B	B	2	5	11	ol	NONE	ol	0	AB	OL_STATE
f78v.27	f78v	f78	B	B	2	6	11	ols	NONE	ols	0	ABC	OL_STATE
f78v.27	f78v	f78	B	B	2	7	11	sheey	sh	eey	0	LKA	CARRIER_STATE
f78v.27	f78v	f78	B	B	2	8	11	ol	NONE	ol	0	AB	OL_STATE
f78v.27	f78v	f78	B	B	2	9	11	chedy	che	dy	0	KJBA	CARRIER_STATE
f78v.27	f78v	f78	B	B	2	10	11	oltar	NONE	oltar	0	ABQAC	AR_REFERENCE
f78v.27	f78v	f78	B	B	2	11	11	olkaiin	NONE	olkaiin	0	ABQAG	OL_STATE
f78v.28	f78v	f78	B	B	2	1	10	olkain	NONE	olkain	0	ABQAF	OL_STATE
f78v.28	f78v	f78	B	B	2	2	10	shey	sh	ey	0	LJA	CARRIER_STATE
f78v.28	f78v	f78	B	B	2	3	10	qokey	q	okey	0	DAQJA	Q_OUTER_STATE
f78v.28	f78v	f78	B	B	2	4	10	okar	NONE	okar	0	AQAC	AR_REFERENCE
f78v.28	f78v	f78	B	B	2	5	10	ol	NONE	ol	0	AB	OL_STATE
f78v.28	f78v	f78	B	B	2	6	10	oteedy	NONE	otee	1	AQKBA	DY_RESOLUTION
f78v.28	f78v	f78	B	B	2	7	10	chcthy	ch	cthy	0	KUA	CARRIER_STATE
f78v.28	f78v	f78	B	B	2	8	10	los	NONE	los	0	BAC	OTHER
f78v.28	f78v	f78	B	B	2	9	10	aiin	NONE	aiin	0	AG	OTHER
f78v.28	f78v	f78	B	B	2	10	10	d	NONE	d	0	B	OTHER
f78v.29	f78v	f78	B	B	2	1	11	lchedy	NONE	lche	1	BKJBA	DY_RESOLUTION
f78v.29	f78v	f78	B	B	2	3	11	qol	q	ol	0	DAB	OL_STATE
f78v.29	f78v	f78	B	B	2	4	11	chedy	che	dy	0	KJBA	CARRIER_STATE
f78v.29	f78v	f78	B	B	2	5	11	lr	NONE	lr	0	BC	OTHER
f78v.29	f78v	f78	B	B	2	6	11	al	NONE	al	0	AB	AL_STATE
f78v.29	f78v	f78	B	B	2	7	11	s	NONE	s	0	C	OTHER
f78v.29	f78v	f78	B	B	2	8	11	aiiin	NONE	aiiin	0	AH	OTHER
f78v.29	f78v	f78	B	B	2	9	11	ol	NONE	ol	0	AB	OL_STATE
f78v.29	f78v	f78	B	B	2	10	11	shedy	sh	e	1	LJBA	DY_RESOLUTION
f78v.29	f78v	f78	B	B	2	11	11	ary	NONE	ary	0	ACA	AR_REFERENCE
f78v.3	f78v	f78	B	B	2	1	10	qokedy	q	oke	1	DAQJBA	DY_RESOLUTION
f78v.3	f78v	f78	B	B	2	2	10	chety	che	ty	0	KJQA	CARRIER_STATE
f78v.3	f78v	f78	B	B	2	3	10	qolshedy	q	olshe	1	DABLJBA	DY_RESOLUTION
f78v.3	f78v	f78	B	B	2	4	10	okedy	NONE	oke	1	AQJBA	DY_RESOLUTION
f78v.3	f78v	f78	B	B	2	5	10	dol	d	ol	0	BAB	OL_STATE
f78v.30	f78v	f78	B	B	2	1	10	sal	s	al	0	CAB	AL_STATE
f78v.30	f78v	f78	B	B	2	2	10	shol	sh	ol	0	LAB	OL_STATE
f78v.30	f78v	f78	B	B	2	3	10	sain	s	ain	0	CAF	ENTRY_STATE
f78v.30	f78v	f78	B	B	2	4	10	sheety	sh	eety	0	LKQA	CARRIER_STATE
f78v.30	f78v	f78	B	B	2	5	10	or	NONE	or	0	AC	OTHER
f78v.30	f78v	f78	B	B	2	6	10	oiiin	NONE	oiiin	0	AH	OTHER
f78v.30	f78v	f78	B	B	2	7	10	okal	NONE	okal	0	AQAB	AL_STATE
f78v.30	f78v	f78	B	B	2	8	10	oltal	NONE	oltal	0	ABQAB	AL_STATE
f78v.30	f78v	f78	B	B	2	9	10	qokar	q	okar	0	DAQAC	AR_REFERENCE
f78v.30	f78v	f78	B	B	2	10	10	ary	NONE	ary	0	ACA	AR_REFERENCE
f78v.31	f78v	f78	B	B	2	1	9	sor	s	or	0	CAC	ENTRY_STATE
f78v.31	f78v	f78	B	B	2	2	9	ar	NONE	ar	0	AC	AR_REFERENCE
f78v.31	f78v	f78	B	B	2	3	9	or	NONE	or	0	AC	OTHER
f78v.31	f78v	f78	B	B	2	4	9	dchor	d	chor	0	BKAC	ENTRY_STATE
f78v.31	f78v	f78	B	B	2	5	9	otaiin	NONE	otaiin	0	AQAG	OTHER
f78v.31	f78v	f78	B	B	2	6	9	otain	NONE	otain	0	AQAF	OTHER
f78v.31	f78v	f78	B	B	2	7	9	ytedy	NONE	yte	1	AQJBA	DY_RESOLUTION
f78v.31	f78v	f78	B	B	2	8	9	olshdy	NONE	olsh	1	ABLBA	DY_RESOLUTION
f78v.32	f78v	f78	B	B	2	1	6	lol	NONE	lol	0	BAB	OL_STATE
f78v.32	f78v	f78	B	B	2	2	6	cheor	che	or	0	KJAC	CARRIER_STATE
f78v.32	f78v	f78	B	B	2	3	6	sheol	sh	eol	0	LJAB	OL_STATE
f78v.32	f78v	f78	B	B	2	4	6	dy	d	y	0	BA	ENTRY_STATE
f78v.32	f78v	f78	B	B	2	5	6	qokar	q	okar	0	DAQAC	AR_REFERENCE
f78v.32	f78v	f78	B	B	2	6	6	otalor	NONE	otalor	0	AQABAC	OT_AL_LOCAL
f78v.4	f78v	f78	B	B	2	1	9	ol	NONE	ol	0	AB	OL_STATE
f78v.4	f78v	f78	B	B	2	2	9	chy	ch	y	0	KA	CARRIER_STATE
f78v.4	f78v	f78	B	B	2	3	9	lshdy	NONE	lsh	1	BLBA	DY_RESOLUTION
f78v.4	f78v	f78	B	B	2	4	9	lcheckhy	NONE	lcheckhy	0	BKJUA	OTHER
f78v.4	f78v	f78	B	B	2	5	9	ol	NONE	ol	0	AB	OL_STATE
f78v.4	f78v	f78	B	B	2	6	9	keedy	NONE	kee	1	QKBA	DY_RESOLUTION
f78v.4	f78v	f78	B	B	2	7	9	lcheckhey	NONE	lcheckhey	0	BKJUJA	OTHER
f78v.5	f78v	f78	B	B	2	1	11	qor	q	or	0	DAC	Q_OUTER_STATE
f78v.5	f78v	f78	B	B	2	2	11	olkeey	NONE	olkeey	0	ABQKA	OL_STATE
f78v.5	f78v	f78	B	B	2	3	11	olkain	NONE	olkain	0	ABQAF	OL_STATE
f78v.5	f78v	f78	B	B	2	4	11	ol	NONE	ol	0	AB	OL_STATE
f78v.5	f78v	f78	B	B	2	6	11	ol	NONE	ol	0	AB	OL_STATE
f78v.5	f78v	f78	B	B	2	7	11	cheeky	che	eky	0	KKQA	CARRIER_STATE
f78v.5	f78v	f78	B	B	2	8	11	dar	d	ar	0	BAC	AR_REFERENCE
f78v.5	f78v	f78	B	B	2	9	11	okal	NONE	okal	0	AQAB	AL_STATE
f78v.5	f78v	f78	B	B	2	10	11	dal	d	al	0	BAB	AL_STATE
f78v.5	f78v	f78	B	B	2	11	11	olchedy	NONE	olche	1	ABKJBA	DY_RESOLUTION
f78v.8	f78v	f78	B	B	2	1	9	qokedy	q	oke	1	DAQJBA	DY_RESOLUTION
f78v.8	f78v	f78	B	B	2	2	9	otedy	NONE	ote	1	AQJBA	DY_RESOLUTION
f78v.8	f78v	f78	B	B	2	3	9	qokain	q	okain	0	DAQAF	Q_OUTER_STATE
f78v.8	f78v	f78	B	B	2	4	9	oteedy	NONE	otee	1	AQKBA	DY_RESOLUTION
f78v.8	f78v	f78	B	B	2	5	9	qokeedy	q	okee	1	DAQKBA	DY_RESOLUTION
f78v.8	f78v	f78	B	B	2	6	9	dar	d	ar	0	BAC	AR_REFERENCE
f78v.8	f78v	f78	B	B	2	7	9	okedy	NONE	oke	1	AQJBA	DY_RESOLUTION
f78v.8	f78v	f78	B	B	2	8	9	dkedy	d	ke	1	BQJBA	DY_RESOLUTION
f78v.8	f78v	f78	B	B	2	9	9	dain	d	ain	0	BAF	ENTRY_STATE
f79r.1	f79r	f79	B	B	2	1	9	torain	t	orain	0	QACAF	ENTRY_STATE
f79r.13	f79r	f79	B	B	2	2	9	shckhy	sh	ckhy	0	LUA	CARRIER_STATE
f79r.13	f79r	f79	B	B	2	3	9	qotshdy	q	otsh	1	DAQLBA	DY_RESOLUTION
f79r.13	f79r	f79	B	B	2	4	9	qokaldy	q	okal	1	DAQABBA	DY_RESOLUTION
f79r.13	f79r	f79	B	B	2	5	9	opchedy	NONE	opche	1	APKJBA	DY_RESOLUTION
f79r.13	f79r	f79	B	B	2	6	9	qotar	q	otar	0	DAQAC	OT_AR_LOCAL
f79r.13	f79r	f79	B	B	2	7	9	or	NONE	or	0	AC	OTHER
f79r.13	f79r	f79	B	B	2	8	9	aiin	NONE	aiin	0	AG	OTHER
f79r.13	f79r	f79	B	B	2	9	9	ol	NONE	ol	0	AB	OL_STATE
f79r.14	f79r	f79	B	B	2	1	10	saral	s	aral	0	CACAB	AR_REFERENCE
f79r.14	f79r	f79	B	B	2	2	10	qokain	q	okain	0	DAQAF	Q_OUTER_STATE
f79r.14	f79r	f79	B	B	2	3	10	checkhy	che	ckhy	0	KJUA	CARRIER_STATE
f79r.14	f79r	f79	B	B	2	4	10	qotal	q	otal	0	DAQAB	OT_AL_LOCAL
f79r.14	f79r	f79	B	B	2	5	10	qol	q	ol	0	DAB	OL_STATE
f79r.14	f79r	f79	B	B	2	6	10	cheey	che	ey	0	KKA	CARRIER_STATE
f79r.14	f79r	f79	B	B	2	7	10	chey	che	y	0	KJA	CARRIER_STATE
f79r.14	f79r	f79	B	B	2	8	10	dain	d	ain	0	BAF	ENTRY_STATE
f79r.14	f79r	f79	B	B	2	9	10	chedy	che	dy	0	KJBA	CARRIER_STATE
f79r.14	f79r	f79	B	B	2	10	10	qol	q	ol	0	DAB	OL_STATE
f79r.15	f79r	f79	B	B	2	1	11	qokl	q	okl	0	DAQB	Q_OUTER_STATE
f79r.15	f79r	f79	B	B	2	2	11	shey	sh	ey	0	LJA	CARRIER_STATE
f79r.15	f79r	f79	B	B	2	3	11	qokal	q	okal	0	DAQAB	AL_STATE
f79r.15	f79r	f79	B	B	2	4	11	chedy	che	dy	0	KJBA	CARRIER_STATE
f79r.15	f79r	f79	B	B	2	5	11	okol	NONE	okol	0	AQAB	OL_STATE
f79r.15	f79r	f79	B	B	2	6	11	dyty	d	yty	0	BAQA	ENTRY_STATE
f79r.16	f79r	f79	B	B	2	1	9	shain	sh	ain	0	LAF	CARRIER_STATE
f79r.16	f79r	f79	B	B	2	2	9	shckhy	sh	ckhy	0	LUA	CARRIER_STATE
f79r.16	f79r	f79	B	B	2	3	9	qoly	q	oly	0	DABA	OL_STATE
f79r.16	f79r	f79	B	B	2	4	9	kshedy	NONE	kshe	1	QLJBA	DY_RESOLUTION
f79r.16	f79r	f79	B	B	2	5	9	otal	NONE	otal	0	AQAB	OT_AL_LOCAL
f79r.16	f79r	f79	B	B	2	6	9	sheey	sh	eey	0	LKA	CARRIER_STATE
f79r.16	f79r	f79	B	B	2	7	9	qokain	q	okain	0	DAQAF	Q_OUTER_STATE
f79r.16	f79r	f79	B	B	2	8	9	shey	sh	ey	0	LJA	CARRIER_STATE
f79r.16	f79r	f79	B	B	2	9	9	qokam	q	okam	0	DAQAB	Q_OUTER_STATE
f79r.17	f79r	f79	B	B	2	1	11	qokaiin	q	okaiin	0	DAQAG	Q_OUTER_STATE
f79r.17	f79r	f79	B	B	2	2	11	shy	sh	y	0	LA	CARRIER_STATE
f79r.17	f79r	f79	B	B	2	3	11	lsheey	NONE	lsheey	0	BLKA	OTHER
f79r.17	f79r	f79	B	B	2	4	11	ls	NONE	ls	0	BC	OTHER
f79r.17	f79r	f79	B	B	2	5	11	air	NONE	air	0	AF	OTHER
f79r.17	f79r	f79	B	B	2	6	11	or	NONE	or	0	AC	OTHER
f79r.17	f79r	f79	B	B	2	7	11	aror	NONE	aror	0	ACAC	AR_REFERENCE
f79r.17	f79r	f79	B	B	2	8	11	otaiin	NONE	otaiin	0	AQAG	OTHER
f79r.17	f79r	f79	B	B	2	9	11	ches	che	s	0	KJC	CARRIER_STATE
f79r.17	f79r	f79	B	B	2	10	11	olol	NONE	olol	0	ABAB	OL_STATE
f79r.17	f79r	f79	B	B	2	11	11	ol	NONE	ol	0	AB	OL_STATE
f79r.18	f79r	f79	B	B	2	1	10	solor	s	olor	0	CABAC	OL_STATE
f79r.18	f79r	f79	B	B	2	2	10	olshey	NONE	olshey	0	ABLJA	OL_STATE
f79r.18	f79r	f79	B	B	2	3	10	qokaiin	q	okaiin	0	DAQAG	Q_OUTER_STATE
f79r.18	f79r	f79	B	B	2	4	10	chey	che	y	0	KJA	CARRIER_STATE
f79r.18	f79r	f79	B	B	2	5	10	qokain	q	okain	0	DAQAF	Q_OUTER_STATE
f79r.18	f79r	f79	B	B	2	6	10	otain	NONE	otain	0	AQAF	OTHER
f79r.18	f79r	f79	B	B	2	7	10	otain	NONE	otain	0	AQAF	OTHER
f79r.18	f79r	f79	B	B	2	8	10	otal	NONE	otal	0	AQAB	OT_AL_LOCAL
f79r.18	f79r	f79	B	B	2	9	10	ol	NONE	ol	0	AB	OL_STATE
f79r.18	f79r	f79	B	B	2	10	10	dam	d	am	0	BAB	ENTRY_STATE
f79r.21	f79r	f79	B	B	2	1	9	pol	NONE	pol	0	PAB	OL_STATE
f79r.22	f79r	f79	B	B	2	1	10	lchey	NONE	lchey	0	BKJA	OTHER
f79r.22	f79r	f79	B	B	2	2	10	dal	d	al	0	BAB	AL_STATE
f79r.22	f79r	f79	B	B	2	3	10	sheedy	sh	ee	1	LKBA	DY_RESOLUTION
f79r.22	f79r	f79	B	B	2	4	10	efchedy	NONE	efche	1	JPKJBA	DY_RESOLUTION
f79r.22	f79r	f79	B	B	2	5	10	otain	NONE	otain	0	AQAF	OTHER
f79r.22	f79r	f79	B	B	2	6	10	shey	sh	ey	0	LJA	CARRIER_STATE
f79r.22	f79r	f79	B	B	2	7	10	qofchey	q	ofchey	0	DAPKJA	Q_OUTER_STATE
f79r.22	f79r	f79	B	B	2	8	10	ol	NONE	ol	0	AB	OL_STATE
f79r.24	f79r	f79	B	B	2	1	8	qokshedy	q	okshe	1	DAQLJBA	DY_RESOLUTION
f79r.24	f79r	f79	B	B	2	2	8	qolkeey	q	olkeey	0	DABQKA	OL_STATE
f79r.24	f79r	f79	B	B	2	3	8	qolkeedy	q	olkee	1	DABQKBA	DY_RESOLUTION
f79r.24	f79r	f79	B	B	2	4	8	qokedy	q	oke	1	DAQJBA	DY_RESOLUTION
f79r.24	f79r	f79	B	B	2	5	8	otain	NONE	otain	0	AQAF	OTHER
f79r.24	f79r	f79	B	B	2	6	8	otchey	NONE	otchey	0	AQKJA	OTHER
f79r.24	f79r	f79	B	B	2	7	8	okain	NONE	okain	0	AQAF	OTHER
f79r.24	f79r	f79	B	B	2	8	8	y	NONE	y	0	A	OTHER
f79r.25	f79r	f79	B	B	2	1	8	cholchey	ch	olchey	0	KABKJA	OL_STATE
f79r.25	f79r	f79	B	B	2	2	8	qotshy	q	otshy	0	DAQLA	Q_OUTER_STATE
f79r.25	f79r	f79	B	B	2	3	8	qol	q	ol	0	DAB	OL_STATE
f79r.25	f79r	f79	B	B	2	4	8	shey	sh	ey	0	LJA	CARRIER_STATE
f79r.25	f79r	f79	B	B	2	5	8	qokar	q	okar	0	DAQAC	AR_REFERENCE
f79r.25	f79r	f79	B	B	2	6	8	shedy	sh	e	1	LJBA	DY_RESOLUTION
f79r.25	f79r	f79	B	B	2	7	8	oteey	NONE	oteey	0	AQKA	OTHER
f79r.25	f79r	f79	B	B	2	8	8	chcthy	ch	cthy	0	KUA	CARRIER_STATE
f79r.26	f79r	f79	B	B	2	1	8	polaiin	NONE	polaiin	0	PABAG	OL_STATE
f79r.26	f79r	f79	B	B	2	2	8	olteedy	NONE	oltee	1	ABQKBA	DY_RESOLUTION
f79r.26	f79r	f79	B	B	2	3	8	qotchey	q	otchey	0	DAQKJA	Q_OUTER_STATE
f79r.26	f79r	f79	B	B	2	4	8	dykeedy	d	ykee	1	BAQKBA	DY_RESOLUTION
f79r.26	f79r	f79	B	B	2	5	8	qokchdy	q	okch	1	DAQKBA	DY_RESOLUTION
f79r.26	f79r	f79	B	B	2	6	8	opchedy	NONE	opche	1	APKJBA	DY_RESOLUTION
f79r.26	f79r	f79	B	B	2	7	8	shol	sh	ol	0	LAB	OL_STATE
f79r.26	f79r	f79	B	B	2	8	8	ory	NONE	ory	0	ACA	OTHER
f79r.27	f79r	f79	B	B	2	1	10	qokeedy	q	okee	1	DAQKBA	DY_RESOLUTION
f79r.27	f79r	f79	B	B	2	2	10	sheey	sh	eey	0	LKA	CARRIER_STATE
f79r.27	f79r	f79	B	B	2	3	10	kas	NONE	kas	0	QAC	OTHER
f79r.27	f79r	f79	B	B	2	4	10	cheey	che	ey	0	KKA	CARRIER_STATE
f79r.27	f79r	f79	B	B	2	5	10	olkaiin	NONE	olkaiin	0	ABQAG	OL_STATE
f79r.27	f79r	f79	B	B	2	6	10	ol	NONE	ol	0	AB	OL_STATE
f79r.27	f79r	f79	B	B	2	7	10	ory	NONE	ory	0	ACA	OTHER
f79r.27	f79r	f79	B	B	2	9	10	oty	NONE	oty	0	AQA	OTHER
f79r.27	f79r	f79	B	B	2	10	10	oky	NONE	oky	0	AQA	OTHER
f79r.28	f79r	f79	B	B	2	1	8	y	NONE	y	0	A	OTHER
f79r.29	f79r	f79	B	B	2	1	9	lcheey	NONE	lcheey	0	BKKA	OTHER
f79r.29	f79r	f79	B	B	2	2	9	qochey	q	ochey	0	DAKJA	Q_OUTER_STATE
f79r.29	f79r	f79	B	B	2	3	9	qody	q	o	1	DABA	DY_RESOLUTION
f79r.29	f79r	f79	B	B	2	4	9	qokal	q	okal	0	DAQAB	AL_STATE
f79r.29	f79r	f79	B	B	2	5	9	olor	NONE	olor	0	ABAC	OL_STATE
f79r.29	f79r	f79	B	B	2	6	9	okchd	NONE	okchd	0	AQKB	OTHER
f79r.29	f79r	f79	B	B	2	7	9	dchol	d	chol	0	BKAB	OL_STATE
f79r.29	f79r	f79	B	B	2	8	9	dchy	d	chy	0	BKA	ENTRY_STATE
f79r.29	f79r	f79	B	B	2	9	9	oly	NONE	oly	0	ABA	OL_STATE
f79r.3	f79r	f79	B	B	2	1	9	yshealdy	NONE	ysheal	1	ALJABBA	DY_RESOLUTION
f79r.34	f79r	f79	B	B	2	1	6	lcheol	NONE	lcheol	0	BKJAB	OL_STATE
f79r.34	f79r	f79	B	B	2	2	6	kchedy	NONE	kche	1	QKJBA	DY_RESOLUTION
f79r.34	f79r	f79	B	B	2	3	6	qotas	q	otas	0	DAQAC	Q_OUTER_STATE
f79r.34	f79r	f79	B	B	2	4	6	sheey	sh	eey	0	LKA	CARRIER_STATE
f79r.34	f79r	f79	B	B	2	5	6	teol	t	eol	0	QJAB	OL_STATE
f79r.34	f79r	f79	B	B	2	6	6	oteedy	NONE	otee	1	AQKBA	DY_RESOLUTION
f79r.37	f79r	f79	B	B	2	1	8	lcheol	NONE	lcheol	0	BKJAB	OL_STATE
f79r.37	f79r	f79	B	B	2	2	8	ol	NONE	ol	0	AB	OL_STATE
f79r.37	f79r	f79	B	B	2	3	8	ol	NONE	ol	0	AB	OL_STATE
f79r.37	f79r	f79	B	B	2	4	8	sheey	sh	eey	0	LKA	CARRIER_STATE
f79r.38	f79r	f79	B	B	2	1	4	pol	NONE	pol	0	PAB	OL_STATE
f79r.38	f79r	f79	B	B	2	2	4	olkeeey	NONE	olkeeey	0	ABQMA	OL_STATE
f79r.38	f79r	f79	B	B	2	3	4	sheol	sh	eol	0	LJAB	OL_STATE
f79r.38	f79r	f79	B	B	2	4	4	qokeey	q	okeey	0	DAQKA	Q_OUTER_STATE
f79r.4	f79r	f79	B	B	2	1	11	teey	t	eey	0	QKA	ENTRY_STATE
f79r.4	f79r	f79	B	B	2	2	11	dar	d	ar	0	BAC	AR_REFERENCE
f79r.4	f79r	f79	B	B	2	3	11	qotar	q	otar	0	DAQAC	OT_AR_LOCAL
f79r.4	f79r	f79	B	B	2	4	11	sheds	sh	eds	0	LJBC	ED_MEDIUM
f79r.4	f79r	f79	B	B	2	5	11	sheekeey	sh	eekeey	0	LKQKA	CARRIER_STATE
f79r.4	f79r	f79	B	B	2	6	11	qokeey	q	okeey	0	DAQKA	Q_OUTER_STATE
f79r.4	f79r	f79	B	B	2	7	11	okey	NONE	okey	0	AQJA	OTHER
f79r.4	f79r	f79	B	B	2	8	11	qolshy	q	olshy	0	DABLA	OL_STATE
f79r.4	f79r	f79	B	B	2	9	11	olchey	NONE	olchey	0	ABKJA	OL_STATE
f79r.4	f79r	f79	B	B	2	10	11	qoky	q	oky	0	DAQA	Q_OUTER_STATE
f79r.4	f79r	f79	B	B	2	11	11	ol	NONE	ol	0	AB	OL_STATE
