edition	unit_id	page	physical_folio	star_ordinal	last_open_field_id	last_open_tokens	last_open_hosts	last_open_template	first_body_field_id	first_body_tokens	first_body_hosts	first_body_template	first_body_architecture	first_body_first_cell	reading_role
RF1b	1037a02aea03460f4f87	f106r	f106	13	RF1b|f106r.36|F02	qotes|aiin|okalal|shdy|otaiin|shedy	es|aiin|okal|y|ot|e	dc182376e3ce347d	RF1b|f106r.37|F01	tchodaiin|tcheo|dlchy	chod|cheo|lchy	25172c8d1fb0bcdc	W=t;F=NONE;R=1;D=0;DY=0;B3=0;N=3;END=OPEN	W=t;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	d09caa2d33f03abc063e	f106r	f106	14	ZL3b|f106r.38|F04	dol	l	72086224778d719b	ZL3b|f106r.39|F01	ycheool|cheeey|ol|aiin|cheody	ycheool|eey|l|aiin|o	80f891b66575e584	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	d09caa2d33f03abc063e	f106r	f106	14	IT2a|f106r.38|F04	dol	l	72086224778d719b	IT2a|f106r.39|F01	ycheool|cheeey|ol|aiin|cheody	ycheool|eey|l|aiin|o	80f891b66575e584	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	d09caa2d33f03abc063e	f106r	f106	14	RF1b|f106r.38|F04	dol	l	72086224778d719b	RF1b|f106r.39|F01	ycheool|cheeey|ol|aiin|cheody	ycheool|eey|l|aiin|o	80f891b66575e584	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	33b8e6459c81282b7504	f106r	f106	15	ZL3b|f106r.42|F03	lar	l	9f085d8ca0d4848a	ZL3b|f106r.43|F01	daiiral|sheol|daiin|otedy	aiir|eol|aiin|e	349e453487039922	W=d;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=1;D=0;DY=0;B3=0	PRIMARY
IT2a	33b8e6459c81282b7504	f106r	f106	15	IT2a|f106r.42|F03	lar	l	9f085d8ca0d4848a	IT2a|f106r.43|F01	daiiral|sheol|daiin|otedy	aiir|eol|aiin|e	349e453487039922	W=d;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	33b8e6459c81282b7504	f106r	f106	15	RF1b|f106r.42|F03	lar	l	9f085d8ca0d4848a	RF1b|f106r.43|F01	daiiral|sheal|daiin|otedy	aiir|e|aiin|e	2af8ce837ae3b41c	W=d;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	eeabe6c531a492300e0d	f107v	f107	1	ZL3b|f107v.1|F03	otal|cheey	ot|ey	becc280a43b60139	ZL3b|f107v.2|F01	daiin|dckhy|ol|daiin|chkal|qokedy	aiin|ckhy|l|aiin|k|oke	e1aec1e1f860d436	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	eeabe6c531a492300e0d	f107v	f107	1	IT2a|f107v.1|F03	otal|cheey	ot|ey	becc280a43b60139	IT2a|f107v.2|F01	daiin|dckhy|ol|daiin|chkal|qokedy	aiin|ckhy|l|aiin|k|oke	e1aec1e1f860d436	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	eeabe6c531a492300e0d	f107v	f107	1	RF1b|f107v.1|F03	otal|cheey	ot|ey	becc280a43b60139	RF1b|f107v.2|F01	daiin|dckhy|ol|daiin|chkal|qokedy	aiin|ckhy|l|aiin|k|oke	e1aec1e1f860d436	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	ef768d9858f0321f9b2c	f107v	f107	2	ZL3b|f107v.5|F05	ytar|aiiil	yt|aiiil	9d4deff234ca724e	ZL3b|f107v.6|F01	paiin|okaiin|qokaiy|olkeedy	p|ok|okaiy|olkee	1b1c2838a1760219	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	PRIMARY
IT2a	ef768d9858f0321f9b2c	f107v	f107	2	IT2a|f107v.5|F05	ytar|aiim	yt|aii	712b12779d7ee4de	IT2a|f107v.6|F01	paiin|okaiin|qokaiy|olkeedy	p|ok|okaiy|olkee	1b1c2838a1760219	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	ef768d9858f0321f9b2c	f107v	f107	2	RF1b|f107v.5|F05	ytar|aiiim	yt|aiii	712b12779d7ee4de	RF1b|f107v.6|F01	paiin|okaiin|qokaiy|olkeedy	p|ok|okaiy|olkee	1b1c2838a1760219	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	3f44b486b638e6a9e265	f107v	f107	3	ZL3b|f107v.8|F03	otedam	oteda	375f77bc349eff0c	ZL3b|f107v.9|F01	saiin|shey|kedy	aiin|ey|ke	20cbd9a3f7024d75	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=3;END=DY	W=s;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	3f44b486b638e6a9e265	f107v	f107	3	IT2a|f107v.8|F03	otedam	oteda	375f77bc349eff0c	IT2a|f107v.9|F01	saiin|shey|kedy	aiin|ey|ke	20cbd9a3f7024d75	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=3;END=DY	W=s;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	3f44b486b638e6a9e265	f107v	f107	3	RF1b|f107v.8|F03	otedam	oteda	375f77bc349eff0c	RF1b|f107v.9|F01	saiin|sheykedy	aiin|eyke	5cc329fcf33025d4	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=s;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	7997dc9193101e3b972a	f107v	f107	4	ZL3b|f107v.11|F04	qopchcfhy	opchcfhy	d06079efb9833ad5	ZL3b|f107v.12|F01	qokeey|lcheol|chol|kaiin|olkal|shedy	okeey|lcheol|l|k|olk|e	fd37dbb6270f56d7	W=q;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=q;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	7997dc9193101e3b972a	f107v	f107	4	IT2a|f107v.11|F04	qopchcfhy	opchcfhy	d06079efb9833ad5	IT2a|f107v.12|F01	qokeey|lcheol|chol|kaiin|olkal|shedy	okeey|lcheol|l|k|olk|e	fd37dbb6270f56d7	W=q;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=q;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	7997dc9193101e3b972a	f107v	f107	4	RF1b|f107v.11|F04	qopchcfhy	opchcfhy	d06079efb9833ad5	RF1b|f107v.12|F01	qokeey|lcheol|chol|kaiin|olkal|shedy	okeey|lcheol|l|k|olk|e	fd37dbb6270f56d7	W=q;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=q;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	815c947dbc0259999872	f107v	f107	5	ZL3b|f107v.16|F03	tolkol|lkar|aiiraly	olkol|lk|aiiraly	33f8f844c749d195	ZL3b|f107v.17|F01	saiin|or|ykeear|chckhy|okaiin|okal|qoklaiin|cheol|qokar|chey|lkam	aiin|or|ykee|ckhy|ok|ok|okl|l|ok|y|lka	9dbb31db7d677520	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=B3	W=s;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	815c947dbc0259999872	f107v	f107	5	IT2a|f107v.16|F03	tolkal|lkar|aiiraly	olk|lk|aiiraly	5f6d98cdbb5cc447	IT2a|f107v.17|F01	saiin|or|ykeear|chckhy|okaiin|okal|qoklaiin|cheol|qokar|chey|lkam	aiin|or|ykee|ckhy|ok|ok|okl|l|ok|y|lka	9dbb31db7d677520	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=B3	W=s;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	815c947dbc0259999872	f107v	f107	5	RF1b|f107v.16|F03	talkal|lkar|aiiraly	alk|lk|aiiraly	5f6d98cdbb5cc447	RF1b|f107v.17|F01	saiin|or|ykeear|chckhy|okaiin|okal|qoklaiin|cheol|qokar|chey|lkam	aiin|or|ykee|ckhy|ok|ok|okl|l|ok|y|lka	9dbb31db7d677520	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=B3	W=s;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	ffa80919cf3c855b7bd1	f107v	f107	6	ZL3b|f107v.20|F03	pcholkal|opalkam	pcholk|opalka	a24d089eb96b2119	ZL3b|f107v.21|F01	taiin|ol|kaiin|chol|kchedy	aiin|l|k|l|kche	749cf905cca2b358	W=t;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=t;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	ffa80919cf3c855b7bd1	f107v	f107	6	IT2a|f107v.20|F03	pcholkal|opalkam	pcholk|opalka	a24d089eb96b2119	IT2a|f107v.21|F01	taiin|ol|kaiin|chol|kchedy	aiin|l|k|l|kche	749cf905cca2b358	W=t;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=t;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	ffa80919cf3c855b7bd1	f107v	f107	6	RF1b|f107v.20|F03	pcholkal|opalkam	pcholk|opalka	a24d089eb96b2119	RF1b|f107v.21|F01	taiin|ol|kaiin|chol|kchedy	aiin|l|k|l|kche	749cf905cca2b358	W=t;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=t;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	6907d75f87c9840f4ee5	f107v	f107	7	ZL3b|f107v.23|F01	palchar|ar|akaiiky|char|raikchy|opchain|opalkar|otal|otar|alky	palch|ar|akaiiky|ar|raikchy|opch|opalk|ot|ot|alky	e9fe5a610c6283f4	ZL3b|f107v.24|F01	dain|olaiin|chol|olkain|lkaiin	ain|l|l|olk|lk	7a1cd74523822562	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=d;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	6907d75f87c9840f4ee5	f107v	f107	7	IT2a|f107v.23|F01	palchar|ar|akaiiky|char|raikchy|ofchain|opalkar|otal|otas|alky	palch|ar|akaiiky|ar|raikchy|ofch|opalk|ot|otas|alky	d9d092645ea64af8	IT2a|f107v.24|F01	dain|olaiin|chol|olkain|lkaiin	ain|l|l|olk|lk	7a1cd74523822562	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	6907d75f87c9840f4ee5	f107v	f107	7	RF1b|f107v.23|F01	palchar|ar|akaiiky|char|raikchy|ofcheiin|opalkar|otal|otar|alky	palch|ar|akaiiky|ar|raikchy|ofcheiin|opalk|ot|ot|alky	d7ad514b594818e5	RF1b|f107v.24|F01	dain|olaiin|chol|olkain|lkaiin	ain|l|l|olk|lk	7a1cd74523822562	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	ee71075cae29e25eaa83	f107v	f107	8	ZL3b|f107v.25|F02	opchey|oty|al|ky|pchey|rag	opchey|y|al|ky|pchey|rag	a80de4b064fced1c	ZL3b|f107v.26|F01	oraiin|sheor|qokain|cheody	or|eor|ok|o	af81913905b7997a	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	PRIMARY
IT2a	ee71075cae29e25eaa83	f107v	f107	8	IT2a|f107v.25|F02	opchey|oty|al|ky|pchey|ram	opchey|y|al|ky|pchey|ra	da0330c457d17a29	IT2a|f107v.26|F01	oraiin|sheor|qokain|cheody	or|eor|ok|o	af81913905b7997a	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	ee71075cae29e25eaa83	f107v	f107	8	RF1b|f107v.25|F02	opchey|oty|al|ky|pchey|rag	opchey|y|al|ky|pchey|rag	a80de4b064fced1c	RF1b|f107v.26|F01	oraiin|sheor|qokain|cheody	or|eor|ok|o	af81913905b7997a	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	62c22e096de69ff681ac	f107v	f107	9	ZL3b|f107v.29|F04	qotyshey|qcthhy|lty|ltam	otyshey|cthhy|lty|lta	bb6995bc5ddd5dc7	ZL3b|f107v.30|F01	okain|ol|okaiin|lkeody	ok|l|ok|lkeo	87576285e1500e5f	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	PRIMARY
IT2a	62c22e096de69ff681ac	f107v	f107	9	IT2a|f107v.29|F04	qotyshey|qcthey|lty|ltam	otyshey|cthey|lty|lta	bb6995bc5ddd5dc7	IT2a|f107v.30|F01	okain|ol|okaiin|lkeody	ok|l|ok|lkeo	87576285e1500e5f	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	62c22e096de69ff681ac	f107v	f107	9	RF1b|f107v.29|F04	qotyshey|qcthhy|lty|ltam	otyshey|cthhy|lty|lta	bb6995bc5ddd5dc7	RF1b|f107v.30|F01	okain|al|okaiin|lkeody	ok|al|ok|lkeo	72eccfa8690f4945	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	051627006f27becf964a	f107v	f107	10	ZL3b|f107v.32|F03	qokam	oka	aff7ec37b59548e5	ZL3b|f107v.33|F01	orain|chol|qodaiin|odain|aiin|okain|chkaly|raiin|y|kaiin|aldy	or|l|d|d|aiin|ok|kaly|r|y|k|al	aa4cafcf061ec9d4	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	PRIMARY
IT2a	051627006f27becf964a	f107v	f107	10	IT2a|f107v.32|F03	qokam	oka	aff7ec37b59548e5	IT2a|f107v.33|F01	orain|chol|qodaiin|odain|aiin|okain|chkaly|raiin|ykaiin|aldy	or|l|d|d|aiin|ok|kaly|r|yk|al	446baaa62494a806	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	051627006f27becf964a	f107v	f107	10	RF1b|f107v.32|F03	qokam	oka	aff7ec37b59548e5	RF1b|f107v.33|F01	orain|chol|qodaiin|odain|aiin|okain|chkaly|raiin|y|kaiin|aldy	or|l|d|d|aiin|ok|kaly|r|y|k|al	aa4cafcf061ec9d4	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	5d1ac86b0734c3793e09	f107v	f107	11	ZL3b|f107v.35|F04	lol	lol	f188d152ac8b601a	ZL3b|f107v.36|F01	tol|chey|lcheor|sheol|qokaiin|olkeedy	l|y|lcheor|eol|ok|olkee	3ec6a617f936e345	W=t;F=O;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=t;F=O;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	5d1ac86b0734c3793e09	f107v	f107	11	IT2a|f107v.35|F04	lol	lol	f188d152ac8b601a	IT2a|f107v.36|F01	tol|chey|lcheor|sheol|qokaiin|olkeedy	l|y|lcheor|eol|ok|olkee	3ec6a617f936e345	W=t;F=O;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=t;F=O;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	5d1ac86b0734c3793e09	f107v	f107	11	RF1b|f107v.35|F04	lol	lol	f188d152ac8b601a	RF1b|f107v.36|F01	tal|chey|lcheor|sheol|qokaiin|olkeedy	al|y|lcheor|eol|ok|olkee	71bd8a9d7919fcd1	W=t;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=t;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	817cfb5b023bd7406e51	f107v	f107	12	ZL3b|f107v.37|F03	okaiin|otary	ok|otary	0650cc3fdc8de2c2	ZL3b|f107v.38|F01	dain|okchey|qokchey|qokaiin|olkeey|qokol|oteey|oteey|lkain	ain|okchey|okchey|ok|olkeey|okol|eey|eey|lk	60a4dec2f282078d	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=d;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	817cfb5b023bd7406e51	f107v	f107	12	IT2a|f107v.37|F03	okaiin|otary	ok|otary	0650cc3fdc8de2c2	IT2a|f107v.38|F01	dain|okchey|qokchey|qokaiin|olkeey|qokol|oteey|oteey|lkain	ain|okchey|okchey|ok|olkeey|okol|eey|eey|lk	60a4dec2f282078d	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	817cfb5b023bd7406e51	f107v	f107	12	RF1b|f107v.37|F03	okaiin|otary	ok|otary	0650cc3fdc8de2c2	RF1b|f107v.38|F01	dain|okchey|qokchey|qokaiin|olkeey|qokol|oteey|oteey|lkain	ain|okchey|okchey|ok|olkeey|okol|eey|eey|lk	60a4dec2f282078d	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	5bb57472cd12082dbcdb	f107v	f107	13	ZL3b|f107v.41|F02	qokeey|lkain	okeey|lk	22eeea8bfdef84a9	ZL3b|f107v.42|F01	or|ain|oloeeey|qokain	or|ain|oloeeey|ok	cc593d879b143614	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	5bb57472cd12082dbcdb	f107v	f107	13	IT2a|f107v.41|F02	qokeey|lkain	okeey|lk	22eeea8bfdef84a9	IT2a|f107v.42|F01	orain|oloeeey|qokain	or|oloeeey|ok	fd93a1795d85c307	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=3;END=OPEN	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	5bb57472cd12082dbcdb	f107v	f107	13	RF1b|f107v.41|F02	qokeey|lkain	okeey|lk	22eeea8bfdef84a9	RF1b|f107v.42|F01	or|ain|oloeeey|qokain	or|ain|oloeeey|ok	cc593d879b143614	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	16e87f5c89855a320c9c	f107v	f107	14	ZL3b|f107v.43|F01	pol|keeeo|kaiisr|qokeey|chckhy|lkchaly|lkeey|opchey|rar|aiin|cheokaly	pol|keeeo|kaiisr|okeey|ckhy|lkchaly|lkeey|opchey|r|aiin|okaly	1d56d404b457d763	ZL3b|f107v.44|F01	kaich|o|l|air|arody	kaich|o|l|air|aro	3ea4c403d1f33368	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	16e87f5c89855a320c9c	f107v	f107	14	IT2a|f107v.43|F01	pol|keeeo|kaiis|qokeey|chckhy|lkchaly|lkeey|opchey|rar|aiin|cheokaly	pol|keeeo|kaiis|okeey|ckhy|lkchaly|lkeey|opchey|r|aiin|okaly	1d56d404b457d763	IT2a|f107v.44|F01	kaiech|ol|air|arody	kaiech|l|air|aro	5a13628cebe17155	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	16e87f5c89855a320c9c	f107v	f107	14	RF1b|f107v.43|F01	pol|keeeo|kaiiss|qokeey|chckhy|lkchaly|lkeey|opchey|rar|aiin|cheokaly	pol|keeeo|kaiiss|okeey|ckhy|lkchaly|lkeey|opchey|r|aiin|okaly	1d56d404b457d763	RF1b|f107v.44|F01	kaich|ol|air|arody	kaich|l|air|aro	5a13628cebe17155	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	5695a88cefa311dc9a3a	f107v	f107	15	ZL3b|f107v.45|F03	okeeolkcheey|lkar|aiin|al	okeeolkcheey|lk|aiin|al	df59b8d69e5879b5	ZL3b|f107v.46|F01	soain|aiin|chey|qolaiin|al|chedy|kedy	o|aiin|y|l|al|y|ke	5bac89538fa49d68	W=s;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=s;F=NONE;R=1;D=0;DY=0;B3=0	PRIMARY
IT2a	5695a88cefa311dc9a3a	f107v	f107	15	IT2a|f107v.45|F03	okeeolkcheey|lkar|aiin|al	okeeolkcheey|lk|aiin|al	df59b8d69e5879b5	IT2a|f107v.46|F01	soain|aiin|chey|qol|aiin|al|chedy|kedy	o|aiin|y|l|aiin|al|y|ke	c805e1e221320d64	W=s;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=s;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	5695a88cefa311dc9a3a	f107v	f107	15	RF1b|f107v.45|F03	okeeolkcheey|lkar|aiin|al	okeeolkcheey|lk|aiin|al	df59b8d69e5879b5	RF1b|f107v.46|F01	soain|aiin|chey|qolaiin|al|chedy|kedy	o|aiin|y|l|al|y|ke	5bac89538fa49d68	W=s;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=DY	W=s;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	95a53050d22dd122076e	f112v	f112	1	ZL3b|f112v.1|F01	keeoal|chool|opal|otalair|y|fcheol|oteey|qor|eees|am	keeo|ol|op|al|y|fcheol|eey|or|eees|a	23668fed52dcddfb	ZL3b|f112v.2|F01	oar|oral|okeeshy|qokeey|okain|qokal|okeol|oty|oraiin	o|or|okeeshy|okeey|ok|ok|okeol|y|or	28b6ee04bcbafcb6	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	PRIMARY
IT2a	95a53050d22dd122076e	f112v	f112	1	IT2a|f112v.1|F01	keeoal|chool|opal|otalair|y|fcheol|oteey|qor|eees|am	keeo|ol|op|al|y|fcheol|eey|or|eees|a	23668fed52dcddfb	IT2a|f112v.2|F01	oar|osal|okeeshy|qokeey|okain|qokal|okeol|oty|oraiin	o|os|okeeshy|okeey|ok|ok|okeol|y|or	28b6ee04bcbafcb6	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	95a53050d22dd122076e	f112v	f112	1	RF1b|f112v.1|F01	keeoal|cho|ol|opal|otalairy|fcheol|oteey|qor|eees|am	keeo|o|l|op|otalairy|fcheol|eey|or|eees|a	6c24540f46357bc5	RF1b|f112v.2|F01	oar|asal|okeeshy|qokeey|okain|qokal|okeol|oty|oraiin	o|as|okeeshy|okeey|ok|ok|okeol|y|or	28b6ee04bcbafcb6	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=1;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	9d88571a63c1339ca49c	f112v	f112	2	ZL3b|f112v.7|F02	oees|aiin|oteor|opchdar|opary	ees|aiin|eor|opchd|opary	ac82e2500d0cd6db	ZL3b|f112v.8|F01	ocheor|okar|aiiin|otaiin|okal|okar|otal|kedy	cheor|ok|aiiin|ot|ok|ok|ot|ke	d985f92866e61c6e	W=NONE;F=O;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=O;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	9d88571a63c1339ca49c	f112v	f112	2	IT2a|f112v.7|F02	oeesaiin|oteor|opchdar|opary	ees|eor|opchd|opary	11060a0c7e1e644d	IT2a|f112v.8|F01	ocheor|okor|aiiin|otaiin|okal|okar|otal|kedy	cheor|okor|aiiin|ot|ok|ok|ot|ke	ca2c55129b092995	W=NONE;F=O;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=O;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	9d88571a63c1339ca49c	f112v	f112	2	RF1b|f112v.7|F02	oees|aiin|ateor|opchdar|opary	ees|aiin|ateor|opchd|opary	3afa93a646b6e3c6	RF1b|f112v.8|F01	ocheor|okar|aiiin|otaiin|okal|okar|otal|kedy	cheor|ok|aiiin|ot|ok|ok|ot|ke	d985f92866e61c6e	W=NONE;F=O;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=O;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	b78a8f8306bf74d1c17e	f112v	f112	3	ZL3b|f112v.11|F03	chcfhy|ochos|aiin|olky	cfhy|ochos|aiin|olky	5bc2cdf3ffb85e52	ZL3b|f112v.12|F01	daiin|al|olkeedain|oteey|sheeol|qokeedy	aiin|al|olkeed|eey|eeol|okee	0d6c9eed3983e8e4	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
