left_operation	right_operation	selected_folds	semantic_eligible_folds	graph_eligible_folds	null_expected_eligible_folds	graph_excess_eligible_folds	semantic_triplets	semantic_complete_rectangles	graph_triplets	graph_complete_rectangles	mean_left_operation_support	mean_right_operation_support	excess_rank
PREFIX_REPLACE:ch>ol	SUFFIX_REPLACE:ar>eey	9	9	9	0.04296875	8.95703125	27	18	27	18	39.22222222222222	39.77777777777778	3180
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:dy>ees	9	9	9	0.04296875	8.95703125	35	9	35	9	71.0	21.77777777777778	3181
PREFIX_ADD:cho	SUFFIX_REPLACE:ain>ody	9	9	9	0.044921875	8.955078125	27	17	27	17	97.11111111111111	22.22222222222222	3182
PREFIX_REPLACE:c>s	SUFFIX_ADD:ldy	9	9	9	0.0458984375	8.9541015625	27	9	27	9	121.77777777777777	19.444444444444443	3183
PREFIX_REPLACE:ch>sh	SUFFIX_ADD:ldy	9	9	9	0.0458984375	8.9541015625	27	9	27	9	121.0	19.444444444444443	3184
PREFIX_ADD:yt	SUFFIX_REPLACE:edy>ol	9	9	9	0.046875	8.953125	27	9	27	9	33.77777777777778	80.0	3185
PREFIX_REPLACE:ok>s	SUFFIX_REPLACE:hey>hy	9	9	9	0.046875	8.953125	27	9	27	9	34.22222222222222	62.22222222222222	3186
PREFIX_REPLACE:ot>yk	SUFFIX_REPLACE:ey>os	9	9	9	0.046875	8.953125	27	9	27	9	41.77777777777778	30.0	3187
PREFIX_REPLACE:k>y	SUFFIX_ADD:r	9	9	9	0.0478515625	8.9521484375	27	26	27	26	21.11111111111111	66.88888888888889	3188
PREFIX_REPLACE:lk>yk	SUFFIX_REPLACE:ey>ody	9	9	9	0.0478515625	8.9521484375	27	18	27	18	24.11111111111111	73.66666666666667	3189
PREFIX_REPLACE:q>t	SUFFIX_ADD:ar	9	9	9	0.0478515625	8.9521484375	27	9	27	9	20.333333333333332	79.33333333333333	3190
PREFIX_ADD:a	SUFFIX_REPLACE:dy>ey	9	9	9	0.048828125	8.951171875	27	16	27	16	41.111111111111114	108.11111111111111	3191
PREFIX_REPLACE:p>t	SUFFIX_ADD:ar	9	9	9	0.048828125	8.951171875	27	9	27	9	32.888888888888886	79.22222222222223	3192
PREFIX_ADD:o	SUFFIX_ADD:m	10	10	10	1.0498046875	8.9501953125	37	10	37	10	264.1	21.2	3193
PREFIX_REPLACE:ch>qo	SUFFIX_REPLACE:dy>os	9	9	9	0.0498046875	8.9501953125	27	18	27	18	74.77777777777777	30.333333333333332	3194
PREFIX_REPLACE:ch>yk	SUFFIX_REPLACE:dy>os	9	9	9	0.05078125	8.94921875	27	9	27	9	35.55555555555556	30.666666666666668	3195
PREFIX_REPLACE:ol>y	SUFFIX_REPLACE:eor>ey	9	9	9	0.05078125	8.94921875	27	27	27	27	58.666666666666664	32.44444444444444	3196
PREFIX_ADD:qo	SUFFIX_ADD:o	10	10	10	1.0517578125	8.9482421875	86	10	86	10	177.0	33.9	3197
PREFIX_ADD:lk	SUFFIX_REPLACE:dy>or	9	9	9	0.0517578125	8.9482421875	27	9	27	9	21.22222222222222	79.22222222222223	3198
PREFIX_REPLACE:ol>qo	SUFFIX_REPLACE:es>ey	9	9	9	0.0517578125	8.9482421875	27	26	27	26	70.44444444444444	32.888888888888886	3199
PREFIX_REPLACE:ch>qo	SUFFIX_REPLACE:ar>ody	9	9	9	0.052734375	8.947265625	27	9	27	9	75.0	32.22222222222222	3200
PREFIX_REPLACE:lk>ot	SUFFIX_REPLACE:edy>ody	9	9	9	0.052734375	8.947265625	27	27	27	27	28.22222222222222	59.44444444444444	3201
PREFIX_REPLACE:ch>lk	SUFFIX_REPLACE:ody>or	9	9	9	0.0546875	8.9453125	27	9	27	9	24.0	54.77777777777778	3202
PREFIX_ADD:k	SUFFIX_ADD:ry	9	9	9	0.0556640625	8.9443359375	42	9	42	9	66.55555555555556	14.11111111111111	3203
PREFIX_REPLACE:lk>yk	SUFFIX_REPLACE:dy>edy	9	9	9	0.0556640625	8.9443359375	27	27	27	27	23.88888888888889	89.0	3204
PREFIX_REPLACE:o>sh	SUFFIX_REPLACE:chy>or	9	9	9	0.0556640625	8.9443359375	27	9	27	9	46.55555555555556	35.0	3205
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:dy>ees	9	9	9	0.0556640625	8.9443359375	27	9	27	9	96.33333333333333	21.555555555555557	3206
PREFIX_REPLACE:ch>q	SUFFIX_REPLACE:hor>hy	9	0	9	0.0556640625	8.9443359375	0	0	27	18	93.22222222222223	33.111111111111114	3207
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:eey>ey	12	12	12	3.056640625	8.943359375	93	81	93	81	193.0	64.75	3208
PREFIX_ADD:cha	SUFFIX_ADD:ain	9	9	9	0.056640625	8.943359375	27	9	27	9	13.555555555555555	49.333333333333336	3209
PREFIX_ADD:ote	SUFFIX_REPLACE:al>ar	9	9	9	0.056640625	8.943359375	27	18	27	18	32.666666666666664	70.33333333333333	3210
PREFIX_ADD:p	SUFFIX_ADD:ody	9	9	9	0.0576171875	8.9423828125	35	9	35	9	68.55555555555556	32.888888888888886	3211
PREFIX_ADD:ch	SUFFIX_ADD:tol	9	9	9	0.05859375	8.94140625	27	9	27	9	190.11111111111111	9.0	3212
PREFIX_ADD:qop	SUFFIX_REPLACE:edy>eey	9	9	9	0.05859375	8.94140625	27	9	27	9	23.11111111111111	65.22222222222223	3213
PREFIX_ADD:yk	SUFFIX_REPLACE:dy>or	9	9	9	0.05859375	8.94140625	27	9	27	9	36.44444444444444	78.88888888888889	3214
PREFIX_REPLACE:d>yt	SUFFIX_REPLACE:edy>or	9	9	9	0.05859375	8.94140625	27	18	27	18	29.11111111111111	63.111111111111114	3215
PREFIX_REPLACE:l>ol	SUFFIX_REPLACE:ar>eey	9	9	9	0.05859375	8.94140625	27	18	27	18	54.77777777777778	39.666666666666664	3216
PREFIX_REPLACE:c>pc	SUFFIX_REPLACE:dar>dy	9	9	9	0.0615234375	8.9384765625	36	35	36	35	29.0	48.333333333333336	3217
PREFIX_ADD:f	SUFFIX_REPLACE:dy>ol	9	9	9	0.0625	8.9375	27	9	27	9	15.666666666666666	91.77777777777777	3218
PREFIX_REPLACE:ch>d	SUFFIX_REPLACE:edy>or	9	9	9	0.0625	8.9375	27	9	27	9	47.333333333333336	63.55555555555556	3219
PREFIX_REPLACE:ch>t	SUFFIX_REPLACE:dal>dy	9	9	9	0.0625	8.9375	27	18	27	18	47.22222222222222	42.77777777777778	3220
PREFIX_REPLACE:d>k	SUFFIX_REPLACE:dy>eey	9	9	9	0.0625	8.9375	27	18	27	18	44.666666666666664	46.44444444444444	3221
PREFIX_ADD:da	SUFFIX_ADD:ain	9	9	9	0.0634765625	8.9365234375	27	9	27	9	28.11111111111111	48.77777777777778	3222
PREFIX_REPLACE:ch>q	SUFFIX_REPLACE:ain>eey	9	9	9	0.0634765625	8.9365234375	27	18	27	18	93.55555555555556	31.666666666666668	3223
PREFIX_REPLACE:ol>qo	SUFFIX_REPLACE:chy>dy	9	9	9	0.0634765625	8.9365234375	27	27	27	27	69.44444444444444	36.0	3224
PREFIX_ADD:ot	SUFFIX_ADD:ldy	9	9	9	0.064453125	8.935546875	27	9	27	9	83.88888888888889	19.666666666666668	3225
PREFIX_REPLACE:ok>yt	SUFFIX_REPLACE:edy>eo	9	9	9	0.064453125	8.935546875	27	9	27	9	35.22222222222222	31.444444444444443	3226
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:edy>ees	9	9	9	0.0654296875	8.9345703125	27	17	27	17	75.22222222222223	22.77777777777778	3227
PREFIX_REPLACE:ol>qo	SUFFIX_REPLACE:dy>es	9	9	9	0.0654296875	8.9345703125	27	26	27	26	70.0	31.77777777777778	3228
PREFIX_REPLACE:ch>d	SUFFIX_REPLACE:eey>or	9	9	9	0.06640625	8.93359375	27	9	27	9	47.0	46.888888888888886	3229
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:eor>ody	9	9	9	0.0673828125	8.9326171875	27	26	27	26	75.33333333333333	21.333333333333332	3230
PREFIX_REPLACE:ok>yk	SUFFIX_REPLACE:edy>es	9	9	9	0.0673828125	8.9326171875	27	9	27	9	44.0	31.555555555555557	3231
PREFIX_REPLACE:ol>sh	SUFFIX_REPLACE:al>or	9	9	9	0.0673828125	8.9326171875	27	9	27	9	35.44444444444444	56.0	3232
PREFIX_ADD:qoe	SUFFIX_ADD:ol	9	9	9	0.068359375	8.931640625	35	9	35	9	13.444444444444445	66.66666666666667	3233
PREFIX_ADD:ych	SUFFIX_ADD:s	9	9	9	0.068359375	8.931640625	27	9	27	9	15.88888888888889	54.0	3234
PREFIX_ADD:l	SUFFIX_REPLACE:ain>ody	9	9	9	0.0693359375	8.9306640625	27	16	27	16	112.77777777777777	22.333333333333332	3235
PREFIX_REPLACE:ok>ot	SUFFIX_ADD:ly	9	9	9	0.0693359375	8.9306640625	27	18	27	18	75.77777777777777	24.77777777777778	3236
PREFIX_REPLACE:qo>sh	SUFFIX_REPLACE:chy>dy	9	9	9	0.0693359375	8.9306640625	27	9	27	9	57.888888888888886	35.666666666666664	3237
PREFIX_ADD:ot	SUFFIX_REPLACE:dy>os	9	9	9	0.0703125	8.9296875	45	9	45	9	83.11111111111111	30.333333333333332	3238
PREFIX_REPLACE:ot>yt	SUFFIX_REPLACE:eey>ody	9	9	9	0.0712890625	8.9287109375	27	27	27	27	36.22222222222222	36.44444444444444	3239
PREFIX_ADD:q	SUFFIX_REPLACE:eey>ey	12	12	12	3.07421875	8.92578125	93	81	93	81	206.58333333333334	64.75	3240
PREFIX_REPLACE:ok>ol	SUFFIX_REPLACE:eey>eol	9	9	9	0.07421875	8.92578125	27	9	27	9	31.666666666666668	42.333333333333336	3241
PREFIX_REPLACE:ok>qo	SUFFIX_REPLACE:eey>eol	9	9	9	0.07421875	8.92578125	27	18	27	18	26.0	42.333333333333336	3242
PREFIX_REPLACE:ch>l	SUFFIX_REPLACE:ain>al	9	9	9	0.0751953125	8.9248046875	27	9	27	9	45.111111111111114	46.333333333333336	3243
PREFIX_REPLACE:ch>y	SUFFIX_REPLACE:ain>ar	9	9	9	0.0751953125	8.9248046875	27	18	27	18	40.55555555555556	47.55555555555556	3244
PREFIX_REPLACE:qo>sh	SUFFIX_REPLACE:chy>ey	9	9	9	0.078125	8.921875	27	9	27	9	58.22222222222222	34.0	3245
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:ar>dar	9	9	9	0.080078125	8.919921875	27	18	27	18	122.33333333333333	23.555555555555557	3246
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:ar>dar	9	9	9	0.080078125	8.919921875	27	18	27	18	121.55555555555556	23.555555555555557	3247
PREFIX_REPLACE:l>ol	SUFFIX_REPLACE:hdy>hey	9	9	9	0.080078125	8.919921875	27	27	27	27	55.0	39.0	3248
PREFIX_ADD:ot	SUFFIX_REPLACE:hor>hy	9	9	9	0.0810546875	8.9189453125	27	18	27	18	83.66666666666667	32.666666666666664	3249
PREFIX_REPLACE:ch>qo	SUFFIX_REPLACE:iin>ly	9	9	9	0.0810546875	8.9189453125	35	9	35	9	74.88888888888889	31.333333333333332	3250
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:ar>shy	9	9	9	0.0810546875	8.9189453125	27	9	27	9	114.66666666666667	21.666666666666668	3251
PREFIX_REPLACE:ot>t	SUFFIX_REPLACE:eol>ody	9	9	9	0.0810546875	8.9189453125	27	26	27	26	54.333333333333336	33.333333333333336	3252
PREFIX_REPLACE:qo>sh	SUFFIX_REPLACE:ar>chy	9	9	9	0.08203125	8.91796875	27	17	27	17	57.888888888888886	47.111111111111114	3253
PREFIX_ADD:o	SUFFIX_REPLACE:ey>ody	12	12	12	3.0830078125	8.9169921875	251	132	251	132	263.5833333333333	73.58333333333333	3254
PREFIX_ADD:ol	SUFFIX_REPLACE:chy>ody	9	9	9	0.0830078125	8.9169921875	27	9	27	9	91.0	26.444444444444443	3255
PREFIX_REPLACE:ch>ot	SUFFIX_REPLACE:ey>od	9	9	9	0.0830078125	8.9169921875	27	9	27	9	65.22222222222223	31.0	3256
PREFIX_ADD:ch	SUFFIX_ADD:tar	9	9	9	0.083984375	8.916015625	27	9	27	9	191.22222222222223	8.666666666666666	3257
PREFIX_REPLACE:ch>ot	SUFFIX_REPLACE:ol>oly	9	9	9	0.083984375	8.916015625	27	18	27	18	65.33333333333333	23.444444444444443	3258
PREFIX_REPLACE:sh>t	SUFFIX_ADD:dy	10	10	10	1.0859375	8.9140625	30	20	30	20	34.6	132.5	3259
PREFIX_ADD:s	SUFFIX_REPLACE:edy>ody	9	9	9	0.0859375	8.9140625	27	9	27	9	71.44444444444444	59.111111111111114	3260
PREFIX_ADD:ok	SUFFIX_REPLACE:dy>os	9	9	9	0.087890625	8.912109375	52	9	52	9	72.44444444444444	30.333333333333332	3261
PREFIX_ADD:l	SUFFIX_REPLACE:ain>edy	9	9	9	0.0888671875	8.9111328125	27	18	27	18	113.22222222222223	24.333333333333332	3262
PREFIX_REPLACE:ch>o	SUFFIX_REPLACE:al>chy	9	9	9	0.0888671875	8.9111328125	27	26	27	26	74.22222222222223	44.0	3263
PREFIX_REPLACE:ch>q	SUFFIX_REPLACE:ain>ol	9	9	9	0.0888671875	8.9111328125	27	26	27	26	93.66666666666667	38.888888888888886	3264
PREFIX_REPLACE:ch>q	SUFFIX_REPLACE:al>am	9	9	9	0.0888671875	8.9111328125	27	17	27	17	92.55555555555556	45.0	3265
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:ol>oly	9	9	9	0.0888671875	8.9111328125	27	9	27	9	96.55555555555556	24.22222222222222	3266
PREFIX_REPLACE:ch>lk	SUFFIX_REPLACE:ey>ody	9	9	9	0.08984375	8.91015625	27	25	27	25	23.77777777777778	73.55555555555556	3267
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:dy>ees	9	9	9	0.0908203125	8.9091796875	34	9	34	9	114.33333333333333	21.666666666666668	3268
PREFIX_REPLACE:ol>qo	SUFFIX_REPLACE:chy>ey	9	9	9	0.0908203125	8.9091796875	27	27	27	27	70.0	34.111111111111114	3269
PREFIX_ADD:te	SUFFIX_ADD:s	9	9	9	0.091796875	8.908203125	27	9	27	9	15.555555555555555	54.0	3270
PREFIX_REPLACE:ch>d	SUFFIX_REPLACE:eey>ey	9	9	9	0.0927734375	8.9072265625	27	9	27	9	47.0	65.33333333333333	3271
PREFIX_ADD:sho	SUFFIX_ADD:edy	9	9	9	0.09375	8.90625	27	9	27	9	43.888888888888886	26.333333333333332	3272
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:hey>hy	11	11	11	2.0947265625	8.9052734375	33	32	33	32	114.45454545454545	62.09090909090909	3273
PREFIX_ADD:ot	SUFFIX_REPLACE:ol>os	9	9	9	0.0947265625	8.9052734375	51	9	51	9	83.77777777777777	34.22222222222222	3274
PREFIX_ADD:o	SUFFIX_ADD:eo	9	9	9	0.095703125	8.904296875	27	9	27	9	264.0	9.777777777777779	3275
PREFIX_ADD:oke	SUFFIX_REPLACE:ar>or	9	9	9	0.095703125	8.904296875	27	9	27	9	42.888888888888886	55.111111111111114	3276
PREFIX_REPLACE:l>y	SUFFIX_REPLACE:eol>ody	9	9	9	0.095703125	8.904296875	27	17	27	17	54.888888888888886	33.44444444444444	3277
PREFIX_REPLACE:d>ok	SUFFIX_REPLACE:dy>eey	9	9	9	0.0966796875	8.9033203125	27	17	27	17	53.888888888888886	46.44444444444444	3278
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:eey>eor	9	9	9	0.0966796875	8.9033203125	27	9	27	9	70.77777777777777	29.22222222222222	3279
PREFIX_REPLACE:a>o	SUFFIX_ADD:d	9	9	9	0.0986328125	8.9013671875	27	9	27	9	42.55555555555556	45.111111111111114	3280
PREFIX_REPLACE:c>pc	SUFFIX_REPLACE:ody>or	9	9	9	0.0986328125	8.9013671875	27	9	27	9	29.0	54.55555555555556	3281
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:am>ody	9	9	9	0.0986328125	8.9013671875	27	18	27	18	96.11111111111111	24.555555555555557	3282
PREFIX_REPLACE:d>t	SUFFIX_REPLACE:dy>eey	9	9	9	0.1005859375	8.8994140625	27	9	27	9	41.0	46.44444444444444	3283
PREFIX_REPLACE:o>sh	SUFFIX_REPLACE:chy>ol	9	9	9	0.1005859375	8.8994140625	27	25	27	25	46.55555555555556	44.55555555555556	3284
PREFIX_REPLACE:q>sh	SUFFIX_REPLACE:dy>or	9	9	9	0.1025390625	8.8974609375	27	9	27	9	49.333333333333336	78.88888888888889	3285
PREFIX_REPLACE:ol>y	SUFFIX_REPLACE:eey>eor	9	9	9	0.10546875	8.89453125	27	27	27	27	58.666666666666664	29.333333333333332	3286
PREFIX_REPLACE:ol>y	SUFFIX_REPLACE:dy>ey	12	12	12	3.1064453125	8.8935546875	81	80	81	80	58.25	107.5	3287
PREFIX_REPLACE:ok>yt	SUFFIX_REPLACE:eey>eol	9	9	9	0.1064453125	8.8935546875	27	9	27	9	35.0	42.333333333333336	3288
PREFIX_REPLACE:o>qo	SUFFIX_ADD:cho	9	9	9	0.1083984375	8.8916015625	27	18	27	18	193.44444444444446	14.333333333333334	3289
PREFIX_ADD:d	SUFFIX_REPLACE:chy>edy	9	9	9	0.111328125	8.888671875	27	17	27	17	123.55555555555556	30.88888888888889	3290
PREFIX_REPLACE:ot>yt	SUFFIX_REPLACE:edy>eol	9	9	9	0.111328125	8.888671875	27	9	27	9	36.666666666666664	46.55555555555556	3291
PREFIX_REPLACE:ch>d	SUFFIX_REPLACE:eey>ol	9	9	9	0.1123046875	8.8876953125	27	9	27	9	47.0	57.111111111111114	3292
PREFIX_REPLACE:ch>qo	SUFFIX_REPLACE:al>chy	9	9	9	0.1123046875	8.8876953125	27	26	27	26	75.66666666666667	43.888888888888886	3293
PREFIX_REPLACE:ch>l	SUFFIX_REPLACE:ain>ar	9	9	9	0.1162109375	8.8837890625	27	27	27	27	45.111111111111114	47.888888888888886	3294
PREFIX_REPLACE:ch>o	SUFFIX_REPLACE:edy>ody	9	9	9	0.1162109375	8.8837890625	27	17	27	17	74.22222222222223	59.111111111111114	3295
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:ey>os	9	9	9	0.1162109375	8.8837890625	34	9	34	9	96.0	30.11111111111111	3296
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:al>or	10	10	10	1.1181640625	8.8818359375	30	29	30	29	114.1	55.4	3297
PREFIX_REPLACE:ol>y	SUFFIX_REPLACE:ar>edy	9	9	9	0.1201171875	8.8798828125	27	27	27	27	58.22222222222222	40.333333333333336	3298
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:ey>ol	12	12	12	3.123046875	8.876953125	105	94	105	94	96.16666666666667	95.08333333333333	3299
PREFIX_REPLACE:d>o	SUFFIX_REPLACE:eey>ey	9	9	9	0.1240234375	8.8759765625	27	27	27	27	34.888888888888886	65.33333333333333	3300
PREFIX_ADD:sh	SUFFIX_REPLACE:al>chy	9	9	9	0.1259765625	8.8740234375	27	24	27	24	100.88888888888889	43.77777777777778	3301
PREFIX_ADD:o	SUFFIX_REPLACE:ain>ar	12	12	12	3.126953125	8.873046875	102	69	102	69	263.5833333333333	47.333333333333336	3302
PREFIX_ADD:cho	SUFFIX_REPLACE:dy>eey	9	9	9	0.126953125	8.873046875	27	9	27	9	97.22222222222223	46.22222222222222	3303
PREFIX_ADD:qo	SUFFIX_REPLACE:edy>ees	9	9	9	0.1279296875	8.8720703125	27	9	27	9	175.88888888888889	22.88888888888889	3304
PREFIX_REPLACE:ch>o	SUFFIX_REPLACE:edy>eey	9	9	9	0.1279296875	8.8720703125	27	18	27	18	74.66666666666667	65.77777777777777	3305
PREFIX_REPLACE:ol>y	SUFFIX_REPLACE:edy>eor	9	9	9	0.1279296875	8.8720703125	27	27	27	27	58.666666666666664	31.333333333333332	3306
PREFIX_REPLACE:c>tc	SUFFIX_REPLACE:dy>eey	9	9	9	0.130859375	8.869140625	27	9	27	9	31.11111111111111	46.55555555555556	3307
PREFIX_ADD:ote	SUFFIX_ADD:y	12	12	12	3.1318359375	8.8681640625	137	35	137	35	32.333333333333336	197.0	3308
PREFIX_ADD:d	SUFFIX_REPLACE:chy>eey	9	9	9	0.1328125	8.8671875	27	9	27	9	123.55555555555556	28.555555555555557	3309
PREFIX_REPLACE:ch>d	SUFFIX_REPLACE:edy>ol	9	9	9	0.1337890625	8.8662109375	27	9	27	9	47.333333333333336	79.88888888888889	3310
PREFIX_REPLACE:l>p	SUFFIX_REPLACE:ey>ol	9	9	9	0.1337890625	8.8662109375	27	18	27	18	21.77777777777778	96.0	3311
PREFIX_REPLACE:qo>y	SUFFIX_ADD:r	10	10	10	1.13671875	8.86328125	30	28	30	28	96.6	67.2	3312
PREFIX_REPLACE:l>ol	SUFFIX_REPLACE:dy>eey	9	9	9	0.1396484375	8.8603515625	27	27	27	27	54.77777777777778	46.666666666666664	3313
PREFIX_ADD:y	SUFFIX_REPLACE:ar>dar	9	9	9	0.140625	8.859375	35	9	35	9	135.77777777777777	23.444444444444443	3314
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:edy>es	9	9	9	0.140625	8.859375	27	25	27	25	75.11111111111111	31.555555555555557	3315
PREFIX_REPLACE:ch>d	SUFFIX_REPLACE:edy>ey	9	9	9	0.142578125	8.857421875	27	9	27	9	47.333333333333336	109.11111111111111	3316
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:eey>ey	10	10	10	1.1435546875	8.8564453125	30	30	30	30	75.6	64.8	3317
PREFIX_ADD:ol	SUFFIX_REPLACE:chy>ey	9	9	9	0.1455078125	8.8544921875	27	18	27	18	91.0	34.333333333333336	3318
PREFIX_REPLACE:s>yc	SUFFIX_ADD:s	9	9	9	0.1474609375	8.8525390625	27	9	27	9	29.77777777777778	54.22222222222222	3319
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:ey>od	9	9	9	0.1484375	8.8515625	27	18	27	18	122.33333333333333	31.0	3320
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:ey>od	9	9	9	0.1484375	8.8515625	27	18	27	18	121.55555555555556	31.0	3321
PREFIX_REPLACE:k>yt	SUFFIX_REPLACE:eey>or	9	9	9	0.1484375	8.8515625	27	18	27	18	30.333333333333332	46.55555555555556	3322
PREFIX_REPLACE:k>ot	SUFFIX_REPLACE:eol>or	9	9	9	0.150390625	8.849609375	27	27	27	27	52.333333333333336	34.22222222222222	3323
PREFIX_REPLACE:d>k	SUFFIX_REPLACE:ody>or	9	9	9	0.1513671875	8.8486328125	27	18	27	18	44.44444444444444	55.111111111111114	3324
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:eol>eor	9	9	9	0.1513671875	8.8486328125	27	26	27	26	75.44444444444444	26.444444444444443	3325
PREFIX_REPLACE:ch>qo	SUFFIX_REPLACE:ar>chy	9	9	9	0.15234375	8.84765625	27	17	27	17	74.66666666666667	46.77777777777778	3326
PREFIX_REPLACE:ok>s	SUFFIX_REPLACE:ey>ol	9	9	9	0.15234375	8.84765625	27	9	27	9	34.111111111111114	95.33333333333333	3327
PREFIX_ADD:ch	SUFFIX_REPLACE:ol>oly	9	9	9	0.154296875	8.845703125	58	9	58	9	190.55555555555554	24.0	3328
PREFIX_REPLACE:l>qo	SUFFIX_REPLACE:edy>ody	9	9	9	0.154296875	8.845703125	27	27	27	27	60.0	59.77777777777778	3329
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:eol>or	9	9	9	0.154296875	8.845703125	27	9	27	9	70.66666666666667	34.0	3330
PREFIX_REPLACE:o>sh	SUFFIX_ADD:d	9	9	9	0.1552734375	8.8447265625	27	9	27	9	46.55555555555556	45.111111111111114	3331
PREFIX_ADD:o	SUFFIX_REPLACE:eey>ol	12	12	12	3.15625	8.84375	139	103	139	103	263.5833333333333	56.75	3332
PREFIX_REPLACE:ch>ol	SUFFIX_REPLACE:eey>ol	9	9	9	0.1572265625	8.8427734375	27	9	27	9	39.44444444444444	57.22222222222222	3333
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:am>ol	9	9	9	0.158203125	8.841796875	27	27	27	27	96.11111111111111	38.22222222222222	3334
PREFIX_ADD:d	SUFFIX_REPLACE:edy>es	9	9	9	0.1591796875	8.8408203125	68	9	68	9	124.22222222222223	31.555555555555557	3335
PREFIX_REPLACE:ch>s	SUFFIX_ADD:dy	10	10	10	1.162109375	8.837890625	30	10	30	10	41.4	132.9	3336
PREFIX_REPLACE:p>y	SUFFIX_REPLACE:dy>ey	9	9	9	0.162109375	8.837890625	27	27	27	27	19.77777777777778	107.44444444444444	3337
PREFIX_ADD:y	SUFFIX_REPLACE:ho>hol	9	9	9	0.1640625	8.8359375	27	18	27	18	137.44444444444446	21.22222222222222	3338
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:am>or	9	9	9	0.1669921875	8.8330078125	27	27	27	27	96.11111111111111	38.22222222222222	3339
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:dy>os	9	9	9	0.1669921875	8.8330078125	52	9	52	9	96.11111111111111	30.444444444444443	3340
PREFIX_REPLACE:d>yk	SUFFIX_REPLACE:edy>ey	9	9	9	0.169921875	8.830078125	27	27	27	27	32.44444444444444	109.55555555555556	3341
PREFIX_REPLACE:ch>o	SUFFIX_ADD:ain	9	9	9	0.171875	8.828125	27	18	27	18	73.44444444444444	49.333333333333336	3342
PREFIX_REPLACE:ok>ol	SUFFIX_ADD:r	9	9	9	0.1728515625	8.8271484375	27	9	27	9	31.333333333333332	67.66666666666667	3343
PREFIX_ADD:che	SUFFIX_REPLACE:iin>ir	9	9	9	0.173828125	8.826171875	86	9	86	9	103.55555555555556	31.444444444444443	3344
PREFIX_REPLACE:c>tc	SUFFIX_ADD:ain	9	9	9	0.17578125	8.82421875	27	9	27	9	31.11111111111111	48.888888888888886	3345
PREFIX_ADD:sh	SUFFIX_ADD:eol	9	9	9	0.1767578125	8.8232421875	27	9	27	9	100.0	16.77777777777778	3346
PREFIX_REPLACE:d>yt	SUFFIX_REPLACE:edy>ol	9	9	9	0.1767578125	8.8232421875	27	18	27	18	29.11111111111111	79.55555555555556	3347
PREFIX_REPLACE:ol>y	SUFFIX_REPLACE:edy>ol	10	10	10	1.177734375	8.822265625	30	30	30	30	58.2	80.3	3348
PREFIX_ADD:cho	SUFFIX_REPLACE:am>ol	9	9	9	0.1787109375	8.8212890625	27	18	27	18	97.44444444444444	38.0	3349
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:ey>od	9	9	9	0.1787109375	8.8212890625	52	9	52	9	96.44444444444444	31.444444444444443	3350
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:dy>es	9	9	9	0.1796875	8.8203125	27	17	27	17	75.22222222222223	32.333333333333336	3351
PREFIX_ADD:d	SUFFIX_REPLACE:chy>ey	9	9	9	0.18359375	8.81640625	27	9	27	9	123.55555555555556	34.0	3352
PREFIX_REPLACE:k>yk	SUFFIX_REPLACE:ody>or	9	9	9	0.1865234375	8.8134765625	27	16	27	16	34.666666666666664	54.888888888888886	3353
PREFIX_ADD:y	SUFFIX_REPLACE:dy>ey	12	12	12	3.1875	8.8125	184	117	184	117	136.75	107.5	3354
PREFIX_REPLACE:l>o	SUFFIX_REPLACE:eol>ey	9	9	9	0.1875	8.8125	27	27	27	27	62.77777777777778	46.666666666666664	3355
PREFIX_ADD:ol	SUFFIX_ADD:air	9	9	9	0.1884765625	8.8115234375	60	9	60	9	91.0	19.666666666666668	3356
PREFIX_ADD:o	SUFFIX_ADD:eeo	9	9	9	0.19140625	8.80859375	27	17	27	17	263.3333333333333	10.333333333333334	3357
