role	formal_feature	log_odds_weight	support	positive_support	physical_folios	selected_model	claim_state
REL_EXPLICIT_ATTACHMENT	F3:BKJ	1.937560954444	5	3	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:KJB	1.937560954444	5	3	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	GROUP_COUNT:1	1.862514455708	247	59	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:AT	1.634130525024	4	2	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:ATA	1.634130525024	4	2	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^B$	1.634130525024	4	2	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:B	1.634130525024	4	2	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:JBA	1.549776368376	13	6	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:U	1.515718971792	11	5	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:UA	1.474369240491	9	4	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:JB	1.428892555041	14	6	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:ABK	1.428892555041	14	6	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:T	1.420619103661	7	3	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:KC	1.343395015086	5	2	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^AU	1.343395015086	5	2	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:BK	1.256626011052	21	8	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:AU	1.235225347830	8	3	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:QKB	1.235225347830	8	3	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:CJ	1.213161230380	3	1	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:GA	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:QL	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:^T	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:AGA	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:JAA	1.213161230380	3	1	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:KC$	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:LAB	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:PKJ	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:QKC	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:QLA	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:TA$	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:UAB	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQABAC	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQABKA	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQKAC	1.213161230380	3	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	SECTION:A	1.154315928036	138	38	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:LJ	1.117188674241	6	2	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:AUA	1.117188674241	6	2	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQAC	1.117188674241	6	2	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQKBA	1.117188674241	6	2	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:KJ	1.052961208642	24	8	10	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:L	1.051311328050	15	5	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:KB	0.961170058052	16	5	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:KJA	0.951159557525	13	4	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	HOST_LEN:1	0.935345775433	26	8	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^BK	0.931794918410	7	2	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^QA	0.931794918410	7	2	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:BKB	0.922425720442	4	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:CBA	0.922425720442	4	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:QAK	0.922425720442	4	1	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^AG	0.922425720442	4	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQABBA	0.922425720442	4	1	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQJBA	0.922425720442	4	1	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:KAB	0.899257599318	20	6	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	SECTION:B	0.877499194904	56	16	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:KBA	0.852729250384	14	4	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	HOST_LEN:9	0.852729250384	14	4	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:BKA	0.820486602937	11	3	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:JAC	0.820486602937	11	3	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:LA	0.774562572045	8	2	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:^L	0.774562572045	8	2	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^KJ	0.712015664864	12	3	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:BQA	0.696219379597	5	1	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^AK	0.696219379597	5	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^LJ	0.696219379597	5	1	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	HOST_LEN:8	0.679405552708	16	4	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	CURRIER:B	0.647522002534	65	16	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	HAND:2	0.647522002534	65	16	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:AA	0.637939986851	9	2	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:AQK	0.550698015013	30	7	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:BAC	0.529329095331	39	9	12	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQABA	0.523444087725	14	3	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:^Q	0.517056173517	10	2	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:APA	0.517056173517	10	2	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQAB	0.517056173517	10	2	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:CB	0.510825623766	6	1	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:ACB	0.510825623766	6	1	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:BB$	0.510825623766	6	1	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:BCA	0.510825623766	6	1	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:PAC	0.510825623766	6	1	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:QAQ	0.510825623766	6	1	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^C$	0.510825623766	6	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:C	0.510825623766	6	1	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:K	0.496930835447	111	24	15	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:^A	0.481575447364	241	46	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^AB	0.464119336360	32	7	13	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:AC$	0.436774545761	65	14	13	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	HAND:4	0.424192247159	226	43	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:KAC	0.408585235444	11	2	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	CURRIER:	0.399682486696	228	43	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:BA$	0.390595663535	92	19	16	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:C$	0.369042592747	78	16	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:B	0.354852896669	251	46	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:ABQ	0.353593277401	7	1	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:QJB	0.353593277401	7	1	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	HOST_LEN:7	0.313780825419	31	6	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	HOST_LEN:6	0.302296974803	61	12	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^AQ	0.281026655381	148	28	17	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:QK	0.271699367945	37	7	12	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:QAB	0.255933374137	63	12	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:^K	0.229679522294	28	5	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:JA$	0.220013658305	13	2	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:BC	0.216970692207	8	1	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:BQ	0.216970692207	8	1	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:ABC	0.216970692207	8	1	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:CK	0.214011067751	3	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:Q$	0.214011067751	3	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:ACK	0.214011067751	3	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:BAQ	0.214011067751	3	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:BQK	0.214011067751	3	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^AF	0.214011067751	3	0	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:ACA	0.214011067751	3	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AF	0.214011067751	3	0	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AG	0.214011067751	3	0	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQAQA	0.214011067751	3	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQJA	0.214011067751	3	0	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQJABAC	0.214011067751	3	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:CAB	0.214011067751	3	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:DAQAB	0.214011067751	3	0	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:BA	0.210812938857	165	30	17	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:AB	0.203925806037	195	35	17	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:J	0.193409416517	82	15	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^AP	0.159339276580	19	3	10	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	HOST_LEN:4	0.156788254789	84	15	15	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:AQA	0.141977764243	96	17	16	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:PA	0.136831230627	14	2	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:ABA	0.128062966276	80	14	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:QA	0.125835954659	114	20	17	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:A$	0.109344167011	185	32	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:CAB	0.102076440457	31	5	15	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:AP	0.098991067372	20	3	10	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:BAG	0.096086878872	9	1	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:AC	0.076345126347	129	22	17	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:AK	0.059573649570	15	2	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^KA	0.059573649570	15	2	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:QAC	0.041723843371	21	3	13	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:AQ	0.027973852042	168	28	17	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:B$	0.017443751553	92	15	15	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:CQ	-0.012195273094	4	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:AAC	-0.012195273094	4	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:JQA	-0.012195273094	4	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:LA$	-0.012195273094	4	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:PAB	-0.012195273094	4	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:BA	-0.012195273094	4	0	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:BAC	-0.012195273094	4	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:BACA	-0.012195273094	4	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:BAG	-0.012195273094	4	0	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:F$	-0.012384059200	10	1	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:PK	-0.012384059200	10	1	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:AF$	-0.012384059200	10	1	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:AKA	-0.012384059200	10	1	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:APK	-0.012384059200	10	1	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:BBA	-0.012779726646	22	3	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:BB	-0.012987195527	28	4	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:AB$	-0.052778205347	78	12	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:C	-0.070111599896	158	25	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	HOST_LEN:5	-0.094060960404	74	11	13	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:Q	-0.095654473146	196	31	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:P	-0.114541541732	24	3	10	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:QKA	-0.114541541732	24	3	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:ABB	-0.162234798227	25	3	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:AJ	-0.197589028925	5	0	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:DA	-0.197589028925	5	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:CAF	-0.197589028925	5	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:DAQ	-0.197589028925	5	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:KJQ	-0.197589028925	5	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^DA	-0.197589028925	5	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQJAB	-0.197589028925	5	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:BAB	-0.197589028925	5	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:CAC	-0.197589028925	5	0	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
