channel	candidate_id	visual_feature	formal_feature	feature_level	aliases	label	n_hard	contact_or_positive_n	gap_or_negative_n	feature_positive	positive_with_feature	negative_with_feature	effect_p_feature_given_positive_minus_negative	feature_value_summary	within_array_signed_effect	informative_arrays	conditional_mutual_information_bits_per_row	raw_mdl_gain_bits	selector_paid_mdl_gain_bits	exact_permutation_worlds	exact_signed_p	exact_cmi_p	conditional_library_max_signed_p	conditional_library_max_cmi_p	cyclic_rotation_worlds	cyclic_rotation_p	length_group_matched_worlds	length_group_matched_signed_p	per_array_contributions	leave_one_array_effects	leave_one_folio_effects	survives_leave_one_array_direction	survives_leave_one_folio_direction	edition_min_mask_jaccard	edition_signed_effects	uncertainty_dependence	obvious_confounds	notes	atlas_row
F82_APPARATUS_VS_FIGURE	d8e3cd07a1cd	APPARATUS_POSITION_VS_FIGURE_POSITION	FAMILY_SUFFIX_3:ABA	FAMILY_COMPONENT	FAMILY_SUFFIX_3:ABA	LIKELY_PAGE_CONFOUND	13	3	10	2	0	2	-0.2	present=2	-0.2	1	0.06405289091925422	-0.46502563511051953	-7.804875637995144	286	1.0	0.6153846153846154	1.0	1.0	13	1.0	0	1.0	f82r:-0.200000:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:-0.200000;IT2a:-0.200000;RF1b:-0.200000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;ZERO_POSITIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND		680
F82_APPARATUS_VS_FIGURE	9b07bbd4b41e	APPARATUS_POSITION_VS_FIGURE_POSITION	MEMBER_TOKEN_RF1b:Aa	MEMBER_CODE	MEMBER_TOKEN_RF1b:Aa	LIKELY_PAGE_CONFOUND	13	3	10	2	0	2	-0.2	present=2	-0.2	1	0.06405289091925422	-0.46502563511051953	-7.804875637995144	286	1.0	0.6153846153846154	1.0	1.0	13	1.0	0	1.0	f82r:-0.200000:1	f82r:0.000000:0	f82:0.000000:0	1	1	0.0	ZL3b:0.000000;IT2a:0.000000;RF1b:-0.200000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;ZERO_POSITIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND	primary edition=RF1b	681
F82_APPARATUS_VS_FIGURE	6fec4b436859	APPARATUS_POSITION_VS_FIGURE_POSITION	MEMBER_TOKEN_ZL3b:B2	MEMBER_CODE	MEMBER_TOKEN_ZL3b:B2;MEMBER_TOKEN_IT2a:B2;MEMBER_TOKEN_RF1b:B2	LIKELY_PAGE_CONFOUND	13	3	10	9	2	7	-0.033333333333333326	present=9	-0.033333333333333326	1	0.0006611406448454853	-1.1755190179155335	-8.515369020800158	286	1.0	1.0	1.0	1.0	13	1.0	0	1.0	f82r:-0.033333:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:-0.033333;IT2a:-0.033333;RF1b:-0.033333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO	primary edition=ZL3b	682
F82_APPARATUS_VS_FIGURE	b41729fc8e7b	APPARATUS_POSITION_VS_FIGURE_POSITION	SYMBOL_COUNT_GE:6	CONSTRUCTION	SYMBOL_COUNT_GE:6	LIKELY_PAGE_CONFOUND	13	3	10	7	2	5	0.16666666666666663	present=7	0.16666666666666663	1	0.014582259610812581	-1.0950760253602176	-8.434926028244842	286	1.0	1.0	1.0	1.0	13	1.0	0	1.0	f82r:0.166667:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:0.166667;IT2a:0.166667;RF1b:0.166667	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSSIBLE_LENGTH_CONFOUND		683
F82_TOP_VS_BOTTOM_ROW	a32e8d85e647	TOP_VS_BOTTOM	FAMILY_PREFIX_3:AQA	FAMILY_COMPONENT	FAMILY_PREFIX_3:AQA	LIKELY_PAGE_CONFOUND	10	4	6	4	4	0	1.0	present=4	1.0	1	0.9709505944546687	7.71424551766612	0.7484612330040328	210	0.004761904761904762	0.004761904761904762	0.2761904761904762	0.18095238095238095	10	0.1	0	1.0	f82r:1.000000:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:1.000000;IT2a:1.000000;RF1b:1.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;ZERO_NEGATIVE_SUPPORT		684
F82_TOP_VS_BOTTOM_ROW	1e6e9b298163	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_AND_(MEMBER_TOKEN_IT2a:A3)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	3	3	0	0.75	present=3	0.75	1	0.5567796494470395	4.09953567355091	-2.8662486111111773	210	0.03333333333333333	0.03333333333333333	0.8666666666666667	0.819047619047619	10	0.1	0	1.0	f82r:0.750000:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_NEGATIVE_SUPPORT	Postselected depth-2 exploratory combination.	685
F82_TOP_VS_BOTTOM_ROW	8eb6f7e030ee	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_AND_(MEMBER_TOKEN_ZL3b:A3)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	3	3	0	0.75	present=3	0.75	1	0.5567796494470395	4.09953567355091	-2.8662486111111773	210	0.03333333333333333	0.03333333333333333	0.8666666666666667	0.819047619047619	10	0.2	0	1.0	f82r:0.750000:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_NEGATIVE_SUPPORT	Postselected depth-2 exploratory combination.	686
F82_TOP_VS_BOTTOM_ROW	051f3110ff93	TOP_VS_BOTTOM	(FAMILY_2GRAM:QA)_AND_(FAMILY_PREFIX_1:A)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	5	4	1	0.8333333333333334	present=5	0.8333333333333334	1	0.6099865470109875	4.517848304862618	-2.4479359797994693	210	0.047619047619047616	0.047619047619047616	0.7095238095238096	0.6761904761904762	10	0.2	0	1.0	f82r:0.833333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	687
F82_TOP_VS_BOTTOM_ROW	6fdadb3bb38d	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_OR_(FAMILY_SUFFIX_2:BA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	5	4	1	0.8333333333333334	present=5	0.8333333333333334	1	0.6099865470109875	4.517848304862618	-2.4479359797994693	210	0.047619047619047616	0.047619047619047616	0.7095238095238096	0.6761904761904762	10	0.1	0	1.0	f82r:0.833333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	688
F82_TOP_VS_BOTTOM_ROW	2c65f4635848	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_OR_(MEMBER_TOKEN_IT2a:A3)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	5	4	1	0.8333333333333334	present=5	0.8333333333333334	1	0.6099865470109875	4.517848304862618	-2.4479359797994693	210	0.047619047619047616	0.047619047619047616	0.7095238095238096	0.6761904761904762	10	0.2	0	1.0	f82r:0.833333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	689
F82_TOP_VS_BOTTOM_ROW	1ffeb78dad81	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_OR_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	5	4	1	0.8333333333333334	present=5	0.8333333333333334	1	0.6099865470109875	4.517848304862618	-2.4479359797994693	210	0.047619047619047616	0.047619047619047616	0.7095238095238096	0.6761904761904762	10	0.1	0	1.0	f82r:0.833333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	690
F82_TOP_VS_BOTTOM_ROW	4708d1854888	TOP_VS_BOTTOM	FAMILY_PREFIX_2:AQ	FAMILY_COMPONENT	FAMILY_PREFIX_2:AQ	LIKELY_PAGE_CONFOUND	10	4	6	5	4	1	0.8333333333333334	present=5	0.8333333333333334	1	0.6099865470109875	4.517848304862618	-2.4479359797994693	210	0.047619047619047616	0.047619047619047616	0.7095238095238096	0.6761904761904762	10	0.4	0	1.0	f82r:0.833333:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:0.833333;IT2a:0.833333;RF1b:0.833333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO		691
F82_TOP_VS_BOTTOM_ROW	41e419fdab3a	TOP_VS_BOTTOM	(FAMILY_PREFIX_1:A)_AND_(FAMILY_1GRAM:Q)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	6	4	2	0.6666666666666667	present=6	0.6666666666666667	1	0.41997309402197497	2.669851398307671	-4.295932886354416	210	0.0761904761904762	0.0761904761904762	0.9666666666666667	0.9523809523809523	10	0.2	0	1.0	f82r:0.666667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	692
F82_TOP_VS_BOTTOM_ROW	b56096a45aa2	TOP_VS_BOTTOM	(FAMILY_PREFIX_1:C)_OR_(FAMILY_PREFIX_2:AB)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	4	0	4	-0.6666666666666666	present=4	-0.6666666666666666	1	0.41997309402197497	2.669851398307671	-4.295932886354416	210	0.0761904761904762	0.0761904761904762	0.9666666666666667	0.9523809523809523	10	0.2	0	1.0	f82r:-0.666667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_POSITIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	693
F82_TOP_VS_BOTTOM_ROW	2bb3aebb8ccd	TOP_VS_BOTTOM	(FAMILY_PREFIX_2:AQ)_OR_(FAMILY_SUFFIX_2:BA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	6	4	2	0.6666666666666667	present=6	0.6666666666666667	1	0.41997309402197497	2.669851398307671	-4.295932886354416	210	0.0761904761904762	0.0761904761904762	0.9666666666666667	0.9523809523809523	10	0.2	0	1.0	f82r:0.666667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	694
F82_TOP_VS_BOTTOM_ROW	b618b29f3164	TOP_VS_BOTTOM	(FAMILY_PREFIX_2:AQ)_OR_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	6	4	2	0.6666666666666667	present=6	0.6666666666666667	1	0.41997309402197497	2.669851398307671	-4.295932886354416	210	0.0761904761904762	0.0761904761904762	0.9666666666666667	0.9523809523809523	10	0.2	0	1.0	f82r:0.666667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	695
F82_TOP_VS_BOTTOM_ROW	4e3b99159100	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_OR_(FAMILY_PREFIX_1:C)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	6	4	2	0.6666666666666667	present=6	0.6666666666666667	1	0.41997309402197497	2.669851398307671	-4.295932886354416	210	0.0761904761904762	0.0761904761904762	0.9666666666666667	0.9523809523809523	10	0.2	0	1.0	f82r:0.666667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	696
F82_TOP_VS_BOTTOM_ROW	8f5e17fbd4f6	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_OR_(FAMILY_PREFIX_2:AB)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	6	4	2	0.6666666666666667	present=6	0.6666666666666667	1	0.41997309402197497	2.669851398307671	-4.295932886354416	210	0.0761904761904762	0.0761904761904762	0.9666666666666667	0.9523809523809523	10	0.1	0	1.0	f82r:0.666667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	697
F82_TOP_VS_BOTTOM_ROW	8b4e302c96ca	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_OR_(MEMBER_TOKEN_ZL3b:A3)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	6	4	2	0.6666666666666667	present=6	0.6666666666666667	1	0.41997309402197497	2.669851398307671	-4.295932886354416	210	0.0761904761904762	0.0761904761904762	0.9666666666666667	0.9523809523809523	10	0.4	0	1.0	f82r:0.666667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	698
F82_TOP_VS_BOTTOM_ROW	408a2916e5a2	TOP_VS_BOTTOM	(MEMBER_TOKEN_IT2a:A3)_OR_(FAMILY_SUFFIX_2:BA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	6	4	2	0.6666666666666667	present=6	0.6666666666666667	1	0.41997309402197497	2.669851398307671	-4.295932886354416	210	0.0761904761904762	0.0761904761904762	0.9666666666666667	0.9523809523809523	10	0.1	0	1.0	f82r:0.666667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	699
F82_TOP_VS_BOTTOM_ROW	941f3b862c77	TOP_VS_BOTTOM	(MEMBER_TOKEN_IT2a:A3)_OR_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	6	4	2	0.6666666666666667	present=6	0.6666666666666667	1	0.41997309402197497	2.669851398307671	-4.295932886354416	210	0.0761904761904762	0.0761904761904762	0.9666666666666667	0.9523809523809523	10	0.1	0	1.0	f82r:0.666667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	700
F82_TOP_VS_BOTTOM_ROW	13a550de153f	TOP_VS_BOTTOM	FAMILY_2GRAM:QA	FAMILY_COMPONENT	FAMILY_2GRAM:QA;FAMILY_3GRAM:AQA	LIKELY_PAGE_CONFOUND	10	4	6	6	4	2	0.6666666666666667	present=6	0.6666666666666667	1	0.41997309402197497	2.669851398307671	-4.295932886354416	210	0.0761904761904762	0.0761904761904762	0.9666666666666667	0.9523809523809523	10	0.1	0	1.0	f82r:0.666667:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:0.666667;IT2a:0.666667;RF1b:0.666667	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO		701
F82_TOP_VS_BOTTOM_ROW	a3e19dbcd321	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_AND_(FAMILY_3GRAM:QAB)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	2	2	0	0.5	present=2	0.5	1	0.32192809488736235	1.9475325801058627	-5.018251704556224	210	0.13333333333333333	0.13333333333333333	1.0	0.9952380952380953	10	0.3	0	1.0	f82r:0.500000:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_NEGATIVE_SUPPORT	Postselected depth-2 exploratory combination.	702
F82_TOP_VS_BOTTOM_ROW	09522525a0b0	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_AND_(FAMILY_SUFFIX_2:BA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	2	2	0	0.5	present=2	0.5	1	0.32192809488736235	1.9475325801058627	-5.018251704556224	210	0.13333333333333333	0.13333333333333333	1.0	0.9952380952380953	10	0.3	0	1.0	f82r:0.500000:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_NEGATIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	703
F82_TOP_VS_BOTTOM_ROW	854ff608459b	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_AND_(MEMBER_TOKEN_RF1b:A3)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	2	2	0	0.5	present=2	0.5	1	0.32192809488736235	1.9475325801058627	-5.018251704556224	210	0.13333333333333333	0.13333333333333333	1.0	0.9952380952380953	10	0.2	0	1.0	f82r:0.500000:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_NEGATIVE_SUPPORT	Postselected depth-2 exploratory combination.	704
F82_TOP_VS_BOTTOM_ROW	3f969362fa16	TOP_VS_BOTTOM	(SYMBOL_COUNT_GE:5)_OR_(FAMILY_PREFIX_2:AB)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	8	2	6	-0.5	present=8	-0.5	1	0.32192809488736235	1.9475325801058627	-5.018251704556224	210	0.13333333333333333	0.13333333333333333	1.0	0.9952380952380953	10	0.3	0	1.0	f82r:-0.500000:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	705
F82_TOP_VS_BOTTOM_ROW	44894e533df0	TOP_VS_BOTTOM	(FAMILY_PREFIX_2:AB)_OR_(FAMILY_1GRAM:C)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	6	1	5	-0.5833333333333334	present=6	-0.5833333333333334	1	0.2564258916820029	1.4474589769712196	-5.518325307690867	210	0.19047619047619047	0.19047619047619047	0.9952380952380953	1.0	10	0.2	0	1.0	f82r:-0.583333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	706
F82_TOP_VS_BOTTOM_ROW	02a502c5fdce	TOP_VS_BOTTOM	(FAMILY_PREFIX_2:AQ)_AND_(MEMBER_TOKEN_ZL3b:A3)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	4	3	1	0.5833333333333334	present=4	0.5833333333333334	1	0.2564258916820029	1.4474589769712196	-5.518325307690867	210	0.19047619047619047	0.19047619047619047	0.9952380952380953	1.0	10	0.5	0	1.0	f82r:0.583333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	707
F82_TOP_VS_BOTTOM_ROW	50b8f9687941	TOP_VS_BOTTOM	(FAMILY_SUFFIX_2:BA)_OR_(FAMILY_3GRAM:QAB)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	4	3	1	0.5833333333333334	present=4	0.5833333333333334	1	0.2564258916820029	1.4474589769712196	-5.518325307690867	210	0.19047619047619047	0.19047619047619047	0.9952380952380953	1.0	10	0.3	0	1.0	f82r:0.583333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	708
F82_TOP_VS_BOTTOM_ROW	dcd12469f56c	TOP_VS_BOTTOM	(MEMBER_TOKEN_ZL3b:A3)_AND_(FAMILY_1GRAM:B)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	4	3	1	0.5833333333333334	present=4	0.5833333333333334	1	0.2564258916820029	1.4474589769712196	-5.518325307690867	210	0.19047619047619047	0.19047619047619047	0.9952380952380953	1.0	10	0.3	0	1.0	f82r:0.583333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	709
F82_TOP_VS_BOTTOM_ROW	8238c60f3e15	TOP_VS_BOTTOM	MEMBER_TOKEN_IT2a:A3	MEMBER_CODE	MEMBER_TOKEN_IT2a:A3	LIKELY_PAGE_CONFOUND	10	4	6	4	3	1	0.5833333333333334	present=4	0.5833333333333334	1	0.2564258916820029	1.4474589769712196	-5.518325307690867	210	0.19047619047619047	0.19047619047619047	0.9952380952380953	1.0	10	0.3	0	1.0	f82r:0.583333:1	f82r:0.000000:0	f82:0.000000:0	1	1	0.5	ZL3b:0.416667;IT2a:0.583333;RF1b:0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO	primary edition=IT2a	710
F82_TOP_VS_BOTTOM_ROW	3e464195f1c7	TOP_VS_BOTTOM	(FAMILY_2GRAM:QA)_OR_(FAMILY_PREFIX_1:C)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	7	4	3	0.5	present=7	0.5	1	0.28129089923069267	1.3770696490798233	-5.588714635582264	210	0.2	0.2	1.0	1.0	10	0.6	0	1.0	f82r:0.500000:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	711
F82_TOP_VS_BOTTOM_ROW	bd610dc8215e	TOP_VS_BOTTOM	(FAMILY_2GRAM:QA)_OR_(MEMBER_TOKEN_IT2a:A3)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	7	4	3	0.5	present=7	0.5	1	0.28129089923069267	1.3770696490798233	-5.588714635582264	210	0.2	0.2	1.0	1.0	10	0.1	0	1.0	f82r:0.500000:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	712
F82_TOP_VS_BOTTOM_ROW	7ea25f94d2d8	TOP_VS_BOTTOM	(FAMILY_2GRAM:QA)_OR_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	7	4	3	0.5	present=7	0.5	1	0.28129089923069267	1.3770696490798233	-5.588714635582264	210	0.2	0.2	1.0	1.0	10	0.1	0	1.0	f82r:0.500000:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	713
