corpus	book_or_ms	record_id	pages	lines	groups	abbreviation_marked_groups	unique_raw_groups	unique_page_hosts	reused_page_host_occurrences	raw_group_identity_set_sha256	raw_char3_set_sha256	page_host_identity_set_sha256	page_host_char3_set_sha256	compiler_signature_set_sha256	marker_and_position_set_sha256	host_plus_compiler_set_sha256
NUREMBERG	Band5	NB_B5_R002481	Rst Nbg-Briefbücher-Nr 5_0109_left.png	11	107	30	74	69	38	eb596c0d538a913733b13deae0aaeaa12ad8e2b7a434ede37d7f9cc148eb2b57	e71197ff55bc133fba37c8c79a66bbb48e18f80604fbe43fddb681114f84e16c	fe774d296a726f6b9d3a35fd94fa379386e1fd505f8bad840de235569415c85a	72c2d796e3f4ed25ee04af10d1588ccbf5c26e8fab08201cfdaf906b54a10c35	e03a6bde5d755f89cd2593568d565de7446a174a4b01768738fb973fcc54cd4a	2c25984ef9d1761de678fcf8b769bf97198fbc3b031b4f722516bc0675e81567	b1cad077576d87d1f0c4aa90cc261be1cd520853c6e34fd26af7ff4058ab50ec
NUREMBERG	Band5	NB_B5_R002482	Rst Nbg-Briefbücher-Nr 5_0109_left.png;Rst Nbg-Briefbücher-Nr 5_0109_right.png	18	207	65	123	109	98	57b3d39d6b2aa7a4330c0ec250b1b08b322665b9e62681ab338c649fb4866c8f	06abadff87b13b62c5664a5746089311e6658a1cb655024f514edce413a3c4b9	145f7d16895b2af5596fccf8b37624ab8649388c65f69e54d5f39a4060428eca	d1a862d6a31aeaa92f9367283632f272699d591ca86928e972365e44b39f8abd	f169d68a9b435416a06393bcdae39e5ad282496414d1a325237109f93d7ab888	0e732ccca3e88b2e7bcfad7b3972274d8b04aaf9596d7e659f53a0cf56920a7a	407728df23ba0b47b7e173f49ad77c9620ac895a0438c0ec811bdd20f394d001
NUREMBERG	Band5	NB_B5_R002483	Rst Nbg-Briefbücher-Nr 5_0109_right.png	7	57	12	47	45	12	e994332ca0fcb7afc56e7249e78f8ed0b2c0d25a248b921e329e16f8c1383eea	f681f71cadec8f5e8e347b8b72d025a396f3453e7ad5dc728494ed4fa6502cc5	02019dd272f61d979fdcb2ca2f5ad70f204744e6c0945f6177119ac907a1eb74	d259ca047134ab9c9edc1ed737a49f35fed17cef680ba7f6f2e5abad6f4598d5	0ee703d7131a8b2ac56b07fde63ba4a0ac6e0ed656584271ac2bea8d9acf61e2	45925d38324068de3524471ea0c5dc4020a851b44bfefa65c086afb9162ba127	dd904625fd12abcb16c119b266c3189238de9ba5e51a7c3d51ce207c6edcf690
NUREMBERG	Band5	NB_B5_R002484	Rst Nbg-Briefbücher-Nr 5_0109_right.png;Rst Nbg-Briefbücher-Nr 5_0110_left.png	31	304	116	170	143	161	295260cf81c57c675647a76c83e046e4d36be805610d4bde6c9aedb0680fe4c4	3b1750cc6eec4ee9aea587e20eb1b307ab45f3a7c958923c95d87236f714f4e9	918737069620a8faa7c353aa2af86432e73b78f161dfab65010ab014f8898cfe	dfcc573cb4d0b6c3adc0b9a2d43dd5eec1cf7c4e1757aecf0db8f29277bd5432	fb43657087a80ec767c9ee307ce980c4eafb39fc79323fbe1c83c3e7228c207d	a2d2b779280c2c3af9f0f2f8cb588066c33c6cc42878c5dff6394972ac469d1b	caf1e12c1bc01d29318be49aceab62df8058d3705fdc97fb962a28fda730d91e
NUREMBERG	Band5	NB_B5_R002485	Rst Nbg-Briefbücher-Nr 5_0110_left.png;Rst Nbg-Briefbücher-Nr 5_0110_right.png	30	305	124	180	155	150	640dda7ff81e879970aed265ba12c4c94b84ae020c2f0a4cafe76f0f42e3f1ad	9fba2652c0633326bbf2253c34b185fa497574e30cab349eeb24a411cf5f9003	e820b7b13bb31048198a6fcb9e91573dc3c9d39547aabe5068a1a6819d83bc65	fa958ae793d3eda13df591718faac96437f19c88e6b8fe549534a9cdd9f35a72	1b09efdcc492bef86696d1ae397ccffef09cae0a744b3504d4c150a5df3cb105	1dd5547954dfd7593e07c86d46a0cc23c11ef8496c901d266a08418837da66ff	de9bca5000a89f0dd88f2925f40ecc14f064a45fb8847b8a6162db2fdbbb60bd
NUREMBERG	Band5	NB_B5_R002486	Rst Nbg-Briefbücher-Nr 5_0110_right.png;Rst Nbg-Briefbücher-Nr 5_0111_left.png	32	343	130	194	163	180	ca8f5fdf9afecfdb3c8415fe63ccf82d17ed0ebb35125f66cc1f6eb8901f86f0	45c214b6a668a79d4d34b014bef9d2863b8a987ed8c99692d69055ee3fbd74d7	d85845074e0ea8e6a10394c02b152b7589899722e58606e22127c37da40f755c	617a3b9a2aec8744805212f49afa095ce63d11fd4f8a9a436d068589732bd50a	4eb7e3d9f8e6dc551c935c1450e9a81fb4418b998e998cd595f5e5b82eee95cb	cca6ce9a33cd34fc83e7fa79fbd53047901478f9a35c39a2cb4a5d5d887eb41b	7247b27f33304ee631cb4fa20b226843c0dc29f1beb3176b9dd014187921eb5b
NUREMBERG	Band5	NB_B5_R002487	Rst Nbg-Briefbücher-Nr 5_0111_left.png;Rst Nbg-Briefbücher-Nr 5_0111_right.png	23	191	31	129	118	73	c8304347e4e3cbf3900c0074ace407127a1e9194ea51d4704fc7d1903351f01b	34a5bc470c268b9517f047060a4e908a8b33776e7e3fd538c28d7f176f9c003f	ce821aa367d18fa18f39766f45f853095d7fcb0b7855f894ac10b008e7dc4903	96966b70c47dd7d8f93cd479f442bc940d1aeefd80d0b5bd3bab7290fedada73	b40ae3d7d73ba92e37b9bc5050f8ba645f9d173c0f8ae938d8c0ab723f77c161	53a6878fb8ff1aaccf31b382335c97d877352ce8656f1cd0b44377151b534cdb	e32d8479d722201a0190ea304616269068aaffd898a6e0b18f67b45d644f619c
NUREMBERG	Band5	NB_B5_R002488	Rst Nbg-Briefbücher-Nr 5_0111_right.png;Rst Nbg-Briefbücher-Nr 5_0112_left.png	23	195	63	133	119	76	dee7473f3459ce16e0db45ff8d47e74ca02dda678c0e528de40c831883b1ac84	da498e5f7875ec3bd50c63a81b9a9ea3d6e8b5a503e97b574d7efe268a493085	2c254f126939af6bf2f256badc0cb9f71f6699b0eda3ca0d2bf87c4a5f28c6fc	e752261e301852e22c6ceb3571013a9b3bf67b8108578a3dc1e5f43425e92d0d	7eb700168398bcf8eb1100152155d88856f6195807bde50e7b5cb11489569e24	6d87e5464dd1ac7da5d1a2ed2d308b624cc7b383c90e13343c252f93f532ea91	2a6d7d2594af86cc285ecd6f2777527d46a589f29f70c50242f9bccda0d51914
NUREMBERG	Band5	NB_B5_R002489	Rst Nbg-Briefbücher-Nr 5_0112_left.png	17	158	53	101	92	66	2db9fd7373ae27b147eb04ad5c0159d1e7c401c8b19c6115b1e667d16ee0dc71	1e793cd85bd2077130ab18e0b98089f5a7bcb0c99f0cc9350da03d9221790ac8	8f9ef26d1a11a5ac8457579474c712bfe3733abcb5cdae91bad148e8cab0b3e3	b4fe79c15522f0d41cfb06239306374a383caddcb8430b253965eb271d7d9d72	b9815d346dce3465dac280d5e106ca4a91191c881a5c40a164d7b592420e86a5	2e510b1781e57b6cb42e708a6c3ec074970880c2d35e693fc00487e207e54eb6	c65566fe05ca6f93eb0e3c20fff80829206c2bca79decf5344ba1c158fcf5ba6
NUREMBERG	Band5	NB_B5_R002490	Rst Nbg-Briefbücher-Nr 5_0112_left.png	3	17	7	16	16	1	cbdab2563b930cfd94f2a44cff27e03465e3f5bbfdfd7bb87dedb1c4a34ceae9	312bb6350c1beb8cec34204c9148a8c59b0e3f399a8fb5bd9b43a917ff28a2ce	ad305bd5ca283394c4d08d7865d5d9f1497f4889f8214c3f8b5db90ae35bec45	5687e42729d26a0380a6b46677219bd1735bd3f5ae2d91f35b1201ad3fcd6f89	d3d247d71c78fb0545713170833ace34e25ac0a16734c24df7a9366e59c3c306	9ded03f4e4e1eb3b5de0b86a66b4ba3b4ef34d06bf859c8ffad123b3bd622612	dc9159893b4cefe6f16ad493c371aa41700dc431143762233b36411af45af27f
NUREMBERG	Band5	NB_B5_R002491	Rst Nbg-Briefbücher-Nr 5_0112_right.png	12	134	59	102	91	43	4df6538ed77dd9275af015ec230e14768311e2d7619fe70325c22ddb967bf58f	940d22b82d4b6216cf41c463315ac57c1989979c4ba510d92eb4104f4f1ed405	454c161ae50213e11367375439b0f532b6d96664bdecfb3fb957fe41240d6eac	d373a1768ea642d2b9c498a104ee50ba7d4f33acad259d703dcfc46c7b0f1376	a8b576e9695d068b27178fe6322ebac179ebd869b594d461f8073668506f95f4	a2d2b779280c2c3af9f0f2f8cb588066c33c6cc42878c5dff6394972ac469d1b	e00ed467cc38718a6e42a1555e582b0accb3b43c2730f7f22e519462e98a5d24
NUREMBERG	Band5	NB_B5_R002492	Rst Nbg-Briefbücher-Nr 5_0112_right.png	8	66	18	54	53	13	0ac82f04cf06e39e47c4c9d0b95e3b1956ff78e4c460f81f372c5fd33ab046d3	848fb55263372cc8b7f4878248a882c4212f5e0a6e02781968a08097c83f171b	3b21df29a9c92b31a105c564e41121e5a83a2c3ec72daa9657d866be491d7cbb	112ad727fbc61a16efcc650211af092c680928a548b9e90599220bdd9e540c3b	6100e59aa557e631aabe2299e8f3072eb9172b94209c26559cf24558115d18b6	24304e450d93a1ec2279e918e0703d473c63a2b14bcb4510f8a3d49b8b23bff6	a713ff7b9cdf4179cefff9ac2c6c06b6e9768b0ca77525e4270db54f2fb09c90
NUREMBERG	Band5	NB_B5_R002493	Rst Nbg-Briefbücher-Nr 5_0112_right.png	7	55	18	50	46	9	0d16fa20711d21cc0921e260b76d1a6de3ca3ef3de5f902c3bc2c506e7c9af49	e03f7a98418d4728a0b6d4b18dc912b7ac74e8c66ebce2f0cf44754caad825bb	08c9093084ce48e681fc0c6c77ac049ac2e18e3d3222d6ae74b15a63ea63aec2	91185271914545e77869df0fbdbb4eb0d09817bc135e1b9c5e553cd3de021a70	2378d27b37c97a14641a2f3561852bc788dcb55f481d20829419fb2c00d0238d	2365d7aad56c3fc4226a936797a2443bf26652d4e0833386f91186f90d0f68a1	48c2c2c6460457f0baf80206b39a876ef1909f806a1226f6f680e76512c064d8
NUREMBERG	Band5	NB_B5_R002494	Rst Nbg-Briefbücher-Nr 5_0113_left.png	11	111	39	90	84	27	09a77efc99e8c017459f167c5be64e6f8c77c1dce2372f9215c3bfffe1194db9	58dd28e8db3d6b9695f6098b71044e13eff23789dcb73190c5a411bd53983ed7	71f19c97037c37e64f4a98321a1672d643944f10303268ef46fd4f8f4984bd5d	b406a3bdac399b5d87562f2a8e865855652d8c2de3074acad39999f157b6cb2e	dabecb734e5c7b7c88d85491a2e380d84d871c4a619ad6c66c20fdf8c7805ad1	2c25984ef9d1761de678fcf8b769bf97198fbc3b031b4f722516bc0675e81567	78eb45718a44847d6a9dc4e8be2b19c41b6e9c6ea58b084d91f48cd672c03424
NUREMBERG	Band5	NB_B5_R002495	Rst Nbg-Briefbücher-Nr 5_0113_left.png	12	99	13	72	64	35	c9587be2abe82541f3f481a7ac37c7b5571d7178193dabe63a3f80ae9b8216b5	860df4f791e69552993e3bd5e6f9cc8fd4340e2400f771745a5d0f6bf28b1f68	68313596c933eae626e3c8b38dc98c563d8a0ff56d3093ff4d89f7c3f666dcad	5a691f2129fc1370600b8d4c6bdf7a007322045e4c737a6d0dc2772731b60eb9	4217bc3ca2a59d186005a4211cf025009dbc60a4875d031761b0dbc19a16dc0f	2c25984ef9d1761de678fcf8b769bf97198fbc3b031b4f722516bc0675e81567	7c71f793ff7b84725995f28faf82fd92be254b368c2642f114bb476f696501e8
NUREMBERG	Band5	NB_B5_R002496	Rst Nbg-Briefbücher-Nr 5_0113_right.png	7	76	23	69	63	13	887102f8922d99acfea48ad23d3d05ae5ad523d260d743a1275a73a655394f1e	2c28ee49b34166788d76d71cc8b38bc1107876e304b2f1870d11c8b9ea7c121c	d33eb922574f97edfc1124e271a8c2d81ccfc12f00802f4e95fb6eb9409d67a1	648f006b9f24f24d73e373e189a52036696e7528e66aa182c631779893cf1950	223a46e7f4a1fd9b347d98c8d1a21ab3021833d80a92318cb206906634f598c8	1708e06376b8f8dacfc5c86294ea14a1cc661579cf46ec93bf31e77311af3e08	973e7ce8d87e5e3a0940ae2d89b1a5471f439ee041226fe45772d5096161322e
NUREMBERG	Band5	NB_B5_R002497	Rst Nbg-Briefbücher-Nr 5_0113_right.png	17	174	53	123	112	62	6f68d4ece3b54476786fe56efb8610f064bfaefb1c01438901297fb945b7f177	f9c874426b631bd948f0f4a5121113b848634936e01ed9821c76b282b72bd26b	70b0e5cc5c949fea0eb911f1ed0a050dba7e4104ca966b4b554c8483d167c515	b8f0e15ec541e294b1951da5e7e853a23638fc74cba63d52309b432cda232e8d	82ba9d10fbe5a502a05f4008b7f76289fc984e16f7a44b3cce6ecb1de5029773	be739ac01f6463e3b9d237da7a857332d38f91a2e83421a1722f242e84b60724	e012eaf0de40037ccab68bc507214d33b41b4a23b0ed8ad872aa15b40ec2dbb2
NUREMBERG	Band5	NB_B5_R002498	Rst Nbg-Briefbücher-Nr 5_0114_left.png	8	52	13	47	44	8	2771ccca936b240a4732252d1f45f7330c0260cf2736fa4e2858efc37ddd15d6	17e698268e1394954281978f234adc62a4367c3aa4b7c2e08da6e7c15b571dbd	e6d823f4dcc80c73eaf8c51f0921a51ee8439db7e901d5b71222cddc4f7fbfac	d871a4f320dc8a90c0cebdaf9d675f47c56ba241d421deae3772eb38fb36767b	23769bd36b12d6f41117746a4658f58a57d0c1af16ed422538bbe85cdb7f61f2	4c2698ca68fa010f5a558698c7162cab4f76d21fd5fa1e015dd5282d32b535c0	b0d480f9a0c3829f2469d5895c9e5c1c0f3c5f576101f803a46eeb2587857896
NUREMBERG	Band5	NB_B5_R002499	Rst Nbg-Briefbücher-Nr 5_0114_left.png	14	126	44	98	88	38	73e47253a79d9900f129f0e078c4a764b5c334a2c5c5a879dc8b08e16e2e1f26	42fce8f5a790c0f6cbcd8df732b819a815231eecd1b0571e1f0b968aec3bc8a4	0af1a1fca771f8eaeee90f9ed4552bb0bb407fa7e5061805f10a808e5aa04a9b	51297ed6cb86e695a7528f7d9cacd46aede9c46d03fded781ef70c40b1a5a6f8	40cfa65f6076c6ecba36cf8479f96467fe59dd8fcb477d70563f8cd93538435c	f86ade29a5ba01386a09530144652ef9e49045085761ae6bc89978253945e28f	126dc8d0e39d1aef4e37905aadbf19c000add464a8513fb3ec6961dcfffe6874
NUREMBERG	Band5	NB_B5_R002500	Rst Nbg-Briefbücher-Nr 5_0114_right.png	10	101	36	75	71	30	a135e031c6642bdf0c298a22602c4ce8fbae6103fb654564c27ff0ce9c8e202e	9c98ef49bac4ea932e47f83a6878d262afd47a516d26e8d57fdd1834f93ad37e	cd18bfdb9278e3797e9dfe0dd49df2f93cc719d734a52b76a777f82ac4d9f177	07ed158cfa1b1f1a7b954d7171a31f1b46e9bc18002035e00d6c3fb19b6d1d10	c7dbb21b7c46513bed8423075bcc209d0c05bbdb92952dc381767cf1d41903b2	b43f3789c575b4ac4729610e0bec1fcc1bc1202ca3d7b883c68c0d40b5167a82	14f3d93d8c3a97a2563fb65384a5608190511f6891f952db786fdde06c1c84f2
NUREMBERG	Band5	NB_B5_R002501	Rst Nbg-Briefbücher-Nr 5_0114_right.png	14	126	36	84	75	51	dfabd4e181d11bf51155af00523e481db74e50a69c04cf65e57047bcc48064ee	d82cb32d9685d3ba744fc75b52662822ee59136a4d555d85d637aa1b10282f91	8fe8b97b683249ad537feeeef6af1781308229126a230263bb531d218bc23d24	5b1031099e304a236e9656098c4e63e78723bcc86184a5628410db3be043f39b	7d2c6cec6ab9fde1b9808e3cca0324e8665a30be8ab6c200946c916568d5b885	b43f3789c575b4ac4729610e0bec1fcc1bc1202ca3d7b883c68c0d40b5167a82	f3bd7fcbbb46f9239e68cb77652921d2658a0c1d6537f213e1211d55bbcdd7a1
NUREMBERG	Band5	NB_B5_R002502	Rst Nbg-Briefbücher-Nr 5_0115_left.png	24	200	50	128	117	83	7ed00e8db8729ccbc30ce379fa2e32add9434c239840c2c5a5aac088616a6e02	c219ac1d17aad8356376afee67bf7c7e4226fc7caeb072c7bcf0758966d426b9	3a79080d3363728abfa5a6bf7a40c333a02357c5093a02c489f8c59a7f9ead8f	3be8e03ebc3d8b92577500b6e3469d2cf9d0110c111ac90ef8a3e4bbdc18c1d0	7ba1022f1dfdbe4282bc8e8be309403e439e7dc2f7b2ffbdee2a00f123ec5634	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	862dafc3d038de21aa788cd791238ba62d4503d8f682014222b42a4b3b176c60
NUREMBERG	Band5	NB_B5_R002503	Rst Nbg-Briefbücher-Nr 5_0115_left.png	8	72	36	62	56	16	8c893415f8636953e11bd165c796d1d95b72bdce57d7669b346068b1f95533d8	50b0287c1dfd24f9851c6a5ecc1ea5a54921ebf1b0555801ed49e6a83a63b904	93ba1183008d9d5a1a1302ad409cfc935a949de9afcf83df5eb7d61f028ecdff	0d19bd066be5d896abc90f119d5c0cdbb160977af219db27f4d7429def72a4dd	5139cf1687eb31136400e1c51a72024b0a9faab483c7bb8b14c61659052fc76a	2e30f8e68ddb73cb133bfa5a52f1229b4911b4673f385a308b23691a77c73d05	3a88e0a45cdb677a0fdf3542cb700da5d1f654e8f0b4b22bf3eebf7670ac5c6e
NUREMBERG	Band5	NB_B5_R002504	Rst Nbg-Briefbücher-Nr 5_0115_right.png	9	102	31	76	74	28	2a35e125a7eed8179b7672574ae5e9e3b056be09246271ff65463fb75ff7ed6d	3aa3006717c8b04391f14a6df2e8b8ad024fa8c7d1830dabc53ed6d1e39c4d1f	0ab0eff3a7b5501aafbb028dc7956e1e83a9b11669067d3c7b0013f8cf4bc7f1	7be2b171810ae9014a1f84cc08d6e87bcbaea5e559c037c99d23be7258efab1e	e4f7cb73e89b2eb67538ec0233cd7ef99d93580afc1bb5809349d0d5b0281770	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	be6c801b0b2a70e1b9911efdc8e42ffceef903dc8ea7c6de62cdbbaa6ab699ff
NUREMBERG	Band5	NB_B5_R002505	Rst Nbg-Briefbücher-Nr 5_0115_right.png	7	77	35	60	54	23	774bec4f71c629458eeb3a0bf1490fb3fe17c327c5fe1e4bb41a944982d10933	5e0b047a65f69700be9d54de948eee110b4c1ffddede17342efaa898677e6e1a	03d051ee0af27ddfe0386696133e290abaf433651301f3712045407e750f0758	bebb32d52919af0cb3e14a90a7242931bf6fc5b1078e52f74f87b22f85ed63b1	e6ea153257761c15a912ff0947c46d3830ccc7805867ce3d4a0972184dbe0e55	53a6878fb8ff1aaccf31b382335c97d877352ce8656f1cd0b44377151b534cdb	9b14a3e3a5319329d545830353fd90a6b00441e2df432735a8e3d31b5770e955
NUREMBERG	Band5	NB_B5_R002506	Rst Nbg-Briefbücher-Nr 5_0115_right.png	8	76	34	64	59	17	c4681517c27dd041680bc0ed9f9437b52eef23fb28ab0d86220e737e26a64eae	db26e179cdc9daa1b42631ab1ae4f8616c65d8feeade8074babc42421f2c7601	9cfd9b56f7fc275f24d3bf4c6e6b13c86ad88ad47ee9335935b9c2e0f6e39db2	bc41d6c406510f19ec814c275eed53f7424714b28cee62532dadb1e04c862f7b	e9689a0c8da9c38b44e6fe122b29c4594ffcb5837f75dbb75353d321c197148e	62098158288da519afc5260daf6a34dcb716959774034216d6088aa4b8b0a5c3	f32bb8074fa19e53e45731e511a6c1f0add2ae9efed67cbfe4b0a5d1d6464189
NUREMBERG	Band5	NB_B5_R002507	Rst Nbg-Briefbücher-Nr 5_0116_left.png	2	14	6	12	12	2	823bb2befc87458dca57f45f478628b6ebe40fc3f0386fb8c9884091a8d88327	8646d3e31be06feb152fed24d60261b37aa4ad5ee865ae4a1aad01357ad84b11	82607c37d9d799acfe07737b217b7fb10bedfd029c42fd9cf6cc97d409dc1b61	6df5128808046d62b95521d954513d4669a518434c8475f88eeb390418e7a53e	8844145a046b53c2c80dca8ca21e45f7d333096d5131a3ec8f351f158f6d66d5	e2acd85082a3ca2525341bac1eac5acac010b8b8b84ef92e3e1f78fab8d98e42	70ef94e5c471e44f26275effedefd29cd39f2173c9ec9bc906d24cef18767648
NUREMBERG	Band5	NB_B5_R002508	Rst Nbg-Briefbücher-Nr 5_0116_left.png	17	135	44	92	86	49	28be6bef172b30fb42a592a23b2dcff5da6f29bd28f993b44d36f4778b3cdb2a	79e1ea05a237f3a71f1711724341b050b5f7e4cd66978fa4b7a479807d84853f	59849849d923a11e5ef7016f9bc202c968a60cb4554df8bc0508605e07809be8	d8b1a8055eca0ca19977ad99386d525d843b18e4830e2f5e4f22c5d3f8558b14	167dec052b0919dc912d5582a0bb4b02f223660f883f6d24e0838d05ab190af6	b04d57374643b25c53ad7bd4e07d5473b66b6f524eeea4d45ddd2c24b5e6b053	bee566b97d89a6e7142aadfac245e7257c179293586bbf85eff28adcd595bfad
NUREMBERG	Band5	NB_B5_R002509	Rst Nbg-Briefbücher-Nr 5_0116_left.png;Rst Nbg-Briefbücher-Nr 5_0116_right.png	27	272	82	165	151	121	f6f804dc99fdd6753a142514d01c4015b741ca0f1860254b036795c20c6ead67	503fcecdd6b48ae13aee444eb8f023ffe8ace103fc6b83d91213819e628c29a1	a8888377fbe545b178d55fd9f3963aab7e14e1fa7aac44151055ab9c3ed4949f	62022e017089c454eca03cbf91d9e1ec16dd01bbd610bbd3c01d983f3f28ded6	b1c424560692d45788232a5fb29d773a962d916c5e4a258f90a09a94c229d9a6	2365d7aad56c3fc4226a936797a2443bf26652d4e0833386f91186f90d0f68a1	3bb0792cebc1bf607ad5025e399a1b29ad71fa08b3c16379a99e0501b115af3e
NUREMBERG	Band5	NB_B5_R002510	Rst Nbg-Briefbücher-Nr 5_0116_right.png;Rst Nbg-Briefbücher-Nr 5_0117_left.png	12	121	34	89	77	44	8059eb9cdc04c93a69568a3292c9d6b97dae9a1831ab98366ef3f845f2736fb8	59a261fd5707513d589c36abf6c495588f9a0aaa8c1d68b6a7632f0f1a1b831b	f270c85c69be3b4dafc1237807396da6822768ee0244a8e4d31ab447a2fb13b8	d8840c49e720268f753424480d7a5e7b26cd80aeff07848013ddd9cb9f48dc93	488481a0556d47e8d3d953e749154d7d30d4cdf809752721051c622506a5e4bb	1b1c2a6b829351f46be11788db469db1255495e35d726d9782681b0e729f0303	8aa9490d15eac8f08e632a12829cbe9a512abac45462f60d759845cd09fe87ec
NUREMBERG	Band5	NB_B5_R002511	Rst Nbg-Briefbücher-Nr 5_0117_left.png	11	90	26	74	69	21	5dc13420b2b310cda0c75f4db30f9cdac51f9ec4ebc050619054a7b188f253d1	620e5edc19c56030935e7ed29d6017c9091d75c858d13b35421c77426bc28097	64b2b15e370647a5fdc742241a67461208b96fc866e9fc84c188d04f5879bedd	a8d094ceab6803fddb1b38af8c2c693c1985fae3e0e23b33333944cb2e0a1cda	be4eb7284ab085f39c75f65523de7267922410ae80953c4ce4031eb91efe86d3	dada426a5b9fe4c6c75b98d3a9cd2977ca81fbae40169ee80bfc65edc4d665aa	9812b9b293eb256ec49db0cc5936da015b63cce873e7de2e2791eed5d9ca76dc
NUREMBERG	Band5	NB_B5_R002512	Rst Nbg-Briefbücher-Nr 5_0117_left.png	12	111	26	94	86	25	679fccf4940ca79fe0ea83630c06243a4f7403b09f87389088cf51dbbce49eb0	4504a1ad7b5e0052a94e0f53d3906f25dea6298116a8d1417fa0ed7eeb25b0b1	3e71057e4345766c2c1898ceb8d2cfea9750d27b61d67c8e20f8697e203cb4bb	5691c62a9b1eb8a7e08e5336c24d5f1dcfac098ec08c52d5b69f8f5145549892	50f442c7f781e98a4321830abd626ac457c926f6c16d3130c5df5d41a661c3db	a4fb67cac6fa7e57c1523d616efd88a6b959d69096a6dc3a86e87085f6f21182	eb020e9935b0b9f96947f74faa0e01f17406ae14cce2f7ec3dee1d714401ef87
NUREMBERG	Band5	NB_B5_R002513	Rst Nbg-Briefbücher-Nr 5_0117_right.png	15	162	50	115	104	58	3505267b7a7c29ca7fcd4578faf90b490500fbcc5165f81bac8d68976cbbfd0b	78c1d1d7724db4ab0d7f5c78b842f24416b68e59a810e258b09dca9d89ad6e68	05840ea74bdaa9207eb89b148be9b79e2263d7b9893c30d8afdce0c76bc2051d	ee5cce9f31ab3b944a6bdd57ad817abb17da83d567ea086e2f10575c9b8b5e71	a3b820699b23df06d69e7df9ea2c34b8a2449c0d0cb114fccf7bcd4f7345a60a	3f2a41e05947d42606c89b5aed904ca66e3e5a85c64d18d8d4d29b53dd5cdd01	2ceffa60676d6b9f887fc8beac6d2e92a146fe403c10a3c60ebf0de32ae589c3
NUREMBERG	Band5	NB_B5_R002514	Rst Nbg-Briefbücher-Nr 5_0117_right.png	13	109	27	77	71	38	bd69f9552ac9979fe5745167995c139ef1da39bfed039bbe4f563eee4fb9bf08	7c3b330981b5d0e0ecc5b99cbd88555aa58ccc62bfaa5bb7960d15924a7f8e48	f7e51be094ad413e8151206e452bc2b5d2e271c530994c38e30857c9e86208f8	91059629b40fc4e96b6ce570ff0b88ce1915d19fef59995bf5db71fab9ec04e7	7bb6e9a5b12d34b9ea0257495d71c40f220aeb1a29293ea8771673b655621878	a51df6723b1f109866a0006e9067924b159873cd5e130e63c7d04bb6ee72ff16	ba58bbcf50b84a2b44d765a24400da6071e8f66417979759c72520ca675ef77b
NUREMBERG	Band5	NB_B5_R002515	Rst Nbg-Briefbücher-Nr 5_0118_left.png	22	142	36	103	91	51	f85f37d02d3ed588cf9ce29ca79f94f370a23c6df1a89d02fd9721c328afb54c	6b8a97c1d160daee88171acefd98a52bc3f533854e96b54c6170e462aabe9351	d08b5411535e9e407a9f00fc25df930faf207e5bcf5f3326dd6549380b0bda4d	1f8445b328e086d70b92679d225e4a9e4a962686bfddb0e836522570dff8473b	2180b824725c2e84c1aaf05ed1461ff6868fdde146a0eb6ea9e6679323c5cad4	f7300d0ed163eed013dda80c86c30e26463f43e6070865a3a2f995665c292b8a	ccab9c40180cebbd2bb331edfbbef91f85a816c030aa198acabac2ea23f89975
NUREMBERG	Band5	NB_B5_R002516	Rst Nbg-Briefbücher-Nr 5_0118_left.png	8	79	20	68	66	13	d2d140a0e83099e6858dcb51b1774f9f22be715eb9b4d814360d0188eed010cd	1a6aa4053ae8725cf397077dd604869282512c47f969ffd445dbe0a31faffecc	a111273551afe986c7e3fa06aada9ad5bad2b6e03b4e853c2ce84cd4923ac75b	54e7128e435b5e7c3e58986e60e296857edbfb39ecaede3d15f30eb32f9f4db8	80becf84d06ab25cd174f6cc95b1b9b374d921ff0134333a2306f131fa8ec19a	53a6878fb8ff1aaccf31b382335c97d877352ce8656f1cd0b44377151b534cdb	55925218da255278db98a09935c7bd59f110bd897c07db4e13af4449c13b2393
NUREMBERG	Band5	NB_B5_R002517	Rst Nbg-Briefbücher-Nr 5_0118_right.png	7	71	23	63	61	10	44c5cce7729b4d74d730d33ae3cfdade7fc59d520ef9a4316f1155105c64f97a	88179505e9993fb7cceff2284d1d9acf61ebed1cf44d4c274e33dba9346571b1	79aa07d0118c4a8ad2b9c6115cdd861de33b8679ec0b25039a78a010b41dac42	289373e4ebad2e0e2a1b6870d5f5f5d91c27409825b4d43602ce735e3dd0f1ac	3feea37fdcf33ddd6c3b7d9e3576220f39d56bd4e97c0d187bbcd3b7a38c58d5	6d87e5464dd1ac7da5d1a2ed2d308b624cc7b383c90e13343c252f93f532ea91	84424f5d5e8f230c22b67f172ae156d3e45c80666824adf0717760b2797e8758
