control_id	breakdown	value	scored_events	gain_bits	gain_bits_per_event
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0133	14	-0.820726855491	-0.058623346821
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R2:S2:F0134	34	24.730328830127	0.727362612651
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0079	8	0.213379369779	0.026672421222
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0080	20	11.711599743912	0.585579987196
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0081	14	-5.922099417154	-0.423007101225
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0082	15	-1.986922445005	-0.132461496334
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0135	16	-2.864699383150	-0.179043711447
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0136	29	31.092387504497	1.072151293259
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0137	17	10.175550336496	0.598561784500
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0163	17	7.855086537209	0.462063913953
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0164	16	2.566367915662	0.160397994729
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0165	13	5.612344119607	0.431718778431
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0166	13	7.706566204540	0.592812784965
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0167	21	19.217537267522	0.915120822263
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0168	17	2.902836581680	0.170755093040
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0171	9	1.917337596319	0.213037510702
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0172	15	8.348078287188	0.556538552479
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S1:F0173	6	-1.489836028445	-0.248306004741
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0075	22	-3.119863321753	-0.141811969171
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0076	12	-1.945542257823	-0.162128521485
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0083	12	-11.420932113764	-0.951744342814
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0084	18	3.369021021401	0.187167834522
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0085	11	-3.626436598631	-0.329676054421
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0086	16	3.050692051859	0.190668253241
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0098	13	-0.728875474013	-0.056067344155
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0099	27	0.176869657981	0.006550728073
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0100	22	7.640251910363	0.347284177744
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0101	13	4.857886317095	0.373683562853
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0102	13	-2.265954578124	-0.174304198317
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0103	33	8.046240799176	0.243825478763
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0104	14	-8.061448805174	-0.575817771798
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0105	16	10.689362682403	0.668085167650
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0106	15	-4.528142732730	-0.301876182182
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0169	24	13.448160410893	0.560340017121
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0170	17	3.605807913040	0.212106347826
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0174	7	-6.205085844160	-0.886440834880
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R3:S2:F0175	18	16.151067537716	0.897281529873
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0087	26	2.162835103332	0.083185965513
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0088	8	1.958278046256	0.244784755782
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0138	18	2.657332369053	0.147629576058
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0139	22	28.538903887892	1.297222903995
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0140	10	12.137897513189	1.213789751319
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0141	17	4.912690678710	0.288981804630
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0142	19	10.938442994475	0.575707526025
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0143	20	10.800681472121	0.540034073606
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0144	32	13.945130013052	0.435785312908
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0145	7	0.799433622580	0.114204803226
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0146	21	-0.716460100229	-0.034117147630
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0147	22	5.719828747133	0.259992215779
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0148	21	4.359375581815	0.207589313420
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S1:F0149	8	1.124976523970	0.140622065496
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0077	16	2.748339004381	0.171771187774
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0078	27	0.193950541892	0.007183353403
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0150	18	2.049719130218	0.113873285012
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0151	12	5.375457303293	0.447954775274
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0152	24	-1.977933233305	-0.082413884721
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0153	47	18.204753900368	0.387335189370
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0154	25	20.487965357640	0.819518614306
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0155	26	5.391292350873	0.207357398110
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0156	14	4.101455481730	0.292961105838
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0157	49	-5.957936623760	-0.121590543342
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0158	36	5.016764589404	0.139354571928
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0159	17	0.219732959323	0.012925468195
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0160	12	10.727141240531	0.893928436711
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0161	13	-0.097669065620	-0.007513005048
HYBRID_SHORTHAND	FOLD	F:HYBRID_SHORTHAND:CONTROL_R:R4:S2:F0162	21	0.446684468761	0.021270688989
HYBRID_SHORTHAND	POSITION	FIRST	183	627.956126417936	3.431454242721
HYBRID_SHORTHAND	POSITION	LAST	671	-88.537726027238	-0.131948921054
HYBRID_SHORTHAND	POSITION	MIDDLE	2332	81.282518577273	0.034855282409
LATIN_SCHOLASTIC_GRAPHEMATIC	BUCKET	1	382	-5.908617495054	-0.015467585066
LATIN_SCHOLASTIC_GRAPHEMATIC	BUCKET	2	301	-7.384902995092	-0.024534561445
LATIN_SCHOLASTIC_GRAPHEMATIC	BUCKET	3	211	-26.739167342019	-0.126725911574
LATIN_SCHOLASTIC_GRAPHEMATIC	BUCKET	6	249	36.723891521051	0.147485508117
LATIN_SCHOLASTIC_GRAPHEMATIC	FOLD	F:LATIN_SCHOLASTIC_GRAPHEMATIC:F01	208	-15.206818829270	-0.073109705910
LATIN_SCHOLASTIC_GRAPHEMATIC	FOLD	F:LATIN_SCHOLASTIC_GRAPHEMATIC:F02	95	-6.101060661664	-0.064221691175
LATIN_SCHOLASTIC_GRAPHEMATIC	FOLD	F:LATIN_SCHOLASTIC_GRAPHEMATIC:F03	156	10.129202698036	0.064930786526
LATIN_SCHOLASTIC_GRAPHEMATIC	FOLD	F:LATIN_SCHOLASTIC_GRAPHEMATIC:F04	150	3.375081815133	0.022500545434
LATIN_SCHOLASTIC_GRAPHEMATIC	FOLD	F:LATIN_SCHOLASTIC_GRAPHEMATIC:F05	275	10.035914394480	0.036494234162
LATIN_SCHOLASTIC_GRAPHEMATIC	FOLD	F:LATIN_SCHOLASTIC_GRAPHEMATIC:F06	259	-5.541115727829	-0.021394269219
LATIN_SCHOLASTIC_GRAPHEMATIC	POSITION	FIRST	5	-6.532525552662	-1.306505110532
LATIN_SCHOLASTIC_GRAPHEMATIC	POSITION	LAST	5	-5.566899256763	-1.113379851353
LATIN_SCHOLASTIC_GRAPHEMATIC	POSITION	MIDDLE	1133	8.790628498312	0.007758718886
LATIN_MEDICAL_GRAPHEMATIC	BUCKET	0	43	-4.417025182516	-0.102721515872
LATIN_MEDICAL_GRAPHEMATIC	BUCKET	1	20	-4.671069337419	-0.233553466871
LATIN_MEDICAL_GRAPHEMATIC	BUCKET	2	175	3.865499406455	0.022088568037
LATIN_MEDICAL_GRAPHEMATIC	BUCKET	3	216	-0.745773925404	-0.003452657062
LATIN_MEDICAL_GRAPHEMATIC	BUCKET	4	303	17.442154055603	0.057564864870
LATIN_MEDICAL_GRAPHEMATIC	BUCKET	5	137	2.894048556697	0.021124442020
LATIN_MEDICAL_GRAPHEMATIC	BUCKET	6	2	-0.141903751650	-0.070951875825
LATIN_MEDICAL_GRAPHEMATIC	BUCKET	7	34	0.028934536133	0.000851015769
LATIN_MEDICAL_GRAPHEMATIC	FOLD	F:LATIN_MEDICAL_GRAPHEMATIC:F01	148	4.200922887660	0.028384614106
LATIN_MEDICAL_GRAPHEMATIC	FOLD	F:LATIN_MEDICAL_GRAPHEMATIC:F02	122	0.326158400130	0.002673429509
LATIN_MEDICAL_GRAPHEMATIC	FOLD	F:LATIN_MEDICAL_GRAPHEMATIC:F05	97	8.763053192529	0.090340754562
LATIN_MEDICAL_GRAPHEMATIC	FOLD	F:LATIN_MEDICAL_GRAPHEMATIC:F06	23	4.938022647806	0.214696636861
LATIN_MEDICAL_GRAPHEMATIC	FOLD	F:LATIN_MEDICAL_GRAPHEMATIC:F07	120	7.345596801330	0.061213306678
LATIN_MEDICAL_GRAPHEMATIC	FOLD	F:LATIN_MEDICAL_GRAPHEMATIC:F08	97	-7.732004505093	-0.079711386650
LATIN_MEDICAL_GRAPHEMATIC	FOLD	F:LATIN_MEDICAL_GRAPHEMATIC:F09	105	1.797465500437	0.017118719052
LATIN_MEDICAL_GRAPHEMATIC	FOLD	F:LATIN_MEDICAL_GRAPHEMATIC:F10	73	4.130647801696	0.056584216462
LATIN_MEDICAL_GRAPHEMATIC	FOLD	F:LATIN_MEDICAL_GRAPHEMATIC:F11	88	-8.513459415735	-0.096743856997
LATIN_MEDICAL_GRAPHEMATIC	FOLD	F:LATIN_MEDICAL_GRAPHEMATIC:F12	57	-1.001538952860	-0.017570858822
LATIN_MEDICAL_GRAPHEMATIC	POSITION	FIRST	5	-2.118678406414	-0.423735681283
LATIN_MEDICAL_GRAPHEMATIC	POSITION	LAST	10	-7.633857504703	-0.763385750470
LATIN_MEDICAL_GRAPHEMATIC	POSITION	MIDDLE	915	24.007400269016	0.026237595922
LATIN_15C_GRAPHEMATIC	BUCKET	0	135	-2.356541245467	-0.017455861078
LATIN_15C_GRAPHEMATIC	BUCKET	1	236	-1.682576508722	-0.007129561478
LATIN_15C_GRAPHEMATIC	BUCKET	2	26	-1.397043515317	-0.053732442897
LATIN_15C_GRAPHEMATIC	BUCKET	3	56	-1.778300484001	-0.031755365786
LATIN_15C_GRAPHEMATIC	BUCKET	4	395	10.533226776316	0.026666396902
LATIN_15C_GRAPHEMATIC	BUCKET	5	150	-7.393711993527	-0.049291413290
LATIN_15C_GRAPHEMATIC	BUCKET	6	161	14.710336865792	0.091368551961
LATIN_15C_GRAPHEMATIC	BUCKET	7	72	9.239712996676	0.128329347176
LATIN_15C_GRAPHEMATIC	FOLD	F:LATIN_15C_GRAPHEMATIC:F01	85	1.417948743931	0.016681749929
LATIN_15C_GRAPHEMATIC	FOLD	F:LATIN_15C_GRAPHEMATIC:F02	115	-1.289809853702	-0.011215737858
LATIN_15C_GRAPHEMATIC	FOLD	F:LATIN_15C_GRAPHEMATIC:F03	20	1.544808909929	0.077240445496
LATIN_15C_GRAPHEMATIC	FOLD	F:LATIN_15C_GRAPHEMATIC:F04	104	-0.728348010050	-0.007003346250
LATIN_15C_GRAPHEMATIC	FOLD	F:LATIN_15C_GRAPHEMATIC:F05	111	9.958244513945	0.089713914540
LATIN_15C_GRAPHEMATIC	FOLD	F:LATIN_15C_GRAPHEMATIC:F06	122	5.238167976406	0.042935803085
LATIN_15C_GRAPHEMATIC	FOLD	F:LATIN_15C_GRAPHEMATIC:F07	122	1.934503742447	0.015856588053
LATIN_15C_GRAPHEMATIC	FOLD	F:LATIN_15C_GRAPHEMATIC:F08	94	1.545430605653	0.016440751124
LATIN_15C_GRAPHEMATIC	FOLD	F:LATIN_15C_GRAPHEMATIC:F09	163	1.020616858617	0.006261453120
LATIN_15C_GRAPHEMATIC	FOLD	F:LATIN_15C_GRAPHEMATIC:F10	80	9.181913625633	0.114773920320
LATIN_15C_GRAPHEMATIC	FOLD	F:LATIN_15C_GRAPHEMATIC:F11	100	-3.946841799978	-0.039468418000
LATIN_15C_GRAPHEMATIC	FOLD	F:LATIN_15C_GRAPHEMATIC:F12	115	-6.001532421083	-0.052187238444
LATIN_15C_GRAPHEMATIC	POSITION	FIRST	21	-1.735135568572	-0.082625503265
LATIN_15C_GRAPHEMATIC	POSITION	LAST	25	-4.145397132944	-0.165815885318
LATIN_15C_GRAPHEMATIC	POSITION	MIDDLE	1185	25.755635593264	0.021734713581
VOYNICH_REFERENCE	BUCKET	0	632	-153.521056429480	-0.242913063971
VOYNICH_REFERENCE	BUCKET	1	536	-105.588804696777	-0.196994038613
VOYNICH_REFERENCE	BUCKET	2	1560	-245.101903613022	-0.157116604880
VOYNICH_REFERENCE	BUCKET	3	1163	-237.833745321649	-0.204500210939
VOYNICH_REFERENCE	BUCKET	4	442	-9.696556955253	-0.021937911663
VOYNICH_REFERENCE	BUCKET	5	1107	-357.440297929411	-0.322890964706
VOYNICH_REFERENCE	BUCKET	6	1112	-78.719660696766	-0.070791061778
VOYNICH_REFERENCE	BUCKET	7	795	-127.480107737552	-0.160352336777
VOYNICH_REFERENCE	FOLD	f1	12	-5.610606627358	-0.467550552280
VOYNICH_REFERENCE	FOLD	f10	48	-6.977916491958	-0.145373260249
VOYNICH_REFERENCE	FOLD	f100	21	-4.748021759068	-0.226096274241
VOYNICH_REFERENCE	FOLD	f102	34	-2.111309438089	-0.062097336414
VOYNICH_REFERENCE	FOLD	f103	174	-36.910245276227	-0.212127846415
VOYNICH_REFERENCE	FOLD	f104	129	-4.526641961240	-0.035090247762
VOYNICH_REFERENCE	FOLD	f105	140	-14.886488924180	-0.106332063744
VOYNICH_REFERENCE	FOLD	f106	158	5.430501551039	0.034370262981
VOYNICH_REFERENCE	FOLD	f107	210	-29.133453533875	-0.138730731114
VOYNICH_REFERENCE	FOLD	f108	232	-39.279231307576	-0.169307031498
VOYNICH_REFERENCE	FOLD	f11	21	0.034368257762	0.001636583703
VOYNICH_REFERENCE	FOLD	f111	253	-59.613061888947	-0.235624750549
VOYNICH_REFERENCE	FOLD	f112	197	2.454215307314	0.012457945722
VOYNICH_REFERENCE	FOLD	f113	155	19.149431820563	0.123544721423
VOYNICH_REFERENCE	FOLD	f114	235	-39.110777314311	-0.166428839635
VOYNICH_REFERENCE	FOLD	f115	160	-26.541243076810	-0.165882769230
VOYNICH_REFERENCE	FOLD	f116	46	-21.002299722024	-0.456571733087
VOYNICH_REFERENCE	FOLD	f13	20	3.336751810681	0.166837590534
VOYNICH_REFERENCE	FOLD	f14	34	-10.148864065325	-0.298496001921
VOYNICH_REFERENCE	FOLD	f15	87	-8.156865094641	-0.093757070053
VOYNICH_REFERENCE	FOLD	f16	48	2.023758685752	0.042161639287
VOYNICH_REFERENCE	FOLD	f17	47	-1.017663011437	-0.021652404499
VOYNICH_REFERENCE	FOLD	f18	62	-10.628072447213	-0.171420523342
VOYNICH_REFERENCE	FOLD	f19	56	-17.525268256170	-0.312951218860
VOYNICH_REFERENCE	FOLD	f2	71	-6.753711688577	-0.095122699839
VOYNICH_REFERENCE	FOLD	f20	59	-7.059702446915	-0.119655973677
VOYNICH_REFERENCE	FOLD	f21	52	-24.512659684559	-0.471397301626
VOYNICH_REFERENCE	FOLD	f22	62	-13.511827387443	-0.217932699797
VOYNICH_REFERENCE	FOLD	f23	46	-10.805239929230	-0.234896520201
VOYNICH_REFERENCE	FOLD	f24	45	-4.192070090908	-0.093157113131
VOYNICH_REFERENCE	FOLD	f25	25	-8.278889088363	-0.331155563535
VOYNICH_REFERENCE	FOLD	f26	34	-9.213218091575	-0.270977002693
VOYNICH_REFERENCE	FOLD	f27	32	4.410863986389	0.137839499575
VOYNICH_REFERENCE	FOLD	f28	65	-15.411992234063	-0.237107572832
VOYNICH_REFERENCE	FOLD	f29	38	-0.041468436982	-0.001091274657
VOYNICH_REFERENCE	FOLD	f3	58	-10.155679019158	-0.175097914123
VOYNICH_REFERENCE	FOLD	f30	53	-9.933920857087	-0.187432469002
VOYNICH_REFERENCE	FOLD	f31	23	-3.166926824803	-0.137692470644
VOYNICH_REFERENCE	FOLD	f32	54	-21.736445793579	-0.402526773955
VOYNICH_REFERENCE	FOLD	f33	22	3.394054707066	0.154275213958
VOYNICH_REFERENCE	FOLD	f34	71	-16.026352070721	-0.225723268602
VOYNICH_REFERENCE	FOLD	f35	81	-3.244906471772	-0.040060573726
VOYNICH_REFERENCE	FOLD	f36	43	-8.301084802082	-0.193048483769
VOYNICH_REFERENCE	FOLD	f37	42	-8.351421556733	-0.198843370398
VOYNICH_REFERENCE	FOLD	f38	36	-6.940067890507	-0.192779663625
VOYNICH_REFERENCE	FOLD	f39	39	-10.157787650017	-0.260456093590
VOYNICH_REFERENCE	FOLD	f4	43	0.987732944321	0.022970533589
VOYNICH_REFERENCE	FOLD	f40	55	2.606147971503	0.047384508573
VOYNICH_REFERENCE	FOLD	f41	9	-0.646062414760	-0.071784712751
VOYNICH_REFERENCE	FOLD	f42	70	-1.019426202525	-0.014563231465
VOYNICH_REFERENCE	FOLD	f43	49	-9.730057388156	-0.198572599758
VOYNICH_REFERENCE	FOLD	f44	22	-5.747938662278	-0.261269939194
VOYNICH_REFERENCE	FOLD	f45	51	-6.864306141357	-0.134594238066
VOYNICH_REFERENCE	FOLD	f46	42	-13.217705655680	-0.314707277516
VOYNICH_REFERENCE	FOLD	f47	70	4.739719229114	0.067710274702
VOYNICH_REFERENCE	FOLD	f48	49	-2.130192845541	-0.043473323378
VOYNICH_REFERENCE	FOLD	f49	68	-19.765284486053	-0.290665948324
VOYNICH_REFERENCE	FOLD	f5	19	-5.304218789317	-0.279169409964
VOYNICH_REFERENCE	FOLD	f50	51	-3.941392623093	-0.077282208296
VOYNICH_REFERENCE	FOLD	f51	47	-18.145022878596	-0.386064316566
VOYNICH_REFERENCE	FOLD	f52	36	3.244680792897	0.090130022025
VOYNICH_REFERENCE	FOLD	f53	12	-0.426033770744	-0.035502814229
VOYNICH_REFERENCE	FOLD	f54	12	2.235465417652	0.186288784804
VOYNICH_REFERENCE	FOLD	f55	32	0.506560266951	0.015830008342
VOYNICH_REFERENCE	FOLD	f56	58	-13.767383704513	-0.237368684561
VOYNICH_REFERENCE	FOLD	f58	134	-3.951568989061	-0.029489320814
VOYNICH_REFERENCE	FOLD	f6	52	-8.984813184495	-0.172784868933
VOYNICH_REFERENCE	FOLD	f66	65	-22.134745365822	-0.340534544090
VOYNICH_REFERENCE	FOLD	f7	41	-19.632816134631	-0.478849174015
VOYNICH_REFERENCE	FOLD	f75	154	-54.090180924321	-0.351234941067
VOYNICH_REFERENCE	FOLD	f76	190	-52.986641536251	-0.278877060717
VOYNICH_REFERENCE	FOLD	f77	211	-98.284670917439	-0.465804127571
VOYNICH_REFERENCE	FOLD	f78	183	-60.964432043101	-0.333138972913
VOYNICH_REFERENCE	FOLD	f79	238	-40.373795602408	-0.169637796649
VOYNICH_REFERENCE	FOLD	f8	40	-5.874998239644	-0.146874955991
VOYNICH_REFERENCE	FOLD	f80	217	-62.115950636203	-0.286248620443
VOYNICH_REFERENCE	FOLD	f81	140	-36.557257595706	-0.261123268541
VOYNICH_REFERENCE	FOLD	f82	147	-66.132266712485	-0.449879365391
VOYNICH_REFERENCE	FOLD	f83	244	-92.517026173699	-0.379168140056
VOYNICH_REFERENCE	FOLD	f85	80	-21.493523427088	-0.268669042839
VOYNICH_REFERENCE	FOLD	f86	241	-12.908574350989	-0.053562549174
VOYNICH_REFERENCE	FOLD	f87	24	1.468753250631	0.061198052110
VOYNICH_REFERENCE	FOLD	f88	58	-5.419671470780	-0.093442611565
VOYNICH_REFERENCE	FOLD	f89	53	-18.140570381627	-0.342274912861
VOYNICH_REFERENCE	FOLD	f9	61	-12.109549567598	-0.198517206026
VOYNICH_REFERENCE	FOLD	f90	15	-5.441978644933	-0.362798576329
VOYNICH_REFERENCE	FOLD	f93	63	-12.845509168440	-0.203896970928
VOYNICH_REFERENCE	FOLD	f94	40	-0.662182173989	-0.016554554350
VOYNICH_REFERENCE	FOLD	f95	134	-16.464764584140	-0.122871377494
VOYNICH_REFERENCE	FOLD	f96	44	4.618478870876	0.104965428884
VOYNICH_REFERENCE	FOLD	f99	53	-9.507702651435	-0.179390616065
VOYNICH_REFERENCE	POSITION	FIRST	1434	-215.022948509489	-0.149946268138
VOYNICH_REFERENCE	POSITION	LAST	1479	-374.403343008624	-0.253146276544
VOYNICH_REFERENCE	POSITION	MIDDLE	3858	-569.654526541391	-0.147655398274
VOYNICH_REFERENCE	POSITION	ONLY	576	-156.301315320405	-0.271356450209
