collection_id	recipe_id	recipe_ordinal	element_ordinal	role	parent_instruction_ordinal	token_count	relative_element_position	concept_id	editor_english_label	annotation_flags
w1	w1.77	78	13	INGREDIENT	4	1	0.228070175	Q36465	flour	NONE
w1	w1.77	78	14	INSTRUCTION	0	11	0.245614035	NONE	NONE	NONE
w1	w1.77	78	15	TOOL	5	1	0.263157895	Q127666	pan	NONE
w1	w1.77	78	16	ALTERNATIVE	5	6	0.280701754	NONE	NONE	NONE
w1	w1.77	78	17	INGREDIENT	5	1	0.298245614	Q72827	lard	NONE
w1	w1.77	78	18	INGREDIENT	5	1	0.315789474	Q427457	cooking oil	NONE
w1	w1.77	78	19	INSTRUCTION	0	9	0.333333333	NONE	NONE	NONE
w1	w1.77	78	20	TIME	6	5	0.350877193	NONE	NONE	NONE
w1	w1.77	78	21	INSTRUCTION	0	4	0.368421053	NONE	NONE	NONE
w1	w1.77	78	22	INSTRUCTION	0	15	0.385964912	NONE	NONE	NONE
w1	w1.77	78	23	INGREDIENT	8	1	0.403508772	Q427457	cooking oil	exclusion
w1	w1.77	78	24	INSTRUCTION	0	3	0.421052632	NONE	NONE	NONE
w1	w1.77	78	25	INSTRUCTION	0	7	0.438596491	NONE	NONE	NONE
w1	w1.77	78	26	INGREDIENT	10	1	0.456140351	Q2746643	fig	NONE
w1	w1.77	78	27	INSTRUCTION	0	6	0.473684211	NONE	NONE	NONE
w1	w1.77	78	28	INGREDIENT	11	1	0.491228070	Q2746643	fig	NONE
w1	w1.77	78	29	INSTRUCTION	0	4	0.508771930	NONE	NONE	NONE
w1	w1.77	78	30	INGREDIENT	12	1	0.526315789	Q10978	grape	NONE
w1	w1.77	78	31	INSTRUCTION	0	7	0.543859649	NONE	NONE	NONE
w1	w1.77	78	32	INSTRUCTION	0	12	0.561403509	NONE	NONE	NONE
w1	w1.77	78	33	ALTERNATIVE	14	8	0.578947368	NONE	NONE	NONE
w1	w1.77	78	34	INGREDIENT	14	2	0.596491228	Q107262744	southern wine	NONE
w1	w1.77	78	35	INGREDIENT	14	1	0.614035088	Q107262741	rumanier	NONE
w1	w1.77	78	36	INGREDIENT	14	1	0.631578947	Q107262739	rainval	NONE
w1	w1.77	78	37	INGREDIENT	14	1	0.649122807	Q1165349	malvasia	NONE
w1	w1.77	78	38	INSTRUCTION	0	4	0.666666667	NONE	NONE	NONE
w1	w1.77	78	39	INGREDIENT	15	1	0.684210526	Q42527	spice	NONE
w1	w1.77	78	40	INSTRUCTION	0	2	0.701754386	NONE	NONE	NONE
w1	w1.77	78	41	INGREDIENT	16	1	0.719298246	Q10987	honey	NONE
w1	w1.77	78	42	INSTRUCTION	0	5	0.736842105	NONE	NONE	NONE
w1	w1.77	78	43	TOOL	17	1	0.754385965	Q1317634	cauldron	NONE
w1	w1.77	78	44	INSTRUCTION	0	11	0.771929825	NONE	NONE	NONE
w1	w1.77	78	45	INGREDIENT	18	1	0.789473684	Q10987	honey	NONE
w1	w1.77	78	46	INSTRUCTION	0	7	0.807017544	NONE	NONE	NONE
w1	w1.77	78	47	INSTRUCTION	0	9	0.824561404	NONE	NONE	NONE
w1	w1.77	78	48	ALTERNATIVE	20	7	0.842105263	NONE	NONE	NONE
w1	w1.77	78	49	TOOL	20	1	0.859649123	Q987767	container	NONE
w1	w1.77	78	50	SERVINGTIP	0	35	0.877192982	NONE	NONE	NONE
w1	w1.77	78	51	ALTERNATIVE	0	17	0.894736842	NONE	NONE	NONE
w1	w1.77	78	52	INGREDIENT	0	2	0.912280702	Q1652093	date	NONE
w1	w1.77	78	53	KITCHENTIP	0	14	0.929824561	NONE	NONE	NONE
w1	w1.77	78	54	INGREDIENT	0	2	0.947368421	Q1652093	date	NONE
w1	w1.77	78	55	INGREDIENT	0	1	0.964912281	Q15622897	clove	NONE
w1	w1.77	78	56	DISH	0	1	0.982456140	Q636056	puree	NONE
w1	w1.77	78	57	INGREDIENT	0	2	1.000000000	Q1652093	date	NONE
w1	w1.78	79	1	TITLE	0	4	0.022222222	NONE	Pear puree	NONE
w1	w1.78	79	2	DISH	0	1	0.044444444	Q636056	puree	NONE
w1	w1.78	79	3	INGREDIENT	0	1	0.066666667	Q13099586	pear	NONE
w1	w1.78	79	4	INSTRUCTION	0	5	0.088888889	NONE	NONE	NONE
w1	w1.78	79	5	TOOL	1	1	0.111111111	Q15711817	pot	NONE
w1	w1.78	79	6	INSTRUCTION	0	3	0.133333333	NONE	NONE	NONE
w1	w1.78	79	7	INGREDIENT	2	1	0.155555556	Q13099586	pear	NONE
w1	w1.78	79	8	INSTRUCTION	0	7	0.177777778	NONE	NONE	NONE
w1	w1.78	79	9	INGREDIENT	3	1	0.200000000	Q134267	plant stem	exclusion
w1	w1.78	79	10	INGREDIENT	3	1	0.222222222	Q107262466	pear calyx	exclusion
w1	w1.78	79	11	KITCHENTIP	0	6	0.244444444	NONE	NONE	NONE
w1	w1.78	79	12	TOOL	0	1	0.266666667	Q15711817	pot	NONE
w1	w1.78	79	13	INGREDIENT	0	1	0.288888889	Q72827	lard	exclusion
w1	w1.78	79	14	INSTRUCTION	0	4	0.311111111	NONE	NONE	NONE
w1	w1.78	79	15	INGREDIENT	4	1	0.333333333	Q13099586	pear	NONE
w1	w1.78	79	16	INSTRUCTION	0	9	0.355555556	NONE	NONE	NONE
w1	w1.78	79	17	TOOL	5	1	0.377777778	Q15711817	pot	NONE
w1	w1.78	79	18	INSTRUCTION	0	9	0.400000000	NONE	NONE	NONE
w1	w1.78	79	19	TOOL	6	1	0.422222222	Q15711817	pot	NONE
w1	w1.78	79	20	INGREDIENT	6	1	0.444444444	Q283	water	NONE
w1	w1.78	79	21	INSTRUCTION	0	20	0.466666667	NONE	NONE	NONE
w1	w1.78	79	22	INGREDIENT	7	1	0.488888889	Q13099586	pear	NONE
w1	w1.78	79	23	TOOL	7	1	0.511111111	Q15711817	pot	NONE
w1	w1.78	79	24	INGREDIENT	7	1	0.533333333	Q283	water	NONE
w1	w1.78	79	25	INGREDIENT	7	1	0.555555556	Q13099586	pear	NONE
w1	w1.78	79	26	INSTRUCTION	0	9	0.577777778	NONE	NONE	NONE
w1	w1.78	79	27	TIME	8	4	0.600000000	NONE	NONE	NONE
w1	w1.78	79	28	INSTRUCTION	0	3	0.622222222	NONE	NONE	NONE
w1	w1.78	79	29	INSTRUCTION	0	2	0.644444444	NONE	NONE	NONE
w1	w1.78	79	30	INSTRUCTION	0	4	0.666666667	NONE	NONE	NONE
w1	w1.78	79	31	TOOL	11	1	0.688888889	Q2621157	cheesecloth	NONE
w1	w1.78	79	32	INSTRUCTION	0	4	0.711111111	NONE	NONE	NONE
w1	w1.78	79	33	INGREDIENT	12	1	0.733333333	Q10987	honey	NONE
w1	w1.78	79	34	INSTRUCTION	0	9	0.755555556	NONE	NONE	NONE
w1	w1.78	79	35	TIME	13	5	0.777777778	NONE	NONE	NONE
w1	w1.78	79	36	SERVINGTIP	0	41	0.800000000	NONE	NONE	NONE
w1	w1.78	79	37	DISH	0	1	0.822222222	Q636056	puree	NONE
w1	w1.78	79	38	ALTERNATIVE	0	11	0.844444444	NONE	NONE	NONE
w1	w1.78	79	39	INGREDIENT	0	1	0.866666667	Q25434	saffron	NONE
w1	w1.78	79	40	INGREDIENT	0	1	0.888888889	Q25434	saffron	NONE
w1	w1.78	79	41	ALTERNATIVE	0	3	0.911111111	NONE	NONE	NONE
w1	w1.78	79	42	INGREDIENT	0	1	0.933333333	Q42527	spice	NONE
w1	w1.78	79	43	INGREDIENT	0	1	0.955555556	Q15046077	ginger	NONE
w1	w1.78	79	44	INGREDIENT	0	1	0.977777778	Q57656231	unrefined cane sugar	NONE
w1	w1.78	79	45	INGREDIENT	0	1	1.000000000	Q15622897	clove	NONE
w1	w1.79	80	1	TITLE	0	5	0.033333333	NONE	Beef puree	NONE
w1	w1.79	80	2	DISH	0	1	0.066666667	Q636056	puree	NONE
w1	w1.79	80	3	INGREDIENT	0	1	0.100000000	Q192628	beef	NONE
w1	w1.79	80	4	INSTRUCTION	0	7	0.133333333	NONE	NONE	NONE
w1	w1.79	80	5	INGREDIENT	1	1	0.166666667	Q192628	beef	NONE
w1	w1.79	80	6	ALTERNATIVE	1	3	0.200000000	NONE	NONE	NONE
w1	w1.79	80	7	INSTRUCTION	0	3	0.233333333	NONE	NONE	NONE
w1	w1.79	80	8	INSTRUCTION	0	3	0.266666667	NONE	NONE	NONE
w1	w1.79	80	9	INSTRUCTION	0	11	0.300000000	NONE	NONE	NONE
w1	w1.79	80	10	ALTERNATIVE	4	7	0.333333333	NONE	NONE	NONE
w1	w1.79	80	11	INGREDIENT	4	3	0.366666667	Q107246464	chicken blood	NONE
w1	w1.79	80	12	INGREDIENT	4	1	0.400000000	Q107246635	lamb blood	NONE
w1	w1.79	80	13	INSTRUCTION	0	7	0.433333333	NONE	NONE	NONE
w1	w1.79	80	14	TIME	5	5	0.466666667	NONE	NONE	NONE
w1	w1.79	80	15	INSTRUCTION	0	2	0.500000000	NONE	NONE	NONE
w1	w1.79	80	16	INGREDIENT	6	1	0.533333333	Q41354	vinegar	NONE
w1	w1.79	80	17	INSTRUCTION	0	4	0.566666667	NONE	NONE	NONE
w1	w1.79	80	18	INGREDIENT	7	1	0.600000000	Q494268	blood	NONE
w1	w1.79	80	19	INSTRUCTION	0	4	0.633333333	NONE	NONE	NONE
w1	w1.79	80	20	TIME	8	2	0.666666667	NONE	NONE	NONE
w1	w1.79	80	21	INSTRUCTION	0	11	0.700000000	NONE	NONE	NONE
w1	w1.79	80	22	INGREDIENT	9	2	0.733333333	Q107246432	beef sausage meat	NONE
w1	w1.79	80	23	INSTRUCTION	0	4	0.766666667	NONE	NONE	NONE
w1	w1.79	80	24	INGREDIENT	10	1	0.800000000	Q7802	bread	NONE
w1	w1.79	80	25	INSTRUCTION	0	10	0.833333333	NONE	NONE	NONE
w1	w1.79	80	26	INGREDIENT	11	1	0.866666667	Q72827	lard	NONE
w1	w1.79	80	27	INSTRUCTION	0	9	0.900000000	NONE	NONE	NONE
w1	w1.79	80	28	INGREDIENT	12	1	0.933333333	Q42527	spice	NONE
w1	w1.79	80	29	SERVINGTIP	0	9	0.966666667	NONE	NONE	NONE
w1	w1.79	80	30	INGREDIENT	0	1	1.000000000	Q42527	spice	NONE
w1	w1.80	81	1	TITLE	0	5	0.047619048	NONE	Parsley root puree	NONE
w1	w1.80	81	2	DISH	0	1	0.095238095	Q636056	puree	NONE
w1	w1.80	81	3	INGREDIENT	0	2	0.142857143	Q68220931	parsley root	NONE
w1	w1.80	81	4	INSTRUCTION	0	3	0.190476190	NONE	NONE	NONE
w1	w1.80	81	5	INGREDIENT	1	2	0.238095238	Q68220931	parsley root	NONE
w1	w1.80	81	6	INSTRUCTION	0	6	0.285714286	NONE	NONE	NONE
w1	w1.80	81	7	INGREDIENT	2	1	0.333333333	Q283	water	NONE
w1	w1.80	81	8	INSTRUCTION	0	9	0.380952381	NONE	NONE	NONE
w1	w1.80	81	9	INSTRUCTION	0	4	0.428571429	NONE	NONE	NONE
w1	w1.80	81	10	INSTRUCTION	0	5	0.476190476	NONE	NONE	NONE
w1	w1.80	81	11	INGREDIENT	5	1	0.523809524	Q184357	almond	NONE
w1	w1.80	81	12	INSTRUCTION	0	4	0.571428571	NONE	NONE	NONE
w1	w1.80	81	13	INGREDIENT	6	1	0.619047619	Q975953	almond milk	NONE
w1	w1.80	81	14	INSTRUCTION	0	6	0.666666667	NONE	NONE	NONE
w1	w1.80	81	15	INGREDIENT	7	1	0.714285714	Q68220931	parsley root	NONE
w1	w1.80	81	16	INSTRUCTION	0	2	0.761904762	NONE	NONE	NONE
w1	w1.80	81	17	SERVINGTIP	0	7	0.809523810	NONE	NONE	NONE
w1	w1.80	81	18	ALTERNATIVE	0	18	0.857142857	NONE	NONE	NONE
w1	w1.80	81	19	ALTERNATIVE	0	3	0.904761905	NONE	NONE	NONE
w1	w1.80	81	20	INGREDIENT	0	1	0.952380952	Q72827	lard	NONE
w1	w1.80	81	21	INGREDIENT	0	1	1.000000000	Q427457	cooking oil	NONE
w1	w1.82	82	1	TITLE	0	4	0.047619048	NONE	Rice pudding	NONE
w1	w1.82	82	2	DISH	0	1	0.095238095	Q636056	puree	NONE
w1	w1.82	82	3	INGREDIENT	0	1	0.142857143	Q5090	rice	NONE
w1	w1.82	82	4	INSTRUCTION	0	7	0.190476190	NONE	NONE	NONE
w1	w1.82	82	5	INGREDIENT	1	1	0.238095238	Q5090	rice	NONE
w1	w1.82	82	6	INSTRUCTION	0	3	0.285714286	NONE	NONE	NONE
w1	w1.82	82	7	INSTRUCTION	0	3	0.333333333	NONE	NONE	NONE
w1	w1.82	82	8	KITCHENTIP	0	10	0.380952381	NONE	NONE	NONE
w1	w1.82	82	9	INSTRUCTION	0	10	0.428571429	NONE	NONE	NONE
w1	w1.82	82	10	INGREDIENT	4	2	0.476190476	Q10988133	cow milk	NONE
w1	w1.82	82	11	INSTRUCTION	0	5	0.523809524	NONE	NONE	NONE
w1	w1.82	82	12	INGREDIENT	5	1	0.571428571	Q5090	rice	NONE
w1	w1.82	82	13	INSTRUCTION	0	3	0.619047619	NONE	NONE	NONE
w1	w1.82	82	14	INGREDIENT	6	1	0.666666667	Q16336079	yolk	NONE
w1	w1.82	82	15	INSTRUCTION	0	3	0.714285714	NONE	NONE	NONE
w1	w1.82	82	16	SERVINGTIP	0	31	0.761904762	NONE	NONE	NONE
w1	w1.82	82	17	INGREDIENT	0	1	0.809523810	Q16336079	yolk	NONE
w1	w1.82	82	18	ALTERNATIVE	0	6	0.857142857	NONE	NONE	NONE
w1	w1.82	82	19	INGREDIENT	0	1	0.904761905	Q72827	lard	NONE
w1	w1.82	82	20	INGREDIENT	0	1	0.952380952	Q34172	butter	NONE
w1	w1.82	82	21	INGREDIENT	0	1	1.000000000	Q5090	rice	NONE
w1	w1.83	83	1	TITLE	0	5	0.037037037	NONE	Game meat puree	NONE
w1	w1.83	83	2	DISH	0	1	0.074074074	Q636056	puree	NONE
w1	w1.83	83	3	INGREDIENT	0	1	0.111111111	Q19862498	game meat	NONE
w1	w1.83	83	4	INSTRUCTION	0	7	0.148148148	NONE	NONE	NONE
w1	w1.83	83	5	INGREDIENT	1	1	0.185185185	Q19862498	game meat	NONE
w1	w1.83	83	6	INSTRUCTION	0	3	0.222222222	NONE	NONE	NONE
w1	w1.83	83	7	INSTRUCTION	0	14	0.259259259	NONE	NONE	NONE
w1	w1.83	83	8	ALTERNATIVE	3	11	0.296296296	NONE	NONE	NONE
w1	w1.83	83	9	INGREDIENT	3	1	0.333333333	Q494268	blood	NONE
w1	w1.83	83	10	KITCHENTIP	3	9	0.370370370	NONE	NONE	NONE
w1	w1.83	83	11	INGREDIENT	3	2	0.407407407	Q107246464	chicken blood	NONE
w1	w1.83	83	12	INSTRUCTION	0	13	0.444444444	NONE	NONE	NONE
w1	w1.83	83	13	INGREDIENT	4	1	0.481481481	Q282	wine	NONE
w1	w1.83	83	14	INSTRUCTION	0	5	0.518518519	NONE	NONE	NONE
w1	w1.83	83	15	TOOL	5	1	0.555555556	Q15711817	pot	NONE
w1	w1.83	83	16	INSTRUCTION	0	7	0.592592593	NONE	NONE	NONE
w1	w1.83	83	17	INSTRUCTION	0	5	0.629629630	NONE	NONE	NONE
w1	w1.83	83	18	INSTRUCTION	0	5	0.666666667	NONE	NONE	NONE
w1	w1.83	83	19	INGREDIENT	8	1	0.703703704	Q72827	lard	NONE
w1	w1.83	83	20	INSTRUCTION	0	3	0.740740741	NONE	NONE	NONE
w1	w1.83	83	21	INSTRUCTION	0	9	0.777777778	NONE	NONE	NONE
w1	w1.83	83	22	INSTRUCTION	0	11	0.814814815	NONE	NONE	NONE
w1	w1.83	83	23	INGREDIENT	11	1	0.851851852	Q15046077	ginger	NONE
w1	w1.83	83	24	INGREDIENT	11	1	0.888888889	Q28165	cinnamon	NONE
w1	w1.83	83	25	INGREDIENT	11	1	0.925925926	Q57656231	unrefined cane sugar	NONE
w1	w1.83	83	26	INSTRUCTION	0	6	0.962962963	NONE	NONE	NONE
w1	w1.83	83	27	CLOSER	0	3	1.000000000	NONE	NONE	NONE
w1	w1.84	84	1	TITLE	0	4	0.100000000	NONE	Game meat puree, white	NONE
w1	w1.84	84	2	DISH	0	1	0.200000000	Q636056	puree	NONE
w1	w1.84	84	3	INGREDIENT	0	1	0.300000000	Q10990	meat	NONE
w1	w1.84	84	4	KITCHENTIP	0	7	0.400000000	NONE	NONE	NONE
w1	w1.84	84	5	INSTRUCTION	0	9	0.500000000	NONE	NONE	NONE
w1	w1.84	84	6	INGREDIENT	1	2	0.600000000	Q975953	almond milk	NONE
w1	w1.84	84	7	INGREDIENT	1	3	0.700000000	Q796758	egg white	NONE
w1	w1.84	84	8	INSTRUCTION	0	5	0.800000000	NONE	NONE	NONE
w1	w1.84	84	9	INGREDIENT	2	1	0.900000000	Q57656231	unrefined cane sugar	NONE
w1	w1.84	84	10	CLOSER	0	3	1.000000000	NONE	NONE	NONE
w1	w1.85	85	1	TITLE	0	4	0.090909091	NONE	Fish puree	NONE
w1	w1.85	85	2	DISH	0	1	0.181818182	Q636056	puree	NONE
w1	w1.85	85	3	INGREDIENT	0	1	0.272727273	Q600396	fish	NONE
w1	w1.85	85	4	INSTRUCTION	0	8	0.363636364	NONE	NONE	NONE
w1	w1.85	85	5	INGREDIENT	1	1	0.454545455	Q600396	fish	NONE
w1	w1.85	85	6	INSTRUCTION	0	3	0.545454545	NONE	NONE	NONE
w1	w1.85	85	7	INSTRUCTION	0	6	0.636363636	NONE	NONE	NONE
w1	w1.85	85	8	INGREDIENT	3	2	0.727272727	Q975953	almond milk	NONE
w1	w1.85	85	9	INSTRUCTION	0	7	0.818181818	NONE	NONE	NONE
w1	w1.85	85	10	SERVINGTIP	0	3	0.909090909	NONE	NONE	NONE
w1	w1.85	85	11	CLOSER	0	5	1.000000000	NONE	NONE	NONE
w1	w1.86	86	1	TITLE	0	5	0.045454545	NONE	Fish puree with blood	NONE
w1	w1.86	86	2	DISH	0	1	0.090909091	Q636056	puree	NONE
w1	w1.86	86	3	INGREDIENT	0	1	0.136363636	Q600396	fish	NONE
w1	w1.86	86	4	INSTRUCTION	0	10	0.181818182	NONE	NONE	NONE
w1	w1.86	86	5	ALTERNATIVE	1	9	0.227272727	NONE	NONE	NONE
w1	w1.86	86	6	INGREDIENT	1	3	0.272727273	Q107246653	northern pike blood	NONE
w1	w1.86	86	7	INGREDIENT	1	1	0.318181818	Q107246631	huso blood	NONE
w1	w1.86	86	8	INGREDIENT	1	1	0.363636364	Q107246424	asp blood	NONE
w1	w1.86	86	9	INSTRUCTION	0	8	0.409090909	NONE	NONE	NONE
w1	w1.86	86	10	TOOL	2	1	0.454545455	Q2621157	cheesecloth	NONE
w1	w1.86	86	11	KITCHENTIP	0	28	0.500000000	NONE	NONE	NONE
w1	w1.86	86	12	ALTERNATIVE	0	8	0.545454545	NONE	NONE	NONE
w1	w1.86	86	13	INGREDIENT	0	1	0.590909091	Q494268	blood	NONE
w1	w1.86	86	14	INGREDIENT	0	1	0.636363636	Q1468150	gingerbread for sauce	NONE
w1	w1.86	86	15	INSTRUCTION	0	12	0.681818182	NONE	NONE	NONE
w1	w1.86	86	16	INGREDIENT	3	1	0.727272727	Q42527	spice	NONE
w1	w1.86	86	17	INSTRUCTION	0	6	0.772727273	NONE	NONE	NONE
w1	w1.86	86	18	INGREDIENT	4	1	0.818181818	Q11254	table salt	NONE
w1	w1.86	86	19	INSTRUCTION	0	6	0.863636364	NONE	NONE	NONE
w1	w1.86	86	20	INGREDIENT	5	1	0.909090909	Q11254	table salt	NONE
w1	w1.86	86	21	INGREDIENT	5	1	0.954545455	Q42527	spice	NONE
w1	w1.86	86	22	CLOSER	0	2	1.000000000	NONE	NONE	NONE
w1	w1.87	87	1	TITLE	0	3	0.055555556	NONE	Oats puree	NONE
w1	w1.87	87	2	INGREDIENT	0	2	0.111111111	Q24265484	oats	NONE
w1	w1.87	87	3	INSTRUCTION	0	5	0.166666667	NONE	NONE	NONE
w1	w1.87	87	4	INGREDIENT	1	1	0.222222222	Q24265484	oats	NONE
w1	w1.87	87	5	INSTRUCTION	0	3	0.277777778	NONE	NONE	NONE
w1	w1.87	87	6	INSTRUCTION	0	3	0.333333333	NONE	NONE	NONE
w1	w1.87	87	7	INSTRUCTION	0	5	0.388888889	NONE	NONE	NONE
w1	w1.87	87	8	INGREDIENT	4	1	0.444444444	Q283	water	NONE
w1	w1.87	87	9	INSTRUCTION	0	7	0.500000000	NONE	NONE	NONE
w1	w1.87	87	10	INGREDIENT	5	2	0.555555556	Q10988133	cow milk	NONE
w1	w1.87	87	11	INSTRUCTION	0	8	0.611111111	NONE	NONE	NONE
w1	w1.87	87	12	INSTRUCTION	0	6	0.666666667	NONE	NONE	NONE
w1	w1.87	87	13	INGREDIENT	7	1	0.722222222	Q16336079	yolk	NONE
w1	w1.87	87	14	INSTRUCTION	0	4	0.777777778	NONE	NONE	NONE
w1	w1.87	87	15	INSTRUCTION	0	5	0.833333333	NONE	NONE	NONE
w1	w1.87	87	16	INGREDIENT	9	2	0.888888889	Q2249305	wheat flour	NONE
w1	w1.87	87	17	SERVINGTIP	0	13	0.944444444	NONE	NONE	NONE
w1	w1.87	87	18	CLOSER	0	2	1.000000000	NONE	NONE	NONE
w1	w1.88	88	1	TITLE	0	3	0.043478261	NONE	Apple puree	NONE
w1	w1.88	88	2	INGREDIENT	0	1	0.086956522	Q89	apple	NONE
w1	w1.88	88	3	DISH	0	1	0.130434783	Q636056	puree	NONE
w1	w1.88	88	4	INSTRUCTION	0	4	0.173913043	NONE	NONE	NONE
w1	w1.88	88	5	INGREDIENT	1	1	0.217391304	Q89	apple	NONE
w1	w1.88	88	6	INSTRUCTION	0	2	0.260869565	NONE	NONE	NONE
w1	w1.88	88	7	INSTRUCTION	0	5	0.304347826	NONE	NONE	NONE
w1	w1.88	88	8	TOOL	3	1	0.347826087	Q2366864	cooking pot	NONE
w1	w1.88	88	9	INSTRUCTION	0	5	0.391304348	NONE	NONE	NONE
w1	w1.88	88	10	INGREDIENT	4	1	0.434782609	Q72827	lard	NONE
w1	w1.88	88	11	INSTRUCTION	0	5	0.478260870	NONE	NONE	NONE
w1	w1.88	88	12	INGREDIENT	5	1	0.521739130	Q42527	spice	NONE
w1	w1.88	88	13	TOOL	5	1	0.565217391	Q153988	bowl	NONE
w1	w1.88	88	14	ALTERNATIVE	0	20	0.608695652	NONE	NONE	NONE
w1	w1.88	88	15	ALTERNATIVE	0	6	0.652173913	NONE	NONE	NONE
w1	w1.88	88	16	INGREDIENT	0	1	0.695652174	Q7802	bread	NONE
w1	w1.88	88	17	INGREDIENT	0	1	0.739130435	Q15260613	chicken egg	NONE
w1	w1.88	88	18	KITCHENTIP	0	10	0.782608696	NONE	NONE	NONE
w1	w1.88	88	19	DISH	0	1	0.826086957	Q636056	puree	NONE
w1	w1.88	88	20	ALTERNATIVE	0	3	0.869565217	NONE	NONE	NONE
w1	w1.88	88	21	INGREDIENT	0	1	0.913043478	Q2751465	quince	NONE
w1	w1.88	88	22	INGREDIENT	0	1	0.956521739	Q13099586	pear	NONE
w1	w1.88	88	23	CLOSER	0	2	1.000000000	NONE	NONE	NONE
w1	w1.89	89	1	TITLE	0	3	0.050000000	NONE	Fake morels, raisins and almonds	NONE
w1	w1.89	89	2	INGREDIENT	0	1	0.100000000	Q1129282	morel	analogy
w1	w1.89	89	3	INSTRUCTION	0	3	0.150000000	NONE	NONE	NONE
w1	w1.89	89	4	INGREDIENT	1	2	0.200000000	Q13186	raisin	NONE
w1	w1.89	89	5	INSTRUCTION	0	4	0.250000000	NONE	NONE	NONE
w1	w1.89	89	6	INSTRUCTION	0	4	0.300000000	NONE	NONE	NONE
w1	w1.89	89	7	TOOL	3	1	0.350000000	Q45778	mortar	NONE
w1	w1.89	89	8	INSTRUCTION	0	4	0.400000000	NONE	NONE	NONE
w1	w1.89	89	9	INGREDIENT	4	2	0.450000000	Q184357	almond	NONE
w1	w1.89	89	10	INSTRUCTION	0	3	0.500000000	NONE	NONE	NONE
w1	w1.89	89	11	INSTRUCTION	0	5	0.550000000	NONE	NONE	NONE
w1	w1.89	89	12	INGREDIENT	6	1	0.600000000	Q57656231	unrefined cane sugar	NONE
w1	w1.89	89	13	INGREDIENT	6	1	0.650000000	Q15046077	ginger	NONE
w1	w1.89	89	14	INSTRUCTION	0	15	0.700000000	NONE	NONE	NONE
w1	w1.89	89	15	INGREDIENT	7	1	0.750000000	Q13099586	pear	comparison
w1	w1.89	89	16	INSTRUCTION	0	4	0.800000000	NONE	NONE	NONE
w1	w1.89	89	17	INGREDIENT	8	2	0.850000000	Q184357	almond	NONE
w1	w1.89	89	18	INSTRUCTION	0	8	0.900000000	NONE	NONE	NONE
w1	w1.89	89	19	INGREDIENT	9	1	0.950000000	Q134267	plant stem	analogy
w1	w1.89	89	20	CLOSER	0	2	1.000000000	NONE	NONE	NONE
w1	w1.90	90	1	TITLE	0	3	0.037037037	NONE	Pork puree	NONE
w1	w1.90	90	2	INGREDIENT	0	1	0.074074074	Q191768	pork	NONE
w1	w1.90	90	3	DISH	0	1	0.111111111	Q636056	puree	NONE
w1	w1.90	90	4	INSTRUCTION	0	9	0.148148148	NONE	NONE	NONE
w1	w1.90	90	5	INGREDIENT	1	2	0.185185185	Q191768	pork	NONE
w1	w1.90	90	6	INGREDIENT	1	1	0.222222222	Q1365868	pork belly	NONE
w1	w1.90	90	7	INSTRUCTION	0	4	0.259259259	NONE	NONE	NONE
w1	w1.90	90	8	INSTRUCTION	0	14	0.296296296	NONE	NONE	NONE
w1	w1.90	90	9	INGREDIENT	3	1	0.333333333	Q3695900	pork rind	exclusion
w1	w1.90	90	10	INGREDIENT	3	1	0.370370370	Q3695900	pork rind	exclusion
w1	w1.90	90	11	INSTRUCTION	0	7	0.407407407	NONE	NONE	NONE
w1	w1.90	90	12	REF	4	4	0.444444444	NONE	NONE	NONE
w1	w1.90	90	13	INGREDIENT	4	1	0.481481481	Q7886	lung	comparison
w1	w1.90	90	14	DISH	4	1	0.518518519	Q636056	puree	comparison
w1	w1.90	90	15	INSTRUCTION	0	7	0.555555556	NONE	NONE	NONE
w1	w1.90	90	16	INGREDIENT	5	1	0.592592593	Q107246709	pork broth	NONE
w1	w1.90	90	17	INSTRUCTION	0	8	0.629629630	NONE	NONE	NONE
w1	w1.90	90	18	INGREDIENT	6	1	0.666666667	Q1501889	white bread	NONE
w1	w1.90	90	19	INGREDIENT	6	1	0.703703704	Q3143131	pepper	NONE
w1	w1.90	90	20	INSTRUCTION	0	3	0.740740741	NONE	NONE	NONE
w1	w1.90	90	21	INGREDIENT	7	1	0.777777778	Q72827	lard	NONE
w1	w1.90	90	22	KITCHENTIP	0	9	0.814814815	NONE	NONE	NONE
w1	w1.90	90	23	INGREDIENT	0	1	0.851851852	Q7886	lung	NONE
w1	w1.90	90	24	DISH	0	1	0.888888889	Q636056	puree	NONE
w1	w1.90	90	25	INGREDIENT	0	1	0.925925926	Q10990	meat	NONE
w1	w1.90	90	26	DISH	0	1	0.962962963	Q636056	puree	NONE
w1	w1.90	90	27	CLOSER	0	2	1.000000000	NONE	NONE	NONE
w1	w1.91	91	1	TITLE	0	2	0.043478261	NONE	Leek puree	NONE
w1	w1.91	91	2	INGREDIENT	0	1	0.086956522	Q21870138	leek	NONE
w1	w1.91	91	3	INSTRUCTION	0	4	0.130434783	NONE	NONE	NONE
w1	w1.91	91	4	INSTRUCTION	0	2	0.173913043	NONE	NONE	NONE
w1	w1.91	91	5	INSTRUCTION	0	7	0.217391304	NONE	NONE	NONE
w1	w1.91	91	6	INGREDIENT	3	1	0.260869565	Q283	water	NONE
