panel	reading_mode	representation	descriptor_token	positive_loci	gain_bits	positive_gain_folios
TARGET_CAPACITY_GE3	ZL3b	EDGE_ONLY	light	24	-16.5997120945	2
TARGET_CAPACITY_GE3	ZL3b	EDGE_ONLY	leaf	26	-22.6496730472	2
TARGET_CAPACITY_GE3	ZL3b	EDGE_ONLY	dark	28	-26.4957796957	2
TARGET_CAPACITY_GE3	ZL3b	EDGE_STRIPPED_CHAR3	light	24	-1.34425575183	1
TARGET_CAPACITY_GE3	ZL3b	EDGE_STRIPPED_CHAR3	root	23	-6.108893037	1
TARGET_CAPACITY_GE3	ZL3b	EDGE_STRIPPED_CHAR3	leaf	26	-7.31341114085	1
TARGET_CAPACITY_GE3	ZL3b	EDGE_STRIPPED_CHAR3	large	3	-7.4247766119	1
TARGET_CAPACITY_GE3	ZL3b	EDGE_STRIPPED_CHAR3	coloured	3	-7.58187924592	1
TARGET_CAPACITY_GE3	ZL3b	EDGE_STRIPPED_CHAR3	stem	15	-7.90973437895	1
TARGET_CAPACITY_GE3	ZL3b	EDGE_STRIPPED_CHAR3	dark	28	-7.98419901729	1
TARGET_CAPACITY_GE3	ZL3b	EDGE_STRIPPED_CHAR3	flower	8	-11.7504340694	1
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_CHAR3	leaf	26	-2.85411719942	3
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_CHAR3	large	3	-3.7583499342	3
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_CHAR3	coloured	3	-4.25760671679	2
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_CHAR3	root	23	-5.25724324688	1
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_CHAR3	flower	8	-6.36865070531	2
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_CHAR3	light	24	-6.62249046495	2
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_CHAR3	stem	15	-13.4271247366	2
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_CHAR3	dark	28	-13.7554740179	2
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	root	23	0.685536548888	3
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	coloured	3	-1.37916105058	4
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	large	3	-1.79042944481	3
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	light	24	-2.34388936426	3
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	leaf	26	-3.58058074616	1
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	stem	15	-3.79429472348	1
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	flower	8	-6.05027948923	2
TARGET_CAPACITY_GE3	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	dark	28	-6.81934135702	1
TARGET_CAPACITY_GE3	ZL3b	RAW_CHAR3	flower	8	-1.25426156228	3
TARGET_CAPACITY_GE3	ZL3b	RAW_CHAR3	large	3	-1.40117053784	4
TARGET_CAPACITY_GE3	ZL3b	RAW_CHAR3	root	23	-1.8538316307	2
TARGET_CAPACITY_GE3	ZL3b	RAW_CHAR3	light	24	-2.6666123232	3
TARGET_CAPACITY_GE3	ZL3b	RAW_CHAR3	leaf	26	-2.95096067326	2
TARGET_CAPACITY_GE3	ZL3b	RAW_CHAR3	stem	15	-3.32296714416	1
TARGET_CAPACITY_GE3	ZL3b	RAW_CHAR3	coloured	3	-4.78349713623	2
TARGET_CAPACITY_GE3	ZL3b	RAW_CHAR3	dark	28	-7.03867740468	1
TARGET_CAPACITY_GE3	ZL3b	RESIDUAL_HOST_CHAR3	large	3	-2.25476574117	2
TARGET_CAPACITY_GE3	ZL3b	RESIDUAL_HOST_CHAR3	leaf	26	-3.20313154325	1
TARGET_CAPACITY_GE3	ZL3b	RESIDUAL_HOST_CHAR3	flower	8	-3.36224019346	3
TARGET_CAPACITY_GE3	ZL3b	RESIDUAL_HOST_CHAR3	coloured	3	-4.06941465198	3
TARGET_CAPACITY_GE3	ZL3b	RESIDUAL_HOST_CHAR3	root	23	-5.3957506772	0
TARGET_CAPACITY_GE3	ZL3b	RESIDUAL_HOST_CHAR3	light	24	-6.67084113512	2
TARGET_CAPACITY_GE3	ZL3b	RESIDUAL_HOST_CHAR3	stem	15	-7.64904097143	1
TARGET_CAPACITY_GE3	ZL3b	RESIDUAL_HOST_CHAR3	dark	28	-9.6592629884	1
TARGET_CAPACITY_GE3	ZL3b	STA_FAMILY_CHAR3	flower	8	2.04141897114	3
TARGET_CAPACITY_GE3	ZL3b	STA_FAMILY_CHAR3	coloured	3	-3.08896128833	3
TARGET_CAPACITY_GE3	ZL3b	STA_FAMILY_CHAR3	large	3	-4.62645010225	3
TARGET_CAPACITY_GE3	ZL3b	STA_FAMILY_CHAR3	root	23	-7.44821724957	1
TARGET_CAPACITY_GE3	ZL3b	STA_FAMILY_CHAR3	light	24	-8.67642931081	1
TARGET_CAPACITY_GE3	ZL3b	STA_FAMILY_CHAR3	dark	28	-9.44594608788	2
TARGET_CAPACITY_GE3	ZL3b	STA_FAMILY_CHAR3	stem	15	-12.8255817577	2
TARGET_CAPACITY_GE3	ZL3b	STA_FAMILY_CHAR3	leaf	26	-13.0920102509	2
