edition	page	physical_folio	field_id	record_scope	line_depth	field_index	predicted_role_like	supported_abstract_role_like	p_opener	p_operation	p_ingredient	p_tool	p_closer	claim_state
RF1b	f114v	f114	RF1b|f114v.21|F02	BODY	1	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001066177	0.392323753	0.538595819	0.065905260	0.002108990	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.21|F03	BODY	1	3	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000500366	0.799925977	0.159848298	0.019183552	0.020541808	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.22|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000097518	0.893419313	0.003987107	0.000424362	0.102071699	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.22|F02	BODY	2	2	CLOSER	RECORD_CLOSER_LIKE	0.000017603	0.167507689	0.266381289	0.035411514	0.530681906	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.23|F01	OPEN	0	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.116130481	0.047173574	0.782810569	0.053884365	0.000001011	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.23|F02	OPEN	0	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.215891668	0.675808411	0.101302454	0.006985393	0.000012075	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.23|F03	OPEN	0	3	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.076818811	0.787632740	0.125359997	0.010157290	0.000031162	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.23|F04	OPEN	0	4	INGREDIENT	SHORT_ARGUMENT_LIKE	0.003025767	0.043191016	0.857961578	0.095811591	0.000010048	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.24|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.008393392	0.828488021	0.147454815	0.015378041	0.000285731	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.24|F02	BODY	1	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002840072	0.823952611	0.154444921	0.017643745	0.001118650	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.24|F03	BODY	1	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000099869	0.036195994	0.839906493	0.123283926	0.000513718	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.24|F04	BODY	1	4	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000227099	0.363484618	0.542644192	0.074813596	0.018830496	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.25|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000111989	0.664249819	0.143093043	0.018673043	0.173872107	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.25|F02	BODY	2	2	CLOSER	RECORD_CLOSER_LIKE	0.000019084	0.287949817	0.064622287	0.008412468	0.638996344	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.26|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.208873850	0.790713757	0.000390238	0.000015316	0.000006838	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.26|F02	OPEN	0	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.007611049	0.050372210	0.873251749	0.068750784	0.000014207	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.27|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002507855	0.996594211	0.000297884	0.000018838	0.000581211	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.28|F01	BODY	2	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000088438	0.040636793	0.861990457	0.093245046	0.004039266	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f114v	f114	RF1b|f114v.28|F02	BODY	2	2	CLOSER	RECORD_CLOSER_LIKE	0.000030328	0.411157736	0.001712414	0.000135582	0.586963940	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.1|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.446740719	0.536120938	0.016255663	0.000878609	0.000004070	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.1|F02	OPEN	0	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.171664731	0.382439795	0.415011375	0.030874634	0.000009464	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.1|F03	OPEN	0	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.057338271	0.418403262	0.482093001	0.042142538	0.000022928	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.1|F04	OPEN	0	4	INGREDIENT	SHORT_ARGUMENT_LIKE	0.003025767	0.043191016	0.857961578	0.095811591	0.000010048	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.1|F05	OPEN	0	5	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000933482	0.040604070	0.851770743	0.106661007	0.000030697	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.2|F01	BODY	1	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001913594	0.395109082	0.536153271	0.066081070	0.000742983	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.2|F02	BODY	1	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000886716	0.949443656	0.040255355	0.004639637	0.004774637	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.2|F03	BODY	1	3	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000316497	0.926650644	0.041153715	0.004958259	0.026920885	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.2|F04	BODY	1	4	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000012364	0.032317665	0.820554587	0.128571576	0.018543808	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.3|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000011748	0.586127023	0.000124744	0.000012434	0.413724052	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.35|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.262777193	0.716340485	0.019968093	0.000895676	0.000018553	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.35|F02	OPEN	0	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.010438088	0.988801127	0.000556175	0.000029719	0.000174891	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.36|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.001447343	0.947168982	0.034441977	0.002583283	0.014358415	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.36|F02	BODY	1	2	CLOSER	RECORD_CLOSER_LIKE	0.000042467	0.306938584	0.012427129	0.000967969	0.679623851	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.37|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.204151286	0.795740579	0.000100115	0.000003840	0.000004180	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.38|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.038219026	0.961488987	0.000257568	0.000013255	0.000021164	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.38|F02	BODY	1	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.011022639	0.436526959	0.508153744	0.044055943	0.000240715	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.38|F03	BODY	1	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000288256	0.041781674	0.861969638	0.095562316	0.000398116	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.39|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000394262	0.902710709	0.036762329	0.003445738	0.056686963	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.39|F02	BODY	2	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000007989	0.029947417	0.715675404	0.086197459	0.168171731	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.40|F01	OPEN	0	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.082804037	0.052959331	0.816569832	0.047664285	0.000002515	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.40|F02	OPEN	0	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.054423330	0.817366429	0.120222246	0.007882829	0.000105166	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.40|F03	OPEN	0	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.004541909	0.434804493	0.514920300	0.044742073	0.000991226	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.40|F04	OPEN	0	4	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000683351	0.927637469	0.035953845	0.003053891	0.032671445	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.41|F01	BODY	1	1	CLOSER	RECORD_CLOSER_LIKE	0.000032624	0.368602558	0.004434228	0.000365660	0.626564931	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.42|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.398474269	0.595938526	0.005293504	0.000290485	0.000003216	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.42|F02	OPEN	0	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.191740461	0.800276742	0.007493941	0.000481997	0.000006859	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.43|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.095255154	0.872248437	0.030134456	0.002345275	0.000016677	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.43|F02	BODY	1	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.005236433	0.043080233	0.855473317	0.096205198	0.000004819	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.43|F03	BODY	1	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001918457	0.040855466	0.850449255	0.106765997	0.000010825	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.43|F04	BODY	1	4	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.005992690	0.951787855	0.037876753	0.004100914	0.000241787	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.44|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002029344	0.984373283	0.011667530	0.001300996	0.000628847	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.44|F02	BODY	2	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000530173	0.997210907	0.000756724	0.000080611	0.001421584	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.45|F01	BODY	3	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000301354	0.362140639	0.548630598	0.081700620	0.007226790	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.45|F02	BODY	3	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000018907	0.032125448	0.822818823	0.140359685	0.004677136	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.45|F03	BODY	3	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000008033	0.030395750	0.806902012	0.139388814	0.023305391	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.45|F04	BODY	3	4	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000003219	0.026453204	0.726473255	0.125037935	0.122032387	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.4|F01	OPEN	0	1	OPENER	UNRESOLVED_EDGE_CLASS	0.399006052	0.277840077	0.301500101	0.021650920	0.000002850	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.4|F02	OPEN	0	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.045830135	0.045183598	0.833091186	0.075894052	0.000001029	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.4|F03	OPEN	0	3	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.080378253	0.918254184	0.001270365	0.000090553	0.000006645	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.4|F04	OPEN	0	4	INGREDIENT	SHORT_ARGUMENT_LIKE	0.008659213	0.042538978	0.851145743	0.097653606	0.000002460	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.5|F01	BODY	1	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.003807069	0.040755340	0.847944217	0.107489105	0.000004268	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.5|F02	BODY	1	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.011602922	0.976206013	0.010992725	0.001140223	0.000058117	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.5|F03	BODY	1	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000770258	0.037315685	0.836435627	0.125461878	0.000016553	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.5|F04	BODY	1	4	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.003566110	0.814164036	0.160422419	0.021462123	0.000385312	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.5|F05	BODY	1	5	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000166952	0.034326678	0.824960849	0.140454823	0.000090697	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.6|F01	BODY	2	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000539295	0.360148915	0.549474233	0.088170023	0.001667534	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.6|F02	BODY	2	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000038891	0.031827068	0.816132711	0.151296932	0.000704398	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.6|F03	BODY	2	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000019276	0.030723179	0.812315777	0.154705399	0.002236368	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.6|F04	BODY	2	4	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000081837	0.916187267	0.013000283	0.001883733	0.068846880	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.6|F05	BODY	2	5	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000043955	0.574674437	0.136557628	0.022158206	0.266565774	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.7|F01	BODY	3	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000008838	0.559415660	0.000515217	0.000067210	0.439993074	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.8|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.146042292	0.853918082	0.000033561	0.000001195	0.000004869	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.8|F02	OPEN	0	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.007611049	0.050372210	0.873251749	0.068750784	0.000014207	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.9|F01	BODY	1	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.004541909	0.434804493	0.514920300	0.044742073	0.000991226	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.9|F02	BODY	1	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000088438	0.040636793	0.861990457	0.093245046	0.004039266	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.9|F03	BODY	1	3	CLOSER	RECORD_CLOSER_LIKE	0.000028258	0.448608457	0.000745464	0.000056979	0.550560842	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.10|F01	OPEN	0	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.116130481	0.047173574	0.782810569	0.053884365	0.000001011	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.10|F02	OPEN	0	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.034760016	0.047949321	0.847147934	0.070140851	0.000001878	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.10|F03	OPEN	0	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.057338271	0.418403262	0.482093001	0.042142538	0.000022928	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.10|F04	OPEN	0	4	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.022301913	0.940491228	0.034136044	0.002993286	0.000077529	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.10|F05	OPEN	0	5	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000933482	0.040604070	0.851770743	0.106661007	0.000030697	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.10|F06	OPEN	0	6	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000299298	0.038264153	0.845364331	0.115958338	0.000113879	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.11|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000622015	0.991383802	0.004150426	0.000437714	0.003406043	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.11|F02	BODY	1	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000223870	0.975661335	0.004278470	0.000471678	0.019364646	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.12|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000111989	0.664249819	0.143093043	0.018673043	0.173872107	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.12|F02	BODY	2	2	CLOSER	RECORD_CLOSER_LIKE	0.000016974	0.413637392	0.005701714	0.000666924	0.579976995	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.13|F01	OPEN	0	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.096786452	0.043913669	0.792584953	0.066714262	0.000000664	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.13|F02	OPEN	0	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.046934868	0.044289590	0.830209347	0.078565304	0.000000890	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.13|F03	OPEN	0	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.022414113	0.043443261	0.844967305	0.089174080	0.000001241	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.13|F04	OPEN	0	4	INGREDIENT	SHORT_ARGUMENT_LIKE	0.062351670	0.395910608	0.490295565	0.051431304	0.000010852	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.13|F05	OPEN	0	5	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.033101457	0.955485163	0.010397268	0.000996722	0.000019390	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.14|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.010717891	0.988512433	0.000683603	0.000064091	0.000021982	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.14|F02	BODY	1	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.007380645	0.988152874	0.003981667	0.000430686	0.000054128	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.15|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002865074	0.996238399	0.000735484	0.000079735	0.000081308	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.15|F02	BODY	2	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002397289	0.983572671	0.012197703	0.001563469	0.000268868	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.16|F01	BODY	3	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000158399	0.033372230	0.818635105	0.147762692	0.000071575	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.16|F02	BODY	3	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000082283	0.032220459	0.813957652	0.153572602	0.000167003	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.16|F03	BODY	3	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000298464	0.346457961	0.553091994	0.097221449	0.002930132	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.16|F04	BODY	3	4	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000172015	0.985577771	0.004750576	0.000686770	0.008812868	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.16|F05	BODY	3	5	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000012544	0.029259581	0.802755071	0.164785485	0.003187319	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.17|F01	BODY	4	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000043853	0.931268899	0.001886952	0.000271890	0.066528405	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.17|F02	BODY	4	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000031957	0.679804422	0.035837519	0.005868145	0.278457957	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.18|F01	BODY	5	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000008372	0.535279981	0.001138427	0.000163965	0.463409256	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.19|F01	OPEN	0	1	OPENER	UNRESOLVED_EDGE_CLASS	0.485808373	0.446658876	0.063754093	0.003774600	0.000004059	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.19|F02	OPEN	0	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.038275038	0.047333337	0.843277261	0.071112771	0.000001593	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.19|F03	OPEN	0	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.012438271	0.045569825	0.857819890	0.084168977	0.000003037	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.19|F04	OPEN	0	4	INGREDIENT	SHORT_ARGUMENT_LIKE	0.024485258	0.416588720	0.507792895	0.051092432	0.000040695	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.19|F05	OPEN	0	5	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001386768	0.040773047	0.851132420	0.106690628	0.000017137	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
RF1b	f115r	f115	RF1b|f115r.19|F06	OPEN	0	6	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000484074	0.038553779	0.844657507	0.116253025	0.000051615	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
