corpus	book_or_ms	record_id	expanded_diplomatic_record	regularized_addressee	regularized_content	regularized_other_sections
NUREMBERG	Band3	NB_B3_R000593	Vlm Lıeben frewnde /. Vns ıſt ein brief von vnd cʒwo abſchrift darynne von vnſerm gnedıgen herren dem Römiſchen künig kumen / als vvir ewrer vveiſheit der abſchrıfte ſchıcken beſloʒʒen in dıſem briefe / Nu haben wir vernomen / wie Jr ewr botſchaft vnd die andern Stete ewr botſchaft / von der ewrn gütes vvegen / beÿ vnſern herren in dem gepirge von Öſterreich gehabt habt /. vnd daʒ der andern Stete frewnde yecʒunden beÿ ew cʒü vlme ſein / . Darvmb Rogamus / . was antwurt ew von vnſerm von Öſterreich vvorden / ſeÿ / oder ob die ewren ıhts da awſgetragen haben /. vnd ob Jr vnd die andern Stete ew von derſelben ſache wegen ıht vnterredt habt oder cʒe rat worden ſeit wie Jr das fürbas für ew nemen vnd handeln wöllet / dann daʒ Jr vns das / als vil ewrer vveiſheit fü r glıch ſeÿ / an ewrem brief bey dıſem boten verſchreiben wöllet / daʒ vvir vns in den ſachen von der vnſern wegen darnach deſter bas cʒerichten wıſſen / Das wöllen wir in ſölıchen vnd andern ſachen vmb etc datum ın vıgılia etc x	Ulm	Lieben frewnde, uns ist ein brief und czwo abschrift darynne von unserm gnedigen herren, dem römischen künig, kumen, als wir ewrer weisheit der abschrifte schicken beslozzen in disem briefe; und wir haben seinen gnaden darauf geantwurt, daz uns nicht füglich sey, das güt awsczenemen, und haben sein gnad gepeten, daz er das abtragen und die, di das aufhalten getan haben, unklaghaft machen wölle. Nu haben wir vernomen, wie ir und die andern stete ewr botschaft von der ewrn gütes wegen in dem gepirge gehabt habt und daz der andern stete frewnde yeczunden bey ew czü Ulme sein. Darumb rogamus, was antwurt ew worden sey oder ob die ewren ihts da awsgetragen haben und ob ir und die andern stete ew von derselben sache wegen iht unterredt habt oder cze rat worden seit, wie ir das fürbas für ew nemen und handeln wöllet, daz ir uns das als vil dann ewrer weisheit füglich sey, an ewrem brief bey disem boten verschreiben wöllet, daz wir uns in den sachen von der unsern wegen darnach dester bas czerichten wissen. Das wöllen wir in sölichen und andern sachen umb etc. Datum in vigilia etc. x.	NONE
NUREMBERG	Band3	NB_B3_R000594	Raban Biſchof cʒu Speyr Gnediger herre / Als wir Hanſen Mawrer vnſern diener yecʒunden cʒu vnſerm gnedigen herren dem Römiſchen künig ſenden ſchicken von des guts wegen / als man den vnſern in dem dem gepirg aufgehalten hat / haben vvir dem egenanten ~ vnſerm diener beuolhen ſünderlichen mit ewrn gnaden davon cʒureden / vnd Rogamus vvas derſelb vnſer diener etc gnediglıchen verhören / vnd ewr hilff / vnd fürderung gen vnſerm gnedigen herren dem künig dartʒu tün wöllet / als wir cʒu ewrn gnaden beſunder getrawen haben / vnd vmb ewr hochwirdikeit allʒeit gern verdienen wöllen datum in vıgilıa Natiuıtatis Christi Anno ixo	Raban, bischof czu Speyr	Gnediger herre, als wir Hansen Mawrer, unsern diener, yeczunden czu unserm gnedigen herren, dem römischen künig, schicken von des guts wegen, als man den unsern in dem gepirg aufgehalten hat, haben wir dem egenanten unserm diener bevolhen sünderlichen mit ewrn gnaden davon czureden. Und rogamus, was derselb unser diener etc. gnediglichen verhören und ewr hilff und fürderung gen unserm gnedigen herren, dem künig, darczu tün wöllet, als wir czu ewrn gnaden besunder getrawen haben und umb ewr hochwirdikeit allzeit gern verdienen wöllen. Datum in vigilia nativitatis Christi anno ixo.	NONE
NUREMBERG	Band3	NB_B3_R000595	Eger Lieben freunde . Es iſt einer / hie in vnſer venknüſʒe kumen . Cüncʒell viſcher von Herſprugk genant . vnd der hat geſagt / vvie daʒ er einen ewrm mitburger Eberhart drotcʒieher genant / etwielang hab gedient / vnd an dem Rigell geʒogen / vnd Jm dreẏ ſılbrein pecher ſechs ſılbrein löffel vnd ein ſchellein auſʒ einem kalter geſtolen hab . / daʒ alles noch vorhanden iſt . daʒ mügt Jr Jm alſo wol cʒewiſʒen tun vnd wil derſelb ewr mitburger mit dem rechten ichts darcʒu tun . / vvenn er dann darumb in einer kürcʒe cʒu vns her kumpt . / So wöllen wir Jm / vnuercʒogen ſlewniges rechten cʒu Jm helffen / alſo daʒ er Jn nicht v̈berſıben bedarffe vvann er des alſo bekant hat / . antvvurtt datum feria vȷ ante Paulȷ Conuerſionem . xo .	Eger	Lieben freunde, es ist einer hie in unser venknüsze kumen, Cünczell Vischer von Hersprugk genant, und der hat gesagt, wie daz er einen ewrm mitburger, Eberhart Drotczieher genant, etwielang hab gedient und an dem rigell gezogen und im drey silbrein pecher, sechs silbrein löffel und ein schellein ausz einem kalter gestolen hab, daz alles noch vorhanden ist. Daz mügt ir im also wol czewiszen tun; und wil derselb ewr mitburger mit dem rechten ichts darczu tun, wenn er dann darumb in einer kürcze czu uns her kumpt, so wöllen wir im unverczogen slewniges rechten czu im helffen, also daz er in nicht übersiben bedarffe, wann er des also bekant hat. Antwurtt. Datum feria vi ante Pauli conversionem xo.	NONE
NUREMBERG	Band3	NB_B3_R000596	Nördlingen Lıeben frewnde Als Jr vns verſchrıben vnd Conrad VValtſtromers brief geſant habt Darvmb haben wir Jn durch ewrn vvıllen beſant / vnd Jm das ernſtlıch vnterſagt daʒ er ew in ſölıcher maʒʒe nicht mer ſchreıben ſulle vnd getrawen ew vvol Jr ſeit Jm oder ſeinem ſcheinboten beholffen / daʒ er von den ewrn entrichtet werde / vnd wo wir ew lıeb vnd fruntſchaft beweıſen möhten / Das teten vvir allcʒeit gerne Datum ferıa ııj̃ . ante Circumcıſionem domini . xo .	Nördlingen	Lieben freunde, als ir uns verschriben und Conrad Waltstromers brief gesant habt, darumb haben wir in durch ewrn willen besant und im das ernstlich untersagt, daz er ew in sölicher mazze nicht mer schreiben sulle und getrawen ew wol, ir seit im oder seinem scheinboten beholffen, daz er von den ewrn entrichtet werde. Und wo wir ew lieb und fruntschaft beweisen möhten, das teten wir allczeit gerne. Datum feria iii ante circumcisionem domini xo.	NONE
NUREMBERG	Band3	NB_B3_R000597	Rotemburg / Lıeben frewnd / Als Jr vns verſchriben habt von der richtigung wegen als cʒwiſchen ew vnd Hornegken von Hormberg geſchehen / ıſt / Alſ dabeÿ / Peter Volkmer vnſer Ratgeſell geweſen ıſt /. Darvmb haben denſelben Peter volkmer verhört / vnd ob wir des fürbas ıht red hörten / darynnen vvolten vvir ew gerne verantwurten ſo wir peſte möchten / vvan wo wir ewrer erſamkeit lıeb vnd frewntſchaft beweiſen mohten / Das teten vvir allcʒeit gerne / Datum in Craſtino Circumciſionem dominȷ	Rotemburg	Lieben frewnd, als ir uns verschriben habt von der richtigung wegen, als czwischen ew und Hornegken von Hormberg geschehen ist, dabey Peter Volkmer, unser ratgesell, gewesen ist. Darumb haben denselben Peter Volkmer verhört und ob wir des fürbas iht red hörten, darynnen wolten wir ew gerne verantwurten, so wir peste möchten. Wan wo wir ewrer ersamkeit lieb und frewntschaft beweisen mohten, das teten wir allczeit gerne. Datum in crastino circumcisionem domini.	NONE
NUREMBERG	Band3	NB_B3_R000598	Vlrich Sneıder cʒü Jnchenhofen Vnſern grüs cʒevor / Als du vns geſchriben haſt / von Steffan Schüllers Vlrich Holpers vnd f Staimpachs vnſers Burgers wegen vnd der habe die wernher Lawffemberger vnſer Burger ſelıg gelaſſen hat / haben vvir die egenanten dreÿ vnſer Burger deinen brief hören laſſen / vnd ſie darvmb cʒe rede geſacʒt / . vnd die haben vns geantwurt / daʒ der egenante wernher Lawffemberger ein redlıch geſchefte getan / vnd ſie darüber cʒevormünden geſecʒt hab / vnd das haben ſie awſgericht vnd damit getan / als ſein geſcheft brief den ſie l vnter des Gerichts Jnſıgel cʒü Nuremberg awſweıſe / . vnd haben dir auch ſchon geben was er dir geſchıckt hab / des ſie auch einen quitbrıf vnter deʒ Gerichts Jnſıgel haben / vnd ſie mainen / daʒ ſie dir nichts mer ſchuldig ſein /. Doch dewht noch dich daʒ du darüber cʒü Jn oder andern vnſern Burgern ıht cʒeſprechen Beſunder als du ſchreibſt / daʒ des Lawffembergers güts ein teil auf vnſerm hawſe ligen ſolt / Laſſen wir dich wiſſen / daʒ ſeins güts nichts auf vnſerm hawſe lıgt / . Dann dewcht dich daʒ du darüber cʒü den egenanten oder andern vnſern Burgern noch ıht cʒüſprechen heſt / Darvmb wöllen vvir dir oder deinem ſcheimboten mit deinem vollen gewalt / vnuercʒogenen ſlewnigen rechtens gerne helffen vor des Reiches Richter hie cʒü Nuremberg / wenn wir des ermant werden ſo dıeſelben vnſer Burger cʒü den du cʒüſprechen haſt anheim ſind / . woltſt du dich aber darüber von vns beklagen oder / die vnſern bekumern / Daran teſt du vns vnd den vnſern vngütlıch Datum vtsupra	Ulrich Sneider czü Inchenhofen	Unsern grüs czevor. Als du uns geschriben hast von Steffan Schüllers, Ulrich Holpers und F. Staimpachs, unsers burgers, wegen und der habe, die Wernher Lawffemberger, unser burger selig, gelassen hat, haben wir die egenanten drey unser burger deinen brief hören lassen und sie darumb cze rede gesaczt. Und die haben uns geantwurt, daz der egenante Wernher Lawffemberger ein redlich geschefte getan und sie darüber czevormünden geseczt hab und das haben sie awsgericht und damit getan, als sein gescheft brief unter des gerichts insigel czü Nuremberg awsweise. Und haben dir auch schon geben, was er dir geschickt hab, des sie auch einen quitbrif unter dez gerichts insigel haben, und sie mainen daz sie dir nichts mer schuldig sein. Besunder als du schreibst, daz des Lawffembergers güts ein teil auf unserm hawse ligen solt, lassen wir dich wissen, daz seins güts nichts auf unserm hawse ligt. Dann dewcht dich, daz du darüber czü den egenanten oder andern unsern burgern noch iht czüsprechen hest, darumb wöllen wir dir oder deinem scheimboten mit deinem vollen gewalt unverczogenen slewnigen rechtens gerne helffen vor des reiches richter hie czü Nuremberg, wenn wir des ermant werden, so dieselben unser burger, czü den du czüsprechen hast, anheim sind. Woltst du dich aber darüber von uns beklagen oder die unsern bekumern, daran test du uns und den unsern ungütlich. Datum ut supra.	NONE
NUREMBERG	Band3	NB_B3_R000599	Graf Frıdrich von Ötıngen Hofmeiſter Gnedıger her / Als vns ewr gnade verſchriben hat / vnd begert / daʒ wir ew etwas mere / von lamparten heraws / als von der lewffe wegen vmb die Pebſte wiſſen laſſen ſolten / . Alſo wiſſen wir cʒü der cʒeıt nicht / Dann daʒ man vil vnd manicherleÿ / auf vnd ab ſagt vnd ye einer anders dann der ander / . Beſunder ſo wandeln vnſer kawfflewt nicht vil awʒʒ vnd ein / vnd entſicʒen ſıch von des aufhaltens wegen / als dann in dem gepirge geſchehen ıſt / Alſo / gancʒen daʒ wir keinen grunt noch eigenſchaft von ſölıchen lewffen wiſſen / noch verſchreıben künnen / vnd heten wir ihts nemlıchs vnd eigentliches gewiſſet / Das hetten wir ewrn gnaden gern verſchriben / vnd vvo wir ewrn gnaden lıeb vnd dinſte beweıſen möhten / Des vvern wir vvillig vnd teten das allcʒeit gerne / Datum ferıa vj̃ . ante Epıphanie /	Graf Fridrich von Ötingen, hofmeister	Gnediger her, als uns ewr gnade verschriben hat und begert, daz wir ew etwas mere von Lamparten heraws als von der lewffe wegen umb die pebste wissen lassen solten. Also wissen wir czü der czeit nicht, dann daz man vil und manicherley auf und ab sagt und ye einer anders dann der ander. Besunder so wandeln unser kawfflewt nicht vil awzz und ein und entsiczen sich von des aufhaltens wegen, als dann in dem gepirge geschehen ist, also daz wir keinen ganczen grunt noch eigenschaft von sölichen lewffen yeczunden wissen noch verschreiben künnen; und heten wir ihts nemlichs und eigentliches gewisset, das hetten wir ewrn gnaden gern verschriben. Und wo wir ewrn gnaden lieb und dinste beweisen möhten, des wern wir willig und teten das allczeit gerne. Datum feria vi ante Epiphanie.	NONE
NUREMBERG	Band3	NB_B3_R000600	Reynharten vnd Johann Herren cʒü Hanaw / . Edeln herren / Als Jr vns verſchriben habt von jC gulden wegen auf der Jerlıchen ſtewr die wir dem Reich geben die ſein ew beẏ acht Jaren niht vvoꝛden etc / haben wir ewrn brief wol vernomen / vnd Laſſen ewr edell wiſſen / daʒ wir nẏemanden dheiner ſtewre pflichtig noch ſchuldig ſein cʒugeben / dann dem heiligen Reiche vnd wolten auch der vnſer voꝛdern noch wir nẏe yemanden verſprechen / oder antheiſʒ werden vnd haben auch die nye geben / man breht vns dann yeds Jars ŷedes Jares quitancʒen vnter der Maieſtat Jnſigel / die da nemlich ſtünden vmb die Stewre ye deſſelben Jares auf ſant Merteins tag / vnd wir haben die Stewr Jerlichen geben vnd becʒalt vnſerm gnedıgen herren ~ dem Römiſchen künig / der ſie ſelber cʒu ſeinen handen geuordert vnd empfangen hat / als vvir der dann ſeinen gnaden von des heilıgen Reichs wegen vnd nẏemanden anders ſchuldig noch pflichtig ſein / vnd haben auch yeds Jars ſein quintancʒen vnter der Maieſtat darümb / Vnd getrawen ewrer edell wol Jr v̈berhebt vns ſölcher voꝛdrung / VVan wo wir ewrn gnaden lieb vnd dinſt beweẏſen möhten / des wern vvir willig vnd teten das allcʒeit gern Datum in die ſancti Erhardj Anno Moccccodecimo	Reynharten und Johann, herren czü Hanaw	Edeln herren, als ir uns verschriben habt von ic gulden wegen auf der jerlichen stewr, die wir dem reich geben, die sein ew bey acht jaren niht worden etc. Haben wir ewrn brief wol vernomen und lassen ewr edell wissen, daz wir nyemanden dheiner stewre pflichtig noch schuldig sein czugeben dann dem heiligen reiche; und wolten auch der unser vordern noch wir nye yemanden versprechen oder antheisz werden und haben auch die nye geben, man breht uns dann yedes jares quitanczen unter der maiestat insigel, die da nemlich stünden umb die stewre ye desselben jares ; und wir haben die stewr jerlichen geben und beczalt unserm gnedigen herren, dem römischen künig, der sie selber czu seinen handen gevordert und empfangen hat, als wir der dann seinen gnaden von des heiligen reichs wegen und nyemanden anders schuldig noch pflichtig sein; und haben auch yeds jars sein quintanczen unter der maiestat darümb und getrawen ewrer edell wol, ir überhebt uns sölcher vordrung. Wan wo wir ewrn gnaden lieb und dinst beweysen möhten, des wern wir willig und teten das allczeit gern. Datum in die sancti Erhardi anno moccccodecimo.	NONE
NUREMBERG	Band3	NB_B3_R000601	Den her Hercʒog Leupolten Hercʒog Ernſten von Oſterreich yedem beſunder Hercʒog Albrecht Gnediger herre / vvir ſchicken cʒu ewrn fürſtenlichen gnaden / Hanſen Camrer durchleuhtikeit vnſern diener mit ewrn gnaden cʒureden von der habe vnd kaufmanſchaft vvegen / als den vnſern in ewrem land herſchaft vnd gepieten in dem gepirge aufgehalten vnd etliche der vnſern damit bekumert worden ſein vnd Rogamus / vvaʒ der egenante vnſer dıener in derſelben ſache cʒu diſem mal / an von vnſern vvegen ewr durchleuhtikeit werb / daʒ Jn ewr gnade darynne gutlichen verhören vnd von ewrn durchleuhtikeit Jm des gelauben / vnd Jn auch darümb gnedıklichen auſʒrichten wölle vnd vertragen wollen Als etc das wollen etc datum feria vj̃ poſt Circumciſionem dominȷ Anno decımo	Herczog Leupolten, herczog Ernsten, herczog Albrecht von Osterreich, yedem besunder	Gnediger herre, wir schicken czu ewrn fürstenlichen gnaden Hansen Camrer, unsern diener, mit ewrn durchleuhtikeit czureden von der habe und kaufmanschaft wegen, als den unsern in ewrem land, herschaft und gepieten in dem gepirge aufgehalten und etliche der unsern damit bekumert worden sein. Und rogamus, waz der egenante unser diener in derselben sache czu disem mal an ewr durchleuhtikeit werb von unsern wegen, daz in ewr gnade darynne gutlichen verhören und im des gelauben und in auch darümb gnediklichen von ewrn durchleuhtikeit vertragen wollen, als etc. Das wollen etc. Datum feria vi post circumcisionem domini anno decimo.	NONE
NUREMBERG	Band3	NB_B3_R000602	Den hernachgeſchriben perſon yeder ut in forma Edler vnd lıeber herre / VVir ſchicken cʒu vnſern gnedıgen herren ~ mit Jrer durchleuhtikeit von Oſterreich / Hanſen Camrer vnſern diener cʒu reden von vnſern wegen cʒureden vnd cʒuwerben von der habe vnd kauffmanſchaft wegen als den vnſern Jn Jren land herſchaften vnd gepıeten in dem etliche gepirge aufgehalten vnd damit etliche der vnſern bekumert vvorden ſeın vnd Rogamus / daʒ Jr dem egenanten vnſerm diener darẏnne ewr günſtıg hilff vnd fürdrung gen denſelben ~ vnſern herren von Oſterreich bevveiſen wollet Als etc das wöllen etc Berhtolden Bẏſſchoff cʒu freẏſıngen Oberſten kancʒler hern Görgen Bẏſſchof cʒu Paſſaw oberſten kancʒler hern hartman von pottendorff Oberſten Marſchalk cʒu Oſterreich hern Otten von Meiſſaw hern hanſen von Lıehtenſtein vnſers herren hercʒog leupoldhofmeister kranſperger herre ʒu peternell hern dem Grafen von Meẏdburg dem Erſamen herren hern Conrad von Carſt vnterkancʒler cʒu Oſterreich		Edler und lieber herre, wir schicken czu unsern gnedigen herren von Osterreich Hansen Camrer, unsern diener, von der habe und kauffmanschaft wegen, als den unsern in dem gepirge aufgehalten und damit der unsern etliche bekumert worden sein. Und Rogamus, daz ir dem unserm darynne ewr günstig hilff und fürdrung gen denselben unsern herren von Osterreich beweisen wollet, als etc. Das wöllen etc.	head=Den hernachgeschriben person yeder ut in forma || similiter=Berhtolden, bysschoff czu Freysingen, obersten kanczler, hern Görgen, bysschof czu Passaw, obersten kanczler, hern Hartman von Pottendorff, obersten marschalk czu Osterreich, hern Otten von Meissaw, hern Hansen von Liehtenstein, unsers herren, herczog Leupold, hofmeister, hern Kransperger, herre zu Peternell, dem grafen von Meydburg, dem ersamen herren, hern Conrad von Carst, unterkanczler czu Osterreich.
