locus	page	physical_folio	section	currier	hand	group_index	token	residual_host	page_host	wrapper	inner_d	local_frame	right_family	b3	record_state	compiler_signature	annotation_certainty	tags
f72r2.12	f72r2	f72	Z		4	1	okeey	okeey	okeey	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f72r2.12	f72r2	f72	Z		4	2	ary	ary	ary	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f72r2.13	f72r2	f72	Z		4	1	oteeary	oteeary	oteeary	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f72r2.15	f72r2	f72	Z		4	1	okaircham	okaircham	okaircha	NONE	0	NONE	NONE	1	OTHER	NONE|D0|NONE|NONE|DY0|B31|OTHER	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f72r2.18	f72r2	f72	Z		4	1	okaly	okaly	okaly	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f72r2.19	f72r2	f72	Z		4	1	orary	orary	orary	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f72r2.2	f72r2	f72	Z		4	1	oklairdy	oklair	okl	NONE	0	NONE	air	0	DY_RESOLUTION	NONE|D0|NONE|air|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;STAR_OR_SKY
f72r2.20	f72r2	f72	Z		4	1	okyd	okyd	okyd	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f72r2.21	f72r2	f72	Z		4	1	otolam	otolam	otola	NONE	0	NONE	NONE	1	OT_OL_LOCAL	NONE|D0|NONE|NONE|DY0|B31|OT_OL_LOCAL	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f72r2.23	f72r2	f72	Z		4	1	otal	otal	ot	NONE	0	NONE	al	0	OT_AL_LOCAL	NONE|D0|NONE|al|DY0|B30|OT_AL_LOCAL	UNHEDGED	FIGURE;STAR_OR_SKY
f72r2.25	f72r2	f72	Z		4	1	okam	okam	oka	NONE	0	NONE	NONE	1	OTHER	NONE|D0|NONE|NONE|DY0|B31|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72r2.26	f72r2	f72	Z		4	1	otalshy	otalshy	otalshy	NONE	0	NONE	NONE	0	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f72r2.27	f72r2	f72	Z		4	1	okaldy	okal	ok	NONE	0	NONE	al	0	DY_RESOLUTION	NONE|D0|NONE|al|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f72r2.29	f72r2	f72	Z		4	1	otam	otam	a	NONE	0	OT	NONE	1	OTHER	NONE|D0|OT|NONE|DY0|B31|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72r2.30	f72r2	f72	Z		4	1	ainaly	ainaly	ainaly	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72r2.4	f72r2	f72	Z		4	1	okairy	okairy	okairy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;STAR_OR_SKY
f72r2.7	f72r2	f72	Z		4	1	otaraldy	otaral	ar	NONE	0	OT	al	0	DY_RESOLUTION	NONE|D0|OT|al|DY1|B30|DY_RESOLUTION	UNHEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f72r2.8	f72r2	f72	Z		4	1	okalar	okalar	okal	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f72r2.9	f72r2	f72	Z		4	1	okal	okal	ok	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f72r3.11	f72r3	f72	Z		4	1	ofsholdy	ofshol	ofshol	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f72r3.12	f72r3	f72	Z		4	1	opoeey	opoeey	opoeey	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72r3.12	f72r3	f72	Z		4	2	okaiin	okaiin	ok	NONE	0	NONE	aiin	0	OTHER	NONE|D0|NONE|aiin|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72r3.16	f72r3	f72	Z		4	1	ytairal	ytairal	ytair	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72r3.18	f72r3	f72	Z		4	1	ory	ory	ory	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72r3.19	f72r3	f72	Z		4	1	ochey	ochey	chey	NONE	0	O	NONE	0	OTHER	NONE|D0|O|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72r3.19	f72r3	f72	Z		4	2	fydy	fy	fy	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f72r3.2	f72r3	f72	Z		4	1	olkalaiin	olkalaiin	olkal	NONE	0	NONE	aiin	0	AL_STATE	NONE|D0|NONE|aiin|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72r3.22	f72r3	f72	Z		4	1	okalar	okalar	okal	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f72r3.25	f72r3	f72	Z		4	1	olfsheoral	olfsheoral	olfsheor	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72r3.27	f72r3	f72	Z		4	1	opalal	opalal	opal	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72r3.28	f72r3	f72	Z		4	1	yfary	yfary	yfary	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f72r3.3	f72r3	f72	Z		4	1	olalsy	olalsy	olalsy	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72r3.30	f72r3	f72	Z		4	1	ytoar	ytoar	yto	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f72r3.31	f72r3	f72	Z		4	1	octho	octho	octho	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72r3.33	f72r3	f72	Z		4	1	oletal	oletal	olet	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72r3.8	f72r3	f72	Z		4	1	ypaiin	ypaiin	yp	NONE	0	NONE	aiin	0	OTHER	NONE|D0|NONE|aiin|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v1.10	f72v1	f72	Z		4	1	odal	odal	d	NONE	0	O	al	0	AL_STATE	NONE|D0|O|al|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v1.11	f72v1	f72	Z		4	1	aiinod	aiinod	aiinod	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v1.13	f72v1	f72	Z		4	1	oteod	oteod	oteod	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v1.14	f72v1	f72	Z		4	1	yteod	yteod	yteod	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v1.17	f72v1	f72	Z		4	1	ytaly	ytaly	ytaly	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v1.19	f72v1	f72	Z		4	1	oteofy	oteofy	oteofy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v1.2	f72v1	f72	Z		4	1	oeeoty	oeeoty	oeeoty	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v1.20	f72v1	f72	Z		4	1	cheoepy	oepy	oepy	che	0	NONE	NONE	0	CARRIER_STATE	che|D0|NONE|NONE|DY0|B30|CARRIER_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v1.21	f72v1	f72	Z		4	1	ykeedy	ykee	ykee	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f72v1.23	f72v1	f72	Z		4	1	oeeoly	oeeoly	oeeoly	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v1.25	f72v1	f72	Z		4	1	okeey	okeey	okeey	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v1.26	f72v1	f72	Z		4	1	oiiny	oiiny	oiiny	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v1.27	f72v1	f72	Z		4	1	oeey	oeey	eey	NONE	0	O	NONE	0	OTHER	NONE|D0|O|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v1.28	f72v1	f72	Z		4	1	okedy	oke	oke	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f72v1.3	f72v1	f72	Z		4	1	octhy	octhy	octhy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v1.30	f72v1	f72	Z		4	1	okalair	okalair	okal	NONE	0	NONE	air	0	AL_STATE	NONE|D0|NONE|air|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v1.31	f72v1	f72	Z		4	1	oeeody	oeeo	eeo	NONE	0	O	NONE	0	DY_RESOLUTION	NONE|D0|O|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f72v1.4	f72v1	f72	Z		4	1	oteoly	oteoly	oteoly	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v1.5	f72v1	f72	Z		4	1	okeoly	okeoly	okeoly	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v1.6	f72v1	f72	Z		4	1	oeees	oeees	eees	NONE	0	O	NONE	0	OTHER	NONE|D0|O|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v1.8	f72v1	f72	Z		4	1	oees	oees	ees	NONE	0	O	NONE	0	OTHER	NONE|D0|O|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v1.9	f72v1	f72	Z		4	1	okeeoly	okeeoly	okeeoly	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v2.10	f72v2	f72	Z		4	1	sheoeky	eoeky	eoeky	sh	0	NONE	NONE	0	CARRIER_STATE	sh|D0|NONE|NONE|DY0|B30|CARRIER_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v2.11	f72v2	f72	Z		4	1	oteodar	oteodar	oteod	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f72v2.14	f72v2	f72	Z		4	1	yteody	yteo	yteo	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f72v2.15	f72v2	f72	Z		4	1	okeody	okeo	okeo	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f72v2.16	f72v2	f72	Z		4	1	okeoldy	okeol	okeol	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f72v2.2	f72v2	f72	Z		4	1	oeedey	oeedey	oeedey	NONE	0	NONE	NONE	0	ED_MEDIUM	NONE|D0|NONE|NONE|DY0|B30|ED_MEDIUM	HEDGED	FIGURE;STAR_OR_SKY
f72v2.23	f72v2	f72	Z		4	1	oeedy	oee	ee	NONE	0	O	NONE	0	DY_RESOLUTION	NONE|D0|O|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f72v2.24	f72v2	f72	Z		4	1	opalg	opalg	opalg	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v2.25	f72v2	f72	Z		4	1	okeeom	okeeom	okeeo	NONE	0	NONE	NONE	1	OTHER	NONE|D0|NONE|NONE|DY0|B31|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v2.26	f72v2	f72	Z		4	1	olkar	olkar	olk	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f72v2.27	f72v2	f72	Z		4	1	oeedaly	oeedaly	oeedaly	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v2.30	f72v2	f72	Z		4	1	yteedy	ytee	ytee	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f72v2.4	f72v2	f72	Z		4	1	okeoram	okeoram	okeora	NONE	0	NONE	NONE	1	OTHER	NONE|D0|NONE|NONE|DY0|B31|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v2.6	f72v2	f72	Z		4	1	oshesy	oshesy	oshesy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v3.11	f72v3	f72	Z		4	1	ofalals	ofalals	ofalals	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v3.13	f72v3	f72	Z		4	1	daiin	aiin	aiin	d	0	NONE	NONE	0	ENTRY_STATE	d|D0|NONE|NONE|DY0|B30|ENTRY_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v3.16	f72v3	f72	Z		4	1	okeeol	okeeol	okeeol	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v3.17	f72v3	f72	Z		4	1	okaly	okaly	okaly	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v3.18	f72v3	f72	Z		4	1	okaldy	okal	ok	NONE	0	NONE	al	0	DY_RESOLUTION	NONE|D0|NONE|al|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f72v3.22	f72v3	f72	Z		4	1	oky	oky	oky	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v3.23	f72v3	f72	Z		4	1	chcthhy	cthhy	cthhy	ch	0	NONE	NONE	0	CARRIER_STATE	ch|D0|NONE|NONE|DY0|B30|CARRIER_STATE	HEDGED	FIGURE;STAR_OR_SKY
f72v3.27	f72v3	f72	Z		4	1	okary	okary	okary	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f72v3.31	f72v3	f72	Z		4	1	otaly	otaly	otaly	NONE	0	NONE	NONE	0	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f72v3.32	f72v3	f72	Z		4	2	yty	yty	yty	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v3.5	f72v3	f72	Z		4	1	okey	okey	okey	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f72v3.7	f72v3	f72	Z		4	1	okyeeshy	okyeeshy	okyeeshy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f73r.12	f73r	f73	Z		4	1	ykeeory	ykeeory	ykeeory	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f73r.13	f73r	f73	Z		4	1	oteeosy	oteeosy	oteeosy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f73r.14	f73r	f73	Z		4	1	shekal	ekal	ek	sh	0	NONE	al	0	AL_STATE	sh|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f73r.17	f73r	f73	Z		4	1	chdy	dy	y	ch	1	NONE	NONE	0	CARRIER_STATE	ch|D1|NONE|NONE|DY0|B30|CARRIER_STATE	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f73r.18	f73r	f73	Z		4	1	dalshey	alshey	alshey	d	0	NONE	NONE	0	AL_STATE	d|D0|NONE|NONE|DY0|B30|AL_STATE	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f73r.19	f73r	f73	Z		4	1	opaiin	opaiin	op	NONE	0	NONE	aiin	0	OTHER	NONE|D0|NONE|aiin|DY0|B30|OTHER	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f73r.2	f73r	f73	Z		4	1	chockhy	ockhy	ockhy	ch	0	NONE	NONE	0	CARRIER_STATE	ch|D0|NONE|NONE|DY0|B30|CARRIER_STATE	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;STAR_OR_SKY
f73r.20	f73r	f73	Z		4	1	okeos	okeos	okeos	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f73r.21	f73r	f73	Z		4	1	otey	otey	otey	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f73r.26	f73r	f73	Z		4	1	oky	oky	oky	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f73r.27	f73r	f73	Z		4	1	chefy	fy	fy	che	0	NONE	NONE	0	CARRIER_STATE	che|D0|NONE|NONE|DY0|B30|CARRIER_STATE	HEDGED	FIGURE;STAR_OR_SKY
f73r.28	f73r	f73	Z		4	1	otal	otal	ot	NONE	0	NONE	al	0	OT_AL_LOCAL	NONE|D0|NONE|al|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;STAR_OR_SKY
f73r.30	f73r	f73	Z		4	1	ar	ar	ar	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f73r.31	f73r	f73	Z		4	1	kar	kar	k	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f73r.4	f73r	f73	Z		4	1	yteeody	yteeo	yteeo	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;STAR_OR_SKY
f73r.6	f73r	f73	Z		4	1	otaly	otaly	otaly	NONE	0	NONE	NONE	0	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f73r.7	f73r	f73	Z		4	1	okeody	okeo	okeo	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f73r.8	f73r	f73	Z		4	1	oteedyl	oteedyl	oteedyl	NONE	0	NONE	NONE	0	ED_MEDIUM	NONE|D0|NONE|NONE|DY0|B30|ED_MEDIUM	HEDGED	FIGURE;REL_ENCLOSURE;STAR_OR_SKY
f73v.12	f73v	f73	Z		4	1	ykeody	ykeo	ykeo	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f73v.16	f73v	f73	Z		4	1	ofcheesy	ofcheesy	ofcheesy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f73v.17	f73v	f73	Z		4	1	oraiiny	oraiiny	oraiiny	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f73v.18	f73v	f73	Z		4	1	ykeeody	ykeeo	ykeeo	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f73v.19	f73v	f73	Z		4	1	okeos	okeos	okeos	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f73v.2	f73v	f73	Z		4	1	oteody	oteo	eo	NONE	0	OT	NONE	0	DY_RESOLUTION	NONE|D0|OT|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;STAR_OR_SKY
f73v.20	f73v	f73	Z		4	1	ykeear	ykeear	ykee	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;STAR_OR_SKY
f73v.21	f73v	f73	Z		4	1	qokeoly	okeoly	okeoly	q	0	NONE	NONE	0	OL_STATE	q|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f73v.23	f73v	f73	Z		4	1	otedy	ote	e	NONE	0	OT	NONE	0	DY_RESOLUTION	NONE|D0|OT|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f73v.27	f73v	f73	Z		4	1	okal	okal	ok	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f73v.28	f73v	f73	Z		4	1	ykey	ykey	ykey	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f73v.30	f73v	f73	Z		4	1	okeod	okeod	okeod	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f73v.31	f73v	f73	Z		4	1	ykey	ykey	ykey	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f73v.6	f73v	f73	Z		4	1	okeody	okeo	okeo	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	FIGURE;STAR_OR_SKY
f73v.7	f73v	f73	Z		4	1	sheol	eol	eol	sh	0	NONE	NONE	0	OL_STATE	sh|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	FIGURE;STAR_OR_SKY
f73v.8	f73v	f73	Z		4	1	odees	odees	odees	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	FIGURE;STAR_OR_SKY
f75v.18	f75v	f75	B	B	2	1	okshy	okshy	okshy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.19	f75v	f75	B	B	2	1	saral	aral	ar	s	0	NONE	al	0	AR_REFERENCE	s|D0|NONE|al|DY0|B30|AR_REFERENCE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.20	f75v	f75	B	B	2	1	dokal	okal	ok	d	0	NONE	al	0	AL_STATE	d|D0|NONE|al|DY0|B30|AL_STATE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.21	f75v	f75	B	B	2	1	darol	arol	arol	d	0	NONE	NONE	0	AR_REFERENCE	d|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
