page	physical_folio	record_id	field_ordinal	record_field_count	relative_position	field_group_count	locus	line_field_end	source_tokens	page_hosts	compiler_cells	abstract_role_like	external_five_way_role_like	external_top_probability	external_top_margin	multiple_bounded_regions	explicit_linear_path	leading_latent_document_role	mandatory_alternatives	page_level_visual_modifier	evidence_grade	claim_state
f82r	f82	Q13|f82r|R01	20	26	0.7692307692307693	1	f82r.27	DY	pchedy	pche	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.775197871	0.577773384	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82r	f82	Q13|f82r|R01	21	26	0.8076923076923077	2	f82r.27	DY	rsheal|daldy	rshe|al	NONE:NONE:0:al:0:0|d:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.554880796	0.252133715	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82r	f82	Q13|f82r|R01	22	26	0.8461538461538461	1	f82r.27	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.770051902	0.569227792	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82r	f82	Q13|f82r|R01	23	26	0.8846153846153846	1	f82r.27	DY	rshedy	rshe	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.766176937	0.565024770	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82r	f82	Q13|f82r|R01	24	26	0.9230769230769231	1	f82r.27	DY	qoteedy	ee	q:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.759062808	0.559136232	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82r	f82	Q13|f82r|R01	25	26	0.9615384615384616	1	f82r.27	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.744038805	0.548116912	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82r	f82	Q13|f82r|R01	26	26	1.0	1	f82r.27	DY	lochedy	loche	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.711103363	0.524546139	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	1	24	0.041666666666666664	2	f82v.5	DY	tokol|olfchedy	okol|olfche	t:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.347016323	0.018686036	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	2	24	0.08333333333333333	1	f82v.5	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.825255629	0.737016506	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	3	24	0.125	6	f82v.5	DY	qokedal|shol|qotal|otdal|dal|olshedy	oked|l|ot|d|al|olshe	q:NONE:0:al:0:0|sh:O:0:NONE:0:0|q:NONE:0:al:0:0|NONE:OT:0:al:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.870263268	0.743979183	1	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	4	24	0.16666666666666666	3	f82v.8	DY	qokain|sheol|qoteedy	ok|eol|ee	q:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0|q:OT:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.733203607	0.603735660	1	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	5	24	0.20833333333333334	3	f82v.8	DY	chedy|qokey|qokedy	y|okey|oke	che:NONE:1:NONE:0:0|q:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.767124585	0.628141997	1	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	6	24	0.25	4	f82v.8	LINE_END	qokol|chedy|chedy|lchy	okol|y|y|lchy	q:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|che:NONE:1:NONE:0:0|NONE:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.915561328	0.871929349	1	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	7	24	0.2916666666666667	1	f82v.9	DY	solshedy	olshe	s:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.831503551	0.703242049	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	8	24	0.3333333333333333	1	f82v.9	DY	lchedy	lche	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.826608079	0.691066256	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	9	24	0.375	1	f82v.9	DY	dolshedy	olshe	d:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.821383102	0.678790359	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	10	24	0.4166666666666667	5	f82v.9	DY	qokal|sheckhy|shey|teeol|oteedy	ok|eckhy|ey|eeol|ee	q:NONE:0:al:0:0|sh:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|t:NONE:0:NONE:0:0|NONE:OT:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.980451561	0.968133232	1	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	11	24	0.4583333333333333	1	f82v.9	DY	qokedy	oke	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.810830215	0.654965751	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	12	24	0.5	1	f82v.13	DY	tchedy	che	t:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.805777149	0.643775410	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	13	24	0.5416666666666666	6	f82v.13	DY	qocthes|qokar|chckhy|qokain|cholkaiin|chckhdy	octhes|ok|ckhy|ok|olk|ckh	q:NONE:0:NONE:0:0|q:NONE:0:ar:0:0|ch:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|ch:NONE:0:aiin:0:0|ch:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.993277038	0.988656368	1	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	14	24	0.5833333333333334	1	f82v.13	DY	qokoldy	okol	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.796546876	0.623485277	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	15	24	0.625	1	f82v.18	DY	ykeedy	ykee	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.792481018	0.614581266	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	16	24	0.6666666666666666	1	f82v.18	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.788827438	0.606604895	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	17	24	0.7083333333333334	4	f82v.18	DY	chedy|qokar|okeey|lkedy	y|ok|okeey|lke	che:NONE:1:NONE:0:0|q:NONE:0:ar:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.938564306	0.890521881	1	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	18	24	0.75	2	f82v.18	DY	qokal|olkeedy	ok|olkee	q:NONE:0:al:0:0|NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.556639561	0.239402751	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	19	24	0.7916666666666666	1	f82v.18	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.780103933	0.588461117	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	20	24	0.8333333333333334	1	f82v.18	LINE_END	oky	oky	NONE:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.777344433	0.583999289	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	21	24	0.875	7	f82v.25	DY	qok|sheol|kechey|qoty|ral|tchdarol|sheytchdy	ok|eol|kechey|y|r|chdarol|eytch	q:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:OT:0:NONE:0:0|NONE:NONE:0:al:0:0|t:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.945053143	0.892550292	1	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	22	24	0.9166666666666666	1	f82v.25	LINE_END	qokal	ok	q:NONE:0:al:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.766480368	0.573421493	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	23	24	0.9583333333333334	3	f82v.27	DY	qokain|sheal|qolchedy	ok|e|olche	q:NONE:0:ain:0:0|sh:NONE:0:al:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.498348692	0.156720700	1	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R01	24	24	1.0	3	f82v.27	DY	qokaiir|olkaiin|shedy	okaiir|olk|e	q:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	RECORD_CLOSER_LIKE	CLOSER	0.563147354	0.233768895	1	0	CAUTION_OUTCOME_OR_FORMAL_CLOSE	PROCEDURE_CAUTION;OUTCOME_TESTIMONY;GENERIC_RENDERER_CLOSE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R02	1	10	0.1	8	f82v.28	DY	tchal|olkair|sheeky|qolchey|qokar|shey|qokain|otshedy	ch|olk|eeky|olchey|ok|ey|ok|she	t:NONE:0:al:0:0|NONE:NONE:0:air:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|q:NONE:0:ar:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|NONE:OT:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.705978707	0.412352506	1	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R02	2	10	0.2	4	f82v.29	DY	daiin|chey|qoky|shedy	aiin|y|oky|e	d:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.781386305	0.589648111	1	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R02	3	10	0.3	2	f82v.29	DY	qokaiin|olkeedy	ok|olkee	q:NONE:0:aiin:0:0|NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.482093001	0.063689739	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R02	4	10	0.4	1	f82v.29	DY	qokechedy	okeche	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.857961578	0.762149987	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R02	5	10	0.5	1	f82v.29	LINE_END	qotar	ot	q:NONE:0:ar:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.851770743	0.745109736	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R02	6	10	0.6	9	f82v.34	LINE_END	yckhey|qokain|cheky|otaiin|olor|okain|qolkeey|qotar|olkain	yckhey|ok|ky|ot|olor|ok|olkeey|ot|olk	NONE:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|q:NONE:0:NONE:0:0|q:NONE:0:ar:0:0|NONE:NONE:0:ain:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.997983062	0.996818679	1	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
