observation_id	page	physical_folio	locus	group_index	group_count	register	section	currier	hand	record_ordinal	field_ordinal	within_field_position	wrapper	q_flag	local_frame	inner_d	right_family	dy_closure	b3	line_close	paragraph_close	known_label_renderer	page_host	previous_page_host	nl_bucket	compiler_bucket	hybrid_bucket	host_length	control_id	ground_truth_architecture	source_observation_id	source_folio_hash	source_line_hash	source_surface_sha256
GDT276:f111r.41:G004	f111r	f111	f111r.41	4	10	R1	S	B	3	2	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ai?dpd	apdfei	88	194	217	6	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R540b4e56b7ea6abbc78113	51f5bfcc3ea483563ad6	1c5c2921c556cd1b494f	3a497e6d883df6ad85276aefdf08f065987f53a74727a665bc0d3456422cfbc2
GDT276:f111r.41:G005	f111r	f111	f111r.41	5	10	R1	S	B	3	2	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	amcr?	ai?dpd	78	95	210	5	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R049437cb392abc0a7c8fd1	606ab4f98dddacd3fd40	ea3c1a367cf48807b7aa	9757505ff34f3af53b94876e7e149cea33afb985e6da007c5bddf58111b51425
GDT276:f111r.41:G007	f111r	f111	f111r.41	7	10	R1	S	B	3	2	3	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fap?	amcr?	243	175	35	4	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rb316e15eb8af14fbd939ea	751ab06ec8e512490554	8ba49029cfaed7894d3d	5c69b3ad20f6c0b646c5814e16f3926657b820d973e247b50443c43a40cd5260
GDT276:f111r.41:G010	f111r	f111	f111r.41	10	10	R1	S	B	3	2	4	LAST	NONE	0	NONE	0	k	0	0	1	0	NONE	lp	fap?	51	24	17	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R1b8d684037ffd58b641dc6	663ea754d283845ce792	dc36b7eaa0bfcedbe956	dec58a13add783b3d0f5331575d3301be66fd9b186378480d82d169d88a2a4cb
GDT276:f111r.43:G001	f111r	f111	f111r.43	1	5	R1	S	B	3	2	1	ONLY	s	0	NONE	0	y	0	0	0	0	NONE	apg?	<LINE_BOS>	8	244	206	4	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R92de7a7ac2d7f0575786c2	751ab06ec8e512490554	8ba49029cfaed7894d3d	0ec0efb1d1b480dc8a9d395cd9cd4f641cd712b612cd169f93913e5af933eadd
GDT276:f111r.43:G002	f111r	f111	f111r.43	2	5	R1	S	B	3	2	2	ONLY	s	0	NONE	0	NONE	0	0	0	0	NONE	acs?	apg?	178	215	92	4	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R17c2b41e88e200a11d0dcf	751ab06ec8e512490554	6b1d3ff70a57dee68dca	39769f4fa1db220853d8948eec9f299340f7a7d325a8b1315b5d4efe22a4c267
GDT276:f111r.48:G001	f111r	f111	f111r.48	1	10	R1	S	B	3	3	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	afdpdqdc	<LINE_BOS>	68	162	167	8	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R969739e86926b86a8a47ff	751ab06ec8e512490554	8c05f85b2f7118e3bb37	b806a53ac320279dca40af1fcff30205f1b1aee5f636ec1662a16fb957ad41b4
GDT276:f111r.48:G002	f111r	f111	f111r.48	2	10	R1	S	B	3	3	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	a?qc	afdpdqdc	82	40	200	4	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rc1d5145c89a3e40fde9e07	70eac0ad0e20a4b672cd	7966a012ff4b255b170d	47bf57169d808c65ca1d2ac7b2f389e4a3ee0bf24f600f2193c0b01d6705e8c4
GDT276:f111r.48:G003	f111r	f111	f111r.48	3	10	R1	S	B	3	3	2	FIRST	sq	0	NONE	0	r	0	0	0	0	NONE	cg	a?qc	181	34	83	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rf1c2b7716f56eade1e0784	663ea754d283845ce792	ca33c9cfa6368def4816	971c25c80ea1215b6c9fc46e17afc1f4b7890dcab61acbeda60ce9fb924436f5
GDT276:f111r.48:G004	f111r	f111	f111r.48	4	10	R1	S	B	3	3	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fapdx	cg	62	142	231	5	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rb67178436a24f0da36b5e1	606ab4f98dddacd3fd40	ea3c1a367cf48807b7aa	22414b410ff06acf891fbb50068539c80024fbb6e30ac6df72bcebe38ff7e724
GDT276:f111r.48:G006	f111r	f111	f111r.48	6	10	R1	S	B	3	3	3	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	af??	fapdx	94	144	79	4	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rf1bdc67b6776ff9bfcb290	70eac0ad0e20a4b672cd	eea212aa836b1e4c5990	0c1e25c225b3870a85befd898a71f459134e6661d90575d3acfefcaa87103d4b
GDT276:f111r.48:G007	f111r	f111	f111r.48	7	10	R1	S	B	3	3	3	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	acqqg	af??	3	253	172	5	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rf8dbb65708e8b4441a96b1	606ab4f98dddacd3fd40	8cbf3bf4470a76dc901b	59c007a2f65a0e3a4fd557b64e79a697897224a9a742b8d280e66e0e16113694
GDT276:f111r.48:G008	f111r	f111	f111r.48	8	10	R1	S	B	3	3	3	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	cl	acqqg	160	253	4	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R4d483a82b4697a0d2e6b92	663ea754d283845ce792	b3e2dff01ca0d6541288	fb8e20fc2e4c3f248c60c39bd652f3c1347298bb977b8b4d5903b85055620603
GDT276:f111r.48:G009	f111r	f111	f111r.48	9	10	R1	S	B	3	3	3	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ag?d	cl	119	253	125	4	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rf9817fa26167f17c7e2b5e	70eac0ad0e20a4b672cd	f03a28ea887a5948c6a5	576ee34100d99ac22d2fbe5bdcc4ce81ec8a3558c20f2977b9729b966f647e32
GDT276:f111r.48:G010	f111r	f111	f111r.48	10	10	R1	S	B	3	3	3	LAST	NONE	0	NONE	0	n	0	0	1	0	NONE	c?	ag?d	7	145	35	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rb6f97d02427969b8e8c478	663ea754d283845ce792	742faf9e49412820dc1e	bd96196709bcd148d1ca216b8f0958e637fc6ca53269234a8b56cee7fb79d08c
GDT276:f111r.54:G004	f111r	f111	f111r.54	4	6	R2	S	B	3	3	1	MIDDLE	sd	0	NONE	0	k	0	0	0	0	NONE	cm	<LINE_BOS>	187	11	139	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R6f00dea5326f9a116353b1	dd8b8cdf591a75f510f9	c16e718b24faf81843de	d9534ebdaa4ad686abc61309b8c6575d4d1eb4d2b0c72f6d44b77680eeb3bc52
GDT276:f111r.54:G006	f111r	f111	f111r.54	6	6	R2	S	B	3	3	1	LAST	NONE	0	NONE	0	k	0	0	1	1	NONE	ci	cm	46	65	231	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R6f645838a7d15ac444a806	dd8b8cdf591a75f510f9	f7e7a17c78579bc5f1cf	fd72f5bd73f3aa1c0f6b8c73294f9021dcec59f9f8ab846e1fd33950d83ff46a
GDT276:f111v.5:G001	f111v	f111	f111v.5	1	12	R1	S	B	3	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	icddo	<LINE_BOS>	209	169	222	5	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Re711762443db8f771f4799	606ab4f98dddacd3fd40	fc482731ccf4c7e7bd28	659399d47359d1fa0e2a3befab9fffe27b421bb82a8ffa61ba96ef559d507a3c
GDT276:f111v.5:G005	f111v	f111	f111v.5	5	12	R1	S	B	3	1	2	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fcy	icddo	187	80	199	3	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R2ec9746379fc793596e789	51f5bfcc3ea483563ad6	eacefbdc8364b5147c6c	da5bcc8845f81fa2e265aee815107326a78ed6334106b2b805d92c97320dfbbb
GDT276:f111v.5:G007	f111v	f111	f111v.5	7	12	R1	S	B	3	1	3	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	slpnp	fcy	205	197	51	5	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Re01925f1dc5b83f54561ae	6e1c63c2a3c78c0d8963	9e6eff04a4aabb4d2098	1d5b0b16531d0a0a614df87a88d41db666eb61240f743e0968a2dba294d18ea1
GDT276:f111v.5:G008	f111v	f111	f111v.5	8	12	R1	S	B	3	1	3	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	afr?	slpnp	132	122	165	4	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R1858aa04b075cb22cff4ca	70eac0ad0e20a4b672cd	f03a28ea887a5948c6a5	aa9e8d5de98de694e25c98dc5c2d1eef6e8b0e8185fccd24783506ff7ee0ce6e
GDT276:f111v.5:G009	f111v	f111	f111v.5	9	12	R1	S	B	3	1	4	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	a?n?e	afr?	217	152	233	5	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R294ac48712a73cd678da6a	6e1c63c2a3c78c0d8963	9e6eff04a4aabb4d2098	5a95c51125da808b3bcc8f6b082f57f809e76cb8a187c38ab19a85480d7a6c52
GDT276:f111v.5:G011	f111v	f111	f111v.5	11	12	R2	S	B	3	1	5	FIRST	s	0	NONE	0	r	0	0	0	0	NONE	c?	a?n?e	89	2	192	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rb7cf050aedd084b1a91699	dd8b8cdf591a75f510f9	a3c9ca683e0f6b383db1	d0d1caf5e2d1fef244631588987ca9d5d5c364193cd8f3cb63fe18bf05ff6c86
GDT276:f111v.17:G002	f111v	f111	f111v.17	2	12	R2	S	B	3	1	1	MIDDLE	o	0	NONE	0	NONE	0	0	0	0	NONE	c?	<LINE_BOS>	152	28	50	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rb889400aad2b7c7b9905a4	dd8b8cdf591a75f510f9	5475056194ad4e72779b	212dc19bf1a372c5fb19bd51aa6e89cb754000acdc065aeaf60e6dc70f04f4d4
GDT276:f111v.17:G003	f111v	f111	f111v.17	3	12	R2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	ry	0	0	0	0	NONE	cl	c?	192	133	145	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rba5419adc140267f2f5818	d6cdc25c0ba2625918fc	b7c0f674aec878d6c743	0ad59d6a0027759d957c4e5efbae0ad648474bcbb8abeb2c0658f5da3661d47f
GDT276:f111v.17:G005	f111v	f111	f111v.17	5	12	R2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	r	0	0	0	0	NONE	cl	cl	169	238	211	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R31952aa221f6f362a1072c	d6cdc25c0ba2625918fc	f7c9a1f8cc7f1576a77f	78dba6d45c31d8d074048e18d487949936789701988b741097bf7c632a673ee0
GDT276:f111v.17:G007	f111v	f111	f111v.17	7	12	R1	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	aco?	cl	154	87	205	4	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Re13fd4898627a69b531f81	c7bad3386e61b21a03e5	ee2bb4a07dd8697488d0	b0894c40427ad9a63cd1f6098651cb674339687a84d3a130dfa6b6753bc162d4
GDT276:f111v.17:G009	f111v	f111	f111v.17	9	12	R2	S	B	3	1	1	MIDDLE	d	0	NONE	0	t	0	0	0	0	NONE	ci	aco?	101	21	101	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R810f9fd38c958b9f1d0195	d6cdc25c0ba2625918fc	b1faebe5299e8ad9705b	31aa3bd0bd7b540b06da47998042aa28670922b83fbd9fc5e9ebe3d4136aca2c
GDT276:f111v.19:G001	f111v	f111	f111v.19	1	11	R2	S	B	3	1	1	FIRST	q	0	NONE	0	NONE	0	0	0	0	NONE	cm	<LINE_BOS>	140	104	134	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R39b68e4765fe8ce44d2c6f	d6cdc25c0ba2625918fc	cfcfae6953f396572cac	6553ed21b157ed8da763303ddc06e3bf56ec8f5827581e462f43346bf43604cc
GDT276:f111v.19:G002	f111v	f111	f111v.19	2	11	R2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	k	0	1	0	0	NONE	c?	cm	131	20	23	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rb77f1b868099b352ba1182	d6cdc25c0ba2625918fc	38c89d92648108520ed7	2328a344cabc22b5986cf32642771faeca954d551fe7be000724cc30701170b9
GDT276:f111v.19:G004	f111v	f111	f111v.19	4	11	R2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	cd	c?	192	23	124	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rf264ec1880558f365c00ab	d6cdc25c0ba2625918fc	cd8b8544a66655c35d15	32e83e92d45d71f69dcf9d214688f0375542108631b45d344e5df2eb91c11566
GDT276:f111v.19:G005	f111v	f111	f111v.19	5	11	R2	S	B	3	1	1	MIDDLE	s	0	NONE	0	m	0	0	0	0	NONE	cl	cd	48	56	163	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R5a1ec958132310a24d2fa6	d6cdc25c0ba2625918fc	99f3a14fe230b236e0b3	e8cefd15839ff9536973613ad3cb72b656c93685e003b62e645933c422eeda4d
GDT276:f111v.19:G006	f111v	f111	f111v.19	6	11	R2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	y	0	0	0	0	NONE	ln	cl	169	202	211	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rd366e7e96dcee407a93061	d6cdc25c0ba2625918fc	841724d0e148bd57f2f8	e8197b20f8e71e429645f83cc6f07d9d43ee7a30ef5dc6c02dd16692a7bc9aac
GDT276:f111v.19:G007	f111v	f111	f111v.19	7	11	R2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	c?	ln	14	23	185	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rd9cea4af9ab849dcfbf5fa	d6cdc25c0ba2625918fc	841724d0e148bd57f2f8	70a0d5198ebb88f97a2cc83a236a8afcc28c7d9e6abf40c173dd54c9f45ad7f6
GDT276:f111v.19:G008	f111v	f111	f111v.19	8	11	R1	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	aecp?	c?	65	87	168	5	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R566255ec41161e984af7a4	b31dbba7f3a126eeb15b	589e48a73ba9436d03ab	7c0808abb19eeb0a111546da8b03074d4dcafb091c05266d7d08650291adbacb
GDT276:f111v.19:G009	f111v	f111	f111v.19	9	11	R1	S	B	3	1	1	MIDDLE	s	0	NONE	0	y	0	0	0	0	NONE	cqf	aecp?	203	183	31	3	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R79cdb6156ec696e5509111	51f5bfcc3ea483563ad6	8eaf1cfdfb9b8fd290bc	58855129de0ca08bd09419c7bfc5161c4fe033f342a5070487c62cec849258cc
GDT276:f111v.19:G011	f111v	f111	f111v.19	11	11	R2	S	B	3	1	1	LAST	NONE	0	NONE	0	n	0	0	1	0	NONE	cm	cqf	102	254	33	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rb14e91619aecd9f479bcaf	d6cdc25c0ba2625918fc	3b1a806e63371e7a6d6d	c697a33fc1120f0c8f679d70eb6fc993a1f23e77d4619822a2d5506489dfd8b3
GDT276:f111v.20:G002	f111v	f111	f111v.20	2	11	R2	S	B	3	1	1	MIDDLE	s	0	NONE	0	r	0	0	0	0	NONE	cl	<LINE_BOS>	152	203	235	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rd72513a44f7f49dac65e72	d6cdc25c0ba2625918fc	868d0cc0705a2314302c	1cd4b75dca112859fd017b72b9aaee8604f1f17dd8c6dee19f0abcbdc48a2eae
GDT276:f111v.20:G005	f111v	f111	f111v.20	5	11	R2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	m	0	0	0	0	NONE	cl	cl	169	228	62	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R41a1e7c303a6519084d1e0	d6cdc25c0ba2625918fc	868d0cc0705a2314302c	1c53ca530f58b7961b927eb8aaf4befaa748d75e1cbc8e4e50db792d531162f6
GDT276:f111v.20:G007	f111v	f111	f111v.20	7	11	R2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	r	0	0	0	0	NONE	lg	cl	169	238	211	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R138206f41eb5b299afe810	d6cdc25c0ba2625918fc	868d0cc0705a2314302c	42d720f349fec23c92587b62b9d4f4258fa46b8a37d349530b7dd67593c48fa0
GDT276:f111v.20:G008	f111v	f111	f111v.20	8	11	R1	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	a?ch	lg	152	87	151	4	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Ra8f158502e5636b593350a	c7bad3386e61b21a03e5	2497617fb28499cc9ca4	11ecb079718daefb1b7f82a39d927e75dcb6fffa32fe45786da22c7e49475765
GDT276:f111v.20:G009	f111v	f111	f111v.20	9	11	R1	S	B	3	1	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	afrd?	a?ch	165	26	72	5	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rc0a479dca27bc89acaa79e	b31dbba7f3a126eeb15b	497826a720e2e8ef5e09	52762c7d4eb4810d2e9e0720fe7dc9e6eb05fe25e87e31c3b82297bf7215cabf
GDT276:f111v.20:G010	f111v	f111	f111v.20	10	11	R2	S	B	3	1	2	FIRST	d	0	d	0	r	0	0	0	0	NONE	cm	afrd?	139	169	6	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rda9ff924e4b4ba562a771f	d6cdc25c0ba2625918fc	57a0825f084a0757404f	b050d46fc818b045a7157f8996b3a38ec5d1a7d9a783442ba4b1428cdbabe04a
GDT276:f111v.20:G011	f111v	f111	f111v.20	11	11	R2	S	B	3	1	2	LAST	sd	0	NONE	0	y	0	0	1	0	NONE	cm	cm	7	113	174	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rf1d1923361110b1a51e280	2b582a67a5aadd0aceff	2569549ae58cb959695f	5aa850ba2c3e653a745968b587eb6de17756cb211f4c5fc19d27f4b620a45133
GDT276:f111v.21:G001	f111v	f111	f111v.21	1	15	R1	S	B	3	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	cm?	<LINE_BOS>	209	169	222	3	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R02f3be1a4985c07a3e55f2	663ea754d283845ce792	5351c1ad2e1cf6afc5f8	f77b4f6064c225774a487ff030fff897913a2e858901d35866e79a865f3df697
GDT276:f111v.21:G007	f111v	f111	f111v.21	7	15	R2	S	B	3	1	1	MIDDLE	d	0	NONE	0	t	0	0	0	0	NONE	cp	cm?	114	21	214	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rf752f924c22dd84a6ab2e9	2b582a67a5aadd0aceff	cd7b504e231434a1e6c2	48c4dc8e754c3af839fee33da7905b4b61b2844c36db3591e09e5e9642345a87
GDT276:f111v.21:G008	f111v	f111	f111v.21	8	15	R1	S	B	3	1	1	MIDDLE	s	0	NONE	0	y	0	0	0	0	NONE	a?h?p	cp	120	183	131	5	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R0c364298839628f8751926	b31dbba7f3a126eeb15b	af33f5bd6395a673c3ca	cdb408fb1f9e580bdaac48cb242404ffa85beec38519ce4bc10ddcc7e906b766
GDT276:f111v.21:G010	f111v	f111	f111v.21	10	15	R2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	ry	0	0	0	0	NONE	cl	a?h?p	17	133	80	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R328766e4f68f70ee84ae67	2b582a67a5aadd0aceff	cd7b504e231434a1e6c2	0ad59d6a0027759d957c4e5efbae0ad648474bcbb8abeb2c0658f5da3661d47f
GDT276:f111v.21:G011	f111v	f111	f111v.21	11	15	R2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	cy	cl	169	23	75	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Reb93d85fe886ac2150cc4e	2b582a67a5aadd0aceff	08be7d58589226cbf241	9aaf680776b98fd17fe63376120525cbcdffc01bc66f71df96b6e90b87f39b86
GDT276:f111v.21:G013	f111v	f111	f111v.21	13	15	R2	S	B	3	1	1	MIDDLE	o	0	NONE	0	NONE	0	0	0	0	NONE	cl	cy	107	28	175	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R107db4fe20c9d2440a55e4	2b582a67a5aadd0aceff	8dd8306e94e9c094f4cb	fe89d76cf7d5eda8f0b634844c138fac27cff65995d9f0b3565b97a57f680ae0
GDT276:f111v.21:G014	f111v	f111	f111v.21	14	15	R2	S	B	3	1	1	MIDDLE	do	0	NONE	0	r	0	0	0	0	NONE	cl	cl	169	235	135	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R7217695fc36b093331b81e	2b582a67a5aadd0aceff	f3f16c84311b0dbdde29	1987920eaf4a099c2656473ccb60f7c22f02d31329a503d09a4c4cacdee93010
GDT276:f111v.24:G002	f111v	f111	f111v.24	2	11	R2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	t	0	0	0	0	NONE	c?	<LINE_BOS>	152	195	164	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Reb42a89fd09800f1eec584	2b582a67a5aadd0aceff	ef07ba7fc3a6242d1f6e	51f474e06fd382778f28bca30d99ce12da6569d816c10fe8e24f943ee26517eb
GDT276:f111v.24:G003	f111v	f111	f111v.24	3	11	R2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	y	0	0	0	0	NONE	cy	c?	192	202	151	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rf1ab1a0036ac3d57453283	2b582a67a5aadd0aceff	ef07ba7fc3a6242d1f6e	61eb22142a9ded8ad2b2fbee224cf31ea25c7b1af74486583069b6ba610551f1
GDT276:f111v.24:G005	f111v	f111	f111v.24	5	11	R2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	r	0	0	0	0	NONE	cl	cy	107	238	158	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rb79a1551853d4ae390d327	2b582a67a5aadd0aceff	108b428b9a35117ab294	78dba6d45c31d8d074048e18d487949936789701988b741097bf7c632a673ee0
GDT276:f111v.24:G010	f111v	f111	f111v.24	10	11	R2	S	B	3	1	1	MIDDLE	do	0	NONE	0	r	0	1	0	0	NONE	cl	cl	169	19	8	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R77ceae0432a1ff9f85dc78	2b582a67a5aadd0aceff	a8daa7916d8b897ddb30	b1724b39e6df34454e4b0d482a603357b96ba434efa702e6b12cdda9b11d162c
GDT276:f111v.30:G001	f111v	f111	f111v.30	1	11	R2	S	B	3	1	1	FIRST	s	0	NONE	0	NONE	0	0	0	0	NONE	cp	<LINE_BOS>	140	176	143	2	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	R5e6e104432ab1e03771929	3ebd1161b76aceeb0cff	c1f3c5e2038c11057606	e96e02d8e47f2a7c03be5117b3ed175c52aa30fb22028cf9c96f261563577605
GDT276:f111v.30:G002	f111v	f111	f111v.30	2	11	R1	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	scqxe	cp	120	87	38	5	HYBRID_SHORTHAND	KNOWN_REVERSIBLE_HUMAN_GROWN_DISTRIBUTED_SHORTHAND	Rbe1e86b4b280faeab8b384	b31dbba7f3a126eeb15b	0b1e6a95adb6a6001768	bf690a400b3d2d20ff0cda5248d15531e3e953a0663469dc8df4c1fcc11fb2f4
