group_id	locus	page	physical_folio	group_index	group_count	token	stripped_prefix	residual_host	dy_closure	family_surface	family_length	host_length	section	currier	hand	kind	grammar_scope	annotation_certainty	object_tags	relation_tags	unit	annotation_source	raw_source_description
f76r.37|G001	f76r.37	f76r	f76	1	1	s	NONE	s	0	C	1	1	T	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_PROXIMITY	K1	transcription/sources/Stolfi_text25e1-52.evt	letter labels || Bogus label <f76r.K1.26;F> deleted [JS]. Noticeably above the baseline:
f76r.4|G001	f76r.4	f76r	f76	1	1	s	NONE	s	0	C	1	1	T	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL		K1	transcription/sources/Stolfi_text25e1-52.evt	"letter labels || The text on this page is a sequence of paragraphs, some of which have one-letter labels at the left margin. This text unit contains the labels only; the text proper is unit f76r.P1. Entry entry ""f76.L1.n"" is the label for line ""f76.R1.n""."
f76r.7|G001	f76r.7	f76r	f76	1	1	d	NONE	d	0	B	1	1	T	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL		K1	transcription/sources/Stolfi_text25e1-52.evt	letter labels
f77r.1|G001	f77r.1	f77r	f77	1	1	darchdar	d	archdar	0	BACKBAC	7	7	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels near nymphs. || Label above nymph in Northwest corner. Grove's #1.
f77r.2|G001	f77r.2	f77r	f77	1	1	olkchs	NONE	olkchs	0	ABQKC	5	6	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	V1	transcription/sources/Stolfi_text25e1-52.evt	Labels between openings in tube at top of page. || Label 1, between left end of tube and side branch 1. Grove's #2.
f77r.3|G001	f77r.3	f77r	f77	1	1	otedy	NONE	ote	1	AQJBA	5	3	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	V1	transcription/sources/Stolfi_text25e1-52.evt	Labels between openings in tube at top of page. || label 2, between side branches 1 and 2. Grove's #3.
f77r.4|G001	f77r.4	f77r	f77	1	1	otork	NONE	otork	0	AQACQ	5	5	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	V1	transcription/sources/Stolfi_text25e1-52.evt	Labels between openings in tube at top of page. || Label 3, between side branches 2 and 3. Grove's #4.
f77r.49|G001	f77r.49	f77r	f77	1	1	otchdy	NONE	otch	1	AQKBA	5	4	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels near nymphs. || Label above nymph in West margin, at mid-page. Grove's #9.
f77r.5|G001	f77r.5	f77r	f77	1	1	otol	NONE	otol	0	AQAB	4	4	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	V1	transcription/sources/Stolfi_text25e1-52.evt	Labels between openings in tube at top of page. || Label 4, between side branches 3 and 4. Grove's #5.
f77r.6|G001	f77r.6	f77r	f77	1	1	dchdy	d	ch	1	BKBA	4	2	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	V1	transcription/sources/Stolfi_text25e1-52.evt	Labels between openings in tube at top of page. || Label 4, between side branches 4 and 5. Grove's #6.
f77r.7|G001	f77r.7	f77r	f77	1	1	soral	s	oral	0	CACAB	5	4	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	V1	transcription/sources/Stolfi_text25e1-52.evt	Labels between openings in tube at top of page. || Label 5, between side branch 5 and right end of tube. Grove's #7.
f77r.8|G001	f77r.8	f77r	f77	1	1	dotedy	d	ote	1	BAQJBA	6	3	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels near nymphs. || Label above nymph in Northeast corner. Grove's #8.
f77v.1|G001	f77v.1	f77v	f77	1	2	okain	NONE	okain	0	AQAF	4	5	B	B	2	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	"Labels near nymphs. || Rene's readings for labels 2-5 in ""outg.txt"" (<e77v.L2;R>--<e77v.L5;R>) were scrambled. Label in top margin, near Northwest nymph. Grove's #1. May be associated with the left ""Y""-tube."
f77v.2|G001	f77v.2	f77v	f77	1	2	otol	NONE	otol	0	AQAB	4	4	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	V1	transcription/sources/Stolfi_text25e1-52.evt	"Labels on tubs and tubing. || Label in top figure, between left tubes Grove's #4. Rene's reading in ""outg.txt"" was numbered <e77v.L2;R>, should have been <e77v.L4;R>."
f77v.2|G002	f77v.2	f77v	f77	2	2	shedy	sh	e	1	LJBA	4	1	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	V1	transcription/sources/Stolfi_text25e1-52.evt	"Labels on tubs and tubing. || Label in top figure, between left tubes Grove's #4. Rene's reading in ""outg.txt"" was numbered <e77v.L2;R>, should have been <e77v.L4;R>."
f77v.3|G001	f77v.3	f77v	f77	1	1	olkeedal	NONE	olkeedal	0	ABQKBAB	7	8	B	B	2	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	"Labels near nymphs. || Label in top margin, near North nymph. Grove's #2. Rene's reading in ""outg.txt"" was numbered <f77v.L3;R>, should have been <f77v.L3;R>. May be associated with the leftmost end of right double-""Y""-tube."
f77v.4|G001	f77v.4	f77v	f77	1	1	otolor	NONE	otolor	0	AQABAC	6	6	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	V1	transcription/sources/Stolfi_text25e1-52.evt	"Labels on tubs and tubing. || Label in top figure, between right tubes. Grove's #5. Rene's reading in ""outg.txt"" was numbered <e77v.L4;R>, should have been <e77v.L5;R>."
f77v.44|G001	f77v.44	f77v	f77	1	1	okalo	NONE	okalo	0	AQABA	5	5	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	"Labels near nymphs. || Label in right margin, above East nymph. Grove's #8. Rene's reading in ""outg.txt"" was numbered <e77v.L7;R>, should have been <e77v.L8;R>."
f78r.1|G001	f78r.1	f78r	f78	1	1	okchdldlo	NONE	okchdldlo	0	AQKBBBBA	8	9	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	"Labels on illustrations. || Original line numbers by Stolfi were changed to Grove's. Label near the Northwest ""grapes""."
f78r.2|G001	f78r.2	f78r	f78	1	1	okchdy	NONE	okch	1	AQKBA	5	4	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	"Labels on illustrations. || Label near the Northeast ""grapes""."
f78r.45|G001	f78r.45	f78r	f78	1	1	dchedaly	d	chedaly	0	BKJBABA	7	7	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	Labels on illustrations. || Label in right margin, next to last pipe segment.
f78r.47|G001	f78r.47	f78r	f78	1	1	okaral	NONE	okaral	0	AQACAB	6	6	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	Labels on illustrations. || Label in right margin, next to bottom pond, near inflowind stream.
f80r.2|G001	f80r.2	f80r	f80	1	1	olchdy	NONE	olch	1	ABKBA	5	4	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels on nymphs along top margin. || Label above nymph 2.
f80r.3|G001	f80r.3	f80r	f80	1	1	okaly	NONE	okaly	0	AQABA	5	5	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels on nymphs along top margin. || Label above nymph 3.
f80r.4|G001	f80r.4	f80r	f80	1	1	okolo	NONE	okolo	0	AQABA	5	5	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels on nymphs along top margin. || Label high up between nymphs 3 and 4.
f80r.6|G001	f80r.6	f80r	f80	1	1	opor	NONE	opor	0	APAC	4	4	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels on nymphs along top margin. || Label high up between nymphs 5 and 6 (in tub).
f80r.7|G001	f80r.7	f80r	f80	1	1	olky	NONE	olky	0	ABQA	4	4	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	"Labels on nymphs along top margin. || Label above nymph 7 (with ""towel"")."
f80r.8|G001	f80r.8	f80r	f80	1	1	otalshedy	NONE	otalshe	1	AQABLJBA	8	7	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels on nymphs along top margin. || Label above nymph 8.
f82r.35|G001	f82r.35	f82r	f82	1	1	darol	d	arol	0	BACAB	5	4	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	"Labels on ""waterfalls"" at bottom of page. || Label near left waterfall. Grove's #3."
f82r.36|G001	f82r.36	f82r	f82	1	1	okal	NONE	okal	0	AQAB	4	4	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels near nymphs at bottom of page. || Top row, between nymph 2 and waterfall. Grove's #7.
f82r.40|G001	f82r.40	f82r	f82	1	1	sororl	s	ororl	0	CACACB	6	5	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels near nymphs at bottom of page. || Bottom row, below nymph 1 (small). Grove's #12.
f82r.42|G001	f82r.42	f82r	f82	1	1	sokoly	s	okoly	0	CAQABA	6	5	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels near nymphs at bottom of page. || Bottom row, below nymphs 3 (tiny) and 4. Grove's #13.
f82r.43|G001	f82r.43	f82r	f82	1	1	dolol	d	olol	0	BABAB	5	4	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels near nymphs at bottom of page. || Bottom row, below nymph 5. Grove's #4.
f82r.44|G001	f82r.44	f82r	f82	1	1	olaiin	NONE	olaiin	0	ABAG	4	6	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels near nymphs at bottom of page. || Bottom row, below nymph 6. Grove's #1.
f82v.1|G001	f82v.1	f82v	f82	1	1	otechdy	NONE	otech	1	AQJKBA	6	5	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels on nymphs at top of page. || Label above Northwest nymph.
f82v.2|G001	f82v.2	f82v	f82	1	1	otedy	NONE	ote	1	AQJBA	5	3	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels on nymphs at top of page. || Label near North nymph.
f82v.39|G001	f82v.39	f82v	f82	1	1	olkeedy	NONE	olkee	1	ABQKBA	6	5	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_PROXIMITY	N2	transcription/sources/Stolfi_text25e1-52.evt	Labels of nymphs in lateral margings. || Label above East nymph.
f82v.4|G001	f82v.4	f82v	f82	1	1	otedal	NONE	otedal	0	AQJBAB	6	6	B	B	2	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels on nymphs at top of page. || Label near Northeast nymph. The label may be attached to the right end of the arched structure.
f82v.40|G001	f82v.40	f82v	f82	1	1	okalchy	NONE	okalchy	0	AQABKA	6	7	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_PROXIMITY	N2	transcription/sources/Stolfi_text25e1-52.evt	Labels of nymphs in lateral margings. || Label next to West nymph.
f82v.41|G001	f82v.41	f82v	f82	1	1	okain	NONE	okain	0	AQAF	4	5	B	B	2	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	N3	transcription/sources/Stolfi_text25e1-52.evt	Labels of nymphs at bottom of page. || nymph? - in a barrel Label above nymphs 1 (in barrel) and 2.
f82v.43|G001	f82v.43	f82v	f82	1	1	okedor	NONE	okedor	0	AQJBAC	6	6	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	X2	transcription/sources/Stolfi_text25e1-52.evt	Non-nymph labels at bottom of page. || Label above upper curved channel.
f82v.44|G001	f82v.44	f82v	f82	1	1	okol	NONE	okol	0	AQAB	4	4	B	B	2	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	N3	transcription/sources/Stolfi_text25e1-52.evt	Labels of nymphs at bottom of page. || Label next to nymph 3 (in barrel). This label may be attached to the East end of the upper channel.
f82v.46|G001	f82v.46	f82v	f82	1	1	olkol	NONE	olkol	0	ABQAB	5	5	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_PROXIMITY	N3	transcription/sources/Stolfi_text25e1-52.evt	Labels of nymphs at bottom of page. || Label next to nymph 2.
f82v.48|G001	f82v.48	f82v	f82	1	1	oteedy	NONE	otee	1	AQKBA	5	4	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	X2	transcription/sources/Stolfi_text25e1-52.evt	Non-nymph labels at bottom of page. || Label below the lower curved channel
f83r.45|G001	f83r.45	f83r	f83	1	1	chtorol	ch	torol	0	KQACAB	6	5	B	B	2	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels near nymphs at the top of the Southwest figure. || Label near leftmost nymph. This label may be attached to the left end of the tube between the nymphs.
f83r.46|G001	f83r.46	f83r	f83	1	1	olsaiin	NONE	olsaiin	0	ABCAG	5	7	B	B	2	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels near nymphs at the top of the Southwest figure. || Label near rightmost nymph. This label may be attached to the right end of the tube between the nymphs.
f83r.51|G001	f83r.51	f83r	f83	1	1	darolsy	d	arolsy	0	BACABCA	7	6	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL	REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	Labels between structures at the bottom of Southwest figure. || Lower label, near base of right structure.
f83v.10|G001	f83v.10	f83v	f83	1	1	okarchy	NONE	okarchy	0	AQACKA	6	7	B	B	2	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL		N1	transcription/sources/Stolfi_text25e1-52.evt	Labels in middle figure. || Right label.
f83v.35|G001	f83v.35	f83v	f83	1	1	okaiin	NONE	okaiin	0	AQAG	4	6	B	B	2	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	"Non-nymph labels in Southeast figure. || Label below ""tub"". This label may be attached to the nymph."
f83v.9|G001	f83v.9	f83v	f83	1	1	ololary	NONE	ololary	0	ABABACA	7	7	B	B	2	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	N1	transcription/sources/Stolfi_text25e1-52.evt	Labels in middle figure. || These labels may be attached to the nymphs or to the large round objects between them. Left label.
f88r.1|G001	f88r.1	f88r	f88	1	1	otorchety	NONE	otorchety	0	AQACKJQA	8	9	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C1	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 1 (top). || East of container, near top. Kluge's 01A.
f88r.12|G001	f88r.12	f88r	f88	1	1	otaldy	NONE	otal	1	AQABBA	6	4	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C2	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 2 (middle). || Label West of container, near top. Kluge's 05A.
f88r.13|G001	f88r.13	f88r	f88	1	1	oram	NONE	oram	0	ACAB	4	4	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (middle) || There are 6 labels and 4 plants, the last one with two kinds of leaves. It is not clear how plants and labels are to be paired up. We assume that the first label is attached to the container at left. plant <f88r>[2,1] - light and dark roots, dark flowers East of plant <f88r>[2,1]. Kluge's 06B.
f88r.14|G001	f88r.14	f88r	f88	1	1	dary	d	ary	0	BACA	4	3	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (middle) || plant <f88r>[2,2] - light, dark roots, dark where stem meets roots. East of plant <f88r>[2,2]. Kluge's 07A.
f88r.15|G001	f88r.15	f88r	f88	1	1	okol	NONE	okol	0	AQAB	4	4	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (middle) || plant <f88r>[2,3] - Blotchy flower. East of plant <f88r>[2,3]. Kluge's 08A.
f88r.16|G001	f88r.16	f88r	f88	1	1	sorory	s	orory	0	CACACA	6	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (middle) || plant <f88r>[2,4] - light coloured hairy root, dark leaf. East of plant <f88r>[2,4]. Kluge's 08B.
f88r.23|G001	f88r.23	f88r	f88	1	1	ofyskydal	NONE	ofyskydal	0	APACQABAB	9	9	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C3	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 3 (bottom). || East of container, near top. Kluge's 10A.
f88r.25|G001	f88r.25	f88r	f88	1	1	ofaldo	NONE	ofaldo	0	APABBA	6	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L3	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 3 (bottom) || plant <f88r>[3,1] - bulb with thin roots, triangular serrated leaves plant <f88r>[3,2] - light coloured roots with bumps, round knobby leaves. Above plant <f88r>[3,2]. Kluge's 11A.
f88r.3|G001	f88r.3	f88r	f88	1	1	orald	NONE	orald	0	ACABB	5	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f88r>[1,2] - light coloured twigs, dark roots. East of plant <f88r>[1,2]. Kluge's 02B.
f88r.4|G001	f88r.4	f88r	f88	1	1	oldar	NONE	oldar	0	ABBAC	5	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f88r>[1,3] - light coloured roots, twigs, dark btwn roots, stem. East of plant <f88r>[1,3]. Kluge's 03A.
f88r.5|G001	f88r.5	f88r	f88	1	1	otoky	NONE	otoky	0	AQAQA	5	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f88r>[1,4] - mostly root, dark colour with light coloured sprouts East of plant <f88r>[1,4]. Kluge's 04A.
f88r.6|G001	f88r.6	f88r	f88	1	1	otaly	NONE	otaly	0	AQABA	5	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f88r>[1,5] - light coloured roots, dark leaf East of plant <f88r>[1,5], West of its leaf.
f88v.11|G001	f88v.11	f88v	f88	1	1	otoram	NONE	otoram	0	AQACAB	6	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C2	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 2 (middle). || East of container, near top. Kluge's 17A.
f88v.13|G001	f88v.13	f88v	f88	1	1	cheosdy	che	os	1	KJACBA	6	2	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT;STAR_OR_SKY	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (middle). || plant <f88v>[2,2] - alternating light and dark roots, dark star-shaped leaf. East of plant <f88v>[2,2]. Kluge's 18A.
f88v.14|G001	f88v.14	f88v	f88	1	1	okaiin	NONE	okaiin	0	AQAG	4	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (middle). || plant <f88v>[2,3] - multiple light roots, large dark leaves. East of plant <f88v>[2,3]. Kluge's 19A.
f88v.2|G001	f88v.2	f88v	f88	1	1	cheocthy	che	octhy	0	KJAUA	5	5	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || There are 5 labels alternating with 4 plants. We assume that the first one is attached to the container at left. plant <f88v>[1,1] - 2 dark roots, dark leaves East of plant <f88v>[1,1]. Kluge's 13B.
f88v.27|G001	f88v.27	f88v	f88	1	1	daramdal	d	aramdal	0	BACABBAB	8	7	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP	C3	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 3 (bottom). || Label under container. Kluge's 20A.
f88v.28|G001	f88v.28	f88v	f88	1	1	otydary	NONE	otydary	0	AQABACA	7	7	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L3	transcription/sources/Stolfi_text25e1-52.evt	Labels on row of plants 3 (bottom). || There are 4 labels alternating with 3 plants. The first label is under the container at left; assumed to refer to it. plant <f88v>[3,1] - large light coloured root, dark leaves East of plant <f88v>[3,1]. Kluge's 20B.
f88v.29|G001	f88v.29	f88v	f88	1	1	otdordy	NONE	otdor	1	AQBACBA	7	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L3	transcription/sources/Stolfi_text25e1-52.evt	Labels on row of plants 3 (bottom). || plant <f88v>[3,2] - large light coloured root, dark leaves. East of plant <f88v>[3,2]. Kluge's 21A.
f88v.3|G001	f88v.3	f88v	f88	1	1	cpheor	NONE	cpheor	0	TJAC	4	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f88v>[1,2] - dark roots, dark leaves. East of plant <f88v>[1,2]. Kluge's 14A.
f88v.4|G002	f88v.4	f88v	f88	2	2	arody	NONE	aro	1	ACABA	5	3	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f88v>[1,3] - dark roots, dark flower, grasses? at top of root. East of plant <f88v>[1,3]. Kluge's 15A.
