module	locus	page	physical_folio	source_group_index	source_group_count_by_reading	ZL3b_token	IT2a_token	RF1b_token	match_state_by_reading	match_positions_zero_based	proposed_segmentation_by_reading	reading_agreement	layout_role	kind	section	currier	hand	grammar_scope	left_separator_by_reading	right_separator_by_reading	annotation_provenance	object_tags	relation_tags	annotation_certainty	raw_source_description	claim_state
DAR	fRos.62	fros	fros	46	ZL3b:47;RF1b:46	chdar		o	ZL3b:SUFFIX;RF1b:ABSENT	ZL3b:2	ZL3b:ch+[DAR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the central rosette. || ""This ring has two """"notched square"""" markers """"&|+|;"""", at 00:15 and 05:45. Transcribed counterclockwise from the marker and wider gap """"{:}"""" at 00:15. There is a faint curved stroke """"{/}"""" across the ring at 02:15. The isolated letters after the 05:45 marker seem to be in a different ink. Stolfi says that in the 2004 Beinecke scans the first gallows in @'otodar.otshe' at 11:00 is a @t not @k. &|+|; = notched square across ring text. &^.; = a raised dot at midline level. The glyphs in the second half between @'s.y.o.d' and @x are an unreadable jumble. The glyph between @k and @'olar' just after that could be @r or &195; or whatever."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	fRos.63	fros	fros	1	ZL3b:1;RF1b:1	oteedy		oteedy	ZL3b:INTERNAL;RF1b:INTERNAL	ZL3b:1;RF1b:1	ZL3b:o+[TE]+edy;RF1b:o+[TE]+edy	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, top half, 10:00. Petersen's 5:1.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TEE	fRos.63	fros	fros	1	ZL3b:1;RF1b:1	oteedy		oteedy	ZL3b:INTERNAL;RF1b:INTERNAL	ZL3b:1;RF1b:1	ZL3b:o+[TEE]+dy;RF1b:o+[TEE]+dy	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, top half, 10:00. Petersen's 5:1.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.63	fros	fros	1	ZL3b:1;RF1b:1	oteedy		oteedy	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:4;RF1b:4	ZL3b:otee+[DY]+∅;RF1b:otee+[DY]+∅	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, top half, 10:00. Petersen's 5:1.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAL	fRos.65	fros	fros	1	ZL3b:1;RF1b:1	odal		odal	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:1;RF1b:1	ZL3b:o+[DAL]+∅;RF1b:o+[DAL]+∅	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, top half, 11:00. Petersen's 5:3.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.66	fros	fros	1	ZL3b:1;RF1b:1	shdy		shdy	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:2;RF1b:2	ZL3b:sh+[DY]+∅;RF1b:sh+[DY]+∅	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, top half, 11;30. Petersen's 5:4.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.68	fros	fros	1	ZL3b:1;RF1b:1	opar		opar	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:2;RF1b:2	ZL3b:op+[AR]+∅;RF1b:op+[AR]+∅	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, top half, 00:30. Petersen's 5:6.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.69	fros	fros	1	ZL3b:1;RF1b:1	daral		daral	ZL3b:INTERNAL;RF1b:INTERNAL	ZL3b:1;RF1b:1	ZL3b:d+[AR]+al;RF1b:d+[AR]+al	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, top half, 01:00. Petersen's 5:7.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAR	fRos.69	fros	fros	1	ZL3b:1;RF1b:1	daral		daral	ZL3b:PREFIX;RF1b:PREFIX	ZL3b:0;RF1b:0	ZL3b:∅+[DAR]+al;RF1b:∅+[DAR]+al	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, top half, 01:00. Petersen's 5:7.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.7	fros	fros	1	ZL3b:2;RF1b:2	otochedy		otochedy	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:6;RF1b:6	ZL3b:otoche+[DY]+∅;RF1b:otoche+[DY]+∅	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:UNCERTAIN_SMALL_SPACE;RF1b:UNCERTAIN_SMALL_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block West of the Northwest rosette. || Paragraph 2, line 1. Petersen's 1:5.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
SY	fRos.7	fros	fros	2	ZL3b:2;RF1b:2	sy		sy	ZL3b:FREE;RF1b:FREE	ZL3b:0;RF1b:0	ZL3b:∅+[SY]+∅;RF1b:∅+[SY]+∅	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:UNCERTAIN_SMALL_SPACE;RF1b:UNCERTAIN_SMALL_SPACE	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block West of the Northwest rosette. || Paragraph 2, line 1. Petersen's 1:5.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.70	fros	fros	1	ZL3b:2;RF1b:2	otdodar		otdodas	ZL3b:SUFFIX;RF1b:ABSENT	ZL3b:5	ZL3b:otdod+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block in the center of the Central rosette, between towers. || All lines read upwards. Central rosette, text block at center, line 1. Petersen's 5:8.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAR	fRos.70	fros	fros	1	ZL3b:2;RF1b:2	otdodar		otdodas	ZL3b:SUFFIX;RF1b:ABSENT	ZL3b:4	ZL3b:otdo+[DAR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block in the center of the Central rosette, between towers. || All lines read upwards. Central rosette, text block at center, line 1. Petersen's 5:8.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.70	fros	fros	2	ZL3b:2;RF1b:2	oedy		oedy	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:2;RF1b:2	ZL3b:oe+[DY]+∅;RF1b:oe+[DY]+∅	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block in the center of the Central rosette, between towers. || All lines read upwards. Central rosette, text block at center, line 1. Petersen's 5:8.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.71	fros	fros	2	ZL3b:2;RF1b:2	arar		arar	ZL3b:PREFIX;RF1b:PREFIX	ZL3b:0,2;RF1b:0,2	ZL3b:∅+[AR]+ar;RF1b:∅+[AR]+ar	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block in the center of the Central rosette, between towers. || Central rosette, text block at center, line 2. Petersen's 5:9.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	fRos.72	fros	fros	1	ZL3b:2;RF1b:2	otedain		otedain	ZL3b:INTERNAL;RF1b:INTERNAL	ZL3b:1;RF1b:1	ZL3b:o+[TE]+dain;RF1b:o+[TE]+dain	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block in the center of the Central rosette, between towers. || Central rosette, text block at center, line 3. Petersen's 5:10.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	fRos.72	fros	fros	2	ZL3b:2;RF1b:2	otedy		otedy	ZL3b:INTERNAL;RF1b:INTERNAL	ZL3b:1;RF1b:1	ZL3b:o+[TE]+dy;RF1b:o+[TE]+dy	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block in the center of the Central rosette, between towers. || Central rosette, text block at center, line 3. Petersen's 5:10.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.72	fros	fros	2	ZL3b:2;RF1b:2	otedy		otedy	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:3;RF1b:3	ZL3b:ote+[DY]+∅;RF1b:ote+[DY]+∅	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block in the center of the Central rosette, between towers. || Central rosette, text block at center, line 3. Petersen's 5:10.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.73	fros	fros	1	ZL3b:2;RF1b:2	ytedar		ytedar	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:4;RF1b:4	ZL3b:yted+[AR]+∅;RF1b:yted+[AR]+∅	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block in the center of the Central rosette, between towers. || Central rosette, text block at center, line 4. Petersen's 5:11. The final letter is @y in the 2004 Beinecke scans.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAR	fRos.73	fros	fros	1	ZL3b:2;RF1b:2	ytedar		ytedar	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:3;RF1b:3	ZL3b:yte+[DAR]+∅;RF1b:yte+[DAR]+∅	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block in the center of the Central rosette, between towers. || Central rosette, text block at center, line 4. Petersen's 5:11. The final letter is @y in the 2004 Beinecke scans.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	fRos.73	fros	fros	1	ZL3b:2;RF1b:2	ytedar		ytedar	ZL3b:INTERNAL;RF1b:INTERNAL	ZL3b:1;RF1b:1	ZL3b:y+[TE]+dar;RF1b:y+[TE]+dar	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block in the center of the Central rosette, between towers. || Central rosette, text block at center, line 4. Petersen's 5:11. The final letter is @y in the 2004 Beinecke scans.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.73	fros	fros	2	ZL3b:2;RF1b:2	ary		ary	ZL3b:PREFIX;RF1b:PREFIX	ZL3b:0;RF1b:0	ZL3b:∅+[AR]+y;RF1b:∅+[AR]+y	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block in the center of the Central rosette, between towers. || Central rosette, text block at center, line 4. Petersen's 5:11. The final letter is @y in the 2004 Beinecke scans.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	fRos.75	fros	fros	1	ZL3b:1;RF1b:1	ols		ols	ZL3b:PREFIX;RF1b:PREFIX	ZL3b:0;RF1b:0	ZL3b:∅+[OL]+s;RF1b:∅+[OL]+s	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, bottom, 08:30. Petersen's 5:13.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	fRos.79	fros	fros	1	ZL3b:1;RF1b:1	olz		odl	ZL3b:PREFIX;RF1b:ABSENT	ZL3b:0	ZL3b:∅+[OL]+z	READING_OR_TOPOLOGY_DISAGREEMENT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, bottom, 07:15. Petersen's 5:17.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	fRos.8	fros	fros	2	ZL3b:2;RF1b:2	olal		olal	ZL3b:PREFIX;RF1b:PREFIX	ZL3b:0;RF1b:0	ZL3b:∅+[OL]+al;RF1b:∅+[OL]+al	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	UNHEDGED	Text block West of the Northwest rosette. || Paragraph 2, line 2. Petersen's 1:6.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	fRos.80	fros	fros	1	ZL3b:1;RF1b:1	dtedg		dtedg	ZL3b:INTERNAL;RF1b:INTERNAL	ZL3b:1;RF1b:1	ZL3b:d+[TE]+dg;RF1b:d+[TE]+dg	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, bottom, 07:00. Petersen's 5:18.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.83	fros	fros	1	ZL3b:1;RF1b:1	ddary		ddary	ZL3b:INTERNAL;RF1b:INTERNAL	ZL3b:2;RF1b:2	ZL3b:dd+[AR]+y;RF1b:dd+[AR]+y	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, bottom, 06:15. Petersen's 5:21.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAR	fRos.83	fros	fros	1	ZL3b:1;RF1b:1	ddary		ddary	ZL3b:INTERNAL;RF1b:INTERNAL	ZL3b:1;RF1b:1	ZL3b:d+[DAR]+y;RF1b:d+[DAR]+y	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, bottom, 06:15. Petersen's 5:21.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.84	fros	fros	1	ZL3b:1;RF1b:1	otody		otody	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:3;RF1b:3	ZL3b:oto+[DY]+∅;RF1b:oto+[DY]+∅	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, bottom, 05:45. Petersen's 5:22.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.85	fros	fros	1	ZL3b:1;RF1b:1	dairdy		dairdy	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:4;RF1b:4	ZL3b:dair+[DY]+∅;RF1b:dair+[DY]+∅	AVAILABLE_EXACT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, bottom, 05:30. Petersen's 5:23.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.86	fros	fros	1	ZL3b:1;RF1b:1	rody		sody	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:2;RF1b:2	ZL3b:ro+[DY]+∅;RF1b:so+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	LABEL	L	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP;LABEL	REL_ENCLOSURE	UNHEDGED	Labels in Central rosette. || Central rosette, inside text ring, bottom, 05:15. Petersen's 5:24. The first letter is @s in the 2004 Beinecke scans.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	fRos.87	fros	fros	3	ZL3b:32;RF1b:31	olchedy		olcheda	ZL3b:PREFIX;RF1b:PREFIX	ZL3b:0;RF1b:0	ZL3b:∅+[OL]+chedy;RF1b:∅+[OL]+cheda	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.87	fros	fros	3	ZL3b:32;RF1b:31	olchedy		olcheda	ZL3b:SUFFIX;RF1b:ABSENT	ZL3b:5	ZL3b:olche+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	fRos.87	fros	fros	5	ZL3b:32;RF1b:31	y		ol	ZL3b:ABSENT;RF1b:FREE	RF1b:0	RF1b:∅+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:UNCERTAIN_SMALL_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.87	fros	fros	6	ZL3b:32;RF1b:31	dol		otodar	ZL3b:ABSENT;RF1b:SUFFIX	RF1b:4	RF1b:otod+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	fRos.87	fros	fros	6	ZL3b:32;RF1b:31	dol		otodar	ZL3b:SUFFIX;RF1b:ABSENT	ZL3b:1	ZL3b:d+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
