rank	feature_family	feature_value	denominator	ha_count	ha_folios	ha_rate_per_1000	hb_count	hb_folios	hb_rate_per_1000	sb_count	sb_folios	sb_rate_per_1000	ob_count	ob_folios	ob_rate_per_1000	sa_count	sa_folios	sa_rate_per_1000	other_count	other_folios	other_rate_per_1000	shared_a_enrichment_log2	shared_other_b_specificity_log2	hb_sb_abs_log2_rate_difference	minimum_target_folio_support	same_hand3_support	hb_hand3_count	hb_hand3_folios	sb_hand3_count	sb_hand3_folios	hb_nonhand3_count	hb_nonhand3_folios	cross_hand_target_support	sa_cross_currier_sensitivity	lofo_min_a_enrichment_log2	lofo_min_other_b_specificity_log2	family_selector_bits	rank_score	formal_function_hint	classification
208	CORE	she	GROUP	1	1	0.383435583	4	3	3.398791541	8	6	1.750411862	20	11	4.535398230	0	0	1.655629139	0	0	0.730994152	2.190638289	-1.373534812	0.957327460	3	NO	0	0	7	6	4	3	YES	ABSENT	1.918597310	-1.645575792	6.209453366	2.338439747	PREDOMINANT_CLOSURE_HOST	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
209	CORE	odaiin	GROUP	48	26	12.397750511	6	4	4.909365559	29	7	6.074958814	8	4	1.880530973	1	1	4.966887417	5	2	8.040935673	-1.336469876	1.384396527	0.307338032	4	YES	4	2	29	7	2	2	YES	PRESENT	-1.984280736	0.736585668	6.209453366	2.216185730	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
210	CORE	l	GROUP	8	6	2.172801636	4	3	3.398791541	21	10	4.427512356	18	8	4.092920354	0	0	1.655629139	0	0	0.730994152	0.645465408	-0.268108714	0.381474454	3	YES	1	1	20	10	3	2	YES	ABSENT	-0.051012612	-0.964586734	6.209453366	2.186619468	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
211	WRAPPER_TRANSITION	t>sh	TRANSITION	20	14	6.568407562	7	6	6.602112676	18	9	4.411063424	14	9	3.767212263	1	1	5.791505792	1	1	2.640845070	-0.574417143	0.227629180	0.581801257	6	YES	1	1	18	9	6	5	YES	PRESENT	-0.721117492	0.080928831	5.491853096	2.169666331	FORMAL_PATTERN	SHARED_NOT_ENRICHED
212	WRAPPER_CORE	NONE|y	GROUP	13	11	3.450920245	7	5	5.664652568	11	8	2.368204283	6	5	1.438053097	2	1	8.278145695	0	0	0.730994152	-0.543187597	0.719676589	1.258193939	5	YES	3	2	9	7	4	3	YES	PRESENT	-0.852026239	0.410837947	6.357552005	2.132354523	FORMAL_PATTERN	SHARED_NOT_ENRICHED
213	FIELD_SHAPE	CLOSED|LEN_2|OL_STATE>DY_RESOLUTION	FIELD	5	5	6.084070796	6	4	14.130434783	27	11	18.151815182	57	11	33.704572098	0	0	8.620689655	6	2	36.516853933	1.215697011	-1.254138452	0.361307968	4	YES	1	1	26	11	5	3	YES	ABSENT	0.478104294	-1.991731169	5.129283017	2.102832669	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
214	FIELD_TEMPLATE	OL_STATE>DY_RESOLUTION	FIELD	5	5	6.084070796	6	4	14.130434783	27	11	18.151815182	57	11	33.704572098	0	0	8.620689655	6	2	36.516853933	1.215697011	-1.254138452	0.361307968	4	YES	1	1	26	11	5	3	YES	ABSENT	0.478104294	-1.991731169	4.169925001	2.102832669	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
215	WRAPPER_TRANSITION	sh>sh	TRANSITION	50	24	16.180711310	11	8	10.123239437	41	9	9.895088221	48	12	12.600675500	3	1	13.513513514	6	4	11.443661972	-0.709490556	-0.348716601	0.032886551	8	YES	1	1	41	9	10	7	YES	PRESENT	-0.953605468	-0.592831513	5.491853096	2.095274569	FORMAL_PATTERN	SHARED_NOT_ENRICHED
216	CORE	okeo	GROUP	5	5	1.405930470	3	3	2.643504532	7	6	1.544481054	5	1	1.216814159	0	0	1.655629139	11	4	16.812865497	0.135596926	0.344013328	0.775329626	3	NO	0	0	6	5	3	3	YES	ABSENT	-0.140116192	0.068300210	6.209453366	2.091945441	PREDOMINANT_CLOSURE_HOST	SHARED_NOT_ENRICHED
217	STATE_TRANSITION	OL_STATE>OTHER	TRANSITION	98	43	31.560397309	19	10	17.165492958	96	12	23.009060563	80	13	20.914523253	6	1	25.096525097	13	3	23.767605634	-0.878604078	-0.284993823	0.422690792	10	YES	4	2	92	12	15	8	YES	PRESENT	-1.012892342	-0.419282087	6.000000000	2.084488322	FORMAL_PATTERN	SHARED_NOT_ENRICHED
218	WRAPPER_TRANSITION	sh>q	TRANSITION	38	24	12.335789811	20	12	18.045774648	147	12	35.169289461	223	13	58.067030398	5	1	21.235521236	24	5	43.133802817	0.548810986	-1.686058180	0.962655113	12	YES	7	2	141	12	13	10	YES	PRESENT	0.415006683	-1.819862484	5.491853096	2.081864968	FORMAL_PATTERN	SHARED_NOT_ENRICHED
219	CLOSED_FIELD_CLOSER	ch	FIELD	0	0	0.553097345	6	5	14.130434783	3	3	2.310231023	6	4	3.810082063	0	0	8.620689655	0	0	2.808988764	2.062431806	-0.721784943	2.612696823	3	YES	3	2	3	3	3	3	YES	ABSENT	1.678582684	-1.105634065	4.000000000	2.034298451	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
220	CORE	y	GROUP	159	40	40.771983640	34	11	26.057401813	93	12	19.254530478	104	13	23.119469027	8	1	28.145695364	17	6	25.584795322	-1.082380205	-0.263910321	0.436495296	11	YES	8	2	89	11	26	9	YES	PRESENT	-1.242690988	-0.424221104	6.209453366	2.020424326	PREDOMINANT_CARRIER_STATE	SHARED_NOT_ENRICHED
221	STATE_TRANSITION	OL_STATE>Q_OUTER_STATE	TRANSITION	14	11	4.645946812	6	5	5.721830986	27	9	6.556986171	37	10	9.742790335	3	1	13.513513514	18	5	32.570422535	0.300504245	-0.767858136	0.196555969	5	YES	3	2	27	9	3	3	YES	PRESENT	0.018869840	-1.049492541	6.000000000	2.019330626	FORMAL_PATTERN	SHARED_NOT_ENRICHED
222	WRAPPER_CORE	q|okch	GROUP	0	0	0.127811861	8	4	6.419939577	4	4	0.926688633	14	8	3.207964602	0	0	1.655629139	0	0	0.730994152	2.858062950	-1.791501643	2.792403139	4	YES	2	2	4	4	6	2	YES	ABSENT	2.607261168	-2.042303425	6.357552005	1.992287833	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
223	STATE_TRANSITION	OL_STATE>AR_REFERENCE	TRANSITION	21	13	6.888817687	8	5	7.482394366	24	8	5.841678588	25	11	6.625097428	1	1	5.791505792	2	2	4.401408451	-0.237873415	-0.181558688	0.357117024	5	YES	3	1	24	8	5	4	YES	PRESENT	-0.501940971	-0.445626244	6.000000000	1.986971886	FORMAL_PATTERN	SHARED_NOT_ENRICHED
224	WRAPPER_TRANSITION	ch>ch	TRANSITION	130	31	41.813521307	28	8	25.088028169	29	9	7.033857892	5	4	1.428942582	2	1	9.652509653	6	4	11.443661972	-2.571581451	2.299368240	1.834610991	8	YES	11	2	29	9	17	6	YES	PRESENT	-2.715671466	2.155278225	5.491853096	1.980406295	FORMAL_PATTERN	SHARED_NOT_ENRICHED
225	STATE_TRANSITION	ENTRY_STATE>CARRIER_STATE	TRANSITION	122	40	39.250240308	24	12	21.566901408	63	12	15.140677158	62	12	16.237983892	2	1	9.652509653	25	6	44.894366197	-1.374271756	-0.100942788	0.510389184	12	YES	4	2	61	12	20	10	YES	PRESENT	-1.420195759	-0.146866790	6.000000000	1.970030582	FORMAL_PATTERN	SHARED_NOT_ENRICHED
226	WRAPPER_CORE	q|okain	GROUP	0	0	0.127811861	3	3	2.643504532	55	9	11.429159802	96	11	21.349557522	1	1	4.966887417	0	0	0.730994152	4.370358170	-3.013682465	2.112195645	3	YES	1	1	54	9	2	2	YES	PRESENT	4.019604558	-3.364436077	6.357552005	1.943902178	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
227	WRAPPER_TRANSITION	che>d	TRANSITION	15	10	4.966356937	10	7	9.242957746	19	7	4.649499285	25	11	6.625097428	2	1	9.652509653	8	5	14.964788732	-0.095112596	-0.510866313	0.991279231	7	YES	2	2	17	6	8	5	YES	PRESENT	-0.394561670	-0.810315387	5.491853096	1.898381476	FORMAL_PATTERN	SHARED_NOT_ENRICHED
228	CORE	ain	GROUP	49	28	12.653374233	12	6	9.441087613	65	10	13.488467875	52	12	11.615044248	0	0	1.655629139	6	4	9.502923977	-0.422497182	-0.298969677	0.514701512	6	YES	3	1	64	10	9	5	YES	ABSENT	-0.666906972	-0.543379467	6.209453366	1.828537306	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
229	CORE	al	GROUP	43	26	11.119631902	13	11	10.196374622	91	12	18.842668863	105	13	23.340707965	15	1	51.324503311	16	3	24.122807018	-0.125052746	-1.194792036	0.885947037	11	YES	2	2	89	12	11	9	YES	PRESENT	-0.273403264	-1.343142555	6.209453366	1.822144201	PREDOMINANT_AL_STATE	SHARED_NOT_ENRICHED
230	STATE_TRANSITION	CARRIER_STATE>CARRIER_STATE	TRANSITION	150	36	48.221723806	43	13	38.292253521	70	12	16.809728183	55	12	14.419329696	1	1	5.791505792	15	6	27.288732394	-1.520386829	0.221292296	1.187756170	12	YES	13	2	65	12	30	11	YES	PRESENT	-1.626199584	0.115479541	6.000000000	1.807467100	FORMAL_PATTERN	SHARED_NOT_ENRICHED
231	FIELD_SHAPE	CLOSED|LEN_3|CARRIER_STATE>DY_RESOLUTION	FIELD	4	4	4.977876106	4	3	9.782608696	11	8	7.590759076	20	9	12.016412661	0	0	8.620689655	1	1	8.426966292	0.608713839	-0.662690196	0.365975073	3	NO	0	0	10	7	4	3	YES	ABSENT	0.268278482	-1.003125552	5.129283017	1.763036107	FORMAL_PATTERN	SHARED_NOT_ENRICHED
232	CORE	ch	GROUP	1	1	0.383435583	6	5	4.909365559	4	4	0.926688633	6	4	1.438053097	0	0	1.655629139	0	0	0.730994152	1.273100449	-0.633960366	2.405380016	4	YES	3	2	4	4	3	3	YES	ABSENT	1.021015131	-0.886045685	6.209453366	1.758378171	PREDOMINANT_CLOSURE_HOST	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
233	RECORD_STATE	OL_STATE	GROUP	636	47	162.704498978	102	14	77.416918429	396	12	81.651565074	650	13	143.915929204	33	1	110.927152318	167	7	244.883040936	-1.071533356	-0.894505497	0.076831657	12	YES	29	2	382	12	73	12	YES	PRESENT	-1.198615133	-1.021587274	3.584962501	1.695985037	FORMAL_PATTERN	SHARED_NOT_ENRICHED
234	STATE_TRANSITION	ENTRY_STATE>AR_REFERENCE	TRANSITION	24	19	7.850048062	7	5	6.602112676	18	8	4.411063424	14	7	3.767212263	1	1	5.791505792	0	0	0.880281690	-0.831574983	0.227629180	0.581801257	5	NO	0	0	18	8	7	5	YES	PRESENT	-1.008470993	0.050733169	6.000000000	1.690116070	FORMAL_PATTERN	SHARED_NOT_ENRICHED
235	WRAPPER_CORE	q|okee	GROUP	0	0	0.127811861	3	3	2.643504532	83	12	17.195222405	97	13	21.570796460	0	0	1.655629139	0	0	0.730994152	4.370358170	-3.028555741	2.701484071	3	NO	0	0	80	12	3	3	YES	ABSENT	3.925822412	-3.473091500	6.357552005	1.649257965	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
236	WRAPPER_CORE	NONE|l	GROUP	4	3	1.150306748	3	2	2.643504532	8	6	1.750411862	9	7	2.101769912	0	0	1.655629139	0	0	0.730994152	0.605675789	-0.263910321	0.594757380	2	YES	1	1	8	6	2	1	YES	ABSENT	0.129559634	-0.740026476	6.357552005	1.629349278	FORMAL_PATTERN	SHARED_NOT_ENRICHED
237	WRAPPER_TRANSITION	sh>che	TRANSITION	11	7	3.684716437	6	5	5.721830986	17	10	4.172627563	30	10	7.924136139	1	1	5.791505792	1	1	2.640845070	0.179402557	-0.925297511	0.455520728	5	YES	2	1	16	9	4	4	YES	PRESENT	-0.086436252	-1.191136319	5.491853096	1.611307183	FORMAL_PATTERN	SHARED_NOT_ENRICHED
238	FIELD_SHAPE	OPEN|LEN_4PLUS|OL_STATE>AR_REFERENCE	FIELD	7	6	8.296460177	3	3	7.608695652	4	3	2.970297030	1	1	0.879249707	1	1	25.862068966	0	0	2.808988764	-1.481888710	1.756262354	1.357041948	3	NO	0	0	3	2	3	3	YES	PRESENT	-2.194190280	1.043960784	5.129283017	1.595852670	FORMAL_PATTERN	SHARED_NOT_ENRICHED
239	WRAPPER_CORE	NONE|ol	GROUP	31	19	8.052147239	23	10	17.749244713	47	12	9.781713344	147	13	32.632743363	1	1	4.966887417	10	5	15.350877193	0.280713634	-1.738161185	0.859598543	10	YES	9	2	46	12	14	8	YES	PRESENT	0.213157930	-1.805716889	6.357552005	1.572184796	FORMAL_PATTERN	SHARED_NOT_ENRICHED
240	STATE_TRANSITION	OTHER>OL_STATE	TRANSITION	109	39	35.084908683	20	9	18.045774648	63	12	15.140677158	78	12	20.394907768	3	1	13.513513514	18	6	32.570422535	-1.212420877	-0.429779252	0.253231344	9	YES	7	2	62	12	13	7	YES	PRESENT	-1.291732317	-0.509090692	6.000000000	1.553112293	FORMAL_PATTERN	SHARED_NOT_ENRICHED
241	STATE_TRANSITION	OTHER>Q_OUTER_STATE	TRANSITION	50	30	16.180711310	9	8	8.362676056	53	11	12.756318550	41	10	10.782021304	4	1	17.374517375	7	2	13.204225352	-0.952238447	-0.366591082	0.609175446	8	YES	3	2	51	11	6	6	YES	PRESENT	-1.105063057	-0.519415692	6.000000000	1.546507750	FORMAL_PATTERN	SHARED_NOT_ENRICHED
242	CLOSED_FIELD_CLOSER	okeo	FIELD	3	3	3.871681416	3	3	7.608695652	5	4	3.630363036	5	1	3.223915592	0	0	8.620689655	10	4	58.988764045	-0.092846419	0.171299853	1.067535331	3	NO	0	0	5	4	3	3	YES	ABSENT	-0.590272389	-0.326126117	4.000000000	1.544685768	FORMAL_PATTERN	SHARED_NOT_ENRICHED
243	RECORD_STATE	ENTRY_STATE	GROUP	697	47	178.297546012	100	15	75.906344411	261	12	53.850906096	278	13	61.615044248	21	1	71.192052980	68	6	100.146198830	-1.727244322	-0.194312030	0.495249854	12	YES	23	2	252	12	77	13	YES	PRESENT	-1.775782602	-0.242850310	3.584962501	1.531258439	FORMAL_PATTERN	SHARED_NOT_ENRICHED
244	WRAPPER_TRANSITION	t>NONE	TRANSITION	38	25	12.335789811	26	11	23.327464789	37	9	8.941344778	53	12	13.899714211	8	1	32.818532819	5	3	9.683098592	-0.464286354	-0.636491486	1.383465791	9	YES	8	2	35	9	18	9	YES	PRESENT	-0.636649182	-0.808854314	5.491853096	1.529417359	FORMAL_PATTERN	SHARED_NOT_ENRICHED
245	FIELD_SHAPE	OPEN|LEN_4PLUS|ENTRY_STATE>OTHER	FIELD	21	18	23.783185841	4	4	9.782608696	14	10	9.570957096	11	6	6.740914420	2	1	43.103448276	1	1	8.426966292	-1.313206876	0.505718892	0.031556034	4	YES	1	1	14	10	3	3	YES	PRESENT	-1.593146737	0.225779031	5.129283017	1.498662095	FORMAL_PATTERN	SHARED_NOT_ENRICHED
246	STATE_TRANSITION	AL_STATE>AL_STATE	TRANSITION	9	7	3.043896187	4	3	3.961267606	20	8	4.887935145	25	10	6.625097428	12	1	48.262548263	4	2	7.922535211	0.380043010	-0.741979504	0.303262977	3	YES	1	1	19	7	3	2	YES	PRESENT	-0.333621829	-1.455644344	6.000000000	1.486432018	FORMAL_PATTERN	SHARED_NOT_ENRICHED
247	WRAPPER_CORE	d|ain	GROUP	36	22	9.330265849	8	5	6.419939577	24	8	5.045304778	23	8	5.199115044	0	0	1.655629139	6	4	9.502923977	-0.886976766	-0.043324657	0.347618297	5	YES	3	1	23	8	5	4	YES	ABSENT	-1.093646463	-0.249994353	6.357552005	1.480851930	FORMAL_PATTERN	SHARED_NOT_ENRICHED
248	WRAPPER_TRANSITION	d>sh	TRANSITION	35	26	11.374559436	13	8	11.883802817	30	12	7.272293753	45	13	11.821252273	2	1	9.652509653	10	4	18.485915493	-0.645328286	-0.700900493	0.708514191	8	YES	4	1	27	11	9	7	YES	PRESENT	-0.748346420	-0.803918627	5.491853096	1.469439127	FORMAL_PATTERN	SHARED_NOT_ENRICHED
249	FIELD_SHAPE	OPEN|LEN_1|CARRIER_STATE>CARRIER_STATE	FIELD	13	11	14.933628319	6	5	14.130434783	12	5	8.250825083	13	10	7.913247362	0	0	8.620689655	2	2	14.044943820	-0.855954428	0.060268541	0.776195556	5	YES	1	1	11	5	5	4	YES	ABSENT	-1.459315548	-0.543092579	5.129283017	1.401178835	FORMAL_PATTERN	SHARED_NOT_ENRICHED
250	FIELD_TEMPLATE	CARRIER_STATE>OPEN	FIELD	13	11	14.933628319	6	5	14.130434783	12	5	8.250825083	13	10	7.913247362	0	0	8.620689655	2	2	14.044943820	-0.855954428	0.060268541	0.776195556	5	YES	1	1	11	5	5	4	YES	ABSENT	-1.459315548	-0.543092579	4.169925001	1.401178835	FORMAL_PATTERN	SHARED_NOT_ENRICHED
251	STATE_TRANSITION	DY_RESOLUTION>Q_OUTER_STATE	TRANSITION	12	10	4.005126562	11	7	10.123239437	174	12	41.607057701	147	13	38.321641985	3	1	13.513513514	7	3	13.204225352	1.337751289	-1.920488352	2.039157244	7	YES	5	2	161	12	6	5	YES	PRESENT	1.100728295	-2.157511345	6.000000000	1.397684315	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
252	WRAPPER_CORE	ch|o	GROUP	37	22	9.585889571	8	8	6.419939577	11	8	2.368204283	5	2	1.216814159	1	1	4.966887417	7	4	10.964912281	-2.017118786	0.960684688	1.438766185	8	NO	0	0	11	8	8	8	YES	PRESENT	-2.325308296	0.652495179	6.357552005	1.394107812	FORMAL_PATTERN	SHARED_NOT_ENRICHED
253	CORE	aiiin	GROUP	5	5	1.405930470	3	3	2.643504532	8	4	1.750411862	12	5	2.765486726	0	0	1.655629139	2	2	3.654970760	0.316169171	-0.659838997	0.594757380	3	NO	0	0	8	4	3	3	YES	ABSENT	-0.185250418	-1.161258587	6.209453366	1.358951484	PREDOMINANT_OTHER	SHARED_NOT_ENRICHED
254	WRAPPER_TRANSITION	d>NONE	TRANSITION	154	44	49.503364306	41	14	36.531690141	78	12	18.717215069	99	13	25.850870356	9	1	36.679536680	28	6	50.176056338	-1.403160783	-0.465847062	0.964782709	12	YES	7	2	74	12	34	12	YES	PRESENT	-1.595710719	-0.658396998	5.491853096	1.349040518	FORMAL_PATTERN	SHARED_NOT_ENRICHED
255	WRAPPER_CORE	NONE|o	GROUP	7	7	1.917177914	8	6	6.419939577	5	4	1.132619440	2	2	0.553097345	1	1	4.966887417	0	0	0.730994152	-0.759321028	1.034057875	2.502896522	4	YES	2	1	5	4	6	5	YES	PRESENT	-1.239651866	0.553727037	6.357552005	1.345216680	FORMAL_PATTERN	SHARED_NOT_ENRICHED
256	FIELD_TEMPLATE	OL_STATE>CARRIER_STATE>DY_RESOLUTION	FIELD	2	2	2.765486726	4	3	9.782608696	6	6	4.290429043	12	9	7.327080891	0	0	8.620689655	0	0	2.808988764	0.633588507	-0.772116619	1.189097311	3	NO	0	0	6	6	4	3	YES	ABSENT	0.433140771	-0.972564355	4.169925001	1.266923233	FORMAL_PATTERN	SHARED_NOT_ENRICHED
257	FIELD_SHAPE	OPEN|LEN_4PLUS|OL_STATE>CARRIER_STATE	FIELD	14	10	16.039823009	3	3	7.608695652	7	3	4.950495050	3	3	2.051582649	0	0	8.620689655	3	2	19.662921348	-1.696013515	1.270835527	0.620076354	3	NO	0	0	7	3	3	3	YES	ABSENT	-2.656711865	0.310137177	5.129283017	1.264783834	FORMAL_PATTERN	SHARED_NOT_ENRICHED
258	WRAPPER_TRANSITION	NONE>t	TRANSITION	28	21	9.131688561	6	4	5.721830986	23	10	5.603242728	27	10	7.144712912	2	1	9.652509653	1	1	2.640845070	-0.704619667	-0.350614052	0.030214893	4	YES	3	2	23	10	3	2	YES	PRESENT	-1.110454806	-0.756449192	5.491853096	1.251586930	FORMAL_PATTERN	SHARED_NOT_ENRICHED
259	WRAPPER_CORE	ch|cthy	GROUP	12	11	3.195296524	5	4	4.154078550	12	8	2.574135091	15	9	3.429203540	1	1	4.966887417	0	0	0.730994152	-0.311862051	-0.413785770	0.690440728	4	YES	3	2	12	8	2	2	YES	PRESENT	-0.448418675	-0.550342393	6.357552005	1.251059910	FORMAL_PATTERN	SHARED_NOT_ENRICHED
260	CORE	d	GROUP	4	3	1.150306748	3	2	2.643504532	6	5	1.338550247	6	4	1.438053097	0	0	1.655629139	0	0	0.730994152	0.218652665	-0.103445649	0.981780503	2	NO	0	0	6	5	3	2	YES	ABSENT	-0.184601578	-0.506699892	6.209453366	1.209279265	PREDOMINANT_CARRIER_STATE	SHARED_NOT_ENRICHED
261	WRAPPER_CORE	NONE|okol	GROUP	10	10	2.684049080	3	3	2.643504532	7	6	1.544481054	5	5	1.216814159	0	0	1.655629139	7	4	10.964912281	-0.797288878	0.344013328	0.775329626	3	YES	1	1	7	6	2	2	YES	ABSENT	-1.132979558	0.008322648	6.357552005	1.159059637	FORMAL_PATTERN	SHARED_NOT_ENRICHED
262	WRAPPER_CORE	NONE|or	GROUP	29	16	7.540899796	29	10	22.280966767	25	10	5.251235585	42	10	9.402654867	3	1	11.589403974	10	4	15.350877193	-0.522079759	-0.840411243	2.085083007	10	YES	5	2	24	9	24	8	YES	PRESENT	-0.797334585	-1.115666069	6.357552005	1.054399113	FORMAL_PATTERN	SHARED_NOT_ENRICHED
263	CORE	ol	GROUP	270	47	69.146216769	40	12	30.589123867	137	12	28.315485997	319	13	70.685840708	7	1	24.834437086	54	7	79.678362573	-1.288059027	-1.319829961	0.111427494	12	YES	12	2	131	12	28	10	YES	PRESENT	-1.342301090	-1.374072025	6.209453366	1.036836983	PREDOMINANT_OL_STATE	SHARED_NOT_ENRICHED
264	STATE_TRANSITION	DY_RESOLUTION>ENTRY_STATE	TRANSITION	9	9	3.043896187	20	11	18.045774648	17	6	4.172627563	37	10	9.742790335	0	0	1.930501931	5	3	9.683098592	0.455036999	-1.223378864	2.112633014	6	YES	3	1	17	6	17	10	YES	ABSENT	-0.022711912	-1.701127775	6.000000000	0.982696550	FORMAL_PATTERN	SHARED_NOT_ENRICHED
265	WRAPPER_TRANSITION	t>ch	TRANSITION	19	13	6.247997437	8	5	7.482394366	9	4	2.265140677	4	3	1.169134840	2	1	9.652509653	0	0	0.880281690	-1.463793210	0.954159322	1.723899354	4	YES	4	2	9	4	4	3	YES	PRESENT	-2.077712745	0.340239787	5.491853096	0.950344530	FORMAL_PATTERN	SHARED_NOT_ENRICHED
266	FIELD_SHAPE	OPEN|LEN_4PLUS|OTHER>OTHER	FIELD	49	24	54.756637168	10	6	22.826086957	16	9	10.891089109	9	5	5.568581477	3	1	60.344827586	3	2	19.662921348	-2.329885617	0.967766459	1.067535331	6	YES	2	1	16	9	8	5	YES	PRESENT	-2.628845841	0.668806234	5.129283017	0.911468099	FORMAL_PATTERN	SHARED_NOT_ENRICHED
267	WRAPPER_TRANSITION	che>q	TRANSITION	10	9	3.364306312	7	7	6.602112676	115	12	27.539341917	112	13	29.228371005	1	1	5.791505792	12	4	22.007042254	0.972618695	-2.146369759	2.060494419	7	YES	2	2	109	12	5	5	YES	PRESENT	0.811316184	-2.307672271	5.491853096	0.796001726	FORMAL_PATTERN	SHARED_NOT_ENRICHED
268	WRAPPER_CORE	sh|o	GROUP	66	31	16.998977505	8	6	6.419939577	12	8	2.574135091	4	2	0.995575221	0	0	1.655629139	6	4	9.502923977	-2.723288297	1.370485539	1.318471951	6	YES	2	1	12	8	6	5	YES	ABSENT	-2.991307368	1.102466468	6.357552005	0.795316189	FORMAL_PATTERN	SHARED_NOT_ENRICHED
269	WRAPPER_CORE	d|aiin	GROUP	234	45	59.943762781	31	12	23.791540785	59	12	12.252883031	61	12	13.606194690	5	1	18.211920530	25	5	37.280701754	-2.290488401	-0.151142391	0.957327460	12	YES	5	2	57	11	26	10	YES	PRESENT	-2.415326384	-0.275980374	6.357552005	0.780145197	FORMAL_PATTERN	SHARED_NOT_ENRICHED
270	RECORD_STATE	Q_OUTER_STATE	GROUP	296	46	75.792433538	51	13	38.897280967	485	12	99.979406919	450	13	99.668141593	22	1	74.503311258	51	5	75.292397661	-0.962384519	-1.357463118	1.361961659	12	YES	25	2	462	12	26	11	YES	PRESENT	-1.295086653	-1.690165252	3.584962501	0.699611251	FORMAL_PATTERN	SHARED_NOT_ENRICHED
271	CORE	okchy	GROUP	46	22	11.886503067	4	3	3.398791541	10	7	2.162273476	3	3	0.774336283	1	1	4.966887417	0	0	0.730994152	-2.458703440	1.481516852	0.652472878	3	YES	1	1	9	6	3	2	YES	PRESENT	-2.819463403	1.120756888	6.209453366	0.696576973	PREDOMINANT_Q_OUTER_STATE	SHARED_NOT_ENRICHED
272	WRAPPER_TRANSITION	s>NONE	TRANSITION	28	19	9.131688561	7	6	6.602112676	49	12	11.802575107	62	13	16.237983892	0	0	1.930501931	2	2	4.401408451	-0.467953896	-1.298372853	0.838101998	6	NO	0	0	49	12	7	6	YES	ABSENT	-0.835786698	-1.666205655	5.491853096	0.621977174	FORMAL_PATTERN	SHARED_NOT_ENRICHED
273	STATE_TRANSITION	CARRIER_STATE>OL_STATE	TRANSITION	108	35	34.764498558	19	9	17.165492958	49	12	11.802575107	83	13	21.693946480	5	1	21.235521236	25	6	44.894366197	-1.558513117	-0.878190863	0.540409625	9	YES	6	2	48	12	13	7	YES	PRESENT	-1.630826350	-0.950504096	6.000000000	0.615019303	FORMAL_PATTERN	SHARED_NOT_ENRICHED
274	WRAPPER_TRANSITION	sh>ch	TRANSITION	44	24	14.258250561	12	5	11.003521127	18	9	4.411063424	13	7	3.507404521	2	1	9.652509653	2	2	4.401408451	-1.692598570	0.330722673	1.318766851	5	YES	3	1	18	9	9	4	YES	PRESENT	-2.021445908	0.001875335	5.491853096	0.563703179	FORMAL_PATTERN	SHARED_NOT_ENRICHED
275	STATE_TRANSITION	ENTRY_STATE>OTHER	TRANSITION	132	44	42.454341557	21	9	18.926056338	40	12	9.656652361	41	11	10.782021304	4	1	17.374517375	8	5	14.964788732	-2.136317051	-0.159032619	0.970778778	9	YES	4	2	39	11	17	7	YES	PRESENT	-2.254784002	-0.277499570	6.000000000	0.541189036	FORMAL_PATTERN	SHARED_NOT_ENRICHED
276	STATE_TRANSITION	AL_STATE>ENTRY_STATE	TRANSITION	16	12	5.286767062	4	4	3.961267606	13	8	3.218884120	23	11	6.105481943	4	1	17.374517375	0	0	0.880281690	-0.715825121	-0.923544540	0.299401526	4	YES	1	1	12	7	3	3	YES	PRESENT	-1.048208750	-1.255928169	6.000000000	0.532857671	FORMAL_PATTERN	SHARED_NOT_ENRICHED
277	WRAPPER_TRANSITION	q>sh	TRANSITION	22	16	7.209227812	9	7	8.362676056	69	12	16.571292322	147	13	38.321641985	2	1	9.652509653	12	4	22.007042254	0.214119940	-2.196122794	0.986649533	7	YES	3	2	68	12	6	5	YES	PRESENT	0.007415089	-2.402827645	5.491853096	0.524672379	FORMAL_PATTERN	SHARED_NOT_ENRICHED
278	WRAPPER_TRANSITION	ch>sh	TRANSITION	45	25	14.578660686	5	4	4.841549296	18	9	4.411063424	17	8	4.546635490	2	1	9.652509653	0	0	0.880281690	-1.724659779	-0.043672842	0.134342280	4	YES	1	1	18	9	4	3	YES	PRESENT	-2.150638799	-0.469651862	5.491853096	0.486424335	FORMAL_PATTERN	SHARED_NOT_ENRICHED
