event_id	source_host_id	target_host_id	source_host	target_host	locus	physical_folio	section	currier	hand	source_index	target_index	source_frequency_bin	position_quartile	line_count_bin	claim_state
11833	H8418150b75d3afee	H055eebf601617046	eey	aiin	f90v2.4	f90	H	A	1	2	3	F64P	Q2	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11834	H65c74c15a686187b	Hacac86c0e609ca90	o	l	f90v2.5	f90	H	A	1	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11835	Hacac86c0e609ca90	H840a8dcfeae95966	l	os	f90v2.5	f90	H	A	1	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11836	H840a8dcfeae95966	H5e741a03e7977675	os	olols	f90v2.5	f90	H	A	1	5	6	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11837	H5e741a03e7977675	H52d734faa269fa95	olols	shche	f90v2.5	f90	H	A	1	6	7	F1	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11838	H52d734faa269fa95	H3aecd5bfd5c9a1af	shche	eol	f90v2.5	f90	H	A	1	7	8	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11839	H3aecd5bfd5c9a1af	H18ac3e7343f01689	eol	d	f90v2.5	f90	H	A	1	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11840	H6351825030155836	H3aecd5bfd5c9a1af	al	eol	f90v2.6	f90	H	A	1	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11841	H3aecd5bfd5c9a1af	H2bdd94c004581aa9	eol	ey	f90v2.6	f90	H	A	1	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11842	H2bdd94c004581aa9	H99fa2a55212dbc31	ey	okeey	f90v2.6	f90	H	A	1	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11843	H99fa2a55212dbc31	Hafebe00901ad67dd	okeey	okeol	f90v2.6	f90	H	A	1	4	5	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11844	Hafebe00901ad67dd	H65c74c15a686187b	okeol	o	f90v2.6	f90	H	A	1	5	6	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11845	H65c74c15a686187b	H043a718774c572bd	o	s	f90v2.6	f90	H	A	1	6	7	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11846	H03a30714741fd6ce	Hf45ebb807287d4f1	kodshol	otolsheeos	f93r.1	f93	H	A	1	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11847	Hf45ebb807287d4f1	Hf7ff141708484cec	otolsheeos	octhodaly	f93r.1	f93	H	A	1	2	3	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11848	H537bdbc6bdd17b2e	Ha5a67e1b1aa54afb	oepchksheey	otod	f93r.1	f93	H	A	1	5	6	F1	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11849	Ha5a67e1b1aa54afb	H043a718774c572bd	otod	s	f93r.1	f93	H	A	1	6	7	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11850	H043a718774c572bd	H65c74c15a686187b	s	o	f93r.1	f93	H	A	1	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11851	Ha6e2ab5304ec306a	H043a718774c572bd	ycha	s	f93r.2	f93	H	A	1	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11852	H043a718774c572bd	Hacac86c0e609ca90	s	l	f93r.2	f93	H	A	1	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11853	Hacac86c0e609ca90	H5b9267b43b40b8ba	l	oto	f93r.2	f93	H	A	1	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11854	H5b9267b43b40b8ba	H3b046ebb1b72e327	oto	cthod	f93r.2	f93	H	A	1	4	5	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11855	H3b046ebb1b72e327	H5d61caeedf54c4df	cthod	eo	f93r.2	f93	H	A	1	5	6	F2_4	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11856	H5d61caeedf54c4df	H043a718774c572bd	eo	s	f93r.2	f93	H	A	1	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11857	H043a718774c572bd	Hf2869701d5e654a3	s	oteod	f93r.2	f93	H	A	1	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11858	Hf2869701d5e654a3	H043a718774c572bd	oteod	s	f93r.2	f93	H	A	1	8	9	F2_4	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11859	H043a718774c572bd	Hb9ba1795312cf4e7	s	ofchoshy	f93r.2	f93	H	A	1	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11860	Hb9ba1795312cf4e7	Hc7c50e5204c84741	ofchoshy	cthoshol	f93r.2	f93	H	A	1	10	11	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11861	H1f3aec7c35c1441c	H6351825030155836	sho	al	f93r.3	f93	H	A	1	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11862	H6351825030155836	Hb6b4377acb039899	al	alo	f93r.3	f93	H	A	1	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11863	Hb6b4377acb039899	Haec86c35af124cee	alo	ytchchy	f93r.3	f93	H	A	1	3	4	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11864	Haec86c35af124cee	Hca978112ca1bbdca	ytchchy	a	f93r.3	f93	H	A	1	4	5	F1	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11865	Hca978112ca1bbdca	H65c74c15a686187b	a	o	f93r.3	f93	H	A	1	5	6	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11866	H65c74c15a686187b	H6351825030155836	o	al	f93r.3	f93	H	A	1	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11867	H6351825030155836	Hacac86c0e609ca90	al	l	f93r.3	f93	H	A	1	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11868	Hacac86c0e609ca90	H8667bd13e9c1c318	l	chodchy	f93r.3	f93	H	A	1	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11869	H8667bd13e9c1c318	H853c2793d409a101	chodchy	otchd	f93r.3	f93	H	A	1	9	10	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11870	Hacac86c0e609ca90	He20882595488fa4f	l	ol	f93r.4	f93	H	A	1	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11871	Hacac86c0e609ca90	H65c74c15a686187b	l	o	f93r.5	f93	H	A	1	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11872	H65c74c15a686187b	Hfae573c22c7a54b6	o	cfhol	f93r.5	f93	H	A	1	2	3	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11873	Hfae573c22c7a54b6	Hacac86c0e609ca90	cfhol	l	f93r.5	f93	H	A	1	3	4	F2_4	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11874	Hacac86c0e609ca90	H2aed9df78446daa8	l	okol	f93r.5	f93	H	A	1	4	5	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11875	H2aed9df78446daa8	Ha5a67e1b1aa54afb	okol	otod	f93r.5	f93	H	A	1	5	6	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11876	Ha5a67e1b1aa54afb	H18ac3e7343f01689	otod	d	f93r.5	f93	H	A	1	6	7	F5_15	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11877	H7175517a370b5cd2	H043a718774c572bd	or	s	f93r.6	f93	H	A	1	2	3	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11878	H043a718774c572bd	H65c74c15a686187b	s	o	f93r.6	f93	H	A	1	3	4	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11879	H65c74c15a686187b	H043a718774c572bd	o	s	f93r.6	f93	H	A	1	4	5	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11880	H043a718774c572bd	Hacac86c0e609ca90	s	l	f93r.6	f93	H	A	1	5	6	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11881	Hacac86c0e609ca90	H30c03d7feff9bdc0	l	eoees	f93r.6	f93	H	A	1	6	7	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11882	H7175517a370b5cd2	Hacac86c0e609ca90	or	l	f93r.7	f93	H	A	1	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11883	Hacac86c0e609ca90	H65c74c15a686187b	l	o	f93r.7	f93	H	A	1	2	3	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11884	H65c74c15a686187b	H18ac3e7343f01689	o	d	f93r.7	f93	H	A	1	3	4	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11885	H18ac3e7343f01689	H043a718774c572bd	d	s	f93r.7	f93	H	A	1	4	5	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11886	H280f3568fa969108	Hced07091d4f76e81	lor	eeo	f93r.8	f93	H	A	1	1	2	F16_63	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11887	Hced07091d4f76e81	H18ac3e7343f01689	eeo	d	f93r.8	f93	H	A	1	2	3	F16_63	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11888	Haa58b21b01d6b8a9	Ha4880b8fffdbc6d5	da	okcheo	f93r.9	f93	H	A	1	1	2	F2_4	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11889	Ha1fce4363854ff88	H9d239406d5fc63a2	y	keol	f93r.10	f93	H	A	1	2	3	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11890	H9d239406d5fc63a2	Hacac86c0e609ca90	keol	l	f93r.10	f93	H	A	1	3	4	F5_15	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11891	Hacac86c0e609ca90	H757c512bf2c42cb7	l	ckho	f93r.10	f93	H	A	1	4	5	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11892	Hafebe00901ad67dd	H3aecd5bfd5c9a1af	okeol	eol	f93r.11	f93	H	A	1	1	2	F16_63	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11893	H18ac3e7343f01689	H4bb780f4353af3b6	d	chy	f93r.13	f93	H	A	1	1	2	F64P	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11894	H4bb780f4353af3b6	H1d73e2e886865809	chy	kchol	f93r.13	f93	H	A	1	2	3	F64P	Q2	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11895	H2e0a1c0bdd50d357	H1b51852b7009d3c4	ychey	ckhos	f93r.14	f93	H	A	1	1	2	F5_15	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11896	H1b51852b7009d3c4	H77b941d0578bce8d	ckhos	okcheod	f93r.14	f93	H	A	1	2	3	F1	Q2	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11897	Hf871e1d1127d2f0a	H18ac3e7343f01689	chol	d	f93r.15	f93	H	A	1	1	2	F16_63	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11898	H18ac3e7343f01689	Hacac86c0e609ca90	d	l	f93r.15	f93	H	A	1	2	3	F64P	Q1	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11899	Hacac86c0e609ca90	Haa58b21b01d6b8a9	l	da	f93r.15	f93	H	A	1	3	4	F64P	Q2	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11900	H9807eb6ec753a517	Heaabc0a66defdb93	shy	okor	f93r.16	f93	H	A	1	1	2	F5_15	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11901	Heaabc0a66defdb93	He572ea597d20b858	okor	ckhs	f93r.16	f93	H	A	1	2	3	F16_63	Q2	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11902	He5a8af63ea42a5e0	H18ac3e7343f01689	olkees	d	f93r.18	f93	H	A	1	1	2	F2_4	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11903	H18ac3e7343f01689	H65c74c15a686187b	d	o	f93r.18	f93	H	A	1	2	3	F64P	Q2	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11904	H71477a1f60ce035e	Hacac86c0e609ca90	chor	l	f93r.19	f93	H	A	1	1	2	F16_63	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11905	H29a87243aab59dd3	H3850f6103a8a10b8	ychockhy	cthol	f93r.20	f93	H	A	1	1	2	F1	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11906	H3850f6103a8a10b8	H68ec5e0c39b061f0	cthol	osos	f93r.20	f93	H	A	1	2	3	F16_63	Q2	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11907	Hacac86c0e609ca90	Hacac86c0e609ca90	l	l	f93r.21	f93	H	A	1	1	2	F64P	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11908	Hacac86c0e609ca90	H055eebf601617046	l	aiin	f93r.21	f93	H	A	1	2	3	F64P	Q1	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11909	H055eebf601617046	Had386158f5afc89b	aiin	cthy	f93r.21	f93	H	A	1	3	4	F64P	Q2	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11910	H9103b7ad0a5a59d2	Had386158f5afc89b	kchor	cthy	f93r.22	f93	H	A	1	1	2	F5_15	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11911	H65c74c15a686187b	Heaabc0a66defdb93	o	okor	f93r.23	f93	H	A	1	1	2	F64P	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11912	Heaabc0a66defdb93	H65c74c15a686187b	okor	o	f93r.23	f93	H	A	1	2	3	F16_63	Q1	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11913	H65c74c15a686187b	Hc921e8d206798fc7	o	eols	f93r.23	f93	H	A	1	3	4	F64P	Q2	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11914	H083beb11329f69d1	H18298b6fdbad02f9	ychocthy	otey	f93r.24	f93	H	A	1	1	2	F2_4	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11915	H4bfc28283b1bceeb	H0a19b4727d1fbd3a	ys	ot	f93r.25	f93	H	A	1	1	2	F2_4	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11916	H0a19b4727d1fbd3a	H65c74c15a686187b	ot	o	f93r.25	f93	H	A	1	2	3	F64P	Q2	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11917	H73c44df30d18c009	H37b98a620a201474	cheod	chos	f93r.26	f93	H	A	1	1	2	F5_15	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11918	Heaabc0a66defdb93	H65c74c15a686187b	okor	o	f93r.27	f93	H	A	1	1	2	F16_63	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11919	H65c74c15a686187b	Hcb6e53541e37a1d6	o	los	f93r.27	f93	H	A	1	2	3	F64P	Q1	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11920	Hcb6e53541e37a1d6	H319938721e6fbfbc	los	ckheo	f93r.27	f93	H	A	1	3	4	F2_4	Q2	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11921	H75eb59adecbb14ff	H16747d32baea5f74	ychor	odol	f93r.28	f93	H	A	1	1	2	F5_15	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11922	H18ac3e7343f01689	H6f2bbf69d010accf	d	okcho	f93r.30	f93	H	A	1	1	2	F64P	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11923	H6f2bbf69d010accf	H3850f6103a8a10b8	okcho	cthol	f93r.30	f93	H	A	1	2	3	F5_15	Q2	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11924	Hacac86c0e609ca90	Hacac86c0e609ca90	l	l	f93r.31	f93	H	A	1	1	2	F64P	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11925	Hacac86c0e609ca90	H3850f6103a8a10b8	l	cthol	f93r.31	f93	H	A	1	2	3	F64P	Q1	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11926	H3850f6103a8a10b8	H1df08d809f929c40	cthol	olchod	f93r.31	f93	H	A	1	3	4	F16_63	Q2	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11927	Hacac86c0e609ca90	H2689367b205c16ce	l	ok	f93r.32	f93	H	A	1	1	2	F64P	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11928	H2689367b205c16ce	H37b98a620a201474	ok	chos	f93r.32	f93	H	A	1	2	3	F64P	Q2	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11929	H3b42ef1135762cfd	Hced07091d4f76e81	possheo	eeo	f93v.1	f93	H	A	1	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11930	Hced07091d4f76e81	Hf1e4d38ba744ebe4	eeo	oshocphy	f93v.1	f93	H	A	1	2	3	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11931	Hf1e4d38ba744ebe4	H8875557c4ae2b638	oshocphy	opcho	f93v.1	f93	H	A	1	3	4	F1	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11932	H8875557c4ae2b638	Hf6df1ee04560b90f	opcho	opor	f93v.1	f93	H	A	1	4	5	F2_4	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11933	Hf6df1ee04560b90f	Hd577a851e5ef915a	opor	opchy	f93v.1	f93	H	A	1	5	6	F2_4	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11934	Hd577a851e5ef915a	H853c2793d409a101	opchy	otchd	f93v.1	f93	H	A	1	6	7	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11935	H853c2793d409a101	H7175517a370b5cd2	otchd	or	f93v.1	f93	H	A	1	7	8	F5_15	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11936	H7175517a370b5cd2	H18ac3e7343f01689	or	d	f93v.1	f93	H	A	1	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11937	H37b98a620a201474	H65c74c15a686187b	chos	o	f93v.3	f93	H	A	1	1	2	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11938	H65c74c15a686187b	Ha58037c2c88fde2a	o	ockhol	f93v.3	f93	H	A	1	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11939	Ha58037c2c88fde2a	He3a041c293621f94	ockhol	oky	f93v.3	f93	H	A	1	3	4	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11940	He3a041c293621f94	H18ac3e7343f01689	oky	d	f93v.3	f93	H	A	1	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11941	H18ac3e7343f01689	Ha1fce4363854ff88	d	y	f93v.3	f93	H	A	1	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11942	Ha1fce4363854ff88	H055eebf601617046	y	aiin	f93v.3	f93	H	A	1	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11943	H055eebf601617046	H0a19b4727d1fbd3a	aiin	ot	f93v.3	f93	H	A	1	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11944	H0a19b4727d1fbd3a	H9fe430e5274621be	ot	air	f93v.3	f93	H	A	1	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11945	H9fe430e5274621be	H2aed9df78446daa8	air	okol	f93v.3	f93	H	A	1	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11946	H560c48d6c73e72bd	H65c74c15a686187b	cho	o	f93v.8	f93	H	A	1	1	2	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11947	H65c74c15a686187b	H3aecd5bfd5c9a1af	o	eol	f93v.8	f93	H	A	1	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11948	H3aecd5bfd5c9a1af	H3aecd5bfd5c9a1af	eol	eol	f93v.8	f93	H	A	1	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11949	H3aecd5bfd5c9a1af	Hc7b9662e8d5f44b1	eol	eold	f93v.8	f93	H	A	1	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11950	Hc7b9662e8d5f44b1	H908568596ab4050e	eold	okchey	f93v.8	f93	H	A	1	5	6	F1	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11951	H908568596ab4050e	H9db931798b8a1aab	okchey	cthey	f93v.8	f93	H	A	1	6	7	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11952	H9db931798b8a1aab	H65d27643c059e64f	cthey	sheog	f93v.8	f93	H	A	1	7	8	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11953	H65d27643c059e64f	H99fa2a55212dbc31	sheog	okeey	f93v.8	f93	H	A	1	8	9	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11954	H7e8ea1572a12203f	H043a718774c572bd	ychol	s	f93v.10	f93	H	A	1	1	2	F5_15	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11955	H043a718774c572bd	Hfda71671c022a8e5	s	ckhy	f93v.10	f93	H	A	1	2	3	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11956	H18ac3e7343f01689	H70cd612e43407eb4	d	olky	f94r.3	f94	H	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11957	H70cd612e43407eb4	H2689367b205c16ce	olky	ok	f94r.3	f94	H	B	3	2	3	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11958	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f94r.3	f94	H	B	3	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11959	Ha1fce4363854ff88	He3a041c293621f94	y	oky	f94r.3	f94	H	B	3	4	5	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11960	He3a041c293621f94	H5b9267b43b40b8ba	oky	oto	f94r.3	f94	H	B	3	5	6	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11961	H7175517a370b5cd2	H4e6cabfe99b16265	or	olkee	f94r.4	f94	H	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11962	H343677762813eaeb	H7e2b754a64784e5b	ch	otaly	f94r.6	f94	H	B	3	3	4	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11963	H7e2b754a64784e5b	Ha1fce4363854ff88	otaly	y	f94r.6	f94	H	B	3	4	5	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11964	Ha1fce4363854ff88	H6351825030155836	y	al	f94r.6	f94	H	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11965	H6351825030155836	Ha1fce4363854ff88	al	y	f94r.6	f94	H	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11966	Ha1fce4363854ff88	H70095a15c71af019	y	ckh	f94r.6	f94	H	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11967	H70095a15c71af019	H8254c329a92850f6	ckh	k	f94r.6	f94	H	B	3	8	9	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
