page_host	held_folio	events	host_bits	position_bits	position_gain_bits	host_top1	host_top3	position_top1	position_top3
o	f43	5	26.815224409899	21.572425869774	5.242798540125	0	1	1	2
o	f45	2	10.273904108885	8.772629731421	1.501274377464	0	0	0	1
o	f47	4	20.731080647501	19.755299173604	0.975781473898	1	2	2	2
o	f48	2	8.845060810081	5.711139908798	3.133920901283	0	0	0	1
o	f49	6	30.968580455422	25.919020285250	5.049560170172	0	1	0	4
o	f5	2	8.569426367467	5.408546480480	3.160879886988	0	0	0	2
o	f50	2	10.057364413794	7.469671318903	2.587693094890	0	1	1	1
o	f51	3	14.508962409263	12.759613442166	1.749348967097	0	1	1	1
o	f54	1	6.308989039180	4.761220736723	1.547768302457	0	0	0	0
o	f55	3	18.314910510106	13.411200103245	4.903710406862	0	0	0	1
o	f56	6	23.038148879315	14.922244503584	8.115904375731	3	3	3	6
o	f58	7	41.313626834007	36.333078887506	4.980547946501	0	1	1	2
o	f6	1	4.472487771463	2.983341058155	1.489146713307	0	0	0	1
o	f66	1	3.758791956619	2.192611319240	1.566180637380	0	1	1	1
o	f7	2	8.449132133750	5.403068515510	3.046063618239	0	0	0	2
o	f76	2	10.047345657969	8.077627923238	1.969717734731	0	0	0	1
o	f77	1	3.987060944293	2.420204380530	1.566856563763	0	0	0	1
o	f79	1	6.308989039180	5.295557164374	1.013431874806	0	0	0	0
o	f8	3	12.465634977599	9.250638776228	3.214996201371	2	2	2	2
o	f83	1	4.868416447794	3.948351572329	0.920064875465	0	0	0	0
o	f86	10	53.988264355998	48.773689212365	5.214575143634	0	3	1	5
o	f87	1	3.050254770780	1.742953752772	1.307301018008	1	1	1	1
o	f88	8	43.108056618934	38.552578944866	4.555477674068	0	0	0	4
o	f89	3	15.643974786275	14.553148717340	1.090826068936	0	0	0	2
o	f9	1	5.415904243096	4.671204430169	0.744699812927	0	0	0	0
o	f93	8	35.261070430786	22.455343066988	12.805727363798	0	2	0	7
o	f95	4	18.138935434803	11.859733440765	6.279201994038	0	0	0	2
o	f96	1	3.987060944293	2.247154074814	1.739906869478	0	0	1	1
o	f99	2	7.735436318906	4.621439002649	3.113997316257	0	1	1	2
ockhy	f100	1	5.177917792196	3.439798503413	1.738119288783	0	0	0	1
ockhy	f102	2	7.807760217750	6.373473496812	1.434286720938	1	2	1	2
ockhy	f107	2	11.797706553086	8.681715646844	3.115990906242	0	0	0	0
ockhy	f112	1	7.499845887083	7.740853986587	-0.241008099504	0	0	0	0
ockhy	f114	1	4.040414268446	2.768662645511	1.271751622935	0	1	0	1
ockhy	f14	1	5.914883386362	6.040414268446	-0.125530882084	0	0	0	0
ockhy	f28	1	7.499845887083	8.684270458221	-1.184424571137	0	0	0	0
ockhy	f38	1	4.040414268446	2.768662645511	1.271751622935	0	1	0	1
ockhy	f44	1	3.799406168942	2.110279075320	1.689127093622	0	1	1	1
ockhy	f45	1	3.799406168942	2.110279075320	1.689127093622	0	1	1	1
ockhy	f54	1	3.799406168942	2.110279075320	1.689127093622	0	1	1	1
ockhy	f55	1	5.914883386362	7.099307957499	-1.184424571137	0	0	0	0
ockhy	f58	3	12.024521794337	7.234317781197	4.790204013140	1	3	2	3
ockhy	f89	2	7.807760217750	6.790112351931	1.017647865819	1	2	0	2
ockhy	f96	1	4.040414268446	4.165945150530	-0.125530882084	0	1	0	1
octhy	f102	1	4.329920885641	2.817272589736	1.512648295905	0	1	0	1
octhy	f106	1	5.177917792196	3.439798503413	1.738119288783	0	1	0	1
octhy	f114	1	3.251918373640	2.477478074055	0.774440299585	1	1	1	1
octhy	f115	1	7.499845887083	8.684270458221	-1.184424571137	0	0	0	0
octhy	f19	1	3.251918373640	1.804965694284	1.446952679356	1	1	1	1
octhy	f20	2	7.549779039643	6.357265387275	1.192513652368	1	2	1	2
octhy	f22	1	3.251918373640	1.804965694284	1.446952679356	1	1	1	1
octhy	f25	1	4.329920885641	2.817272589736	1.512648295905	0	1	0	1
octhy	f28	1	4.329920885641	2.817272589736	1.512648295905	0	1	0	1
octhy	f29	2	7.549779039643	6.291685375079	1.258093664564	1	2	0	2
octhy	f32	1	3.251918373640	1.804965694284	1.446952679356	1	1	1	1
octhy	f35	1	3.251918373640	1.804965694284	1.446952679356	1	1	1	1
octhy	f43	1	3.251918373640	1.804965694284	1.446952679356	1	1	1	1
octhy	f5	1	3.251918373640	2.477478074055	0.774440299585	1	1	1	1
octhy	f86	3	14.984964135363	10.233263168083	4.751700967280	1	3	1	3
octhy	f89	1	7.499845887083	7.740853986587	-0.241008099504	0	0	0	0
ok	f1	1	8.402301511351	7.201768523979	1.200532987373	0	0	0	0
ok	f100	1	4.495410915743	3.905249508347	0.590161407395	0	0	0	0
ok	f103	15	50.654781880511	45.674424115442	4.980357765069	3	8	4	11
ok	f104	15	60.166105980680	54.265016967947	5.901089012733	0	7	4	6
ok	f105	6	23.932216718702	22.965030564595	0.967186154107	1	4	0	4
ok	f106	16	62.629875624940	59.468557989898	3.161317635043	4	9	4	9
ok	f107	24	79.649080579187	82.408260031619	-2.759179452432	3	16	1	16
ok	f108	12	48.015664424709	44.656589732638	3.359074692070	1	3	0	3
ok	f111	25	97.234426800767	100.583721791450	-3.349294990683	2	12	4	12
ok	f112	7	26.230239452291	29.769125402970	-3.538885950679	2	4	0	3
ok	f113	10	39.511558568457	37.763679958933	1.747878609524	2	7	1	5
ok	f114	13	46.887992005067	46.356869100401	0.531122904666	0	9	0	8
ok	f115	4	12.666673811716	13.031005027547	-0.364331215831	0	2	0	1
ok	f116	4	10.810344215328	10.336928469196	0.473415746133	0	4	0	4
ok	f15	3	8.658793398748	8.756031355682	-0.097237956934	1	3	1	2
ok	f16	3	16.059672835031	19.046150359396	-2.986477524365	0	2	0	2
ok	f17	1	3.021479727410	2.610562652047	0.410917075364	0	1	0	1
ok	f20	1	9.987264012073	13.775759906879	-3.788495894806	0	0	0	0
ok	f22	1	9.987264012073	13.775759906879	-3.788495894806	0	0	0	0
ok	f23	3	11.625704558395	11.616603753550	0.009100804845	1	1	1	1
ok	f24	1	3.021479727410	2.610562652047	0.410917075364	0	1	0	1
ok	f25	1	4.560999257370	5.454651758044	-0.893652500674	0	0	0	0
ok	f28	1	3.964896199044	4.735843892640	-0.770947693595	0	0	0	0
ok	f33	1	3.964896199044	3.546657156058	0.418239042986	0	0	0	0
ok	f38	1	6.817339010630	8.357907391993	-1.540568381363	0	0	0	0
ok	f39	6	19.632855740612	18.790322734849	0.842533005762	1	3	1	3
ok	f4	1	3.021479727410	2.610562652047	0.410917075364	0	1	0	1
ok	f40	9	34.686318830013	31.655163283739	3.031155546274	1	6	1	6
ok	f45	2	6.083807906924	6.121881233146	-0.038073326222	0	2	0	1
ok	f46	1	8.402301511351	4.953841010535	3.448460500816	0	0	0	0
ok	f47	2	9.543621014303	8.947838964108	0.595782050194	0	1	0	1
ok	f48	3	12.518789354479	12.508554292781	0.010235061697	0	0	0	0
ok	f49	1	6.817339010630	10.605834905437	-3.788495894806	0	0	0	0
ok	f50	5	21.645885728928	21.929257177536	-0.283371448608	0	0	0	0
ok	f54	1	4.560999257370	4.259147031826	0.301852225545	0	0	0	0
ok	f55	5	16.697414402693	15.082995011083	1.614419391610	2	3	1	3
ok	f58	11	57.408558581748	64.675877479760	-7.267318898012	1	1	0	1
ok	f6	1	3.021479727410	2.610562652047	0.410917075364	0	1	0	1
ok	f66	5	26.727941273532	26.790887963189	-0.062946689657	0	1	0	1
ok	f75	14	43.317203395003	39.598982236611	3.718221158393	0	8	2	9
ok	f76	10	31.805007789336	30.465446708413	1.339561080924	3	5	2	6
ok	f77	24	70.262614934806	65.171559616764	5.091055318042	8	19	9	18
ok	f78	15	48.890337704096	46.055325637559	2.835012066537	2	8	1	8
ok	f79	29	94.350685894783	90.815263730901	3.535422163881	4	16	2	17
ok	f8	1	6.527832393435	6.071373850078	0.456458543358	0	0	0	0
ok	f80	25	83.155882973497	76.767408775481	6.388474198016	2	14	3	17
ok	f81	7	23.313664782221	21.432787829458	1.880876952763	0	3	0	4
ok	f82	26	87.531411126965	83.448122023676	4.083289103289	5	12	4	17
ok	f83	23	74.450499284721	71.730962658503	2.719536626218	2	14	9	15
ok	f85	1	2.586384575790	1.932088626574	0.654295949217	1	1	1	1
ok	f86	13	44.939063677639	40.400320294725	4.538743382914	3	7	4	8
ok	f88	1	3.021479727410	2.610562652047	0.410917075364	0	1	0	1
ok	f89	2	7.017370055669	7.314966141836	-0.297596086166	0	0	0	0
ok	f9	1	2.586384575790	2.797903279179	-0.211518703389	1	1	0	1
ok	f93	1	8.402301511351	13.056612058763	-4.654310547412	0	0	0	0
ok	f94	2	6.495257992741	6.036644801295	0.458613191446	0	1	0	1
ok	f95	18	63.147351457239	58.969032240552	4.178319216687	4	7	1	7
ok	f99	1	3.479469371874	3.529609038758	-0.050139666884	0	0	0	0
okch	f107	1	2.653134003363	0.905000189082	1.748133814281	1	1	1	1
okch	f113	1	5.285402218862	3.729008870338	1.556393348524	0	1	0	1
okch	f114	1	2.653134003363	1.564222592195	1.088911411168	1	1	1	1
okch	f22	1	7.607330313750	7.732861195833	-0.125530882084	0	0	0	0
okch	f26	1	5.285402218862	6.285402218862	-1.000000000000	0	1	0	1
okch	f30	1	7.607330313750	7.732861195833	-0.125530882084	0	0	0	0
okch	f34	1	2.653134003363	0.905000189082	1.748133814281	1	1	1	1
okch	f35	1	7.607330313750	8.147898695112	-0.540568381363	0	0	0	0
okch	f44	1	7.607330313750	8.147898695112	-0.540568381363	0	0	0	0
okch	f45	2	12.014989073094	7.358337340923	4.656651732171	0	0	0	2
okch	f50	4	11.673544937785	5.701517233140	5.972027704646	4	4	4	4
okch	f52	2	12.862985979649	10.754628801558	2.108357178090	0	1	1	1
okch	f75	1	2.653134003363	0.905000189082	1.748133814281	1	1	1	1
okch	f79	1	2.653134003363	0.905000189082	1.748133814281	1	1	1	1
okch	f81	1	2.653134003363	0.905000189082	1.748133814281	1	1	1	1
okch	f83	2	5.468952084281	1.958299821706	3.510652262575	2	2	2	2
okch	f85	2	5.468952084281	2.505305202322	2.963646881959	2	2	2	2
okch	f86	1	2.653134003363	1.564222592195	1.088911411168	1	1	1	1
okch	f94	2	7.908789669262	4.628500233330	3.280289435932	1	2	1	2
okchy	f10	1	2.363547184089	1.297352959592	1.066194224497	1	1	1	1
okchy	f104	1	2.363547184089	1.297352959592	1.066194224497	1	1	1	1
okchy	f106	1	2.363547184089	1.167413432546	1.196133751543	1	1	1	1
okchy	f108	1	4.261667570070	2.608889685121	1.652777884949	0	1	0	1
okchy	f13	1	2.363547184089	1.297352959592	1.066194224497	1	1	1	1
okchy	f16	1	4.261667570070	2.608889685121	1.652777884949	0	1	0	1
okchy	f18	3	7.452100775611	3.909954003897	3.542146771714	3	3	3	3
okchy	f19	1	2.363547184089	1.297352959592	1.066194224497	1	1	1	1
okchy	f21	2	4.843913826437	2.463251402229	2.380662424208	2	2	2	2
okchy	f22	3	8.809216716632	6.055817356951	2.753399359681	2	3	2	3
okchy	f29	1	2.363547184089	1.297352959592	1.066194224497	1	1	1	1
okchy	f32	2	4.843913826437	2.487986783554	2.355927042883	2	2	2	2
okchy	f34	2	6.356726541403	4.062895619611	2.293830921792	1	2	1	2
okchy	f35	1	4.020659470566	3.666454972655	0.354204497911	0	1	0	1
okchy	f36	1	4.020659470566	3.666454972655	0.354204497911	0	1	0	1
okchy	f37	2	4.843913826437	2.463251402229	2.380662424208	2	2	2	2
okchy	f4	1	7.721099188707	9.349130411320	-1.628031222613	0	0	0	0
okchy	f42	1	4.261667570070	2.608889685121	1.652777884949	0	1	0	1
okchy	f44	1	2.363547184089	1.167413432546	1.196133751543	1	1	1	1
okchy	f45	1	4.020659470566	2.900920226292	1.119739244274	0	1	0	1
okchy	f49	2	6.597734640906	3.686797809599	2.910936831308	1	2	1	2
okchy	f56	3	13.040171151472	8.656792631511	4.383378519961	0	3	0	3
okchy	f7	1	2.363547184089	1.167413432546	1.196133751543	1	1	1	1
okchy	f94	1	4.020659470566	4.020659470566	0.000000000000	0	1	0	1
oke	f103	5	20.271123138516	16.918333419857	3.352789718659	2	3	2	4
oke	f105	2	2.115894698419	0.803578276529	1.312316421890	2	2	2	2
oke	f106	3	3.198624453264	1.392441299535	1.806183153728	3	3	3	3
oke	f107	2	7.293984819583	7.163900818299	0.130084001284	1	1	1	1
oke	f108	9	20.295708865157	14.397641155881	5.898067709276	6	8	6	9
oke	f111	6	13.871716700642	7.372745690489	6.498971010153	4	5	4	6
oke	f112	5	12.802985153834	6.327954544501	6.475030609334	3	4	3	5
oke	f114	2	2.115894698419	1.152198999798	0.963695698621	2	2	2	2
oke	f115	3	9.081799937224	6.490654989133	2.591144948091	2	2	2	3
oke	f24	1	6.259272487038	2.707317092205	3.551955394833	0	0	0	1
oke	f26	2	2.115894698419	0.483327874125	1.632566824294	2	2	2	2
oke	f31	5	12.859745319188	9.256223972400	3.603521346787	2	5	2	5
oke	f34	3	5.537479421000	3.080767526842	2.456711894158	2	3	2	3
oke	f40	1	1.049819121409	0.236765960001	0.813053161408	1	1	1	1
oke	f43	2	4.486629897525	2.843587916236	1.643041981289	1	2	1	2
oke	f46	2	4.486629897525	2.556871899797	1.929757997728	1	2	1	2
oke	f50	2	2.115894698419	0.803578276529	1.312316421890	2	2	2	2
oke	f66	3	5.537479421000	4.750848265074	0.786631155926	2	3	2	3
oke	f75	13	15.040001024210	5.008425514694	10.031575509515	13	13	13	13
oke	f76	6	8.790880154171	4.443813865761	4.347066288411	5	6	5	6
oke	f77	9	17.183117570300	8.792445979916	8.390671590384	7	8	7	9
oke	f78	11	14.575757176268	6.159613373285	8.416143802983	10	11	10	11
oke	f79	4	6.604862174880	3.057673623746	3.547188551134	3	4	3	4
oke	f80	3	3.198624453264	1.392441299535	1.806183153728	3	3	3	3
oke	f81	3	3.198624453264	0.740238343787	2.458386109476	3	3	3	3
oke	f82	2	2.115894698419	0.803578276529	1.312316421890	2	2	2	2
oke	f83	7	7.704530042889	3.560659128376	4.143870914512	7	7	7	7
oke	f85	2	4.486629897525	4.560476781731	-0.073846884205	1	2	1	2
oke	f94	2	12.018011358042	11.135501901293	0.882509456748	0	1	0	1
oke	f95	1	1.049819121409	0.565108647202	0.484710474207	1	1	1	1
okee	f103	5	7.079269014091	3.405805755142	3.673463258948	4	5	4	5
okee	f104	2	4.045408923481	2.394224550707	1.651184372774	1	2	1	2
okee	f105	3	5.041629555782	3.015832456217	2.025797099565	2	3	2	3
okee	f106	3	5.041629555782	3.015832456217	2.025797099565	2	3	2	3
okee	f107	2	4.045408923481	2.394224550707	1.651184372774	1	2	1	2
okee	f108	24	36.816572683389	19.307621197703	17.508951485687	19	24	19	24
okee	f111	10	21.804091437559	18.834083547744	2.970007889815	7	9	7	9
okee	f112	9	20.760713467433	14.712898163999	6.047815303434	6	8	6	8
okee	f113	2	4.045408923481	1.983820815906	2.061588107575	1	2	1	2
okee	f114	1	0.996333682802	0.639172759091	0.357160923712	1	1	1	1
okee	f115	2	2.007388967115	0.830021746579	1.177367220537	2	2	2	2
okee	f25	1	8.618385502259	8.743916384342	-0.125530882084	0	0	0	0
okee	f31	1	0.996333682802	0.189327532665	0.807006150137	1	1	1	1
okee	f46	1	3.063796650581	1.795620909709	1.268175740871	0	1	0	1
okee	f75	5	9.182495873448	4.280981345074	4.901514528374	3	5	3	5
okee	f76	3	5.041629555782	2.179310230009	2.862319325773	2	3	2	3
okee	f77	14	15.424972331402	5.535514389449	9.889457941954	14	14	14	14
okee	f78	4	6.052799061096	2.382466129585	3.670332931511	3	4	3	4
okee	f79	7	11.220611998689	5.427034296418	5.793577702270	5	7	5	7
okee	f80	7	7.295860088839	2.813097267818	4.482762821021	7	7	7	7
okee	f81	2	2.007388967115	0.385972376505	1.621416590610	2	2	2	2
okee	f82	9	11.345598861468	4.704752173436	6.640846688032	8	9	8	9
okee	f83	7	7.295860088839	2.342447855403	4.953412233436	7	7	7	7
okee	f86	1	0.996333682802	0.189327532665	0.807006150137	1	1	1	1
okee	f94	1	3.063796650581	4.379288590469	-1.315491939888	0	1	0	1
okeey	f103	11	14.273165887502	10.194502525002	4.078663362500	10	11	10	11
okeey	f104	3	3.205275423033	1.182023134436	2.023252288597	3	3	3	3
okeey	f106	1	3.109010621919	2.033414216927	1.075596404991	0	1	0	1
okeey	f107	5	15.283851079855	13.966063610686	1.317787469170	2	4	2	4
okeey	f108	16	26.244784415171	14.429778290103	11.815006125068	12	16	12	16
okeey	f111	9	10.106523541449	4.120629734737	5.985893806711	9	9	9	9
okeey	f112	8	17.261915739170	10.747896322579	6.514019416591	4	8	4	8
okeey	f113	2	4.144873480154	4.621198340896	-0.476324860741	1	2	1	2
okeey	f115	1	1.051459599357	0.288237957832	0.763221641524	1	1	1	1
okeey	f116	4	8.396695505667	5.228716257106	3.167979248561	2	4	2	4
okeey	f17	1	1.051459599357	0.288237957832	0.763221641524	1	1	1	1
okeey	f27	1	8.535275376621	11.450883189330	-2.915607812710	0	0	0	0
okeey	f3	2	4.144873480154	2.780914734323	1.363958745832	1	2	1	2
okeey	f34	1	1.051459599357	0.585642005962	0.465817593394	1	1	1	1
okeey	f38	1	1.051459599357	0.288237957832	0.763221641524	1	1	1	1
okeey	f42	1	6.950312875900	9.865920688609	-2.915607812710	0	0	0	0
okeey	f52	1	1.051459599357	0.585642005962	0.465817593394	1	1	1	1
okeey	f58	2	2.119742911955	1.190596541189	0.929146370765	2	2	2	2
okeey	f75	2	2.119742911955	1.190596541189	0.929146370765	2	2	2	2
okeey	f76	7	9.583338864366	4.666285187502	4.917053676864	6	7	6	7
okeey	f77	4	4.308497704523	1.791074661790	2.517423042732	4	4	4	4
okeey	f78	2	4.144873480154	2.320105149434	1.824768330720	1	2	1	2
okeey	f79	5	5.429866115549	2.284961413351	3.144904702198	5	5	5	5
okeey	f80	5	5.429866115549	2.420516326451	3.009349789098	5	5	5	5
okeey	f81	5	7.354351024730	3.748200889188	3.606150135542	4	5	4	5
okeey	f82	5	7.354351024730	3.748200889188	3.606150135542	4	5	4	5
okeey	f83	5	5.429866115549	2.758661207665	2.671204907884	5	5	5	5
okeey	f90	1	1.051459599357	0.585642005962	0.465817593394	1	1	1	1
okeey	f99	4	8.396695505667	4.985281405593	3.411414100075	2	4	2	4
okey	f103	4	14.391740598673	11.778373708974	2.613366889699	2	3	2	3
okey	f106	1	6.202940058670	4.843611991978	1.359328066693	0	0	0	0
okey	f107	1	2.173192715276	1.095894747432	1.077297967845	1	1	1	1
okey	f108	5	13.061598486712	8.650353445204	4.411245041508	4	5	3	5
okey	f112	3	14.298811760330	10.071765217731	4.227046542599	0	2	0	2
okey	f27	1	2.173192715276	0.943553429852	1.229639285425	1	1	1	1
okey	f32	1	6.202940058670	7.787902559391	-1.584962500721	0	0	0	0
okey	f38	1	3.881011963783	2.797497716173	1.083514247610	0	1	0	1
okey	f40	1	2.173192715276	1.095894747432	1.077297967845	1	1	1	1
okey	f42	2	9.320755428706	8.898522428023	0.422233000683	0	1	0	1
okey	f51	1	2.173192715276	1.095894747432	1.077297967845	1	1	1	1
okey	f58	3	9.853547899091	9.150297631131	0.703250267960	2	2	2	2
okey	f66	1	2.173192715276	0.943553429852	1.229639285425	1	1	1	1
okey	f75	2	4.440396415847	2.038527177415	2.401869238432	2	2	2	2
okey	f76	2	4.440396415847	2.311885515669	2.128510900178	2	2	2	2
okey	f77	2	4.440396415847	2.056667096812	2.383729319035	2	2	2	2
okey	f78	1	2.173192715276	1.095894747432	1.077297967845	1	1	1	1
okey	f79	1	3.881011963783	2.797497716173	1.083514247610	0	1	0	1
okey	f80	3	6.809094408344	3.171504774265	3.637589634079	3	3	3	3
okey	f81	1	2.173192715276	1.095894747432	1.077297967845	1	1	1	1
okey	f82	2	6.027973679479	3.539478384374	2.488495295105	1	2	1	2
okey	f96	1	5.465974464504	5.913433441475	-0.447458976971	0	0	0	0
okol	f102	1	2.055853234734	0.988048919254	1.067804315480	1	1	1	1
okol	f104	1	2.055853234734	0.985588594197	1.070264640536	1	1	1	1
okol	f105	1	3.133855746735	1.919336169170	1.214519577565	0	1	0	1
okol	f107	2	4.190314466081	2.073144349733	2.117170116348	2	2	2	2
okol	f113	1	3.133855746735	1.919336169170	1.214519577565	0	1	0	1
okol	f114	3	7.274951504750	4.643397877854	2.631553626896	2	3	2	3
okol	f13	1	2.055853234734	0.988048919254	1.067804315480	1	1	1	1
okol	f18	2	4.190314466081	2.073144349733	2.117170116348	2	2	2	2
okol	f2	1	3.133855746735	2.769444320526	0.364411426209	0	1	0	1
okol	f20	1	7.888743248898	8.129751348402	-0.241008099504	0	0	0	0
okol	f22	2	4.190314466081	2.073144349733	2.117170116348	2	2	2	2
okol	f23	2	5.165256376802	2.820243155085	2.345013221717	1	2	1	2
okol	f24	1	3.133855746735	1.919336169170	1.214519577565	0	1	0	1
okol	f3	1	2.055853234734	0.985588594197	1.070264640536	1	1	1	1
okol	f36	1	3.133855746735	1.919336169170	1.214519577565	0	1	0	1
okol	f40	1	2.055853234734	0.985588594197	1.070264640536	1	1	1	1
okol	f50	1	2.055853234734	0.985588594197	1.070264640536	1	1	1	1
okol	f51	2	4.190314466081	2.089062319941	2.101252146140	2	2	2	2
okol	f6	1	3.133855746735	1.919336169170	1.214519577565	0	1	0	1
okol	f66	1	2.055853234734	0.988048919254	1.067804315480	1	1	1	1
okol	f78	3	13.004780917635	12.696741812738	0.308039104897	1	2	1	2
okol	f79	1	2.055853234734	0.985588594197	1.070264640536	1	1	1	1
okol	f8	1	3.133855746735	1.919336169170	1.214519577565	0	1	0	1
okol	f80	1	2.055853234734	0.988048919254	1.067804315480	1	1	1	1
okol	f82	3	17.759668419798	18.006791082431	-0.247122662633	1	1	1	1
okol	f83	2	5.165256376802	2.901046629647	2.264209747155	1	2	1	2
okol	f86	1	2.055853234734	0.988048919254	1.067804315480	1	1	1	1
okol	f89	1	2.055853234734	0.988048919254	1.067804315480	1	1	1	1
okol	f93	1	2.055853234734	0.988048919254	1.067804315480	1	1	1	1
okol	f95	2	5.165256376802	2.820243155085	2.345013221717	1	2	1	2
okol	f96	1	3.133855746735	3.374863846239	-0.241008099504	0	1	0	1
okol	f99	4	15.089389236451	12.722776145860	2.366613090591	2	3	2	3
okor	f100	1	3.443918619266	1.871872006430	1.572046612836	0	1	0	1
okor	f104	1	5.946418959795	4.085125230627	1.861293729168	0	0	0	1
okor	f107	1	3.443918619266	2.318034178783	1.125884440483	0	1	0	1
okor	f113	1	5.946418959795	4.085125230627	1.861293729168	0	0	0	1
okor	f115	3	10.598293628782	7.090516808856	3.507776819926	1	3	1	3
okor	f14	1	3.443918619266	1.871872006430	1.572046612836	0	1	0	1
okor	f15	2	6.856473994067	3.866204962265	2.990269031802	1	2	1	2
okor	f19	1	7.531381460516	8.393877936766	-0.862496476250	0	0	0	0
okor	f23	1	3.443918619266	2.134387550528	1.309531068738	0	1	0	1
okor	f32	1	3.443918619266	2.731776038064	0.712142581202	0	1	0	1
okor	f37	1	3.443918619266	2.134387550528	1.309531068738	0	1	0	1
okor	f42	1	3.443918619266	2.731776038064	0.712142581202	0	1	0	1
okor	f52	1	7.531381460516	8.531381460516	-1.000000000000	0	0	0	0
okor	f6	1	3.443918619266	2.318034178783	1.125884440483	0	1	0	1
okor	f89	1	3.443918619266	1.871872006430	1.572046612836	0	1	0	1
okor	f93	3	10.598293628782	6.249698301862	4.348595326920	1	3	1	3
okor	f99	1	3.443918619266	1.871872006430	1.572046612836	0	1	0	1
oky	f10	1	2.666060926015	1.866102860976	0.799958065040	0	1	0	1
oky	f103	2	4.661429670999	3.407621391716	1.253808279283	1	2	1	2
oky	f104	1	2.013984229436	1.570572085527	0.443412143909	1	1	1	1
oky	f106	2	6.173328709530	4.431865392013	1.741463317517	0	2	0	2
oky	f111	2	4.085288674817	2.420625179604	1.664663495213	2	2	2	2
oky	f112	1	2.013984229436	0.921866027447	1.092118201988	1	1	1	1
oky	f113	1	8.280770770131	9.213656574272	-0.932885804141	0	0	0	0
oky	f114	1	3.525883267967	2.615318351549	0.910564916418	0	1	0	1
oky	f13	1	2.013984229436	0.921866027447	1.092118201988	1	1	1	1
oky	f15	2	5.521252012950	4.055113650463	1.466138362487	1	2	1	2
oky	f18	1	8.280770770131	10.752076489056	-2.471305718926	0	0	0	0
oky	f19	1	2.013984229436	1.489554494892	0.524429734544	1	1	1	1
oky	f20	1	3.525883267967	4.766891367471	-1.241008099504	0	1	0	1
oky	f21	1	2.666060926015	1.866102860976	0.799958065040	0	1	0	1
oky	f22	3	6.713937311004	4.234096916327	2.479840394676	2	3	2	3
oky	f28	1	3.525883267967	2.615318351549	0.910564916418	0	1	0	1
oky	f33	1	2.666060926015	1.866102860976	0.799958065040	0	1	0	1
oky	f35	1	3.525883267967	2.829167141620	0.696716126347	0	1	0	1
oky	f36	1	2.666060926015	2.800058231406	-0.133997305391	0	1	0	1
oky	f37	1	5.473415848073	4.231368530054	1.242047318019	0	0	0	0
oky	f38	2	5.433748352453	4.386587355858	1.047160996596	0	2	0	2
oky	f40	1	2.666060926015	1.866102860976	0.799958065040	0	1	0	1
oky	f42	1	2.666060926015	1.866102860976	0.799958065040	0	1	0	1
oky	f43	2	4.661429670999	3.305826828107	1.355602842892	1	2	1	2
oky	f45	1	2.666060926015	1.866102860976	0.799958065040	0	1	0	1
oky	f46	1	3.525883267967	2.615318351549	0.910564916418	0	1	0	1
oky	f49	1	3.525883267967	2.829167141620	0.696716126347	0	1	0	1
oky	f50	1	2.666060926015	1.866102860976	0.799958065040	0	1	0	1
oky	f52	2	5.433748352453	4.694709651220	0.739038701234	0	2	0	2
oky	f56	3	11.215598667939	8.744152377079	2.471446290860	0	3	0	3
oky	f58	2	5.521252012950	4.055113650463	1.466138362487	1	2	1	2
oky	f66	4	12.130959582636	9.269893178872	2.861066403765	2	3	2	3
oky	f7	1	2.013984229436	1.489554494892	0.524429734544	1	1	1	1
oky	f75	5	16.616881439346	15.258089557578	1.358791881768	4	4	3	4
oky	f76	2	4.085288674817	1.961045251001	2.124243423816	2	2	2	2
oky	f77	1	2.013984229436	1.570572085527	0.443412143909	1	1	1	1
oky	f78	2	4.085288674817	2.511647436241	1.573641238576	2	2	2	2
oky	f79	3	6.713937311004	5.250815661469	1.463121649535	2	3	2	3
oky	f8	1	2.666060926015	1.866102860976	0.799958065040	0	1	0	1
oky	f80	1	2.013984229436	1.489554494892	0.524429734544	1	1	1	1
oky	f81	1	2.013984229436	2.152469512353	-0.138485282917	1	1	0	1
oky	f82	4	8.826478209046	7.434449896923	1.392028312123	3	4	2	4
oky	f83	4	8.411673251782	5.641444947041	2.770228304742	4	4	4	4
oky	f86	2	8.120861289636	6.048099354390	2.072761935246	0	1	0	1
oky	f87	1	2.666060926015	2.491935936044	0.174124989972	0	1	0	1
oky	f88	2	5.521252012950	3.534436939279	1.986815073671	1	2	1	2
oky	f89	1	5.473415848073	4.231368530054	1.242047318019	0	0	0	0
oky	f9	1	2.666060926015	1.866102860976	0.799958065040	0	1	0	1
oky	f90	2	5.521252012950	4.314536802744	1.206715210206	1	2	1	2
oky	f94	2	4.661429670999	3.671137005280	0.990292665719	1	2	1	2
oky	f95	1	2.666060926015	1.866102860976	0.799958065040	0	1	0	1
oky	f99	1	2.013984229436	1.489554494892	0.524429734544	1	1	1	1
ol	f1	1	2.255073120131	1.541709302767	0.713363817364	1	1	1	1
ol	f10	1	2.255073120131	1.198202955769	1.056870164362	1	1	1	1
ol	f104	2	5.524180376644	3.533453722382	1.990726654261	0	2	0	2
ol	f105	1	2.255073120131	1.198202955769	1.056870164362	1	1	1	1
ol	f106	1	2.255073120131	1.541709302767	0.713363817364	1	1	1	1
