edition	k	held_folio	class_id	training_records	training_sse	centroid
RF1b	5	f107	3	155	1366.048876331886	0.340518123|0.048092160|-0.079671835|0.930611068|-0.061003622|-0.407246791|-0.147602422|0.768271943|-0.257856131|0.253159324|-0.030728963|-0.359456798
RF1b	5	f107	4	155	1366.048876331886	0.459738141|0.306286386|-0.141603086|-0.466539302|-0.128404897|-0.094620211|0.072377976|-0.003758935|1.257441856|-0.223190890|0.834438891|0.137699359
RF1b	5	f112	0	157	1382.621518291805	-1.442841523|3.638197438|-0.447404450|-0.993149672|-1.200973099|-0.664256574|10.779568249|-1.028793585|-0.850168799|0.465251009|-1.372391426|-0.713626601
RF1b	5	f112	1	157	1382.621518291805	-0.493978620|0.043935477|-0.157806245|-0.465311611|0.375154029|0.249778333|-0.113675244|-0.362335119|-0.544386576|-0.123266920|-0.440322555|-0.360605131
RF1b	5	f112	2	157	1382.621518291805	-0.234505916|0.045303921|-0.113435278|1.565228628|-0.252678905|-0.301348250|-0.106393175|0.710725397|-0.401996859|0.409965579|-0.091423520|-0.399413606
RF1b	5	f112	3	157	1382.621518291805	-0.070457725|-0.175356817|0.358057464|-0.214831341|-0.162218368|-0.092497121|0.048917534|-0.279172589|0.145781997|-0.129073652|0.091130894|1.293926885
RF1b	5	f112	4	157	1382.621518291805	0.989399862|-0.015489104|-0.044952199|-0.325369887|-0.130136492|-0.001898024|-0.098430264|0.266695720|0.953417939|-0.028096599|0.633985740|-0.489760369
RF1b	5	f113	0	139	1248.382563275450	-1.497847213|3.530710169|-0.499347657|-0.992515809|-1.242098463|-0.789098176|10.231891961|-1.067731665|-0.856709293|0.489726826|-1.468432435|-0.777262153
RF1b	5	f113	1	139	1248.382563275450	-0.550157556|-0.743923429|-0.233492082|2.098363245|-0.882719689|-0.042934420|0.412166445|-1.067731665|0.204692330|1.336293779|0.466638157|-0.777262153
RF1b	5	f113	2	139	1248.382563275450	-0.377628721|0.141530195|-0.196235926|0.095732163|0.108219453|-0.178033332|-0.141361226|0.211200555|-0.559490047|0.086732085|-0.416241585|-0.150138321
RF1b	5	f113	3	139	1248.382563275450	0.065288952|-0.734378793|3.843623817|-0.703311037|0.863200050|0.313905773|-0.302679474|0.122814546|-0.684414020|-0.380498225|0.636661929|-0.777262153
RF1b	5	f113	4	139	1248.382563275450	0.558642625|-0.097212848|-0.060447646|-0.265680215|-0.097520801|0.216384686|-0.020622254|-0.145271258|0.763828906|-0.227910293|0.447115115|0.356910118
RF1b	5	f114	0	145	1295.491938498972	-1.398185879|3.897896185|-0.487280936|-0.982042621|-1.148757874|-0.680672912|10.326965670|-0.964390785|-0.812650608|0.560370051|-1.376835564|-0.753077863
RF1b	5	f114	1	145	1295.491938498972	-0.502690541|0.221538983|-0.130304097|1.316393616|-0.341383763|-0.099779406|-0.144156470|0.229311958|-0.275739492|0.497740123|-0.291688999|-0.117925108
RF1b	5	f114	2	145	1295.491938498972	-0.125941366|-0.288384276|0.273297489|-0.463444642|0.215731091|0.067003533|-0.078531923|-0.345144374|-0.462216569|0.063408177|-0.275592462|0.232854698
RF1b	5	f114	3	145	1295.491938498972	0.139213929|1.119377698|-0.287140770|-0.493298366|-0.033106021|0.744685371|-0.084133704|-0.330905233|1.245708732|-1.087332232|1.409464326|0.066012541
RF1b	5	f114	4	145	1295.491938498972	0.740474390|-0.249180658|-0.318732704|0.013030493|-0.089769456|-0.388789216|0.019351766|0.726400903|0.704191325|-0.112720848|0.249220260|-0.404305693
RF1b	5	f115	0	144	1244.046683681247	-1.379499256|3.668122292|-0.523421068|-0.922925851|-1.178274497|-0.645143209|10.113221027|-1.038947897|-0.815166850|0.367358042|-1.426756387|-0.753611872
RF1b	5	f115	1	144	1244.046683681247	-0.396080789|0.025706749|-0.347677932|-0.441822988|0.268525300|0.198402419|-0.077050944|-0.374611340|-0.537871505|-0.176162562|-0.428131496|0.042923589
RF1b	5	f115	2	144	1244.046683681247	-0.111780414|0.094331667|-0.087537997|1.471723708|-0.348083880|-0.212670033|-0.208472870|0.602454252|-0.482680154|0.558010814|-0.347972775|-0.046884821
RF1b	5	f115	3	144	1244.046683681247	0.417806092|0.071797303|-0.289787041|-0.283552643|-0.263582101|-0.261681378|0.101397372|0.201551817|1.110529214|-0.153714631|0.618780868|-0.018807186
RF1b	5	f115	4	144	1244.046683681247	0.504318729|-0.641277852|2.005601472|-0.438890179|0.481816054|0.429537144|-0.232763153|-0.310049624|-0.135387898|-0.066993507|0.529190822|0.037187322
RF1b	6	f104	0	144	1197.034773236097	-1.366314317|3.504325591|-0.507253804|-0.990432478|-1.188542129|-0.673167462|10.047258321|-1.014401480|-0.873883581|0.450654101|-1.399790572|-0.725635552
RF1b	6	f104	1	144	1197.034773236097	-0.397715151|0.164615912|-0.301792572|0.329943709|0.222311010|-0.173675375|-0.117796148|-0.227293356|-0.540193033|-0.039316819|-0.236371660|-0.562147738
RF1b	6	f104	2	144	1197.034773236097	-0.179807903|-0.116801599|-0.253596895|-0.369730423|0.142695158|-0.019586479|0.181635667|-0.243021036|0.064988797|-0.096229328|-0.353925490|1.486403617
RF1b	6	f104	3	144	1197.034773236097	0.251678718|-0.323744616|-0.166562349|1.034147394|-0.852193850|-0.383563363|-0.196753423|1.638672556|-0.158934415|1.132780680|-0.487037330|-0.051266961
RF1b	6	f104	4	144	1197.034773236097	0.377292839|-0.614899299|1.669572529|-0.290879670|0.296246537|0.291988668|-0.253590464|-0.074765784|-0.159642749|0.099102354|0.573538305|0.068438154
RF1b	6	f104	5	144	1197.034773236097	0.614455098|0.295877336|-0.266778060|-0.534624887|-0.323196956|0.369484592|-0.046116283|-0.049538546|1.223606518|-0.496932917|0.723669788|-0.490269069
RF1b	6	f105	0	150	1223.442679401056	-1.557477375|4.331520437|-0.502953647|-1.064154193|-1.233040836|-0.703336113|10.354924255|-1.021309437|-0.833496856|0.414386277|-1.442609069|-0.742021088
RF1b	6	f105	1	150	1223.442679401056	-0.450670308|0.343082828|-0.221966137|1.618022357|-0.520514398|-0.229395372|-0.097135390|0.549985592|-0.362961149|0.410429761|0.026471013|-0.456332274
RF1b	6	f105	2	150	1223.442679401056	-0.264513985|-0.326937371|-0.093107766|-0.393744354|-0.029049020|-0.043917505|-0.040485301|-0.419485057|-0.402446377|0.290881545|-0.670157015|0.325438564
RF1b	6	f105	3	150	1223.442679401056	0.319898814|-0.551549560|2.553311415|-0.588420421|-1.233040836|2.745356475|-0.088001636|-0.369836440|0.122862968|-0.496136146|1.525128632|-0.742021088
RF1b	6	f105	4	150	1223.442679401056	0.344145763|0.359035848|-0.285428794|-0.366833590|-0.384239319|-0.006467842|0.138226604|-0.120561002|1.467171414|-0.276155851|0.779448628|0.405591286
RF1b	6	f105	5	150	1223.442679401056	0.412533922|-0.087437899|0.175613422|-0.133450750|0.894422792|-0.129009912|-0.252685996|0.401346728|-0.322300061|-0.421693291|0.164040600|-0.355404265
RF1b	6	f106	0	156	1326.993871933452	-0.499549733|-0.227953528|-0.180177880|-0.323898503|0.244051513|-0.093096297|-0.068603091|-0.315987679|-0.505610164|0.173335122|-0.529479678|-0.020412498
RF1b	6	f106	1	156	1326.993871933452	-0.430850691|-0.309651548|-0.477014675|0.185255412|-0.345088590|-0.209037163|2.179915533|-0.151241442|0.952478404|-0.326453955|0.487392164|0.749546092
RF1b	6	f106	2	156	1326.993871933452	0.168493173|-0.735064569|4.065117716|-0.731009938|0.892065882|0.236179572|-0.490562594|0.150422338|-0.707797979|-0.392946174|0.766980205|-0.774787540
RF1b	6	f106	3	156	1326.993871933452	0.194556479|-0.216344174|-0.029798641|0.916644525|-0.378712422|-0.343773301|-0.321537704|1.131648218|-0.148846874|1.002646279|-0.492228608|-0.130172594
RF1b	6	f106	4	156	1326.993871933452	0.549552566|1.092358581|-0.349430982|0.100587499|0.155099839|-0.351734418|-0.380367091|0.054026459|0.213982788|-0.595407176|0.610663608|-0.414589412
RF1b	6	f106	5	156	1326.993871933452	0.603004226|-0.249019349|0.389350439|-0.240870318|-0.376425948|1.146342336|-0.405171245|-0.381970184|0.642502881|-0.394206016|0.546531480|0.375084771
RF1b	6	f107	0	155	1298.277857705757	-1.422960331|3.650387159|-0.473522657|-0.992822728|-1.239761475|-0.692104162|10.513238376|-1.045516202|-0.885583245|0.562712500|-1.438655798|-0.781434963
RF1b	6	f107	1	155	1298.277857705757	-0.588523956|-0.111646572|-0.130070993|-0.457945103|0.011224554|-0.220133988|-0.015250934|-0.412858974|-0.456057947|0.085547347|-0.724285503|0.293677715
RF1b	6	f107	2	155	1298.277857705757	-0.249624321|-0.267841031|-0.219463366|1.692757545|-0.553552956|-0.155093680|-0.050030292|-0.060141212|-0.276471454|0.662269176|-0.355204738|-0.017644260
RF1b	6	f107	3	155	1298.277857705757	0.283914588|0.107195559|0.384892107|-0.484246284|-0.621618361|2.313817126|-0.307356805|-0.500232794|0.022543503|-0.338825848|0.522687028|-0.613474055
RF1b	6	f107	4	155	1298.277857705757	0.309556405|0.349440785|0.090012965|0.246426718|1.057866749|-0.198656356|-0.248652696|0.706911227|-0.588520144|-0.375743365|0.135703843|-0.329740505
RF1b	6	f107	5	155	1298.277857705757	0.495871475|-0.113891806|0.088057740|-0.345579971|-0.302270451|-0.170048596|0.061644346|0.134916254|1.072088598|-0.064584559|0.754890941|0.114715259
RF1b	6	f112	0	157	1300.455879241297	-1.442841523|3.638197438|-0.447404450|-0.993149672|-1.200973099|-0.664256574|10.779568249|-1.028793585|-0.850168799|0.465251009|-1.372391426|-0.713626601
RF1b	6	f112	1	157	1300.455879241297	-0.599271155|-0.105868556|-0.134924061|1.748414658|-0.499490634|-0.135216365|-0.073872233|-0.274863153|-0.175589188|0.252447768|0.063291777|-0.455590113
RF1b	6	f112	2	157	1300.455879241297	-0.214583633|-0.131048631|-0.144087862|-0.252064993|0.160758441|-0.096266468|0.073609305|-0.236407780|-0.201425816|0.014102993|-0.475365785|1.293936826
RF1b	6	f112	3	157	1300.455879241297	-0.040821735|-0.409590268|0.398766564|-0.475554470|0.194116300|0.039589016|-0.114365931|-0.274643128|-0.454787792|0.285263881|-0.318464970|-0.626510435
RF1b	6	f112	4	157	1300.455879241297	0.350874502|0.463723703|-0.102107900|-0.363744867|-0.160040940|0.392615904|-0.068432459|-0.192688374|1.262070386|-0.624710236|1.086057382|-0.044313368
RF1b	6	f112	5	157	1300.455879241297	0.536183167|0.359757247|-0.351054576|0.672739813|0.012043433|-0.403036581|-0.230677586|1.711338467|-0.430417066|0.083140541|-0.128750038|-0.467350958
RF1b	6	f113	0	139	1157.346519953567	-1.497847213|3.530710169|-0.499347657|-0.992515809|-1.242098463|-0.789098176|10.231891961|-1.067731665|-0.856709293|0.489726826|-1.468432435|-0.777262153
RF1b	6	f113	1	139	1157.346519953567	-0.308757332|-0.571525619|0.584911451|-0.182913865|1.891988113|-0.174287075|-0.181126726|0.395170866|-0.672066758|-0.320101474|-0.176099787|-0.554643594
RF1b	6	f113	2	139	1157.346519953567	-0.184536639|-0.171023462|-0.149393298|-0.122165217|0.008115527|-0.004234466|-0.018082852|-0.092524004|-0.186582205|-0.065557459|-0.476316109|1.128149546
RF1b	6	f113	3	139	1157.346519953567	-0.178798237|0.113326653|-0.268944596|1.679889157|-0.408857152|-0.674968202|-0.144347373|1.002185256|-0.465828314|1.035430816|-0.142111381|-0.545984889
RF1b	6	f113	4	139	1157.346519953567	0.080048948|0.141019057|0.157292588|-0.239127520|-0.284426730|0.225493634|-0.169938606|-0.241856226|-0.304241205|-0.074888599|0.012019909|-0.695143107
RF1b	6	f113	5	139	1157.346519953567	0.513351855|0.092518076|-0.189904377|-0.326277981|-0.163499210|0.148750642|0.135854746|-0.222990214|1.679255340|-0.296469377|1.045343666|0.234664384
RF1b	6	f114	0	145	1195.054588459940	-1.398185879|3.897896185|-0.487280936|-0.982042621|-1.148757874|-0.680672912|10.326965670|-0.964390785|-0.812650608|0.560370051|-1.376835564|-0.753077863
RF1b	6	f114	1	145	1195.054588459940	-0.625235039|1.412369216|-0.377626218|-0.399031484|-0.545835057|0.460225502|-0.228970077|-0.386696786|-0.134443714|-0.427545426|0.077212488|-0.670008790
RF1b	6	f114	2	145	1195.054588459940	-0.290137723|-0.264540521|-0.129669369|1.318833190|-0.584211749|-0.275084193|-0.061047195|0.764828503|-0.109122628|0.710106828|-0.160171839|0.044080829
RF1b	6	f114	3	145	1195.054588459940	0.001946392|-0.292025199|-0.208997178|-0.283865005|0.482042274|-0.042708565|-0.063208998|-0.054561110|-0.568532477|-0.122120640|-0.421054557|0.077333679
RF1b	6	f114	4	145	1195.054588459940	0.095277677|-0.831662367|4.406470872|-0.787177903|0.875563296|0.175541075|-0.305528938|-0.034713841|-0.812650608|-0.547864495|0.953521685|-0.753077863
RF1b	6	f114	5	145	1195.054588459940	0.590126393|-0.139738906|0.161884275|-0.203244637|-0.087207961|0.017657222|0.020159411|-0.241755680|1.169577485|-0.056389206|0.676201346|0.321315638
RF1b	6	f115	0	144	1191.997869807652	-1.379499256|3.668122292|-0.523421068|-0.922925851|-1.178274497|-0.645143209|10.113221027|-1.038947897|-0.815166850|0.367358042|-1.426756387|-0.753611872
RF1b	6	f115	1	144	1191.997869807652	-0.599449817|0.266394696|-0.340234532|1.589332056|-0.462884614|-0.209009844|-0.095282389|0.361051862|-0.330674756|0.040017620|-0.001806000|-0.190079054
RF1b	6	f115	2	144	1191.997869807652	-0.435899263|-0.152126429|-0.362796149|-0.496743099|0.294888662|0.309086484|-0.064647589|-0.295713444|-0.638084965|0.040756992|-0.549034929|0.096894671
RF1b	6	f115	3	144	1191.997869807652	-0.210125940|0.417918296|-0.070702950|-0.515798319|-0.186797051|-0.126816255|0.104141209|-0.357959203|1.060099944|-0.438833478|0.672862903|0.417287452
RF1b	6	f115	4	144	1191.997869807652	0.386893669|-0.576289890|2.091486919|-0.022072368|0.479200018|0.190525670|-0.232763153|0.090309197|-0.552852607|-0.128000873|0.113174880|0.052351763
RF1b	6	f115	5	144	1191.997869807652	1.285889765|-0.226224076|-0.321809043|0.114322451|-0.140780033|-0.287561283|-0.158666240|0.577901444|0.506292805|0.468815730|0.125634934|-0.483730410
