world	signs	PAGE_HOST_PAGE_OTHER_COMPILER	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	max_three
5824	+-++-++------	-0.833239418340	-0.666624050103	-0.765597359698	-0.666624050103
5825	+-++-++-----+	-0.960438604226	-0.998392869183	-0.916702101744	-0.916702101744
5826	+-++-++----+-	-0.550310388051	-0.666624050103	-0.690044988676	-0.550310388051
5827	+-++-++----++	-0.677509573937	-0.998392869183	-0.841149730721	-0.677509573937
5828	+-++-++---+--	0.321360668499	0.378354009995	0.503682473486	0.503682473486
5829	+-++-++---+-+	0.194161482613	0.046585190914	0.352577731440	0.352577731440
5830	+-++-++---++-	0.604289698787	0.378354009995	0.579234844509	0.604289698787
5831	+-++-++---+++	0.477090512901	0.046585190914	0.428130102463	0.477090512901
5832	+-++-++--+---	-1.488850175500	-1.240659083116	-1.181135400324	-1.181135400324
5833	+-++-++--+--+	-1.616049361386	-1.572427902196	-1.332240142370	-1.332240142370
5834	+-++-++--+-+-	-1.205921145211	-1.240659083116	-1.105583029301	-1.105583029301
5835	+-++-++--+-++	-1.333120331097	-1.572427902196	-1.256687771347	-1.256687771347
5836	+-++-++--++--	-0.334250088661	-0.195681023018	0.088144432860	0.088144432860
5837	+-++-++--++-+	-0.461449274547	-0.527449842099	-0.062960309186	-0.062960309186
5838	+-++-++--+++-	-0.051321058372	-0.195681023018	0.163696803883	0.163696803883
5839	+-++-++--++++	-0.178520244258	-0.527449842099	0.012592061837	0.012592061837
5840	+-++-++-+----	-1.045484538464	-1.112603475751	-1.007364946972	-1.007364946972
5841	+-++-++-+---+	-1.172683724350	-1.444372294831	-1.158469689017	-1.158469689017
5842	+-++-++-+--+-	-0.762555508175	-1.112603475751	-0.931812575949	-0.762555508175
5843	+-++-++-+--++	-0.889754694061	-1.444372294831	-1.082917317994	-0.889754694061
5844	+-++-++-+-+--	0.109115548375	-0.067625415654	0.261914886213	0.261914886213
5845	+-++-++-+-+-+	-0.018083637511	-0.399394234734	0.110810144167	0.110810144167
5846	+-++-++-+-++-	0.392044578663	-0.067625415654	0.337467257235	0.392044578663
5847	+-++-++-+-+++	0.264845392777	-0.399394234734	0.186362515190	0.264845392777
5848	+-++-++-++---	-1.701095295624	-1.686638508764	-1.422902987597	-1.422902987597
5849	+-++-++-++--+	-1.828294481510	-2.018407327844	-1.574007729643	-1.574007729643
5850	+-++-++-++-+-	-1.418166265335	-1.686638508764	-1.347350616574	-1.347350616574
5851	+-++-++-++-++	-1.545365451221	-2.018407327844	-1.498455358620	-1.498455358620
5852	+-++-++-+++--	-0.546495208785	-0.641660448667	-0.153623154413	-0.153623154413
5853	+-++-++-+++-+	-0.673694394671	-0.973429267747	-0.304727896459	-0.304727896459
5854	+-++-++-++++-	-0.263566178497	-0.641660448667	-0.078070783390	-0.078070783390
5855	+-++-++-+++++	-0.390765364383	-0.973429267747	-0.229175525436	-0.229175525436
5856	+-++-+++-----	-0.191754134269	-0.541380042900	-0.894036390437	-0.191754134269
5857	+-++-+++----+	-0.318953320155	-0.873148861980	-1.045141132483	-0.318953320155
5858	+-++-+++---+-	0.091174896020	-0.541380042900	-0.818484019414	0.091174896020
5859	+-++-+++---++	-0.036024289866	-0.873148861980	-0.969588761460	-0.036024289866
5860	+-++-+++--+--	0.962845952570	0.503598017198	0.375243442747	0.962845952570
5861	+-++-+++--+-+	0.835646766684	0.171829198117	0.224138700701	0.835646766684
5862	+-++-+++--++-	1.245774982858	0.503598017198	0.450795813770	1.245774982858
5863	+-++-+++--+++	1.118575796972	0.171829198117	0.299691071724	1.118575796972
5864	+-++-+++-+---	-0.847364891429	-1.115415075913	-1.309574431063	-0.847364891429
5865	+-++-+++-+--+	-0.974564077315	-1.447183894993	-1.460679173109	-0.974564077315
5866	+-++-+++-+-+-	-0.564435861140	-1.115415075913	-1.234022060040	-0.564435861140
5867	+-++-+++-+-++	-0.691635047026	-1.447183894993	-1.385126802086	-0.691635047026
5868	+-++-+++-++--	0.307235195410	-0.070437015816	-0.040294597879	0.307235195410
5869	+-++-+++-++-+	0.180036009524	-0.402205834896	-0.191399339925	0.180036009524
5870	+-++-+++-+++-	0.590164225698	-0.070437015816	0.035257773144	0.590164225698
5871	+-++-+++-++++	0.462965039812	-0.402205834896	-0.115846968902	0.462965039812
5872	+-++-++++----	-0.403999254393	-0.987359468548	-1.135803977710	-0.403999254393
5873	+-++-++++---+	-0.531198440279	-1.319128287629	-1.286908719756	-0.531198440279
5874	+-++-++++--+-	-0.121070224105	-0.987359468548	-1.060251606688	-0.121070224105
5875	+-++-++++--++	-0.248269409990	-1.319128287629	-1.211356348733	-0.248269409990
5876	+-++-++++-+--	0.750600832446	0.057618591549	0.133475855474	0.750600832446
5877	+-++-++++-+-+	0.623401646560	-0.274150227531	-0.017628886572	0.623401646560
5878	+-++-++++-++-	1.033529862734	0.057618591549	0.209028226497	1.033529862734
5879	+-++-++++-+++	0.906330676848	-0.274150227531	0.057923484451	0.906330676848
5880	+-++-+++++---	-1.059610011553	-1.561394501561	-1.551342018336	-1.059610011553
5881	+-++-+++++--+	-1.186809197439	-1.893163320642	-1.702446760382	-1.186809197439
5882	+-++-+++++-+-	-0.776680981264	-1.561394501561	-1.475789647313	-0.776680981264
5883	+-++-+++++-++	-0.903880167150	-1.893163320642	-1.626894389359	-0.903880167150
5884	+-++-++++++--	0.094990075286	-0.516416441464	-0.282062185152	0.094990075286
5885	+-++-++++++-+	-0.032209110600	-0.848185260544	-0.433166927198	-0.032209110600
5886	+-++-+++++++-	0.377919105574	-0.516416441464	-0.206509814129	0.377919105574
5887	+-++-++++++++	0.250719919688	-0.848185260544	-0.357614556175	0.250719919688
5888	+-+++--------	-1.614247641288	-0.579170421544	-0.896554802805	-0.579170421544
5889	+-+++-------+	-1.741446827174	-0.910939240624	-1.047659544850	-0.910939240624
5890	+-+++------+-	-1.331318611000	-0.579170421544	-0.821002431782	-0.579170421544
5891	+-+++------++	-1.458517796886	-0.910939240624	-0.972107173828	-0.910939240624
5892	+-+++-----+--	-0.459647554450	0.465807638554	0.372725030379	0.465807638554
5893	+-+++-----+-+	-0.586846740336	0.134038819473	0.221620288334	0.221620288334
5894	+-+++-----++-	-0.176718524161	0.465807638554	0.448277401402	0.465807638554
5895	+-+++-----+++	-0.303917710047	0.134038819473	0.297172659357	0.297172659357
5896	+-+++----+---	-2.269858398448	-1.153205454557	-1.312092843430	-1.153205454557
5897	+-+++----+--+	-2.397057584334	-1.484974273637	-1.463197585476	-1.463197585476
5898	+-+++----+-+-	-1.986929368160	-1.153205454557	-1.236540472408	-1.153205454557
5899	+-+++----+-++	-2.114128554046	-1.484974273637	-1.387645214453	-1.387645214453
5900	+-+++----++--	-1.115258311610	-0.108227394460	-0.042813010246	-0.042813010246
5901	+-+++----++-+	-1.242457497496	-0.439996213540	-0.193917752292	-0.193917752292
5902	+-+++----+++-	-0.832329281321	-0.108227394460	0.032739360777	0.032739360777
5903	+-+++----++++	-0.959528467207	-0.439996213540	-0.118365381269	-0.118365381269
5904	+-+++---+----	-1.826492761412	-1.025149847192	-1.138322390078	-1.025149847192
5905	+-+++---+---+	-1.953691947298	-1.356918666272	-1.289427132124	-1.289427132124
5906	+-+++---+--+-	-1.543563731124	-1.025149847192	-1.062770019055	-1.025149847192
5907	+-+++---+--++	-1.670762917010	-1.356918666272	-1.213874761101	-1.213874761101
5908	+-+++---+-+--	-0.671892674574	0.019828212905	0.130957443106	0.130957443106
5909	+-+++---+-+-+	-0.799091860460	-0.311940606175	-0.020147298939	-0.020147298939
5910	+-+++---+-++-	-0.388963644285	0.019828212905	0.206509814129	0.206509814129
5911	+-+++---+-+++	-0.516162830171	-0.311940606175	0.055405072083	0.055405072083
5912	+-+++---++---	-2.482103518572	-1.599184880205	-1.553860430704	-1.553860430704
5913	+-+++---++--+	-2.609302704458	-1.930953699286	-1.704965172749	-1.704965172749
5914	+-+++---++-+-	-2.199174488284	-1.599184880205	-1.478308059681	-1.478308059681
5915	+-+++---++-++	-2.326373674170	-1.930953699286	-1.629412801726	-1.629412801726
5916	+-+++---+++--	-1.327503431734	-0.554206820108	-0.284580597519	-0.284580597519
5917	+-+++---+++-+	-1.454702617620	-0.885975639188	-0.435685339565	-0.435685339565
5918	+-+++---++++-	-1.044574401445	-0.554206820108	-0.209028226497	-0.209028226497
5919	+-+++---+++++	-1.171773587331	-0.885975639188	-0.360132968542	-0.360132968542
5920	+-+++--+-----	-0.972762357218	-0.453926414341	-1.024993833544	-0.453926414341
5921	+-+++--+----+	-1.099961543103	-0.785695233421	-1.176098575589	-0.785695233421
5922	+-+++--+---+-	-0.689833326929	-0.453926414341	-0.949441462521	-0.453926414341
5923	+-+++--+---++	-0.817032512815	-0.785695233421	-1.100546204566	-0.785695233421
5924	+-+++--+--+--	0.181837729621	0.591051645756	0.244285999641	0.591051645756
5925	+-+++--+--+-+	0.054638543735	0.259282826676	0.093181257595	0.259282826676
5926	+-+++--+--++-	0.464766759910	0.591051645756	0.319838370663	0.591051645756
5927	+-+++--+--+++	0.337567574024	0.259282826676	0.168733628618	0.337567574024
5928	+-+++--+-+---	-1.628373114377	-1.027961447354	-1.440531874169	-1.027961447354
5929	+-+++--+-+--+	-1.755572300263	-1.359730266434	-1.591636616215	-1.359730266434
5930	+-+++--+-+-+-	-1.345444084089	-1.027961447354	-1.364979503146	-1.027961447354
5931	+-+++--+-+-++	-1.472643269975	-1.359730266434	-1.516084245192	-1.359730266434
5932	+-+++--+-++--	-0.473773027539	0.017016612743	-0.171252040985	0.017016612743
5933	+-+++--+-++-+	-0.600972213425	-0.314752206337	-0.322356783031	-0.314752206337
5934	+-+++--+-+++-	-0.190843997250	0.017016612743	-0.095699669962	0.017016612743
5935	+-+++--+-++++	-0.318043183136	-0.314752206337	-0.246804412008	-0.246804412008
5936	+-+++--++----	-1.185007477342	-0.899905839989	-1.266761420817	-0.899905839989
5937	+-+++--++---+	-1.312206663228	-1.231674659070	-1.417866162862	-1.231674659070
5938	+-+++--++--+-	-0.902078447053	-0.899905839989	-1.191209049794	-0.899905839989
5939	+-+++--++--++	-1.029277632939	-1.231674659070	-1.342313791840	-1.029277632939
5940	+-+++--++-+--	-0.030407390503	0.145072220108	0.002518412367	0.145072220108
5941	+-+++--++-+-+	-0.157606576389	-0.186696598972	-0.148586329678	-0.148586329678
5942	+-+++--++-++-	0.252521639786	0.145072220108	0.078070783390	0.252521639786
5943	+-+++--++-+++	0.125322453900	-0.186696598972	-0.073033958655	0.125322453900
5944	+-+++--+++---	-1.840618234502	-1.473940873002	-1.682299461442	-1.473940873002
5945	+-+++--+++--+	-1.967817420388	-1.805709692083	-1.833404203488	-1.805709692083
5946	+-+++--+++-+-	-1.557689204213	-1.473940873002	-1.606747090420	-1.473940873002
5947	+-+++--+++-++	-1.684888390099	-1.805709692083	-1.757851832465	-1.684888390099
5948	+-+++--++++--	-0.686018147663	-0.428962812905	-0.413019628258	-0.413019628258
5949	+-+++--++++-+	-0.813217333549	-0.760731631985	-0.564124370304	-0.564124370304
5950	+-+++--+++++-	-0.403089117374	-0.428962812905	-0.337467257235	-0.337467257235
5951	+-+++--++++++	-0.530288303260	-0.760731631985	-0.488571999281	-0.488571999281
5952	+-+++-+------	-1.132594649250	-0.332374407350	-0.984699235665	-0.332374407350
5953	+-+++-+-----+	-1.259793835136	-0.664143226431	-1.135803977710	-0.664143226431
5954	+-+++-+----+-	-0.849665618961	-0.332374407350	-0.909146864642	-0.332374407350
5955	+-+++-+----++	-0.976864804847	-0.664143226431	-1.060251606688	-0.664143226431
5956	+-+++-+---+--	0.022005437589	0.712603652747	0.284580597519	0.712603652747
5957	+-+++-+---+-+	-0.105193748297	0.380834833667	0.133475855474	0.380834833667
5958	+-+++-+---++-	0.304934467877	0.712603652747	0.360132968542	0.712603652747
5959	+-+++-+---+++	0.177735281991	0.380834833667	0.209028226497	0.380834833667
5960	+-+++-+--+---	-1.788205406410	-0.906409440363	-1.400237276290	-0.906409440363
5961	+-+++-+--+--+	-1.915404592296	-1.238178259444	-1.551342018336	-1.238178259444
5962	+-+++-+--+-+-	-1.505276376121	-0.906409440363	-1.324684905268	-0.906409440363
5963	+-+++-+--+-++	-1.632475562007	-1.238178259444	-1.475789647313	-1.238178259444
5964	+-+++-+--++--	-0.633605319571	0.138568619734	-0.130957443106	0.138568619734
5965	+-+++-+--++-+	-0.760804505457	-0.193200199346	-0.282062185152	-0.193200199346
5966	+-+++-+--+++-	-0.350676289283	0.138568619734	-0.055405072083	0.138568619734
5967	+-+++-+--++++	-0.477875475169	-0.193200199346	-0.206509814129	-0.193200199346
5968	+-+++-+-+----	-1.344839769374	-0.778353832999	-1.226466822938	-0.778353832999
5969	+-+++-+-+---+	-1.472038955260	-1.110122652079	-1.377571564984	-1.110122652079
5970	+-+++-+-+--+-	-1.061910739085	-0.778353832999	-1.150914451915	-0.778353832999
5971	+-+++-+-+--++	-1.189109924971	-1.110122652079	-1.302019193961	-1.110122652079
5972	+-+++-+-+-+--	-0.190239682535	0.266624227098	0.042813010246	0.266624227098
5973	+-+++-+-+-+-+	-0.317438868421	-0.065144591982	-0.108291731799	-0.065144591982
5974	+-+++-+-+-++-	0.092689347753	0.266624227098	0.118365381269	0.266624227098
5975	+-+++-+-+-+++	-0.034509838133	-0.065144591982	-0.032739360777	-0.032739360777
5976	+-+++-+-++---	-2.000450526534	-1.352388866012	-1.642004863564	-1.352388866012
5977	+-+++-+-++--+	-2.127649712420	-1.684157685092	-1.793109605609	-1.684157685092
5978	+-+++-+-++-+-	-1.717521496245	-1.352388866012	-1.566452492541	-1.352388866012
5979	+-+++-+-++-++	-1.844720682131	-1.684157685092	-1.717557234586	-1.684157685092
5980	+-+++-+-+++--	-0.845850439695	-0.307410805915	-0.372725030379	-0.307410805915
5981	+-+++-+-+++-+	-0.973049625581	-0.639179624995	-0.523829772425	-0.523829772425
5982	+-+++-+-++++-	-0.562921409407	-0.307410805915	-0.297172659357	-0.297172659357
5983	+-+++-+-+++++	-0.690120595293	-0.639179624995	-0.448277401402	-0.448277401402
5984	+-+++-++-----	-0.491109365179	-0.207130400147	-1.113138266404	-0.207130400147
5985	+-+++-++----+	-0.618308551065	-0.538899219228	-1.264243008449	-0.538899219228
5986	+-+++-++---+-	-0.208180334890	-0.207130400147	-1.037585895381	-0.207130400147
5987	+-+++-++---++	-0.335379520776	-0.538899219228	-1.188690637426	-0.335379520776
5988	+-+++-++--+--	0.663490721660	0.837847659950	0.156141566781	0.837847659950
5989	+-+++-++--+-+	0.536291535774	0.506078840870	0.005036824735	0.536291535774
5990	+-+++-++--++-	0.946419751948	0.837847659950	0.231693937803	0.946419751948
5991	+-+++-++--+++	0.819220566062	0.506078840870	0.080589195758	0.819220566062
5992	+-+++-++-+---	-1.146720122339	-0.781165433161	-1.528676307029	-0.781165433161
5993	+-+++-++-+--+	-1.273919308225	-1.112934252241	-1.679781049075	-1.112934252241
5994	+-+++-++-+-+-	-0.863791092050	-0.781165433161	-1.453123936006	-0.781165433161
5995	+-+++-++-+-++	-0.990990277936	-1.112934252241	-1.604228678052	-0.990990277936
5996	+-+++-++-++--	0.007879964500	0.263812626937	-0.259396473845	0.263812626937
5997	+-+++-++-++-+	-0.119319221386	-0.067956192143	-0.410501215891	-0.067956192143
5998	+-+++-++-+++-	0.290808994788	0.263812626937	-0.183844102822	0.290808994788
5999	+-+++-++-++++	0.163609808902	-0.067956192143	-0.334948844868	0.163609808902
6000	+-+++-+++----	-0.703354485303	-0.653109825796	-1.354905853677	-0.653109825796
6001	+-+++-+++---+	-0.830553671189	-0.984878644876	-1.506010595722	-0.830553671189
6002	+-+++-+++--+-	-0.420425455015	-0.653109825796	-1.279353482654	-0.420425455015
6003	+-+++-+++--++	-0.547624640901	-0.984878644876	-1.430458224700	-0.547624640901
6004	+-+++-+++-+--	0.451245601536	0.391868234301	-0.085626020493	0.451245601536
6005	+-+++-+++-+-+	0.324046415650	0.060099415221	-0.236730762538	0.324046415650
6006	+-+++-+++-++-	0.734174631824	0.391868234301	-0.010073649470	0.734174631824
6007	+-+++-+++-+++	0.606975445938	0.060099415221	-0.161178391515	0.606975445938
6008	+-+++-++++---	-1.358965242463	-1.227144858809	-1.770443894302	-1.227144858809
6009	+-+++-++++--+	-1.486164428349	-1.558913677889	-1.921548636348	-1.486164428349
6010	+-+++-++++-+-	-1.076036212175	-1.227144858809	-1.694891523280	-1.076036212175
6011	+-+++-++++-++	-1.203235398060	-1.558913677889	-1.845996265325	-1.203235398060
6012	+-+++-+++++--	-0.204365155624	-0.182166798712	-0.501164061118	-0.182166798712
6013	+-+++-+++++-+	-0.331564341510	-0.513935617792	-0.652268803164	-0.331564341510
6014	+-+++-++++++-	0.078563874664	-0.182166798712	-0.425611690095	0.078563874664
6015	+-+++-+++++++	-0.048635311222	-0.513935617792	-0.576716432141	-0.048635311222
6016	+-++++-------	-0.857213096677	-0.132732419398	-0.405464391156	-0.132732419398
6017	+-++++------+	-0.984412282562	-0.464501238478	-0.556569133202	-0.464501238478
6018	+-++++-----+-	-0.574284066388	-0.132732419398	-0.329912020133	-0.132732419398
6019	+-++++-----++	-0.701483252274	-0.464501238478	-0.481016762179	-0.464501238478
6020	+-++++----+--	0.297386990162	0.912245640699	0.863815442028	0.912245640699
6021	+-++++----+-+	0.170187804276	0.580476821619	0.712710699982	0.712710699982
6022	+-++++----++-	0.580316020451	0.912245640699	0.939367813051	0.939367813051
6023	+-++++----+++	0.453116834565	0.580476821619	0.788263071005	0.788263071005
6024	+-++++---+---	-1.512823853836	-0.706767452411	-0.821002431782	-0.706767452411
6025	+-++++---+--+	-1.640023039722	-1.038536271492	-0.972107173828	-0.972107173828
6026	+-++++---+-+-	-1.229894823548	-0.706767452411	-0.745450060759	-0.706767452411
6027	+-++++---+-++	-1.357094009434	-1.038536271492	-0.896554802805	-0.896554802805
6028	+-++++---++--	-0.358223766998	0.338210607686	0.448277401402	0.448277401402
6029	+-++++---++-+	-0.485422952884	0.006441788606	0.297172659357	0.297172659357
6030	+-++++---+++-	-0.075294736709	0.338210607686	0.523829772425	0.523829772425
6031	+-++++---++++	-0.202493922595	0.006441788606	0.372725030379	0.372725030379
6032	+-++++--+----	-1.069458216801	-0.578711845047	-0.647231978429	-0.578711845047
6033	+-++++--+---+	-1.196657402687	-0.910480664127	-0.798336720475	-0.798336720475
6034	+-++++--+--+-	-0.786529186512	-0.578711845047	-0.571679607406	-0.571679607406
6035	+-++++--+--++	-0.913728372398	-0.910480664127	-0.722784349452	-0.722784349452
6036	+-++++--+-+--	0.085141870038	0.466266215051	0.622047854755	0.622047854755
6037	+-++++--+-+-+	-0.042057315848	0.134497395970	0.470943112709	0.470943112709
6038	+-++++--+-++-	0.368070900327	0.466266215051	0.697600225778	0.697600225778
6039	+-++++--+-+++	0.240871714441	0.134497395970	0.546495483732	0.546495483732
6040	+-++++--++---	-1.725068973961	-1.152746878060	-1.062770019055	-1.062770019055
6041	+-++++--++--+	-1.852268159846	-1.484515697140	-1.213874761101	-1.213874761101
6042	+-++++--++-+-	-1.442139943672	-1.152746878060	-0.987217648032	-0.987217648032
6043	+-++++--++-++	-1.569339129558	-1.484515697140	-1.138322390078	-1.138322390078
6044	+-++++--+++--	-0.570468887122	-0.107768817963	0.206509814129	0.206509814129
6045	+-++++--+++-+	-0.697668073008	-0.439537637043	0.055405072083	0.055405072083
6046	+-++++--++++-	-0.287539856833	-0.107768817963	0.282062185152	0.282062185152
6047	+-++++--+++++	-0.414739042719	-0.439537637043	0.130957443106	0.130957443106
6048	+-++++-+-----	-0.215727812606	-0.007488412195	-0.533903421895	-0.007488412195
6049	+-++++-+----+	-0.342926998492	-0.339257231276	-0.685008163941	-0.339257231276
6050	+-++++-+---+-	0.067201217683	-0.007488412195	-0.458351050872	0.067201217683
6051	+-++++-+---++	-0.059997968203	-0.339257231276	-0.609455792918	-0.059997968203
6052	+-++++-+--+--	0.938872274233	1.037489647902	0.735376411289	1.037489647902
6053	+-++++-+--+-+	0.811673088347	0.705720828822	0.584271669243	0.811673088347
6054	+-++++-+--++-	1.221801304522	1.037489647902	0.810928782312	1.221801304522
6055	+-++++-+--+++	1.094602118636	0.705720828822	0.659824040266	1.094602118636
6056	+-++++-+-+---	-0.871338569766	-0.581523445208	-0.949441462521	-0.581523445208
6057	+-++++-+-+--+	-0.998537755652	-0.913292264289	-1.100546204566	-0.913292264289
6058	+-++++-+-+-+-	-0.588409539477	-0.581523445208	-0.873889091498	-0.581523445208
6059	+-++++-+-+-++	-0.715608725363	-0.913292264289	-1.024993833544	-0.715608725363
6060	+-++++-+-++--	0.283261517073	0.463454614889	0.319838370663	0.463454614889
6061	+-++++-+-++-+	0.156062331187	0.131685795809	0.168733628618	0.168733628618
6062	+-++++-+-+++-	0.566190547362	0.463454614889	0.395390741686	0.566190547362
6063	+-++++-+-++++	0.438991361476	0.131685795809	0.244285999641	0.438991361476
6064	+-++++-++----	-0.427972932730	-0.453467837844	-0.775671009168	-0.427972932730
6065	+-++++-++---+	-0.555172118616	-0.785236656924	-0.926775751214	-0.555172118616
6066	+-++++-++--+-	-0.145043902441	-0.453467837844	-0.700118638145	-0.145043902441
6067	+-++++-++--++	-0.272243088327	-0.785236656924	-0.851223380191	-0.272243088327
6068	+-++++-++-+--	0.726627154109	0.591510222253	0.493608824016	0.726627154109
6069	+-++++-++-+-+	0.599427968223	0.259741403173	0.342504081970	0.599427968223
6070	+-++++-++-++-	1.009556184397	0.591510222253	0.569161195039	1.009556184397
6071	+-++++-++-+++	0.882356998512	0.259741403173	0.418056452993	0.882356998512
6072	+-++++-+++---	-1.083583689890	-1.027502870857	-1.191209049794	-1.027502870857
6073	+-++++-+++--+	-1.210782875776	-1.359271689937	-1.342313791840	-1.210782875776
6074	+-++++-+++-+-	-0.800654659601	-1.027502870857	-1.115656678771	-0.800654659601
6075	+-++++-+++-++	-0.927853845487	-1.359271689937	-1.266761420817	-0.927853845487
6076	+-++++-++++--	0.071016396949	0.017475189240	0.078070783390	0.078070783390
6077	+-++++-++++-+	-0.056182788937	-0.314293629840	-0.073033958655	-0.056182788937
6078	+-++++-+++++-	0.353945427238	0.017475189240	0.153623154413	0.353945427238
6079	+-++++-++++++	0.226746241352	-0.314293629840	0.002518412367	0.226746241352
6080	+-+++++------	-0.375560104638	0.114063594795	-0.493608824016	0.114063594795
6081	+-+++++-----+	-0.502759290524	-0.217705224285	-0.644713566062	-0.217705224285
6082	+-+++++----+-	-0.092631074349	0.114063594795	-0.418056452993	0.114063594795
6083	+-+++++----++	-0.219830260235	-0.217705224285	-0.569161195039	-0.217705224285
6084	+-+++++---+--	0.779039982201	1.159041654892	0.775671009168	1.159041654892
6085	+-+++++---+-+	0.651840796315	0.827272835812	0.624566267122	0.827272835812
6086	+-+++++---++-	1.061969012489	1.159041654892	0.851223380191	1.159041654892
6087	+-+++++---+++	0.934769826603	0.827272835812	0.700118638145	0.934769826603
6088	+-+++++--+---	-1.031170861798	-0.459971438218	-0.909146864642	-0.459971438218
6089	+-+++++--+--+	-1.158370047684	-0.791740257298	-1.060251606688	-0.791740257298
6090	+-+++++--+-+-	-0.748241831509	-0.459971438218	-0.833594493619	-0.459971438218
6091	+-+++++--+-++	-0.875441017395	-0.791740257298	-0.984699235665	-0.791740257298
6092	+-+++++--++--	0.123429225041	0.585006621879	0.360132968542	0.585006621879
6093	+-+++++--++-+	-0.003769960845	0.253237802799	0.209028226497	0.253237802799
6094	+-+++++--+++-	0.406358255329	0.585006621879	0.435685339565	0.585006621879
6095	+-+++++--++++	0.279159069443	0.253237802799	0.284580597519	0.284580597519
6096	+-+++++-+----	-0.587805224762	-0.331915830853	-0.735376411289	-0.331915830853
6097	+-+++++-+---+	-0.715004410648	-0.663684649934	-0.886481153335	-0.663684649934
6098	+-+++++-+--+-	-0.304876194474	-0.331915830853	-0.659824040266	-0.304876194474
6099	+-+++++-+--++	-0.432075380360	-0.663684649934	-0.810928782312	-0.432075380360
6100	+-+++++-+-+--	0.566794862077	0.713062229244	0.533903421895	0.713062229244
6101	+-+++++-+-+-+	0.439595676191	0.381293410164	0.382798679849	0.439595676191
6102	+-+++++-+-++-	0.849723892365	0.713062229244	0.609455792918	0.849723892365
6103	+-+++++-+-+++	0.722524706479	0.381293410164	0.458351050872	0.722524706479
6104	+-+++++-++---	-1.243415981922	-0.905950863866	-1.150914451915	-0.905950863866
6105	+-+++++-++--+	-1.370615167808	-1.237719682947	-1.302019193961	-1.237719682947
6106	+-+++++-++-+-	-0.960486951633	-0.905950863866	-1.075362080892	-0.905950863866
6107	+-+++++-++-++	-1.087686137519	-1.237719682947	-1.226466822938	-1.087686137519
6108	+-+++++-+++--	-0.088815895083	0.139027196231	0.118365381269	0.139027196231
6109	+-+++++-+++-+	-0.216015080969	-0.192741622849	-0.032739360777	-0.032739360777
6110	+-+++++-++++-	0.194113135205	0.139027196231	0.193917752292	0.194113135205
6111	+-+++++-+++++	0.066913949319	-0.192741622849	0.042813010246	0.066913949319
6112	+-++++++-----	0.265925179433	0.239307601998	-0.622047854755	0.265925179433
6113	+-++++++----+	0.138725993547	-0.092461217082	-0.773152596801	0.138725993547
6114	+-++++++---+-	0.548854209721	0.239307601998	-0.546495483732	0.548854209721
6115	+-++++++---++	0.421655023835	-0.092461217082	-0.697600225778	0.421655023835
6116	+-++++++--+--	1.420525266272	1.284285662095	0.647231978429	1.420525266272
6117	+-++++++--+-+	1.293326080386	0.952516843015	0.496127236383	1.293326080386
6118	+-++++++--++-	1.703454296560	1.284285662095	0.722784349452	1.703454296560
6119	+-++++++--+++	1.576255110674	0.952516843015	0.571679607406	1.576255110674
6120	+-++++++-+---	-0.389685577727	-0.334727431015	-1.037585895381	-0.334727431015
6121	+-++++++-+--+	-0.516884763613	-0.666496250095	-1.188690637426	-0.516884763613
6122	+-++++++-+-+-	-0.106756547439	-0.334727431015	-0.962033524358	-0.106756547439
6123	+-++++++-+-++	-0.233955733324	-0.666496250095	-1.113138266404	-0.233955733324
6124	+-++++++-++--	0.764914509112	0.710250629082	0.231693937803	0.764914509112
6125	+-++++++-++-+	0.637715323226	0.378481810002	0.080589195758	0.637715323226
6126	+-++++++-+++-	1.047843539400	0.710250629082	0.307246308826	1.047843539400
6127	+-++++++-++++	0.920644353514	0.378481810002	0.156141566781	0.920644353514
6128	+-+++++++----	0.053680059309	-0.206671823651	-0.863815442028	0.053680059309
6129	+-+++++++---+	-0.073519126577	-0.538440642731	-1.014920184074	-0.073519126577
6130	+-+++++++--+-	0.336609089597	-0.206671823651	-0.788263071005	0.336609089597
6131	+-+++++++--++	0.209409903711	-0.538440642731	-0.939367813051	0.209409903711
6132	+-+++++++-+--	1.208280146148	0.838306236447	0.405464391156	1.208280146148
6133	+-+++++++-+-+	1.081080960262	0.506537417367	0.254359649110	1.081080960262
6134	+-+++++++-++-	1.491209176436	0.838306236447	0.481016762179	1.491209176436
6135	+-+++++++-+++	1.364009990550	0.506537417367	0.329912020133	1.364009990550
6136	+-++++++++---	-0.601930697851	-0.780706856664	-1.279353482654	-0.601930697851
6137	+-++++++++--+	-0.729129883737	-1.112475675744	-1.430458224700	-0.729129883737
6138	+-++++++++-+-	-0.319001667563	-0.780706856664	-1.203801111631	-0.319001667563
6139	+-++++++++-++	-0.446200853449	-1.112475675744	-1.354905853677	-0.446200853449
6140	+-+++++++++--	0.552669388988	0.264271203434	-0.010073649470	0.552669388988
6141	+-+++++++++-+	0.425470203102	-0.067497615647	-0.161178391515	0.425470203102
6142	+-++++++++++-	0.835598419276	0.264271203434	0.065478721553	0.835598419276
