held_folio	language_id	source_sta_code	mapped_phoneme	train_occurrences	held_occurrences	global_occurrences	frequent_code	mapping_hash
f115	GREEK	G3	n	17	2	19	0	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	H1	n	26	0	26	1	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	J1	e	1221	110	1331	1	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	K1	p	1284	186	1470	1	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	K2	e	657	67	724	1	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	L1	p	404	36	440	1	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	M1	t	58	5	63	1	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	P1	θ	215	23	238	1	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	P2	s	42	1	43	1	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	Q1	θ	1307	98	1405	1	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	Q2	θ	720	70	790	1	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	T1	p	10	2	12	0	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	T2	s	5	0	5	0	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	U1	s	82	1	83	1	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	U2	s	49	4	53	1	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	V1	e	1	0	1	0	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	W1	s	1	1	2	0	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	W2	s	1	0	1	0	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	GREEK	X1	s	3	0	3	0	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8
f115	ARABIC_QURANIC	A1	ɐ	2708	246	2954	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	A2	t	1799	173	1972	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	A3	ɐ	2041	138	2179	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	B1	n	1343	173	1516	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	B2	n	1222	103	1325	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	B3	n	126	7	133	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	B4	n	5	0	5	0	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	C1	n	668	93	761	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	C2	n	194	28	222	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	D1	n	802	82	884	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	E1	χ	24	3	27	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	E2	n	11	1	12	0	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	F1	n	300	29	329	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	F2	j	10	0	10	0	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	F3	n	102	6	108	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	G1	n	612	32	644	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	G2	χ	4	0	4	0	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	G3	n	17	2	19	0	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	H1	n	26	0	26	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	J1	ɐ	1221	110	1331	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	K1	k	1284	186	1470	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	K2	ɐ	657	67	724	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	L1	k	404	36	440	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	M1	ɐ	58	5	63	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	P1	n	215	23	238	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	P2	ɐ	42	1	43	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	Q1	n	1307	98	1405	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	Q2	n	720	70	790	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	T1	n	10	2	12	0	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	T2	ɐ	5	0	5	0	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	U1	ɐ	82	1	83	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	U2	ɐ	49	4	53	1	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	V1	ɐ	1	0	1	0	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	W1	ɐ	1	1	2	0	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	W2	ɐ	1	0	1	0	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	ARABIC_QURANIC	X1	ɐ	3	0	3	0	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a
f115	FINNISH	A1	i	2708	246	2954	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	A2	i	1799	173	1972	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	A3	s	2041	138	2179	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	B1	s	1343	173	1516	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	B2	i	1222	103	1325	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	B3	i	126	7	133	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	B4	k	5	0	5	0	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	C1	i	668	93	761	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	C2	k	194	28	222	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	D1	k	802	82	884	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	E1	s	24	3	27	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	E2	i	11	1	12	0	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	F1	i	300	29	329	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	F2	i	10	0	10	0	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	F3	i	102	6	108	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	G1	i	612	32	644	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	G2	i	4	0	4	0	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	G3	i	17	2	19	0	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	H1	i	26	0	26	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	J1	a	1221	110	1331	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	K1	k	1284	186	1470	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	K2	s	657	67	724	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	L1	k	404	36	440	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	M1	s	58	5	63	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	P1	k	215	23	238	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	P2	k	42	1	43	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	Q1	k	1307	98	1405	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	Q2	k	720	70	790	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	T1	k	10	2	12	0	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	T2	s	5	0	5	0	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	U1	s	82	1	83	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	U2	s	49	4	53	1	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	V1	a	1	0	1	0	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	W1	s	1	1	2	0	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	W2	s	1	0	1	0	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f115	FINNISH	X1	v	3	0	3	0	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3
f116	GEORGIAN	A1	m	2860	94	2954	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	A2	a	1868	104	1972	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	A3	l	2095	84	2179	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	B1	x	1466	50	1516	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	B2	i	1265	60	1325	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	B3	i	128	5	133	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	B4	a	4	1	5	0	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	C1	i	726	35	761	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	C2	a	213	9	222	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	D1	s	848	36	884	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	E1	l	27	0	27	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	E2	i	7	5	12	0	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	F1	i	298	31	329	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	F2	l	10	0	10	0	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	F3	i	108	0	108	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	G1	i	636	8	644	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	G2	i	4	0	4	0	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	G3	i	19	0	19	0	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	H1	i	25	1	26	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	J1	z	1271	60	1331	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	K1	m	1429	41	1470	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	K2	m	693	31	724	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	L1	m	408	32	440	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	M1	m	63	0	63	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	P1	s	233	5	238	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	P2	s	41	2	43	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	Q1	ɐ	1351	54	1405	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	Q2	a	759	31	790	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	T1	m	12	0	12	0	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	T2	z	5	0	5	0	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	U1	z	79	4	83	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	U2	z	48	5	53	1	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	V1	kʼ	1	0	1	0	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	W1	z	2	0	2	0	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	W2	z	1	0	1	0	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	GEORGIAN	X1	z	3	0	3	0	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37
f116	MINGRELIAN	A1	b	2860	94	2954	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	A2	ɐ	1868	104	1972	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	A3	r	2095	84	2179	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	B1	m	1466	50	1516	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	B2	i	1265	60	1325	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	B3	i	128	5	133	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	B4	ɐ	4	1	5	0	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	C1	i	726	35	761	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	C2	ɐ	213	9	222	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	D1	m	848	36	884	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	E1	t	27	0	27	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	E2	i	7	5	12	0	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	F1	i	298	31	329	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	F2	t	10	0	10	0	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	F3	i	108	0	108	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	G1	i	636	8	644	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	G2	i	4	0	4	0	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	G3	i	19	0	19	0	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	H1	i	25	1	26	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	J1	u	1271	60	1331	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	K1	m	1429	41	1470	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	K2	u	693	31	724	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	L1	m	408	32	440	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	M1	m	63	0	63	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	P1	ɐ	233	5	238	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	P2	m	41	2	43	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	Q1	i	1351	54	1405	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	Q2	i	759	31	790	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	T1	m	12	0	12	0	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	T2	u	5	0	5	0	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	U1	u	79	4	83	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	U2	u	48	5	53	1	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	V1	u	1	0	1	0	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	W1	u	2	0	2	0	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	W2	u	1	0	1	0	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	MINGRELIAN	X1	u	3	0	3	0	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2
f116	LAZ	A1	m	2860	94	2954	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	A2	m	1868	104	1972	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	A3	r	2095	84	2179	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	B1	i	1466	50	1516	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	B2	i	1265	60	1325	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	B3	i	128	5	133	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	B4	m	4	1	5	0	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	C1	i	726	35	761	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	C2	ɐ	213	9	222	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	D1	m	848	36	884	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	E1	kʼ	27	0	27	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	E2	i	7	5	12	0	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	F1	i	298	31	329	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	F2	kʼ	10	0	10	0	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	F3	i	108	0	108	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	G1	i	636	8	644	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	G2	i	4	0	4	0	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	G3	i	19	0	19	0	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	H1	i	25	1	26	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	J1	i	1271	60	1331	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	K1	s	1429	41	1470	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	K2	i	693	31	724	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	L1	s	408	32	440	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	M1	i	63	0	63	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	P1	ɐ	233	5	238	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	P2	ɐ	41	2	43	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	Q1	u	1351	54	1405	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	Q2	u	759	31	790	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	T1	s	12	0	12	0	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	T2	i	5	0	5	0	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	U1	i	79	4	83	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	U2	i	48	5	53	1	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	V1	i	1	0	1	0	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	W1	i	2	0	2	0	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	W2	i	1	0	1	0	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	LAZ	X1	i	3	0	3	0	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740
f116	SVAN	A1	m	2860	94	2954	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	A2	i	1868	104	1972	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
