role_hypothesis	anchor_model	anchor_rank	formal_feature	feature_weight	locus	page	physical_folio	group_index	token	residual_host	stripped_prefix	dy_closure	family_surface	claim_state
REL_PROXIMITY	RESIDUAL_HOST	1	H2:h$	1.811720211791	f108r.35	f108r	f108	10	opchdy	opch	NONE	1	APKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	1	H2:h$	1.811720211791	f108r.8	f108r	f108	8	ch	ch	NONE	0	K	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	1	H2:h$	1.811720211791	f108v.17	f108v	f108	7	qopchdy	opch	q	1	DAPKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	1	H2:h$	1.811720211791	f108v.17	f108v	f108	8	qokeshdy	okesh	q	1	DAQJLBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	1	H2:h$	1.811720211791	f111r.13	f111r	f111	2	lchdy	lch	NONE	1	BKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	1	H2:h$	1.811720211791	f111r.19	f111r	f111	9	checthdy	cth	che	1	KJUBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	1	H2:h$	1.811720211791	f111r.39	f111r	f111	6	qokechdy	okech	q	1	DAQJKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	1	H2:h$	1.811720211791	f111r.53	f111r	f111	3	okshdy	oksh	NONE	1	AQLBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	1	H2:h$	1.811720211791	f111r.8	f111r	f111	12	qotchdy	otch	q	1	DAQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	1	H2:h$	1.811720211791	f111v.39	f111v	f111	11	lchdy	lch	NONE	1	BKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f103r.13	f103r	f103	9	pchdy	pch	NONE	1	PKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f103r.30	f103r	f103	1	pcholkchdy	pcholkch	NONE	1	PKABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f103r.31	f103r	f103	9	shchdy	ch	sh	1	LKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f103v.39	f103v	f103	10	lchdy	lch	NONE	1	BKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f104r.39	f104r	f104	4	alkchdy	alkch	NONE	1	ABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f104r.43	f104r	f104	4	ykchdy	ykch	NONE	1	AQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f104r.5	f104r	f104	11	opchdy	opch	NONE	1	APKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f104v.15	f104v	f104	9	tchdy	ch	t	1	QKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f104v.15	f104v	f104	10	qotchdy	otch	q	1	DAQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f104v.29	f104v	f104	7	qotchdy	otch	q	1	DAQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f105r.2	f105r	f105	5	otchdy	otch	NONE	1	AQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f105v.13	f105v	f105	3	qokchdy	okch	q	1	DAQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f105v.18	f105v	f105	6	oltchdy	oltch	NONE	1	ABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f105v.20	f105v	f105	2	chopchdy	opch	ch	1	KAPKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f105v.37	f105v	f105	8	tchdy	ch	t	1	QKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f106r.3	f106r	f106	4	ytchdy	ytch	NONE	1	AQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f106v.10	f106v	f106	6	ychdy	ych	NONE	1	AKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f106v.16	f106v	f106	6	qotchdy	otch	q	1	DAQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f106v.18	f106v	f106	4	opchdy	opch	NONE	1	APKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f107r.25	f107r	f107	7	qokchdy	okch	q	1	DAQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f107v.14	f107v	f107	9	okchdy	okch	NONE	1	AQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f107v.18	f107v	f107	3	qekchdy	ekch	q	1	DJQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f107v.45	f107v	f107	3	okechdy	okech	NONE	1	AQJKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f108r.14	f108r	f108	7	opchdy	opch	NONE	1	APKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f108r.35	f108r	f108	6	qofchdy	ofch	q	1	DAPKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f108r.35	f108r	f108	9	qokalchdy	okalch	q	1	DAQABKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f108r.35	f108r	f108	10	opchdy	opch	NONE	1	APKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f108r.8	f108r	f108	8	ch	ch	NONE	0	K	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f108v.17	f108v	f108	7	qopchdy	opch	q	1	DAPKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f111r.13	f111r	f111	2	lchdy	lch	NONE	1	BKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f111r.39	f111r	f111	6	qokechdy	okech	q	1	DAQJKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f111r.8	f111r	f111	12	qotchdy	otch	q	1	DAQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f111v.39	f111v	f111	11	lchdy	lch	NONE	1	BKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f112r.19	f112r	f112	1	polchdy	polch	NONE	1	PABKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f112r.27	f112r	f112	5	kolfchdy	kolfch	NONE	1	QABPKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f112r.35	f112r	f112	3	qopchdy	opch	q	1	DAPKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f113r.34	f113r	f113	7	qopchdy	opch	q	1	DAPKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f113r.37	f113r	f113	5	okchdy	okch	NONE	1	AQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f113v.13	f113v	f113	7	otchdy	otch	NONE	1	AQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	2	H3:ch$	1.811720211791	f113v.2	f113v	f113	8	lkchdy	lkch	NONE	1	BQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f100v.21	f100v	f100	6	araroy	araroy	NONE	0	ACACAA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f102r1.17	f102r1	f102	2	arody	aro	NONE	1	ACABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f102r1.5	f102r1	f102	6	oraroekeol	oraroekeol	NONE	0	ACACAJQJAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f105r.6	f105r	f105	2	arody	aro	NONE	1	ACABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f106r.15	f106r	f106	1	podaroar	podaroar	NONE	0	PABACAAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f106r.16	f106r	f106	5	arol	arol	NONE	0	ACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f106r.22	f106r	f106	6	aror	aror	NONE	0	ACAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f106r.23	f106r	f106	10	aror	aror	NONE	0	ACAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f106v.25	f106v	f106	6	okarol	okarol	NONE	0	AQACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f106v.6	f106v	f106	10	kararo	kararo	NONE	0	QACACA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f107r.21	f107r	f107	1	taror	aror	t	0	QACAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f108r.28	f108r	f108	2	arolkeey	arolkeey	NONE	0	ACABQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f111v.34	f111v	f111	6	tarol	arol	t	0	QACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f112v.39	f112v	f112	1	teodarody	eodaro	t	1	QJABACABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f113r.24	f113r	f113	7	arody	aro	NONE	1	ACABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f113v.4	f113v	f113	11	aroshy	aroshy	NONE	0	ACALA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f113v.45	f113v	f113	2	arol	arol	NONE	0	ACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f114r.1	f114r	f114	9	okarol	okarol	NONE	0	AQACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f115r.28	f115r	f115	7	arorochees	arorochees	NONE	0	ACACAKKC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f115v.13	f115v	f115	1	pchdarody	pchdaro	NONE	1	PKBACABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f18v.8	f18v	f18	4	daror	aror	d	0	BACAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f19v.2	f19v	f19	6	darom	arom	d	0	BACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f36r.5	f36r	f36	10	chytaroiin	ytaroiin	ch	0	KAQACAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f36r.9	f36r	f36	3	otaro	otaro	NONE	0	AQACA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f3r.15	f3r	f3	1	tsheoarom	sheoarom	t	0	QLJAACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f40v.18	f40v	f40	6	arol	arol	NONE	0	ACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f40v.19	f40v	f40	4	arody	aro	NONE	1	ACABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f77r.25	f77r	f77	8	daror	aror	d	0	BACAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f77v.21	f77v	f77	7	darory	arory	d	0	BACACA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f79r.17	f79r	f79	7	aror	aror	NONE	0	ACAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f79v.21	f79v	f79	9	aror	aror	NONE	0	ACAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f82v.25	f82v	f82	6	tchdarol	chdarol	t	0	QKBACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f86v6.30	f86v6	f86	4	paroiin	paroiin	NONE	0	PACAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f87v.15	f87v	f87	3	arolor	arolor	NONE	0	ACABAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f89v1.8	f89v1	f89	2	orarol	orarol	NONE	0	ACACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f8v.10	f8v	f8	5	cpharom	cpharom	NONE	0	TACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	3	H3:aro	1.712385881687	f96v.2	f96v	f96	5	saro	aro	s	0	CACA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f100v.21	f100v	f100	6	araroy	araroy	NONE	0	ACACAA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f102r1.17	f102r1	f102	2	arody	aro	NONE	1	ACABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f102r1.5	f102r1	f102	6	oraroekeol	oraroekeol	NONE	0	ACACAJQJAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f103v.24	f103v	f103	4	ror	ror	NONE	0	CAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f103v.46	f103v	f103	5	rorol	rorol	NONE	0	CACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f104r.19	f104r	f104	11	airod	airod	NONE	0	AFAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f104v.20	f104v	f104	10	chorol	orol	ch	0	KACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f104v.27	f104v	f104	1	pchoror	pchoror	NONE	0	PKACAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f105r.25	f105r	f105	6	airols	airols	NONE	0	AFABC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f105r.6	f105r	f105	2	arody	aro	NONE	1	ACABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f105r.7	f105r	f105	10	aiirody	aiiro	NONE	1	AGABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f105v.1	f105v	f105	7	dairody	airo	d	1	BAFABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f105v.7	f105v	f105	6	okairody	okairo	NONE	1	AQAFABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f106r.15	f106r	f106	1	podaroar	podaroar	NONE	0	PABACAAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f106r.16	f106r	f106	5	arol	arol	NONE	0	ACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f106r.2	f106r	f106	12	rod	rod	NONE	0	CAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f106r.22	f106r	f106	6	aror	aror	NONE	0	ACAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f106r.23	f106r	f106	10	aror	aror	NONE	0	ACAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f106r.27	f106r	f106	7	rody	ro	NONE	1	CABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f106r.34	f106r	f106	4	ro	ro	NONE	0	CA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f106v.25	f106v	f106	6	okarol	okarol	NONE	0	AQACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f106v.6	f106v	f106	10	kararo	kararo	NONE	0	QACACA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f106v.8	f106v	f106	3	rol	rol	NONE	0	CAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f107r.21	f107r	f107	1	taror	aror	t	0	QACAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f108r.28	f108r	f108	2	arolkeey	arolkeey	NONE	0	ACABQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f111r.1	f111r	f111	9	ror	ror	NONE	0	CAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f111v.34	f111v	f111	6	tarol	arol	t	0	QACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f111v.46	f111v	f111	4	rolkeey	rolkeey	NONE	0	CABQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f112r.12	f112r	f112	9	ror	ror	NONE	0	CAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f112v.39	f112v	f112	1	teodarody	eodaro	t	1	QJABACABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f113r.24	f113r	f113	7	arody	aro	NONE	1	ACABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f113r.45	f113r	f113	1	tchodairos	chodairos	t	0	QKABAFAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f113r.51	f113r	f113	4	airody	airo	NONE	1	AFABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f113v.12	f113v	f113	5	oror	oror	NONE	0	ACAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f113v.13	f113v	f113	10	roral	roral	NONE	0	CACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f113v.38	f113v	f113	3	airol	airol	NONE	0	AFAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f113v.4	f113v	f113	11	aroshy	aroshy	NONE	0	ACALA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f113v.45	f113v	f113	2	arol	arol	NONE	0	ACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f114r.1	f114r	f114	9	okarol	okarol	NONE	0	AQACAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
