locus	page	physical_folio	section	kind	object_class	object_tags	raw_family	transferred_prefix	strict_residual	certainty	relation_scope	claim_state
f72r3.33	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ABJQAB	NONE	ABJQAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.4	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ACAGAB	ACA	GAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.6	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQACAG	AQAC	AG	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.8	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APAG|ABABA	APA	G|ABABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72r3.9	f72r3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKA|BAG	NONE	AQKA|BAG	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.10	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ABAB	NONE	ABAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.11	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AGAB	NONE	AGAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.13	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJAB	NONE	AQJAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.14	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJAB	NONE	AQJAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.16	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAB	AQAB	EMPTY	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.17	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.19	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJAPA	NONE	AQJAPA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.2	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AKAQA	NONE	AKAQA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.20	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	KJAJPA	NONE	KJAJPA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.21	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKBA	NONE	AQKBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.23	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AKABA	NONE	AKABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.24	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.25	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKA	NONE	AQKA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.26	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AGA	NONE	AGA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.27	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AKA	NONE	AKA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.28	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJBA	NONE	AQJBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.3	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AUA	NONE	AUA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.30	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABAF	AQAB	AF	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.31	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AKABA	NONE	AKABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.32	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJAB	NONE	AQJAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.4	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABA	NONE	AQJABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.5	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABA	NONE	AQJABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.6	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AMC	NONE	AMC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.8	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AKC	NONE	AKC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v1.9	f72v1	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKABA	NONE	AQKABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.10	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	LJAJQA	NONE	LJAJQA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.11	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABAC	NONE	AQJABAC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.12	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APKBACB	APK	BACB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.14	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABA	NONE	AQJABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.15	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABA	NONE	AQJABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.16	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABBA	NONE	AQJABBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.2	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AKBJA	NONE	AKBJA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.21	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAG	AQA	G	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.23	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AKBA	NONE	AKBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.24	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APABB	APAB	B	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.25	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKAB	NONE	AQKAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.26	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ABQAC	ABQA	C	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.27	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AKBABA	NONE	AKBABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.29	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APKJAA	APK	JAA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.3	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AKABAG	NONE	AKABAG	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.30	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKBA	NONE	AQKBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.32	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJACAC	NONE	AQJACAC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.4	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJACAB	NONE	AQJACAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.6	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ALJCA	NONE	ALJCA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v2.7	f72v2	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJACA	NONE	AQJACA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.10	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.11	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APABABC	APAB	ABC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.13	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	BAG|KJPA	NONE	BAG|KJPA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.15	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	KJABPA	NONE	KJABPA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.16	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKAB	NONE	AQKAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.17	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.18	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABBA	AQAB	BA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.22	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQA	AQA	EMPTY	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.23	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	KWA	NONE	KWA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.24	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	BABA	NONE	BABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.25	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AKBA	NONE	AKBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.26	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ABAFAE	NONE	ABAFAE	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.27	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQACA	AQAC	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.31	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.32	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA|AQA	AQAB	A|AQA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.4	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAB	AQAB	EMPTY	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.5	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJA	NONE	AQJA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.7	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAKLA	AQA	KLA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f72v3.9	f72v3	f72	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.1	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.12	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKACA	NONE	AQKACA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.13	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKACA	NONE	AQKACA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.14	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	LJQAB	NONE	LJQAB	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.16	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJBAB	NONE	AQJBAB	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.17	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	KBA	NONE	KBA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.18	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	BABLJA	NONE	BABLJA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.19	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APAG	APA	G	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.2	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	KAUA	NONE	KAUA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.20	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJAC	NONE	AQJAC	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.21	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJA	NONE	AQJA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.23	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQACA	AQAC	A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.26	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQA	AQA	EMPTY	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.27	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	KJPA	NONE	KJPA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.28	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAB	AQAB	EMPTY	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.3	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJBA	NONE	AQJBA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.30	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AC	NONE	AC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.31	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	QAC	NONE	QAC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.4	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKABA	NONE	AQKABA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.6	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQABA	AQAB	A	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.7	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABA	NONE	AQJABA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73r.8	f73r	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKBAB	NONE	AQKBAB	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.1	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAB	AQAB	EMPTY	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.10	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJAC	NONE	AQJAC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.11	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APABC	APAB	C	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.12	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABA	NONE	AQJABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.13	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABA	NONE	AQJABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.14	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APAG	APA	G	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.15	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APAG|A	APA	G|A	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.16	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APKKCA	APK	KCA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.17	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ACAGA	ACA	GA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.18	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKABA	NONE	AQKABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.19	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJAC	NONE	AQJAC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.2	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABA	NONE	AQJABA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.20	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQKAC	NONE	AQKAC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.21	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	DAQJABA	NONE	DAQJABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.23	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJBA	NONE	AQJBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.25	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQA	AQA	EMPTY	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.27	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQAB	AQAB	EMPTY	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.28	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJA	NONE	AQJA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.30	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJAB	NONE	AQJAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.31	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJA	NONE	AQJA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
