variant	paragraph	locus	mention	form	kind	axis	value	scope	patient	patient_form	rule	debts	model	old_phase_not_recomputed	row_status
B	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f19v.9:3	chor	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.9:4	N	1	recorded
B	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	N	1	recorded
B	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	NOMINAL_INPUT		N	0	recorded
B	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	NOMINAL_INPUT		N	0	recorded
B	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	STANDALONE	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	N	0	recorded
B	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	NOMINAL_INPUT		N	0	recorded
J	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	LOCAL_RIGHT		N	0	recorded
J	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f19v.9:3	chor	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.9:4	N	1	recorded
J	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	N	1	recorded
J	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	NOMINAL_INPUT		N	0	recorded
J	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	NOMINAL_INPUT		N	0	recorded
J	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	STANDALONE	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	N	0	recorded
J	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	NOMINAL_INPUT		N	0	recorded
M	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	LOCAL_RIGHT		N	0	recorded
M	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f19v.9:3	chor	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.9:4	N	1	recorded
M	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	N	1	recorded
M	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	NOMINAL_INPUT		N	0	recorded
M	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	NOMINAL_INPUT		N	0	recorded
M	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	STANDALONE	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	N	0	recorded
M	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	NOMINAL_INPUT		N	0	recorded
B	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:1	ychor	LOCAL_LEFT		P	0	recorded
B	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f19v.9:3	chor	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.9:4	P	1	recorded
B	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	P	1	recorded
B	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	NOMINAL_INPUT		P	0	recorded
B	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	NOMINAL_INPUT		P	0	recorded
B	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	STANDALONE	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	P	0	recorded
B	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	NOMINAL_INPUT		P	0	recorded
J	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:1	ychor	LOCAL_LEFT		P	0	recorded
J	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f19v.9:3	chor	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.9:4	P	1	recorded
J	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	P	1	recorded
J	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	NOMINAL_INPUT		P	0	recorded
J	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	NOMINAL_INPUT		P	0	recorded
J	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	STANDALONE	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	P	0	recorded
J	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	NOMINAL_INPUT		P	0	recorded
M	f19v|f19v.8-f19v.14	f19v.9	f19v.9:2	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:1	ychor	LOCAL_LEFT		P	0	recorded
M	f19v|f19v.8-f19v.14	f19v.9	f19v.9:5	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f19v.9:3	chor	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f19v.9:4	P	1	recorded
M	f19v|f19v.8-f19v.14	f19v.9	f19v.9:6	oky	STANDALONE	thermal	warm	PHYSICAL	f19v.9:3	chor	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	P	1	recorded
M	f19v|f19v.8-f19v.14	f19v.11	f19v.11:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.11:1	qotol	NOMINAL_INPUT		P	0	recorded
M	f19v|f19v.8-f19v.14	f19v.12	f19v.12:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.12:5	otaiin	NOMINAL_INPUT		P	0	recorded
M	f19v|f19v.8-f19v.14	f19v.13	f19v.13:3	oty	STANDALONE	thermal	cold	PHYSICAL	f19v.13:7	ytaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	P	0	recorded
M	f19v|f19v.8-f19v.14	f19v.13	f19v.13:7	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f19v.13:7	ytaiin	NOMINAL_INPUT		P	0	recorded
B	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	LOCAL_RIGHT		A	0	recorded
B	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	NOMINAL_INPUT		A	0	recorded
B	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	NOMINAL_INPUT		A	0	recorded
B	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	NOMINAL_INPUT		A	0	recorded
B	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	NOMINAL_INPUT		A	0	recorded
B	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	NOMINAL_INPUT		A	0	recorded
B	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	REGISTERED_ACTION_RESULT		A	1	recorded
B	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	NOMINAL_INPUT		A	0	recorded
B	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	NOMINAL_INPUT		A	0	recorded
B	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	STANDALONE	thermal	cold	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	A	0	recorded
B	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	A	0	recorded
J	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	LOCAL_RIGHT		A	0	recorded
J	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	NOMINAL_INPUT		A	0	recorded
J	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	NOMINAL_INPUT		A	0	recorded
J	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	NOMINAL_INPUT		A	0	recorded
J	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	NOMINAL_INPUT		A	0	recorded
J	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	NOMINAL_INPUT		A	0	recorded
J	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	REGISTERED_ACTION_RESULT		A	1	recorded
J	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	NOMINAL_INPUT		A	0	recorded
J	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	NOMINAL_INPUT		A	0	recorded
J	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	STANDALONE	thermal	cold	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	A	0	recorded
J	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	A	0	recorded
M	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	LOCAL_RIGHT		A	0	recorded
M	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	NOMINAL_INPUT		A	0	recorded
M	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	NOMINAL_INPUT		A	0	recorded
M	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	NOMINAL_INPUT		A	0	recorded
M	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	NOMINAL_INPUT		A	0	recorded
M	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	NOMINAL_INPUT		A	0	recorded
M	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	REGISTERED_ACTION_RESULT		A	1	recorded
M	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	NOMINAL_INPUT		A	0	recorded
M	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	NOMINAL_INPUT		A	0	recorded
M	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	STANDALONE	thermal	cold	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	A	0	recorded
M	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	A	0	recorded
B	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	LOCAL_RIGHT		N	0	recorded
B	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	NOMINAL_INPUT		N	0	recorded
B	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	NOMINAL_INPUT		N	0	recorded
B	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	NOMINAL_INPUT		N	0	recorded
B	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	NOMINAL_INPUT		N	0	recorded
B	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	NOMINAL_INPUT		N	0	recorded
B	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	REGISTERED_ACTION_RESULT		N	1	recorded
B	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	NOMINAL_INPUT		N	0	recorded
B	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	NOMINAL_INPUT		N	0	recorded
B	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	STANDALONE	thermal	cold	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	N	0	recorded
B	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	N	0	recorded
J	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	LOCAL_RIGHT		N	0	recorded
J	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	NOMINAL_INPUT		N	0	recorded
J	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	NOMINAL_INPUT		N	0	recorded
J	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	NOMINAL_INPUT		N	0	recorded
J	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	NOMINAL_INPUT		N	0	recorded
J	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	NOMINAL_INPUT		N	0	recorded
J	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	REGISTERED_ACTION_RESULT		N	1	recorded
J	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	NOMINAL_INPUT		N	0	recorded
J	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	NOMINAL_INPUT		N	0	recorded
J	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	STANDALONE	thermal	cold	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	N	0	recorded
J	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	N	0	recorded
M	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	LOCAL_RIGHT		N	0	recorded
M	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	NOMINAL_INPUT		N	0	recorded
M	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	NOMINAL_INPUT		N	0	recorded
M	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	NOMINAL_INPUT		N	0	recorded
M	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	NOMINAL_INPUT		N	0	recorded
M	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	NOMINAL_INPUT		N	0	recorded
M	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	REGISTERED_ACTION_RESULT		N	1	recorded
M	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	NOMINAL_INPUT		N	0	recorded
M	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	NOMINAL_INPUT		N	0	recorded
M	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	STANDALONE	thermal	cold	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	N	0	recorded
M	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	N	0	recorded
B	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	LOCAL_RIGHT		P	0	recorded
B	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	NOMINAL_INPUT		P	0	recorded
B	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	NOMINAL_INPUT		P	0	recorded
B	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	NOMINAL_INPUT		P	0	recorded
B	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	NOMINAL_INPUT		P	0	recorded
B	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	NOMINAL_INPUT		P	0	recorded
B	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	REGISTERED_ACTION_RESULT		P	1	recorded
B	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	NOMINAL_INPUT		P	0	recorded
B	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	NOMINAL_INPUT		P	0	recorded
B	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	STANDALONE	thermal	cold	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	P	0	recorded
B	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	P	0	recorded
J	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	LOCAL_RIGHT		P	0	recorded
J	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	NOMINAL_INPUT		P	0	recorded
J	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	NOMINAL_INPUT		P	0	recorded
J	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	NOMINAL_INPUT		P	0	recorded
J	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	NOMINAL_INPUT		P	0	recorded
J	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	NOMINAL_INPUT		P	0	recorded
J	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	REGISTERED_ACTION_RESULT		P	1	recorded
J	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	NOMINAL_INPUT		P	0	recorded
J	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	NOMINAL_INPUT		P	0	recorded
J	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	STANDALONE	thermal	cold	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	P	0	recorded
J	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	P	0	recorded
M	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	LOCAL_RIGHT		P	0	recorded
M	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	NOMINAL_INPUT		P	0	recorded
M	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	NOMINAL_INPUT		P	0	recorded
M	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	NOMINAL_INPUT		P	0	recorded
M	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	NOMINAL_INPUT		P	0	recorded
M	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	NOMINAL_INPUT		P	0	recorded
M	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	REGISTERED_ACTION_RESULT		P	1	recorded
M	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	NOMINAL_INPUT		P	0	recorded
M	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	NOMINAL_INPUT		P	0	recorded
