edition	model	variant	paragraph	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	row_status
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.11:4	chol	erhitze	f17v.10:4	okol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.13:3	chol	erhitze	f17v.13:4	cthol		LOCAL_RIGHT				recorded
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.16:2	chol	erhitze	f17v.16:3	okeol		LOCAL_RIGHT				recorded
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.18:4	chol	erhitze	f17v.18:2	cheeor		LOCAL_LEFT				recorded
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.19:2	chey	prüfe	f17v.19:4	cthor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.19:3			recorded
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.20:1	ykeey	erwärme erneut	f17v.20:3	cheor		SHARED_RIGHT_J		f17v.20:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		SHARED_RIGHT_J		f17v.20:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.20:4	chol	erhitze	f17v.20:3	cheor		LOCAL_LEFT				recorded
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.22:3	chey	prüfe	f17v.22:4	keeor		LOCAL_RIGHT				recorded
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		LOCAL_RIGHT				recorded
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.15:1	ychor	nimm	f17v.15:2	cthy		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.5:1	ychol	trockne	f17v.4:1	kchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.5:2	chol	erhitze	f17v.5:4	tchol		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.5:3			recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		LOCAL_LEFT				recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.7:2	chkeey	zerreibe vollständig	f17v.7:4	cheor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.7:3			recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.11:4	chol	erhitze	f17v.10:4	okol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.13:3	chol	erhitze	f17v.13:4	cthol		LOCAL_RIGHT				recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.16:2	chol	erhitze	f17v.16:3	okeol		LOCAL_RIGHT				recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.18:4	chol	erhitze	f17v.18:2	cheeor		LOCAL_LEFT				recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.19:2	chey	prüfe	f17v.19:4	cthor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.19:3			recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.20:1	ykeey	erwärme erneut	f17v.20:3	cheor		SHARED_RIGHT_M		f17v.20:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		SHARED_RIGHT_M		f17v.20:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.20:4	chol	erhitze	f17v.20:3	cheor		LOCAL_LEFT				recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.22:3	chey	prüfe	f17v.22:4	keeor		LOCAL_RIGHT				recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		LOCAL_RIGHT				recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.15:1	ychor	nimm	f17v.15:2	cthy		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.5:1	ychol	trockne	f17v.4:1	kchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.5:2	chol	erhitze	f17v.5:4	tchol		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.5:3			recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		LOCAL_LEFT				recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.7:2	chkeey	zerreibe vollständig	f17v.7:4	cheor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.7:3			recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.11:4	chol	erhitze	f17v.10:4	okol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.13:3	chol	erhitze	f17v.13:4	cthol		LOCAL_RIGHT				recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.16:2	chol	erhitze	f17v.16:3	okeol		LOCAL_RIGHT				recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.18:4	chol	erhitze	f17v.18:2	cheeor		LOCAL_LEFT				recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.19:2	chey	prüfe	f17v.19:4	cthor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.19:3			recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.20:1	ykeey	erwärme erneut	f17v.19:4	cthor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.19:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		LOCAL_RIGHT				recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.20:4	chol	erhitze	f17v.20:3	cheor		LOCAL_LEFT				recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.22:3	chey	prüfe	f17v.22:4	keeor		LOCAL_RIGHT				recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		LOCAL_RIGHT				recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.5:1	ychol	trockne	f17v.4:1	kchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.5:2	chol	erhitze	f17v.5:4	tchol		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.5:3			recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		LOCAL_LEFT				recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.7:2	chkeey	zerreibe vollständig	f17v.7:4	cheor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.7:3			recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.11:4	chol	erhitze	f17v.10:4	okol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.13:3	chol	erhitze	f17v.13:4	cthol		LOCAL_RIGHT				recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.16:2	chol	erhitze	f17v.16:3	okeol		LOCAL_RIGHT				recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.18:4	chol	erhitze	f17v.18:2	cheeor		LOCAL_LEFT				recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.19:2	chey	prüfe	f17v.19:4	cthor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.19:3			recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.20:1	ykeey	erwärme erneut	f17v.20:3	cheor		SHARED_RIGHT_J		f17v.20:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		SHARED_RIGHT_J		f17v.20:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.20:4	chol	erhitze	f17v.20:3	cheor		LOCAL_LEFT				recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.22:3	chey	prüfe	f17v.22:4	keeor		LOCAL_RIGHT				recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		LOCAL_RIGHT				recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.5:1	ychol	trockne	f17v.4:1	kchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.5:2	chol	erhitze	f17v.5:4	tchol		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.5:3			recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		LOCAL_LEFT				recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.7:2	chkeey	zerreibe vollständig	f17v.7:4	cheor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.7:3			recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.11:4	chol	erhitze	f17v.10:4	okol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.13:3	chol	erhitze	f17v.13:4	cthol		LOCAL_RIGHT				recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.16:2	chol	erhitze	f17v.16:3	okeol		LOCAL_RIGHT				recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.18:4	chol	erhitze	f17v.18:2	cheeor		LOCAL_LEFT				recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.19:2	chey	prüfe	f17v.19:4	cthor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.19:3			recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.20:1	ykeey	erwärme erneut	f17v.20:3	cheor		SHARED_RIGHT_M		f17v.20:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		SHARED_RIGHT_M		f17v.20:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.20:4	chol	erhitze	f17v.20:3	cheor		LOCAL_LEFT				recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.22:3	chey	prüfe	f17v.22:4	keeor		LOCAL_RIGHT				recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		LOCAL_RIGHT				recorded
RF1b	A	B	f19v|f19v.8-f19v.14	f19v.8:3	qo	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	A	B	f19v|f19v.8-f19v.14	f19v.9:5	chol	erhitze	f19v.9:3	chor		LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4			recorded
RF1b	A	B	f19v|f19v.8-f19v.14	f19v.10:4	qokor	erhitze	f19v.10:2	chor		LOCAL_LEFT				recorded
RF1b	A	J	f19v|f19v.8-f19v.14	f19v.8:3	qo	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	A	J	f19v|f19v.8-f19v.14	f19v.9:5	chol	erhitze	f19v.9:3	chor		LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4			recorded
RF1b	A	J	f19v|f19v.8-f19v.14	f19v.10:4	qokor	erhitze	f19v.10:2	chor		LOCAL_LEFT				recorded
RF1b	A	M	f19v|f19v.8-f19v.14	f19v.8:3	qo	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	A	M	f19v|f19v.8-f19v.14	f19v.9:5	chol	erhitze	f19v.9:3	chor		LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4			recorded
RF1b	A	M	f19v|f19v.8-f19v.14	f19v.10:4	qokor	erhitze	f19v.10:2	chor		LOCAL_LEFT				recorded
RF1b	N	B	f19v|f19v.8-f19v.14	f19v.8:3	qo	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	N	B	f19v|f19v.8-f19v.14	f19v.9:5	chol	erhitze	f19v.9:3	chor		LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4			recorded
RF1b	N	B	f19v|f19v.8-f19v.14	f19v.10:4	qokor	erhitze	f19v.10:2	chor		LOCAL_LEFT				recorded
RF1b	N	B	f19v|f19v.8-f19v.14	f19v.9:1	ychor	nimm	f19v.9:3	chor		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
RF1b	N	J	f19v|f19v.8-f19v.14	f19v.8:3	qo	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	N	J	f19v|f19v.8-f19v.14	f19v.9:5	chol	erhitze	f19v.9:3	chor		LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4			recorded
RF1b	N	J	f19v|f19v.8-f19v.14	f19v.10:4	qokor	erhitze	f19v.10:2	chor		LOCAL_LEFT				recorded
RF1b	N	J	f19v|f19v.8-f19v.14	f19v.9:1	ychor	nimm	f19v.9:3	chor		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
RF1b	N	M	f19v|f19v.8-f19v.14	f19v.8:3	qo	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	N	M	f19v|f19v.8-f19v.14	f19v.9:5	chol	erhitze	f19v.9:3	chor		LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4			recorded
RF1b	N	M	f19v|f19v.8-f19v.14	f19v.10:4	qokor	erhitze	f19v.10:2	chor		LOCAL_LEFT				recorded
RF1b	N	M	f19v|f19v.8-f19v.14	f19v.9:1	ychor	nimm	f19v.9:3	chor		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
RF1b	P	B	f19v|f19v.8-f19v.14	f19v.8:3	qo	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	P	B	f19v|f19v.8-f19v.14	f19v.9:5	chol	erhitze	f19v.9:3	chor		LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4			recorded
RF1b	P	B	f19v|f19v.8-f19v.14	f19v.10:4	qokor	erhitze	f19v.10:2	chor		LOCAL_LEFT				recorded
RF1b	P	J	f19v|f19v.8-f19v.14	f19v.8:3	qo	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	P	J	f19v|f19v.8-f19v.14	f19v.9:5	chol	erhitze	f19v.9:3	chor		LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4			recorded
RF1b	P	J	f19v|f19v.8-f19v.14	f19v.10:4	qokor	erhitze	f19v.10:2	chor		LOCAL_LEFT				recorded
RF1b	P	M	f19v|f19v.8-f19v.14	f19v.8:3	qo	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	P	M	f19v|f19v.8-f19v.14	f19v.9:5	chol	erhitze	f19v.9:3	chor		LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4			recorded
RF1b	P	M	f19v|f19v.8-f19v.14	f19v.10:4	qokor	erhitze	f19v.10:2	chor		LOCAL_LEFT				recorded
RF1b	A	B	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
RF1b	A	B	f22v|f22v.6-f22v.16	f22v.9:3	chol	erhitze	f22v.9:2	shody		LOCAL_LEFT				recorded
RF1b	A	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	A	B	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
RF1b	A	J	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
RF1b	A	J	f22v|f22v.6-f22v.16	f22v.9:3	chol	erhitze	f22v.9:2	shody		LOCAL_LEFT				recorded
RF1b	A	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	A	J	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
RF1b	A	M	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
RF1b	A	M	f22v|f22v.6-f22v.16	f22v.9:3	chol	erhitze	f22v.9:2	shody		LOCAL_LEFT				recorded
RF1b	A	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	A	M	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
RF1b	N	B	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
RF1b	N	B	f22v|f22v.6-f22v.16	f22v.9:3	chol	erhitze	f22v.9:2	shody		LOCAL_LEFT				recorded
RF1b	N	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	N	B	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
RF1b	N	B	f22v|f22v.6-f22v.16	f22v.7:1	ychor	nimm	f22v.7:2	chor		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
RF1b	N	J	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
RF1b	N	J	f22v|f22v.6-f22v.16	f22v.9:3	chol	erhitze	f22v.9:2	shody		LOCAL_LEFT				recorded
RF1b	N	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	N	J	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
RF1b	N	J	f22v|f22v.6-f22v.16	f22v.7:1	ychor	nimm	f22v.7:2	chor		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
RF1b	N	M	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
RF1b	N	M	f22v|f22v.6-f22v.16	f22v.9:3	chol	erhitze	f22v.9:2	shody		LOCAL_LEFT				recorded
RF1b	N	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	N	M	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
RF1b	N	M	f22v|f22v.6-f22v.16	f22v.7:1	ychor	nimm	f22v.7:2	chor		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
RF1b	P	B	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
RF1b	P	B	f22v|f22v.6-f22v.16	f22v.9:3	chol	erhitze	f22v.9:2	shody		LOCAL_LEFT				recorded
RF1b	P	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	P	B	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
RF1b	P	J	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
RF1b	P	J	f22v|f22v.6-f22v.16	f22v.9:3	chol	erhitze	f22v.9:2	shody		LOCAL_LEFT				recorded
RF1b	P	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	P	J	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
RF1b	P	M	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
RF1b	P	M	f22v|f22v.6-f22v.16	f22v.9:3	chol	erhitze	f22v.9:2	shody		LOCAL_LEFT				recorded
RF1b	P	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
