event_id	physical_page	source_page_value	locus	line_number	source_kind	source_subtype	paragraph_start	paragraph_end	card_ordinal_in_line	surface	register	prose_block_id	owner_id	owner_de	owner_evidence	owner_subblock	statement_id	card_ordinal_in_statement	content_role	surface_status	visible_recipe	literal_core_reading_de	default_working_reading_de	recipe_support	old_running_event_count	old_local_surface_contact	old_local_recipes	genuinely_new_to_old_26_pages	admission_color	portable_atom_count	formal_or_local_atom_count	new_portable_atom_count	opaque_local_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard	gdt516_context_recipe	gdt516_literal_reading_de	gdt516_context_policy	gdt516_context_basis	gdt516_recipe_changed	gdt516_guard
G515-E0520	f66r	f66r	f66r.73	73	P	0	0	0	9	cheo	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S065	4	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	CH+E+O	NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	GDT407::6_RUNNING_EVENTS	6	YES	CHEO	NO	GREEN	1	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+E+O	NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0521	f66r	f66r	f66r.73	73	P	0	0	0	10	dor	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S065	5	COORDINATE_OR_CATALOGUE_CARD	EXACT_CURRENT_RUNNING_RECIPE	D_ADDR+OR	[D_ADDR:LOKALSTRUKTUR=HIER] · EINHEIT	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · EINHEIT	GDT407::6_RUNNING_EVENTS	6	NO	NONE	NO	GREEN	1	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	D_ADDR+OR	[D_ADDR:STEUERUNG=HIER] · EINHEIT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0522	f66r	f66r	f66r.74	74	P	0	0	0	1	ydaiin	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S065	6	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	Y+D_ADDR+AIIN	POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	GDT405::G405-W0409	5	NO	NONE	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	Y+D_ADDR+AIIN	POSTEN · [D_ADDR:STEUERUNG=HIER] · WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0523	f66r	f66r	f66r.74	74	P	0	0	0	2	shedy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S065	7	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+E+DY	HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT405::G405-W0347	100	NO	NONE	NO	GREEN	1	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+E+DY	HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0524	f66r	f66r	f66r.74	74	P	0	0	0	3	otchedy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S066	1	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	OT+CHD+DY	DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	GDT407::1_RUNNING_EVENTS	1	NO	NONE	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OT+CHD+DY	DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0525	f66r	f66r	f66r.74	74	P	0	0	0	4	oteochey	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S067	1	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	OT+E+O+CH+E+Y	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OT+E+O+CH+E+Y	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0526	f66r	f66r	f66r.74	74	P	0	0	0	5	tolchedy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S067	2	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	T+OL+CHD+DY	EINSTELLEN · FORTSETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: EINSTELLEN · FORTSETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	T+OL+CHD+DY	EINSTELLEN · FORTSETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0527	f66r	f66r	f66r.74	74	P	0	0	0	6	lsheody	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	1	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	L+SH+E+O+D_ADDR+Y	VERBINDUNG · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	L+SH+E+O+D_ADDR+Y	VERBINDUNG · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0528	f66r	f66r	f66r.74	74	P	0	0	0	7	qoky	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	2	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	OK+Y	SETZEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · POSTEN	GDT407::26_RUNNING_EVENTS	26	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+Y	SETZEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0529	f66r	f66r	f66r.74	74	P	0	0	0	8	daiin	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	3	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIIN	WERT	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: WERT	GDT405::G405-W0093	100	YES	AIIN|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIIN	WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0530	f66r	f66r	f66r.74	74	P	0	0	0	9	otam	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	4	ITINERARY_OR_ADDRESS_CARD	EXACT_CURRENT_RUNNING_RECIPE	OT+AM_ADDR	DANACH · [AM_ADDR:LOKALSTRUKTUR=HIER]	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · [AM_ADDR:LOKALSTRUKTUR=HIER]	GDT407::5_RUNNING_EVENTS	5	YES	LOCAL_ADDRESS	NO	GREEN	1	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OT+AM_ADDR	DANACH · [AM_ADDR:STEUERUNG=HIER]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0531	f66r	f66r	f66r.75	75	P	0	0	0	1	tcheo	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	5	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	T+CH+E+O	EINSTELLEN · NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: EINSTELLEN · NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	T+CH+E+O	EINSTELLEN · NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0532	f66r	f66r	f66r.75	75	P	0	0	0	2	sheor	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	6	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+E+OR	HALTEN · [E:STEUERUNG=GRAD I] · EINHEIT	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · EINHEIT	GDT405::G405-W0356	5	NO	NONE	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+E+OR	HALTEN · [E:STEUERUNG=GRAD I] · EINHEIT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0533	f66r	f66r	f66r.75	75	P	0	0	0	3	oteody	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	7	ITINERARY_OR_ADDRESS_CARD	EXACT_CURRENT_RUNNING_RECIPE	OT+E+O+Y	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	GDT407::4_RUNNING_EVENTS	4	YES	OT+E+O+Y	NO	GREEN	2	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OT+E+O+Y	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0534	f66r	f66r	f66r.75	75	P	0	0	0	4	lpchees	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	8	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	L+P+CH+EE+S	VERBINDUNG · EINSETZEN · NEHMEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · EINSETZEN · NEHMEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	4	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	L+P+CH+EE+S	VERBINDUNG · EINSETZEN · NEHMEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0535	f66r	f66r	f66r.75	75	P	0	0	0	5	ol	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	9	ITINERARY_OR_ADDRESS_CARD	EXACT_GDT405_LOCK	OL	FORTSETZEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: FORTSETZEN	GDT405::G405-W0220	78	YES	OL	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OL	FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0536	f66r	f66r	f66r.75	75	P	0	0	0	6	ar	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	10	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AR	AUSGANG	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: AUSGANG	GDT405::G405-W0009	34	YES	AR|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AR	AUSGANG	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0537	f66r	f66r	f66r.75	75	P	0	0	0	7	alkey	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	11	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	AL+K+E+Y	ZIELORT · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: ZIELORT · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AL+K+E+Y	ZIELORT · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0538	f66r	f66r	f66r.75	75	P	0	0	0	8	otey	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	12	ITINERARY_OR_ADDRESS_CARD	EXACT_GDT405_LOCK	OT+E+Y	DANACH · [E:STEUERUNG=GRAD I] · POSTEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · [E:STEUERUNG=GRAD I] · POSTEN	GDT405::G405-W0270	11	YES	OT+E+Y	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OT+E+Y	DANACH · [E:STEUERUNG=GRAD I] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0539	f66r	f66r	f66r.75	75	P	0	0	0	9	ltsholy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	13	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	L+T+SH+OL+Y	VERBINDUNG · EINSTELLEN · HALTEN · FORTSETZEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · EINSTELLEN · HALTEN · FORTSETZEN · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	5	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	L+T+SH+OL+Y	VERBINDUNG · EINSTELLEN · HALTEN · FORTSETZEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0540	f66r	f66r	f66r.75	75	P	0	0	0	10	shecthy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	14	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	SH+E+CH+T+Y	HALTEN · [E:STEUERUNG=GRAD I] · NEHMEN · EINSTELLEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · NEHMEN · EINSTELLEN · POSTEN	GDT407::5_RUNNING_EVENTS	5	NO	NONE	NO	GREEN	4	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+E+CH+T+Y	HALTEN · [E:STEUERUNG=GRAD I] · NEHMEN · EINSTELLEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0541	f66r	f66r	f66r.75	75	P	0	0	0	11	r	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	15	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	R	MARKIEREN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: MARKIEREN	GDT405::G405-W0324	21	YES	SECTION_MARKER	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	R	MARKIEREN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0542	f66r	f66r	f66r.75	75	P	0	0	0	12	ol	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	16	ITINERARY_OR_ADDRESS_CARD	EXACT_GDT405_LOCK	OL	FORTSETZEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: FORTSETZEN	GDT405::G405-W0220	78	YES	OL	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OL	FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0543	f66r	f66r	f66r.76	76	P	0	0	0	1	daiin	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	17	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIIN	WERT	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: WERT	GDT405::G405-W0093	100	YES	AIIN|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIIN	WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
