statement_id	register	record_unit_id	page	events	event_ids	owner_codes	owner_reset	source_required	source_status	source_value_de	quantity_required	quantity_status	quantity_value_de	path_required	path_status	path_value_de	target_required	target_status	target_value_de	completion_class	complete_expansion_de	phase_chain	form_signature	form_class_id	form_status	apprentice_rule_de
B3-S018	BIOLOGICAL	B3	f83r	1	E266	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: absetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B3-S019	BIOLOGICAL	B3	f83r	1	E267	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: kurz absetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B3-S020	BIOLOGICAL	B3	f83r	2	E268|E269	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	YES	RECORD_INHERITED	laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	RECORD_INHERITED	Flüssigkeitslauf eröffnen	YES	EXPLICIT	Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [RECORD_INHERITED]: Flüssigkeitslauf eröffnen; Ziel [EXPLICIT]: Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“. Handlung: Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“; hinausführen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|RECORD_INHERITED|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S021	BIOLOGICAL	B3	f83r	11	E270|E271|E272|E273|E274|E275|E276|E277|E278|E279|E280	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	YES	RECORD_INHERITED	laufender Stationsansatz	YES	EXPLICIT	Sollmaß setzen | Sollmaß	YES	RECORD_INHERITED	Flüssigkeitslauf eröffnen	YES	EXPLICIT	Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ | bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ absetzen | Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ | bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ überführen; Schluss	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [EXPLICIT]: Sollmaß setzen | Sollmaß; Lauf [RECORD_INHERITED]: Flüssigkeitslauf eröffnen; Ziel [EXPLICIT]: Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ | bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ absetzen | Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ | bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ überführen; Schluss. Handlung: Sollmaß setzen; bereit; Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“; laufender Stationsansatz; Sollmaß; bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ absetzen; laufender Stationsansatz kurz bereit halten; laufender Stationsansatz; Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“; bereit; bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ überführen; Schluss.	MEASURE>CHECK>MOVE>MEASURE>APPLY>HOLD>MOVE>CHECK>MOVE>CLOSE	MEASURE>CHECK>MOVE>MEASURE>APPLY>HOLD>MOVE>CHECK>MOVE>CLOSE||RECORD_INHERITED|EXPLICIT|RECORD_INHERITED|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S022	BIOLOGICAL	B3	f83r	1	E281	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	YES	RECORD_INHERITED	laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	RECORD_INHERITED	Flüssigkeitslauf eröffnen	YES	OWNER_VISIBLE	nicht gezeichneter Übergang vom Rand zum Hauptfeld	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [RECORD_INHERITED]: Flüssigkeitslauf eröffnen; Ziel [OWNER_VISIBLE]: nicht gezeichneter Übergang vom Rand zum Hauptfeld. Handlung: danach umsetzen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|RECORD_INHERITED|OWNER_VISIBLE	F02	RECURRENT_APPRENTICE_FORM	Führe den laufenden Bestand auf dem bisherigen Weg zur sichtbaren Station und schließe.
B3-S023	BIOLOGICAL	B3	f83r	1	E282	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	YES	RECORD_INHERITED	laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	RECORD_INHERITED	Flüssigkeitslauf eröffnen	YES	OWNER_VISIBLE	nicht gezeichneter Übergang vom Rand zum Hauptfeld	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [RECORD_INHERITED]: Flüssigkeitslauf eröffnen; Ziel [OWNER_VISIBLE]: nicht gezeichneter Übergang vom Rand zum Hauptfeld. Handlung: hinausführen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|RECORD_INHERITED|OWNER_VISIBLE	F02	RECURRENT_APPRENTICE_FORM	Führe den laufenden Bestand auf dem bisherigen Weg zur sichtbaren Station und schließe.
B3-S024	BIOLOGICAL	B3	f83r	1	E283	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	YES	RECORD_INHERITED	laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	RECORD_INHERITED	Flüssigkeitslauf eröffnen	YES	OWNER_VISIBLE	nicht gezeichneter Übergang vom Rand zum Hauptfeld	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [RECORD_INHERITED]: Flüssigkeitslauf eröffnen; Ziel [OWNER_VISIBLE]: nicht gezeichneter Übergang vom Rand zum Hauptfeld. Handlung: umsetzen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|RECORD_INHERITED|OWNER_VISIBLE	F02	RECURRENT_APPRENTICE_FORM	Führe den laufenden Bestand auf dem bisherigen Weg zur sichtbaren Station und schließe.
B3-S025	BIOLOGICAL	B3	f83r	1	E284	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	YES	RECORD_INHERITED	laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	RECORD_INHERITED	Flüssigkeitslauf eröffnen	YES	OWNER_VISIBLE	nicht gezeichneter Übergang vom Rand zum Hauptfeld	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [RECORD_INHERITED]: Flüssigkeitslauf eröffnen; Ziel [OWNER_VISIBLE]: nicht gezeichneter Übergang vom Rand zum Hauptfeld. Handlung: Ansatz umsetzen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|RECORD_INHERITED|OWNER_VISIBLE	F02	RECURRENT_APPRENTICE_FORM	Führe den laufenden Bestand auf dem bisherigen Weg zur sichtbaren Station und schließe.
B3-S026	BIOLOGICAL	B3	f83r	7	E285|E286|E287|E288|E289|E290|E291	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	NO	YES	EXPLICIT	länger aus der Quelle führen	YES	EXPLICIT	Abführ-Sollmaß | eine Stoffportion zugeben	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei nicht gezeichneter Übergang vom Rand zum Hauptfeld → durch einen Bogen verbundenes Hauptpaar	YES	EXPLICIT	Ansatz bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ abkühlen	IMAGE_OR_WHOLE_CARD_COMPLETED	Quelle [EXPLICIT]: länger aus der Quelle führen; Menge/Stufe [EXPLICIT]: Abführ-Sollmaß | eine Stoffportion zugeben; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei nicht gezeichneter Übergang vom Rand zum Hauptfeld → durch einen Bogen verbundenes Hauptpaar; Ziel [EXPLICIT]: Ansatz bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ abkühlen. Handlung: länger aus der Quelle führen; Abführ-Sollmaß; laufender Stationsansatz umsetzen; eine Stoffportion zugeben; bereit; Ansatz bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ abkühlen; länger auffangen; Schluss.	HOLD>MEASURE>MOVE>MEASURE>CHECK>HOLD>COLLECT>CLOSE	HOLD>MEASURE>MOVE>MEASURE>CHECK>HOLD>COLLECT>CLOSE||EXPLICIT|EXPLICIT|OWNER_VISIBLE|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S027	BIOLOGICAL	B3	f83r	1	E292	B3_MAIN_ARCH_LINKED_PAIR	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: nächsten Schritt länger halten; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B3-S028	BIOLOGICAL	B3	f83r	2	E293|E294	B3_MAIN_ARCH_LINKED_PAIR	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: länger ansetzen; kurz ansetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B3-S029	BIOLOGICAL	B3	f83r	3	E295|E296|E297	B3_MAIN_ARCH_LINKED_PAIR	NO	YES	RECORD_INHERITED	aufgefangener Bestand des Flüssigkeit des Hauptpaares	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: aufgefangener Bestand des Flüssigkeit des Hauptpaares; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: fortsetzen; aufgefangener Bestand des Flüssigkeit des Hauptpaares vollständig füllen; kurz ansetzen; Schluss.	PREPARE>HOLD>CLOSE	PREPARE>HOLD>CLOSE||RECORD_INHERITED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F05	RECURRENT_APPRENTICE_FORM	Bearbeite den übernommenen Bestand, halte ihn bis zum örtlichen Zustand und schließe.
B3-S030	BIOLOGICAL	B3	f83r	4	E298|E299|E300|E301	B3_MAIN_ARCH_LINKED_PAIR	NO	YES	RECORD_INHERITED	aufgefangener Bestand des Flüssigkeit des Hauptpaares	YES	EXPLICIT	Sollmaß	YES	EXPLICIT	Flüssigkeitslauf weiterführen	YES	OWNER_VISIBLE	durch einen Bogen verbundenes Hauptpaar	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: aufgefangener Bestand des Flüssigkeit des Hauptpaares; Menge/Stufe [EXPLICIT]: Sollmaß; Lauf [EXPLICIT]: Flüssigkeitslauf weiterführen; Ziel [OWNER_VISIBLE]: durch einen Bogen verbundenes Hauptpaar. Handlung: verwende aufgefangener Bestand des Flüssigkeit des Hauptpaares; Sollmaß; Flüssigkeitslauf weiterführen; danach umsetzen; Schluss.	APPLY>MEASURE>MOVE>CLOSE	APPLY>MEASURE>MOVE>CLOSE||RECORD_INHERITED|EXPLICIT|EXPLICIT|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B3-S031	BIOLOGICAL	B3	f83r	1	E302	B3_MAIN_ARCH_LINKED_PAIR	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: länger ansetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B3-S032	BIOLOGICAL	B3	f83r	5	E303|E304|E305|E306|E307	B3_MAIN_ARCH_LINKED_PAIR	NO	NO	NOT_REQUIRED	—	YES	EXPLICIT	eine Stoffportion überführen | kurzes Folge-Sollmaß | nächstes Sollmaß	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	FULLY_EXPLICIT	Quelle [NOT_REQUIRED]: —; Menge/Stufe [EXPLICIT]: eine Stoffportion überführen | kurzes Folge-Sollmaß | nächstes Sollmaß; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: eine Stoffportion überführen; Teilportion aus der Arbeitsflüssigkeit umsetzen; kurzes Folge-Sollmaß; nächstes Sollmaß; kurzer Folgeschritt; Schluss.	MEASURE>HOLD>CLOSE	MEASURE>HOLD>CLOSE||NOT_REQUIRED|EXPLICIT|NOT_REQUIRED|NOT_REQUIRED	F03	RECURRENT_APPRENTICE_FORM	Setze den ausgeschriebenen Wert, halte den laufenden Posten entsprechend und schließe.
B3-S033	BIOLOGICAL	B3	f83r	1	E308	B3_MAIN_ARCH_LINKED_PAIR	NO	YES	RECORD_INHERITED	Teilportion von Arbeitsflüssigkeit	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei durch einen Bogen verbundenes Hauptpaar	YES	OWNER_VISIBLE	durch einen Bogen verbundenes Hauptpaar	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Teilportion von Arbeitsflüssigkeit; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei durch einen Bogen verbundenes Hauptpaar; Ziel [OWNER_VISIBLE]: durch einen Bogen verbundenes Hauptpaar. Handlung: abführen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|OWNER_VISIBLE	F04	RECURRENT_APPRENTICE_FORM	Führe den laufenden Bestand über den sichtbaren Lauf zur sichtbaren Station und schließe.
B3-S034	BIOLOGICAL	B3	f83r	6	E309|E310|E311|E312|E313|E314	B3_MAIN_ARCH_LINKED_PAIR	NO	YES	RECORD_INHERITED	Teilportion von Arbeitsflüssigkeit	YES	EXPLICIT	Sollstufe | nächstes Sollmaß	NO	NOT_REQUIRED	—	YES	EXPLICIT	Teilportion aus der Arbeitsflüssigkeit bei der Zielstelle „durch einen Bogen verbundenes Hauptpaar“ fortsetzen	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Teilportion von Arbeitsflüssigkeit; Menge/Stufe [EXPLICIT]: Sollstufe | nächstes Sollmaß; Lauf [NOT_REQUIRED]: —; Ziel [EXPLICIT]: Teilportion aus der Arbeitsflüssigkeit bei der Zielstelle „durch einen Bogen verbundenes Hauptpaar“ fortsetzen. Handlung: Sollstufe; bereit; Teilportion aus der Arbeitsflüssigkeit füllen; nächstes Sollmaß; Teilportion aus der Arbeitsflüssigkeit bei der Zielstelle „durch einen Bogen verbundenes Hauptpaar“ fortsetzen; absetzen; Schluss.	MEASURE>CHECK>MEASURE>APPLY>HOLD>CLOSE	MEASURE>CHECK>MEASURE>APPLY>HOLD>CLOSE||RECORD_INHERITED|EXPLICIT|NOT_REQUIRED|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B4-S001	BIOLOGICAL	B4	f83r	1	E315	B4_MAIN_ARCH_LINKED_PAIR	YES	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: länger ansetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B4-S002	BIOLOGICAL	B4	f83r	3	E316|E317|E318	B4_MAIN_ARCH_LINKED_PAIR	NO	YES	RECORD_INHERITED	Flüssigkeit des Hauptpaares	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei durch einen Bogen verbundenes Hauptpaar	YES	OWNER_VISIBLE	durch einen Bogen verbundenes Hauptpaar	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Flüssigkeit des Hauptpaares; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei durch einen Bogen verbundenes Hauptpaar; Ziel [OWNER_VISIBLE]: durch einen Bogen verbundenes Hauptpaar. Handlung: Flüssigkeit des Hauptpaares weiterführen; länger ansetzen; kurz ansetzen; Schluss.	MOVE>HOLD>CLOSE	MOVE>HOLD>CLOSE||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B4-S003	BIOLOGICAL	B4	f83r	7	E319|E320|E321|E322|E323|E324|E325	B4_MAIN_ARCH_LINKED_PAIR	NO	YES	RECORD_INHERITED	Flüssigkeit des Hauptpaares	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei durch einen Bogen verbundenes Hauptpaar	YES	EXPLICIT	nächste Zielstelle bei „durch einen Bogen verbundenes Hauptpaar“	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Flüssigkeit des Hauptpaares; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei durch einen Bogen verbundenes Hauptpaar; Ziel [EXPLICIT]: nächste Zielstelle bei „durch einen Bogen verbundenes Hauptpaar“. Handlung: Flüssigkeit des Hauptpaares umsetzen; nächste Zielstelle bei „durch einen Bogen verbundenes Hauptpaar“; nächster Posten; länger ansetzen; verwende nächster Arbeitsposten; fortsetzen; absetzen; Schluss.	MOVE>SELECT>HOLD>APPLY>PREPARE>HOLD>CLOSE	MOVE>SELECT>HOLD>APPLY>PREPARE>HOLD>CLOSE||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B4-S004	BIOLOGICAL	B4	f83r	1	E326	B4_MAIN_ARCH_LINKED_PAIR	NO	YES	RECORD_INHERITED	nächster Arbeitsposten	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	durch einen Bogen verbundenes Hauptpaar	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: nächster Arbeitsposten; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [OWNER_VISIBLE]: durch einen Bogen verbundenes Hauptpaar. Handlung: nächster Arbeitsposten befestigen; Schluss.	APPLY>CLOSE	APPLY>CLOSE||RECORD_INHERITED|NOT_REQUIRED|NOT_REQUIRED|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B4-S005	BIOLOGICAL	B4	f83r	3	E327|E328|E329	B4_MAIN_ARCH_LINKED_PAIR	NO	NO	NOT_REQUIRED	—	YES	EXPLICIT	Stoffportion	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	FULLY_EXPLICIT	Quelle [NOT_REQUIRED]: —; Menge/Stufe [EXPLICIT]: Stoffportion; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: Stoffportion; Teilportion von nächster Arbeitsposten umsetzen; länger ansetzen; Schluss.	MEASURE>HOLD>CLOSE	MEASURE>HOLD>CLOSE||NOT_REQUIRED|EXPLICIT|NOT_REQUIRED|NOT_REQUIRED	F03	RECURRENT_APPRENTICE_FORM	Setze den ausgeschriebenen Wert, halte den laufenden Posten entsprechend und schließe.
B4-S006	BIOLOGICAL	B4	f83r	1	E330	B4_MAIN_ARCH_LINKED_PAIR	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: seihen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B4-S007	BIOLOGICAL	B4	f83r	1	E331	B4_MAIN_ARCH_LINKED_PAIR	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: seihen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B4-S008	BIOLOGICAL	B4	f83r	4	E332|E333|E334|E335	B4_MAIN_ARCH_LINKED_PAIR	NO	NO	NOT_REQUIRED	—	YES	EXPLICIT	Sollmaß	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	FULLY_EXPLICIT	Quelle [NOT_REQUIRED]: —; Menge/Stufe [EXPLICIT]: Sollmaß; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: Sollmaß; Teilportion von nächster Arbeitsposten länger wärmen; Teilportion von nächster Arbeitsposten länger halten; kurz ansetzen; Schluss.	MEASURE>HOLD>CLOSE	MEASURE>HOLD>CLOSE||NOT_REQUIRED|EXPLICIT|NOT_REQUIRED|NOT_REQUIRED	F03	RECURRENT_APPRENTICE_FORM	Setze den ausgeschriebenen Wert, halte den laufenden Posten entsprechend und schließe.
B4-S009	BIOLOGICAL	B4	f83r	1	E336	B4_MAIN_ARCH_LINKED_PAIR	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: absetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B4-S010	BIOLOGICAL	B4	f83r	1	E337	B4_MAIN_ARCH_LINKED_PAIR	NO	YES	RECORD_INHERITED	Teilportion von nächster Arbeitsposten	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Teilportion von nächster Arbeitsposten; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: fortsetzen; Schluss.	PREPARE>CLOSE	PREPARE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B4-S011	BIOLOGICAL	B4	f83r	7	E338|E339|E340|E341|E342|E343|E344	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES	YES	OWNER_VISIBLE	Gut der Randstation	YES	EXPLICIT	Sollmaß | eine Stoffportion zugeben	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	IMAGE_OR_WHOLE_CARD_COMPLETED	Quelle [OWNER_VISIBLE]: Gut der Randstation; Menge/Stufe [EXPLICIT]: Sollmaß | eine Stoffportion zugeben; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: Sollmaß; kurz wärmen; länger fortsetzen; eine Stoffportion zugeben; Teilportion von Gut der Randstation umsetzen; fortsetzen; kurz abführen; Schluss.	MEASURE>HOLD>MEASURE>PREPARE>HOLD>CLOSE	MEASURE>HOLD>MEASURE>PREPARE>HOLD>CLOSE||OWNER_VISIBLE|EXPLICIT|NOT_REQUIRED|NOT_REQUIRED	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
