page	diagram_id	locus	group_count	local_owner	local_namespace	silent_argument_default	lookup_action_de	complete_local_working_label	content_wager	orientation	crosspage_key
f69v	A3	f69v.3	29	A3_RIGHT_WHEEL_RING_TEXT	A3_RIGHT_WHEEL_ONLY	Ringtext des rechten Gesicht-Strahlenrades	Zeige Ringtext des rechten Gesicht-Strahlenrades; kopiere alle 29 Gruppen; lies den Wert nur unter A3_RIGHT_WHEEL_ONLY.	f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.4	2	A3_LEFT_RADIAL_SLOT_01	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 01 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 01 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 2 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L01: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L01 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.5	2	A3_LEFT_RADIAL_SLOT_02	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 02 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 02 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 2 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L02: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L02 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.6	1	A3_LEFT_RADIAL_SLOT_03	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 03 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 03 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L03: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L03 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.7	1	A3_LEFT_RADIAL_SLOT_04	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 04 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 04 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L04: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L04 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.8	1	A3_LEFT_RADIAL_SLOT_05	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 05 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 05 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L05: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L05 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.9	1	A3_LEFT_RADIAL_SLOT_06	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 06 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 06 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L06: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L06 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.10	1	A3_LEFT_RADIAL_SLOT_07	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 07 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 07 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L07: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L07 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.11	1	A3_LEFT_RADIAL_SLOT_08	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 08 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 08 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L08: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L08 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.12	1	A3_LEFT_RADIAL_SLOT_09	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 09 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 09 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L09: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L09 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.13	1	A3_LEFT_RADIAL_SLOT_10	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 10 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 10 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L10: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L10 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.14	1	A3_LEFT_RADIAL_SLOT_11	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 11 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 11 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L11: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L11 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.15	1	A3_LEFT_RADIAL_SLOT_12	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 12 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 12 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L12: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L12 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.16	1	A3_LEFT_RADIAL_SLOT_13	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 13 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 13 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L13: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L13 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.17	1	A3_LEFT_RADIAL_SLOT_14	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 14 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 14 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L14: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L14 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.18	1	A3_LEFT_RADIAL_SLOT_15	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 15 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 15 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L15: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L15 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.19	1	A3_LEFT_RADIAL_SLOT_16	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 16 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 16 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L16: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L16 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.20	1	A3_LEFT_RADIAL_SLOT_17	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 17 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 17 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L17: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L17 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.21	1	A3_LEFT_RADIAL_SLOT_18	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 18 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 18 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L18: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L18 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.22	1	A3_LEFT_RADIAL_SLOT_19	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 19 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 19 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L19: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L19 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.23	1	A3_LEFT_RADIAL_SLOT_20	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 20 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 20 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L20: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L20 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.24	1	A3_LEFT_RADIAL_SLOT_21	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 21 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 21 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L21: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L21 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.25	2	A3_LEFT_RADIAL_SLOT_22	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 22 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 22 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 2 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L22: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L22 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.26	2	A3_LEFT_RADIAL_SLOT_23	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 23 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 23 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 2 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L23: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L23 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.27	1	A3_LEFT_RADIAL_SLOT_24	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 24 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 24 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L24: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L24 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.28	1	A3_LEFT_RADIAL_SLOT_25	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 25 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 25 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L25: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L25 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.29	1	A3_LEFT_RADIAL_SLOT_26	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 26 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 26 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L26: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L26 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.30	1	A3_LEFT_RADIAL_SLOT_27	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 27 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 27 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 1 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L27: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L27 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
f69v	A3	f69v.31	2	A3_LEFT_RADIAL_SLOT_28	A3_LEFT_WHEEL_ONLY	lokaler Radialplatz 28 des linken f69v-Rades; Nummer nur editoriale Adresse	Zeige lokaler Radialplatz 28 des linken f69v-Rades; Nummer nur editoriale Adresse; kopiere alle 2 Gruppen; lies den Wert nur unter A3_LEFT_WHEEL_ONLY.	f69v, linker Radialplatz L28: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L28 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	links Mondstations-/Kalenderinventar; Mitte möglicher Witterungs- oder Zustandsring; rechts möglicher Licht-/Planeten-/Komplexionsring	NONE	NONE
