surface	card_class	composition	working_meaning_de	confidence	page	locus	section	language	hand	ordinal	line_token_count	line_position	was_v48_unknown	target_v48_gloss_de	target_v48_source	target_v48_scope_state	left_surface	left_gloss_de	right_surface	right_gloss_de	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	zl3b_line	decision	reason_code	promotable	review_note
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f31r	f31r.6	H	B	2	6	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	cheda	[cheda:?]	aiin	Menge III	ONE	r	ONE	r	NEITHER_EXACT	tshokeody qokedy qotedy chepos cheda s aiin dal	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f32v	f32v.3	H	A	1	7	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	daiin	Grad-/Maßwert III	shokey	heiß-feuchter Ansatz in der Gradmitte	EXACT	s	EXACT	s	BOTH_EXACT	shor daiin chckhy dsho dain daiin s shokey ka	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f32v	f32v.7	H	A	1	9	10	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	shckhy	Arzneikompositum: feucht, Gradanfang	odan	Zubereitungsdosis I	EXACT	s	EXACT	s	BOTH_EXACT	ksho cphos she sheaiin otshcho r dain shckhy s odan	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f32v	f32v.8	H	A	1	8	9	MEDIAL	0	Dosis	GDT661:D_BODY	READER_BOUNDARY_UNSTABLE	otchy	kalt-trockener Ansatz am Anfang des Grades	shan	feucht, Grad I	EXACT	d	DELETE	EMPTY	ONE_EXACT	otchol daiin daiin ctho daiin qotaiin otchy d shan	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f33r	f33r.4	H	B	2	13	13	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	aiin	Menge III	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	taiin chekey or al aiiin saiin okaiin dar cheedy chkeey far aiin s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f34r	f34r.11	H	B	2	8	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	chty	trocken-kalt am Gradanfang	aiin	Menge III	MERGE_2	saiin	MERGE_2	saiin	NEITHER_EXACT	qokeey sh kaldaiin cheky cthdaly otchedy chty s aiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f34r	f34r.7	H	B	2	8	10	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	qokchdy	heiß und trocken am Anfang des Grades, abgeschlossen	as	ein gleicher Teil der Arzneispecies	EXACT	s	EXACT	s	BOTH_EXACT	qokedy dal chdy olchy ykchy ykedy qokchdy s as oldam	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f34v	f34v.11	H	B	2	3	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	ody	fertiggestellter Ansatz	aiin	Menge III	EXACT	s	EXACT	s	BOTH_EXACT	yshos ody s aiin okey okal shedy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f34v	f34v.7	H	B	2	10	13	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	okey	heißer Ansatz in der Mitte des Grades	air	zweite Drogenfraktion	MERGE_2	sair	EXACT	s	ONE_EXACT	olchdaiin chedy chey keedy chy kedy dy qokedy okey s air chkain otain	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f35r	f35r.10	H	A	1	7	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chl	trocknen	chochy	Trockenansatz nochmals leicht trocknen	EXACT	s	EXACT	s	BOTH_EXACT	o aiin chaiin ckhy r chl s chochy daiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f35r	f35r.15	H	A	1	2	5	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	ochor	Pflanzenteil im Ansatz	chiin	[chiin:?]	EXACT	s	EXACT	s	BOTH_EXACT	ochor s chiin daiin ytain	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f35v	f35v.12	H	A	1	2	7	MEDIAL	0	Dosis	GDT661:D_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	dchaiin	abgemessene Trockendroge, Grad III	aiin	Menge III	MERGE_2	daiin	EXACT	d	ONE_EXACT	dchaiin d aiin d aiin dal s	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f35v	f35v.12	H	A	1	4	7	MEDIAL	0	Dosis	GDT661:D_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	aiin	Menge III	aiin	Menge III	MERGE_2	daiin	EXACT	d	ONE_EXACT	dchaiin d aiin d aiin dal s	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f35v	f35v.12	H	A	1	7	7	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	READER_BOUNDARY_UNSTABLE	dal	abgemessene Rohstoffmenge I	BOUNDARY	BOUNDARY	EXACT	s	MERGE_2	dals	ONE_EXACT	dchaiin d aiin d aiin dal s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f35v	f35v.16	H	A	1	3	4	MEDIAL	0	Dosis	GDT661:D_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	okeey	heißer Ansatz am Ende des Grades	aiin	Menge III	MERGE_2	daiin	EXACT	d	ONE_EXACT	ydaiin okeey d aiin	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f36r	f36r.5	H	A	1	5	10	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	ctholy	Blatt-/Krautdroge, Grundform	o	Ansatzwasser	EXACT	s	EXACT	s	BOTH_EXACT	daiin qor chol ctholy s o r chy sy chytaroiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f36r	f36r.6	H	A	1	5	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	kaiiin	heiß, Grad IV	dain	Grad-/Maßwert II	EXACT	s	EXACT	s	BOTH_EXACT	okaiin cthor y kaiiin s dain an dan	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f36v	f36v.3	H	A	1	3	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	ytor	[ytor:?]	otaiin	kalt im Zubereitungsrahmen, Grad III	EXACT	s	EXACT	s	BOTH_EXACT	dchytchy ytor s otaiin qopchor otar otchaiin s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f36v	f36v.3	H	A	1	8	8	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	otchaiin	[otchaiin:?]	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	dchytchy ytor s otaiin qopchor otar otchaiin s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f36v	f36v.7	H	A	1	5	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	o	Ansatz mit s	chy	trocken am Anfang des Grades	MERGE_2	os	MERGE_2	os	NEITHER_EXACT	qoky keol okchor o s chy shan	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f37v	f37v.20	H	A	1	1	5	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	choy	Trockenansatz leicht abschließen	DELETE	EMPTY	MERGE_2	ychoy	NEITHER_EXACT	y choy ykol daiin s	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f37v	f37v.20	H	A	1	5	5	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	daiin	Qualitätsgrad III	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	y choy ykol daiin s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f38r	f38r.4	H	A	1	8	10	MEDIAL	0	Dosis	GDT661:D_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	odaiin	Zubereitungsdosis III	aiin	Menge III	MERGE_2	daiin	EXACT	d	ONE_EXACT	ychok chey chckh chy chko r odaiin d aiin sy	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f38v	f38v.1	H	A	1	6	10	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	okeea	[okeea:?]	chor	Pflanzen-/Reproduktionsteil	EXACT	s	EXACT	s	BOTH_EXACT	okchop chol shotol oteol okeea s chor d aiin d	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f38v	f38v.1	H	A	1	8	10	MEDIAL	0	Dosis	GDT661:D_BEFORE_VALUE	KNOWN_CONTEXT_LICENSED	chor	Pflanzen-/Reproduktionsteil	aiin	Menge III	EXACT	d	EXACT	d	BOTH_EXACT	okchop chol shotol oteol okeea s chor d aiin d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f38v	f38v.1	H	A	1	10	10	FINAL	0	Dosis	GDT661:D_TERMINAL	READER_BOUNDARY_UNSTABLE	aiin	Menge III	BOUNDARY	BOUNDARY	EXACT	d	MERGE_2	aiind	ONE_EXACT	okchop chol shotol oteol okeea s chor d aiin d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f38v	f38v.2	H	A	1	6	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	oiin	Zubereitungsform III	chol	trocken; nominal trockenes Gut/Material	EXACT	s	EXACT	s	BOTH_EXACT	choiin shey key sho oiin s chol ldy okeaiin o kom	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f38v	f38v.3	H	A	1	9	9	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	daiin	Grad-/Maßwert III	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	qokeey keor daiin okey keey daiin dair daiin s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f38v	f38v.4	H	A	1	2	9	MEDIAL	0	Dosis	GDT661:D_BEFORE_VALUE	KNOWN_CONTEXT_LICENSED	okeey	heißer Ansatz am Ende des Grades	aiin	Menge III	MERGE_2	daiin	EXACT	d	ONE_EXACT	okeey d aiin qokeey chotey tody oky aiiin d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f38v	f38v.4	H	A	1	9	9	FINAL	0	Dosis	GDT661:D_TERMINAL	READER_BOUNDARY_UNSTABLE	aiiin	Menge-/Klassenwert IV	BOUNDARY	BOUNDARY	EXACT	d	EXACT	d	BOTH_EXACT	okeey d aiin qokeey chotey tody oky aiiin d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f39r	f39r.12	H	B	2	3	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	chckhy	Arzneikompositum: trocken, Gradanfang	aiin	Menge III	MERGE_2	saiin	MERGE_2	saiin	NEITHER_EXACT	tolchdaiin chckhy s aiin olor chls aiin oky ches aiin dal	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f39r	f39r.13	H	B	2	10	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	tedy	kalt in der Mitte des Grades, abgeschlossen	aiin	Menge III	MERGE_2	saiin	MERGE_2	saiin	NEITHER_EXACT	ytor chdar shey qokaiin chor kar sheolkedy otedy tedy s aiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f39r	f39r.7	H	B	2	12	13	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	eee	[eee:?]	aiiin	Menge-/Klassenwert IV	DELETE	EMPTY	MERGE_2	eees	NEITHER_EXACT	dchdar chedy cholal qokedar chdy chckhdy dar ar al ydy eee s aiiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f39v	f39v.4	H	B	2	1	14	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	okeey	heißer Ansatz am Ende des Grades	EXACT	y	MERGE_2	yokeey	ONE_EXACT	y okeey chody cheor aiin okody chodal ykedy qokedy dal o d aiin shky	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f39v	f39v.4	H	B	2	12	14	MEDIAL	0	Dosis	GDT661:D_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	o	Ansatzwasser	aiin	Menge III	ONE	or	ONE	y	NEITHER_EXACT	y okeey chody cheor aiin okody chodal ykedy qokedy dal o d aiin shky	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f3r	f3r.16	H	A	1	3	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chol	trocken; nominal trockenes Gut/Material	cheol	trockener Drogenstoff	EXACT	s	EXACT	s	BOTH_EXACT	oteol chol s cheol ekshy qokeom qokol daiin soleeg	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f3r	f3r.20	H	A	1	5	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chol	trocken; nominal trockenes Gut/Material	aiin	Menge III	EXACT	s	EXACT	s	BOTH_EXACT	ycheor chol odaiin chol s aiin okol or am	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f3r	f3r.5	H	A	1	3	5	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chololy	seihe den getrockneten Drogenstoff ab	cham	ein Maß Trockendroge	EXACT	s	EXACT	s	BOTH_EXACT	qokol chololy s cham cthol	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f3v	f3v.1	H	A	1	7	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	ykoaiin	[ykoaiin:?]	oly	abseihen	EXACT	s	EXACT	s	BOTH_EXACT	koaiin cphor qotoy sha ckhol ykoaiin s oly	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f3v	f3v.12	H	A	1	6	6	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	kcham	[kcham:?]	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	osh chodair ytchy tchor kcham s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f3v	f3v.7	H	A	1	5	5	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	cfham	[cfham:?]	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	tchor otcham chor cfham s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f40v	f40v.3	H	B	2	1	5	INITIAL	0	Samen-/Saatgutposten	GDT660:S_BOS	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	air	zweite Drogenfraktion	EXACT	s	EXACT	s	BOTH_EXACT	s air ain okaiin okam	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f40v	f40v.7	H	B	2	4	5	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chedy	trocken in der Mitte des Grades, abgeschlossen	ar	Drogenfraktion I	EXACT	s	EXACT	s	BOTH_EXACT	shody qokol chedy s ar	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f41v	f41v.3	H	B	5	3	13	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	tchey	kalt und trocken in der Mitte des Grades	aiin	Menge III	EXACT	s	MERGE_2	saiin	ONE_EXACT	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f42r	f42r.12	H	A	1	6	8	MEDIAL	0	Dosis	GDT661:D_BODY	READER_BOUNDARY_UNSTABLE	choeky	trocknen, ansetzen, bis zur Mittelstufe erhitzen und abschließen	dain	Grad-/Maßwert II	ONE	dcky	EXACT	d	ONE_EXACT	dcheey chol shol chokaiin choeky d dain dal	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f42r	f42r.13	H	A	1	8	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	dain	Grad-/Maßwert II	cheam	[cheam:?]	EXACT	s	EXACT	s	BOTH_EXACT	qopor shol shot shol shol daiin dain s cheam	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f42r	f42r.19	H	A	1	6	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	y	; hierzu:	os	[os:?]	EXACT	s	EXACT	s	BOTH_EXACT	otchoty daiin chot sho y s os	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f42r	f42r.21	H	A	1	6	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	oiin	Zubereitungsform III	odan	Zubereitungsdosis I	ONE	sos	EXACT	s	ONE_EXACT	shol chol chol shol oiin s odan	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f42v	f42v.10	H	A	1	9	9	FINAL	0	Dosis	GDT661:D_TERMINAL	KNOWN_CONTEXT_LICENSED	tcheeb	[tcheeb:?]	BOUNDARY	BOUNDARY	EXACT	d	EXACT	d	BOTH_EXACT	schor okchey chy shol olor cheaiin chy tcheeb d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f42v	f42v.11	H	A	1	11	11	FINAL	0	Dosis	GDT661:D_TERMINAL	KNOWN_CONTEXT_LICENSED	teaiin	[teaiin:?]	BOUNDARY	BOUNDARY	EXACT	d	EXACT	d	BOTH_EXACT	qo aiin qokeey kchol cheal o t eold shey teaiin d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f42v	f42v.5	H	A	1	5	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chetan	[chetan:?]	ary	Drogenfraktion I, abgeschlossen	EXACT	s	EXACT	s	BOTH_EXACT	chokeeo r chey chetan s ary okol chetaiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
