event_serial	section	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	owner	owner_status	position_in_field	field_length	literal_card_order_token	selected_dictionary_status	selected_working_word	bracketed_source_expansion	continuous_event_phrase	terminal_status	strongest_local_rival	contradiction	semantic_ceiling
307	BIOLOGICAL	B3	f83r	f83r.22	F106	B3-S032	c45ebac60774620561e2	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	5	5	[OPAQUE_KARTE:c45ebac60774620561e2]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
308	BIOLOGICAL	B3	f83r	f83r.22	F107	B3-S033	04a3877f0fc81b7597c9	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:04a3877f0fc81b7597c9]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Ziehe es ab und beende den Schritt]	[EXEMPLAR:Ziehe es ab und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
309	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	2c82523794dcb7d2b343	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	1	6	[OPAQUE_KARTE:2c82523794dcb7d2b343]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Bis es klar ist]	[EXEMPLAR:Bis es klar ist]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
310	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	e0b630cb1b5df5e7105b	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	2	6	[OPAQUE_KARTE:e0b630cb1b5df5e7105b]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
311	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	80ebbbbf238eee9f0aef	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	3	6	[OPAQUE_KARTE:80ebbbbf238eee9f0aef]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Gleichmäßig bearbeiten]	[EXEMPLAR:Gleichmäßig bearbeiten]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Charge an den nächsten Lauf übergeben; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
312	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	54d0e228ca346110af05	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	4	6	[OPAQUE_KARTE:54d0e228ca346110af05]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Für dieselbe Dauer wie zuvor]	[EXEMPLAR:Für dieselbe Dauer wie zuvor]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: offenen Arbeitsstand fortschreiben; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
313	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	7811a7daff25d476e28d	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	5	6	[OPAQUE_KARTE:7811a7daff25d476e28d]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Das untere Becken]	[EXEMPLAR:Das untere Becken]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
314	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	bc4f1f5c006c74a4d26d	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	6	6	[OPAQUE_KARTE:bc4f1f5c006c74a4d26d]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
315	BIOLOGICAL	B4	f83r	f83r.25	F109	B4-S001	7d25241b0e56c836372a	B4_MAIN_ARCH_LINKED_PAIR	DIRECT_VISIBLE	1	1	[OPAQUE_KARTE:7d25241b0e56c836372a]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
316	BIOLOGICAL	B4	f83r	f83r.25	F110	B4-S002	e2eb77ca9d9e1a8ba29a	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	1	3	[OPAQUE_KARTE:e2eb77ca9d9e1a8ba29a]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Fülle danach das Gefäß]	[EXEMPLAR:Fülle danach das Gefäß]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
317	BIOLOGICAL	B4	f83r	f83r.25	F110	B4-S002	0275fbf14e07935b0a45	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	2	3	[OPAQUE_KARTE:0275fbf14e07935b0a45]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
318	BIOLOGICAL	B4	f83r	f83r.25	F110	B4-S002	7db18b2f0fb7ed0fcfd3	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	3	3	[OPAQUE_KARTE:7db18b2f0fb7ed0fcfd3]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
319	BIOLOGICAL	B4	f83r	f83r.25	F111	B4-S003	6f7ff8287eddf4da9fdb	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	1	2	[OPAQUE_KARTE:6f7ff8287eddf4da9fdb]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
320	BIOLOGICAL	B4	f83r	f83r.25	F111	B4-S003	90bcf0a9ec0ef56399e6	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	2	2	[OPAQUE_KARTE:90bcf0a9ec0ef56399e6]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Zum unteren Ablauf hin]	[EXEMPLAR:Zum unteren Ablauf hin]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Leitungsöffnung ausstreichen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
321	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	faf321940aed922846a9	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	1	5	[OPAQUE_KARTE:faf321940aed922846a9]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Einen recordlokalen Anteil auswählen]	[EXEMPLAR:Einen recordlokalen Anteil auswählen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Teilcharge aus lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
322	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	0275fbf14e07935b0a45	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	2	5	[OPAQUE_KARTE:0275fbf14e07935b0a45]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
323	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	276a7c2d74d1143446f4	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	3	5	[OPAQUE_KARTE:276a7c2d74d1143446f4]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen]	[EXEMPLAR:Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F112; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
324	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	dcda95c81a5460feb191	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	4	5	[WORTKANDIDAT:ET?]	PROVISIONAL_CODEBOOK_WORD__MINORITY_CREATIVE_LEAD	ET?__UND_ODER_AUCH?	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	und/auch? [EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F112; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
325	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	bc4f1f5c006c74a4d26d	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	5	5	[OPAQUE_KARTE:bc4f1f5c006c74a4d26d]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
326	BIOLOGICAL	B4	f83r	f83r.26	F113	B4-S004	eb2e4bc143f623ee03ac	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:eb2e4bc143f623ee03ac]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt]	[EXEMPLAR:Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
327	BIOLOGICAL	B4	f83r	f83r.27	F114	B4-S005	53cd0637c6820ba5e91f	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	1	3	[OPAQUE_KARTE:53cd0637c6820ba5e91f]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Durch ein Tuch]	[EXEMPLAR:Durch ein Tuch]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
328	BIOLOGICAL	B4	f83r	f83r.27	F114	B4-S005	6f7ff8287eddf4da9fdb	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	2	3	[OPAQUE_KARTE:6f7ff8287eddf4da9fdb]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
329	BIOLOGICAL	B4	f83r	f83r.27	F114	B4-S005	7d25241b0e56c836372a	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	3	3	[OPAQUE_KARTE:7d25241b0e56c836372a]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
330	BIOLOGICAL	B4	f83r	f83r.27	F115	B4-S006	d68bc8de3bcee09db23c	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:d68bc8de3bcee09db23c]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
331	BIOLOGICAL	B4	f83r	f83r.27	F116	B4-S007	d68bc8de3bcee09db23c	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:d68bc8de3bcee09db23c]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
332	BIOLOGICAL	B4	f83r	f83r.28	F117	B4-S008	2f1c5e56e8f0ff459065	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	1	4	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT]	FORMAL_LABEL_NOT_WORD	NONE	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT] [EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
333	BIOLOGICAL	B4	f83r	f83r.28	F117	B4-S008	2c1a5fd92b9e3c762242	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	2	4	[OPAQUE_KARTE:2c1a5fd92b9e3c762242]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Solange es noch warm ist]	[EXEMPLAR:Solange es noch warm ist]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
334	BIOLOGICAL	B4	f83r	f83r.28	F117	B4-S008	92e43836d82f98bf02d3	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	3	4	[OPAQUE_KARTE:92e43836d82f98bf02d3]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die erste Öffnung]	[EXEMPLAR:Die erste Öffnung]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
335	BIOLOGICAL	B4	f83r	f83r.28	F117	B4-S008	7db18b2f0fb7ed0fcfd3	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	4	4	[OPAQUE_KARTE:7db18b2f0fb7ed0fcfd3]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
336	BIOLOGICAL	B4	f83r	f83r.28	F118	B4-S009	bc4f1f5c006c74a4d26d	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:bc4f1f5c006c74a4d26d]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
337	BIOLOGICAL	B4	f83r	f83r.28	F119	B4-S010	1b1ffdd869fb1429ad03	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:1b1ffdd869fb1429ad03]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt]	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
338	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	2f1c5e56e8f0ff459065	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	1	5	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT]	FORMAL_LABEL_NOT_WORD	NONE	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT] [EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
339	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	d904bf7b044dd3922781	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	2	5	[OPAQUE_KARTE:d904bf7b044dd3922781]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Bei sanfter Wärme]	[EXEMPLAR:Bei sanfter Wärme]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
340	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	daf32e6db9e04413ce7f	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	3	5	[OPAQUE_KARTE:daf32e6db9e04413ce7f]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Das breite Gefäß]	[EXEMPLAR:Das breite Gefäß]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: vorigen Arbeitsstand aufnehmen; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
341	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	1645e612504fcef59ced	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	4	5	[OPAQUE_KARTE:1645e612504fcef59ced]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß]	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Rückgabe an die Vorstation buchen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
