model	edition	paragraph	at	word	gloss
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G008	lchedy	⟦lchedy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G009	rshey	⟦rshey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G010	qokeedy	⟦qokeedy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G011	chtain	⟦chtain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G012	oly	⟦oly⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G001	soraiin	⟦soraiin⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G002	ykeey	⟦ykeey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G003	arain	⟦arain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G004	sheeky	⟦sheeky⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G005	qokain	⟦qokain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G006	sheey	⟦sheey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G007	qol	⟦qol⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G008	cheds	⟦cheds⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G009	ar	Anteil
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G010	r	⟦r⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.33|G011	[?:a]rsheg	⟦[?:a]rsheg⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G001	qokain	⟦qokain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G002	ar	Anteil
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G003	raiin	⟦raiin⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G004	shek	⟦shek⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G005	okain	⟦okain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G006	y	⟦y⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G007	r	⟦r⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G008	shey	erwärmen
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G009	qolchey	⟦qolchey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G010	okaiin	Zubereitung
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G011	shckhy	⟦shckhy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G012	qokam	⟦qokam⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G001	shedy	⟦shedy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G002	qokeey	⟦qokeey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G003	qokain	⟦qokain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G004	qokeey	⟦qokeey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G005	lchey	⟦lchey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G006	olkey	⟦olkey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G007	raiin	⟦raiin⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G008	cthar	Krautportion
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G009	shckhy	⟦shckhy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.35|G010	qorar	⟦qorar⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G001	qokeey	⟦qokeey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G002	rain	⟦rain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G003	shey	erwärmen
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G004	okeey	⟦okeey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G005	lkain	⟦lkain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G006	l	⟦l⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G007	dain	Masse B·Uₚ
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G008	chey	⟦chey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G009	sheckhy	⟦sheckhy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G010	q{cthh}y	⟦q{cthh}y⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G011	qokl	⟦qokl⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G012	ain	⟦ain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G001	pairain	⟦pairain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G002	sheek	⟦sheek⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G003	l	⟦l⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G004	y	⟦y⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G005	oiin	⟦oiin⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G006	cheey	⟦cheey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G007	lkeey	⟦lkeey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G008	olkeey	⟦olkeey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G009	lchey	⟦lchey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G010	qoky	⟦qoky⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G011	lshedy	⟦lshedy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G012	cheam	⟦cheam⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.37|G013	sham	⟦sham⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G001	daiin	Masse C·Uₚ
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G002	qokeey	⟦qokeey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G003	lshey	⟦lshey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G004	qokaiin	⟦qokaiin⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G005	chkar	⟦chkar⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G006	shey	erwärmen
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G007	okaiin	Zubereitung
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G008	chedy	⟦chedy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G009	qokeedy	⟦qokeedy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G010	raiin	⟦raiin⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G011	shy	⟦shy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G001	qokain	⟦qokain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G002	chey	⟦chey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G003	olr	⟦olr⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G004	ain	⟦ain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G005	shey	erwärmen
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G006	qokain	⟦qokain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G007	o	⟦o⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G008	l	⟦l⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G009	keey	⟦keey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G010	keeey	⟦keeey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G011	lkeal	⟦lkeal⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G012	or	⟦or⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G013	al	⟦al⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G014	lom	⟦lom⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G001	dsheey	⟦dsheey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G002	shey	erwärmen
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G003	qokey	⟦qokey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G004	shey	erwärmen
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G005	qokain	⟦qokain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G006	shckhy	⟦shckhy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G007	chery	⟦chery⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G008	ol	auch
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G009	chedy	⟦chedy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G010	l	⟦l⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G011	chey	⟦chey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G012	lchy	⟦lchy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G001	dlar	⟦dlar⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G002	shar	⟦shar⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G003	shar	⟦shar⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G004	r	⟦r⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G005	ain	⟦ain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G006	sheain	⟦sheain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G007	okain	⟦okain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G008	shey	erwärmen
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G009	qokchy	⟦qokchy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G010	chckhy	⟦chckhy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G011	orain	⟦orain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G001	qo	⟦qo⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G002	qokain	⟦qokain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G003	sheckhy	⟦sheckhy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G004	qokain	⟦qokain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G005	shekain	⟦shekain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G006	shkain	⟦shkain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G007	shedy	⟦shedy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G008	shey	erwärmen
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G009	qokan	⟦qokan⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G010	cham	⟦cham⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G001	[a:o]s???	⟦[a:o]s???⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G002	ar	Anteil
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G003	al	⟦al⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G004	shear	⟦shear⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G005	teey	⟦teey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G006	chcphy	⟦chcphy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G007	rain	⟦rain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G008	cphan	⟦cphan⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G009	ydar	⟦ydar⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G010	oty	⟦oty⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G011	shey	erwärmen
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G012	qokam	⟦qokam⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G001	s[?:o]	⟦s[?:o]⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G002	o[k:?]eedy	⟦o[k:?]eedy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G003	qokain	⟦qokain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G004	shckhy	⟦shckhy⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G005	ol	auch
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G006	lcheor	⟦lcheor⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G007	chky	⟦chky⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G008	raiin	⟦raiin⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G009	chey	⟦chey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G010	qol	⟦qol⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.44|G011	okam	⟦okam⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G001	odain	⟦odain⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G002	sh??y	⟦sh??y⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G003	qoka[r:s]	⟦qoka[r:s]⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G004	oleey	⟦oleey⟧
CO	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.45|G005	chy	Wasser
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.1|G001	tshor	⟦tshor⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.1|G002	shey	erwärmen
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.1|G003	tchaly	⟦tchaly⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.1|G004	shy	⟦shy⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.1|G005	chtols	⟦chtols⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.1|G006	shey	erwärmen
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.1|G007	daiin	Masse C·Uₚ
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.2|G001	otchor	⟦otchor⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.2|G002	qokchor	⟦qokchor⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.2|G003	oly	⟦oly⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.2|G004	okor	⟦okor⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.2|G005	shy	⟦shy⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.2|G006	koly	⟦koly⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.3|G001	qokaiin	⟦qokaiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.3|G002	qotchy	zugeben
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.3|G003	tydy	⟦tydy⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.3|G004	daiin	Masse C·Uₚ
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.3|G005	chol	getrocknet
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.3|G006	cthy	Kraut
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.4|G001	scheaiin	⟦scheaiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.4|G002	chodaiin	⟦chodaiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.4|G003	chl	⟦chl⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.4|G004	sol	⟦sol⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.4|G005	ckhaiin	⟦ckhaiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.4|G006	sal	⟦sal⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.5|G001	qotchy	zugeben
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.5|G002	r	⟦r⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.5|G003	shor	Früchte
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.5|G004	cthy	Kraut
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.5|G005	daiin	Masse C·Uₚ
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.5|G006	cthy	Kraut
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.5|G007	dy	⟦dy⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.6|G001	dchy	⟦dchy⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.6|G002	ko	⟦ko⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.6|G003	kaiin	⟦kaiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.6|G004	chdy	⟦chdy⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.6|G005	saiin	⟦saiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.6|G006	okear	⟦okear⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.7|G001	daiin	Masse C·Uₚ
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.7|G002	shkaiin	⟦shkaiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.7|G003	cthy	Kraut
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.7|G004	sho	mit
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.7|G005	keocthy	⟦keocthy⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.8|G001	shocthy	⟦shocthy⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.8|G002	tol	⟦tol⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.8|G003	kaiin	⟦kaiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.8|G004	s	und
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.8|G005	dain	Masse B·Uₚ
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.8|G006	ctholy	⟦ctholy⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.9|G001	octhain	⟦octhain⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.9|G002	qokaiin	⟦qokaiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.9|G003	chos	⟦chos⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.9|G004	odaiin	⟦odaiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.9|G005	cthl	⟦cthl⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.9|G006	s	und
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.9|G007	y	⟦y⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.10|G001	ychain	⟦ychain⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.10|G002	ch{ckhh}y	⟦ch{ckhh}y⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.10|G003	okshy	⟦okshy⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.10|G004	saiiin	⟦saiiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.10|G005	dolchds	⟦dolchds⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.11|G001	okaiin	Zubereitung
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.11|G002	otaiin	⟦otaiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.11|G003	chl	⟦chl⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.11|G004	sy	⟦sy⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.11|G005	chor	Blüten
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.11|G006	choross	⟦choross⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.12|G001	qotor	⟦qotor⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.12|G002	shor	Früchte
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.12|G003	tcheor	⟦tcheor⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.12|G004	chy	Wasser
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.12|G005	cthaiin	⟦cthaiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.12|G006	shan	⟦shan⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.13|G001	ykshol	⟦ykshol⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.13|G002	dor	⟦dor⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.13|G003	sheey	⟦sheey⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.13|G004	cthy	Kraut
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.13|G005	dain	Masse B·Uₚ
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.13|G006	sky	⟦sky⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.13|G007	shor	Früchte
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.13|G008	shoty	⟦shoty⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.14|G001	otcho	⟦otcho⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.14|G002	kchy	⟦kchy⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.14|G003	chol	getrocknet
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.14|G004	daiin	Masse C·Uₚ
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.14|G005	{ith}ar	⟦{ith}ar⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.14|G006	ytol	⟦ytol⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.14|G007	dor	⟦dor⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.14|G008	dom	⟦dom⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.15|G001	qotchor	⟦qotchor⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.15|G002	chaiin	⟦chaiin⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.15|G003	chy	Wasser
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.15|G004	kol	⟦kol⟧
CO	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.15|G005	daky	⟦daky⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.7|G001	ksheo	⟦ksheo⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.7|G002	qokchy	⟦qokchy⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.7|G003	choldshy	⟦choldshy⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.7|G004	zepchy	⟦zepchy⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.7|G005	d{c'a}	⟦d{c'a}⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.7|G006	opchordy	⟦opchordy⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.8|G001	dchchy	⟦dchchy⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.8|G002	dychear	⟦dychear⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.8|G003	schar	⟦schar⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.8|G004	ykchy	⟦ykchy⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.9|G001	soy	⟦soy⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.9|G002	chckho	⟦chckho⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.9|G003	o	⟦o⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.9|G004	da[s:r]	⟦da[s:r]⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.9|G005	chypcham	⟦chypcham⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.10|G001	dar	⟦dar⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.10|G002	chear	⟦chear⟧
CO	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.10|G003	dcheor	⟦dcheor⟧
