writer_order	domain	item_id	unit_id	page	locus	statement_or_locus	owner_or_namespace	semantic_layer	syntax_item	component_parse	concrete_reading_de	surface_layer	renderer_habit	predicted_surface	observed_surface	surface_exact_without_exemplar
308	PROSE	E308	B3	f83r	f83r.22	B3-S033	B3_MAIN_ARCH_LINKED_PAIR	BIO_FORM_CARD	F04	L+DY	abführen; Schluss	DEFAULT_OR_HABIT	NO	ldy	ldy	YES
309	PROSE	E309	B3	f83r	f83r.24	B3-S034	B3_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B3-S034	O+IIN	Sollstufe	LOCAL_SURFACE_EXEMPLAR	NO	oiiin	soiiin	NO
310	PROSE	E310	B3	f83r	f83r.24	B3-S034	B3_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B3-S034	CTH+Y	bereit	DEFAULT_OR_HABIT	YES	checthy	checthy	YES
311	PROSE	E311	B3	f83r	f83r.24	B3-S034	B3_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B3-S034	T+Y	Teilportion aus der Arbeitsflüssigkeit füllen	LOCAL_SURFACE_EXEMPLAR	NO	chty	chety	NO
312	PROSE	E312	B3	f83r	f83r.24	B3-S034	B3_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B3-S034	OT+AIIN	nächstes Sollmaß	DEFAULT_OR_HABIT	NO	otaiin	otaiin	YES
313	PROSE	E313	B3	f83r	f83r.24	B3-S034	B3_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B3-S034	OL+AL+Y	Teilportion aus der Arbeitsflüssigkeit bei der Zielstelle „durch einen Bogen verbundenes Hauptpaar“ fortsetzen	DEFAULT_OR_HABIT	NO	olsaly	olsaly	YES
314	PROSE	E314	B3	f83r	f83r.24	B3-S034	B3_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B3-S034	SHED+DY	absetzen; Schluss	DEFAULT_OR_HABIT	NO	shedy	shedy	YES
315	PROSE	E315	B4	f83r	f83r.25	B4-S001	B4_MAIN_ARCH_LINKED_PAIR	BIO_FORM_CARD	F01	OK+EE+DY	länger ansetzen; Schluss	DEFAULT_OR_HABIT	NO	qokeedy	qokeedy	YES
316	PROSE	E316	B4	f83r	f83r.25	B4-S002	B4_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B4-S002	OL+Y	Flüssigkeit des Hauptpaares weiterführen	DEFAULT_OR_HABIT	NO	qolchey	qolchey	YES
317	PROSE	E317	B4	f83r	f83r.25	B4-S002	B4_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B4-S002	OK+EE+Y	länger ansetzen	DEFAULT_OR_HABIT	NO	qokeey	qokeey	YES
318	PROSE	E318	B4	f83r	f83r.25	B4-S002	B4_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B4-S002	OK+E+DY	kurz ansetzen; Schluss	DEFAULT_OR_HABIT	NO	qokedy	qokedy	YES
319	PROSE	E319	B4	f83r	f83r.25	B4-S003	B4_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B4-S003	CHD+Y	Flüssigkeit des Hauptpaares umsetzen	DEFAULT_OR_HABIT	NO	chedy	chedy	YES
320	PROSE	E320	B4	f83r	f83r.25	B4-S003	B4_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B4-S003	OT+AL	nächste Zielstelle bei „durch einen Bogen verbundenes Hauptpaar“	LOCAL_SURFACE_EXEMPLAR	NO	qotal	otal	NO
321	PROSE	E321	B4	f83r	f83r.26	B4-S003	B4_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B4-S003	OT+Y	nächster Posten	DEFAULT_OR_HABIT	NO	otchey	otchey	YES
322	PROSE	E322	B4	f83r	f83r.26	B4-S003	B4_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B4-S003	OK+EE+Y	länger ansetzen	DEFAULT_OR_HABIT	NO	qokeey	qokeey	YES
323	PROSE	E323	B4	f83r	f83r.26	B4-S003	B4_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B4-S003	OK+Y	verwende nächster Arbeitsposten	DEFAULT_OR_HABIT	NO	qoky	qoky	YES
324	PROSE	E324	B4	f83r	f83r.26	B4-S003	B4_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B4-S003	OL	fortsetzen	LOCAL_SURFACE_EXEMPLAR	NO	ol	tol	NO
325	PROSE	E325	B4	f83r	f83r.26	B4-S003	B4_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B4-S003	SHED+DY	absetzen; Schluss	DEFAULT_OR_HABIT	NO	shedy	shedy	YES
326	PROSE	E326	B4	f83r	f83r.26	B4-S004	B4_MAIN_ARCH_LINKED_PAIR	ONE_LOCAL_RESIDUAL	X:B4-S004	OK+Y+LDDY	nächster Arbeitsposten befestigen; Schluss	DEFAULT_OR_HABIT	NO	qokylddy	qokylddy	YES
327	PROSE	E327	B4	f83r	f83r.27	B4-S005	B4_MAIN_ARCH_LINKED_PAIR	BIO_FORM_CARD	F03	AIN	Stoffportion	DEFAULT_OR_HABIT	NO	dain	dain	YES
328	PROSE	E328	B4	f83r	f83r.27	B4-S005	B4_MAIN_ARCH_LINKED_PAIR	BIO_FORM_CARD	F03	CHD+Y	Teilportion von nächster Arbeitsposten umsetzen	DEFAULT_OR_HABIT	NO	chedy	chedy	YES
329	PROSE	E329	B4	f83r	f83r.27	B4-S005	B4_MAIN_ARCH_LINKED_PAIR	BIO_FORM_CARD	F03	OK+EE+DY	länger ansetzen; Schluss	DEFAULT_OR_HABIT	NO	qokeedy	qokeedy	YES
330	PROSE	E330	B4	f83r	f83r.27	B4-S006	B4_MAIN_ARCH_LINKED_PAIR	BIO_FORM_CARD	F01	SH+CKHE+DY	seihen; Schluss	DEFAULT_OR_HABIT	NO	shckhedy	shckhedy	YES
331	PROSE	E331	B4	f83r	f83r.27	B4-S007	B4_MAIN_ARCH_LINKED_PAIR	BIO_FORM_CARD	F01	SH+CKHE+DY	seihen; Schluss	DEFAULT_OR_HABIT	NO	shckhedy	shckhedy	YES
332	PROSE	E332	B4	f83r	f83r.28	B4-S008	B4_MAIN_ARCH_LINKED_PAIR	BIO_FORM_CARD	F03	AIIN	Sollmaß	DEFAULT_OR_HABIT	YES	saiin	saiin	YES
333	PROSE	E333	B4	f83r	f83r.28	B4-S008	B4_MAIN_ARCH_LINKED_PAIR	BIO_FORM_CARD	F03	CHK+EE+Y	Teilportion von nächster Arbeitsposten länger wärmen	DEFAULT_OR_HABIT	NO	cheeky	cheeky	YES
334	PROSE	E334	B4	f83r	f83r.28	B4-S008	B4_MAIN_ARCH_LINKED_PAIR	BIO_FORM_CARD	F03	SH+EE+Y	Teilportion von nächster Arbeitsposten länger halten	DEFAULT_OR_HABIT	NO	sheey	sheey	YES
335	PROSE	E335	B4	f83r	f83r.28	B4-S008	B4_MAIN_ARCH_LINKED_PAIR	BIO_FORM_CARD	F03	OK+E+DY	kurz ansetzen; Schluss	DEFAULT_OR_HABIT	NO	qokedy	qokedy	YES
336	PROSE	E336	B4	f83r	f83r.28	B4-S009	B4_MAIN_ARCH_LINKED_PAIR	BIO_FORM_CARD	F01	SHED+DY	absetzen; Schluss	DEFAULT_OR_HABIT	NO	shedy	shedy	YES
337	PROSE	E337	B4	f83r	f83r.28	B4-S010	B4_MAIN_ARCH_LINKED_PAIR	SHARED_RESIDUAL_MINI_FORM	R02	OL+DY	fortsetzen; Schluss	DEFAULT_OR_HABIT	NO	oldy	oldy	YES
338	PROSE	E338	B4	f83r	f83r.35	B4-S011	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B4-S011	AIIN	Sollmaß	DEFAULT_OR_HABIT	YES	saiin	saiin	YES
339	PROSE	E339	B4	f83r	f83r.35	B4-S011	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B4-S011	CHK+E+Y	kurz wärmen	DEFAULT_OR_HABIT	NO	cheky	cheky	YES
340	PROSE	E340	B4	f83r	f83r.35	B4-S011	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B4-S011	OK+EE+OL	länger fortsetzen	DEFAULT_OR_HABIT	NO	okeeol	okeeol	YES
341	PROSE	E341	B4	f83r	f83r.35	B4-S011	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B4-S011	OK+AIN	eine Stoffportion zugeben	LOCAL_SURFACE_EXEMPLAR	NO	qokain	okain	NO
342	PROSE	E342	B4	f83r	f83r.35	B4-S011	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B4-S011	CHD+Y	Teilportion von Gut der Randstation umsetzen	LOCAL_SURFACE_EXEMPLAR	NO	chedy	chdy	NO
343	PROSE	E343	B4	f83r	f83r.37	B4-S011	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B4-S011	OL	fortsetzen	DEFAULT_OR_HABIT	YES	sol	sol	YES
344	PROSE	E344	B4	f83r	f83r.37	B4-S011	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B4-S011	L+K+E+DY	kurz abführen; Schluss	DEFAULT_OR_HABIT	NO	lkedy	lkedy	YES
345	PROSE	E345	B4	f83r	f83r.37	B4-S012	B4_MAIN_LEFT_OPEN_FRINGE_STATION	BIO_FORM_CARD	F02	L+CHD+DY	hinausführen; Schluss	DEFAULT_OR_HABIT	NO	lchedy	lchedy	YES
346	PROSE	E346	B4	f83r	f83r.37	B4-S013	B4_MAIN_LEFT_OPEN_FRINGE_STATION	BIO_FORM_CARD	F05	OK+OL	Fortsetzung einsetzen	DEFAULT_OR_HABIT	NO	qokol	qokol	YES
347	PROSE	E347	B4	f83r	f83r.37	B4-S013	B4_MAIN_LEFT_OPEN_FRINGE_STATION	BIO_FORM_CARD	F05	SHED+DY	absetzen; Schluss	DEFAULT_OR_HABIT	NO	shedy	shedy	YES
348	PROSE	E348	B4	f83r	f83r.38	B4-S014	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B4-S014	OR	Ansatz	LOCAL_SURFACE_EXEMPLAR	NO	chor	or	NO
349	PROSE	E349	B4	f83r	f83r.38	B4-S014	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B4-S014	Y	laufender Stationsansatz	DEFAULT_OR_HABIT	NO	chey	chey	YES
350	PROSE	E350	B4	f83r	f83r.38	B4-S014	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B4-S014	O+CKH+E+Y	laufender Stationsansatz kurz durchführen	DEFAULT_OR_HABIT	NO	qockhey	qockhey	YES
351	PROSE	E351	B4	f83r	f83r.38	B4-S014	B4_MAIN_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B4-S014	AIR+Y+DY	Flüssigkeitslauf schließen	DEFAULT_OR_HABIT	NO	dairydy	dairydy	YES
352	PROSE	E352	B4	f83r	f83r.39	B4-S015	B4_MAIN_LEFT_OPEN_FRINGE_STATION	KEEP_WHOLE_LOCAL_FORM	W:B4-S015	OK+AIN	eine Stoffportion zugeben	DEFAULT_OR_HABIT	NO	qokain	qokain	YES
353	PROSE	E353	B4	f83r	f83r.39	B4-S015	B4_MAIN_LEFT_OPEN_FRINGE_STATION	KEEP_WHOLE_LOCAL_FORM	W:B4-S015	WHOLE[cheey|shey]	EMPFANGSBESTAND	LOCAL_SURFACE_EXEMPLAR	NO	cheey	shey	NO
354	PROSE	E354	B4	f83r	f83r.39	B4-S015	B4_MAIN_LEFT_OPEN_FRINGE_STATION	KEEP_WHOLE_LOCAL_FORM	W:B4-S015	K+AIN	eine Stoffportion	DEFAULT_OR_HABIT	NO	kain	kain	YES
355	PROSE	E355	B4	f83r	f83r.39	B4-S015	B4_MAIN_LEFT_OPEN_FRINGE_STATION	KEEP_WHOLE_LOCAL_FORM	W:B4-S015	CH+CKH+AL	Durchgangsstelle bei „linke offene Randstation“	DEFAULT_OR_HABIT	NO	chckhal	chckhal	YES
356	PROSE	E356	B4	f83r	f83r.41	B4-S015	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	KEEP_WHOLE_LOCAL_FORM	W:B4-S015	SOLK+E+Y	kurz auffangen	DEFAULT_OR_HABIT	NO	solkey	solkey	YES
357	PROSE	E357	B4	f83r	f83r.41	B4-S015	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	KEEP_WHOLE_LOCAL_FORM	W:B4-S015	L+CHD+DY	hinausführen; Schluss	DEFAULT_OR_HABIT	NO	lchedy	lchedy	YES
358	PROSE	E358	B4	f83r	f83r.41	B4-S016	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	SHARED_RESIDUAL_MINI_FORM	R03	OL+K+AIN	weitere Stoffportion	LOCAL_SURFACE_EXEMPLAR	NO	olkain	qolkain	NO
359	PROSE	E359	B4	f83r	f83r.41	B4-S016	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	SHARED_RESIDUAL_MINI_FORM	R03	AL	Zielstelle „rechte S-förmige Mehrarmstation“	DEFAULT_OR_HABIT	NO	dal	dal	YES
360	PROSE	E360	B4	f83r	f83r.44	B4-S016	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	SHARED_RESIDUAL_MINI_FORM	R03	K+AR	aus dem Vorrat zuführen	DEFAULT_OR_HABIT	NO	skar	skar	YES
361	PROSE	E361	B4	f83r	f83r.44	B4-S016	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	SHARED_RESIDUAL_MINI_FORM	R03	SHED+DY	absetzen; Schluss	DEFAULT_OR_HABIT	NO	shedy	shedy	YES
362	PROSE	E362	B5	f83r	f83r.47	B5-S001	B5_LEFT_OPEN_FRINGE_STATION	BIO_FORM_CARD	F06	OT+CHD+DY	danach umsetzen; Schluss	DEFAULT_OR_HABIT	NO	otchdy	otchdy	YES
363	PROSE	E363	B5	f83r	f83r.47	B5-S002	B5_LEFT_OPEN_FRINGE_STATION	BIO_FORM_CARD	F07	OK+CHD+DY	Ansatz umsetzen; Schluss	DEFAULT_OR_HABIT	NO	qokchdy	qokchdy	YES
364	PROSE	E364	B5	f83r	f83r.47	B5-S003	B5_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B5-S003	SHED+AL	bei der Zielstelle „linke offene Randstation des Nachtrags“ absetzen	DEFAULT_OR_HABIT	NO	shedal	shedal	YES
365	PROSE	E365	B5	f83r	f83r.48	B5-S003	B5_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B5-S003	AL	Zielstelle „linke offene Randstation des Nachtrags“	DEFAULT_OR_HABIT	NO	dal	dal	YES
366	PROSE	E366	B5	f83r	f83r.48	B5-S003	B5_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B5-S003	OL	fortsetzen	LOCAL_SURFACE_EXEMPLAR	NO	ol	cheol	NO
367	PROSE	E367	B5	f83r	f83r.48	B5-S003	B5_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B5-S003	L+OL	weiterführen	DEFAULT_OR_HABIT	NO	lol	lol	YES
368	PROSE	E368	B5	f83r	f83r.48	B5-S003	B5_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B5-S003	CHD+AL	bei der Zielstelle „linke offene Randstation des Nachtrags“ umsetzen	DEFAULT_OR_HABIT	NO	chdal	chdal	YES
369	PROSE	E369	B5	f83r	f83r.48	B5-S003	B5_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B5-S003	AIIN	Sollmaß	LOCAL_SURFACE_EXEMPLAR	NO	daiin	aiin	NO
370	PROSE	E370	B5	f83r	f83r.49	B5-S003	B5_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B5-S003	OL	fortsetzen	DEFAULT_OR_HABIT	YES	sol	sol	YES
371	PROSE	E371	B5	f83r	f83r.49	B5-S003	B5_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B5-S003	WHOLE[daiiin]	zweite Stufe	DEFAULT_OR_HABIT	NO	daiiin	daiiin	YES
372	PROSE	E372	B5	f83r	f83r.49	B5-S003	B5_LEFT_OPEN_FRINGE_STATION	ONE_LOCAL_RESIDUAL	X:B5-S003	CHD+Y	laufender Stationsansatz umsetzen	DEFAULT_OR_HABIT	NO	chedy	chedy	YES
373	PROSE	E373	B6	f83r	f83r.52	B6-S001	B6_RIGHT_S_RUN_MULTIPORT_STATION	ONE_LOCAL_RESIDUAL	X:B6-S001	SOLK+EE+Y	länger auffangen	DEFAULT_OR_HABIT	NO	solkeey	solkeey	YES
374	PROSE	E374	B6	f83r	f83r.52	B6-S001	B6_RIGHT_S_RUN_MULTIPORT_STATION	ONE_LOCAL_RESIDUAL	X:B6-S001	E+K+E+Y	aufgefangener Bestand der rechten Nachtragsflüssigkeit kurz zuführen	DEFAULT_OR_HABIT	NO	qekey	qekey	YES
375	PROSE	E375	B6	f83r	f83r.52	B6-S001	B6_RIGHT_S_RUN_MULTIPORT_STATION	ONE_LOCAL_RESIDUAL	X:B6-S001	R+AL+Y	aufgefangener Bestand der rechten Nachtragsflüssigkeit abkühlen	DEFAULT_OR_HABIT	NO	raly	raly	YES
376	PROSE	E376	B6	f83r	f83r.52	B6-S001	B6_RIGHT_S_RUN_MULTIPORT_STATION	ONE_LOCAL_RESIDUAL	X:B6-S001	OL	fortsetzen	DEFAULT_OR_HABIT	NO	ol	ol	YES
377	PROSE	E377	B6	f83r	f83r.54	B6-S001	B6_RIGHT_S_RUN_MULTIPORT_STATION	ONE_LOCAL_RESIDUAL	X:B6-S001	AIIN	Sollmaß	LOCAL_SURFACE_EXEMPLAR	YES	saiin	daiin	NO
378	PROSE	E378	B6	f83r	f83r.54	B6-S001	B6_RIGHT_S_RUN_MULTIPORT_STATION	ONE_LOCAL_RESIDUAL	X:B6-S001	OL	fortsetzen	DEFAULT_OR_HABIT	NO	ol	ol	YES
379	PROSE	E379	B6	f83r	f83r.54	B6-S001	B6_RIGHT_S_RUN_MULTIPORT_STATION	ONE_LOCAL_RESIDUAL	X:B6-S001	AIN	Stoffportion	DEFAULT_OR_HABIT	NO	dain	dain	YES
380	PROSE	E380	B6	f83r	f83r.54	B6-S001	B6_RIGHT_S_RUN_MULTIPORT_STATION	ONE_LOCAL_RESIDUAL	X:B6-S001	Y	Teilportion des aufgefangenen Bestands der rechten Nachtragsflüssigkeit	DEFAULT_OR_HABIT	NO	chey	chey	YES
381	PROSE	E381	B6	f83r	f83r.54	B6-S001	B6_RIGHT_S_RUN_MULTIPORT_STATION	ONE_LOCAL_RESIDUAL	X:B6-S001	L+AL+OR	Ansatz zur Zielstelle „rechte S-förmige Mehrarmstation des Nachtrags“ führen	DEFAULT_OR_HABIT	NO	ldalor	ldalor	YES
382	ASTRO	A:001	A1	f67r2	f67r2.1	f67r2.1	A1_RIGHT_SECTOR_SLOT_01	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y+K+Y	dieser Eintrag; zuordnen; dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	ykchey	ykshy	NO
383	ASTRO	A:002	A1	f67r2	f67r2.1	f67r2.1	A1_RIGHT_SECTOR_SLOT_01	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	S_ADDR	Sternbezug	DEFAULT_OR_HABIT	NO	s	s	YES
384	ASTRO	A:003	A1	f67r2	f67r2.1	f67r2.1	A1_RIGHT_SECTOR_SLOT_01	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	AR+AM_ADDR	von dieser Position; Gegenfeld	DEFAULT_OR_HABIT	NO	aram	aram	YES
385	ASTRO	A:004	A1	f67r2	f67r2.2	f67r2.2	A1_RIGHT_SECTOR_SLOT_02	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y+K+E+HO	dieser Eintrag; zuordnen; kurze Stufe; Eintrag	DEFAULT_OR_HABIT	NO	ykecho	ykecho	YES
386	ASTRO	A:005	A1	f67r2	f67r2.2	f67r2.2	A1_RIGHT_SECTOR_SLOT_02	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	O+LS	Lesegang; aus dem Bereich hinausfuehren	DEFAULT_OR_HABIT	NO	ols	ols	YES
387	ASTRO	A:006	A1	f67r2	f67r2.2	f67r2.2	A1_RIGHT_SECTOR_SLOT_02	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	EE+Y+DY	lange Stufe; dieser Eintrag; Eintrag schliessen	DEFAULT_OR_HABIT	NO	eesydy	eesydy	YES
388	ASTRO	A:007	A1	f67r2	f67r2.3	f67r2.3	A1_RIGHT_SECTOR_SLOT_03	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	E+Y	kurze Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	ey	ey	YES
389	ASTRO	A:008	A1	f67r2	f67r2.3	f67r2.3	A1_RIGHT_SECTOR_SLOT_03	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	SH+S_ADDR	beibehalten; Sternbezug	DEFAULT_OR_HABIT	NO	shs	shs	YES
390	ASTRO	A:009	A1	f67r2	f67r2.3	f67r2.3	A1_RIGHT_SECTOR_SLOT_03	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	OK+AR	markieren; von dieser Position	DEFAULT_OR_HABIT	NO	okar	okar	YES
391	ASTRO	A:010	A1	f67r2	f67r2.4	f67r2.4	A1_RIGHT_SECTOR_SLOT_04	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	SH+E+K+Y	beibehalten; kurze Stufe; zuordnen; dieser Eintrag	DEFAULT_OR_HABIT	NO	shekchy	shekchy	YES
392	ASTRO	A:011	A1	f67r2	f67r2.4	f67r2.4	A1_RIGHT_SECTOR_SLOT_04	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y+K+O+S_ADDR	dieser Eintrag; zuordnen; Lesegang; Sternbezug	DEFAULT_OR_HABIT	NO	sykos	sykos	YES
393	ASTRO	A:012	A1	f67r2	f67r2.5	f67r2.5	A1_RIGHT_SECTOR_SLOT_05	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y+K+E+O+Y	dieser Eintrag; zuordnen; kurze Stufe; Lesegang; dieser Eintrag	DEFAULT_OR_HABIT	NO	ykeody	ykeody	YES
394	ASTRO	A:013	A1	f67r2	f67r2.5	f67r2.5	A1_RIGHT_SECTOR_SLOT_05	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	OK+Y	markieren; dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	choky	okchy	NO
395	ASTRO	A:014	A1	f67r2	f67r2.6	f67r2.6	A1_RIGHT_SECTOR_SLOT_06	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	D_ADDR+CH+E+T+A_ADDR+Y	Teiladresse; Eintrag entnehmen; kurze Stufe; eintragen; Nebenadresse; dieser Eintrag	DEFAULT_OR_HABIT	NO	dchetay	dchetay	YES
396	ASTRO	A:015	A1	f67r2	f67r2.7	f67r2.7	A1_RIGHT_SECTOR_SLOT_07	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y+K+Y	dieser Eintrag; zuordnen; dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	ykchey	ykchy	NO
397	ASTRO	A:016	A1	f67r2	f67r2.7	f67r2.7	A1_RIGHT_SECTOR_SLOT_07	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	K+E+Y	zuordnen; kurze Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	kchey	kchey	YES
398	ASTRO	A:017	A1	f67r2	f67r2.7	f67r2.7	A1_RIGHT_SECTOR_SLOT_07	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y+K+Y+S_ADDR	dieser Eintrag; zuordnen; dieser Eintrag; Sternbezug	DEFAULT_OR_HABIT	NO	ykchys	ykchys	YES
399	ASTRO	A:018	A1	f67r2	f67r2.8	f67r2.8	A1_RIGHT_SECTOR_SLOT_08	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	CHK+CHD+AR	Stufe anheben; uebertragen; von dieser Position	DEFAULT_OR_HABIT	NO	chkchdar	chkchdar	YES
400	ASTRO	A:019	A1	f67r2	f67r2.9	f67r2.9	A1_RIGHT_SECTOR_SLOT_09	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y+K+AR	dieser Eintrag; zuordnen; von dieser Position	DEFAULT_OR_HABIT	NO	ykar	ykar	YES
401	ASTRO	A:020	A1	f67r2	f67r2.9	f67r2.9	A1_RIGHT_SECTOR_SLOT_09	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y+K+AL+Y	dieser Eintrag; zuordnen; Position; dieser Eintrag	DEFAULT_OR_HABIT	NO	ykaly	ykaly	YES
402	ASTRO	A:021	A1	f67r2	f67r2.10	f67r2.10	A1_RIGHT_SECTOR_SLOT_10	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	L+K+Y	fuehren; zuordnen; dieser Eintrag	DEFAULT_OR_HABIT	NO	lkshy	lkshy	YES
403	ASTRO	A:022	A1	f67r2	f67r2.10	f67r2.10	A1_RIGHT_SECTOR_SLOT_10	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	K+Y	zuordnen; dieser Eintrag	DEFAULT_OR_HABIT	NO	kchy	kchy	YES
404	ASTRO	A:023	A1	f67r2	f67r2.10	f67r2.10	A1_RIGHT_SECTOR_SLOT_10	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	OK+AR	markieren; von dieser Position	DEFAULT_OR_HABIT	NO	okar	okar	YES
405	ASTRO	A:024	A1	f67r2	f67r2.11	f67r2.11	A1_RIGHT_SECTOR_SLOT_11	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	CHK+Y	Stufe anheben; dieser Eintrag	DEFAULT_OR_HABIT	NO	chky	chky	YES
406	ASTRO	A:025	A1	f67r2	f67r2.11	f67r2.11	A1_RIGHT_SECTOR_SLOT_11	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y+K+CH+S_ADDR	dieser Eintrag; zuordnen; Eintrag entnehmen; Sternbezug	DEFAULT_OR_HABIT	NO	chykchs	chykchs	YES
407	ASTRO	A:026	A1	f67r2	f67r2.11	f67r2.11	A1_RIGHT_SECTOR_SLOT_11	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y	dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	dy	chy	NO
