paragraph	locus	index	raw	old_A	Q1_T	Q1_V	role	status	row_status
f86v5|f86v5.18-f86v5.25	f86v5.24	2	aiin	Maßzahl Q	Maßzahl Q	Maßzahl Q	NUMBER	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	3	ykain	UNREAD	[ungelesen: ykain]	[ungelesen: ykain]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	4	okal	Ausgangsmaterial	Ausgangsmaterial	Ausgangsmaterial	MATERIAL	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	5	kchody	UNREAD	[ungelesen: kchody]	[ungelesen: kchody]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	6	chckhy	UNREAD	[ungelesen: chckhy]	[ungelesen: chckhy]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	7	otaiin	Dosis des kühlen Ansatzes	Dosis des kühlen Ansatzes [angegebene Qualität als Stoffkonstitution]	Dosis des kühlen Ansatzes [angegebene Qualität als Stoffkonstitution]	MATERIAL_DOSE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	8	olkar	UNREAD	[ungelesen: olkar]	[ungelesen: olkar]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	9	otaiin	Dosis des kühlen Ansatzes	Dosis des kühlen Ansatzes [angegebene Qualität als Stoffkonstitution]	Dosis des kühlen Ansatzes [angegebene Qualität als Stoffkonstitution]	MATERIAL_DOSE	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	1	sair	UNREAD	[ungelesen: sair]	[ungelesen: sair]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	2	kain	UNREAD	[ungelesen: kain]	[ungelesen: kain]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	3	ar	Teil	Teil	Teil	AMOUNT	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	4	alosheey	UNREAD	[ungelesen: alosheey]	[ungelesen: alosheey]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	5	qoeey	UNREAD	[ungelesen: qoeey]	[ungelesen: qoeey]	OPEN	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	6	lkesy	UNREAD	[ungelesen: lkesy]	[ungelesen: lkesy]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	1	kodshol	UNREAD	[ungelesen: kodshol]	[ungelesen: kodshol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	2	otolsheeos	UNREAD	[ungelesen: otolsheeos]	[ungelesen: otolsheeos]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	3	octhodaly	UNREAD	[ungelesen: octhodaly]	[ungelesen: octhodaly]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	4	opalepam	UNREAD	[ungelesen: opalepam]	[ungelesen: opalepam]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	5	oepchksheey	UNREAD	[ungelesen: oepchksheey]	[ungelesen: oepchksheey]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	6	qotodain	UNREAD	[ungelesen: qotodain]	[ungelesen: qotodain]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	7	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.1	8	oar	Anteil davon	Anteil davon	Anteil davon	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	1	ycham	UNREAD	[ungelesen: ycham]	[ungelesen: ycham]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	2	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	3	chol	trocken	trocken	trocken	STATE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	4	chotom	UNREAD	[ungelesen: chotom]	[ungelesen: chotom]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	5	cthodar	UNREAD	[ungelesen: cthodar]	[ungelesen: cthodar]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	6	sheo	feuchte Zubereitung	feuchte Zubereitung [angegebene Qualität als Stoffkonstitution]	feuchte Zubereitung [angegebene Qualität als Stoffkonstitution]	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	7	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	8	oteodal	UNREAD	[ungelesen: oteodal]	[ungelesen: oteodal]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	9	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	10	ofchoshy	UNREAD	[ungelesen: ofchoshy]	[ungelesen: ofchoshy]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	11	cthoshol	UNREAD	[ungelesen: cthoshol]	[ungelesen: cthoshol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	1	dsho	UNREAD	[ungelesen: dsho]	[ungelesen: dsho]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	2	dal	Maß	Maß	Maß	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	3	dalody	UNREAD	[ungelesen: dalody]	[ungelesen: dalody]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	4	ytchchy	UNREAD	[ungelesen: ytchchy]	[ungelesen: ytchchy]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	5	dam	Restmenge	Restmenge	Restmenge	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	6	chody	getrocknetes Material	getrocknetes Material	getrocknetes Material	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	7	dal	Maß	Maß	Maß	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	8	ol	mit	mit	mit	RELATION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	9	schodchy	UNREAD	[ungelesen: schodchy]	[ungelesen: schodchy]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	10	qotchd	UNREAD	[ungelesen: qotchd]	[ungelesen: qotchd]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	1	sol	UNREAD	[ungelesen: sol]	[ungelesen: sol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	2	shotol	UNREAD	[ungelesen: shotol]	[ungelesen: shotol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	3	qokchodal	UNREAD	[ungelesen: qokchodal]	[ungelesen: qokchodal]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	4	shody	benetztes Material	benetztes Material	benetztes Material	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.4	5	chotol	UNREAD	[ungelesen: chotol]	[ungelesen: chotol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	6	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.4	7	otol	UNREAD	[ungelesen: otol]	[ungelesen: otol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	8	ytchdg	UNREAD	[ungelesen: ytchdg]	[ungelesen: ytchdg]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.5	1	ol	mit	mit	mit	RELATION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	2	chody	getrocknetes Material	getrocknetes Material	getrocknetes Material	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	3	cfhol	UNREAD	[ungelesen: cfhol]	[ungelesen: cfhol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.5	4	dol	Portion	Portion	Portion	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	5	qokol	erwärmter Grundansatz	erwärmter Grundansatz	erwärmter Grundansatz	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	6	otodar	UNREAD	[ungelesen: otodar]	[ungelesen: otodar]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.5	7	chodain	UNREAD	[ungelesen: chodain]	[ungelesen: chodain]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.6	1	tar	UNREAD	[ungelesen: tar]	[ungelesen: tar]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.6	2	otor	kühler Anteil	kühler Anteil [angegebene Qualität als Stoffkonstitution]	kühler Anteil [angegebene Qualität als Stoffkonstitution]	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	3	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	4	cho	Inneres	Inneres	Inneres	REGION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	5	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	6	chol	trocken	trocken	trocken	STATE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	7	sheoees	UNREAD	[ungelesen: sheoees]	[ungelesen: sheoees]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.7	1	shor	Samen	Samen	Samen	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.7	2	shol	feucht	feucht	feucht	STATE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.7	3	ody	Endprodukt	Endprodukt	Endprodukt	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.7	4	cheodaiin	UNREAD	[ungelesen: cheodaiin]	[ungelesen: cheodaiin]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.7	5	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	1	lor	mit	mit	mit	RELATION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	2	sheeody	UNREAD	[ungelesen: sheeody]	[ungelesen: sheeody]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.8	3	chodaiin	Dosis Q des Trockenmaterials	Dosis Q des Trockenmaterials [angegebene Qualität als Stoffkonstitution]	Dosis Q des Trockenmaterials [angegebene Qualität als Stoffkonstitution]	MATERIAL_DOSE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	4	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	5	odar	UNREAD	[ungelesen: odar]	[ungelesen: odar]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.9	1	shodam	UNREAD	[ungelesen: shodam]	[ungelesen: shodam]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.9	2	okcheody	UNREAD	[ungelesen: okcheody]	[ungelesen: okcheody]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.9	3	cthoctho'l	UNREAD	[ungelesen: cthoctho'l]	[ungelesen: cthoctho'l]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.10	1	ychos	zerkleinere	zerkleinere	zerkleinere	ACTION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.10	2	chey	prüfe	prüfe	prüfe	ACTION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.10	3	keol	UNREAD	[ungelesen: keol]	[ungelesen: keol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.10	4	cheol	flüssige Zubereitung	flüssige Zubereitung	flüssige Zubereitung	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.10	5	ckhody	UNREAD	[ungelesen: ckhody]	[ungelesen: ckhody]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.11	1	okeol	warme Flüssigkeit	warme Flüssigkeit [angegebene Qualität als Stoffkonstitution]	warme Flüssigkeit [angegebene Qualität als Stoffkonstitution]	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	2	oteol	kühle Flüssigkeit	kühle Flüssigkeit [angegebene Qualität als Stoffkonstitution]	kühle Flüssigkeit [angegebene Qualität als Stoffkonstitution]	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	3	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	4	odam	UNREAD	[ungelesen: odam]	[ungelesen: odam]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.11	5	sheo	feuchte Zubereitung	feuchte Zubereitung [angegebene Qualität als Stoffkonstitution]	feuchte Zubereitung [angegebene Qualität als Stoffkonstitution]	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	6	al	davon	davon	davon	REFERENCE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	7	sal	UNREAD	[ungelesen: sal]	[ungelesen: sal]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.12	1	qokor	erhitze	erhitze	erhitze	ACTION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.12	2	shey	UNREAD	[ungelesen: shey]	[ungelesen: shey]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.12	3	okcheor	UNREAD	[ungelesen: okcheor]	[ungelesen: okcheor]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.12	4	sheodom	UNREAD	[ungelesen: sheodom]	[ungelesen: sheodom]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.13	1	shodaiin	Dosis Q des feuchten Materials	Dosis Q des feuchten Materials [angegebene Qualität als Stoffkonstitution]	Dosis Q des feuchten Materials [angegebene Qualität als Stoffkonstitution]	MATERIAL_DOSE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.13	2	qotchy	seihe ab	trenne … von …	verbinde … mit …	ACTION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.13	3	kchol	Trockenmaterial	Trockenmaterial [angegebene Qualität als Stoffkonstitution]	Trockenmaterial [angegebene Qualität als Stoffkonstitution]	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.13	4	r	darauf	darauf	darauf	LINK	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.14	1	ychey	UNREAD	[ungelesen: ychey]	[ungelesen: ychey]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.14	2	ckhos	UNREAD	[ungelesen: ckhos]	[ungelesen: ckhos]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.14	3	okcheod	UNREAD	[ungelesen: okcheod]	[ungelesen: okcheod]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.14	4	chr	Blütenrest	Blütenrest	Blütenrest	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.15	1	ochol	UNREAD	[ungelesen: ochol]	[ungelesen: ochol]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.15	2	shodal	UNREAD	[ungelesen: shodal]	[ungelesen: shodal]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.15	3	dol	Portion	Portion	Portion	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.15	4	cheodam	UNREAD	[ungelesen: cheodam]	[ungelesen: cheodam]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.16	1	choshy	UNREAD	[ungelesen: choshy]	[ungelesen: choshy]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.16	2	qokor	erhitze	erhitze	erhitze	ACTION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.16	3	chckhs	UNREAD	[ungelesen: chckhs]	[ungelesen: chckhs]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.17	1	tcheo	UNREAD	[ungelesen: tcheo]	[ungelesen: tcheo]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.17	2	l	UNREAD	[ungelesen: l]	[ungelesen: l]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.17	3	cholchecthody	UNREAD	[ungelesen: cholchecthody]	[ungelesen: cholchecthody]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.18	1	olkees	UNREAD	[ungelesen: olkees]	[ungelesen: olkees]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.18	2	shodaiin	Dosis Q des feuchten Materials	Dosis Q des feuchten Materials [angegebene Qualität als Stoffkonstitution]	Dosis Q des feuchten Materials [angegebene Qualität als Stoffkonstitution]	MATERIAL_DOSE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.18	3	shody	benetztes Material	benetztes Material	benetztes Material	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.19	1	tchor	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.19	2	shol	feucht	feucht	feucht	STATE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.19	3	r	darauf	darauf	darauf	LINK	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.19	4	sheoky	UNREAD	[ungelesen: sheoky]	[ungelesen: sheoky]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.20	1	ychockhy	UNREAD	[ungelesen: ychockhy]	[ungelesen: ychockhy]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.20	2	cthol	Krautpulver	Krautpulver	Krautpulver	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.20	3	osos	UNREAD	[ungelesen: osos]	[ungelesen: osos]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.21	1	dol	Portion	Portion	Portion	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.21	2	shol	feucht	feucht	feucht	STATE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.21	3	daiin	Dosis Q	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.21	4	shcthy	UNREAD	[ungelesen: shcthy]	[ungelesen: shcthy]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.22	1	kchor	trockene Blüten	trockene Blüten [angegebene Qualität als Stoffkonstitution]	trockene Blüten [angegebene Qualität als Stoffkonstitution]	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.22	2	cthy	Kraut	Kraut	Kraut	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.22	3	chakal	UNREAD	[ungelesen: chakal]	[ungelesen: chakal]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.22	4	daiin	Dosis Q	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.23	1	oain	UNREAD	[ungelesen: oain]	[ungelesen: oain]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.23	2	okor	UNREAD	[ungelesen: okor]	[ungelesen: okor]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.23	3	shody	benetztes Material	benetztes Material	benetztes Material	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.23	4	teols	UNREAD	[ungelesen: teols]	[ungelesen: teols]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.24	1	ychocthy	UNREAD	[ungelesen: ychocthy]	[ungelesen: ychocthy]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.24	2	chotey	UNREAD	[ungelesen: chotey]	[ungelesen: chotey]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.24	3	teey	UNREAD	[ungelesen: teey]	[ungelesen: teey]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.24	4	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.25	1	ysaiin	UNREAD	[ungelesen: ysaiin]	[ungelesen: ysaiin]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.25	2	chotar	UNREAD	[ungelesen: chotar]	[ungelesen: chotar]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.25	3	shody	benetztes Material	benetztes Material	benetztes Material	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.26	1	ocheodaiin	UNREAD	[ungelesen: ocheodaiin]	[ungelesen: ocheodaiin]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.26	2	tchos	UNREAD	[ungelesen: tchos]	[ungelesen: tchos]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.26	3	sor	weiterer Bestandteil	weiterer Bestandteil	weiterer Bestandteil	LINK	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.27	1	qokor	erhitze	erhitze	erhitze	ACTION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.27	2	cheo	Zubereitung	Zubereitung	Zubereitung	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.27	3	los	UNREAD	[ungelesen: los]	[ungelesen: los]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.27	4	ckheody	UNREAD	[ungelesen: ckheody]	[ungelesen: ckheody]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.28	1	ychor	ferner	ferner	ferner	LINK	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.28	2	odol	abgemessene Zubereitung	abgemessene Zubereitung	abgemessene Zubereitung	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.28	3	chodaiin	Dosis Q des Trockenmaterials	Dosis Q des Trockenmaterials [angegebene Qualität als Stoffkonstitution]	Dosis Q des Trockenmaterials [angegebene Qualität als Stoffkonstitution]	MATERIAL_DOSE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.28	4	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.29	1	dain	Dosis P	Dosis P	Dosis P	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.29	2	{ck}cho	UNREAD	[ungelesen: {ck}cho]	[ungelesen: {ck}cho]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.29	3	ctho	Krautmehl	Krautmehl	Krautmehl	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.29	4	ctho[s:e]g	UNREAD	[ungelesen: ctho[s:e]g]	[ungelesen: ctho[s:e]g]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.30	1	shodaiin	Dosis Q des feuchten Materials	Dosis Q des feuchten Materials [angegebene Qualität als Stoffkonstitution]	Dosis Q des feuchten Materials [angegebene Qualität als Stoffkonstitution]	MATERIAL_DOSE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.30	2	qokcho	verarbeite warm	verarbeite warm	verarbeite warm	ACTION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.30	3	cthol	Krautpulver	Krautpulver	Krautpulver	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.31	1	ol	mit	mit	mit	RELATION	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.31	2	chol	trocken	trocken	trocken	STATE	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.31	3	cthol	Krautpulver	Krautpulver	Krautpulver	MATERIAL	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.31	4	olchod	UNREAD	[ungelesen: olchod]	[ungelesen: olchod]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.32	1	dol	Portion	Portion	Portion	AMOUNT	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.32	2	chokal	UNREAD	[ungelesen: chokal]	[ungelesen: chokal]	OPEN	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.32	3	schos	UNREAD	[ungelesen: schos]	[ungelesen: schos]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.47	1	tol	kühles Material	kühles Material [angegebene Qualität als Stoffkonstitution]	kühles Material [angegebene Qualität als Stoffkonstitution]	MATERIAL	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.47	2	keey	UNREAD	[ungelesen: keey]	[ungelesen: keey]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.47	3	ctheey	Krautzubereitung	Krautzubereitung	Krautzubereitung	MATERIAL	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.48	1	ykeol	UNREAD	[ungelesen: ykeol]	[ungelesen: ykeol]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	2	okeol	warme Flüssigkeit	warme Flüssigkeit [angegebene Qualität als Stoffkonstitution]	warme Flüssigkeit [angegebene Qualität als Stoffkonstitution]	MATERIAL	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.48	3	ockhey	UNREAD	[ungelesen: ockhey]	[ungelesen: ockhey]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	4	chol	trocken	trocken	trocken	STATE	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.48	5	cheodal	UNREAD	[ungelesen: cheodal]	[ungelesen: cheodal]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	6	okeo	UNREAD	[ungelesen: okeo]	[ungelesen: okeo]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	7	r	darauf	darauf	darauf	LINK	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.48	8	alcheeg	UNREAD	[ungelesen: alcheeg]	[ungelesen: alcheeg]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	9	orar	UNREAD	[ungelesen: orar]	[ungelesen: orar]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	1	okeeey	UNREAD	[ungelesen: okeeey]	[ungelesen: okeeey]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	2	keey	UNREAD	[ungelesen: keey]	[ungelesen: keey]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	3	keear	UNREAD	[ungelesen: keear]	[ungelesen: keear]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	4	okeey	erwärme vorsichtig	erwärme vorsichtig	erwärme vorsichtig	ACTION	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	5	daiin	Dosis Q	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	6	okeol	warme Flüssigkeit	warme Flüssigkeit [angegebene Qualität als Stoffkonstitution]	warme Flüssigkeit [angegebene Qualität als Stoffkonstitution]	MATERIAL	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	7	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	8	aiin	Maßzahl Q	Maßzahl Q	Maßzahl Q	NUMBER	ASSUMED	recorded
