page	locus	token_ordinal	surface	v63_token_gloss_de	v64_token_gloss_de	v64_changed	v64_rule_id	decision_class	practical_head_de	live_rivals_de	preparation_span_count	preparation_roles	formal_routes	basis
f86v5	f86v5.24	9	otaiin	kalter Ansatz, Grad III	kalter Ansatz, Grad III	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	hiervon Samenpulver bis zur Mittelstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.4	2	oky	heißer Ansatz am Anfang des Grades	heißer Ansatz am Anfang des Grades	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	GDT652_EXACT_O_PREP_SURFACE	NONE
f86v5	f86v5.4	3	sheeey	vollständig eingeweichtes Gut der Schlussstufe	vollständig eingeweichtes Gut der Schlussstufe	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.4	4	qoty	kalt am Anfang des Grades	kalt am Anfang des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.4	5	qotaiin	kalt, Grad III	kalt, Grad III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.4	6	sail	Samen, Charge II	Samen, Charge II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.4	7	chepy	Trockenpulver in Grundform	Trockenpulver in Grundform	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.4	8	ltedy	fertig abgekühltes Holz, Mittelstufe	fertig abgekühltes Holz, Mittelstufe	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.4	9	dar	abgemessene Fraktion I	abgemessene Fraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v5	f86v5.4	10	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f86v5	f86v5.4	11	am	Maßeinheit I	Maßeinheit I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.25	1	yteedy	hiervon bis zur Endstufe abkühlen	hiervon bis zur Endstufe abkühlen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.25	2	qokar	heiße Drogenfraktion I	heiße Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.25	3	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f86v6	f86v6.25	4	qodar	die erste Ansatzfraktion abmessen	die erste Ansatzfraktion abmessen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.25	5	ykaiin	erhitze hiervon auf Stufe III	erhitze hiervon auf Stufe III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.25	6	or	Drogenportion	Drogenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.25	7	okeeeey	Ansatz vollständig bis zur letzten Heizstufe geführt	Zubereitung vollständig bis zur letzten Heizstufe geführt	1	P023	FINISHED_GENERIC_PREPARATION	Zubereitung	Heißansatz|Absud	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Mehrstufiges Erhitzen ohne Kochsignal bleibt Zubereitung.
f86v6	f86v6.25	8	ofchedy	fertig getrockneter Blütenansatz	fertig getrocknete Blütenmasse	1	P039	MATERIAL_RESULT_COLLAPSE	Blütenmasse	Blütentrockenextrakt|Blütenrückstand	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Der terminale Trockenschritt liefert eine zubereitete Blütenmasse statt rohem Blütenmaterial.
f86v6	f86v6.25	9	qokaiin	heiß, Grad III	heiß, Grad III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.25	10	araram	ein Maß der ersten Drogenfraktion	ein Maß der ersten Drogenfraktion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.31	1	dair	abgemessene Fraktion II	abgemessene Fraktion II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.31	2	chepy	Trockenpulver in Grundform	Trockenpulver in Grundform	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.31	3	qokaiin	heiß, Grad III	heiß, Grad III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.31	4	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f86v6	f86v6.31	5	olkchdy	fertige heiß-trockene Drogenportion	fertige heiß-trockene Drogenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.31	6	okar	heiße Drogenfraktion I im Ansatz	erster heißer Drogenauszug	1	P045	LOCAL_CONTEXT_WHOLE	Drogenauszug	erste Drogenfraktion des heißen Ansatzes	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Konkrete lokale Working Main; qokar bleibt bis zur vollständigen Schwesterprüfung offen.
f86v6	f86v6.31	7	al	Rohstoffklasse I	Rohstoffklasse I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.31	8	dar	abgemessene Fraktion I	abgemessene Fraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.31	9	olkchey	erhitzter Holzansatz, bis Mittelstufe getrocknet	erhitzter Holzansatz, bis Mittelstufe getrocknet	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	NONE
f86v6	f86v6.31	10	otytam	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	0	NONE	KEEP_V63	INHERITED	NONE	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f86v6	f86v6.31	11	orom	eine Handvoll Ansatz als Portion	eine Handvoll Drogenmaterial als Portion	1	P033	LOCAL_QUANTITY_CONTEXT	Drogenmaterial	Zubereitung|Trockengut	1	QUANTITY_OBJECT	LEARNED_WHOLE_OR_UNEXPORTED	Ohne CH- oder anderes Trockensignal darf orom nicht allein Trockengut erfinden.
f86v6	f86v6.4	1	dshor	abgemessene Blütendroge	abgemessene Blütendroge	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.4	2	shdy	feuchte Anfangsstufe erreicht	feuchte Anfangsstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.4	3	shor	Blüte	Blüte	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.4	4	ol	Grundansatz	Grundansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f86v6	f86v6.4	5	aiin	Menge III	Menge III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.4	6	olkeedy	Holzansatz vollständig erhitzt	Holzansatz vollständig erhitzt	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	NONE
f86v6	f86v6.4	7	shdal	feuchte abgemessene Rohstoffmenge I am Gradanfang	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.4	8	oteor	eine Portion kalten Ansatzes, Mittelstufe	eine Portion kalten Ansatzes, Mittelstufe	0	NONE	KEEP_V63	INHERITED	NONE	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f86v6	f86v6.4	9	chdar	abgemessene Trockenfraktion I, Anfangsstufe	abgemessene Trockenfraktion I, Anfangsstufe	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.4	10	l	Holz, gebundene Anschlussform	Holz, gebundene Anschlussform	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.4	11	karchees	vollständig getrocknete Kräutercharge der ersten heißen Fraktion	vollständig getrocknete Kräutercharge der ersten heißen Fraktion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.4	12	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f86v6	f86v6.4	13	dalam	ein Maß Rohdroge I	ein Maß Rohdroge I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.5	1	tar	kalte Drogenfraktion I	kalte Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.5	2	lol	Holzstoff	Holzstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.5	3	chol	trocken	trocken	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.5	4	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f86v6	f86v6.5	5	daiin	drei Portionen der ersten erhitzten Drogenfraktion im Ansatz	drei Portionen des ersten heißen Drogenauszugs	1	P050	LOCAL_CONTEXT_WHOLE	heißer Drogenauszug	drei Portionen der ersten Fraktion des erhitzten Ansatzes	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Lokaler linker Kopfcarry; kein freier daiin-Auszugwert.
f86v6	f86v6.5	6	chear	trockene Fraktion I	trockene Fraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.5	7	or	Drogenportion	Drogenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.5	8	otshey	kalt-feuchter Ansatz in der Mitte des Grades	kaltes Mazerat in der Mitte des Grades	1	P052	EXACT_MOIST_WHOLE	Mazerat	kalt-feuchte Zubereitung|Einweichung	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Die sechste SH-Präparationsform schließt die lokale Regel SH plus Präparationskopf gleich Mazerat.
f86v6	f86v6.5	9	qokar	heiße Drogenfraktion I	heiße Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.5	10	opchey	Trockenpulver-Ansatz, Form I	Trockenpulver, Form I	1	P027	MATERIAL_RESULT_COLLAPSE	Trockenpulver	Pulverzubereitung	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Trockenpulver ist bereits ein praktischer Produktkopf.
f86v6	f86v6.5	11	taiky	kalt angesetzte Charge, leicht angewärmt	kalt angesetzte Charge, leicht angewärmt	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f86v6	f86v6.5	12	qotar	kalte Drogenfraktion I	kalte Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f88r	f88r.19	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f88r	f88r.19	2	chokol	heißer Trockenabsud	heißer Absud aus Trockengut	1	P034	CONTRADICTION_REPAIR	Absud	Trockenzubereitung|heißes Trockengut	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Trocken beschreibt die Ausgangsware; ein Absud selbst ist flüssig und daher nicht trocken.
f88r	f88r.19	3	daiin	Qualitätsgrad III des heißen Trockenabsuds	Qualitätsgrad III dieses heißen Absuds	1	P035	LEFT_HEAD_CARRY	Absud	Trockenzubereitung	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	Unmittelbarer Genitivcarry des vorherigen chokol-Kopfes; kein freier daiin-Stoffwert.
f88r	f88r.19	4	qoekol	heißen Drogenstoff der Mittelstufe zugeben	heißen Drogenstoff der Mittelstufe zugeben	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f88r	f88r.19	5	qoekol	heißen Drogenstoff der Mittelstufe zugeben	heißen Drogenstoff der Mittelstufe zugeben	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f88r	f88r.19	6	qockhol	Drogenstoff aus Arzneikompositum zugeben	Drogenstoff aus Arzneikompositum zugeben	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f88r	f88r.19	7	okol	heißer Ansatzstoff	heißer Ansatzstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f88r	f88r.19	8	cheol	trockener Drogenstoff	trockener Drogenstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f8r	f8r.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f8r	f8r.15	2	ckhol	Drogenstoff aus Arzneikompositum	Drogenstoff aus Arzneikompositum	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f8r	f8r.15	3	chol	trocken	trocken	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f8r	f8r.15	4	chey	trocken in der Mitte des Grades	trocken in der Mitte des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f8r	f8r.15	5	kc	Charge unter Wärme getrockneter Droge	Charge unter Wärme getrockneter Droge	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f8r	f8r.15	6	chy	trocken am Anfang des Grades	trocken am Anfang des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f8r	f8r.15	7	daiin	drei Materialmaße	drei Materialmaße	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f8r	f8r.15	8	dol	Materialmaß	Materialmaß	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f8r	f8r.15	9	daiiiry	abgemessene vierte Trockenfraktion, Anfangsstufe	abgemessene vierte Trockenfraktion, Anfangsstufe	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f8r	f8r.15	10	ckhy	Arzneikompositum am Gradanfang	Arzneikompositum am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f95v1	f95v1.7	1	dshey	eine Dosis bis zur Mittelstufe angefeuchtete Droge	eine Dosis bis zur Mittelstufe angefeuchtete Droge	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f95v1	f95v1.7	2	kain	heiß, Grad II	heiß, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f95v1	f95v1.7	3	qokar	heiße Drogenfraktion I	heiße Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f95v1	f95v1.7	4	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f95v1	f95v1.7	5	chy	trocken am Anfang des Grades	trocken am Anfang des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f95v1	f95v1.7	6	tar	kalte Drogenfraktion I	kalte Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f95v1	f95v1.7	7	otar	kalte Drogenfraktion I im Ansatz	erster Kaltauszug der Droge	1	P051	LOCAL_CONTEXT_WHOLE	Kaltauszug	erste Drogenfraktion des kalten Ansatzes	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Konkrete lokale Working Main; qotar und weitere Schwestern bleiben bis zur gemeinsamen Runde offen.
f95v1	f95v1.7	8	chdy	trockene Anfangsstufe erreicht	trockene Anfangsstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f95v1	f95v1.7	9	kchdy	heiß-trockene Anfangsstufe erreicht	heiß-trockene Anfangsstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f95v1	f95v1.7	10	dolkain	abgemessenes heißes Drogenmaterial, Stufe II	abgemessenes heißes Drogenmaterial, Stufe II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f95v1	f95v1.7	11	otardy	fertige erste kalte Ansatzfraktion	fertige erste kalte Ansatzfraktion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
