fold	surface	truth_recipe	candidate_count_capped	truth_generated	gdt520_rank	gdt521_rank	gdt520_top1	gdt521_top1	truth_order5_nll	top1_order5_nll
1	sheokey	SH+E+OK+E+Y	15	YES	1	1	SH+E+OK+E+Y	SH+E+OK+E+Y	3.103221825	3.103221825
1	sheoltey	SH+E+OL+T+E+Y	30	YES	1	1	SH+E+OL+T+E+Y	SH+E+OL+T+E+Y	3.058154560	3.058154560
1	sheoly	SH+E+OL+Y	10	YES	1	1	SH+E+OL+Y	SH+E+OL+Y	2.776936337	2.776936337
1	sheor	SH+E+OR	8	YES	1	1	SH+E+OR	SH+E+OR	3.037520158	3.037520158
1	shepchy	SH+E+P+Y	11	YES	2	2	SH+E+P+CH+Y	SH+E+P+CH+Y	2.971626166	2.927696839
1	sheyk	SH+E+Y+K	4	YES	1	1	SH+E+Y+K	SH+E+Y+K	2.776936337	2.776936337
1	sheyr	SH+E+Y+R	4	YES	1	1	SH+E+Y+R	SH+E+Y+R	2.776936337	2.776936337
1	shfydaiin	SH+Y+AIIN	100	NO	0	0	SH+LOCAL_CHAR_F+Y+D_ADDR+AIIN	NONE	NONE	NONE
1	shky	SH+K+Y	2	YES	1	1	SH+K+Y	SH+K+Y	2.957388747	2.957388747
1	shldy	SH+L+DY	24	YES	1	1	SH+L+DY	SH+L+DY	3.875451904	3.875451904
1	shochy	HO+Y	8	NO	0	0	SH+O+Y	NONE	NONE	NONE
1	shocthy	SH+O+CH+T+Y	14	YES	1	1	SH+O+CH+T+Y	SH+O+CH+T+Y	2.888326206	2.888326206
1	shody	SH+O+DY	12	YES	1	1	SH+O+DY	SH+O+DY	2.621057336	2.621057336
1	shokain	SH+OK+AIN	100	YES	1	1	SH+OK+AIN	SH+OK+AIN	3.421629413	3.421629413
1	shokal	SH+OK+AL	22	YES	1	1	SH+OK+AL	SH+OK+AL	3.421629413	3.421629413
1	shokchy	SH+OK+CH+Y	13	YES	1	1	SH+OK+CH+Y	SH+OK+CH+Y	3.278913570	3.278913570
1	shorodo	SH+OR+O+D_ADDR+O	36	YES	1	1	SH+OR+O+D_ADDR+O	SH+OR+O+D_ADDR+O	3.583952904	3.583952904
1	shotshey	SH+OT+SH+E+Y	22	YES	1	1	SH+OT+SH+E+Y	SH+OT+SH+E+Y	3.661842989	3.661842989
1	shoyfar	SH+O+Y+LOCAL_CHAR_F+AR	12	YES	1	1	SH+O+Y+LOCAL_CHAR_F+AR	SH+O+Y+LOCAL_CHAR_F+AR	3.184206978	3.184206978
1	shoyty	SH+O+Y+T+Y	8	YES	1	1	SH+O+Y+T+Y	SH+O+Y+T+Y	3.184206978	3.184206978
1	sl	S+L	2	YES	1	1	S+L	S+L	3.953989453	3.953989453
1	soiin	S+O+IIN	53	YES	1	1	S+O+IIN	S+O+IIN	2.761301806	2.761301806
1	sokcheey	S+OK+CH+EE+Y	19	YES	1	1	S+OK+CH+EE+Y	S+OK+CH+EE+Y	3.506544813	3.506544813
1	sol	OL	4	YES	2	2	S+OL	S+OL	3.209440596	3.278456433
1	solarol	S+OL+AR+OL	57	YES	1	1	S+OL+AR+OL	S+OL+AR+OL	3.471553906	3.471553906
1	solkaiin	OL+K+AIIN	100	YES	1	1	OL+K+AIIN	OL+K+AIIN	2.599071739	2.599071739
1	solshey	OL+SH+E+Y	13	YES	2	2	S+OL+SH+E+Y	S+OL+SH+E+Y	2.583733647	2.993253317
1	som	S+O+M_LOCAL	2	YES	2	2	S+O+AM_ADDR	S+O+AM_ADDR	3.299242356	3.299242356
1	sotodan	S+OT+O+D_ADDR+AN	100	YES	1	1	S+OT+O+D_ADDR+AN	S+OT+O+D_ADDR+AN	3.519828274	3.519828274
1	sqokeodaiin	S+OK+E+O+D_ADDR+AIIN	100	YES	1	1	S+OK+E+O+D_ADDR+AIIN	S+OK+E+O+D_ADDR+AIIN	3.717749203	3.717749203
1	sy	Y	1	NO	0	0	S+Y	NONE	NONE	NONE
1	t	T	2	YES	1	1	T	T	4.137560815	4.137560815
1	tain	T+AIN	83	YES	1	1	T+AIN	T+AIN	3.294853181	3.294853181
1	tal	T+AL	12	YES	1	1	T+AL	T+AL	3.505277106	3.505277106
1	talody	T+AL+O+D_ADDR+Y	92	YES	2	2	T+AL+O+DY	T+AL+O+DY	3.633238611	3.607646310
1	tchdaiin	T+CHD+AIIN	100	YES	1	1	T+CHD+AIIN	T+CHD+AIIN	3.686092987	3.686092987
1	tchedy	T+CHD+Y	31	YES	1	1	T+CHD+Y	T+CHD+Y	3.686092987	3.686092987
1	tcho	T+CH+O	8	YES	1	1	T+CH+O	T+CH+O	2.989553787	2.989553787
1	tchodar	T+CH+O+D_ADDR+AR	96	YES	1	1	T+CH+O+D_ADDR+AR	T+CH+O+D_ADDR+AR	3.071244244	3.071244244
1	teeey	T+EEE+Y	12	YES	1	1	T+EEE+Y	T+EEE+Y	3.949380465	3.949380465
1	teeody	T+EE+O+DY	42	YES	1	1	T+EE+O+DY	T+EE+O+DY	3.701114413	3.701114413
1	teeolain	T+EE+OL+AIN	100	YES	1	1	T+EE+OL+AIN	T+EE+OL+AIN	3.701114413	3.701114413
1	teo	T+E+O	4	YES	1	1	T+E+O	T+E+O	3.179443222	3.179443222
1	teodal	T+E+O+D_ADDR+AL	80	YES	1	1	T+E+O+D_ADDR+AL	T+E+O+D_ADDR+AL	3.205084719	3.205084719
1	teol	E+OL	11	NO	0	0	T+E+OL	NONE	NONE	NONE
1	tochol	T+O+CH+OL	28	YES	2	2	T+O+OL	T+O+OL	3.607646310	3.569257859
1	tochso	T+O+CH+S+O	5	YES	1	1	T+O+CH+S+O	T+O+CH+S+O	3.633238611	3.633238611
1	todaiin	T+O+AIIN	100	YES	2	2	T+O+D_ADDR+AIIN	T+O+D_ADDR+AIIN	3.569257859	3.607646310
1	tshdal	T+SH+D_ADDR+AL	66	YES	2	2	T+SH+AL	T+SH+AL	3.506424583	3.442730700
1	tsho	T+SH+O	7	YES	1	1	T+SH+O	T+SH+O	3.179443222	3.179443222
1	ychekch	Y+CH+K	30	YES	2	2	Y+CH+K+CH	Y+CH+K+CH	3.036632912	3.181546353
1	ycheody	Y+CH+E+O+D_ADDR+Y	52	YES	3	3	Y+CH+E+O+DY	Y+CH+E+O+DY	2.660404739	2.546035316
1	ycho	Y+CH+O	6	YES	1	1	Y+CH+O	Y+CH+O	3.036632912	3.036632912
1	ychod	Y+CH+O+D_ADDR	20	YES	1	1	Y+CH+O+D_ADDR	Y+CH+O+D_ADDR	3.181546353	3.181546353
1	ydaraishy	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	100	YES	2	2	Y+D_ADDR+AR+A_ADDR+SH+Y	Y+D_ADDR+AR+A_ADDR+SH+Y	3.435443667	3.388907032
1	ydchos	Y+D_ADDR+CH+O+S	23	YES	1	1	Y+D_ADDR+CH+O+S	Y+D_ADDR+CH+O+S	3.502383170	3.502383170
1	ydoin	Y+D_ADDR+O+IIN	78	YES	1	1	Y+D_ADDR+O+IIN	Y+D_ADDR+O+IIN	3.450619781	3.450619781
1	ydy	Y+DY	5	YES	1	1	Y+DY	Y+DY	3.568049274	3.568049274
1	yfolaiin	Y+LOCAL_CHAR_F+OL+AIIN	100	YES	1	1	Y+LOCAL_CHAR_F+OL+AIIN	Y+LOCAL_CHAR_F+OL+AIIN	3.855939594	3.855939594
1	ykaky	Y+K+A_ADDR+K+Y	3	YES	2	2	Y+K+K+Y	Y+K+K+Y	3.316456196	3.227507412
1	ykal	Y+K+AL	7	YES	1	1	Y+K+AL	Y+K+AL	3.094084236	3.094084236
1	ykaly	Y+K+AL+Y	7	YES	1	1	Y+K+AL+Y	Y+K+AL+Y	3.227507412	3.227507412
1	ykan	Y+K+AN	13	YES	1	1	Y+K+AN	Y+K+AN	3.094084236	3.094084236
1	ykchdy	Y+K+CHD+Y	19	YES	1	1	Y+K+CHD+Y	Y+K+CHD+Y	3.227507412	3.227507412
1	ykeday	Y+K+E+DA+Y	28	YES	1	1	Y+K+E+DA+Y	Y+K+E+DA+Y	3.013907868	3.013907868
1	ykeo	Y+K+E+O	7	YES	1	1	Y+K+E+O	Y+K+E+O	2.864449419	2.864449419
1	ykeodain	Y+K+E+O+D_ADDR+AIN	100	YES	1	1	Y+K+E+O+D_ADDR+AIN	Y+K+E+O+D_ADDR+AIN	2.970213916	2.970213916
1	ykeody	Y+K+E+O+DY	41	YES	2	2	Y+K+E+O+D_ADDR+Y	Y+K+E+O+D_ADDR+Y	3.013907868	2.789404434
1	ykeolol	Y+K+E+OL+OL	84	YES	1	1	Y+K+E+OL+OL	Y+K+E+OL+OL	3.013907868	3.013907868
1	ykoaiin	Y+K+O+AIIN	100	YES	1	1	Y+K+O+AIIN	Y+K+O+AIIN	3.227507412	3.227507412
1	ykol	Y+K+OL	9	YES	1	1	Y+K+OL	Y+K+OL	2.365608672	2.365608672
1	ykor	Y+K+OR	9	YES	1	1	Y+K+OR	Y+K+OR	3.094084236	3.094084236
1	yksheol	SH+E+OL	29	NO	0	0	Y+K+SH+E+OL	NONE	NONE	NONE
1	yokeody	Y+OK+E+O+D_ADDR+Y	53	YES	1	1	Y+OK+E+O+D_ADDR+Y	Y+OK+E+O+D_ADDR+Y	3.093549623	3.093549623
1	ypod	Y+P+O+D_ADDR	17	YES	1	1	Y+P+O+D_ADDR	Y+P+O+D_ADDR	3.450619781	3.450619781
1	ysheey	Y+SH+EE+Y	6	YES	1	1	Y+SH+EE+Y	Y+SH+EE+Y	2.777196475	2.777196475
1	ysheod	Y+SH+E+O+D_ADDR	24	YES	1	1	Y+SH+E+O+D_ADDR	Y+SH+E+O+D_ADDR	3.194570804	3.194570804
1	ytaiin	Y+T+AIIN	100	YES	1	1	Y+T+AIIN	Y+T+AIIN	3.153442493	3.153442493
1	ytalchos	Y+T+AL+CH+O+S	100	YES	1	1	Y+T+AL+CH+O+S	Y+T+AL+CH+O+S	3.263460058	3.263460058
1	ytar	Y+T+AR	14	YES	1	1	Y+T+AR	Y+T+AR	3.153442493	3.153442493
1	ytcharg	K+CH+AR+LOCAL_CHAR_G	50	NO	0	0	Y+T+CH+AR+LOCAL_CHAR_G	NONE	NONE	NONE
1	ytedy	Y+T+E+DY	22	YES	1	1	Y+T+E+DY	Y+T+E+DY	3.274994018	3.274994018
1	yteey	Y+T+EE+Y	7	YES	1	1	Y+T+EE+Y	Y+T+EE+Y	2.634011594	2.634011594
1	yteody	Y+T+E+O+DY	34	YES	1	1	Y+T+E+O+DY	Y+T+E+O+DY	3.180503382	3.180503382
1	yteoor	Y+T+E+O+OR	15	YES	1	1	Y+T+E+O+OR	Y+T+E+O+OR	3.356028367	3.356028367
1	yteos	Y+T+E+O+S_ADDR	12	NO	0	0	Y+T+E+O+S	NONE	NONE	NONE
1	ytey	T+E+Y	4	NO	0	0	Y+T+E+Y	NONE	NONE	NONE
1	ytoiin	Y+T+O+IIN	100	YES	1	1	Y+T+O+IIN	Y+T+O+IIN	2.911936024	2.911936024
1	yty	Y+T+Y	4	YES	1	1	Y+T+Y	Y+T+Y	2.370960409	2.370960409
1	zepchy	S+E+P+CH+Y	0	NO	0	0	NONE	NONE	NONE	NONE
2	aiin	AIIN	26	YES	1	1	AIIN	AIIN	4.455805417	4.455805417
2	alor	AL+OR	10	YES	1	1	AL+OR	AL+OR	4.022055564	4.022055564
2	amy	AM_ADDR+Y	3	YES	1	1	AM_ADDR+Y	AM_ADDR+Y	4.754226255	4.754226255
2	araiin	AR+AIIN	100	YES	1	1	AR+AIIN	AR+AIIN	4.374579477	4.374579477
2	archeey	AR+CH+EE+Y	33	YES	2	2	AR+SH+EE+Y	AR+SH+EE+Y	4.138423540	4.138423540
2	archytaiin	AR+CH+Y+T+AIIN	100	YES	1	1	AR+CH+Y+T+AIIN	AR+CH+Y+T+AIIN	4.079384556	4.079384556
2	arol	AR+OL	8	YES	1	1	AR+OL	AR+OL	3.500899869	3.500899869
2	arsa	AR+S+A_ADDR	13	YES	1	1	AR+S+A_ADDR	AR+S+A_ADDR	4.226982016	4.226982016
2	ay	A_ADDR+Y	1	YES	1	1	A_ADDR+Y	A_ADDR+Y	3.520857416	3.520857416
2	ch	CH	2	YES	1	1	CH	CH	3.937456566	3.937456566
2	cha	CH+A_ADDR	2	YES	1	1	CH+A_ADDR	CH+A_ADDR	3.534980747	3.534980747
2	chair	CH+AIR	26	YES	1	1	CH+AIR	CH+AIR	3.886367589	3.886367589
2	cham	CH+AM_ADDR	7	YES	1	1	CH+AM_ADDR	CH+AM_ADDR	3.168776651	3.168776651
2	chcfhdy	CH+O+CH+LOCAL_CHAR_F+Y	38	NO	0	0	CH+CH+LOCAL_CHAR_F+DY	NONE	NONE	NONE
2	chckh	CH+K	9	YES	1	1	CH+K	CH+K	2.790233626	2.790233626
2	chckhal	CH+CH+K+AL	22	YES	2	2	CH+K+AL	CH+K+AL	2.995005278	2.097725897
2	chckhey	CH+CH+K+E+Y	9	YES	1	1	CH+CH+K+E+Y	CH+CH+K+E+Y	2.347230799	2.347230799
2	chcth	CH+CH+T	8	YES	1	1	CH+CH+T	CH+CH+T	2.723796629	2.723796629
2	chcthal	CH+T+AL	22	YES	2	2	CH+CH+T+AL	CH+CH+T+AL	3.077191209	2.935875230
2	chcthedy	CH+CH+T+E+DY	62	YES	1	1	CH+CH+T+E+DY	CH+CH+T+E+DY	2.901567543	2.901567543
2	chcthol	CH+CH+T+OL	30	YES	1	1	CH+CH+T+OL	CH+CH+T+OL	2.935875230	2.935875230
2	chcthy	CH+CH+T+Y	9	YES	1	1	CH+CH+T+Y	CH+CH+T+Y	2.725043125	2.725043125
2	chdam	CHD+AM_ADDR	23	YES	1	1	CHD+AM_ADDR	CHD+AM_ADDR	4.101252793	4.101252793
2	chealor	AL+OR	53	YES	2	2	CH+E+AL+OR	CH+E+AL+OR	4.022055564	3.192719354
2	chealy	AL+Y	15	YES	2	2	CH+E+AL+Y	CH+E+AL+Y	2.612923874	3.192719354
2	chear	CH+E+AR	14	YES	1	1	CH+E+AR	CH+E+AR	3.044851784	3.044851784
2	checkhey	CH+E+CH+K+E+Y	28	YES	1	1	CH+E+CH+K+E+Y	CH+E+CH+K+E+Y	2.343140735	2.343140735
2	checphedy	CH+E+CH+P+E+DY	100	YES	1	2	CH+E+CH+P+E+DY	CH+P+E+DY	2.842260354	2.289818244
2	checthy	CH+T+Y	13	YES	2	2	CH+E+CH+T+Y	CH+E+CH+T+Y	2.421931503	2.734547182
2	ched	CHD	14	YES	1	1	CHD	CHD	4.259784373	4.259784373
2	cheeg	SH+EE+LOCAL_CHAR_G	25	YES	3	3	CH+EE+LOCAL_CHAR_G	CH+EE+LOCAL_CHAR_G	3.187143279	3.279876275
2	cheeody	CH+EE+O+D_ADDR+Y	63	YES	2	2	CH+EE+O+DY	CH+EE+O+DY	2.842856130	3.169906842
2	cheeol	SH+EE+OL	25	YES	2	2	CH+EE+OL	CH+EE+OL	2.648950075	3.279876275
2	cheeor	CH+EE+OR	36	YES	1	1	CH+EE+OR	CH+EE+OR	3.279876275	3.279876275
2	chefar	CH+E+LOCAL_CHAR_F+AR	34	YES	1	1	CH+E+LOCAL_CHAR_F+AR	CH+E+LOCAL_CHAR_F+AR	3.192719354	3.192719354
2	chekar	CH+K+AR	52	YES	1	1	CH+K+AR	CH+K+AR	2.500529425	2.500529425
2	chekeedy	CH+K+EE+DY	100	YES	1	1	CH+K+EE+DY	CH+K+EE+DY	2.351227368	2.351227368
2	chekody	CH+K+O+D_ADDR+Y	79	YES	3	3	CH+K+O+DY	CH+K+O+DY	2.984198834	2.299992909
2	chekoy	CH+K+O+Y	17	YES	1	1	CH+K+O+Y	CH+K+O+Y	2.824200674	2.824200674
2	cheo	CH+E+O	4	YES	1	1	CH+E+O	CH+E+O	2.316323847	2.316323847
2	cheodain	CH+E+O+D_ADDR+AIN	100	YES	1	1	CH+E+O+D_ADDR+AIN	CH+E+O+D_ADDR+AIN	2.637327649	2.637327649
2	cheok	CH+E+O+K	12	YES	1	1	CH+E+O+K	CH+E+O+K	2.211410972	2.211410972
2	cheol	CH+E+O+L	10	YES	2	2	CH+E+OL	CH+E+OL	1.947059804	2.664245150
2	cheom	CH+E+O+AM_ADDR	8	YES	1	1	CH+E+O+AM_ADDR	CH+E+O+AM_ADDR	2.609897005	2.609897005
2	cheos	CH+E+O+S	16	YES	1	1	CH+E+O+S	CH+E+O+S	2.609897005	2.609897005
2	cheoy	CH+E+O+Y	4	YES	1	1	CH+E+O+Y	CH+E+O+Y	2.179342442	2.179342442
2	chep	CH+E+P	6	YES	1	1	CH+E+P	CH+E+P	2.664245150	2.664245150
2	chetedy	CH+E+T+E+D_ADDR+Y	70	YES	2	2	CH+E+T+E+DY	CH+E+T+E+DY	2.642539210	2.699198229
2	chkedy	CH+K+E+D_ADDR+Y	12	YES	2	3	CH+K+E+DY	CH+K+E+DY	2.695112125	2.418166575
2	chkeeal	CH+K+EE+AL	14	YES	1	1	CH+K+EE+AL	CH+K+EE+AL	2.781781931	2.781781931
2	chocfhey	CH+O+CH+LOCAL_CHAR_F+E+Y	25	YES	1	1	CH+O+CH+LOCAL_CHAR_F+E+Y	CH+O+CH+LOCAL_CHAR_F+E+Y	2.953397224	2.953397224
2	chodl	CH+O+D_ADDR+L	14	YES	1	1	CH+O+D_ADDR+L	CH+O+D_ADDR+L	2.906917182	2.906917182
2	chody	CH+O+D_ADDR+Y	18	YES	2	2	CH+O+DY	CH+O+DY	2.906917182	3.142118264
2	choeey	HO+EE+Y	14	YES	2	2	CH+O+EE+Y	CH+O+EE+Y	4.167308025	3.059700433
2	chog	HO+LOCAL_CHAR_G	8	YES	3	3	CH+O+LOCAL_CHAR_G	CH+O+LOCAL_CHAR_G	4.295014156	3.142118264
2	chokar	OK+AR	37	YES	1	1	OK+AR	OK+AR	3.296965806	3.296965806
2	chokchol	OK+OL	100	YES	2	2	OK+CH+OL	OK+CH+OL	2.760486502	3.177401519
2	chokees	OK+EE+S	63	YES	2	1	CH+OK+EE+S	OK+EE+S	2.606569817	2.606569817
2	chokeey	OK+EE+Y	27	YES	1	1	OK+EE+Y	OK+EE+Y	2.361796909	2.361796909
2	chokeol	OK+E+OL	32	YES	2	1	CH+OK+E+OL	OK+E+OL	2.139114105	2.139114105
2	chokol	OK+OL	22	YES	1	1	OK+OL	OK+OL	2.760486502	2.760486502
2	chokshor	OK+OR	100	NO	0	0	OK+SH+OR	NONE	NONE	NONE
2	choky	OK+Y	9	YES	1	1	OK+Y	OK+Y	2.329097207	2.329097207
2	cholkeedy	OL+K+EE+DY	100	YES	2	2	CH+OL+K+EE+DY	CH+OL+K+EE+DY	2.470546046	3.483891769
2	chorain	OR+AIN	100	NO	0	0	CH+OR+AIN	NONE	NONE	NONE
2	chorshedy	CH+OR+SH+E+DY	100	YES	1	1	CH+OR+SH+E+DY	CH+OR+SH+E+DY	3.532265815	3.532265815
2	chosals	CH+O+S+AL+S	100	YES	1	1	CH+O+S+AL+S	CH+O+S+AL+S	3.180448633	3.180448633
2	chotey	CH+OT+E+Y	18	YES	1	1	CH+OT+E+Y	CH+OT+E+Y	3.380738947	3.380738947
2	chpchy	CH+P+CH+Y	16	YES	1	2	CH+P+CH+Y	CH+P+Y	3.279190155	2.614747082
2	chpor	CH+P+OR	13	YES	1	1	CH+P+OR	CH+P+OR	2.614747082	2.614747082
2	chpsheedy	CH+P+SH+EE+DY	100	YES	1	1	CH+P+SH+EE+DY	CH+P+SH+EE+DY	3.370765362	3.370765362
2	chtal	CH+T+AL	10	YES	1	1	CH+T+AL	CH+T+AL	3.077191209	3.077191209
2	chteey	CH+T+EE+Y	10	YES	1	1	CH+T+EE+Y	CH+T+EE+Y	3.218590894	3.218590894
2	chtor	CH+T+OR	14	YES	1	1	CH+T+OR	CH+T+OR	2.538998005	2.538998005
2	chty	CH+T+Y	4	YES	1	1	CH+T+Y	CH+T+Y	2.421931503	2.421931503
2	chykchy	Y+K+CH+Y	20	YES	2	2	CH+Y+K+Y	CH+Y+K+Y	2.911427940	3.845496407
2	chykey	CH+Y+K+E+Y	5	YES	1	1	CH+Y+K+E+Y	CH+Y+K+E+Y	3.659585190	3.659585190
2	chypcham	CH+Y+P+CH+AM_ADDR	66	YES	1	1	CH+Y+P+CH+AM_ADDR	CH+Y+P+CH+AM_ADDR	3.835278611	3.835278611
2	ckhar	CH+K+AR	15	YES	1	1	CH+K+AR	CH+K+AR	2.500529425	2.500529425
2	ckhol	CH+K+OL	16	YES	1	1	CH+K+OL	CH+K+OL	2.255756516	2.255756516
2	cphaldy	CH+P+AL+DY	23	YES	1	1	CH+P+AL+DY	CH+P+AL+DY	3.068358050	3.068358050
2	cphealy	CH+P+E+AL+Y	11	YES	1	1	CH+P+E+AL+Y	CH+P+E+AL+Y	3.024994986	3.024994986
2	cpheody	CH+P+E+O+DY	18	YES	1	1	CH+P+E+O+DY	CH+P+E+O+DY	3.024994986	3.024994986
2	cphoy	CH+P+O+Y	4	YES	1	1	CH+P+O+Y	CH+P+O+Y	2.915574800	2.915574800
2	cthal	CH+T+AL	5	YES	1	1	CH+T+AL	CH+T+AL	3.077191209	3.077191209
2	ctho	CH+T+O	4	YES	1	1	CH+T+O	CH+T+O	2.696584575	2.696584575
2	cthoor	CH+T+O+OR	12	YES	1	1	CH+T+O+OR	CH+T+O+OR	2.914105587	2.914105587
2	dair	D_ADDR+AIR	42	YES	1	1	D_ADDR+AIR	D_ADDR+AIR	3.356421888	3.356421888
2	dalal	AL+AL	19	YES	1	1	AL+AL	AL+AL	3.304464626	3.304464626
2	dals	AL+S	22	YES	1	1	AL+S	AL+S	3.670668722	3.670668722
2	dalshedy	AL+SH+E+DY	100	YES	1	1	AL+SH+E+DY	AL+SH+E+DY	3.716077087	3.716077087
2	daraiin	D_ADDR+AR+AIIN	100	YES	1	1	D_ADDR+AR+AIIN	D_ADDR+AR+AIIN	3.336936193	3.336936193
2	daram	DA+R+A_ADDR+AM_ADDR	59	YES	15	15	D_ADDR+AR+AM_ADDR	D_ADDR+AR+AM_ADDR	3.845912761	3.336936193
2	darchey	AR+CH+EE+Y	45	NO	0	0	D_ADDR+AR+Y	NONE	NONE	NONE
2	dchaiin	D_ADDR+CH+AIIN	100	YES	1	1	D_ADDR+CH+AIIN	D_ADDR+CH+AIIN	3.267509462	3.267509462
2	dchedy	D_ADDR+CHD+Y	57	YES	1	1	D_ADDR+CHD+Y	D_ADDR+CHD+Y	3.917883019	3.917883019
2	dcheedy	D_ADDR+CH+EE+D_ADDR+Y	100	YES	2	2	D_ADDR+CH+EE+DY	D_ADDR+CH+EE+DY	3.185998430	3.370845496
2	dcheo	D_ADDR+CH+E+O	11	YES	1	1	D_ADDR+CH+E+O	D_ADDR+CH+E+O	2.761874882	2.761874882
2	dedy	D_ADDR+E+DY	16	YES	1	1	D_ADDR+E+DY	D_ADDR+E+DY	3.917883019	3.917883019
2	deeedy	D_ADDR+EEE+D_ADDR+Y	83	YES	4	4	D_ADDR+EEE+DY	D_ADDR+EEE+DY	3.891144342	3.917883019
2	dl	L	2	NO	0	0	D_ADDR+L	NONE	NONE	NONE
2	dloo	D_ADDR+L+O+O	4	YES	1	1	D_ADDR+L+O+O	D_ADDR+L+O+O	3.469480131	3.469480131
2	dn	D_ADDR+AN	2	NO	0	0	D_ADDR+IIN	NONE	NONE	NONE
2	doaiin	D_ADDR+O+AIIN	96	YES	1	1	D_ADDR+O+AIIN	D_ADDR+O+AIIN	3.410340395	3.410340395
2	dody	D_ADDR+O+DY	14	YES	1	1	D_ADDR+O+DY	D_ADDR+O+DY	3.410340395	3.410340395
2	dodyd	D_ADDR+O+DY+D_LABEL	51	YES	2	2	D_ADDR+O+DY+D_ADDR	D_ADDR+O+DY+D_ADDR	3.485110243	3.485110243
2	doigom	D_ADDR+O+LOCAL_CHAR_I+G_LABEL+O+M_LOCAL	32	YES	11	11	D_ADDR+O+LOCAL_CHAR_G+O+AM_ADDR	D_ADDR+O+LOCAL_CHAR_G+O+AM_ADDR	3.570561498	3.534956808
2	doiir	D_ADDR+O+IIN+R	54	YES	2	2	D_ADDR+O+R	D_ADDR+O+R	3.274278138	3.410340395
2	dokan	D_ADDR+OK+AN	17	YES	1	1	D_ADDR+OK+AN	D_ADDR+OK+AN	3.917883019	3.917883019
2	doldy	OL+DY	31	YES	5	4	D_ADDR+OL+DY	D_ADDR+OL+DY	2.678279533	3.336936193
2	dolkain	D_ADDR+OL+K+AIN	86	YES	1	1	D_ADDR+OL+K+AIN	D_ADDR+OL+K+AIN	3.426386882	3.426386882
2	dolkchy	D_ADDR+OL+K+Y	36	YES	2	2	D_ADDR+OL+K+CH+Y	D_ADDR+OL+K+CH+Y	3.426386882	3.486020674
2	doy	D_ADDR+O+Y	3	YES	1	1	D_ADDR+O+Y	D_ADDR+O+Y	3.410340395	3.410340395
2	dsheckhy	D_ADDR+SH+E+CH+K+Y	100	YES	1	1	D_ADDR+SH+E+CH+K+Y	D_ADDR+SH+E+CH+K+Y	3.099696990	3.099696990
2	dshees	D_ADDR+SH+EE+S	73	YES	1	1	D_ADDR+SH+EE+S	D_ADDR+SH+EE+S	3.586659035	3.586659035
2	dsheol	SH+E+OL	28	YES	2	2	D_ADDR+SH+E+OL	D_ADDR+SH+E+OL	2.090710940	3.375826929
2	dsholyd	D_ADDR+SH+OL+Y+D_ADDR	100	YES	1	1	D_ADDR+SH+OL+Y+D_ADDR	D_ADDR+SH+OL+Y+D_ADDR	3.619580801	3.619580801
2	dykain	D_ADDR+Y+K+AIN	44	YES	1	1	D_ADDR+Y+K+AIN	D_ADDR+Y+K+AIN	3.485110243	3.485110243
2	dypchy	D_ADDR+Y+P+Y	30	YES	6	6	DY+P+CH+Y	DY+P+CH+Y	3.485110243	4.577043712
2	ety	E+T+Y	3	YES	1	1	E+T+Y	E+T+Y	3.803834285	3.803834285
2	etyd	E+T+Y	8	YES	2	2	E+T+Y+D_ADDR	E+T+Y+D_ADDR	3.803834285	3.799905355
2	fachys	LOCAL_CHAR_F+A_ADDR+CH+Y+S	34	YES	4	4	LOCAL_CHAR_F+CH+Y	LOCAL_CHAR_F+CH+Y	4.141888569	3.940131403
2	far	LOCAL_CHAR_F+AR	7	YES	1	1	LOCAL_CHAR_F+AR	LOCAL_CHAR_F+AR	4.499587505	4.499587505
2	foar	LOCAL_CHAR_F+O+AR	8	YES	1	1	LOCAL_CHAR_F+O+AR	LOCAL_CHAR_F+O+AR	4.320738037	4.320738037
2	g	LOCAL_CHAR_G	2	YES	1	1	LOCAL_CHAR_G	LOCAL_CHAR_G	5.239244566	5.239244566
2	kain	K+AIN	11	YES	1	1	K+AIN	K+AIN	3.958633860	3.958633860
2	kalol	K+AL+OL	11	YES	1	1	K+AL+OL	K+AL+OL	3.651482672	3.651482672
2	kchaiin	K+CH+AIIN	100	YES	1	1	K+CH+AIIN	K+CH+AIIN	3.334075979	3.334075979
2	kchal	K+CH+AL	11	YES	1	1	K+CH+AL	K+CH+AL	3.334075979	3.334075979
2	kcheey	K+CH+EE+Y	18	YES	1	1	K+CH+EE+Y	K+CH+EE+Y	3.213266605	3.213266605
2	kchey	K+CH+E+Y	10	YES	1	1	K+CH+E+Y	K+CH+E+Y	3.213266605	3.213266605
2	keeedy	K+EEE+D_ADDR+Y	31	YES	4	4	K+EEE+DY	K+EEE+DY	3.888856170	3.915022804
2	keeodaiin	K+EE+O+D_ADDR+AIIN	100	YES	1	1	K+EE+O+D_ADDR+AIIN	K+EE+O+D_ADDR+AIIN	2.927925400	2.927925400
2	keeokechy	K+EE+O+K+E+CH+Y	63	YES	3	3	K+EE+OK+E+CH+Y	K+EE+OK+E+CH+Y	3.405531590	3.568927089
