event_id	page	record	statement_id	statement_ordinal	surface	component_parse	event_role	atomic_card_value_de	source_action_de	revised_event_reading_de	meaning_preserved	macro_id	natural_complete_statement_de	event_retained_in_full_sequence
E236	f83r	B3	B3-S004	1	qokaiin	OK+AIIN	ACTION	nach vorgeschriebenem Maß in Einsatz bringen	einsetzen	bis zum Sollmaß beschicken	YES	WM04	An der oberen Fächerstation: Die vorgesehene Menge einfüllen. Vollfolge: bis zum Sollmaß beschicken. Angaben: danach · bezeichnete Stelle | von dort.	YES
E237	f83r	B3	B3-S004	2	qotal	OT+AL	ARGUMENT_OR_STATE	danach · bezeichnete Stelle	NON_ACTION_CONTRIBUTION	danach · bezeichnete Stelle	YES	WM04	An der oberen Fächerstation: Die vorgesehene Menge einfüllen. Vollfolge: bis zum Sollmaß beschicken. Angaben: danach · bezeichnete Stelle | von dort.	YES
E238	f83r	B3	B3-S004	3	dar	AR	ARGUMENT_OR_STATE	von dort	NON_ACTION_CONTRIBUTION	von dort	YES	WM04	An der oberen Fächerstation: Die vorgesehene Menge einfüllen. Vollfolge: bis zum Sollmaß beschicken. Angaben: danach · bezeichnete Stelle | von dort.	YES
E239	f83r	B3	B3-S005	1	schedy	CHD+DY	ACTION	überführen und den Schritt schließen	umfüllen	umfüllen	YES	WM01	Am runden Gefäß: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: umfüllen.	YES
E240	f83r	B3	B3-S006	1	chedchy	CHD+Y	ACTION	diesen Posten umsetzen	umsetzen	umschöpfen	YES	NONE	Bei dem runden Gefäß: umschöpfen; dann anlegen; dann in die nächste Station weitergeben.	YES
E241	f83r	B3	B3-S006	2	qokal	OK+AL	ACTION	den laufenden Posten an bezeichnete Stelle ansetzen	anlegen	anlegen	YES	NONE	Bei dem runden Gefäß: umschöpfen; dann anlegen; dann in die nächste Station weitergeben.	YES
E242	f83r	B3	B3-S006	3	olchedy	OL+CHD+DY	ACTION	fortsetzen den laufenden Posten umsetzen; Schritt schließen	überführen	in die nächste Station weitergeben	YES	NONE	Bei dem runden Gefäß: umschöpfen; dann anlegen; dann in die nächste Station weitergeben.	YES
E243	f83r	B3	B3-S007	1	qokaiin	OK+AIIN	ACTION	nach vorgeschriebenem Maß in Einsatz bringen	einsetzen	bis zum Sollmaß beschicken	YES	NONE	Bei dem runden Gefäß: bis zum Sollmaß beschicken; dann umschöpfen; dann einwirken lassen.	YES
E244	f83r	B3	B3-S007	2	chedy	CHD+Y	ACTION	den aktuellen Posten umsetzen	umsetzen	umschöpfen	YES	NONE	Bei dem runden Gefäß: bis zum Sollmaß beschicken; dann umschöpfen; dann einwirken lassen.	YES
E245	f83r	B3	B3-S007	3	qokeedy	OK+EE+DY	ACTION	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	einwirken lassen	YES	NONE	Bei dem runden Gefäß: bis zum Sollmaß beschicken; dann umschöpfen; dann einwirken lassen.	YES
E246	f83r	B3	B3-S008	1	lchedy	L+CHD+DY	ACTION	weiterleiten, überführen und den Schritt schließen	abführen + überführen	abführen + überführen	YES	WM01	Am runden Gefäß: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: abführen + überführen.	YES
E247	f83r	B3	B3-S009	1	qoky	OK+Y	ACTION	den aktuellen Posten in Einsatz bringen	einsetzen	den Arbeitsstoff einsetzen	YES	WM04	Am runden Gefäß: Die vorgesehene Menge einfüllen. Vollfolge: den Arbeitsstoff einsetzen.	YES
E248	f83r	B3	B3-S010	1	pchedal	P+CHD+AL	ACTION	den laufenden Posten an bezeichnete Stelle hineingeben und umsetzen	einfüllen + umfüllen	einfüllen + umfüllen	YES	WM06	Am korbartigen Gefäß: Eine Portion einfüllen, weiterführen und abschließen. Vollfolge: einfüllen + umfüllen. Angaben: danach · kurz; Schritt schließen.	YES
E249	f83r	B3	B3-S010	2	otedy	OT+E+DY	ARGUMENT_OR_STATE	danach · kurz; Schritt schließen	NON_ACTION_CONTRIBUTION	danach · kurz; Schritt schließen	YES	WM06	Am korbartigen Gefäß: Eine Portion einfüllen, weiterführen und abschließen. Vollfolge: einfüllen + umfüllen. Angaben: danach · kurz; Schritt schließen.	YES
E250	f83r	B3	B3-S011	1	shecthedchy	SH+E+CTH+CHD+Y	ACTION	diesen Posten kurz halten und umsetzen bis bereit	halten + umsetzen	halten + umsetzen	YES	NONE	Bei dem korbartigen Gefäß: halten + umsetzen; dann den Arbeitsstoff einsetzen; dann umschöpfen. Angaben: von dort · dieser Posten.	YES
E251	f83r	B3	B3-S011	2	qoky	OK+Y	ACTION	den aktuellen Posten in Einsatz bringen	einsetzen	den Arbeitsstoff einsetzen	YES	NONE	Bei dem korbartigen Gefäß: halten + umsetzen; dann den Arbeitsstoff einsetzen; dann umschöpfen. Angaben: von dort · dieser Posten.	YES
E252	f83r	B3	B3-S011	3	chedy	CHD+Y	ACTION	den aktuellen Posten umsetzen	umsetzen	umschöpfen	YES	NONE	Bei dem korbartigen Gefäß: halten + umsetzen; dann den Arbeitsstoff einsetzen; dann umschöpfen. Angaben: von dort · dieser Posten.	YES
E253	f83r	B3	B3-S011	4	chary	AR+Y	ARGUMENT_OR_STATE	von dort · dieser Posten	NON_ACTION_CONTRIBUTION	von dort · dieser Posten	YES	NONE	Bei dem korbartigen Gefäß: halten + umsetzen; dann den Arbeitsstoff einsetzen; dann umschöpfen. Angaben: von dort · dieser Posten.	YES
E254	f83r	B3	B3-S012	1	sor	OR	ARGUMENT_OR_STATE	Ansatz	NON_ACTION_CONTRIBUTION	Ansatz	YES	WM03	Am korbartigen Gefäß: Ruhen und absetzen lassen; danach abschließen. Vollfolge: absetzen lassen. Angaben: Ansatz.	YES
E255	f83r	B3	B3-S012	2	shedy	SHED+DY	ACTION	absetzen und den Schritt schließen	absetzen lassen	absetzen lassen	YES	WM03	Am korbartigen Gefäß: Ruhen und absetzen lassen; danach abschließen. Vollfolge: absetzen lassen. Angaben: Ansatz.	YES
E256	f83r	B3	B3-S013	1	qokaiin	OK+AIIN	ACTION	nach vorgeschriebenem Maß in Einsatz bringen	einsetzen	bis zum Sollmaß beschicken	YES	WM05	Am korbartigen Gefäß: Eine Portion einfüllen, einwirken lassen und abschließen. Vollfolge: bis zum Sollmaß beschicken → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dieser Posten.	YES
E257	f83r	B3	B3-S013	2	chkain	K+AIN	ACTION	den laufenden Posten nach Portion zuführen	dosiert zugeben	dosiert zugeben	YES	WM05	Am korbartigen Gefäß: Eine Portion einfüllen, einwirken lassen und abschließen. Vollfolge: bis zum Sollmaß beschicken → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dieser Posten.	YES
E258	f83r	B3	B3-S013	3	shcthey	CTH+E+Y	ARGUMENT_OR_STATE	bereit · kurz · dieser Posten	NON_ACTION_CONTRIBUTION	bereit · kurz · dieser Posten	YES	WM05	Am korbartigen Gefäß: Eine Portion einfüllen, einwirken lassen und abschließen. Vollfolge: bis zum Sollmaß beschicken → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dieser Posten.	YES
E259	f83r	B3	B3-S013	4	qokedy	OK+E+DY	ACTION	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	einwirken lassen	YES	WM05	Am korbartigen Gefäß: Eine Portion einfüllen, einwirken lassen und abschließen. Vollfolge: bis zum Sollmaß beschicken → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dieser Posten.	YES
E260	f83r	B3	B3-S014	1	okair	OK+AIR	ACTION	den laufenden Posten durch laufender Bestand ansetzen	einleiten	einleiten	YES	WM14	Am korbartigen Gefäß: Weiterführen, auffangen oder absetzen und abschließen. Vollfolge: einleiten → ruhen lassen.	YES
E261	f83r	B3	B3-S014	2	sheedy	SH+EE+DY	ACTION	den laufenden Posten länger halten; Schritt schließen	ruhen lassen	ruhen lassen	YES	WM14	Am korbartigen Gefäß: Weiterführen, auffangen oder absetzen und abschließen. Vollfolge: einleiten → ruhen lassen.	YES
E262	f83r	B3	B3-S015	1	lchedy	L+CHD+DY	ACTION	weiterleiten, überführen und den Schritt schließen	abführen + überführen	abführen + überführen	YES	WM01	Am korbartigen Gefäß: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: abführen + überführen.	YES
E263	f83r	B3	B3-S016	1	lo	L+O	ACTION	den Arbeitsgang führen	führen	führen	YES	WM13	Am korbartigen Gefäß: Von der vorigen Station übernehmen, beschicken, weiterführen und abschließen. Vollfolge: führen → einsetzen + überführen.	YES
E264	f83r	B3	B3-S016	2	qokchedy	OK+CHD+DY	ACTION	den laufenden Posten ansetzen und umsetzen; Schritt schließen	einsetzen + überführen	einsetzen + überführen	YES	WM13	Am korbartigen Gefäß: Von der vorigen Station übernehmen, beschicken, weiterführen und abschließen. Vollfolge: führen → einsetzen + überführen.	YES
E265	f83r	B3	B3-S017	1	qokeedy	OK+EE+DY	ACTION	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	einwirken lassen	YES	WM02	Im getrennten Zwischenbereich: Einwirken oder stehen lassen und danach abschließen. Vollfolge: einwirken lassen.	YES
E266	f83r	B3	B3-S018	1	shedy	SHED+DY	ACTION	absetzen und den Schritt schließen	absetzen lassen	absetzen lassen	YES	WM03	Im getrennten Zwischenbereich: Ruhen und absetzen lassen; danach abschließen. Vollfolge: absetzen lassen.	YES
E267	f83r	B3	B3-S019	1	qokshedy	OK+SH+E+DY	ACTION	den laufenden Posten kurz ansetzen und halten; Schritt schließen	einwirken lassen + ruhen lassen	einwirken lassen + ruhen lassen	YES	WM09	Im getrennten Zwischenbereich: Einwirken lassen, absetzen und abschließen. Vollfolge: einwirken lassen + ruhen lassen.	YES
E268	f83r	B3	B3-S020	1	dal	AL	ARGUMENT_OR_STATE	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	bezeichnete Stelle	YES	WM01	Im getrennten Zwischenbereich: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: hinleiten + umfüllen. Angaben: bezeichnete Stelle.	YES
E269	f83r	B3	B3-S020	2	lchedy	L+CHD+DY	ACTION	weiterleiten, überführen und den Schritt schließen	hinleiten + umfüllen	hinleiten + umfüllen	YES	WM01	Im getrennten Zwischenbereich: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: hinleiten + umfüllen. Angaben: bezeichnete Stelle.	YES
E270	f83r	B3	B3-S021	1	qokaiin	OK+AIIN	ACTION	nach vorgeschriebenem Maß in Einsatz bringen	einsetzen	bis zum Sollmaß beschicken	YES	NONE	Bei dem getrennten Zwischenbereich: bis zum Sollmaß beschicken; dann ablagern; dann stehen lassen; dann umfüllen. Angaben: bereit · dieser Posten | bezeichnete Stelle | dieser Posten | vorgeschriebenes Maß | dieser Posten | bezeichnete Stelle | bereit · dieser Posten.	YES
E271	f83r	B3	B3-S021	2	shcthy	CTH+Y	ARGUMENT_OR_STATE	bereit · dieser Posten	NON_ACTION_CONTRIBUTION	bereit · dieser Posten	YES	NONE	Bei dem getrennten Zwischenbereich: bis zum Sollmaß beschicken; dann ablagern; dann stehen lassen; dann umfüllen. Angaben: bereit · dieser Posten | bezeichnete Stelle | dieser Posten | vorgeschriebenes Maß | dieser Posten | bezeichnete Stelle | bereit · dieser Posten.	YES
E272	f83r	B3	B3-S021	3	dal	AL	ARGUMENT_OR_STATE	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	bezeichnete Stelle	YES	NONE	Bei dem getrennten Zwischenbereich: bis zum Sollmaß beschicken; dann ablagern; dann stehen lassen; dann umfüllen. Angaben: bereit · dieser Posten | bezeichnete Stelle | dieser Posten | vorgeschriebenes Maß | dieser Posten | bezeichnete Stelle | bereit · dieser Posten.	YES
E273	f83r	B3	B3-S021	4	sy	Y	ARGUMENT_OR_STATE	dieser Posten	NON_ACTION_CONTRIBUTION	dieser Posten	YES	NONE	Bei dem getrennten Zwischenbereich: bis zum Sollmaß beschicken; dann ablagern; dann stehen lassen; dann umfüllen. Angaben: bereit · dieser Posten | bezeichnete Stelle | dieser Posten | vorgeschriebenes Maß | dieser Posten | bezeichnete Stelle | bereit · dieser Posten.	YES
E274	f83r	B3	B3-S021	5	saiin	AIIN	ARGUMENT_OR_STATE	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	vorgeschriebenes Maß	YES	NONE	Bei dem getrennten Zwischenbereich: bis zum Sollmaß beschicken; dann ablagern; dann stehen lassen; dann umfüllen. Angaben: bereit · dieser Posten | bezeichnete Stelle | dieser Posten | vorgeschriebenes Maß | dieser Posten | bezeichnete Stelle | bereit · dieser Posten.	YES
E275	f83r	B3	B3-S021	6	shedal	SHED+AL	ACTION	den laufenden Posten an bezeichnete Stelle absetzen	ablagern	ablagern	YES	NONE	Bei dem getrennten Zwischenbereich: bis zum Sollmaß beschicken; dann ablagern; dann stehen lassen; dann umfüllen. Angaben: bereit · dieser Posten | bezeichnete Stelle | dieser Posten | vorgeschriebenes Maß | dieser Posten | bezeichnete Stelle | bereit · dieser Posten.	YES
E276	f83r	B3	B3-S021	7	shecthy	SH+E+CTH+Y	ACTION	diesen Posten kurz halten bis bereit	halten	stehen lassen	YES	NONE	Bei dem getrennten Zwischenbereich: bis zum Sollmaß beschicken; dann ablagern; dann stehen lassen; dann umfüllen. Angaben: bereit · dieser Posten | bezeichnete Stelle | dieser Posten | vorgeschriebenes Maß | dieser Posten | bezeichnete Stelle | bereit · dieser Posten.	YES
E277	f83r	B3	B3-S021	8	chey	Y	ARGUMENT_OR_STATE	dieser Posten	NON_ACTION_CONTRIBUTION	dieser Posten	YES	NONE	Bei dem getrennten Zwischenbereich: bis zum Sollmaß beschicken; dann ablagern; dann stehen lassen; dann umfüllen. Angaben: bereit · dieser Posten | bezeichnete Stelle | dieser Posten | vorgeschriebenes Maß | dieser Posten | bezeichnete Stelle | bereit · dieser Posten.	YES
E278	f83r	B3	B3-S021	9	tal	AL	ARGUMENT_OR_STATE	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	bezeichnete Stelle	YES	NONE	Bei dem getrennten Zwischenbereich: bis zum Sollmaß beschicken; dann ablagern; dann stehen lassen; dann umfüllen. Angaben: bereit · dieser Posten | bezeichnete Stelle | dieser Posten | vorgeschriebenes Maß | dieser Posten | bezeichnete Stelle | bereit · dieser Posten.	YES
E279	f83r	B3	B3-S021	10	shcthy	CTH+Y	ARGUMENT_OR_STATE	bereit · dieser Posten	NON_ACTION_CONTRIBUTION	bereit · dieser Posten	YES	NONE	Bei dem getrennten Zwischenbereich: bis zum Sollmaß beschicken; dann ablagern; dann stehen lassen; dann umfüllen. Angaben: bereit · dieser Posten | bezeichnete Stelle | dieser Posten | vorgeschriebenes Maß | dieser Posten | bezeichnete Stelle | bereit · dieser Posten.	YES
E280	f83r	B3	B3-S021	11	dalchdy	AL+CHD+DY	ACTION	den laufenden Posten an bezeichnete Stelle umsetzen; Schritt schließen	umfüllen	umfüllen	YES	NONE	Bei dem getrennten Zwischenbereich: bis zum Sollmaß beschicken; dann ablagern; dann stehen lassen; dann umfüllen. Angaben: bereit · dieser Posten | bezeichnete Stelle | dieser Posten | vorgeschriebenes Maß | dieser Posten | bezeichnete Stelle | bereit · dieser Posten.	YES
E281	f83r	B3	B3-S022	1	qotchedy	OT+CHD+DY	ACTION	danach den laufenden Posten umsetzen; Schritt schließen	überführen	in die nächste Station weitergeben	YES	WM01	Im getrennten Zwischenbereich: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: in die nächste Station weitergeben.	YES
E282	f83r	B3	B3-S023	1	lchedy	L+CHD+DY	ACTION	weiterleiten, überführen und den Schritt schließen	abführen + überführen	abführen + überführen	YES	WM01	Im getrennten Zwischenbereich: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: abführen + überführen.	YES
E283	f83r	B3	B3-S024	1	tchedy	CHD+DY	ACTION	überführen und den Schritt schließen	überführen	in die nächste Station weitergeben	YES	WM01	Im getrennten Zwischenbereich: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: in die nächste Station weitergeben.	YES
E284	f83r	B3	B3-S025	1	qokchdy	OK+CHD+DY	ACTION	den laufenden Posten ansetzen und umsetzen; Schritt schließen	einsetzen + überführen	einsetzen + überführen	YES	WM06	Im getrennten Zwischenbereich: Eine Portion einfüllen, weiterführen und abschließen. Vollfolge: einsetzen + überführen.	YES
E285	f83r	B3	B3-S026	1	cheedar	EE+AR	ARGUMENT_OR_STATE	länger · von dort	NON_ACTION_CONTRIBUTION	länger · von dort	YES	NONE	Bei dem getrennten Zwischenbereich: ableiten; dann umschöpfen; dann eine Portion einfüllen; dann abkühlen lassen; dann auffangen und stehen lassen. Angaben: länger · von dort | bereit · dieser Posten.	YES
E286	f83r	B3	B3-S026	2	chldaiin	L+AIIN	ACTION	den laufenden Posten nach vorgeschriebenes Maß führen	ableiten	ableiten	YES	NONE	Bei dem getrennten Zwischenbereich: ableiten; dann umschöpfen; dann eine Portion einfüllen; dann abkühlen lassen; dann auffangen und stehen lassen. Angaben: länger · von dort | bereit · dieser Posten.	YES
E287	f83r	B3	B3-S026	3	chedy	CHD+Y	ACTION	den aktuellen Posten umsetzen	umsetzen	umschöpfen	YES	NONE	Bei dem getrennten Zwischenbereich: ableiten; dann umschöpfen; dann eine Portion einfüllen; dann abkühlen lassen; dann auffangen und stehen lassen. Angaben: länger · von dort | bereit · dieser Posten.	YES
E288	f83r	B3	B3-S026	4	qokain	OK+AIN	ACTION	den laufenden Posten nach Portion ansetzen	einsetzen	eine Portion einfüllen	YES	NONE	Bei dem getrennten Zwischenbereich: ableiten; dann umschöpfen; dann eine Portion einfüllen; dann abkühlen lassen; dann auffangen und stehen lassen. Angaben: länger · von dort | bereit · dieser Posten.	YES
E289	f83r	B3	B3-S026	5	checthy	CTH+Y	ARGUMENT_OR_STATE	bereit · dieser Posten	NON_ACTION_CONTRIBUTION	bereit · dieser Posten	YES	NONE	Bei dem getrennten Zwischenbereich: ableiten; dann umschöpfen; dann eine Portion einfüllen; dann abkühlen lassen; dann auffangen und stehen lassen. Angaben: länger · von dort | bereit · dieser Posten.	YES
E290	f83r	B3	B3-S026	6	chealror	AL+R+OR	ACTION	den Ansatz an bezeichnete Stelle abkühlen	abkühlen lassen	abkühlen lassen	YES	NONE	Bei dem getrennten Zwischenbereich: ableiten; dann umschöpfen; dann eine Portion einfüllen; dann abkühlen lassen; dann auffangen und stehen lassen. Angaben: länger · von dort | bereit · dieser Posten.	YES
E291	f83r	B3	B3-S026	7	solkeedy	SOLK+EE+DY	ACTION	den laufenden Posten länger auffangen; Schritt schließen	auffangen und stehen lassen	auffangen und stehen lassen	YES	NONE	Bei dem getrennten Zwischenbereich: ableiten; dann umschöpfen; dann eine Portion einfüllen; dann abkühlen lassen; dann auffangen und stehen lassen. Angaben: länger · von dort | bereit · dieser Posten.	YES
E292	f83r	B3	B3-S027	1	qoteedy	OT+EE+DY	ARGUMENT_OR_STATE	danach · länger; Schritt schließen	NON_ACTION_CONTRIBUTION	danach · länger; Schritt schließen	YES	WM07	Am Figurenpaar in B3: Den laufenden Arbeitsschritt abschließen. Vollfolge: NO_EXPLICIT_ACTION_CARD. Angaben: danach · länger; Schritt schließen.	YES
E293	f83r	B3	B3-S028	1	qokeey	OK+EE+Y	ACTION	den aktuellen Posten länger in Einsatz halten	wirken lassen	wirken lassen	YES	WM02	Am Figurenpaar in B3: Einwirken oder stehen lassen und danach abschließen. Vollfolge: wirken lassen → einwirken lassen.	YES
E294	f83r	B3	B3-S028	2	qokedy	OK+E+DY	ACTION	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	einwirken lassen	YES	WM02	Am Figurenpaar in B3: Einwirken oder stehen lassen und danach abschließen. Vollfolge: wirken lassen → einwirken lassen.	YES
E295	f83r	B3	B3-S029	1	sol	OL	ARGUMENT_OR_STATE	fortsetzen	NON_ACTION_CONTRIBUTION	fortsetzen	YES	WM05	Am Figurenpaar in B3: Eine Portion einfüllen, einwirken lassen und abschließen. Vollfolge: eintragen → einwirken lassen. Angaben: fortsetzen.	YES
E296	f83r	B3	B3-S029	2	cheeety	EEE+T+Y	ACTION	diesen Posten vollständig eintragen	eintragen	eintragen	YES	WM05	Am Figurenpaar in B3: Eine Portion einfüllen, einwirken lassen und abschließen. Vollfolge: eintragen → einwirken lassen. Angaben: fortsetzen.	YES
E297	f83r	B3	B3-S029	3	qokedy	OK+E+DY	ACTION	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	einwirken lassen	YES	WM05	Am Figurenpaar in B3: Eine Portion einfüllen, einwirken lassen und abschließen. Vollfolge: eintragen → einwirken lassen. Angaben: fortsetzen.	YES
E298	f83r	B3	B3-S030	1	qoky	OK+Y	ACTION	den aktuellen Posten in Einsatz bringen	einsetzen	den Arbeitsstoff einsetzen	YES	WM06	Am Figurenpaar in B3: Eine Portion einfüllen, weiterführen und abschließen. Vollfolge: den Arbeitsstoff einsetzen → durchleiten → in die nächste Station weitergeben. Angaben: vorgeschriebenes Maß.	YES
E299	f83r	B3	B3-S030	2	saiin	AIIN	ARGUMENT_OR_STATE	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	vorgeschriebenes Maß	YES	WM06	Am Figurenpaar in B3: Eine Portion einfüllen, weiterführen und abschließen. Vollfolge: den Arbeitsstoff einsetzen → durchleiten → in die nächste Station weitergeben. Angaben: vorgeschriebenes Maß.	YES
E300	f83r	B3	B3-S030	3	schedair	CHD+AIR	ACTION	den laufenden Posten durch laufender Bestand umsetzen	durchleiten	durchleiten	YES	WM06	Am Figurenpaar in B3: Eine Portion einfüllen, weiterführen und abschließen. Vollfolge: den Arbeitsstoff einsetzen → durchleiten → in die nächste Station weitergeben. Angaben: vorgeschriebenes Maß.	YES
E301	f83r	B3	B3-S030	4	otchedy	OT+CHD+DY	ACTION	danach den laufenden Posten umsetzen; Schritt schließen	überführen	in die nächste Station weitergeben	YES	WM06	Am Figurenpaar in B3: Eine Portion einfüllen, weiterführen und abschließen. Vollfolge: den Arbeitsstoff einsetzen → durchleiten → in die nächste Station weitergeben. Angaben: vorgeschriebenes Maß.	YES
E302	f83r	B3	B3-S031	1	qokeedy	OK+EE+DY	ACTION	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	einwirken lassen	YES	WM02	Am Figurenpaar in B3: Einwirken oder stehen lassen und danach abschließen. Vollfolge: einwirken lassen.	YES
E303	f83r	B3	B3-S032	1	chedain	CHD+AIN	ACTION	den laufenden Posten nach Portion umsetzen	abmessen und umsetzen	abmessen und umsetzen	YES	WM11	Am Figurenpaar in B3: Bis zum Sollmaß beschicken und abschließen. Vollfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · vorgeschriebenes Maß | danach · vorgeschriebenes Maß | danach · kurz; Schritt schließen.	YES
E304	f83r	B3	B3-S032	2	chedy	CHD+Y	ACTION	den aktuellen Posten umsetzen	abmessen und umsetzen	abmessen und umsetzen	YES	WM11	Am Figurenpaar in B3: Bis zum Sollmaß beschicken und abschließen. Vollfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · vorgeschriebenes Maß | danach · vorgeschriebenes Maß | danach · kurz; Schritt schließen.	YES
E305	f83r	B3	B3-S032	3	qotedaiin	OT+E+AIIN	ARGUMENT_OR_STATE	danach · kurz · vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	danach · kurz · vorgeschriebenes Maß	YES	WM11	Am Figurenpaar in B3: Bis zum Sollmaß beschicken und abschließen. Vollfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · vorgeschriebenes Maß | danach · vorgeschriebenes Maß | danach · kurz; Schritt schließen.	YES
E306	f83r	B3	B3-S032	4	otaiin	OT+AIIN	ARGUMENT_OR_STATE	danach · vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	danach · vorgeschriebenes Maß	YES	WM11	Am Figurenpaar in B3: Bis zum Sollmaß beschicken und abschließen. Vollfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · vorgeschriebenes Maß | danach · vorgeschriebenes Maß | danach · kurz; Schritt schließen.	YES
E307	f83r	B3	B3-S032	5	otedy	OT+E+DY	ARGUMENT_OR_STATE	danach · kurz; Schritt schließen	NON_ACTION_CONTRIBUTION	danach · kurz; Schritt schließen	YES	WM11	Am Figurenpaar in B3: Bis zum Sollmaß beschicken und abschließen. Vollfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · vorgeschriebenes Maß | danach · vorgeschriebenes Maß | danach · kurz; Schritt schließen.	YES
E308	f83r	B3	B3-S033	1	ldy	L+DY	ACTION	den laufenden Posten führen; Schritt schließen	abführen	abführen	YES	WM01	Am Figurenpaar in B3: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: abführen.	YES
E309	f83r	B3	B3-S034	1	soiiin	O+IIN	ARGUMENT_OR_STATE	Arbeitsgang · Sollstufe	NON_ACTION_CONTRIBUTION	Arbeitsgang · Sollstufe	YES	WM08	Am Figurenpaar in B3: Beschicken, absetzen lassen und abschließen. Vollfolge: eintragen → ablagern. Angaben: Arbeitsgang · Sollstufe | bereit · dieser Posten | danach · vorgeschriebenes Maß | fortsetzen · bezeichnete Stelle · dieser Posten.	YES
E310	f83r	B3	B3-S034	2	checthy	CTH+Y	ARGUMENT_OR_STATE	bereit · dieser Posten	NON_ACTION_CONTRIBUTION	bereit · dieser Posten	YES	WM08	Am Figurenpaar in B3: Beschicken, absetzen lassen und abschließen. Vollfolge: eintragen → ablagern. Angaben: Arbeitsgang · Sollstufe | bereit · dieser Posten | danach · vorgeschriebenes Maß | fortsetzen · bezeichnete Stelle · dieser Posten.	YES
E311	f83r	B3	B3-S034	3	chety	T+Y	ACTION	den aktuellen Posten eintragen	eintragen	eintragen	YES	WM08	Am Figurenpaar in B3: Beschicken, absetzen lassen und abschließen. Vollfolge: eintragen → ablagern. Angaben: Arbeitsgang · Sollstufe | bereit · dieser Posten | danach · vorgeschriebenes Maß | fortsetzen · bezeichnete Stelle · dieser Posten.	YES
E312	f83r	B3	B3-S034	4	otaiin	OT+AIIN	ARGUMENT_OR_STATE	danach · vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	danach · vorgeschriebenes Maß	YES	WM08	Am Figurenpaar in B3: Beschicken, absetzen lassen und abschließen. Vollfolge: eintragen → ablagern. Angaben: Arbeitsgang · Sollstufe | bereit · dieser Posten | danach · vorgeschriebenes Maß | fortsetzen · bezeichnete Stelle · dieser Posten.	YES
E313	f83r	B3	B3-S034	5	olsaly	OL+AL+Y	ARGUMENT_OR_STATE	fortsetzen · bezeichnete Stelle · dieser Posten	NON_ACTION_CONTRIBUTION	fortsetzen · bezeichnete Stelle · dieser Posten	YES	WM08	Am Figurenpaar in B3: Beschicken, absetzen lassen und abschließen. Vollfolge: eintragen → ablagern. Angaben: Arbeitsgang · Sollstufe | bereit · dieser Posten | danach · vorgeschriebenes Maß | fortsetzen · bezeichnete Stelle · dieser Posten.	YES
E314	f83r	B3	B3-S034	6	shedy	SHED+DY	ACTION	absetzen und den Schritt schließen	ablagern	ablagern	YES	WM08	Am Figurenpaar in B3: Beschicken, absetzen lassen und abschließen. Vollfolge: eintragen → ablagern. Angaben: Arbeitsgang · Sollstufe | bereit · dieser Posten | danach · vorgeschriebenes Maß | fortsetzen · bezeichnete Stelle · dieser Posten.	YES
E315	f83r	B4	B4-S001	1	qokeedy	OK+EE+DY	ACTION	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	einwirken lassen	YES	WM02	Am Figurenpaar in B4: Einwirken oder stehen lassen und danach abschließen. Vollfolge: einwirken lassen.	YES
